Fol_2018-03-05.09_12_31.30_.txt     Output is probe cell, reduced cell, NCDist distance between
0     -2.06286   4.03847  -9.41084 -46.69266   4.63605  -8.69817       (-4.177,-1.976) (-0.598,-0.087) (-37.508,-4.660)      4.0943e-15
1     -2.06497   4.03383  -9.43896 -46.64789   4.63132  -8.69413       (-4.210,-1.969) (-0.597,-0.096) (-37.481,-4.660)      0.0436864
2     -2.06709   4.02918  -9.46709 -46.60313   4.62659  -8.69008       (-4.243,-1.962) (-0.597,-0.105) (-37.455,-4.661)      0.0873727
3     -2.06921   4.02454  -9.49521 -46.55837   4.62186  -8.68604       (-4.276,-1.955) (-0.597,-0.114) (-37.429,-4.661)      0.131059
4     -2.07132   4.01990  -9.52334 -46.51361   4.61713  -8.68200       (-4.309,-1.949) (-0.597,-0.123) (-37.402,-4.662)      0.174745
5     -2.07344   4.01526  -9.55146 -46.46885   4.61241  -8.67796       (-4.342,-1.942) (-0.597,-0.132) (-37.376,-4.663)      0.218432
6     -2.07556   4.01062  -9.57959 -46.42409   4.60768  -8.67391       (-4.375,-1.935) (-0.597,-0.140) (-37.349,-4.663)      0.262118
7     -2.07767   4.00598  -9.60771 -46.37932   4.60295  -8.66987       (-4.408,-1.928) (-0.597,-0.149) (-37.323,-4.664)      0.305804
8     -2.07979   4.00134  -9.63584 -46.33456   4.59822  -8.66583       (-4.441,-1.922) (-0.597,-0.158) (-37.296,-4.664)      0.349491
9     -2.08191   3.99670  -9.66396 -46.28980   4.59349  -8.66179       (-4.474,-1.915) (-0.597,-0.167) (-37.270,-4.665)      0.393177
10     -2.08402   3.99206  -9.69209 -46.24504   4.58877  -8.65774       (-4.507,-1.908) (-0.597,-0.176) (-37.243,-4.666)      0.436864
11     -2.08614   3.98742  -9.72021 -46.20028   4.58404  -8.65370       (-4.540,-1.901) (-0.597,-0.185) (-37.217,-4.666)      0.48055
12     -2.08826   3.98278  -9.74834 -46.15551   4.57931  -8.64966       (-4.572,-1.895) (-0.597,-0.194) (-37.191,-4.667)      0.524236
13     -2.09037   3.97814  -9.77646 -46.11075   4.57458  -8.64562       (-4.605,-1.888) (-0.596,-0.203) (-37.164,-4.667)      0.567923
14     -2.09249   3.97350  -9.80459 -46.06599   4.56985  -8.64157       (-4.638,-1.881) (-0.596,-0.211) (-37.138,-4.668)      0.611609
15     -2.09461   3.96886  -9.83271 -46.02123   4.56513  -8.63753       (-4.671,-1.874) (-0.596,-0.220) (-37.111,-4.669)      0.655295
16     -2.09672   3.96422  -9.86084 -45.97647   4.56040  -8.63349       (-4.704,-1.867) (-0.596,-0.229) (-37.085,-4.669)      0.698982
17     -2.09884   3.95957  -9.88896 -45.93171   4.55567  -8.62945       (-4.737,-1.861) (-0.596,-0.238) (-37.058,-4.670)      0.742668
18     -2.10095   3.95493  -9.91709 -45.88694   4.55094  -8.62540       (-4.770,-1.854) (-0.596,-0.247) (-37.032,-4.670)      0.786354
19     -2.10307   3.95029  -9.94521 -45.84218   4.54621  -8.62136       (-4.803,-1.847) (-0.596,-0.256) (-37.006,-4.671)      0.830041
20     -2.10519   3.94565  -9.97334 -45.79742   4.54149  -8.61732       (-4.836,-1.840) (-0.596,-0.265) (-36.979,-4.672)      0.873727
21     -2.10730   3.94101 -10.00146 -45.75266   4.53676  -8.61328       (-4.869,-1.834) (-0.596,-0.274) (-36.953,-4.672)      0.917413
22     -2.10942   3.93637 -10.02959 -45.70790   4.53203  -8.60923       (-4.902,-1.827) (-0.596,-0.282) (-36.926,-4.673)      0.9611
23     -2.11154   3.93173 -10.05772 -45.66313   4.52730  -8.60519       (-4.935,-1.820) (-0.596,-0.291) (-36.900,-4.673)      1.00479
24     -2.11365   3.92709 -10.08584 -45.61837   4.52257  -8.60115       (-4.968,-1.813) (-0.595,-0.300) (-36.873,-4.674)      1.04847
25     -2.11577   3.92245 -10.11397 -45.57361   4.51785  -8.59711       (-5.001,-1.807) (-0.595,-0.309) (-36.847,-4.675)      1.09216
26     -2.11789   3.91781 -10.14209 -45.52885   4.51312  -8.59306       (-5.034,-1.800) (-0.595,-0.318) (-36.821,-4.675)      1.13585
27     -2.12000   3.91317 -10.17022 -45.48409   4.50839  -8.58902       (-5.067,-1.793) (-0.595,-0.327) (-36.794,-4.676)      1.17953
28     -2.12212   3.90853 -10.19834 -45.43933   4.50366  -8.58498       (-5.100,-1.786) (-0.595,-0.336) (-36.768,-4.676)      1.22322
29     -2.12424   3.90389 -10.22647 -45.39456   4.49893  -8.58093       (-5.132,-1.780) (-0.595,-0.345) (-36.741,-4.677)      1.2669
30     -2.12635   3.89925 -10.25459 -45.34980   4.49421  -8.57689       (-5.165,-1.773) (-0.595,-0.353) (-36.715,-4.678)      1.31059
31     -2.12847   3.89460 -10.28272 -45.30504   4.48948  -8.57285       (-5.198,-1.766) (-0.595,-0.362) (-36.688,-4.678)      1.35428
32     -2.13059   3.88996 -10.31084 -45.26028   4.48475  -8.56881       (-5.231,-1.759) (-0.595,-0.371) (-36.662,-4.679)      1.39796
33     -2.13270   3.88532 -10.33897 -45.21552   4.48002  -8.56476       (-5.264,-1.753) (-0.595,-0.380) (-36.636,-4.679)      1.44165
34     -2.13482   3.88068 -10.36709 -45.17075   4.47529  -8.56072       (-5.297,-1.746) (-0.595,-0.389) (-36.609,-4.680)      1.48534
35     -2.13693   3.87604 -10.39522 -45.12599   4.47057  -8.55668       (-5.330,-1.739) (-0.595,-0.398) (-36.583,-4.681)      1.52902
36     -2.13905   3.87140 -10.42334 -45.08123   4.46584  -8.55264       (-5.363,-1.732) (-0.594,-0.407) (-36.556,-4.681)      1.57271
37     -2.14117   3.86676 -10.45147 -45.03647   4.46111  -8.54859       (-5.396,-1.726) (-0.594,-0.416) (-36.530,-4.682)      1.6164
38     -2.14328   3.86212 -10.47959 -44.99171   4.45638  -8.54455       (-5.429,-1.719) (-0.594,-0.424) (-36.503,-4.682)      1.66008
39     -2.14540   3.85748 -10.50772 -44.94695   4.45165  -8.54051       (-5.462,-1.712) (-0.594,-0.433) (-36.477,-4.683)      1.70377
40     -2.14752   3.85284 -10.53584 -44.90218   4.44693  -8.53647       (-5.495,-1.705) (-0.594,-0.442) (-36.451,-4.684)      1.74745
41     -2.14963   3.84820 -10.56397 -44.85742   4.44220  -8.53242       (-5.528,-1.699) (-0.594,-0.451) (-36.424,-4.684)      1.79114
42     -2.15175   3.84356 -10.59209 -44.81266   4.43747  -8.52838       (-5.561,-1.692) (-0.594,-0.460) (-36.398,-4.685)      1.83483
43     -2.15387   3.83892 -10.62022 -44.76790   4.43274  -8.52434       (-5.594,-1.685) (-0.594,-0.469) (-36.371,-4.685)      1.87851
44     -2.15598   3.83428 -10.64834 -44.72314   4.42801  -8.52030       (-5.627,-1.678) (-0.594,-0.478) (-36.345,-4.686)      1.9222
45     -2.15810   3.82964 -10.67647 -44.67837   4.42329  -8.51625       (-5.660,-1.672) (-0.594,-0.487) (-36.318,-4.687)      1.96589
46     -2.16022   3.82499 -10.70459 -44.63361   4.41856  -8.51221       (-5.692,-1.665) (-0.594,-0.495) (-36.292,-4.687)      2.00957
47     -2.16233   3.82035 -10.73272 -44.58885   4.41383  -8.50817       (-5.725,-1.658) (-0.593,-0.504) (-36.266,-4.688)      2.05326
48     -2.16445   3.81571 -10.76084 -44.54409   4.40910  -8.50413       (-5.758,-1.651) (-0.593,-0.513) (-36.239,-4.688)      2.09695
49     -2.16657   3.81107 -10.78897 -44.49933   4.40437  -8.50008       (-5.791,-1.645) (-0.593,-0.522) (-36.213,-4.689)      2.14063
50     -2.16868   3.80643 -10.81709 -44.45457   4.39965  -8.49604       (-5.824,-1.638) (-0.593,-0.531) (-36.186,-4.690)      2.18432
51     -2.17080   3.80179 -10.84522 -44.40980   4.39492  -8.49200       (-5.857,-1.631) (-0.593,-0.540) (-36.160,-4.690)      2.228
52     -2.17291   3.79715 -10.87334 -44.36504   4.39019  -8.48796       (-5.890,-1.624) (-0.593,-0.549) (-36.133,-4.691)      2.27169
53     -2.17503   3.79251 -10.90147 -44.32028   4.38546  -8.48391       (-5.923,-1.617) (-0.593,-0.558) (-36.107,-4.691)      2.31538
54     -2.17715   3.78787 -10.92959 -44.27552   4.38073  -8.47987       (-5.956,-1.611) (-0.593,-0.566) (-36.080,-4.692)      2.35906
55     -2.17926   3.78323 -10.95772 -44.23076   4.37601  -8.47583       (-5.989,-1.604) (-0.593,-0.575) (-36.054,-4.693)      2.40275
56     -2.18138   3.77859 -10.98584 -44.18599   4.37128  -8.47179       (-6.022,-1.597) (-0.593,-0.584) (-36.028,-4.693)      2.44644
57     -2.18350   3.77395 -11.01397 -44.14123   4.36655  -8.46774       (-6.055,-1.590) (-0.593,-0.593) (-36.001,-4.694)      2.49012
58     -2.18561   3.76931 -11.04209 -44.09647   4.36182  -8.46370       (-6.088,-1.584) (-0.593,-0.602) (-35.975,-4.694)      2.53381
59     -2.18773   3.76467 -11.07022 -44.05171   4.35709  -8.45966       (-6.121,-1.577) (-0.592,-0.611) (-35.948,-4.695)      2.5775
60     -2.18985   3.76003 -11.09834 -44.00695   4.35237  -8.45562       (-6.154,-1.570) (-0.592,-0.620) (-35.922,-4.696)      2.62118
61     -2.19196   3.75538 -11.12647 -43.96219   4.34764  -8.45157       (-6.187,-1.563) (-0.592,-0.629) (-35.895,-4.696)      2.66064
62     -2.19408   3.75074 -11.15459 -43.91742   4.34291  -8.44753       (-6.220,-1.557) (-0.592,-0.637) (-35.869,-4.697)      2.69858
63     -2.19620   3.74610 -11.18272 -43.87266   4.33818  -8.44349       (-6.252,-1.550) (-0.592,-0.646) (-35.843,-4.697)      2.73669
64     -2.19831   3.74146 -11.21084 -43.82790   4.33345  -8.43945       (-6.285,-1.543) (-0.592,-0.655) (-35.816,-4.698)      2.77496
65     -2.20043   3.73682 -11.23897 -43.78314   4.32872  -8.43540       (-6.318,-1.536) (-0.592,-0.664) (-35.790,-4.699)      2.8134
66     -2.20255   3.73218 -11.26709 -43.73838   4.32400  -8.43136       (-6.351,-1.530) (-0.592,-0.673) (-35.763,-4.699)      2.85198
67     -2.20466   3.72754 -11.29522 -43.69361   4.31927  -8.42732       (-6.384,-1.523) (-0.592,-0.682) (-35.737,-4.700)      2.89071
68     -2.20678   3.72290 -11.32334 -43.64885   4.31454  -8.42328       (-6.417,-1.516) (-0.592,-0.691) (-35.710,-4.700)      2.92958
69     -2.20889   3.71826 -11.35147 -43.60409   4.30981  -8.41923       (-6.450,-1.509) (-0.592,-0.700) (-35.684,-4.701)      2.96858
70     -2.21101   3.71362 -11.37959 -43.55933   4.30508  -8.41519       (-6.483,-1.503) (-0.591,-0.708) (-35.658,-4.702)      3.00772
71     -2.21313   3.70898 -11.40772 -43.51457   4.30036  -8.41115       (-6.516,-1.496) (-0.591,-0.717) (-35.631,-4.702)      3.04697
72     -2.21524   3.70434 -11.43585 -43.46981   4.29563  -8.40711       (-6.549,-1.489) (-0.591,-0.726) (-35.605,-4.703)      3.08635
73     -2.21736   3.69970 -11.46397 -43.42504   4.29090  -8.40306       (-6.582,-1.482) (-0.591,-0.735) (-35.578,-4.703)      3.12583
74     -2.21948   3.69506 -11.49210 -43.38028   4.28617  -8.39902       (-6.615,-1.476) (-0.591,-0.744) (-35.552,-4.704)      3.16543
75     -2.22159   3.69041 -11.52022 -43.33552   4.28144  -8.39498       (-6.648,-1.469) (-0.591,-0.753) (-35.525,-4.705)      3.20514
76     -2.22371   3.68577 -11.54835 -43.29076   4.27672  -8.39094       (-6.681,-1.462) (-0.591,-0.762) (-35.499,-4.705)      3.24495
77     -2.22583   3.68113 -11.57647 -43.24600   4.27199  -8.38689       (-6.714,-1.455) (-0.591,-0.771) (-35.473,-4.706)      3.28485
78     -2.22794   3.67649 -11.60460 -43.20123   4.26726  -8.38285       (-6.747,-1.449) (-0.591,-0.779) (-35.446,-4.706)      3.32486
79     -2.23006   3.67185 -11.63272 -43.15647   4.26253  -8.37881       (-6.780,-1.442) (-0.591,-0.788) (-35.420,-4.707)      3.36495
80     -2.23218   3.66721 -11.66085 -43.11171   4.25780  -8.37477       (-6.812,-1.435) (-0.591,-0.797) (-35.393,-4.708)      3.40513
81     -2.23429   3.66257 -11.68897 -43.06695   4.25308  -8.37072       (-6.845,-1.428) (-0.591,-0.806) (-35.367,-4.708)      3.4454
82     -2.23641   3.65793 -11.71710 -43.02219   4.24835  -8.36668       (-6.878,-1.422) (-0.590,-0.815) (-35.340,-4.709)      3.48575
83     -2.23853   3.65329 -11.74522 -42.97743   4.24362  -8.36264       (-6.911,-1.415) (-0.590,-0.824) (-35.314,-4.709)      3.52618
84     -2.24064   3.64865 -11.77335 -42.93266   4.23889  -8.35860       (-6.944,-1.408) (-0.590,-0.833) (-35.288,-4.710)      3.56668
85     -2.24276   3.64401 -11.80147 -42.88790   4.23416  -8.35455       (-6.977,-1.401) (-0.590,-0.842) (-35.261,-4.711)      3.60726
86     -2.24487   3.63937 -11.82960 -42.84314   4.22944  -8.35051       (-7.010,-1.394) (-0.590,-0.850) (-35.235,-4.711)      3.64791
87     -2.24699   3.63473 -11.85772 -42.79838   4.22471  -8.34647       (-7.043,-1.388) (-0.590,-0.859) (-35.208,-4.712)      3.68863
88     -2.24911   3.63009 -11.88585 -42.75362   4.21998  -8.34243       (-7.076,-1.381) (-0.590,-0.868) (-35.182,-4.712)      3.72942
89     -2.25122   3.62545 -11.91397 -42.70886   4.21525  -8.33838       (-7.109,-1.374) (-0.590,-0.877) (-35.155,-4.713)      3.77027
90     -2.25334   3.62080 -11.94210 -42.66409   4.21052  -8.33434       (-7.142,-1.367) (-0.590,-0.886) (-35.129,-4.714)      3.81119
91     -2.25546   3.61616 -11.97022 -42.61933   4.20580  -8.33030       (-7.175,-1.361) (-0.590,-0.895) (-35.102,-4.714)      3.85217
92     -2.25757   3.61152 -11.99835 -42.57457   4.20107  -8.32626       (-7.208,-1.354) (-0.590,-0.904) (-35.076,-4.715)      3.8932
93     -2.25969   3.60688 -12.02647 -42.52981   4.19634  -8.32221       (-7.241,-1.347) (-0.589,-0.912) (-35.050,-4.715)      3.9343
94     -2.26181   3.60224 -12.05460 -42.48505   4.19161  -8.31817       (-7.274,-1.340) (-0.589,-0.921) (-35.023,-4.716)      3.97544
95     -2.26392   3.59760 -12.08272 -42.44028   4.18688  -8.31413       (-7.307,-1.334) (-0.589,-0.930) (-34.997,-4.717)      4.01665
96     -2.26604   3.59296 -12.11085 -42.39552   4.18216  -8.31009       (-7.339,-1.327) (-0.589,-0.939) (-34.970,-4.717)      4.0579
97     -2.26816   3.58832 -12.13897 -42.35076   4.17743  -8.30604       (-7.372,-1.320) (-0.589,-0.948) (-34.944,-4.718)      4.0992
98     -2.27027   3.58368 -12.16710 -42.30600   4.17270  -8.30200       (-7.405,-1.313) (-0.589,-0.957) (-34.917,-4.718)      4.14056
99     -2.27239   3.57904 -12.19522 -42.26124   4.16797  -8.29796       (-7.438,-1.307) (-0.589,-0.966) (-34.891,-4.719)      4.18196
100     -2.27451   3.57440 -12.22335 -42.21648   4.16324  -8.29392       (-7.471,-1.300) (-0.589,-0.975) (-34.865,-4.720)      4.2234
101     -2.27662   3.56976 -12.25147 -42.17171   4.15852  -8.28987       (-7.504,-1.293) (-0.589,-0.983) (-34.838,-4.720)      4.26489
102     -2.27874   3.56512 -12.27960 -42.12695   4.15379  -8.28583       (-7.537,-1.286) (-0.589,-0.992) (-34.812,-4.721)      4.30643
103     -2.28085   3.56048 -12.30772 -42.08219   4.14906  -8.28179       (-7.570,-1.280) (-0.589,-1.001) (-34.785,-4.721)      4.34801
104     -2.28297   3.55583 -12.33585 -42.03743   4.14433  -8.27775       (-7.603,-1.273) (-0.588,-1.010) (-34.759,-4.722)      4.38962
105     -2.28509   3.55119 -12.36397 -41.99267   4.13960  -8.27370       (-7.636,-1.266) (-0.588,-1.019) (-34.732,-4.723)      4.43128
106     -2.28720   3.54655 -12.39210 -41.94790   4.13488  -8.26966       (-7.669,-1.259) (-0.588,-1.028) (-34.706,-4.723)      4.47298
107     -2.28932   3.54191 -12.42022 -41.90314   4.13015  -8.26562       (-7.702,-1.253) (-0.588,-1.037) (-34.680,-4.724)      4.51471
108     -2.29144   3.53727 -12.44835 -41.85838   4.12542  -8.26158       (-7.735,-1.246) (-0.588,-1.046) (-34.653,-4.724)      4.55648
109     -2.29355   3.53263 -12.47647 -41.81362   4.12069  -8.25753       (-7.768,-1.239) (-0.588,-1.054) (-34.627,-4.725)      4.59829
110     -2.29567   3.52799 -12.50460 -41.76886   4.11596  -8.25349       (-7.801,-1.232) (-0.588,-1.063) (-34.600,-4.726)      4.64013
111     -2.29779   3.52335 -12.53272 -41.72410   4.11124  -8.24945       (-7.834,-1.226) (-0.588,-1.072) (-34.574,-4.726)      4.682
112     -2.29990   3.51871 -12.56085 -41.67933   4.10651  -8.24541       (-7.867,-1.219) (-0.588,-1.081) (-34.547,-4.727)      4.72391
113     -2.30202   3.51407 -12.58897 -41.63457   4.10178  -8.24136       (-7.899,-1.212) (-0.588,-1.090) (-34.521,-4.727)      4.76585
114     -2.30414   3.50943 -12.61710 -41.58981   4.09705  -8.23732       (-7.932,-1.205) (-0.588,-1.099) (-34.495,-4.728)      4.80782
115     -2.30625   3.50479 -12.64522 -41.54505   4.09232  -8.23328       (-7.965,-1.199) (-0.588,-1.108) (-34.468,-4.728)      4.84982
116     -2.30837   3.50015 -12.67335 -41.50029   4.08760  -8.22924       (-7.998,-1.192) (-0.587,-1.117) (-34.442,-4.729)      4.89185
117     -2.31049   3.49551 -12.70147 -41.45552   4.08287  -8.22519       (-8.031,-1.185) (-0.587,-1.125) (-34.415,-4.730)      4.93391
118     -2.31260   3.49087 -12.72960 -41.41076   4.07814  -8.22115       (-8.064,-1.178) (-0.587,-1.134) (-34.389,-4.730)      4.976
119     -2.31472   3.48622 -12.75772 -41.36600   4.07341  -8.21711       (-8.097,-1.172) (-0.587,-1.143) (-34.362,-4.731)      5.01811
