10PERCENT_2018-03-07.11_27_50.968_.txt     Output is probe cell, reduced cell, NCDist distance between
26      0.03680   0.72280   1.22646  -6.66376  -2.01398  -9.86442       (-1.887,-0.037) (-0.439,-0.649) (-0.275,-8.419)      0.167666
27      0.03485   0.72157   1.22506  -6.65700  -2.01250  -9.86291       (-1.889,-0.035) (-0.438,-0.652) (-0.280,-8.420)      0.174115
28      0.03290   0.72034   1.22365  -6.65024  -2.01103  -9.86140       (-1.890,-0.033) (-0.436,-0.655) (-0.285,-8.421)      0.180564
29      0.03096   0.71911   1.22225  -6.64348  -2.00956  -9.85989       (-1.891,-0.031) (-0.435,-0.657) (-0.290,-8.422)      0.187013
30      0.02901   0.71788   1.22084  -6.63672  -2.00808  -9.85838       (-1.892,-0.029) (-0.434,-0.660) (-0.296,-8.423)      0.193461
31      0.02707   0.71666   1.21944  -6.62996  -2.00661  -9.85687       (-1.893,-0.027) (-0.432,-0.663) (-0.301,-8.424)      0.19991
32      0.02512   0.71543   1.21803  -6.62320  -2.00514  -9.85536       (-1.894,-0.025) (-0.431,-0.665) (-0.306,-8.425)      0.206359
33      0.02318   0.71420   1.21663  -6.61645  -2.00366  -9.85384       (-1.896,-0.023) (-0.430,-0.668) (-0.311,-8.425)      0.212807
34      0.02123   0.71297   1.21522  -6.60969  -2.00219  -9.85233       (-1.897,-0.021) (-0.428,-0.671) (-0.316,-8.426)      0.219256
35      0.01928   0.71174   1.21382  -6.60293  -2.00071  -9.85082       (-1.898,-0.019) (-0.427,-0.673) (-0.321,-8.427)      0.225705
36      0.01734   0.71051   1.21241  -6.59617  -1.99924  -9.84931       (-1.899,-0.017) (-0.426,-0.676) (-0.327,-8.428)      0.232154
37      0.01539   0.70928   1.21101  -6.58941  -1.99777  -9.84780       (-1.900,-0.015) (-0.424,-0.678) (-0.332,-8.429)      0.238602
38      0.01345   0.70805   1.20960  -6.58265  -1.99629  -9.84629       (-1.902,-0.013) (-0.423,-0.681) (-0.337,-8.430)      0.245051
39      0.01150   0.70682   1.20819  -6.57589  -1.99482  -9.84478       (-1.903,-0.011) (-0.422,-0.684) (-0.342,-8.431)      0.2515
40      0.00955   0.70559   1.20679  -6.56913  -1.99335  -9.84327       (-1.904,-0.010) (-0.420,-0.686) (-0.347,-8.432)      0.257948
41      0.00761   0.70436   1.20538  -6.56237  -1.99187  -9.84176       (-1.905,-0.008) (-0.419,-0.689) (-0.352,-8.433)      0.264397
42      0.00566   0.70313   1.20398  -6.55562  -1.99040  -9.84025       (-1.906,-0.006) (-0.418,-0.692) (-0.358,-8.434)      0.270846
43      0.00372   0.70190   1.20257  -6.54886  -1.98892  -9.83873       (-1.907,-0.004) (-0.416,-0.694) (-0.363,-8.435)      0.277294
44      0.00177   0.70067   1.20117  -6.54210  -1.98745  -9.83722       (-1.909,-0.002) (-0.415,-0.697) (-0.368,-8.436)      0.283743
45     -0.00018   0.69944   1.19976  -6.53534  -1.98598  -9.83571       (-1.910,-0.000) (-0.373,-0.700) (-0.413,-8.437)      0.290022
46     -0.00212   0.69821   1.19836  -6.52858  -1.98450  -9.83420       (-1.913,-0.002) (-0.376,-0.700) (-0.410,-8.436)      0.294616
47     -0.00407   0.69698   1.19695  -6.52182  -1.98303  -9.83269       (-1.916,-0.004) (-0.379,-0.701) (-0.407,-8.435)      0.29926
48     -0.00601   0.69575   1.19555  -6.51506  -1.98156  -9.83118       (-1.919,-0.006) (-0.382,-0.702) (-0.404,-8.434)      0.303953
49     -0.00796   0.69452   1.19414  -6.50830  -1.98008  -9.82967       (-1.923,-0.008) (-0.386,-0.702) (-0.400,-8.433)      0.308691
50     -0.00990   0.69329   1.19274  -6.50155  -1.97861  -9.82816       (-1.926,-0.010) (-0.389,-0.703) (-0.397,-8.432)      0.313473
51     -0.01185   0.69206   1.19133  -6.49479  -1.97713  -9.82665       (-1.929,-0.012) (-0.392,-0.704) (-0.394,-8.431)      0.313382
52     -0.01380   0.69083   1.18993  -6.48803  -1.97566  -9.82513       (-1.932,-0.014) (-0.395,-0.705) (-0.390,-8.430)      0.310359
53     -0.01574   0.68960   1.18852  -6.48127  -1.97419  -9.82362       (-1.935,-0.016) (-0.399,-0.705) (-0.387,-8.429)      0.307425
54     -0.01769   0.68837   1.18712  -6.47451  -1.97271  -9.82211       (-1.938,-0.018) (-0.402,-0.706) (-0.384,-8.428)      0.304581
55     -0.01963   0.68714   1.18571  -6.46775  -1.97124  -9.82060       (-1.941,-0.020) (-0.405,-0.707) (-0.381,-8.427)      0.30183
56     -0.02158   0.68591   1.18431  -6.46099  -1.96977  -9.81909       (-1.944,-0.022) (-0.408,-0.707) (-0.377,-8.426)      0.299175
57     -0.02353   0.68468   1.18290  -6.45423  -1.96829  -9.81758       (-1.948,-0.024) (-0.411,-0.708) (-0.374,-8.425)      0.296618
58     -0.02547   0.68345   1.18150  -6.44747  -1.96682  -9.81607       (-1.951,-0.025) (-0.415,-0.709) (-0.371,-8.424)      0.294163
59     -0.02742   0.68222   1.18009  -6.44072  -1.96534  -9.81456       (-1.954,-0.027) (-0.418,-0.710) (-0.367,-8.423)      0.29181
60     -0.02936   0.68099   1.17869  -6.43396  -1.96387  -9.81305       (-1.957,-0.029) (-0.421,-0.710) (-0.364,-8.422)      0.289564
61     -0.03131   0.67976   1.17728  -6.42720  -1.96240  -9.81154       (-1.960,-0.031) (-0.424,-0.711) (-0.361,-8.421)      0.287425
62     -0.03326   0.67853   1.17587  -6.42044  -1.96092  -9.81002       (-1.963,-0.033) (-0.427,-0.712) (-0.358,-8.420)      0.285398
63     -0.03520   0.67730   1.17447  -6.41368  -1.95945  -9.80851       (-1.966,-0.035) (-0.431,-0.713) (-0.354,-8.419)      0.283484
64     -0.03715   0.67607   1.17306  -6.40692  -1.95798  -9.80700       (-1.969,-0.037) (-0.434,-0.713) (-0.351,-8.418)      0.281685
65     -0.03909   0.67485   1.17166  -6.40016  -1.95650  -9.80549       (-1.973,-0.039) (-0.437,-0.714) (-0.348,-8.417)      0.280004
66     -0.04104   0.67362   1.17025  -6.39340  -1.95503  -9.80398       (-1.976,-0.041) (-0.440,-0.715) (-0.344,-8.416)      0.278443
67     -0.04298   0.67239   1.16885  -6.38664  -1.95355  -9.80247       (-1.979,-0.043) (-0.444,-0.715) (-0.341,-8.415)      0.277004
68     -0.04493   0.67116   1.16744  -6.37989  -1.95208  -9.80096       (-1.982,-0.045) (-0.447,-0.716) (-0.338,-8.414)      0.275689
69     -0.04688   0.66993   1.16604  -6.37313  -1.95061  -9.79945       (-1.985,-0.047) (-0.450,-0.717) (-0.335,-8.413)      0.274499
70     -0.04882   0.66870   1.16463  -6.36637  -1.94913  -9.79794       (-1.988,-0.049) (-0.453,-0.718) (-0.331,-8.412)      0.273437
71     -0.05077   0.66747   1.16323  -6.35961  -1.94766  -9.79642       (-1.991,-0.051) (-0.456,-0.718) (-0.328,-8.411)      0.272503
72     -0.05271   0.66624   1.16182  -6.35285  -1.94618  -9.79491       (-1.995,-0.053) (-0.460,-0.719) (-0.325,-8.410)      0.2717
73     -0.05466   0.66501   1.16042  -6.34609  -1.94471  -9.79340       (-1.998,-0.055) (-0.463,-0.720) (-0.321,-8.409)      0.271027
74     -0.05661   0.66378   1.15901  -6.33933  -1.94324  -9.79189       (-2.001,-0.057) (-0.466,-0.720) (-0.318,-8.408)      0.270487
75     -0.05855   0.66255   1.15761  -6.33257  -1.94176  -9.79038       (-2.004,-0.059) (-0.469,-0.721) (-0.315,-8.407)      0.27008
76     -0.06050   0.66132   1.15620  -6.32581  -1.94029  -9.78887       (-2.007,-0.060) (-0.472,-0.722) (-0.312,-8.406)      0.269806
77     -0.06244   0.66009   1.15480  -6.31906  -1.93882  -9.78736       (-2.010,-0.062) (-0.476,-0.723) (-0.308,-8.405)      0.269666
78     -0.06439   0.65886   1.15339  -6.31230  -1.93734  -9.78585       (-2.013,-0.064) (-0.479,-0.723) (-0.305,-8.404)      0.269661
79     -0.06633   0.65763   1.15199  -6.30554  -1.93587  -9.78434       (-2.016,-0.066) (-0.482,-0.724) (-0.302,-8.403)      0.269789
80     -0.06828   0.65640   1.15058  -6.29878  -1.93439  -9.78282       (-2.020,-0.068) (-0.485,-0.725) (-0.298,-8.402)      0.270052
81     -0.07023   0.65517   1.14918  -6.29202  -1.93292  -9.78131       (-2.023,-0.070) (-0.489,-0.725) (-0.295,-8.401)      0.270448
82     -0.07217   0.65394   1.14777  -6.28526  -1.93145  -9.77980       (-2.026,-0.072) (-0.492,-0.726) (-0.292,-8.400)      0.270978
83     -0.07412   0.65271   1.14637  -6.27850  -1.92997  -9.77829       (-2.029,-0.074) (-0.495,-0.727) (-0.289,-8.399)      0.271639
84     -0.07606   0.65148   1.14496  -6.27174  -1.92850  -9.77678       (-2.032,-0.076) (-0.498,-0.728) (-0.285,-8.398)      0.272432
85     -0.07801   0.65025   1.14355  -6.26499  -1.92703  -9.77527       (-2.035,-0.078) (-0.501,-0.728) (-0.282,-8.397)      0.273355
86     -0.07996   0.64902   1.14215  -6.25823  -1.92555  -9.77376       (-2.038,-0.080) (-0.505,-0.729) (-0.279,-8.396)      0.274407
87     -0.08190   0.64779   1.14074  -6.25147  -1.92408  -9.77225       (-2.041,-0.082) (-0.508,-0.730) (-0.276,-8.395)      0.275586
88     -0.08385   0.64656   1.13934  -6.24471  -1.92260  -9.77074       (-2.045,-0.084) (-0.511,-0.730) (-0.272,-8.394)      0.276891
89     -0.08579   0.64533   1.13793  -6.23795  -1.92113  -9.76923       (-2.048,-0.086) (-0.514,-0.731) (-0.269,-8.393)      0.27832
90     -0.08774   0.64410   1.13653  -6.23119  -1.91966  -9.76771       (-2.051,-0.088) (-0.517,-0.732) (-0.266,-8.392)      0.279871
91     -0.08969   0.64287   1.13512  -6.22443  -1.91818  -9.76620       (-2.054,-0.090) (-0.521,-0.733) (-0.262,-8.391)      0.281542
92     -0.09163   0.64164   1.13372  -6.21767  -1.91671  -9.76469       (-2.057,-0.092) (-0.524,-0.733) (-0.259,-8.390)      0.283331
93     -0.09358   0.64041   1.13231  -6.21091  -1.91524  -9.76318       (-2.060,-0.094) (-0.527,-0.734) (-0.256,-8.389)      0.285236
94     -0.09552   0.63918   1.13091  -6.20416  -1.91376  -9.76167       (-2.063,-0.096) (-0.530,-0.735) (-0.253,-8.388)      0.287254
95     -0.09747   0.63795   1.12950  -6.19740  -1.91229  -9.76016       (-2.067,-0.097) (-0.534,-0.735) (-0.249,-8.387)      0.289383
96     -0.09941   0.63672   1.12810  -6.19064  -1.91081  -9.75865       (-2.070,-0.099) (-0.537,-0.736) (-0.246,-8.386)      0.291621
97     -0.10136   0.63549   1.12669  -6.18388  -1.90934  -9.75714       (-2.073,-0.101) (-0.540,-0.737) (-0.243,-8.385)      0.293965
98     -0.10331   0.63426   1.12529  -6.17712  -1.90787  -9.75563       (-2.076,-0.103) (-0.543,-0.738) (-0.239,-8.384)      0.296412
99     -0.10525   0.63304   1.12388  -6.17036  -1.90639  -9.75411       (-2.079,-0.105) (-0.546,-0.738) (-0.236,-8.383)      0.298961
100     -0.10720   0.63181   1.12248  -6.16360  -1.90492  -9.75260       (-2.082,-0.107) (-0.550,-0.739) (-0.233,-8.382)      0.301608
101     -0.10914   0.63058   1.12107  -6.15684  -1.90345  -9.75109       (-2.085,-0.109) (-0.553,-0.740) (-0.230,-8.381)      0.30435
102     -0.11109   0.62935   1.11967  -6.15008  -1.90197  -9.74958       (-2.088,-0.111) (-0.556,-0.740) (-0.226,-8.380)      0.307187
103     -0.11304   0.62812   1.11826  -6.14333  -1.90050  -9.74807       (-2.092,-0.113) (-0.559,-0.741) (-0.223,-8.379)      0.310114
104     -0.11498   0.62689   1.11686  -6.13657  -1.89902  -9.74656       (-2.095,-0.115) (-0.562,-0.742) (-0.220,-8.378)      0.313129
105     -0.11693   0.62566   1.11545  -6.12981  -1.89755  -9.74505       (-2.098,-0.117) (-0.566,-0.743) (-0.216,-8.377)      0.31623
106     -0.11887   0.62443   1.11405  -6.12305  -1.89608  -9.74354       (-2.101,-0.119) (-0.569,-0.743) (-0.213,-8.376)      0.319415
107     -0.12082   0.62320   1.11264  -6.11629  -1.89460  -9.74203       (-2.104,-0.121) (-0.572,-0.744) (-0.210,-8.375)      0.32268
108     -0.12277   0.62197   1.11123  -6.10953  -1.89313  -9.74052       (-2.107,-0.123) (-0.575,-0.745) (-0.207,-8.374)      0.326023
109     -0.12471   0.62074   1.10983  -6.10277  -1.89166  -9.73900       (-2.110,-0.125) (-0.579,-0.745) (-0.203,-8.373)      0.329442
110     -0.12666   0.61951   1.10842  -6.09601  -1.89018  -9.73749       (-2.113,-0.127) (-0.582,-0.746) (-0.200,-8.372)      0.332935
111     -0.12860   0.61828   1.10702  -6.08925  -1.88871  -9.73598       (-2.117,-0.129) (-0.585,-0.747) (-0.197,-8.371)      0.3365
112     -0.13055   0.61705   1.10561  -6.08250  -1.88723  -9.73447       (-2.120,-0.131) (-0.588,-0.748) (-0.193,-8.370)      0.340133
113     -0.13249   0.61582   1.10421  -6.07574  -1.88576  -9.73296       (-2.123,-0.132) (-0.591,-0.748) (-0.190,-8.369)      0.343833
114     -0.13444   0.61459   1.10280  -6.06898  -1.88429  -9.73145       (-2.126,-0.134) (-0.595,-0.749) (-0.187,-8.368)      0.347598
115     -0.13639   0.61336   1.10140  -6.06222  -1.88281  -9.72994       (-2.129,-0.136) (-0.598,-0.750) (-0.184,-8.367)      0.351426
116     -0.13833   0.61213   1.09999  -6.05546  -1.88134  -9.72843       (-2.132,-0.138) (-0.601,-0.750) (-0.180,-8.366)      0.355314
117     -0.14028   0.61090   1.09859  -6.04870  -1.87987  -9.72692       (-2.135,-0.140) (-0.604,-0.751) (-0.177,-8.365)      0.359261
118     -0.14222   0.60967   1.09718  -6.04194  -1.87839  -9.72540       (-2.139,-0.142) (-0.607,-0.752) (-0.174,-8.364)      0.363265
119     -0.14417   0.60844   1.09578  -6.03518  -1.87692  -9.72389       (-2.142,-0.144) (-0.611,-0.753) (-0.170,-8.363)      0.367324
120     -0.14612   0.60721   1.09437  -6.02843  -1.87544  -9.72238       (-2.145,-0.146) (-0.614,-0.753) (-0.167,-8.362)      0.371435
121     -0.14806   0.60598   1.09297  -6.02167  -1.87397  -9.72087       (-2.148,-0.148) (-0.617,-0.754) (-0.164,-8.361)      0.375598
122     -0.15001   0.60475   1.09156  -6.01491  -1.87250  -9.71936       (-2.151,-0.150) (-0.620,-0.755) (-0.161,-8.360)      0.379811
123     -0.15195   0.60352   1.09016  -6.00815  -1.87102  -9.71785       (-2.154,-0.152) (-0.624,-0.755) (-0.157,-8.359)      0.384072
124     -0.15390   0.60229   1.08875  -6.00139  -1.86955  -9.71634       (-2.157,-0.154) (-0.627,-0.756) (-0.154,-8.358)      0.388379
125     -0.15585   0.60106   1.08735  -5.99463  -1.86807  -9.71483       (-2.160,-0.156) (-0.630,-0.757) (-0.151,-8.357)      0.392732
126     -0.15779   0.59983   1.08594  -5.98787  -1.86660  -9.71332       (-2.164,-0.158) (-0.633,-0.758) (-0.147,-8.356)      0.397127
127     -0.15974   0.59860   1.08454  -5.98111  -1.86513  -9.71180       (-2.167,-0.160) (-0.636,-0.758) (-0.144,-8.355)      0.401565
128     -0.16168   0.59737   1.08313  -5.97435  -1.86365  -9.71029       (-2.170,-0.162) (-0.640,-0.759) (-0.141,-8.354)      0.406043
129     -0.16363   0.59614   1.08172  -5.96760  -1.86218  -9.70878       (-2.173,-0.164) (-0.643,-0.760) (-0.138,-8.353)      0.410561
130     -0.16557   0.59491   1.08032  -5.96084  -1.86071  -9.70727       (-2.176,-0.166) (-0.646,-0.760) (-0.134,-8.352)      0.415117
131     -0.16752   0.59368   1.07891  -5.95408  -1.85923  -9.70576       (-2.179,-0.168) (-0.649,-0.761) (-0.131,-8.351)      0.419709
132     -0.16947   0.59245   1.07751  -5.94732  -1.85776  -9.70425       (-2.182,-0.169) (-0.652,-0.762) (-0.128,-8.350)      0.424337
133     -0.17141   0.59123   1.07610  -5.94056  -1.85628  -9.70274       (-2.185,-0.171) (-0.656,-0.763) (-0.125,-8.349)      0.429
134     -0.17336   0.59000   1.07470  -5.93380  -1.85481  -9.70123       (-2.189,-0.173) (-0.659,-0.763) (-0.121,-8.348)      0.433696
135     -0.17530   0.58877   1.07329  -5.92704  -1.85334  -9.69972       (-2.192,-0.175) (-0.662,-0.764) (-0.118,-8.347)      0.438424
136     -0.17725   0.58754   1.07189  -5.92028  -1.85186  -9.69821       (-2.195,-0.177) (-0.665,-0.765) (-0.115,-8.346)      0.443183
137     -0.17920   0.58631   1.07048  -5.91352  -1.85039  -9.69669       (-2.198,-0.179) (-0.669,-0.766) (-0.111,-8.345)      0.447973
138     -0.18114   0.58508   1.06908  -5.90677  -1.84892  -9.69518       (-2.201,-0.181) (-0.672,-0.766) (-0.108,-8.344)      0.452792
139     -0.18309   0.58385   1.06767  -5.90001  -1.84744  -9.69367       (-2.204,-0.183) (-0.675,-0.767) (-0.105,-8.343)      0.457639
140     -0.18503   0.58262   1.06627  -5.89325  -1.84597  -9.69216       (-2.207,-0.185) (-0.678,-0.768) (-0.102,-8.342)      0.462514
141     -0.18698   0.58139   1.06486  -5.88649  -1.84449  -9.69065       (-2.211,-0.187) (-0.681,-0.768) (-0.098,-8.341)      0.467415
142     -0.18892   0.58016   1.06346  -5.87973  -1.84302  -9.68914       (-2.214,-0.189) (-0.685,-0.769) (-0.095,-8.340)      0.472343
143     -0.19087   0.57893   1.06205  -5.87297  -1.84155  -9.68763       (-2.217,-0.191) (-0.688,-0.770) (-0.092,-8.339)      0.477295
144     -0.19282   0.57770   1.06065  -5.86621  -1.84007  -9.68612       (-2.220,-0.193) (-0.691,-0.771) (-0.088,-8.338)      0.482271
145     -0.19476   0.57647   1.05924  -5.85945  -1.83860  -9.68461       (-2.223,-0.195) (-0.694,-0.771) (-0.085,-8.337)      0.487271
146     -0.19671   0.57524   1.05784  -5.85269  -1.83713  -9.68309       (-2.226,-0.197) (-0.697,-0.772) (-0.082,-8.336)      0.492293
147     -0.19865   0.57401   1.05643  -5.84594  -1.83565  -9.68158       (-2.229,-0.199) (-0.701,-0.773) (-0.079,-8.335)      0.497338
148     -0.20060   0.57278   1.05503  -5.83918  -1.83418  -9.68007       (-2.232,-0.201) (-0.704,-0.773) (-0.075,-8.334)      0.502404
149     -0.20255   0.57155   1.05362  -5.83242  -1.83270  -9.67856       (-2.236,-0.203) (-0.707,-0.774) (-0.072,-8.333)      0.50749
150     -0.20449   0.57032   1.05222  -5.82566  -1.83123  -9.67705       (-2.239,-0.204) (-0.710,-0.775) (-0.069,-8.332)      0.512597
151     -0.20644   0.56909   1.05081  -5.81890  -1.82976  -9.67554       (-2.242,-0.206) (-0.714,-0.776) (-0.065,-8.331)      0.517724
152     -0.20838   0.56786   1.04940  -5.81214  -1.82828  -9.67403       (-2.245,-0.208) (-0.717,-0.776) (-0.062,-8.330)      0.522869
153     -0.21033   0.56663   1.04800  -5.80538  -1.82681  -9.67252       (-2.248,-0.210) (-0.720,-0.777) (-0.059,-8.329)      0.528033
154     -0.21228   0.56540   1.04659  -5.79862  -1.82534  -9.67101       (-2.251,-0.212) (-0.723,-0.778) (-0.056,-8.328)      0.533215
155     -0.21422   0.56417   1.04519  -5.79187  -1.82386  -9.66950       (-2.254,-0.214) (-0.726,-0.778) (-0.052,-8.327)      0.538414
156     -0.21617   0.56294   1.04378  -5.78511  -1.82239  -9.66798       (-2.257,-0.216) (-0.730,-0.779) (-0.049,-8.326)      0.54363
157     -0.21811   0.56171   1.04238  -5.77835  -1.82091  -9.66647       (-2.261,-0.218) (-0.733,-0.780) (-0.046,-8.325)      0.548862
158     -0.22006   0.56048   1.04097  -5.77159  -1.81944  -9.66496       (-2.264,-0.220) (-0.736,-0.781) (-0.042,-8.324)      0.55411
159     -0.22200   0.55925   1.03957  -5.76483  -1.81797  -9.66345       (-2.267,-0.222) (-0.739,-0.781) (-0.039,-8.323)      0.559374
160     -0.22395   0.55802   1.03816  -5.75807  -1.81649  -9.66194       (-2.270,-0.224) (-0.742,-0.782) (-0.036,-8.322)      0.564652
161     -0.22590   0.55679   1.03676  -5.75131  -1.81502  -9.66043       (-2.273,-0.226) (-0.746,-0.783) (-0.033,-8.321)      0.569946
162     -0.22784   0.55556   1.03535  -5.74455  -1.81355  -9.65892       (-2.276,-0.228) (-0.749,-0.783) (-0.029,-8.320)      0.575253
163     -0.22979   0.55433   1.03395  -5.73779  -1.81207  -9.65741       (-2.279,-0.230) (-0.752,-0.784) (-0.026,-8.319)      0.580575
164     -0.23173   0.55310   1.03254  -5.73104  -1.81060  -9.65590       (-2.283,-0.232) (-0.755,-0.785) (-0.023,-8.318)      0.585909
165     -0.23368   0.55187   1.03114  -5.72428  -1.80912  -9.65438       (-2.286,-0.234) (-0.759,-0.786) (-0.019,-8.317)      0.591257
166     -0.23563   0.55064   1.02973  -5.71752  -1.80765  -9.65287       (-2.289,-0.236) (-0.762,-0.786) (-0.016,-8.316)      0.596618
167     -0.23757   0.54942   1.02833  -5.71076  -1.80618  -9.65136       (-2.292,-0.238) (-0.765,-0.787) (-0.013,-8.315)      0.601991
168     -0.23952   0.54819   1.02692  -5.70400  -1.80470  -9.64985       (-2.295,-0.240) (-0.768,-0.788) (-0.010,-8.314)      0.607376
169     -0.24146   0.54696   1.02552  -5.69724  -1.80323  -9.64834       (-2.298,-0.241) (-0.771,-0.788) (-0.006,-8.313)      0.612773
170     -0.24341   0.54573   1.02411  -5.69048  -1.80176  -9.64683       (-2.301,-0.243) (-0.775,-0.789) (-0.003,-8.312)      0.618181
171     -0.24536   0.54450   1.02271  -5.68372  -1.80028  -9.64532       (-2.304,-0.778) (-0.245,-0.790) (-0.000,-8.311)      0.623166
172     -0.24730   0.54327   1.02130  -5.67696  -1.79881  -9.64381       (-2.304,-0.778) (-0.244,-0.787) (-0.004,-8.313)      0.622279
173     -0.24925   0.54204   1.01990  -5.67021  -1.79733  -9.64230       (-2.304,-0.777) (-0.242,-0.784) (-0.007,-8.316)      0.62143
174     -0.25119   0.54081   1.01849  -5.66345  -1.79586  -9.64078       (-2.304,-0.777) (-0.241,-0.782) (-0.010,-8.318)      0.62062
175     -0.25314   0.53958   1.01708  -5.65669  -1.79439  -9.63927       (-2.304,-0.777) (-0.240,-0.779) (-0.013,-8.320)      0.619847
176     -0.25508   0.53835   1.01568  -5.64993  -1.79291  -9.63776       (-2.303,-0.777) (-0.238,-0.777) (-0.017,-8.323)      0.619113
177     -0.25703   0.53712   1.01427  -5.64317  -1.79144  -9.63625       (-2.303,-0.777) (-0.237,-0.774) (-0.020,-8.325)      0.618418
178     -0.25898   0.53589   1.01287  -5.63641  -1.78997  -9.63474       (-2.303,-0.777) (-0.236,-0.772) (-0.023,-8.327)      0.617761
179     -0.26092   0.53466   1.01146  -5.62965  -1.78849  -9.63323       (-2.303,-0.777) (-0.234,-0.769) (-0.026,-8.329)      0.617143
180     -0.26287   0.53343   1.01006  -5.62289  -1.78702  -9.63172       (-2.303,-0.777) (-0.233,-0.767) (-0.030,-8.332)      0.616565
181     -0.26481   0.53220   1.00865  -5.61613  -1.78554  -9.63021       (-2.303,-0.777) (-0.232,-0.764) (-0.033,-8.334)      0.616025
182     -0.26676   0.53097   1.00725  -5.60938  -1.78407  -9.62870       (-2.303,-0.777) (-0.230,-0.761) (-0.036,-8.336)      0.615524
183     -0.26871   0.52974   1.00584  -5.60262  -1.78260  -9.62719       (-2.302,-0.777) (-0.229,-0.759) (-0.040,-8.339)      0.615063
184     -0.27065   0.52851   1.00444  -5.59586  -1.78112  -9.62567       (-2.302,-0.777) (-0.228,-0.756) (-0.043,-8.341)      0.614641
