10PERCENT_2018-03-07.11_27_42.889_.txt     Output is probe cell, reduced cell, NCDist distance between
17    -19.88031 -23.73786   5.72067   0.65355   3.78195 -36.64390       (-28.426,-11.643) (-0.654,-1.529) (-5.067,-3.128)      0.537049
18    -19.86323 -23.71446   5.70328   0.64753   3.77692 -36.63540       (-28.434,-11.660) (-0.648,-1.550) (-5.056,-3.129)      0.56864
19    -19.84615 -23.69105   5.68590   0.64151   3.77189 -36.62691       (-28.442,-11.678) (-0.642,-1.572) (-5.044,-3.130)      0.600232
20    -19.82908 -23.66765   5.66852   0.63549   3.76686 -36.61841       (-28.449,-11.695) (-0.635,-1.594) (-5.033,-3.131)      0.631823
21    -19.81200 -23.64425   5.65114   0.62947   3.76182 -36.60991       (-28.457,-11.712) (-0.629,-1.616) (-5.022,-3.132)      0.663414
22    -19.79493 -23.62084   5.63376   0.62344   3.75679 -36.60141       (-28.464,-11.730) (-0.623,-1.637) (-5.010,-3.133)      0.695005
23    -19.77785 -23.59744   5.61638   0.61742   3.75176 -36.59291       (-28.472,-11.747) (-0.617,-1.659) (-4.999,-3.134)      0.726596
24    -19.76077 -23.57404   5.59900   0.61140   3.74673 -36.58441       (-28.480,-11.765) (-0.611,-1.681) (-4.988,-3.135)      0.758187
25    -19.74370 -23.55063   5.58162   0.60538   3.74170 -36.57591       (-28.487,-11.782) (-0.605,-1.702) (-4.976,-3.136)      0.789778
26    -19.72662 -23.52723   5.56424   0.59935   3.73667 -36.56741       (-28.495,-11.799) (-0.599,-1.724) (-4.965,-3.137)      0.82137
27    -19.70955 -23.50383   5.54686   0.59333   3.73163 -36.55891       (-28.502,-11.817) (-0.593,-1.746) (-4.954,-3.138)      0.852961
28    -19.69247 -23.48042   5.52947   0.58731   3.72660 -36.55041       (-28.510,-11.834) (-0.587,-1.768) (-4.942,-3.139)      0.884552
29    -19.67539 -23.45702   5.51209   0.58129   3.72157 -36.54191       (-28.517,-11.852) (-0.581,-1.789) (-4.931,-3.140)      0.916143
30    -19.65832 -23.43362   5.49471   0.57527   3.71654 -36.53341       (-28.525,-11.869) (-0.575,-1.811) (-4.919,-3.141)      0.947734
31    -19.64124 -23.41021   5.47733   0.56924   3.71151 -36.52491       (-28.533,-11.886) (-0.569,-1.833) (-4.908,-3.142)      0.979325
32    -19.62417 -23.38681   5.45995   0.56322   3.70648 -36.51641       (-28.540,-11.904) (-0.563,-1.855) (-4.897,-3.143)      1.01092
33    -19.60709 -23.36341   5.44257   0.55720   3.70144 -36.50791       (-28.548,-11.921) (-0.557,-1.876) (-4.885,-3.144)      1.04251
34    -19.59001 -23.34000   5.42519   0.55118   3.69641 -36.49941       (-28.555,-11.938) (-0.551,-1.898) (-4.874,-3.145)      1.0741
35    -19.57294 -23.31660   5.40781   0.54515   3.69138 -36.49091       (-28.563,-11.956) (-0.545,-1.920) (-4.863,-3.146)      1.10569
36    -19.55586 -23.29320   5.39043   0.53913   3.68635 -36.48242       (-28.571,-11.973) (-0.539,-1.941) (-4.851,-3.147)      1.13728
37    -19.53878 -23.26979   5.37305   0.53311   3.68132 -36.47392       (-28.578,-11.991) (-0.533,-1.963) (-4.840,-3.148)      1.16887
38    -19.52171 -23.24639   5.35566   0.52709   3.67628 -36.46542       (-28.586,-12.008) (-0.527,-1.985) (-4.829,-3.149)      1.20046
39    -19.50463 -23.22299   5.33828   0.52107   3.67125 -36.45692       (-28.593,-12.025) (-0.521,-2.007) (-4.817,-3.150)      1.23205
40    -19.48756 -23.19959   5.32090   0.51504   3.66622 -36.44842       (-28.601,-12.043) (-0.515,-2.028) (-4.806,-3.151)      1.26365
41    -19.47048 -23.17618   5.30352   0.50902   3.66119 -36.43992       (-28.609,-12.060) (-0.509,-2.050) (-4.794,-3.152)      1.29524
42    -19.45340 -23.15278   5.28614   0.50300   3.65616 -36.43142       (-28.616,-12.077) (-0.503,-2.072) (-4.783,-3.153)      1.32683
43    -19.43633 -23.12938   5.26876   0.49698   3.65113 -36.42292       (-28.624,-12.095) (-0.497,-2.094) (-4.772,-3.154)      1.35842
44    -19.41925 -23.10597   5.25138   0.49096   3.64609 -36.41442       (-28.631,-12.112) (-0.491,-2.115) (-4.760,-3.155)      1.39001
45    -19.40218 -23.08257   5.23400   0.48493   3.64106 -36.40592       (-28.639,-12.130) (-0.485,-2.137) (-4.749,-3.156)      1.4216
46    -19.38510 -23.05917   5.21662   0.47891   3.63603 -36.39742       (-28.646,-12.147) (-0.479,-2.159) (-4.738,-3.157)      1.45319
47    -19.36802 -23.03576   5.19923   0.47289   3.63100 -36.38892       (-28.654,-12.164) (-0.473,-2.180) (-4.726,-3.158)      1.48478
48    -19.35095 -23.01236   5.18185   0.46687   3.62597 -36.38042       (-28.662,-12.182) (-0.467,-2.202) (-4.715,-3.159)      1.51637
49    -19.33387 -22.98896   5.16447   0.46084   3.62093 -36.37192       (-28.669,-12.199) (-0.461,-2.224) (-4.704,-3.160)      1.54797
50    -19.31680 -22.96555   5.14709   0.45482   3.61590 -36.36342       (-28.677,-12.217) (-0.455,-2.246) (-4.692,-3.161)      1.57956
51    -19.29972 -22.94215   5.12971   0.44880   3.61087 -36.35492       (-28.684,-12.234) (-0.449,-2.267) (-4.681,-3.162)      1.61115
52    -19.28264 -22.91875   5.11233   0.44278   3.60584 -36.34642       (-28.692,-12.251) (-0.443,-2.289) (-4.670,-3.163)      1.64274
53    -19.26557 -22.89534   5.09495   0.43676   3.60081 -36.33793       (-28.700,-12.269) (-0.437,-2.311) (-4.658,-3.164)      1.67433
54    -19.24849 -22.87194   5.07757   0.43073   3.59578 -36.32943       (-28.707,-12.286) (-0.431,-2.333) (-4.647,-3.165)      1.70592
55    -19.23141 -22.84854   5.06019   0.42471   3.59074 -36.32093       (-28.715,-12.303) (-0.425,-2.354) (-4.635,-3.166)      1.73751
56    -19.21434 -22.82513   5.04281   0.41869   3.58571 -36.31243       (-28.722,-12.321) (-0.419,-2.376) (-4.624,-3.167)      1.7691
57    -19.19726 -22.80173   5.02542   0.41267   3.58068 -36.30393       (-28.730,-12.338) (-0.413,-2.398) (-4.613,-3.168)      1.80069
58    -19.18019 -22.77833   5.00804   0.40665   3.57565 -36.29543       (-28.737,-12.356) (-0.407,-2.419) (-4.601,-3.169)      1.83229
59    -19.16311 -22.75492   4.99066   0.40062   3.57062 -36.28693       (-28.745,-12.373) (-0.401,-2.441) (-4.590,-3.170)      1.86388
60    -19.14603 -22.73152   4.97328   0.39460   3.56559 -36.27843       (-28.753,-12.390) (-0.395,-2.463) (-4.579,-3.171)      1.89547
61    -19.12896 -22.70812   4.95590   0.38858   3.56055 -36.26993       (-28.760,-12.408) (-0.389,-2.485) (-4.567,-3.172)      1.92706
62    -19.11188 -22.68472   4.93852   0.38256   3.55552 -36.26143       (-28.768,-12.425) (-0.383,-2.506) (-4.556,-3.173)      1.95865
63    -19.09481 -22.66131   4.92114   0.37653   3.55049 -36.25293       (-28.775,-12.443) (-0.377,-2.528) (-4.545,-3.174)      1.99024
64    -19.07773 -22.63791   4.90376   0.37051   3.54546 -36.24443       (-28.783,-12.460) (-0.371,-2.550) (-4.533,-3.175)      2.02183
65    -19.06065 -22.61451   4.88638   0.36449   3.54043 -36.23593       (-28.791,-12.477) (-0.364,-2.572) (-4.522,-3.176)      2.05342
66    -19.04358 -22.59110   4.86900   0.35847   3.53539 -36.22743       (-28.798,-12.495) (-0.358,-2.593) (-4.511,-3.177)      2.08502
67    -19.02650 -22.56770   4.85161   0.35245   3.53036 -36.21893       (-28.806,-12.512) (-0.352,-2.615) (-4.499,-3.178)      2.11661
68    -19.00943 -22.54430   4.83423   0.34642   3.52533 -36.21043       (-28.813,-12.529) (-0.346,-2.637) (-4.488,-3.179)      2.1482
69    -18.99235 -22.52089   4.81685   0.34040   3.52030 -36.20193       (-28.821,-12.547) (-0.340,-2.658) (-4.476,-3.180)      2.17979
70    -18.97527 -22.49749   4.79947   0.33438   3.51527 -36.19344       (-28.829,-12.564) (-0.334,-2.680) (-4.465,-3.181)      2.21138
71    -18.95820 -22.47409   4.78209   0.32836   3.51024 -36.18494       (-28.836,-12.582) (-0.328,-2.702) (-4.454,-3.182)      2.24297
72    -18.94112 -22.45068   4.76471   0.32233   3.50520 -36.17644       (-28.844,-12.599) (-0.322,-2.724) (-4.442,-3.183)      2.27456
73    -18.92404 -22.42728   4.74733   0.31631   3.50017 -36.16794       (-28.851,-12.616) (-0.316,-2.745) (-4.431,-3.184)      2.30615
74    -18.90697 -22.40388   4.72995   0.31029   3.49514 -36.15944       (-28.859,-12.634) (-0.310,-2.767) (-4.420,-3.185)      2.33774
75    -18.88989 -22.38047   4.71257   0.30427   3.49011 -36.15094       (-28.866,-12.651) (-0.304,-2.789) (-4.408,-3.186)      2.36934
76    -18.87282 -22.35707   4.69519   0.29825   3.48508 -36.14244       (-28.874,-12.668) (-0.298,-2.811) (-4.397,-3.187)      2.40093
77    -18.85574 -22.33367   4.67780   0.29222   3.48004 -36.13394       (-28.882,-12.686) (-0.292,-2.832) (-4.386,-3.188)      2.43252
78    -18.83866 -22.31026   4.66042   0.28620   3.47501 -36.12544       (-28.889,-12.703) (-0.286,-2.854) (-4.374,-3.189)      2.46411
79    -18.82159 -22.28686   4.64304   0.28018   3.46998 -36.11694       (-28.897,-12.721) (-0.280,-2.876) (-4.363,-3.190)      2.4957
80    -18.80451 -22.26346   4.62566   0.27416   3.46495 -36.10844       (-28.904,-12.738) (-0.274,-2.897) (-4.352,-3.191)      2.52729
81    -18.78744 -22.24005   4.60828   0.26814   3.45992 -36.09994       (-28.912,-12.755) (-0.268,-2.919) (-4.340,-3.192)      2.55888
82    -18.77036 -22.21665   4.59090   0.26211   3.45489 -36.09144       (-28.920,-12.773) (-0.262,-2.941) (-4.329,-3.193)      2.59047
83    -18.75328 -22.19325   4.57352   0.25609   3.44985 -36.08294       (-28.927,-12.790) (-0.256,-2.963) (-4.317,-3.194)      2.62206
84    -18.73621 -22.16985   4.55614   0.25007   3.44482 -36.07444       (-28.935,-12.808) (-0.250,-2.984) (-4.306,-3.195)      2.65366
85    -18.71913 -22.14644   4.53876   0.24405   3.43979 -36.06594       (-28.942,-12.825) (-0.244,-3.006) (-4.295,-3.196)      2.68525
86    -18.70206 -22.12304   4.52138   0.23802   3.43476 -36.05744       (-28.950,-12.842) (-0.238,-3.028) (-4.283,-3.197)      2.71684
87    -18.68498 -22.09964   4.50399   0.23200   3.42973 -36.04894       (-28.957,-12.860) (-0.232,-3.050) (-4.272,-3.198)      2.74843
88    -18.66790 -22.07623   4.48661   0.22598   3.42470 -36.04045       (-28.965,-12.877) (-0.226,-3.071) (-4.261,-3.199)      2.78002
89    -18.65083 -22.05283   4.46923   0.21996   3.41966 -36.03195       (-28.973,-12.894) (-0.220,-3.093) (-4.249,-3.200)      2.81161
90    -18.63375 -22.02943   4.45185   0.21394   3.41463 -36.02345       (-28.980,-12.912) (-0.214,-3.115) (-4.238,-3.201)      2.8432
91    -18.61667 -22.00602   4.43447   0.20791   3.40960 -36.01495       (-28.988,-12.929) (-0.208,-3.136) (-4.227,-3.202)      2.87479
92    -18.59960 -21.98262   4.41709   0.20189   3.40457 -36.00645       (-28.995,-12.947) (-0.202,-3.158) (-4.215,-3.203)      2.90638
93    -18.58252 -21.95922   4.39971   0.19587   3.39954 -35.99795       (-29.003,-12.964) (-0.196,-3.180) (-4.204,-3.204)      2.93798
94    -18.56545 -21.93581   4.38233   0.18985   3.39450 -35.98945       (-29.011,-12.981) (-0.190,-3.202) (-4.192,-3.205)      2.96957
95    -18.54837 -21.91241   4.36495   0.18383   3.38947 -35.98095       (-29.018,-12.999) (-0.184,-3.223) (-4.181,-3.206)      3.00116
96    -18.53129 -21.88901   4.34756   0.17780   3.38444 -35.97245       (-29.026,-13.016) (-0.178,-3.245) (-4.170,-3.207)      3.03275
97    -18.51422 -21.86560   4.33018   0.17178   3.37941 -35.96395       (-29.033,-13.033) (-0.172,-3.267) (-4.158,-3.208)      3.06434
98    -18.49714 -21.84220   4.31280   0.16576   3.37438 -35.95545       (-29.041,-13.051) (-0.166,-3.289) (-4.147,-3.209)      3.09593
99    -18.48007 -21.81880   4.29542   0.15974   3.36935 -35.94695       (-29.049,-13.068) (-0.160,-3.310) (-4.136,-3.210)      3.12752
100    -18.46299 -21.79539   4.27804   0.15371   3.36431 -35.93845       (-29.056,-13.086) (-0.154,-3.332) (-4.124,-3.211)      3.15911
101    -18.44591 -21.77199   4.26066   0.14769   3.35928 -35.92995       (-29.064,-13.103) (-0.148,-3.354) (-4.113,-3.212)      3.1907
102    -18.42884 -21.74859   4.24328   0.14167   3.35425 -35.92145       (-29.071,-13.120) (-0.142,-3.375) (-4.102,-3.213)      3.2223
103    -18.41176 -21.72518   4.22590   0.13565   3.34922 -35.91295       (-29.079,-13.138) (-0.136,-3.397) (-4.090,-3.214)      3.25389
104    -18.39468 -21.70178   4.20852   0.12963   3.34419 -35.90445       (-29.086,-13.155) (-0.130,-3.419) (-4.079,-3.215)      3.28548
105    -18.37761 -21.67838   4.19114   0.12360   3.33915 -35.89596       (-29.094,-13.173) (-0.124,-3.441) (-4.068,-3.216)      3.31707
106    -18.36053 -21.65498   4.17375   0.11758   3.33412 -35.88746       (-29.102,-13.190) (-0.118,-3.462) (-4.056,-3.217)      3.34866
107    -18.34346 -21.63157   4.15637   0.11156   3.32909 -35.87896       (-29.109,-13.207) (-0.112,-3.484) (-4.045,-3.218)      3.38025
108    -18.32638 -21.60817   4.13899   0.10554   3.32406 -35.87046       (-29.117,-13.225) (-0.106,-3.506) (-4.033,-3.219)      3.41184
109    -18.30930 -21.58477   4.12161   0.09951   3.31903 -35.86196       (-29.124,-13.242) (-0.100,-3.528) (-4.022,-3.220)      3.44343
110    -18.29223 -21.56136   4.10423   0.09349   3.31400 -35.85346       (-29.132,-13.259) (-0.093,-3.549) (-4.011,-3.221)      3.47503
111    -18.27515 -21.53796   4.08685   0.08747   3.30896 -35.84496       (-29.140,-13.277) (-0.087,-3.571) (-3.999,-3.221)      3.50662
112    -18.25808 -21.51456   4.06947   0.08145   3.30393 -35.83646       (-29.147,-13.294) (-0.081,-3.593) (-3.988,-3.222)      3.53821
113    -18.24100 -21.49115   4.05209   0.07543   3.29890 -35.82796       (-29.155,-13.312) (-0.075,-3.614) (-3.977,-3.223)      3.5698
114    -18.22392 -21.46775   4.03471   0.06940   3.29387 -35.81946       (-29.162,-13.329) (-0.069,-3.636) (-3.965,-3.224)      3.60139
115    -18.20685 -21.44435   4.01733   0.06338   3.28884 -35.81096       (-29.170,-13.346) (-0.063,-3.658) (-3.954,-3.225)      3.63298
116    -18.18977 -21.42094   3.99994   0.05736   3.28381 -35.80246       (-29.177,-13.364) (-0.057,-3.680) (-3.943,-3.226)      3.66457
117    -18.17270 -21.39754   3.98256   0.05134   3.27877 -35.79396       (-29.185,-13.381) (-0.051,-3.701) (-3.931,-3.227)      3.69616
118    -18.15562 -21.37414   3.96518   0.04532   3.27374 -35.78546       (-29.193,-13.398) (-0.045,-3.723) (-3.920,-3.228)      3.72775
119    -18.13854 -21.35073   3.94780   0.03929   3.26871 -35.77696       (-29.200,-13.416) (-0.039,-3.745) (-3.909,-3.229)      3.75935
120    -18.12147 -21.32733   3.93042   0.03327   3.26368 -35.76846       (-29.208,-13.433) (-0.033,-3.767) (-3.897,-3.230)      3.79094
121    -18.10439 -21.30393   3.91304   0.02725   3.25865 -35.75996       (-29.215,-13.451) (-0.027,-3.788) (-3.886,-3.231)      3.82253
122    -18.08731 -21.28052   3.89566   0.02123   3.25361 -35.75147       (-29.223,-13.468) (-0.021,-3.810) (-3.874,-3.232)      3.85412
123    -18.07024 -21.25712   3.87828   0.01520   3.24858 -35.74297       (-29.231,-13.485) (-0.015,-3.832) (-3.863,-3.233)      3.88571
124    -18.05316 -21.23372   3.86090   0.00918   3.24355 -35.73447       (-29.238,-13.503) (-0.009,-3.853) (-3.852,-3.234)      3.9173
125    -18.03609 -21.21031   3.84352   0.00316   3.23852 -35.72597       (-29.246,-13.520) (-0.003,-3.875) (-3.840,-3.235)      3.94889
126    -18.01901 -21.18691   3.82613  -0.00286   3.23349 -35.71747       (-3.233,-13.535) (-0.003,-3.900) (-3.826,-29.250)      3.98113
127    -18.00193 -21.16351   3.80875  -0.00888   3.22846 -35.70897       (-3.228,-13.546) (-0.009,-3.928) (-3.809,-29.252)      4.01413
128    -17.98486 -21.14010   3.79137  -0.01491   3.22342 -35.70047       (-3.223,-13.557) (-0.015,-3.955) (-3.791,-29.254)      4.04716
129    -17.96778 -21.11670   3.77399  -0.02093   3.21839 -35.69197       (-3.218,-13.569) (-0.021,-3.983) (-3.774,-29.255)      4.08024
130    -17.95071 -21.09330   3.75661  -0.02695   3.21336 -35.68347       (-3.213,-13.580) (-0.027,-4.011) (-3.757,-29.257)      4.11337
131    -17.93363 -21.06990   3.73923  -0.03297   3.20833 -35.67497       (-3.208,-13.591) (-0.033,-4.039) (-3.739,-29.258)      4.14653
132    -17.91655 -21.04649   3.72185  -0.03900   3.20330 -35.66647       (-3.203,-13.603) (-0.039,-4.066) (-3.722,-29.260)      4.17973
133    -17.89948 -21.02309   3.70447  -0.04502   3.19826 -35.65797       (-3.198,-13.614) (-0.045,-4.094) (-3.704,-29.261)      4.21297
134    -17.88240 -20.99969   3.68709  -0.05104   3.19323 -35.64947       (-3.193,-13.626) (-0.051,-4.122) (-3.687,-29.263)      4.24625
135    -17.86533 -20.97628   3.66971  -0.05706   3.18820 -35.64097       (-3.188,-13.637) (-0.057,-4.150) (-3.670,-29.265)      4.27956
136    -17.84825 -20.95288   3.65232  -0.06308   3.18317 -35.63247       (-3.183,-13.648) (-0.063,-4.177) (-3.652,-29.266)      4.31291
137    -17.83117 -20.92948   3.63494  -0.06911   3.17814 -35.62397       (-3.178,-13.660) (-0.069,-4.205) (-3.635,-29.268)      4.3463
138    -17.81410 -20.90607   3.61756  -0.07513   3.17311 -35.61547       (-3.173,-13.671) (-0.075,-4.233) (-3.618,-29.269)      4.37972
139    -17.79702 -20.88267   3.60018  -0.08115   3.16807 -35.60698       (-3.168,-13.682) (-0.081,-4.261) (-3.600,-29.271)      4.41317
140    -17.77994 -20.85927   3.58280  -0.08717   3.16304 -35.59848       (-3.163,-13.694) (-0.087,-4.288) (-3.583,-29.272)      4.44666
141    -17.76287 -20.83586   3.56542  -0.09319   3.15801 -35.58998       (-3.158,-13.705) (-0.093,-4.316) (-3.565,-29.274)      4.48018
142    -17.74579 -20.81246   3.54804  -0.09922   3.15298 -35.58148       (-3.153,-13.716) (-0.099,-4.344) (-3.548,-29.276)      4.51373
143    -17.72872 -20.78906   3.53066  -0.10524   3.14795 -35.57298       (-3.148,-13.728) (-0.105,-4.372) (-3.531,-29.277)      4.54731
144    -17.71164 -20.76565   3.51328  -0.11126   3.14292 -35.56448       (-3.143,-13.739) (-0.111,-4.399) (-3.513,-29.279)      4.58092
145    -17.69456 -20.74225   3.49590  -0.11728   3.13788 -35.55598       (-3.138,-13.750) (-0.117,-4.427) (-3.496,-29.280)      4.61456
146    -17.67749 -20.71885   3.47851  -0.12331   3.13285 -35.54748       (-3.133,-13.762) (-0.123,-4.455) (-3.479,-29.282)      4.64823
147    -17.66041 -20.69544   3.46113  -0.12933   3.12782 -35.53898       (-3.128,-13.773) (-0.129,-4.483) (-3.461,-29.283)      4.68193
148    -17.64334 -20.67204   3.44375  -0.13535   3.12279 -35.53048       (-3.123,-13.785) (-0.135,-4.510) (-3.444,-29.285)      4.71565
149    -17.62626 -20.64864   3.42637  -0.14137   3.11776 -35.52198       (-3.118,-13.796) (-0.141,-4.538) (-3.426,-29.286)      4.7494
150    -17.60918 -20.62523   3.40899  -0.14739   3.11272 -35.51348       (-3.113,-13.807) (-0.147,-4.566) (-3.409,-29.288)      4.78318
151    -17.59211 -20.60183   3.39161  -0.15342   3.10769 -35.50498       (-3.108,-13.819) (-0.153,-4.594) (-3.392,-29.290)      4.81699
152    -17.57503 -20.57843   3.37423  -0.15944   3.10266 -35.49648       (-3.103,-13.830) (-0.159,-4.621) (-3.374,-29.291)      4.85081
153    -17.55796 -20.55503   3.35685  -0.16546   3.09763 -35.48798       (-3.098,-13.841) (-0.165,-4.649) (-3.357,-29.293)      4.88467
154    -17.54088 -20.53162   3.33947  -0.17148   3.09260 -35.47948       (-3.093,-13.853) (-0.171,-4.677) (-3.339,-29.294)      4.91855
155    -17.52380 -20.50822   3.32208  -0.17750   3.08757 -35.47098       (-3.088,-13.864) (-0.178,-4.705) (-3.322,-29.296)      4.95245
156    -17.50673 -20.48482   3.30470  -0.18353   3.08253 -35.46249       (-3.083,-13.875) (-0.184,-4.732) (-3.305,-29.297)      4.98637
157    -17.48965 -20.46141   3.28732  -0.18955   3.07750 -35.45399       (-3.078,-13.887) (-0.190,-4.760) (-3.287,-29.299)      5.02032
158    -17.47257 -20.43801   3.26994  -0.19557   3.07247 -35.44549       (-3.072,-13.898) (-0.196,-4.788) (-3.270,-29.301)      5.05429
159    -17.45550 -20.41461   3.25256  -0.20159   3.06744 -35.43699       (-3.067,-13.909) (-0.202,-4.816) (-3.253,-29.302)      5.08828
160    -17.43842 -20.39120   3.23518  -0.20762   3.06241 -35.42849       (-3.062,-13.921) (-0.208,-4.843) (-3.235,-29.304)      5.1223
161    -17.42135 -20.36780   3.21780  -0.21364   3.05737 -35.41999       (-3.057,-13.932) (-0.214,-4.871) (-3.218,-29.305)      5.15633
162    -17.40427 -20.34440   3.20042  -0.21966   3.05234 -35.41149       (-3.052,-13.944) (-0.220,-4.899) (-3.200,-29.307)      5.19038
163    -17.38719 -20.32099   3.18304  -0.22568   3.04731 -35.40299       (-3.047,-13.955) (-0.226,-4.926) (-3.183,-29.308)      5.22446
164    -17.37012 -20.29759   3.16566  -0.23170   3.04228 -35.39449       (-3.042,-13.966) (-0.232,-4.954) (-3.166,-29.310)      5.25855
165    -17.35304 -20.27419   3.14827  -0.23773   3.03725 -35.38599       (-3.037,-13.978) (-0.238,-4.982) (-3.148,-29.311)      5.29267
166    -17.33597 -20.25078   3.13089  -0.24375   3.03222 -35.37749       (-3.032,-13.989) (-0.244,-5.010) (-3.131,-29.313)      5.3268
167    -17.31889 -20.22738   3.11351  -0.24977   3.02718 -35.36899       (-3.027,-14.000) (-0.250,-5.037) (-3.114,-29.315)      5.36095
168    -17.30181 -20.20398   3.09613  -0.25579   3.02215 -35.36049       (-3.022,-14.012) (-0.256,-5.065) (-3.096,-29.316)      5.39512
169    -17.28474 -20.18057   3.07875  -0.26182   3.01712 -35.35199       (-3.017,-14.023) (-0.262,-5.093) (-3.079,-29.318)      5.42931
170    -17.26766 -20.15717   3.06137  -0.26784   3.01209 -35.34349       (-3.012,-14.034) (-0.268,-5.121) (-3.061,-29.319)      5.46352
171    -17.25059 -20.13377   3.04399  -0.27386   3.00706 -35.33499       (-3.007,-14.046) (-0.274,-5.148) (-3.044,-29.321)      5.49774
172    -17.23351 -20.11036   3.02661  -0.27988   3.00203 -35.32649       (-3.002,-14.057) (-0.280,-5.176) (-3.027,-29.322)      5.53198
173    -17.21643 -20.08696   3.00923  -0.28590   2.99699 -35.31800       (-2.997,-14.069) (-0.286,-5.204) (-3.009,-29.324)      5.56624
174    -17.19936 -20.06356   2.99185  -0.29193   2.99196 -35.30950       (-2.992,-14.080) (-0.292,-5.232) (-2.992,-29.326)      5.60051
175    -17.18228 -20.04016   2.97446  -0.29795   2.98693 -35.30100       (-2.987,-14.091) (-0.298,-5.259) (-2.974,-29.327)      5.6348
176    -17.16520 -20.01675   2.95708  -0.30397   2.98190 -35.29250       (-2.982,-14.103) (-0.304,-5.287) (-2.957,-29.329)      5.66911
177    -17.14813 -19.99335   2.93970  -0.30999   2.97687 -35.28400       (-2.977,-14.114) (-0.310,-5.315) (-2.940,-29.330)      5.70343
178    -17.13105 -19.96995   2.92232  -0.31601   2.97183 -35.27550       (-2.972,-14.125) (-0.316,-5.343) (-2.922,-29.332)      5.73776
179    -17.11398 -19.94654   2.90494  -0.32204   2.96680 -35.26700       (-2.967,-14.137) (-0.322,-5.370) (-2.905,-29.333)      5.77211
180    -17.09690 -19.92314   2.88756  -0.32806   2.96177 -35.25850       (-2.962,-14.148) (-0.328,-5.398) (-2.888,-29.335)      5.80648
181    -17.07982 -19.89974   2.87018  -0.33408   2.95674 -35.25000       (-2.957,-14.159) (-0.334,-5.426) (-2.870,-29.337)      5.84086
182    -17.06275 -19.87633   2.85280  -0.34010   2.95171 -35.24150       (-2.952,-14.171) (-0.340,-5.454) (-2.853,-29.338)      5.87525
183    -17.04567 -19.85293   2.83542  -0.34613   2.94668 -35.23300       (-2.947,-14.182) (-0.346,-5.481) (-2.835,-29.340)      5.90966
184    -17.02860 -19.82953   2.81804  -0.35215   2.94164 -35.22450       (-2.942,-14.193) (-0.352,-5.509) (-2.818,-29.341)      5.94408
185    -17.01152 -19.80612   2.80065  -0.35817   2.93661 -35.21600       (-2.937,-14.205) (-0.358,-5.537) (-2.801,-29.343)      5.97852
