Fol_2018-03-05.14_02_00.22_.txt     Output is probe cell, reduced cell, NCDist distance between
0      8.81995  -2.04022 -52.72306  -8.57270 -43.91816 -37.88244       (-22.283,-10.613) (-6.780,-50.683) (-28.318,-2.040)      0
1      8.80908  -2.04496 -52.68090  -8.59246 -43.92493 -37.86682       (-22.294,-10.637) (-6.764,-50.636) (-28.352,-2.045)      0.0655028
2      8.79821  -2.04971 -52.63875  -8.61223 -43.93170 -37.85121       (-22.304,-10.662) (-6.749,-50.589) (-28.385,-2.050)      0.131006
3      8.78734  -2.05445 -52.59660  -8.63199 -43.93847 -37.83559       (-22.315,-10.686) (-6.733,-50.542) (-28.418,-2.054)      0.196509
4      8.77647  -2.05919 -52.55445  -8.65176 -43.94524 -37.81998       (-22.326,-10.711) (-6.717,-50.495) (-28.452,-2.059)      0.262011
5      8.76560  -2.06394 -52.51230  -8.67152 -43.95202 -37.80436       (-22.337,-10.735) (-6.702,-50.448) (-28.485,-2.064)      0.327514
6      8.75473  -2.06868 -52.47014  -8.69129 -43.95879 -37.78875       (-22.348,-10.760) (-6.686,-50.401) (-28.518,-2.069)      0.393017
7      8.74385  -2.07343 -52.42799  -8.71106 -43.96556 -37.77313       (-22.359,-10.784) (-6.670,-50.355) (-28.551,-2.073)      0.45852
8      8.73298  -2.07817 -52.38584  -8.73082 -43.97233 -37.75752       (-22.370,-10.809) (-6.655,-50.308) (-28.585,-2.078)      0.524023
9      8.72211  -2.08292 -52.34369  -8.75059 -43.97910 -37.74190       (-22.381,-10.834) (-6.639,-50.261) (-28.618,-2.083)      0.589526
10      8.71124  -2.08766 -52.30153  -8.77035 -43.98587 -37.72629       (-22.391,-10.858) (-6.624,-50.214) (-28.651,-2.088)      0.655028
11      8.70037  -2.09240 -52.25938  -8.79012 -43.99264 -37.71067       (-22.402,-10.883) (-6.608,-50.167) (-28.684,-2.092)      0.720531
12      8.68950  -2.09715 -52.21723  -8.80988 -43.99942 -37.69506       (-22.413,-10.907) (-6.592,-50.120) (-28.718,-2.097)      0.786034
13      8.67863  -2.10189 -52.17508  -8.82965 -44.00619 -37.67944       (-22.424,-10.932) (-6.577,-50.073) (-28.751,-2.102)      0.851537
14      8.66776  -2.10664 -52.13292  -8.84941 -44.01296 -37.66383       (-22.435,-10.956) (-6.561,-50.026) (-28.784,-2.107)      0.91704
15      8.65689  -2.11138 -52.09077  -8.86918 -44.01973 -37.64821       (-22.446,-10.981) (-6.546,-49.979) (-28.817,-2.111)      0.982543
16      8.64601  -2.11613 -52.04862  -8.88895 -44.02650 -37.63260       (-22.457,-11.005) (-6.530,-49.932) (-28.851,-2.116)      1.04805
