Fol_.15_.txt     Output is probe cell, reduced cell, NCDist distance between
86    -169.28217 564.14286 -1810.59012 -1055.09015 -3836.41834 -617.06511       (-488.694,-70.186) (-102.470,-3267.781) (-49.548,-325.356)      1968.68
87    -169.11875 563.36963 -1808.69508 -1055.38439 -3832.32920 -616.67255       (-482.947,-67.934) (-103.895,-3272.606) (-50.592,-335.445)      1973.79
88    -168.95533 562.59641 -1806.80004 -1055.67863 -3828.24005 -616.28000       (-477.200,-65.682) (-105.320,-3277.432) (-51.637,-345.533)      1978.97
89    -168.79191 561.82318 -1804.90499 -1055.97286 -3824.15090 -615.88744       (-471.453,-63.430) (-106.745,-3282.258) (-52.681,-355.622)      1984.23
90    -168.62849 561.04995 -1803.00995 -1056.26710 -3820.06175 -615.49488       (-465.707,-61.178) (-108.170,-3287.083) (-53.725,-365.711)      1989.55
91    -168.46506 560.27672 -1801.11491 -1056.56134 -3815.97260 -615.10233       (-459.960,-58.926) (-109.595,-3291.909) (-54.770,-375.800)      1994.95
92    -168.30164 559.50349 -1799.21987 -1056.85558 -3811.88345 -614.70977       (-454.213,-56.674) (-111.020,-3296.735) (-55.814,-385.889)      2000.41
93    -168.13822 558.73027 -1797.32483 -1057.14981 -3807.79430 -614.31722       (-448.466,-54.422) (-112.445,-3301.560) (-56.858,-395.978)      2005.94
94    -167.97480 557.95704 -1795.42979 -1057.44405 -3803.70515 -613.92466       (-442.719,-52.170) (-113.870,-3306.386) (-57.903,-406.067)      2011.53
95    -167.81138 557.18381 -1793.53475 -1057.73829 -3799.61600 -613.53211       (-436.972,-49.918) (-115.295,-3311.211) (-58.947,-416.156)      2017.2
96    -167.64795 556.41058 -1791.63971 -1058.03253 -3795.52685 -613.13955       (-431.226,-47.666) (-116.720,-3316.037) (-59.991,-426.245)      2022.93
97    -167.48453 555.63735 -1789.74467 -1058.32676 -3791.43770 -612.74700       (-425.479,-45.413) (-118.145,-3320.863) (-61.036,-436.334)      2028.27
98    -167.32111 554.86413 -1787.84963 -1058.62100 -3787.34856 -612.35444       (-419.732,-43.161) (-119.570,-3325.688) (-62.080,-446.423)      2033.26
99    -167.15769 554.09090 -1785.95459 -1058.91524 -3783.25941 -611.96188       (-413.985,-40.909) (-120.995,-3330.514) (-63.124,-456.511)      2038.32
100    -166.99427 553.31767 -1784.05955 -1059.20948 -3779.17026 -611.56933       (-408.238,-38.657) (-122.420,-3335.340) (-64.168,-466.600)      2043.45
101    -166.83084 552.54444 -1782.16451 -1059.50371 -3775.08111 -611.17677       (-402.491,-36.405) (-123.845,-3340.165) (-65.213,-476.689)      2048.64
102    -166.66742 551.77121 -1780.26946 -1059.79795 -3770.99196 -610.78422       (-396.745,-34.153) (-125.270,-3344.991) (-66.257,-486.778)      2053.91
103    -166.50400 550.99799 -1778.37442 -1060.09219 -3766.90281 -610.39166       (-390.998,-31.901) (-126.695,-3349.817) (-67.301,-496.867)      2059.24
104    -166.34058 550.22476 -1776.47938 -1060.38642 -3762.81366 -609.99911       (-385.251,-29.649) (-128.120,-3354.642) (-68.346,-506.956)      2064.64
105    -166.17716 549.45153 -1774.58434 -1060.68066 -3758.72451 -609.60655       (-379.504,-27.397) (-129.545,-3359.468) (-69.390,-517.045)      2070.1
106    -166.01373 548.67830 -1772.68930 -1060.97490 -3754.63536 -609.21400       (-373.757,-25.145) (-130.970,-3364.294) (-70.434,-527.134)      2075.63
107    -165.85031 547.90507 -1770.79426 -1061.26914 -3750.54621 -608.82144       (-368.010,-22.893) (-132.395,-3369.119) (-71.479,-537.223)      2081.23
108    -165.68689 547.13185 -1768.89922 -1061.56337 -3746.45706 -608.42888       (-362.263,-20.641) (-133.820,-3373.945) (-72.523,-547.312)      2086.89
109    -165.52347 546.35862 -1767.00418 -1061.85761 -3742.36792 -608.03633       (-356.517,-18.389) (-135.245,-3378.771) (-73.567,-557.401)      2092.61
110    -165.36004 545.58539 -1765.10914 -1062.15185 -3738.27877 -607.64377       (-350.770,-16.137) (-136.670,-3383.596) (-74.612,-567.489)      2098.2
111    -165.19662 544.81216 -1763.21410 -1062.44609 -3734.18962 -607.25122       (-345.023,-13.885) (-138.095,-3388.422) (-75.656,-577.578)      2103.82
112    -165.03320 544.03893 -1761.31906 -1062.74032 -3730.10047 -606.85866       (-339.276,-11.633) (-139.520,-3393.248) (-76.700,-587.667)      2109.5
113    -164.86978 543.26571 -1759.42402 -1063.03456 -3726.01132 -606.46611       (-333.529,-9.381) (-140.945,-3398.073) (-77.744,-597.756)      2115.25
114    -164.70636 542.49248 -1757.52897 -1063.32880 -3721.92217 -606.07355       (-327.782,-7.129) (-142.370,-3402.899) (-78.789,-607.845)      2121.06
115    -164.54293 541.71925 -1755.63393 -1063.62304 -3717.83302 -605.68100       (-322.036,-4.877) (-143.795,-3407.725) (-79.833,-617.934)      2126.93
116    -164.37951 540.94602 -1753.73889 -1063.91727 -3713.74387 -605.28844       (-316.289,-2.625) (-145.220,-3412.550) (-80.877,-628.023)      2132.86
117    -164.21609 540.17279 -1751.84385 -1064.21151 -3709.65472 -604.89588       (-310.542,-0.373) (-146.645,-3417.376) (-81.922,-638.112)      2138.86
118    -164.05267 539.39957 -1749.94881 -1064.50575 -3705.56557 -604.50333       (-306.674,-1.879) (-81.087,-3420.322) (-146.190,-646.321)      2142.76
119    -163.88925 538.62634 -1748.05377 -1064.79999 -3701.47642 -604.11077       (-303.180,-4.131) (-79.879,-3422.896) (-145.363,-654.158)      2146.28
120    -163.72582 537.85311 -1746.15873 -1065.09422 -3697.38727 -603.71822       (-299.685,-6.383) (-78.671,-3425.470) (-144.536,-661.995)      2149.84
121    -163.56240 537.07988 -1744.26369 -1065.38846 -3693.29813 -603.32566       (-296.190,-8.635) (-77.464,-3428.043) (-143.709,-669.832)      2153.43
122    -163.39898 536.30665 -1742.36865 -1065.68270 -3689.20898 -602.93311       (-292.695,-10.887) (-76.256,-3430.617) (-142.882,-677.669)      2157.05
123    -163.23556 535.53343 -1740.47361 -1065.97694 -3685.11983 -602.54055       (-289.200,-13.139) (-75.048,-3433.190) (-142.055,-685.506)      2160.71
124    -163.07214 534.76020 -1738.57857 -1066.27117 -3681.03068 -602.14800       (-285.705,-15.391) (-73.840,-3435.764) (-141.228,-693.343)      2164.4
125    -162.90871 533.98697 -1736.68353 -1066.56541 -3676.94153 -601.75544       (-282.211,-17.644) (-72.633,-3438.338) (-140.401,-701.180)      2168.12
126    -162.74529 533.21374 -1734.78849 -1066.85965 -3672.85238 -601.36288       (-139.574,-709.016) (-71.425,-3440.911) (-278.716,-19.896)      2171.88
127    -162.58187 532.44051 -1732.89344 -1067.15388 -3668.76323 -600.97033       (-138.747,-716.853) (-70.217,-3443.485) (-275.221,-22.148)      2175.67
128    -162.41845 531.66729 -1730.99840 -1067.44812 -3664.67408 -600.57777       (-137.920,-724.690) (-69.009,-3446.058) (-271.726,-24.400)      2179.5
129    -162.25503 530.89406 -1729.10336 -1067.74236 -3660.58493 -600.18522       (-137.093,-732.527) (-67.802,-3448.632) (-268.231,-26.652)      2183.36
130    -162.09160 530.12083 -1727.20832 -1068.03660 -3656.49578 -599.79266       (-136.266,-740.364) (-66.594,-3451.206) (-264.737,-28.904)      2187.25
131    -161.92818 529.34760 -1725.31328 -1068.33083 -3652.40663 -599.40011       (-135.439,-748.201) (-65.386,-3453.779) (-261.242,-31.156)      2191.18
132    -161.76476 528.57437 -1723.41824 -1068.62507 -3648.31749 -599.00755       (-134.612,-756.038) (-64.179,-3456.353) (-257.747,-33.408)      2195.14
133    -161.60134 527.80115 -1721.52320 -1068.91931 -3644.22834 -598.61500       (-133.785,-763.875) (-62.971,-3458.927) (-254.252,-35.660)      2199.13
134    -161.43791 527.02792 -1719.62816 -1069.21355 -3640.13919 -598.22244       (-132.958,-771.711) (-61.763,-3461.500) (-250.757,-37.912)      2203.16
135    -161.27449 526.25469 -1717.73312 -1069.50778 -3636.05004 -597.82988       (-132.131,-779.548) (-60.555,-3464.074) (-247.263,-40.164)      2207.21
136    -161.11107 525.48146 -1715.83808 -1069.80202 -3631.96089 -597.43733       (-131.303,-787.385) (-59.348,-3466.647) (-243.768,-42.416)      2211.3
137    -160.94765 524.70823 -1713.94304 -1070.09626 -3627.87174 -597.04477       (-130.476,-795.222) (-58.140,-3469.221) (-240.273,-44.668)      2215.42
138    -160.78423 523.93501 -1712.04800 -1070.39050 -3623.78259 -596.65222       (-129.649,-803.059) (-56.932,-3471.795) (-236.778,-46.920)      2219.57
139    -160.62080 523.16178 -1710.15295 -1070.68473 -3619.69344 -596.25966       (-128.822,-810.896) (-55.724,-3474.368) (-233.283,-49.172)      2223.76
140    -160.45738 522.38855 -1708.25791 -1070.97897 -3615.60429 -595.86711       (-127.995,-818.733) (-54.517,-3476.942) (-229.789,-51.424)      2227.97
141    -160.29396 521.61532 -1706.36287 -1071.27321 -3611.51514 -595.47455       (-127.168,-826.570) (-53.309,-3479.516) (-226.294,-53.676)      2232.22
142    -160.13054 520.84209 -1704.46783 -1071.56745 -3607.42599 -595.08200       (-126.341,-834.406) (-52.101,-3482.089) (-222.799,-55.928)      2236.5
143    -159.96712 520.06887 -1702.57279 -1071.86168 -3603.33685 -594.68944       (-125.514,-842.243) (-50.893,-3484.663) (-219.304,-58.180)      2240.8
144    -159.80369 519.29564 -1700.67775 -1072.15592 -3599.24770 -594.29688       (-124.687,-850.080) (-49.686,-3487.236) (-215.809,-60.432)      2245.14
145    -159.64027 518.52241 -1698.78271 -1072.45016 -3595.15855 -593.90433       (-123.860,-857.917) (-48.478,-3489.810) (-212.315,-62.684)      2249.51
146    -159.47685 517.74918 -1696.88767 -1072.74440 -3591.06940 -593.51177       (-123.033,-865.754) (-47.270,-3492.384) (-208.820,-64.936)      2253.91
147    -159.31343 516.97595 -1694.99263 -1073.03863 -3586.98025 -593.11922       (-122.206,-873.591) (-46.063,-3494.957) (-205.325,-67.188)      2258.34
148    -159.15001 516.20273 -1693.09759 -1073.33287 -3582.89110 -592.72666       (-121.379,-881.428) (-44.855,-3497.531) (-201.830,-69.440)      2262.8
149    -158.98658 515.42950 -1691.20255 -1073.62711 -3578.80195 -592.33411       (-120.552,-889.265) (-43.647,-3500.104) (-198.335,-71.692)      2267.29
150    -158.82316 514.65627 -1689.30751 -1073.92134 -3574.71280 -591.94155       (-119.725,-897.101) (-42.439,-3502.678) (-194.841,-73.944)      2271.81
151    -158.65974 513.88304 -1687.41246 -1074.21558 -3570.62365 -591.54900       (-118.898,-904.938) (-41.232,-3505.252) (-191.346,-76.196)      2276.36
152    -158.49632 513.10981 -1685.51742 -1074.50982 -3566.53450 -591.15644       (-118.071,-912.775) (-40.024,-3507.825) (-187.851,-78.448)      2280.94
153    -158.33290 512.33659 -1683.62238 -1074.80406 -3562.44535 -590.76388       (-117.243,-920.612) (-38.816,-3510.399) (-184.356,-80.701)      2285.55
154    -158.16947 511.56336 -1681.72734 -1075.09829 -3558.35621 -590.37133       (-116.416,-928.449) (-37.608,-3512.973) (-180.861,-82.953)      2290.18
155    -158.00605 510.79013 -1679.83230 -1075.39253 -3554.26706 -589.97877       (-115.589,-936.286) (-36.401,-3515.546) (-177.366,-85.205)      2294.85
156    -157.84263 510.01690 -1677.93726 -1075.68677 -3550.17791 -589.58622       (-114.762,-944.123) (-35.193,-3518.120) (-173.872,-87.457)      2299.54
157    -157.67921 509.24367 -1676.04222 -1075.98101 -3546.08876 -589.19366       (-113.935,-951.959) (-33.985,-3520.693) (-170.377,-89.709)      2304.26
158    -157.51578 508.47045 -1674.14718 -1076.27524 -3541.99961 -588.80111       (-113.108,-959.796) (-32.778,-3523.267) (-166.882,-91.961)      2309.01
159    -157.35236 507.69722 -1672.25214 -1076.56948 -3537.91046 -588.40855       (-112.281,-967.633) (-31.570,-3525.841) (-163.387,-94.213)      2313.79
160    -157.18894 506.92399 -1670.35710 -1076.86372 -3533.82131 -588.01600       (-111.454,-975.470) (-30.362,-3528.414) (-159.892,-96.465)      2318.6
161    -157.02552 506.15076 -1668.46206 -1077.15796 -3529.73216 -587.62344       (-110.627,-983.307) (-29.154,-3530.988) (-156.398,-98.717)      2323.43
162    -156.86210 505.37753 -1666.56702 -1077.45219 -3525.64301 -587.23089       (-109.800,-991.144) (-27.947,-3533.562) (-152.903,-100.969)      2328.29
163    -156.69867 504.60431 -1664.67198 -1077.74643 -3521.55386 -586.83833       (-108.973,-998.981) (-26.739,-3536.135) (-149.408,-103.221)      2333.18
164    -156.53525 503.83108 -1662.77693 -1078.04067 -3517.46471 -586.44577       (-108.146,-1006.818) (-25.531,-3538.709) (-145.913,-105.473)      2338.1
165    -156.37183 503.05785 -1660.88189 -1078.33491 -3513.37557 -586.05322       (-107.319,-1014.654) (-24.323,-3541.282) (-142.418,-107.725)      2343.04
166    -156.20841 502.28462 -1658.98685 -1078.62914 -3509.28642 -585.66066       (-106.492,-1022.491) (-23.116,-3543.856) (-138.924,-109.977)      2348.01
167    -156.04499 501.51139 -1657.09181 -1078.92338 -3505.19727 -585.26811       (-105.665,-1030.328) (-21.908,-3546.430) (-135.429,-112.229)      2353.01
168    -155.88156 500.73817 -1655.19677 -1079.21762 -3501.10812 -584.87555       (-104.838,-1038.165) (-20.700,-3549.003) (-131.934,-114.481)      2358.03
169    -155.71814 499.96494 -1653.30173 -1079.51186 -3497.01897 -584.48300       (-104.011,-1046.002) (-19.493,-3551.577) (-128.439,-116.733)      2363.08
170    -155.55472 499.19171 -1651.40669 -1079.80609 -3492.92982 -584.09044       (-103.184,-1053.839) (-18.285,-3554.150) (-124.944,-118.985)      2368.15
171    -155.39130 498.41848 -1649.51165 -1080.10033 -3488.84067 -583.69789       (-102.356,-1061.676) (-17.077,-3556.724) (-121.450,-121.237)      2373.25
172    -155.22788 497.64525 -1647.61661 -1080.39457 -3484.75152 -583.30533       (-101.529,-1069.513) (-15.869,-3559.298) (-117.955,-123.489)      2378.38
173    -155.06445 496.87202 -1645.72157 -1080.68881 -3480.66237 -582.91277       (-100.702,-1077.349) (-14.662,-3561.871) (-114.460,-125.741)      2383.53
