Fol_2018-03-05.14_05_27.743_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -57.04785   0.77654 -39.20754  11.75368 -25.48228   2.79617       (-48.659,-0.821) (-11.262,-2.796) (-2.020,-7.315)      6.99127e-14
1    -57.03946   0.76449 -39.17032  11.74109 -25.45957   2.78605       (-48.681,-0.809) (-11.285,-2.786) (-2.022,-7.338)      0.0424645
2    -57.03106   0.75244 -39.13309  11.72851 -25.43687   2.77593       (-48.703,-0.796) (-11.308,-2.776) (-2.023,-7.360)      0.084929
3    -57.02266   0.74039 -39.09587  11.71592 -25.41416   2.76581       (-48.725,-0.783) (-11.331,-2.766) (-2.025,-7.383)      0.127393
4    -57.01426   0.72834 -39.05864  11.70333 -25.39145   2.75569       (-48.747,-0.771) (-11.354,-2.756) (-2.027,-7.406)      0.169858
5    -57.00587   0.71629 -39.02142  11.69074 -25.36874   2.74557       (-48.769,-0.758) (-11.378,-2.746) (-2.029,-7.429)      0.212322
6    -56.99747   0.70423 -38.98419  11.67816 -25.34603   2.73545       (-48.791,-0.746) (-11.401,-2.735) (-2.031,-7.451)      0.254787
7    -56.98907   0.69218 -38.94697  11.66557 -25.32332   2.72533       (-48.813,-0.733) (-11.424,-2.725) (-2.033,-7.474)      0.297251
8    -56.98068   0.68013 -38.90974  11.65298 -25.30061   2.71520       (-48.835,-0.721) (-11.447,-2.715) (-2.035,-7.497)      0.339716
9    -56.97228   0.66808 -38.87252  11.64039 -25.27790   2.70508       (-48.857,-0.708) (-11.471,-2.705) (-2.037,-7.519)      0.38218
10    -56.96388   0.65603 -38.83529  11.62781 -25.25520   2.69496       (-48.879,-0.695) (-11.494,-2.695) (-2.039,-7.542)      0.424645
11    -56.95549   0.64398 -38.79807  11.61522 -25.23249   2.68484       (-48.901,-0.683) (-11.517,-2.685) (-2.041,-7.565)      0.467109
12    -56.94709   0.63193 -38.76084  11.60263 -25.20978   2.67472       (-48.923,-0.670) (-11.540,-2.675) (-2.043,-7.588)      0.509574
13    -56.93869   0.61988 -38.72362  11.59004 -25.18707   2.66460       (-48.945,-0.658) (-11.564,-2.665) (-2.045,-7.610)      0.552038
14    -56.93030   0.60783 -38.68639  11.57746 -25.16436   2.65448       (-48.967,-0.645) (-11.587,-2.654) (-2.047,-7.633)      0.594503
15    -56.92190   0.59578 -38.64917  11.56487 -25.14165   2.64436       (-48.989,-0.632) (-11.610,-2.644) (-2.049,-7.656)      0.636967
16    -56.91350   0.58373 -38.61194  11.55228 -25.11894   2.63423       (-49.011,-0.620) (-11.633,-2.634) (-2.050,-7.678)      0.679432
17    -56.90511   0.57168 -38.57472  11.53969 -25.09623   2.62411       (-49.033,-0.607) (-11.657,-2.624) (-2.052,-7.701)      0.721896
18    -56.89671   0.55963 -38.53749  11.52711 -25.07353   2.61399       (-49.055,-0.595) (-11.680,-2.614) (-2.054,-7.724)      0.764361
19    -56.88831   0.54758 -38.50027  11.51452 -25.05082   2.60387       (-49.077,-0.582) (-11.703,-2.604) (-2.056,-7.746)      0.806825
20    -56.87991   0.53553 -38.46304  11.50193 -25.02811   2.59375       (-49.099,-0.570) (-11.726,-2.594) (-2.058,-7.769)      0.84929
21    -56.87152   0.52348 -38.42582  11.48934 -25.00540   2.58363       (-49.121,-0.557) (-11.750,-2.584) (-2.060,-7.792)      0.891754
22    -56.86312   0.51143 -38.38859  11.47676 -24.98269   2.57351       (-49.143,-0.544) (-11.773,-2.574) (-2.062,-7.815)      0.934219
23    -56.85472   0.49938 -38.35137  11.46417 -24.95998   2.56338       (-49.165,-0.532) (-11.796,-2.563) (-2.064,-7.837)      0.976683
24    -56.84633   0.48733 -38.31414  11.45158 -24.93727   2.55326       (-49.187,-0.519) (-11.819,-2.553) (-2.066,-7.860)      1.01915
25    -56.83793   0.47528 -38.27692  11.43899 -24.91456   2.54314       (-49.209,-0.507) (-11.843,-2.543) (-2.068,-7.883)      1.06161
26    -56.82953   0.46323 -38.23969  11.42641 -24.89185   2.53302       (-49.230,-0.494) (-11.866,-2.533) (-2.070,-7.905)      1.10408
27    -56.82114   0.45118 -38.20247  11.41382 -24.86915   2.52290       (-49.252,-0.481) (-11.889,-2.523) (-2.072,-7.928)      1.14654
28    -56.81274   0.43913 -38.16524  11.40123 -24.84644   2.51278       (-49.274,-0.469) (-11.912,-2.513) (-2.074,-7.951)      1.18901
29    -56.80434   0.42708 -38.12802  11.38864 -24.82373   2.50266       (-49.296,-0.456) (-11.936,-2.503) (-2.076,-7.974)      1.23147
30    -56.79595   0.41503 -38.09079  11.37606 -24.80102   2.49254       (-49.318,-0.444) (-11.959,-2.493) (-2.078,-7.996)      1.27393
31    -56.78755   0.40298 -38.05357  11.36347 -24.77831   2.48241       (-49.340,-0.431) (-11.982,-2.482) (-2.079,-8.019)      1.3164
32    -56.77915   0.39093 -38.01634  11.35088 -24.75560   2.47229       (-49.362,-0.418) (-12.005,-2.472) (-2.081,-8.042)      1.35886
33    -56.77075   0.37888 -37.97912  11.33829 -24.73289   2.46217       (-49.384,-0.406) (-12.029,-2.462) (-2.083,-8.064)      1.40133
34    -56.76236   0.36683 -37.94189  11.32570 -24.71018   2.45205       (-49.406,-0.393) (-12.052,-2.452) (-2.085,-8.087)      1.44379
35    -56.75396   0.35478 -37.90466  11.31312 -24.68748   2.44193       (-49.428,-0.381) (-12.075,-2.442) (-2.087,-8.110)      1.48626
36    -56.74556   0.34273 -37.86744  11.30053 -24.66477   2.43181       (-49.450,-0.368) (-12.098,-2.432) (-2.089,-8.133)      1.52872
37    -56.73717   0.33068 -37.83021  11.28794 -24.64206   2.42169       (-49.472,-0.356) (-12.122,-2.422) (-2.091,-8.155)      1.57119
38    -56.72877   0.31863 -37.79299  11.27535 -24.61935   2.41157       (-49.494,-0.343) (-12.145,-2.412) (-2.093,-8.178)      1.61365
39    -56.72037   0.30658 -37.75576  11.26277 -24.59664   2.40144       (-49.516,-0.330) (-12.168,-2.401) (-2.095,-8.201)      1.65612
