Fol_2018-02-25.13_35_11.61_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -3413.16944 2945.69028 -3704.06251 -3454.08580 3379.93338 -5002.97593       (-324.129,-74.152) (-434.243,-3379.933) (-33.236,-1623.043)      0
1    -3410.07731 2942.30696 -3700.38800 -3450.70249 3373.16675 -4999.59261       (-327.221,-77.536) (-430.860,-3373.167) (-36.911,-1626.426)      10.1583
2    -3406.98518 2938.92364 -3696.71350 -3447.31917 3366.40011 -4996.20930       (-330.313,-80.919) (-427.476,-3366.400) (-40.585,-1629.809)      20.3166
3    -3403.89304 2935.54033 -3693.03900 -3443.93585 3359.63348 -4992.82598       (-333.406,-84.302) (-424.093,-3359.633) (-44.260,-1633.192)      30.4749
4    -3400.80091 2932.15701 -3689.36450 -3440.55254 3352.86685 -4989.44266       (-336.498,-87.686) (-420.710,-3352.867) (-47.934,-1636.576)      40.6332
5    -3397.70878 2928.77369 -3685.69000 -3437.16922 3346.10021 -4986.05935       (-339.590,-91.069) (-417.327,-3346.100) (-51.609,-1639.959)      50.7915
6    -3394.61665 2925.39038 -3682.01550 -3433.78590 3339.33358 -4982.67603       (-342.682,-94.452) (-413.943,-3339.334) (-55.283,-1643.342)      60.9498
7    -3391.52451 2922.00706 -3678.34100 -3430.40259 3332.56695 -4979.29271       (-345.774,-97.836) (-410.560,-3332.567) (-58.958,-1646.726)      71.1081
8    -3388.43238 2918.62374 -3674.66650 -3427.01927 3325.80031 -4975.90940       (-348.866,-101.219) (-407.177,-3325.800) (-62.632,-1650.109)      81.2664
9    -3385.34025 2915.24043 -3670.99200 -3423.63595 3319.03368 -4972.52608       (-351.958,-104.602) (-403.793,-3319.034) (-66.307,-1653.492)      91.4247
10    -3382.24812 2911.85711 -3667.31750 -3420.25264 3312.26705 -4969.14276       (-355.050,-107.986) (-400.410,-3312.267) (-69.981,-1656.876)      101.583
11    -3379.15598 2908.47379 -3663.64299 -3416.86932 3305.50041 -4965.75945       (-358.143,-111.369) (-397.027,-3305.500) (-73.656,-1660.259)      111.741
12    -3376.06385 2905.09048 -3659.96849 -3413.48600 3298.73378 -4962.37613       (-361.235,-114.752) (-393.643,-3298.734) (-77.330,-1663.642)      121.9
13    -3372.97172 2901.70716 -3656.29399 -3410.10269 3291.96715 -4958.99281       (-364.327,-118.136) (-390.260,-3291.967) (-81.005,-1667.026)      132.058
14    -3369.87959 2898.32384 -3652.61949 -3406.71937 3285.20051 -4955.60950       (-367.419,-121.519) (-386.877,-3285.201) (-84.679,-1670.409)      142.216
15    -3366.78745 2894.94053 -3648.94499 -3403.33605 3278.43388 -4952.22618       (-370.511,-124.902) (-383.493,-3278.434) (-88.354,-1673.792)      152.375
16    -3363.69532 2891.55721 -3645.27049 -3399.95274 3271.66725 -4948.84286       (-373.603,-128.285) (-380.110,-3271.667) (-92.028,-1677.176)      162.533
17    -3360.60319 2888.17389 -3641.59599 -3396.56942 3264.90061 -4945.45955       (-376.695,-131.669) (-376.727,-3264.901) (-95.703,-1680.559)      172.691
18    -3357.51106 2884.79058 -3637.92149 -3393.18610 3258.13398 -4942.07623       (-379.788,-135.052) (-373.343,-3258.134) (-99.377,-1683.942)      178.927
19    -3354.41892 2881.40726 -3634.24699 -3389.80279 3251.36735 -4938.69291       (-382.880,-138.435) (-369.960,-3251.367) (-103.052,-1687.326)      185.491
20    -3351.32679 2878.02394 -3630.57249 -3386.41947 3244.60071 -4935.30960       (-385.972,-141.819) (-366.577,-3244.601) (-106.726,-1690.709)      192.367
21    -3348.23466 2874.64063 -3626.89799 -3383.03615 3237.83408 -4931.92628       (-389.064,-145.202) (-363.193,-3237.834) (-110.401,-1694.092)      199.524
22    -3345.14253 2871.25731 -3623.22348 -3379.65284 3231.06745 -4928.54296       (-392.156,-148.585) (-359.810,-3231.067) (-114.075,-1697.476)      206.932
23    -3342.05039 2867.87399 -3619.54898 -3376.26952 3224.30081 -4925.15965       (-395.248,-151.969) (-356.427,-3224.301) (-117.750,-1700.859)      214.566
24    -3338.95826 2864.49068 -3615.87448 -3372.88620 3217.53418 -4921.77633       (-398.340,-155.352) (-353.044,-3217.534) (-121.424,-1704.242)      222.402
25    -3335.86613 2861.10736 -3612.19998 -3369.50289 3210.76755 -4918.39301       (-401.432,-158.735) (-349.660,-3210.768) (-125.099,-1707.625)      230.419
26    -3332.77400 2857.72404 -3608.52548 -3366.11957 3204.00091 -4915.00970       (-404.525,-162.119) (-346.277,-3204.001) (-128.773,-1711.009)      238.599
27    -3329.68186 2854.34073 -3604.85098 -3362.73625 3197.23428 -4911.62638       (-407.617,-165.502) (-342.894,-3197.234) (-132.448,-1714.392)      246.926
28    -3326.58973 2850.95741 -3601.17648 -3359.35294 3190.46765 -4908.24306       (-410.709,-168.885) (-339.510,-3190.468) (-136.122,-1717.775)      255.386
29    -3323.49760 2847.57409 -3597.50198 -3355.96962 3183.70101 -4904.85975       (-413.801,-172.269) (-336.127,-3183.701) (-139.797,-1721.159)      263.965
30    -3320.40547 2844.19078 -3593.82748 -3352.58630 3176.93438 -4901.47643       (-416.893,-175.652) (-332.744,-3176.934) (-143.471,-1724.542)      272.653
31    -3317.31333 2840.80746 -3590.15298 -3349.20299 3170.16775 -4898.09311       (-419.985,-179.035) (-329.360,-3170.168) (-147.146,-1727.925)      281.44
32    -3314.22120 2837.42414 -3586.47847 -3345.81967 3163.40111 -4894.70980       (-423.077,-182.419) (-325.977,-3163.401) (-150.820,-1731.309)      290.316
33    -3311.12907 2834.04083 -3582.80397 -3342.43635 3156.63448 -4891.32648       (-426.169,-185.802) (-322.594,-3156.634) (-154.495,-1734.692)      299.274
34    -3308.03694 2830.65751 -3579.12947 -3339.05304 3149.86785 -4887.94316       (-429.262,-189.185) (-319.210,-3149.868) (-158.169,-1738.075)      308.306
35    -3304.94480 2827.27419 -3575.45497 -3335.66972 3143.10121 -4884.55985       (-432.354,-192.569) (-315.827,-3143.101) (-161.844,-1741.459)      317.406
36    -3301.85267 2823.89088 -3571.78047 -3332.28640 3136.33458 -4881.17653       (-435.446,-195.952) (-312.444,-3136.335) (-165.518,-1744.842)      326.569
37    -3298.76054 2820.50756 -3568.10597 -3328.90309 3129.56795 -4877.79321       (-438.538,-199.335) (-309.060,-3129.568) (-169.193,-1748.225)      335.789
38    -3295.66841 2817.12424 -3564.43147 -3325.51977 3122.80131 -4874.40990       (-441.630,-202.718) (-305.677,-3122.801) (-172.867,-1751.609)      345.061
39    -3292.57628 2813.74093 -3560.75697 -3322.13645 3116.03468 -4871.02658       (-444.722,-206.102) (-302.294,-3116.035) (-176.542,-1754.992)      354.382
40    -3289.48414 2810.35761 -3557.08247 -3318.75314 3109.26805 -4867.64326       (-447.814,-209.485) (-298.910,-3109.268) (-180.216,-1758.375)      363.748
41    -3286.39201 2806.97429 -3553.40797 -3315.36982 3102.50141 -4864.25995       (-450.907,-212.868) (-295.527,-3102.501) (-183.891,-1761.759)      373.156
42    -3283.29988 2803.59098 -3549.73347 -3311.98650 3095.73478 -4860.87663       (-453.999,-216.252) (-292.144,-3095.735) (-187.565,-1765.142)      382.602
43    -3280.20775 2800.20766 -3546.05896 -3308.60319 3088.96815 -4857.49331       (-457.091,-219.635) (-288.760,-3088.968) (-191.240,-1768.525)      392.083
44    -3277.11561 2796.82434 -3542.38446 -3305.21987 3082.20151 -4854.11000       (-460.183,-223.018) (-285.377,-3082.202) (-194.914,-1771.908)      401.598
45    -3274.02348 2793.44103 -3538.70996 -3301.83655 3075.43488 -4850.72668       (-463.275,-226.402) (-281.994,-3075.435) (-198.589,-1775.292)      411.143
46    -3270.93135 2790.05771 -3535.03546 -3298.45324 3068.66825 -4847.34336       (-466.367,-229.785) (-278.611,-3068.668) (-202.263,-1778.675)      420.717
47    -3267.83922 2786.67439 -3531.36096 -3295.06992 3061.90161 -4843.96005       (-469.459,-233.168) (-275.227,-3061.902) (-205.938,-1782.058)      430.318
48    -3264.74708 2783.29108 -3527.68646 -3291.68660 3055.13498 -4840.57673       (-472.551,-236.552) (-271.844,-3055.135) (-209.612,-1785.442)      439.944
49    -3261.65495 2779.90776 -3524.01196 -3288.30329 3048.36835 -4837.19341       (-475.644,-239.935) (-268.461,-3048.368) (-213.287,-1788.825)      449.593
50    -3258.56282 2776.52444 -3520.33746 -3284.91997 3041.60171 -4833.81010       (-478.736,-243.318) (-265.077,-3041.602) (-216.961,-1792.208)      459.265
51    -3255.47069 2773.14113 -3516.66296 -3281.53665 3034.83508 -4830.42678       (-481.828,-246.702) (-261.694,-3034.835) (-220.636,-1795.592)      468.957
52    -3252.37855 2769.75781 -3512.98846 -3278.15334 3028.06845 -4827.04346       (-484.920,-250.085) (-258.311,-3028.068) (-224.310,-1798.975)      478.668
53    -3249.28642 2766.37449 -3509.31395 -3274.77002 3021.30181 -4823.66015       (-488.012,-253.468) (-254.927,-3021.302) (-227.985,-1802.358)      488.397
54    -3246.19429 2762.99118 -3505.63945 -3271.38670 3014.53518 -4820.27683       (-491.104,-256.852) (-251.544,-3014.535) (-231.659,-1805.742)      498.144
55    -3243.10216 2759.60786 -3501.96495 -3268.00339 3007.76854 -4816.89351       (-494.196,-260.235) (-248.161,-3007.769) (-235.334,-1809.125)      507.907
