10PERCENT_2018-03-07.11_27_22.668_.txt     Output is probe cell, reduced cell, NCDist distance between
45    -34.71675 -48.19836   0.61846   3.36164   1.45545 -28.35261       (-40.857,-31.187) (-0.837,-2.743) (-0.618,-19.337)      3.69656
46    -34.72212 -48.14893   0.61710   3.32631   1.44945 -28.33992       (-40.879,-31.206) (-0.832,-2.709) (-0.617,-19.406)      3.77871
47    -34.72749 -48.09950   0.61574   3.29098   1.44344 -28.32723       (-40.902,-31.225) (-0.828,-2.675) (-0.616,-19.474)      3.86086
48    -34.73286 -48.05008   0.61438   3.25565   1.43744 -28.31455       (-40.924,-31.244) (-0.823,-2.641) (-0.614,-19.543)      3.943
49    -34.73823 -48.00065   0.61302   3.22031   1.43144 -28.30186       (-40.947,-31.262) (-0.818,-2.607) (-0.613,-19.611)      4.02515
50    -34.74360 -47.95123   0.61166   3.18498   1.42543 -28.28917       (-40.970,-31.281) (-0.814,-2.573) (-0.612,-19.680)      4.10729
51    -34.74897 -47.90180   0.61030   3.14965   1.41943 -28.27648       (-40.992,-31.300) (-0.809,-2.539) (-0.610,-19.749)      4.18944
52    -34.75434 -47.85237   0.60894   3.11432   1.41342 -28.26380       (-41.015,-31.319) (-0.804,-2.505) (-0.609,-19.817)      4.27159
53    -34.75971 -47.80295   0.60758   3.07899   1.40742 -28.25111       (-41.037,-31.337) (-0.800,-2.471) (-0.608,-19.886)      4.35373
54    -34.76508 -47.75352   0.60622   3.04366   1.40142 -28.23842       (-41.060,-31.356) (-0.795,-2.437) (-0.606,-19.954)      4.43588
55    -34.77045 -47.70410   0.60485   3.00833   1.39541 -28.22574       (-41.083,-31.375) (-0.791,-2.403) (-0.605,-20.023)      4.51802
56    -34.77582 -47.65467   0.60349   2.97300   1.38941 -28.21305       (-41.105,-31.394) (-0.786,-2.370) (-0.603,-20.092)      4.60017
57    -34.78119 -47.60524   0.60213   2.93767   1.38341 -28.20036       (-41.128,-31.412) (-0.781,-2.336) (-0.602,-20.160)      4.68231
58    -34.78656 -47.55582   0.60077   2.90233   1.37740 -28.18767       (-41.150,-31.431) (-0.777,-2.302) (-0.601,-20.229)      4.76446
59    -34.79193 -47.50639   0.59941   2.86700   1.37140 -28.17499       (-41.173,-31.450) (-0.772,-2.268) (-0.599,-20.298)      4.84661
60    -34.79730 -47.45697   0.59805   2.83167   1.36540 -28.16230       (-41.196,-31.468) (-0.767,-2.234) (-0.598,-20.366)      4.92875
61    -34.80267 -47.40754   0.59669   2.79634   1.35939 -28.14961       (-41.218,-31.487) (-0.763,-2.200) (-0.597,-20.435)      5.0109
62    -34.80804 -47.35811   0.59533   2.76101   1.35339 -28.13692       (-41.241,-31.506) (-0.758,-2.166) (-0.595,-20.503)      5.09304
63    -34.81341 -47.30869   0.59397   2.72568   1.34739 -28.12424       (-41.263,-31.525) (-0.753,-2.132) (-0.594,-20.572)      5.17519
64    -34.81878 -47.25926   0.59261   2.69035   1.34138 -28.11155       (-41.286,-31.543) (-0.749,-2.098) (-0.593,-20.641)      5.25734
65    -34.82415 -47.20984   0.59125   2.65502   1.33538 -28.09886       (-41.309,-31.562) (-0.744,-2.064) (-0.591,-20.709)      5.33948
66    -34.82952 -47.16041   0.58989   2.61969   1.32938 -28.08618       (-41.331,-31.581) (-0.739,-2.030) (-0.590,-20.778)      5.42163
67    -34.83489 -47.11098   0.58853   2.58436   1.32337 -28.07349       (-41.354,-31.600) (-0.735,-1.996) (-0.589,-20.847)      5.50377
68    -34.84026 -47.06156   0.58716   2.54902   1.31737 -28.06080       (-41.376,-31.618) (-0.730,-1.962) (-0.587,-20.915)      5.58592
69    -34.84563 -47.01213   0.58580   2.51369   1.31137 -28.04811       (-41.399,-31.637) (-0.726,-1.928) (-0.586,-20.984)      5.66807
70    -34.85100 -46.96271   0.58444   2.47836   1.30536 -28.03543       (-41.422,-31.656) (-0.721,-1.894) (-0.584,-21.052)      5.75021
71    -34.85637 -46.91328   0.58308   2.44303   1.29936 -28.02274       (-41.444,-31.675) (-0.716,-1.860) (-0.583,-21.121)      5.83236
72    -34.86174 -46.86385   0.58172   2.40770   1.29336 -28.01005       (-41.467,-31.693) (-0.712,-1.826) (-0.582,-21.190)      5.9145
73    -34.86711 -46.81443   0.58036   2.37237   1.28735 -27.99736       (-41.489,-31.712) (-0.707,-1.792) (-0.580,-21.258)      5.99665
74    -34.87248 -46.76500   0.57900   2.33704   1.28135 -27.98468       (-41.512,-31.731) (-0.702,-1.758) (-0.579,-21.327)      6.07879
75    -34.87785 -46.71557   0.57764   2.30171   1.27535 -27.97199       (-41.535,-31.750) (-0.698,-1.724) (-0.578,-21.396)      6.16094
76    -34.88322 -46.66615   0.57628   2.26638   1.26934 -27.95930       (-41.557,-31.768) (-0.693,-1.690) (-0.576,-21.464)      6.24309
77    -34.88859 -46.61672   0.57492   2.23104   1.26334 -27.94662       (-41.580,-31.787) (-0.688,-1.656) (-0.575,-21.533)      6.32523
78    -34.89396 -46.56730   0.57356   2.19571   1.25734 -27.93393       (-41.602,-31.806) (-0.684,-1.622) (-0.574,-21.601)      6.40738
79    -34.89933 -46.51787   0.57220   2.16038   1.25133 -27.92124       (-41.625,-31.824) (-0.679,-1.588) (-0.572,-21.670)      6.48952
80    -34.90470 -46.46844   0.57084   2.12505   1.24533 -27.90855       (-41.648,-31.843) (-0.674,-1.554) (-0.571,-21.739)      6.57167
81    -34.91007 -46.41902   0.56947   2.08972   1.23932 -27.89587       (-41.670,-31.862) (-0.670,-1.520) (-0.569,-21.807)      6.65382
82    -34.91544 -46.36959   0.56811   2.05439   1.23332 -27.88318       (-41.693,-31.881) (-0.665,-1.486) (-0.568,-21.876)      6.73596
83    -34.92081 -46.32017   0.56675   2.01906   1.22732 -27.87049       (-41.715,-31.899) (-0.661,-1.452) (-0.567,-21.944)      6.81811
84    -34.92618 -46.27074   0.56539   1.98373   1.22131 -27.85780       (-41.738,-31.918) (-0.656,-1.418) (-0.565,-22.013)      6.90025
85    -34.93155 -46.22131   0.56403   1.94840   1.21531 -27.84512       (-41.760,-31.937) (-0.651,-1.384) (-0.564,-22.082)      6.9824
86    -34.93692 -46.17189   0.56267   1.91307   1.20931 -27.83243       (-41.783,-31.956) (-0.647,-1.350) (-0.563,-22.150)      7.06455
87    -34.94229 -46.12246   0.56131   1.87773   1.20330 -27.81974       (-41.806,-31.974) (-0.642,-1.316) (-0.561,-22.219)      7.14669
88    -34.94766 -46.07304   0.55995   1.84240   1.19730 -27.80706       (-41.828,-31.993) (-0.637,-1.282) (-0.560,-22.288)      7.22884
89    -34.95303 -46.02361   0.55859   1.80707   1.19130 -27.79437       (-41.851,-32.012) (-0.633,-1.248) (-0.559,-22.356)      7.31098
90    -34.95840 -45.97418   0.55723   1.77174   1.18529 -27.78168       (-41.873,-32.031) (-0.628,-1.215) (-0.557,-22.425)      7.39313
91    -34.96377 -45.92476   0.55587   1.73641   1.17929 -27.76899       (-41.896,-32.049) (-0.623,-1.181) (-0.556,-22.493)      7.47527
92    -34.96914 -45.87533   0.55451   1.70108   1.17329 -27.75631       (-41.919,-32.068) (-0.619,-1.147) (-0.555,-22.562)      7.55742
93    -34.97451 -45.82591   0.55315   1.66575   1.16728 -27.74362       (-41.941,-32.087) (-0.614,-1.113) (-0.553,-22.631)      7.63957
94    -34.97988 -45.77648   0.55179   1.63042   1.16128 -27.73093       (-41.964,-32.106) (-0.609,-1.079) (-0.552,-22.699)      7.72171
95    -34.98525 -45.72705   0.55042   1.59509   1.15528 -27.71824       (-41.986,-32.124) (-0.605,-1.045) (-0.550,-22.768)      7.80386
96    -34.99062 -45.67763   0.54906   1.55975   1.14927 -27.70556       (-42.009,-32.143) (-0.600,-1.011) (-0.549,-22.837)      7.886
97    -34.99599 -45.62820   0.54770   1.52442   1.14327 -27.69287       (-42.032,-32.162) (-0.596,-0.977) (-0.548,-22.905)      7.96815
98    -35.00136 -45.57878   0.54634   1.48909   1.13727 -27.68018       (-42.054,-32.180) (-0.591,-0.943) (-0.546,-22.974)      8.0503
99    -35.00673 -45.52935   0.54498   1.45376   1.13126 -27.66750       (-42.077,-32.199) (-0.586,-0.909) (-0.545,-23.042)      8.13244
100    -35.01210 -45.47992   0.54362   1.41843   1.12526 -27.65481       (-42.099,-32.218) (-0.582,-0.875) (-0.544,-23.111)      8.21459
101    -35.01747 -45.43050   0.54226   1.38310   1.11926 -27.64212       (-42.122,-32.237) (-0.577,-0.841) (-0.542,-23.180)      8.29673
102    -35.02284 -45.38107   0.54090   1.34777   1.11325 -27.62943       (-42.145,-32.255) (-0.572,-0.807) (-0.541,-23.248)      8.37888
103    -35.02821 -45.33165   0.53954   1.31244   1.10725 -27.61675       (-42.167,-32.274) (-0.568,-0.773) (-0.540,-23.317)      8.46103
104    -35.03358 -45.28222   0.53818   1.27711   1.10125 -27.60406       (-42.190,-32.293) (-0.563,-0.739) (-0.538,-23.386)      8.54317
105    -35.03895 -45.23279   0.53682   1.24177   1.09524 -27.59137       (-42.212,-32.312) (-0.558,-0.705) (-0.537,-23.454)      8.62532
106    -35.04432 -45.18337   0.53546   1.20644   1.08924 -27.57868       (-42.235,-32.330) (-0.554,-0.671) (-0.535,-23.523)      8.70746
107    -35.04969 -45.13394   0.53410   1.17111   1.08324 -27.56600       (-42.258,-32.349) (-0.549,-0.637) (-0.534,-23.591)      8.78961
108    -35.05506 -45.08452   0.53273   1.13578   1.07723 -27.55331       (-42.280,-32.368) (-0.544,-0.603) (-0.533,-23.660)      8.87175
109    -35.06043 -45.03509   0.53137   1.10045   1.07123 -27.54062       (-42.303,-32.387) (-0.540,-0.569) (-0.531,-23.729)      8.9539
110    -35.06580 -44.98566   0.53001   1.06512   1.06522 -27.52794       (-42.325,-32.405) (-0.535,-0.535) (-0.530,-23.797)      9.03605
111    -35.07117 -44.93624   0.52865   1.02979   1.05922 -27.51525       (-42.348,-32.424) (-0.531,-0.501) (-0.529,-23.866)      9.11819
112    -35.07654 -44.88681   0.52729   0.99446   1.05322 -27.50256       (-42.371,-32.443) (-0.526,-0.467) (-0.527,-23.935)      9.20034
113    -35.08191 -44.83739   0.52593   0.95913   1.04721 -27.48987       (-42.393,-32.462) (-0.521,-0.433) (-0.526,-24.003)      9.28248
114    -35.08728 -44.78796   0.52457   0.92380   1.04121 -27.47719       (-42.416,-32.480) (-0.517,-0.399) (-0.525,-24.072)      9.36463
115    -35.09265 -44.73853   0.52321   0.88846   1.03521 -27.46450       (-42.438,-32.499) (-0.512,-0.365) (-0.523,-24.140)      9.44678
116    -35.09802 -44.68911   0.52185   0.85313   1.02920 -27.45181       (-42.461,-32.518) (-0.507,-0.331) (-0.522,-24.209)      9.52892
117    -35.10339 -44.63968   0.52049   0.81780   1.02320 -27.43912       (-42.484,-32.537) (-0.503,-0.297) (-0.520,-24.278)      9.61107
118    -35.10876 -44.59025   0.51913   0.78247   1.01720 -27.42644       (-42.506,-32.555) (-0.498,-0.263) (-0.519,-24.346)      9.69321
119    -35.11413 -44.54083   0.51777   0.74714   1.01119 -27.41375       (-42.529,-32.574) (-0.493,-0.229) (-0.518,-24.415)      9.77536
120    -35.11950 -44.49140   0.51641   0.71181   1.00519 -27.40106       (-42.551,-32.593) (-0.489,-0.195) (-0.516,-24.483)      9.85751
121    -35.12487 -44.44198   0.51504   0.67648   0.99919 -27.38838       (-42.574,-32.611) (-0.484,-0.161) (-0.515,-24.552)      9.93965
122    -35.13024 -44.39255   0.51368   0.64115   0.99318 -27.37569       (-42.597,-32.630) (-0.479,-0.127) (-0.514,-24.621)      10.0218
123    -35.13561 -44.34312   0.51232   0.60582   0.98718 -27.36300       (-42.619,-32.649) (-0.475,-0.093) (-0.512,-24.689)      10.1039
124    -35.14098 -44.29370   0.51096   0.57048   0.98118 -27.35031       (-42.642,-32.668) (-0.470,-0.060) (-0.511,-24.758)      10.1861
125    -35.14635 -44.24427   0.50960   0.53515   0.97517 -27.33763       (-42.664,-32.686) (-0.466,-0.026) (-0.510,-24.827)      10.2682
126    -35.15172 -44.19485   0.50824   0.49982   0.96917 -27.32494       (-24.887,-42.679) (-0.500,-32.697) (-0.008,-0.469)      10.3388
127    -35.15709 -44.14542   0.50688   0.46449   0.96317 -27.31225       (-24.921,-42.667) (-0.464,-32.681) (-0.042,-0.499)      10.3744
128    -35.16246 -44.09599   0.50552   0.42916   0.95716 -27.29956       (-24.956,-42.656) (-0.429,-32.666) (-0.076,-0.528)      10.4103
129    -35.16783 -44.04657   0.50416   0.39383   0.95116 -27.28688       (-24.991,-42.644) (-0.394,-32.651) (-0.110,-0.557)      10.4465
130    -35.17320 -43.99714   0.50280   0.35850   0.94516 -27.27419       (-25.025,-42.633) (-0.358,-32.636) (-0.144,-0.587)      10.4831
131    -35.17857 -43.94772   0.50144   0.32317   0.93915 -27.26150       (-25.060,-42.622) (-0.323,-32.621) (-0.178,-0.616)      10.52
132    -35.18394 -43.89829   0.50008   0.28784   0.93315 -27.24882       (-25.095,-42.610) (-0.288,-32.605) (-0.212,-0.645)      10.5573
133    -35.18931 -43.84886   0.49872   0.25251   0.92715 -27.23613       (-25.129,-42.599) (-0.253,-32.590) (-0.246,-0.675)      10.5949
134    -35.19468 -43.79944   0.49736   0.21717   0.92114 -27.22344       (-25.164,-42.588) (-0.217,-32.575) (-0.280,-0.704)      10.6328
135    -35.20005 -43.75001   0.49599   0.18184   0.91514 -27.21075       (-25.199,-42.576) (-0.182,-32.560) (-0.314,-0.733)      10.671
136    -35.20542 -43.70059   0.49463   0.14651   0.90914 -27.19807       (-25.233,-42.565) (-0.147,-32.544) (-0.348,-0.763)      10.7095
137    -35.21079 -43.65116   0.49327   0.11118   0.90313 -27.18538       (-25.268,-42.553) (-0.111,-32.529) (-0.382,-0.792)      10.7483
138    -35.21616 -43.60173   0.49191   0.07585   0.89713 -27.17269       (-25.303,-42.542) (-0.076,-32.514) (-0.416,-0.821)      10.7875
139    -35.22153 -43.55231   0.49055   0.04052   0.89113 -27.16000       (-25.337,-42.531) (-0.041,-32.499) (-0.450,-0.851)      10.8269
140    -35.22690 -43.50288   0.48919   0.00519   0.88512 -27.14732       (-25.372,-42.519) (-0.005,-32.483) (-0.484,-0.880)      10.8667
141    -35.23227 -43.45346   0.48783  -0.03014   0.87912 -27.13463       (-0.879,-42.478) (-0.030,-32.498) (-0.488,-25.376)      17.2724    *****
142    -35.23764 -43.40403   0.48647  -0.06547   0.87311 -27.12194       (-0.873,-42.431) (-0.065,-32.518) (-0.486,-25.376)      17.2298
143    -35.24301 -43.35460   0.48511  -0.10081   0.86711 -27.10926       (-0.867,-42.384) (-0.101,-32.539) (-0.485,-25.375)      17.1872
144    -35.24838 -43.30518   0.48375  -0.13614   0.86111 -27.09657       (-0.861,-42.338) (-0.136,-32.559) (-0.484,-25.374)      17.1448
145    -35.25375 -43.25575   0.48239  -0.17147   0.85510 -27.08388       (-0.855,-42.291) (-0.171,-32.579) (-0.482,-25.374)      17.1026
146    -35.25912 -43.20633   0.48103  -0.20680   0.84910 -27.07119       (-0.849,-42.244) (-0.207,-32.599) (-0.481,-25.373)      17.0604
147    -35.26449 -43.15690   0.47967  -0.24213   0.84310 -27.05851       (-0.843,-42.198) (-0.242,-32.619) (-0.480,-25.372)      17.0184
148    -35.26986 -43.10747   0.47830  -0.27746   0.83709 -27.04582       (-0.837,-42.151) (-0.277,-32.639) (-0.478,-25.372)      16.9764
149    -35.27523 -43.05805   0.47694  -0.31279   0.83109 -27.03313       (-0.831,-42.104) (-0.313,-32.659) (-0.477,-25.371)      16.9347
150    -35.28060 -43.00862   0.47558  -0.34812   0.82509 -27.02044       (-0.825,-42.057) (-0.348,-32.679) (-0.476,-25.370)      16.893
151    -35.28597 -42.95920   0.47422  -0.38345   0.81908 -27.00776       (-0.819,-42.011) (-0.383,-32.699) (-0.474,-25.370)      16.8515
152    -35.29134 -42.90977   0.47286  -0.41878   0.81308 -26.99507       (-0.813,-41.964) (-0.419,-32.719) (-0.473,-25.369)      16.8101
153    -35.29671 -42.86034   0.47150  -0.45412   0.80708 -26.98238       (-0.807,-41.917) (-0.454,-32.740) (-0.472,-25.368)      16.7688
154    -35.30208 -42.81092   0.47014  -0.48945   0.80107 -26.96970       (-0.801,-41.871) (-0.489,-32.760) (-0.470,-25.368)      16.7276
155    -35.30745 -42.76149   0.46878  -0.52478   0.79507 -26.95701       (-0.795,-41.824) (-0.525,-32.780) (-0.469,-25.367)      16.6866
156    -35.31282 -42.71207   0.46742  -0.56011   0.78907 -26.94432       (-0.789,-41.777) (-0.560,-32.800) (-0.467,-25.366)      16.6457
157    -35.31819 -42.66264   0.46606  -0.59544   0.78306 -26.93163       (-0.783,-41.731) (-0.595,-32.820) (-0.466,-25.366)      16.605
158    -35.32356 -42.61321   0.46470  -0.63077   0.77706 -26.91895       (-0.777,-41.684) (-0.631,-32.840) (-0.465,-25.365)      16.5644
159    -35.32893 -42.56379   0.46334  -0.66610   0.77106 -26.90626       (-0.771,-41.637) (-0.666,-32.860) (-0.463,-25.364)      16.5239
160    -35.33430 -42.51436   0.46198  -0.70143   0.76505 -26.89357       (-0.765,-41.590) (-0.701,-32.880) (-0.462,-25.363)      16.4835
161    -35.33967 -42.46493   0.46061  -0.73676   0.75905 -26.88088       (-0.759,-41.544) (-0.737,-32.900) (-0.461,-25.363)      16.4433
162    -35.34504 -42.41551   0.45925  -0.77210   0.75305 -26.86820       (-0.753,-41.497) (-0.772,-32.920) (-0.459,-25.362)      16.4032
163    -35.35041 -42.36608   0.45789  -0.80743   0.74704 -26.85551       (-0.747,-41.450) (-0.807,-32.941) (-0.458,-25.361)      16.3633
164    -35.35578 -42.31666   0.45653  -0.84276   0.74104 -26.84282       (-0.741,-41.404) (-0.843,-32.961) (-0.457,-25.361)      16.3235
165    -35.36115 -42.26723   0.45517  -0.87809   0.73504 -26.83014       (-0.735,-41.357) (-0.878,-32.981) (-0.455,-25.360)      16.2838
166    -35.36652 -42.21780   0.45381  -0.91342   0.72903 -26.81745       (-0.729,-41.310) (-0.913,-33.001) (-0.454,-25.359)      16.2443
167    -35.37189 -42.16838   0.45245  -0.94875   0.72303 -26.80476       (-0.723,-41.263) (-0.949,-33.021) (-0.452,-25.359)      16.2049
168    -35.37726 -42.11895   0.45109  -0.98408   0.71703 -26.79207       (-0.717,-41.217) (-0.984,-33.041) (-0.451,-25.358)      16.1657
169    -35.38263 -42.06953   0.44973  -1.01941   0.71102 -26.77939       (-0.711,-41.170) (-1.019,-33.061) (-0.450,-25.357)      16.1266
170    -35.38800 -42.02010   0.44837  -1.05474   0.70502 -26.76670       (-0.705,-41.123) (-1.055,-33.081) (-0.448,-25.357)      16.0877
171    -35.39337 -41.97067   0.44701  -1.09007   0.69901 -26.75401       (-0.699,-41.077) (-1.090,-33.101) (-0.447,-25.356)      16.0489
172    -35.39874 -41.92125   0.44565  -1.12541   0.69301 -26.74132       (-0.693,-41.030) (-1.125,-33.121) (-0.446,-25.355)      16.0102
173    -35.40411 -41.87182   0.44429  -1.16074   0.68701 -26.72864       (-0.687,-40.983) (-1.161,-33.142) (-0.444,-25.355)      15.9717
174    -35.40948 -41.82240   0.44292  -1.19607   0.68100 -26.71595       (-0.681,-40.937) (-1.196,-33.162) (-0.443,-25.354)      15.9334
175    -35.41485 -41.77297   0.44156  -1.23140   0.67500 -26.70326       (-0.675,-40.890) (-1.231,-33.182) (-0.442,-25.353)      15.8952
176    -35.42022 -41.72354   0.44020  -1.26673   0.66900 -26.69058       (-0.669,-40.843) (-1.267,-33.202) (-0.440,-25.353)      15.8572
177    -35.42559 -41.67412   0.43884  -1.30206   0.66299 -26.67789       (-0.663,-40.796) (-1.302,-33.222) (-0.439,-25.352)      15.8193
178    -35.43096 -41.62469   0.43748  -1.33739   0.65699 -26.66520       (-0.657,-40.750) (-1.337,-33.242) (-0.437,-25.351)      15.7815
179    -35.43633 -41.57527   0.43612  -1.37272   0.65099 -26.65251       (-0.651,-40.703) (-1.373,-33.262) (-0.436,-25.351)      15.744
180    -35.44170 -41.52584   0.43476  -1.40805   0.64498 -26.63983       (-0.645,-40.656) (-1.408,-33.282) (-0.435,-25.350)      15.7065
181    -35.44707 -41.47641   0.43340  -1.44339   0.63898 -26.62714       (-0.639,-40.610) (-1.443,-33.302) (-0.433,-25.349)      15.6693
182    -35.45244 -41.42699   0.43204  -1.47872   0.63298 -26.61445       (-0.633,-40.563) (-1.479,-33.322) (-0.432,-25.348)      15.6322
183    -35.45781 -41.37756   0.43068  -1.51405   0.62697 -26.60176       (-0.627,-40.516) (-1.514,-33.343) (-0.431,-25.348)      15.5952
184    -35.46318 -41.32814   0.42932  -1.54938   0.62097 -26.58908       (-0.621,-40.470) (-1.549,-33.363) (-0.429,-25.347)      15.5584
185    -35.46855 -41.27871   0.42796  -1.58471   0.61497 -26.57639       (-0.615,-40.423) (-1.585,-33.383) (-0.428,-25.346)      15.5218
186    -35.47392 -41.22928   0.42660  -1.62004   0.60896 -26.56370       (-0.609,-40.376) (-1.620,-33.403) (-0.427,-25.346)      15.4853
