Fol_.2_.txt     Output is probe cell, reduced cell, NCDist distance between
62    -604.91922  77.69454 -401.74080 -59.56144 -959.15049 230.53986       (-11.550,-71.111) (-218.990,-486.521) (-234.802,-66.145)      90.588
63    -604.32525  77.39756 -401.49997 -59.60987 -958.60367 230.24288       (-10.956,-70.565) (-219.287,-487.162) (-235.749,-66.442)      92.0491
64    -603.73129  77.10057 -401.25914 -59.65829 -958.05684 229.94590       (-10.362,-70.020) (-219.584,-487.803) (-236.696,-66.739)      93.5102
65    -603.13733  76.80359 -401.01831 -59.70671 -957.51001 229.64892       (-9.768,-69.474) (-219.881,-488.444) (-237.643,-67.036)      94.9713
66    -602.54336  76.50661 -400.77748 -59.75514 -956.96318 229.35194       (-9.174,-68.929) (-220.178,-489.086) (-238.591,-67.333)      96.4324
67    -601.94940  76.20963 -400.53665 -59.80356 -956.41636 229.05496       (-8.580,-68.383) (-220.475,-489.727) (-239.538,-67.630)      97.8935
68    -601.35543  75.91265 -400.29582 -59.85198 -955.86953 228.75797       (-7.986,-67.838) (-220.772,-490.368) (-240.485,-67.927)      99.3546
69    -600.76147  75.61566 -400.05499 -59.90041 -955.32270 228.46099       (-7.392,-67.292) (-221.069,-491.009) (-241.432,-68.224)      100.816
70    -600.16751  75.31868 -399.81415 -59.94883 -954.77587 228.16401       (-6.798,-66.747) (-221.366,-491.650) (-242.379,-68.521)      102.277
71    -599.57354  75.02170 -399.57332 -59.99726 -954.22905 227.86703       (-6.204,-66.201) (-221.663,-492.291) (-243.326,-68.818)      103.738
72    -598.97958  74.72472 -399.33249 -60.04568 -953.68222 227.57005       (-5.610,-65.656) (-221.960,-492.932) (-244.273,-69.115)      105.199
73    -598.38562  74.42774 -399.09166 -60.09410 -953.13539 227.27306       (-5.016,-65.110) (-222.257,-493.573) (-245.220,-69.412)      106.66
74    -597.79165  74.13076 -398.85083 -60.14253 -952.58856 226.97608       (-4.422,-64.565) (-222.554,-494.214) (-246.167,-69.709)      108.121
75    -597.19769  73.83377 -398.61000 -60.19095 -952.04174 226.67910       (-3.828,-64.019) (-222.851,-494.855) (-247.114,-70.006)      109.582
76    -596.60373  73.53679 -398.36917 -60.23937 -951.49491 226.38212       (-3.234,-63.473) (-223.148,-495.497) (-248.061,-70.303)      111.043
77    -596.00976  73.23981 -398.12834 -60.28780 -950.94808 226.08514       (-2.640,-62.928) (-223.445,-496.138) (-249.009,-70.600)      112.504
78    -595.41580  72.94283 -397.88751 -60.33622 -950.40125 225.78816       (-2.046,-62.382) (-223.742,-496.779) (-249.956,-70.897)      113.966
79    -594.82184  72.64585 -397.64668 -60.38465 -949.85442 225.49117       (-1.452,-61.837) (-224.039,-497.420) (-250.903,-71.194)      115.427
80    -594.22787  72.34886 -397.40584 -60.43307 -949.30760 225.19419       (-0.858,-61.291) (-224.336,-498.061) (-251.850,-71.491)      116.888
81    -593.63391  72.05188 -397.16501 -60.48149 -948.76077 224.89721       (-0.264,-60.746) (-224.633,-498.702) (-252.797,-71.788)      118.349
82    -593.03994  71.75490 -396.92418 -60.52992 -948.21394 224.60023       (-0.330,-60.530) (-224.600,-253.414) (-499.013,-71.755)      119.195
83    -592.44598  71.45792 -396.68335 -60.57834 -947.66711 224.30325       (-0.924,-60.578) (-224.303,-253.768) (-499.061,-71.458)      119.552
84    -591.85202  71.16094 -396.44252 -60.62676 -947.12029 224.00626       (-1.518,-60.627) (-224.006,-254.121) (-499.108,-71.161)      119.913
85    -591.25805  70.86396 -396.20169 -60.67519 -946.57346 223.70928       (-2.112,-60.675) (-223.709,-254.474) (-499.155,-70.864)      120.279
86    -590.66409  70.56697 -395.96086 -60.72361 -946.02663 223.41230       (-2.706,-60.724) (-223.412,-254.827) (-499.202,-70.567)      120.649
87    -590.07013  70.26999 -395.72003 -60.77204 -945.47980 223.11532       (-3.300,-60.772) (-223.115,-255.180) (-499.249,-70.270)      121.024
88    -589.47616  69.97301 -395.47920 -60.82046 -944.93298 222.81834       (-3.893,-60.820) (-222.818,-255.533) (-499.296,-69.973)      121.402
89    -588.88220  69.67603 -395.23837 -60.86888 -944.38615 222.52136       (-4.487,-60.869) (-222.521,-255.886) (-499.343,-69.676)      121.785
90    -588.28824  69.37905 -394.99754 -60.91731 -943.83932 222.22437       (-5.081,-60.917) (-222.224,-256.239) (-499.391,-69.379)      122.172
91    -587.69427  69.08206 -394.75670 -60.96573 -943.29249 221.92739       (-5.675,-60.966) (-221.927,-256.593) (-499.438,-69.082)      122.564
92    -587.10031  68.78508 -394.51587 -61.01415 -942.74567 221.63041       (-6.269,-61.014) (-221.630,-256.946) (-499.485,-68.785)      122.959
93    -586.50634  68.48810 -394.27504 -61.06258 -942.19884 221.33343       (-6.863,-61.063) (-221.333,-257.299) (-499.532,-68.488)      123.359
94    -585.91238  68.19112 -394.03421 -61.11100 -941.65201 221.03645       (-7.457,-61.111) (-221.036,-257.652) (-499.579,-68.191)      123.762
95    -585.31842  67.89414 -393.79338 -61.15943 -941.10518 220.73946       (-8.051,-61.159) (-220.739,-258.005) (-499.626,-67.894)      124.169
96    -584.72445  67.59716 -393.55255 -61.20785 -940.55835 220.44248       (-8.645,-61.208) (-220.442,-258.358) (-499.673,-67.597)      124.581
97    -584.13049  67.30017 -393.31172 -61.25627 -940.01153 220.14550       (-9.239,-61.256) (-220.146,-258.711) (-499.721,-67.300)      124.996
98    -583.53653  67.00319 -393.07089 -61.30470 -939.46470 219.84852       (-9.833,-61.305) (-219.849,-259.065) (-499.768,-67.003)      125.415
99    -582.94256  66.70621 -392.83006 -61.35312 -938.91787 219.55154       (-10.427,-61.353) (-219.552,-259.418) (-499.815,-66.706)      125.838
100    -582.34860  66.40923 -392.58923 -61.40154 -938.37104 219.25456       (-11.021,-61.402) (-219.255,-259.771) (-499.862,-66.409)      126.265
101    -581.75464  66.11225 -392.34839 -61.44997 -937.82422 218.95757       (-11.615,-61.450) (-218.958,-260.124) (-499.909,-66.112)      126.696
102    -581.16067  65.81527 -392.10756 -61.49839 -937.27739 218.66059       (-12.209,-61.498) (-218.661,-260.477) (-499.956,-65.815)      127.13
103    -580.56671  65.51828 -391.86673 -61.54682 -936.73056 218.36361       (-12.803,-61.547) (-218.364,-260.830) (-500.003,-65.518)      127.568
104    -579.97275  65.22130 -391.62590 -61.59524 -936.18373 218.06663       (-13.397,-61.595) (-218.067,-261.183) (-500.050,-65.221)      128.01
105    -579.37878  64.92432 -391.38507 -61.64366 -935.63691 217.76965       (-13.991,-61.644) (-217.770,-261.536) (-500.098,-64.924)      128.455
106    -578.78482  64.62734 -391.14424 -61.69209 -935.09008 217.47267       (-14.585,-61.692) (-217.473,-261.890) (-500.145,-64.627)      128.904
107    -578.19085  64.33036 -390.90341 -61.74051 -934.54325 217.17568       (-15.179,-61.741) (-217.176,-262.243) (-500.192,-64.330)      129.356
108    -577.59689  64.03337 -390.66258 -61.78893 -933.99642 216.87870       (-15.773,-61.789) (-216.879,-262.596) (-500.239,-64.033)      129.812
109    -577.00293  63.73639 -390.42175 -61.83736 -933.44960 216.58172       (-16.367,-61.837) (-216.582,-262.949) (-500.286,-63.736)      130.272
110    -576.40896  63.43941 -390.18092 -61.88578 -932.90277 216.28474       (-16.961,-61.886) (-216.285,-263.302) (-500.333,-63.439)      130.734
111    -575.81500  63.14243 -389.94008 -61.93421 -932.35594 215.98776       (-17.555,-61.934) (-215.988,-263.655) (-500.380,-63.142)      131.2
112    -575.22104  62.84545 -389.69925 -61.98263 -931.80911 215.69077       (-18.149,-61.983) (-215.691,-264.008) (-500.428,-62.845)      131.67
113    -574.62707  62.54847 -389.45842 -62.03105 -931.26229 215.39379       (-18.743,-62.031) (-215.394,-264.361) (-500.475,-62.548)      132.143
114    -574.03311  62.25148 -389.21759 -62.07948 -930.71546 215.09681       (-19.337,-62.079) (-215.097,-264.715) (-500.522,-62.251)      132.619
115    -573.43915  61.95450 -388.97676 -62.12790 -930.16863 214.79983       (-19.930,-62.128) (-214.800,-265.068) (-500.569,-61.955)      133.098
116    -572.84518  61.65752 -388.73593 -62.17632 -929.62180 214.50285       (-20.524,-62.176) (-214.503,-265.421) (-500.616,-61.658)      133.581
117    -572.25122  61.36054 -388.49510 -62.22475 -929.07497 214.20587       (-21.118,-62.225) (-214.206,-265.774) (-500.663,-61.361)      134.066
118    -571.65725  61.06356 -388.25427 -62.27317 -928.52815 213.90888       (-21.712,-62.273) (-213.909,-266.127) (-500.710,-61.064)      134.555
119    -571.06329  60.76657 -388.01344 -62.32160 -927.98132 213.61190       (-22.306,-62.322) (-213.612,-266.480) (-500.758,-60.767)      135.047
120    -570.46933  60.46959 -387.77261 -62.37002 -927.43449 213.31492       (-22.900,-62.370) (-213.315,-266.833) (-500.805,-60.470)      135.542
121    -569.87536  60.17261 -387.53177 -62.41844 -926.88766 213.01794       (-23.494,-62.418) (-213.018,-267.187) (-500.852,-60.173)      136.04
122    -569.28140  59.87563 -387.29094 -62.46687 -926.34084 212.72096       (-24.088,-62.467) (-212.721,-267.540) (-500.899,-59.876)      136.541
123    -568.68744  59.57865 -387.05011 -62.51529 -925.79401 212.42397       (-24.682,-62.515) (-212.424,-267.893) (-500.946,-59.579)      137.045
124    -568.09347  59.28167 -386.80928 -62.56371 -925.24718 212.12699       (-25.276,-62.564) (-212.127,-268.246) (-500.993,-59.282)      137.552
125    -567.49951  58.98468 -386.56845 -62.61214 -924.70035 211.83001       (-25.870,-62.612) (-211.830,-268.599) (-501.040,-58.985)      138.062
126    -566.90555  58.68770 -386.32762 -62.66056 -924.15353 211.53303       (-26.464,-62.661) (-211.533,-268.952) (-501.087,-58.688)      138.575
127    -566.31158  58.39072 -386.08679 -62.70899 -923.60670 211.23605       (-27.058,-62.709) (-211.236,-269.305) (-501.135,-58.391)      139.09
128    -565.71762  58.09374 -385.84596 -62.75741 -923.05987 210.93907       (-27.652,-62.757) (-210.939,-269.658) (-501.182,-58.094)      139.609
129    -565.12366  57.79676 -385.60513 -62.80583 -922.51304 210.64208       (-28.246,-62.806) (-210.642,-270.012) (-501.229,-57.797)      140.13
130    -564.52969  57.49977 -385.36430 -62.85426 -921.96622 210.34510       (-28.840,-62.854) (-210.345,-270.365) (-501.276,-57.500)      140.654
131    -563.93573  57.20279 -385.12347 -62.90268 -921.41939 210.04812       (-29.434,-62.903) (-210.048,-270.718) (-501.323,-57.203)      141.181
132    -563.34176  56.90581 -384.88263 -62.95110 -920.87256 209.75114       (-30.028,-62.951) (-209.751,-271.071) (-501.370,-56.906)      141.71
133    -562.74780  56.60883 -384.64180 -62.99953 -920.32573 209.45416       (-30.622,-63.000) (-209.454,-271.424) (-501.417,-56.609)      142.242
134    -562.15384  56.31185 -384.40097 -63.04795 -919.77891 209.15717       (-31.216,-63.048) (-209.157,-271.777) (-501.465,-56.312)      142.777
135    -561.55987  56.01487 -384.16014 -63.09638 -919.23208 208.86019       (-31.810,-63.096) (-208.860,-272.130) (-501.512,-56.015)      143.314
136    -560.96591  55.71788 -383.91931 -63.14480 -918.68525 208.56321       (-32.404,-63.145) (-208.563,-272.484) (-501.559,-55.718)      143.854
137    -560.37195  55.42090 -383.67848 -63.19322 -918.13842 208.26623       (-32.998,-63.193) (-208.266,-272.837) (-501.606,-55.421)      144.396
138    -559.77798  55.12392 -383.43765 -63.24165 -917.59159 207.96925       (-33.592,-63.242) (-207.969,-273.190) (-501.653,-55.124)      144.941
139    -559.18402  54.82694 -383.19682 -63.29007 -917.04477 207.67227       (-34.186,-63.290) (-207.672,-273.543) (-501.700,-54.827)      145.488
140    -558.59006  54.52996 -382.95599 -63.33849 -916.49794 207.37528       (-34.780,-63.338) (-207.375,-273.896) (-501.747,-54.530)      146.038
141    -557.99609  54.23298 -382.71516 -63.38692 -915.95111 207.07830       (-35.374,-63.387) (-207.078,-274.249) (-501.795,-54.233)      146.59
142    -557.40213  53.93599 -382.47432 -63.43534 -915.40428 206.78132       (-35.968,-63.435) (-206.781,-274.602) (-501.842,-53.936)      147.145
143    -556.80817  53.63901 -382.23349 -63.48377 -914.85746 206.48434       (-36.561,-63.484) (-206.484,-274.955) (-501.889,-53.639)      147.702
144    -556.21420  53.34203 -381.99266 -63.53219 -914.31063 206.18736       (-37.155,-63.532) (-206.187,-275.309) (-501.936,-53.342)      148.261
145    -555.62024  53.04505 -381.75183 -63.58061 -913.76380 205.89037       (-37.749,-63.581) (-205.890,-275.662) (-501.983,-53.045)      148.823
146    -555.02627  52.74807 -381.51100 -63.62904 -913.21697 205.59339       (-38.343,-63.629) (-205.593,-276.015) (-502.030,-52.748)      149.387
147    -554.43231  52.45108 -381.27017 -63.67746 -912.67015 205.29641       (-38.937,-63.677) (-205.296,-276.368) (-502.077,-52.451)      149.953
148    -553.83835  52.15410 -381.02934 -63.72588 -912.12332 204.99943       (-39.531,-63.726) (-204.999,-276.721) (-502.124,-52.154)      150.522
149    -553.24438  51.85712 -380.78851 -63.77431 -911.57649 204.70245       (-40.125,-63.774) (-204.702,-277.074) (-502.172,-51.857)      151.093
150    -552.65042  51.56014 -380.54768 -63.82273 -911.02966 204.40547       (-40.719,-63.823) (-204.405,-277.427) (-502.219,-51.560)      151.665
151    -552.05646  51.26316 -380.30685 -63.87116 -910.48284 204.10848       (-41.313,-63.871) (-204.108,-277.781) (-502.266,-51.263)      152.241
152    -551.46249  50.96618 -380.06601 -63.91958 -909.93601 203.81150       (-41.907,-63.920) (-203.812,-278.134) (-502.313,-50.966)      152.818
153    -550.86853  50.66919 -379.82518 -63.96800 -909.38918 203.51452       (-42.501,-63.968) (-203.515,-278.487) (-502.360,-50.669)      153.397
154    -550.27457  50.37221 -379.58435 -64.01643 -908.84235 203.21754       (-43.095,-64.016) (-203.218,-278.840) (-502.407,-50.372)      153.979
155    -549.68060  50.07523 -379.34352 -64.06485 -908.29552 202.92056       (-43.689,-64.065) (-202.921,-279.193) (-502.454,-50.075)      154.562
156    -549.08664  49.77825 -379.10269 -64.11327 -907.74870 202.62358       (-44.283,-64.113) (-202.624,-279.546) (-502.502,-49.778)      155.148
157    -548.49267  49.48127 -378.86186 -64.16170 -907.20187 202.32659       (-44.877,-64.162) (-202.327,-279.899) (-502.549,-49.481)      155.735
158    -547.89871  49.18428 -378.62103 -64.21012 -906.65504 202.02961       (-45.471,-64.210) (-202.030,-280.252) (-502.596,-49.184)      156.325
159    -547.30475  48.88730 -378.38020 -64.25855 -906.10821 201.73263       (-46.065,-64.259) (-201.733,-280.606) (-502.643,-48.887)      156.916
160    -546.71078  48.59032 -378.13937 -64.30697 -905.56139 201.43565       (-46.659,-64.307) (-201.436,-280.959) (-502.690,-48.590)      157.51
161    -546.11682  48.29334 -377.89854 -64.35539 -905.01456 201.13867       (-47.253,-64.355) (-201.139,-281.312) (-502.737,-48.293)      158.105
162    -545.52286  47.99636 -377.65770 -64.40382 -904.46773 200.84168       (-47.847,-64.404) (-200.842,-281.665) (-502.784,-47.996)      158.703
163    -544.92889  47.69938 -377.41687 -64.45224 -903.92090 200.54470       (-48.441,-64.452) (-200.545,-282.018) (-502.831,-47.699)      159.302
164    -544.33493  47.40239 -377.17604 -64.50066 -903.37408 200.24772       (-49.035,-64.501) (-200.248,-282.371) (-502.879,-47.402)      159.903
165    -543.74097  47.10541 -376.93521 -64.54909 -902.82725 199.95074       (-49.629,-64.549) (-199.951,-282.724) (-502.926,-47.105)      160.506
166    -543.14700  46.80843 -376.69438 -64.59751 -902.28042 199.65376       (-50.223,-64.598) (-199.654,-283.078) (-502.973,-46.808)      161.111
167    -542.55304  46.51145 -376.45355 -64.64594 -901.73359 199.35678       (-50.817,-64.646) (-199.357,-283.431) (-503.020,-46.511)      161.718
168    -541.95908  46.21447 -376.21272 -64.69436 -901.18677 199.05979       (-51.411,-64.694) (-199.060,-283.784) (-503.067,-46.214)      162.087
169    -541.36511  45.91748 -375.97189 -64.74278 -900.63994 198.76281       (-52.005,-64.743) (-198.763,-284.137) (-503.114,-45.917)      162.085
170    -540.77115  45.62050 -375.73106 -64.79121 -900.09311 198.46583       (-52.598,-64.791) (-198.466,-284.490) (-503.161,-45.621)      162.087
171    -540.17718  45.32352 -375.49023 -64.83963 -899.54628 198.16885       (-53.192,-64.840) (-198.169,-284.843) (-503.209,-45.324)      162.093
172    -539.58322  45.02654 -375.24940 -64.88805 -898.99946 197.87187       (-53.786,-64.888) (-197.872,-285.196) (-503.256,-45.027)      162.103
173    -538.98926  44.72956 -375.00856 -64.93648 -898.45263 197.57488       (-54.380,-64.936) (-197.575,-285.549) (-503.303,-44.730)      162.118
174    -538.39529  44.43258 -374.76773 -64.98490 -897.90580 197.27790       (-54.974,-64.985) (-197.278,-285.903) (-503.350,-44.433)      162.136
175    -537.80133  44.13559 -374.52690 -65.03333 -897.35897 196.98092       (-55.568,-65.033) (-196.981,-286.256) (-503.397,-44.136)      162.158
176    -537.20737  43.83861 -374.28607 -65.08175 -896.81214 196.68394       (-56.162,-65.082) (-196.684,-286.609) (-503.444,-43.839)      162.185
177    -536.61340  43.54163 -374.04524 -65.13017 -896.26532 196.38696       (-56.756,-65.130) (-196.387,-286.962) (-503.491,-43.542)      162.215
178    -536.01944  43.24465 -373.80441 -65.17860 -895.71849 196.08998       (-57.350,-65.179) (-196.090,-287.315) (-503.539,-43.245)      162.25
179    -535.42548  42.94767 -373.56358 -65.22702 -895.17166 195.79299       (-57.944,-65.227) (-195.793,-287.668) (-503.586,-42.948)      162.288
180    -534.83151  42.65068 -373.32275 -65.27544 -894.62483 195.49601       (-58.538,-65.275) (-195.496,-288.021) (-503.633,-42.651)      162.331
181    -534.23755  42.35370 -373.08192 -65.32387 -894.07801 195.19903       (-59.132,-65.324) (-195.199,-288.375) (-503.680,-42.354)      162.378
182    -533.64358  42.05672 -372.84109 -65.37229 -893.53118 194.90205       (-59.726,-65.372) (-194.902,-288.728) (-503.727,-42.057)      162.428
183    -533.04962  41.75974 -372.60025 -65.42072 -892.98435 194.60507       (-60.320,-65.421) (-194.605,-289.081) (-503.774,-41.760)      162.483
184    -532.45566  41.46276 -372.35942 -65.46914 -892.43752 194.30808       (-60.914,-65.469) (-194.308,-289.434) (-503.821,-41.463)      162.542
185    -531.86169  41.16578 -372.11859 -65.51756 -891.89070 194.01110       (-61.508,-65.518) (-194.011,-289.787) (-503.868,-41.166)      162.605
186    -531.26773  40.86879 -371.87776 -65.56599 -891.34387 193.71412       (-62.102,-65.566) (-193.714,-290.140) (-503.916,-40.869)      162.671
