Fol_2018-02-25.13_34_57.47_.txt     Output is probe cell, reduced cell, NCDist distance between
0    282.74209 -2812.33449 -381.84257 313.14732 -471.24680 -332.79517       (-30.405,-313.147) (-68.695,-158.099) (-2499.187,-19.648)      2.27374e-13
1    282.42863 -2809.58811 -383.96203 312.52039 -470.93334 -332.48171       (-30.092,-312.520) (-71.442,-158.413) (-2497.068,-19.961)      3.56687
2    282.11516 -2806.84172 -386.08150 311.89347 -470.61988 -332.16825       (-29.778,-311.893) (-74.188,-158.726) (-2494.948,-20.275)      7.13374
3    281.80170 -2804.09534 -388.20096 311.26655 -470.30642 -331.85479       (-29.465,-311.267) (-76.934,-159.040) (-2492.829,-20.588)      10.7006
4    281.48824 -2801.34895 -390.32043 310.63963 -469.99296 -331.54133       (-29.151,-310.640) (-79.681,-159.353) (-2490.709,-20.902)      14.2675
5    281.17478 -2798.60257 -392.43989 310.01271 -469.67950 -331.22787       (-28.838,-310.013) (-82.427,-159.667) (-2488.590,-21.215)      17.8344
6    280.86132 -2795.85618 -394.55935 309.38579 -469.36604 -330.91441       (-28.524,-309.386) (-85.174,-159.980) (-2486.470,-21.529)      21.4012
7    280.54786 -2793.10979 -396.67882 308.75887 -469.05258 -330.60095       (-28.211,-308.759) (-87.920,-160.294) (-2484.351,-21.842)      24.9681
8    280.23440 -2790.36341 -398.79828 308.13194 -468.73912 -330.28748       (-27.898,-308.132) (-90.666,-160.607) (-2482.231,-22.156)      28.535
9    279.92094 -2787.61702 -400.91775 307.50502 -468.42566 -329.97402       (-27.584,-307.505) (-93.413,-160.921) (-2480.112,-22.469)      32.1018
10    279.60748 -2784.87064 -403.03721 306.87810 -468.11220 -329.66056       (-27.271,-306.878) (-96.159,-161.234) (-2477.993,-22.782)      35.6687
11    279.29402 -2782.12425 -405.15667 306.25118 -467.79873 -329.34710       (-26.957,-306.251) (-98.905,-161.548) (-2475.873,-23.096)      39.2356
12    278.98056 -2779.37787 -407.27614 305.62426 -467.48527 -329.03364       (-26.644,-305.624) (-101.652,-161.861) (-2473.754,-23.409)      42.8024
13    278.66710 -2776.63148 -409.39560 304.99734 -467.17181 -328.72018       (-26.330,-304.997) (-104.398,-162.174) (-2471.634,-23.723)      46.3693
14    278.35364 -2773.88510 -411.51507 304.37041 -466.85835 -328.40672       (-26.017,-304.370) (-107.145,-162.488) (-2469.515,-24.036)      49.9362
15    278.04017 -2771.13871 -413.63453 303.74349 -466.54489 -328.09326       (-25.703,-303.743) (-109.891,-162.801) (-2467.395,-24.350)      53.5031
16    277.72671 -2768.39232 -415.75399 303.11657 -466.23143 -327.77980       (-25.390,-303.117) (-112.637,-163.115) (-2465.276,-24.663)      57.0699
17    277.41325 -2765.64594 -417.87346 302.48965 -465.91797 -327.46634       (-25.076,-302.490) (-115.384,-163.428) (-2463.156,-24.977)      60.6368
18    277.09979 -2762.89955 -419.99292 301.86273 -465.60451 -327.15288       (-24.763,-301.863) (-118.130,-163.742) (-2461.037,-25.290)      64.2037
19    276.78633 -2760.15317 -422.11239 301.23581 -465.29105 -326.83942       (-24.449,-301.236) (-120.877,-164.055) (-2458.917,-25.604)      67.7705
20    276.47287 -2757.40678 -424.23185 300.60888 -464.97759 -326.52596       (-24.136,-300.609) (-123.623,-164.369) (-2456.798,-25.917)      71.3374
21    276.15941 -2754.66040 -426.35132 299.98196 -464.66413 -326.21249       (-23.823,-299.982) (-126.369,-164.682) (-2454.678,-26.231)      74.9043
22    275.84595 -2751.91401 -428.47078 299.35504 -464.35067 -325.89903       (-23.509,-299.355) (-129.116,-164.996) (-2452.559,-26.544)      78.4712
23    275.53249 -2749.16762 -430.59024 298.72812 -464.03721 -325.58557       (-23.196,-298.728) (-131.862,-165.309) (-2450.440,-26.857)      82.038
24    275.21903 -2746.42124 -432.70971 298.10120 -463.72374 -325.27211       (-22.882,-298.101) (-134.609,-165.623) (-2448.320,-27.171)      85.6049
25    274.90557 -2743.67485 -434.82917 297.47428 -463.41028 -324.95865       (-22.569,-297.474) (-137.355,-165.936) (-2446.201,-27.484)      89.1718
26    274.59211 -2740.92847 -436.94864 296.84736 -463.09682 -324.64519       (-22.255,-296.847) (-140.101,-166.249) (-2444.081,-27.798)      92.7386
27    274.27865 -2738.18208 -439.06810 296.22043 -462.78336 -324.33173       (-21.942,-296.220) (-142.848,-166.563) (-2441.962,-28.111)      96.3055
28    273.96518 -2735.43570 -441.18756 295.59351 -462.46990 -324.01827       (-21.628,-295.594) (-145.594,-166.876) (-2439.842,-28.425)      99.8724
29    273.65172 -2732.68931 -443.30703 294.96659 -462.15644 -323.70481       (-21.315,-294.967) (-148.340,-167.190) (-2437.723,-28.738)      103.439
30    273.33826 -2729.94293 -445.42649 294.33967 -461.84298 -323.39135       (-21.001,-294.340) (-151.087,-167.503) (-2435.603,-29.052)      107.006
31    273.02480 -2727.19654 -447.54596 293.71275 -461.52952 -323.07789       (-20.688,-293.713) (-153.833,-167.817) (-2433.484,-29.365)      110.573
32    272.71134 -2724.45015 -449.66542 293.08583 -461.21606 -322.76443       (-20.374,-293.086) (-156.580,-168.130) (-2431.364,-29.679)      114.14
33    272.39788 -2721.70377 -451.78488 292.45890 -460.90260 -322.45097       (-20.061,-292.459) (-159.326,-168.444) (-2429.245,-29.992)      117.707
34    272.08442 -2718.95738 -453.90435 291.83198 -460.58914 -322.13750       (-19.748,-291.832) (-162.072,-168.757) (-2427.125,-30.306)      121.274
35    271.77096 -2716.21100 -456.02381 291.20506 -460.27568 -321.82404       (-19.434,-291.205) (-164.819,-169.071) (-2425.006,-30.619)      124.84
36    271.45750 -2713.46461 -458.14328 290.57814 -459.96222 -321.51058       (-19.121,-290.578) (-167.565,-169.384) (-2422.886,-30.932)      128.407
37    271.14404 -2710.71823 -460.26274 289.95122 -459.64875 -321.19712       (-18.807,-289.951) (-170.312,-169.698) (-2420.767,-31.246)      131.974
38    270.83058 -2707.97184 -462.38220 289.32430 -459.33529 -320.88366       (-18.494,-289.324) (-173.058,-170.011) (-2418.648,-31.559)      135.541
39    270.51712 -2705.22545 -464.50167 288.69738 -459.02183 -320.57020       (-18.180,-288.697) (-175.804,-170.324) (-2416.528,-31.873)      139.108
40    270.20366 -2702.47907 -466.62113 288.07045 -458.70837 -320.25674       (-17.867,-288.070) (-178.551,-170.638) (-2414.409,-32.186)      142.675
41    269.89019 -2699.73268 -468.74060 287.44353 -458.39491 -319.94328       (-17.553,-287.444) (-181.297,-170.951) (-2412.289,-32.500)      146.242
42    269.57673 -2696.98630 -470.86006 286.81661 -458.08145 -319.62982       (-17.240,-286.817) (-184.043,-171.265) (-2410.170,-32.813)      149.809
43    269.26327 -2694.23991 -472.97952 286.18969 -457.76799 -319.31636       (-16.926,-286.190) (-186.790,-171.578) (-2408.050,-33.127)      153.375
44    268.94981 -2691.49353 -475.09899 285.56277 -457.45453 -319.00290       (-16.613,-285.563) (-189.536,-171.892) (-2405.931,-33.440)      156.942
45    268.63635 -2688.74714 -477.21845 284.93585 -457.14107 -318.68944       (-16.299,-284.936) (-192.283,-172.205) (-2403.811,-33.754)      160.509
46    268.32289 -2686.00076 -479.33792 284.30892 -456.82761 -318.37598       (-15.986,-284.309) (-195.029,-172.519) (-2401.692,-34.067)      164.076
47    268.00943 -2683.25437 -481.45738 283.68200 -456.51415 -318.06251       (-15.673,-283.682) (-197.775,-172.832) (-2399.572,-34.381)      167.643
48    267.69597 -2680.50798 -483.57685 283.05508 -456.20069 -317.74905       (-15.359,-283.055) (-200.522,-173.146) (-2397.453,-34.694)      171.21
49    267.38251 -2677.76160 -485.69631 282.42816 -455.88723 -317.43559       (-15.046,-282.428) (-203.268,-173.459) (-2395.333,-35.007)      174.777
50    267.06905 -2675.01521 -487.81577 281.80124 -455.57376 -317.12213       (-14.732,-281.801) (-206.015,-173.773) (-2393.214,-35.321)      178.344
51    266.75559 -2672.26883 -489.93524 281.17432 -455.26030 -316.80867       (-14.419,-281.174) (-208.761,-174.086) (-2391.095,-35.634)      181.91
52    266.44213 -2669.52244 -492.05470 280.54740 -454.94684 -316.49521       (-14.105,-280.547) (-211.507,-174.399) (-2388.975,-35.948)      185.477
53    266.12866 -2666.77606 -494.17417 279.92047 -454.63338 -316.18175       (-13.792,-279.920) (-214.254,-174.713) (-2386.856,-36.261)      189.044
54    265.81520 -2664.02967 -496.29363 279.29355 -454.31992 -315.86829       (-13.478,-279.294) (-217.000,-175.026) (-2384.736,-36.575)      192.611
55    265.50174 -2661.28328 -498.41309 278.66663 -454.00646 -315.55483       (-13.165,-278.667) (-219.746,-175.340) (-2382.617,-36.888)      196.178
56    265.18828 -2658.53690 -500.53256 278.03971 -453.69300 -315.24137       (-12.851,-278.040) (-222.493,-175.653) (-2380.497,-37.202)      199.745
57    264.87482 -2655.79051 -502.65202 277.41279 -453.37954 -314.92791       (-12.538,-277.413) (-225.239,-175.967) (-2378.378,-37.515)      203.312
58    264.56136 -2653.04413 -504.77149 276.78587 -453.06608 -314.61445       (-12.225,-276.786) (-227.986,-176.280) (-2376.258,-37.829)      206.878
59    264.24790 -2650.29774 -506.89095 276.15894 -452.75262 -314.30098       (-11.911,-276.159) (-230.732,-176.594) (-2374.139,-38.142)      210.445
60    263.93444 -2647.55136 -509.01041 275.53202 -452.43916 -313.98752       (-11.598,-275.532) (-233.478,-176.907) (-2372.019,-38.456)      214.012
61    263.62098 -2644.80497 -511.12988 274.90510 -452.12570 -313.67406       (-11.284,-274.905) (-236.225,-177.221) (-2369.900,-38.769)      217.579
62    263.30752 -2642.05859 -513.24934 274.27818 -451.81223 -313.36060       (-10.971,-274.278) (-238.971,-177.534) (-2367.780,-39.082)      221.146
63    262.99406 -2639.31220 -515.36881 273.65126 -451.49877 -313.04714       (-10.657,-273.651) (-241.718,-177.848) (-2365.661,-39.396)      224.713
64    262.68060 -2636.56581 -517.48827 273.02434 -451.18531 -312.73368       (-10.344,-273.024) (-244.464,-178.161) (-2363.541,-39.709)      228.28
65    262.36714 -2633.81943 -519.60773 272.39742 -450.87185 -312.42022       (-10.030,-272.397) (-247.210,-178.474) (-2361.422,-40.023)      231.847
66    262.05367 -2631.07304 -521.72720 271.77049 -450.55839 -312.10676       (-9.717,-271.770) (-249.957,-178.788) (-2359.303,-40.336)      235.413
67    261.74021 -2628.32666 -523.84666 271.14357 -450.24493 -311.79330       (-9.403,-271.144) (-252.703,-179.101) (-2357.183,-40.650)      238.98
