Fol_2018-03-05.09_12_22.20_.txt     Output is probe cell, reduced cell, NCDist distance between
0     -9.58499 -25.37693   1.49374 -12.74376   3.67104 -48.81512       (-0.749,-21.645) (-13.488,-0.745) (-2.926,-40.728)      7.10543e-15
1     -9.57615 -25.36503   1.48932 -12.75267   3.66662 -48.80703       (-0.754,-21.651) (-13.488,-0.736) (-2.931,-40.738)      0.0155846
2     -9.56730 -25.35313   1.48489 -12.76158   3.66220 -48.79893       (-0.758,-21.656) (-13.488,-0.727) (-2.935,-40.748)      0.0311691
3     -9.55846 -25.34122   1.48047 -12.77049   3.65778 -48.79084       (-0.762,-21.662) (-13.489,-0.718) (-2.940,-40.757)      0.0467537
4     -9.54961 -25.32932   1.47604 -12.77940   3.65336 -48.78274       (-0.767,-21.668) (-13.489,-0.709) (-2.944,-40.767)      0.0623382
5     -9.54077 -25.31742   1.47162 -12.78831   3.64894 -48.77465       (-0.771,-21.674) (-13.489,-0.700) (-2.949,-40.776)      0.0779228
6     -9.53193 -25.30552   1.46719 -12.79722   3.64452 -48.76655       (-0.776,-21.680) (-13.489,-0.692) (-2.953,-40.786)      0.0935073
7     -9.52308 -25.29362   1.46277 -12.80613   3.64010 -48.75846       (-0.780,-21.685) (-13.489,-0.683) (-2.957,-40.796)      0.109092
8     -9.51424 -25.28172   1.45834 -12.81504   3.63568 -48.75037       (-0.785,-21.691) (-13.489,-0.674) (-2.962,-40.805)      0.124676
9     -9.50539 -25.26982   1.45392 -12.82395   3.63126 -48.74227       (-0.789,-21.697) (-13.489,-0.665) (-2.966,-40.815)      0.140261
10     -9.49655 -25.25792   1.44949 -12.83286   3.62684 -48.73418       (-0.793,-21.703) (-13.489,-0.656) (-2.971,-40.824)      0.155846
11     -9.48770 -25.24602   1.44507 -12.84177   3.62242 -48.72608       (-0.798,-21.709) (-13.489,-0.647) (-2.975,-40.834)      0.17143
12     -9.47886 -25.23412   1.44064 -12.85068   3.61800 -48.71799       (-0.802,-21.714) (-13.489,-0.638) (-2.980,-40.844)      0.187015
13     -9.47001 -25.22222   1.43622 -12.85959   3.61358 -48.70989       (-0.807,-21.720) (-13.489,-0.630) (-2.984,-40.853)      0.202599
14     -9.46117 -25.21032   1.43180 -12.86850   3.60916 -48.70180       (-0.811,-21.726) (-13.489,-0.621) (-2.988,-40.863)      0.218184
15     -9.45232 -25.19842   1.42737 -12.87741   3.60474 -48.69370       (-0.815,-21.732) (-13.489,-0.612) (-2.993,-40.872)      0.233768
