2BOUNDS_2018-03-07.14_46_21.669_.txt     Output is probe cell, reduced cell, NCDist distance between
80    -42.24291 -17.11023   1.70692   0.67191  -1.27140 -37.59026       (-36.246,-1.707) (-12.353,-1.271) (-0.672,-38.829)      3.72614
81    -42.19799 -17.09260   1.69218   0.66902  -1.31055 -37.58563       (-36.248,-1.692) (-12.370,-1.311) (-0.669,-38.814)      3.72637
82    -42.15306 -17.07496   1.67743   0.66614  -1.34970 -37.58101       (-36.249,-1.677) (-12.388,-1.350) (-0.666,-38.798)      3.72722
83    -42.10814 -17.05733   1.66268   0.66325  -1.38884 -37.57638       (-36.250,-1.663) (-12.405,-1.389) (-0.663,-38.783)      3.72869
84    -42.06321 -17.03969   1.64794   0.66036  -1.42799 -37.57175       (-36.251,-1.648) (-12.423,-1.428) (-0.660,-38.767)      3.73078
85    -42.01829 -17.02205   1.63319   0.65747  -1.46713 -37.56712       (-36.252,-1.633) (-12.441,-1.467) (-0.657,-38.752)      3.73348
86    -41.97336 -17.00442   1.61845   0.65458  -1.50628 -37.56249       (-36.253,-1.618) (-12.458,-1.506) (-0.655,-38.736)      3.7368
87    -41.92844 -16.98678   1.60370   0.65169  -1.54542 -37.55787       (-36.254,-1.604) (-12.476,-1.545) (-0.652,-38.721)      3.74074
88    -41.88351 -16.96915   1.58895   0.64880  -1.58457 -37.55324       (-36.256,-1.589) (-12.494,-1.585) (-0.649,-38.706)      3.74529
89    -41.83859 -16.95151   1.57421   0.64591  -1.62371 -37.54861       (-36.257,-1.574) (-12.511,-1.624) (-0.646,-38.690)      3.73687
90    -41.79367 -16.93388   1.55946   0.64302  -1.66286 -37.54398       (-36.258,-1.559) (-12.529,-1.663) (-0.643,-38.675)      3.72785
91    -41.74874 -16.91624   1.54471   0.64013  -1.70201 -37.53935       (-36.259,-1.545) (-12.547,-1.702) (-0.640,-38.659)      3.71942
92    -41.70382 -16.89860   1.52997   0.63724  -1.74115 -37.53472       (-36.260,-1.530) (-12.564,-1.741) (-0.637,-38.644)      3.7116
93    -41.65889 -16.88097   1.51522   0.63435  -1.78030 -37.53010       (-36.261,-1.515) (-12.582,-1.780) (-0.634,-38.628)      3.70439
94    -41.61397 -16.86333   1.50048   0.63146  -1.81944 -37.52547       (-36.263,-1.500) (-12.599,-1.819) (-0.631,-38.613)      3.69779
95    -41.56904 -16.84570   1.48573   0.62857  -1.85859 -37.52084       (-36.264,-1.486) (-12.617,-1.859) (-0.629,-38.598)      3.6918
96    -41.52412 -16.82806   1.47098   0.62568  -1.89773 -37.51621       (-36.265,-1.471) (-12.635,-1.898) (-0.626,-38.582)      3.68642
97    -41.47919 -16.81043   1.45624   0.62279  -1.93688 -37.51158       (-36.266,-1.456) (-12.652,-1.937) (-0.623,-38.567)      3.68167
98    -41.43427 -16.79279   1.44149   0.61990  -1.97603 -37.50696       (-36.267,-1.441) (-12.670,-1.976) (-0.620,-38.551)      3.67754
99    -41.38934 -16.77515   1.42675   0.61701  -2.01517 -37.50233       (-36.268,-1.427) (-12.688,-2.015) (-0.617,-38.536)      3.67403
100    -41.34442 -16.75752   1.41200   0.61412  -2.05432 -37.49770       (-36.269,-1.412) (-12.705,-2.054) (-0.614,-38.520)      3.67114
101    -41.29949 -16.73988   1.39725   0.61123  -2.09346 -37.49307       (-36.271,-1.397) (-12.723,-2.093) (-0.611,-38.505)      3.66889
102    -41.25457 -16.72225   1.38251   0.60835  -2.13261 -37.48844       (-36.272,-1.383) (-12.741,-2.133) (-0.608,-38.490)      3.66726
103    -41.20965 -16.70461   1.36776   0.60546  -2.17175 -37.48381       (-36.273,-1.368) (-12.758,-2.172) (-0.605,-38.474)      3.66626
104    -41.16472 -16.68698   1.35301   0.60257  -2.21090 -37.47919       (-36.274,-1.353) (-12.776,-2.211) (-0.603,-38.459)      3.66589
105    -41.11980 -16.66934   1.33827   0.59968  -2.25004 -37.47456       (-36.275,-1.338) (-12.793,-2.250) (-0.600,-38.443)      3.66615
106    -41.07487 -16.65171   1.32352   0.59679  -2.28919 -37.46993       (-36.276,-1.324) (-12.811,-2.289) (-0.597,-38.428)      3.66704
107    -41.02995 -16.63407   1.30878   0.59390  -2.32834 -37.46530       (-36.278,-1.309) (-12.829,-2.328) (-0.594,-38.412)      3.66856
108    -40.98502 -16.61643   1.29403   0.59101  -2.36748 -37.46067       (-36.279,-1.294) (-12.846,-2.367) (-0.591,-38.397)      3.67071
109    -40.94010 -16.59880   1.27928   0.58812  -2.40663 -37.45605       (-36.280,-1.279) (-12.864,-2.407) (-0.588,-38.382)      3.67349
110    -40.89517 -16.58116   1.26454   0.58523  -2.44577 -37.45142       (-36.281,-1.265) (-12.882,-2.446) (-0.585,-38.366)      3.67689
111    -40.85025 -16.56353   1.24979   0.58234  -2.48492 -37.44679       (-36.282,-1.250) (-12.899,-2.485) (-0.582,-38.351)      3.68091
112    -40.80532 -16.54589   1.23505   0.57945  -2.52406 -37.44216       (-36.283,-1.235) (-12.917,-2.524) (-0.579,-38.335)      3.68556
113    -40.76040 -16.52826   1.22030   0.57656  -2.56321 -37.43753       (-36.284,-1.220) (-12.935,-2.563) (-0.577,-38.320)      3.69083
114    -40.71547 -16.51062   1.20555   0.57367  -2.60236 -37.43290       (-36.286,-1.206) (-12.952,-2.602) (-0.574,-38.304)      3.69671
115    -40.67055 -16.49298   1.19081   0.57078  -2.64150 -37.42828       (-36.287,-1.191) (-12.970,-2.642) (-0.571,-38.289)      3.70321
116    -40.62563 -16.47535   1.17606   0.56789  -2.68065 -37.42365       (-36.288,-1.176) (-12.987,-2.681) (-0.568,-38.274)      3.71032
117    -40.58070 -16.45771   1.16132   0.56500  -2.71979 -37.41902       (-36.289,-1.161) (-13.005,-2.720) (-0.565,-38.258)      3.71803
118    -40.53578 -16.44008   1.14657   0.56211  -2.75894 -37.41439       (-36.290,-1.147) (-13.023,-2.759) (-0.562,-38.243)      3.72635
119    -40.49085 -16.42244   1.13182   0.55922  -2.79808 -37.40976       (-36.291,-1.132) (-13.040,-2.798) (-0.559,-38.227)      3.73527
120    -40.44593 -16.40481   1.11708   0.55633  -2.83723 -37.40513       (-36.292,-1.117) (-13.058,-2.837) (-0.556,-38.212)      3.74479
121    -40.40100 -16.38717   1.10233   0.55344  -2.87638 -37.40051       (-36.294,-1.102) (-13.076,-2.876) (-0.553,-38.196)      3.75489
122    -40.35608 -16.36953   1.08758   0.55056  -2.91552 -37.39588       (-36.295,-1.088) (-13.093,-2.916) (-0.551,-38.181)      3.76558
123    -40.31115 -16.35190   1.07284   0.54767  -2.95467 -37.39125       (-36.296,-1.073) (-13.111,-2.955) (-0.548,-38.165)      3.77686
124    -40.26623 -16.33426   1.05809   0.54478  -2.99381 -37.38662       (-36.297,-1.058) (-13.129,-2.994) (-0.545,-38.150)      3.7887
125    -40.22130 -16.31663   1.04335   0.54189  -3.03296 -37.38199       (-36.298,-1.043) (-13.146,-3.033) (-0.542,-38.135)      3.80112
126    -40.17638 -16.29899   1.02860   0.53900  -3.07210 -37.37737       (-36.299,-1.029) (-13.164,-3.072) (-0.539,-38.119)      3.81411
127    -40.13145 -16.28136   1.01385   0.53611  -3.11125 -37.37274       (-36.301,-1.014) (-13.181,-3.111) (-0.536,-38.104)      3.82765
128    -40.08653 -16.26372   0.99911   0.53322  -3.15039 -37.36811       (-36.302,-0.999) (-13.199,-3.150) (-0.533,-38.088)      3.84175
129    -40.04160 -16.24609   0.98436   0.53033  -3.18954 -37.36348       (-36.303,-0.984) (-13.217,-3.190) (-0.530,-38.073)      3.85639
130    -39.99668 -16.22845   0.96962   0.52744  -3.22869 -37.35885       (-36.304,-0.970) (-13.234,-3.229) (-0.527,-38.057)      3.87157
131    -39.95176 -16.21081   0.95487   0.52455  -3.26783 -37.35422       (-36.305,-0.955) (-13.252,-3.268) (-0.525,-38.042)      3.88729
132    -39.90683 -16.19318   0.94012   0.52166  -3.30698 -37.34960       (-36.306,-0.940) (-13.270,-3.307) (-0.522,-38.027)      3.90354
133    -39.86191 -16.17554   0.92538   0.51877  -3.34612 -37.34497       (-36.307,-0.925) (-13.287,-3.346) (-0.519,-38.011)      3.92031
134    -39.81698 -16.15791   0.91063   0.51588  -3.38527 -37.34034       (-36.309,-0.911) (-13.305,-3.385) (-0.516,-37.996)      3.93759
135    -39.77206 -16.14027   0.89588   0.51299  -3.42441 -37.33571       (-36.310,-0.896) (-13.323,-3.424) (-0.513,-37.980)      3.95538
136    -39.72713 -16.12264   0.88114   0.51010  -3.46356 -37.33108       (-36.311,-0.881) (-13.340,-3.464) (-0.510,-37.965)      3.97368
137    -39.68221 -16.10500   0.86639   0.50721  -3.50271 -37.32646       (-36.312,-0.866) (-13.358,-3.503) (-0.507,-37.949)      3.99246
138    -39.63728 -16.08736   0.85165   0.50432  -3.54185 -37.32183       (-36.313,-0.852) (-13.375,-3.542) (-0.504,-37.934)      4.01174
139    -39.59236 -16.06973   0.83690   0.50143  -3.58100 -37.31720       (-36.314,-0.837) (-13.393,-3.581) (-0.501,-37.919)      4.0315
140    -39.54743 -16.05209   0.82215   0.49854  -3.62014 -37.31257       (-36.315,-0.822) (-13.411,-3.620) (-0.499,-37.903)      4.05173
141    -39.50251 -16.03446   0.80741   0.49565  -3.65929 -37.30794       (-36.317,-0.807) (-13.428,-3.659) (-0.496,-37.888)      4.07242
142    -39.45758 -16.01682   0.79266   0.49277  -3.69843 -37.30331       (-36.318,-0.793) (-13.446,-3.698) (-0.493,-37.872)      4.09358
143    -39.41266 -15.99919   0.77792   0.48988  -3.73758 -37.29869       (-36.319,-0.778) (-13.464,-3.738) (-0.490,-37.857)      4.11518
144    -39.36774 -15.98155   0.76317   0.48699  -3.77672 -37.29406       (-36.320,-0.763) (-13.481,-3.777) (-0.487,-37.841)      4.13724
145    -39.32281 -15.96392   0.74842   0.48410  -3.81587 -37.28943       (-36.321,-0.748) (-13.499,-3.816) (-0.484,-37.826)      4.15973
146    -39.27789 -15.94628   0.73368   0.48121  -3.85502 -37.28480       (-36.322,-0.734) (-13.517,-3.855) (-0.481,-37.811)      4.18265
147    -39.23296 -15.92864   0.71893   0.47832  -3.89416 -37.28017       (-36.324,-0.719) (-13.534,-3.894) (-0.478,-37.795)      4.20599
148    -39.18804 -15.91101   0.70418   0.47543  -3.93331 -37.27555       (-36.325,-0.704) (-13.552,-3.933) (-0.475,-37.780)      4.22976
149    -39.14311 -15.89337   0.68944   0.47254  -3.97245 -37.27092       (-36.326,-0.689) (-13.569,-3.972) (-0.473,-37.764)      4.25393
150    -39.09819 -15.87574   0.67469   0.46965  -4.01160 -37.26629       (-36.327,-0.675) (-13.587,-4.012) (-0.470,-37.749)      4.27851
151    -39.05326 -15.85810   0.65995   0.46676  -4.05074 -37.26166       (-36.328,-0.660) (-13.605,-4.051) (-0.467,-37.733)      4.30348
152    -39.00834 -15.84047   0.64520   0.46387  -4.08989 -37.25703       (-36.329,-0.645) (-13.622,-4.090) (-0.464,-37.718)      4.32884
153    -38.96341 -15.82283   0.63045   0.46098  -4.12904 -37.25240       (-36.330,-0.630) (-13.640,-4.129) (-0.461,-37.703)      4.35458
154    -38.91849 -15.80519   0.61571   0.45809  -4.16818 -37.24778       (-36.332,-0.616) (-13.658,-4.168) (-0.458,-37.687)      4.3807
155    -38.87356 -15.78756   0.60096   0.45520  -4.20733 -37.24315       (-36.333,-0.601) (-13.675,-4.207) (-0.455,-37.672)      4.40719
156    -38.82864 -15.76992   0.58622   0.45231  -4.24647 -37.23852       (-36.334,-0.586) (-13.693,-4.246) (-0.452,-37.656)      4.43404
157    -38.78372 -15.75229   0.57147   0.44942  -4.28562 -37.23389       (-36.335,-0.571) (-13.711,-4.286) (-0.449,-37.641)      4.46125
158    -38.73879 -15.73465   0.55672   0.44653  -4.32476 -37.22926       (-36.336,-0.557) (-13.728,-4.325) (-0.447,-37.625)      4.4888
159    -38.69387 -15.71702   0.54198   0.44364  -4.36391 -37.22464       (-36.337,-0.542) (-13.746,-4.364) (-0.444,-37.610)      4.5167
160    -38.64894 -15.69938   0.52723   0.44075  -4.40305 -37.22001       (-36.338,-0.527) (-13.763,-4.403) (-0.441,-37.594)      4.54494
161    -38.60402 -15.68174   0.51248   0.43786  -4.44220 -37.21538       (-36.340,-0.512) (-13.781,-4.442) (-0.438,-37.579)      4.57351
162    -38.55909 -15.66411   0.49774   0.43497  -4.48135 -37.21075       (-36.341,-0.498) (-13.799,-4.481) (-0.435,-37.564)      4.6024
163    -38.51417 -15.64647   0.48299   0.43209  -4.52049 -37.20612       (-36.342,-0.483) (-13.816,-4.520) (-0.432,-37.548)      4.63161
164    -38.46924 -15.62884   0.46825   0.42920  -4.55964 -37.20149       (-36.343,-0.468) (-13.834,-4.560) (-0.429,-37.533)      4.66113
165    -38.42432 -15.61120   0.45350   0.42631  -4.59878 -37.19687       (-36.344,-0.454) (-13.852,-4.599) (-0.426,-37.517)      4.69095
166    -38.37939 -15.59357   0.43875   0.42342  -4.63793 -37.19224       (-36.345,-0.439) (-13.869,-4.638) (-0.423,-37.502)      4.72108
167    -38.33447 -15.57593   0.42401   0.42053  -4.67707 -37.18761       (-36.347,-0.424) (-13.887,-4.677) (-0.421,-37.486)      4.75151
168    -38.28954 -15.55830   0.40926   0.41764  -4.71622 -37.18298       (-36.348,-0.409) (-13.904,-4.716) (-0.418,-37.471)      4.78222
169    -38.24462 -15.54066   0.39452   0.41475  -4.75537 -37.17835       (-36.349,-0.395) (-13.922,-4.755) (-0.415,-37.456)      4.81321
170    -38.19969 -15.52302   0.37977   0.41186  -4.79451 -37.17373       (-36.350,-0.380) (-13.940,-4.795) (-0.412,-37.440)      4.84449
171    -38.15477 -15.50539   0.36502   0.40897  -4.83366 -37.16910       (-36.351,-0.365) (-13.957,-4.834) (-0.409,-37.425)      4.87604
172    -38.10985 -15.48775   0.35028   0.40608  -4.87280 -37.16447       (-36.352,-0.350) (-13.975,-4.873) (-0.406,-37.409)      4.90785
173    -38.06492 -15.47012   0.33553   0.40319  -4.91195 -37.15984       (-36.353,-0.336) (-13.993,-4.912) (-0.403,-37.394)      4.93993
174    -38.02000 -15.45248   0.32079   0.40030  -4.95109 -37.15521       (-36.355,-0.321) (-14.010,-4.951) (-0.400,-37.378)      4.97226
175    -37.97507 -15.43485   0.30604   0.39741  -4.99024 -37.15058       (-36.356,-0.306) (-14.028,-4.990) (-0.397,-37.363)      5.00485
176    -37.93015 -15.41721   0.29129   0.39452  -5.02938 -37.14596       (-36.357,-0.291) (-14.046,-5.029) (-0.395,-37.348)      5.03768
177    -37.88522 -15.39957   0.27655   0.39163  -5.06853 -37.14133       (-36.358,-0.277) (-14.063,-5.069) (-0.392,-37.332)      5.07076
178    -37.84030 -15.38194   0.26180   0.38874  -5.10768 -37.13670       (-36.359,-0.262) (-14.081,-5.108) (-0.389,-37.317)      5.10408
179    -37.79537 -15.36430   0.24705   0.38585  -5.14682 -37.13207       (-36.360,-0.247) (-14.098,-5.147) (-0.386,-37.301)      5.13763
180    -37.75045 -15.34667   0.23231   0.38296  -5.18597 -37.12744       (-36.362,-0.232) (-14.116,-5.186) (-0.383,-37.286)      5.1714
181    -37.70552 -15.32903   0.21756   0.38007  -5.22511 -37.12282       (-36.363,-0.218) (-14.134,-5.225) (-0.380,-37.270)      5.20541
182    -37.66060 -15.31140   0.20282   0.37718  -5.26426 -37.11819       (-36.364,-0.203) (-14.151,-5.264) (-0.377,-37.255)      5.23963
183    -37.61567 -15.29376   0.18807   0.37430  -5.30340 -37.11356       (-36.365,-0.188) (-14.169,-5.303) (-0.374,-37.240)      5.27406
184    -37.57075 -15.27612   0.17332   0.37141  -5.34255 -37.10893       (-36.366,-0.173) (-14.187,-5.343) (-0.371,-37.224)      5.30871
