Fol_2018-03-05.09_12_28.26_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -25.74245   4.40622   7.87158 -16.04540 -58.80139 -13.26381       (-13.718,-0.639) (-5.336,-2.154) (-23.580,-0.975)      2.10029
1    -25.72203   4.38808   7.84009 -16.03149 -58.74317 -13.25151       (-14.690,-0.585) (-5.119,-2.400) (-23.909,-0.818)      2.53229
2    -25.70160   4.36994   7.80861 -16.01759 -58.68495 -13.23921       (-15.662,-0.531) (-4.902,-2.647) (-24.237,-0.661)      3.28485
3    -25.68117   4.35180   7.77713 -16.00368 -58.62673 -13.22691       (-16.634,-0.477) (-4.685,-2.893) (-24.565,-0.505)      4.18861
4    -25.66074   4.33366   7.74564 -15.98978 -58.56851 -13.21461       (-17.607,-0.423) (-4.468,-3.139) (-24.894,-0.348)      5.1648
5    -25.64032   4.31551   7.71416 -15.97587 -58.51028 -13.20231       (-18.579,-0.369) (-4.251,-3.386) (-25.222,-0.191)      6.17918
6    -25.61989   4.29737   7.68268 -15.96197 -58.45206 -13.19001       (-19.551,-0.315) (-4.034,-3.632) (-25.550,-0.034)      7.21568
7    -25.59946   4.27923   7.65119 -15.94806 -58.39384 -13.17771       (-3.694,-0.139) (-20.401,-3.756) (-26.001,-0.122)      7.58968
8    -25.57904   4.26109   7.61971 -15.93416 -58.33562 -13.16541       (-3.392,-0.072) (-26.415,-3.774) (-21.144,-0.208)      8.43361
9    -25.55861   4.24294   7.58823 -15.92025 -58.27740 -13.15310       (-3.229,-0.282) (-26.689,-3.653) (-21.749,-0.154)      9.05341
10    -25.53818   4.22480   7.55674 -15.90635 -58.21918 -13.14080       (-3.066,-0.493) (-26.964,-3.532) (-22.354,-0.100)      9.68824
11    -25.51776   4.20666   7.52526 -15.89244 -58.16096 -13.12850       (-2.902,-0.704) (-27.238,-3.411) (-22.959,-0.046)      10.3353
12    -25.49733   4.18852   7.49377 -15.87854 -58.10274 -13.11620       (-27.505,-0.906) (-2.731,-3.282) (-23.571,-0.008)      10.9977
13    -25.47690   4.17038   7.46229 -15.86463 -58.04452 -13.10390       (-27.726,-1.063) (-2.514,-3.107) (-24.230,-0.062)      11.7002
14    -25.45648   4.15223   7.43081 -15.85072 -57.98630 -13.09160       (-27.946,-1.220) (-2.297,-2.932) (-24.888,-0.115)      12.4103
15    -25.43605   4.13409   7.39932 -15.83682 -57.92807 -13.07930       (-28.167,-1.377) (-2.080,-2.757) (-25.547,-0.169)      13.1267
16    -25.41562   4.11595   7.36784 -15.82291 -57.86985 -13.06700       (-28.388,-1.534) (-1.863,-2.582) (-26.206,-0.223)      13.8485
17    -25.39520   4.09781   7.33636 -15.80901 -57.81163 -13.05470       (-28.608,-1.690) (-1.646,-2.407) (-26.864,-0.277)      14.5749
18    -25.37477   4.07966   7.30487 -15.79510 -57.75341 -13.04239       (-28.829,-1.847) (-1.429,-2.233) (-27.523,-0.331)      15.3052
19    -25.35434   4.06152   7.27339 -15.78120 -57.69519 -13.03009       (-29.049,-2.004) (-1.212,-2.058) (-28.181,-0.385)      16.0388
20    -25.33392   4.04338   7.24191 -15.76729 -57.63697 -13.01779       (-29.270,-2.161) (-0.995,-1.883) (-28.840,-0.439)      16.7755
21    -25.31349   4.02524   7.21042 -15.75339 -57.57875 -13.00549       (-29.491,-2.318) (-0.778,-1.708) (-29.499,-0.492)      17.4924
22    -25.29306   4.00710   7.17894 -15.73948 -57.52053 -12.99319       (-29.711,-2.474) (-0.561,-1.533) (-30.157,-0.546)      17.9702
23    -25.27264   3.98895   7.14746 -15.72558 -57.46231 -12.98089       (-29.932,-2.631) (-0.344,-1.358) (-30.816,-0.600)      18.4676
