10PERCENT_2018-03-07.11_27_33.780_.txt     Output is probe cell, reduced cell, NCDist distance between
17      3.84452   0.18184   7.58126 -16.87415 -25.29518 -34.29735       (-2.625,-0.182) (-7.399,-3.663) (-1.530,-26.426)      0.298589
18      3.83796   0.17410   7.57214 -16.85728 -25.27313 -34.28912       (-2.627,-0.174) (-7.398,-3.664) (-1.539,-26.439)      0.316153
19      3.83139   0.16635   7.56302 -16.84042 -25.25108 -34.28088       (-2.629,-0.166) (-7.397,-3.665) (-1.548,-26.452)      0.333717
20      3.82483   0.15861   7.55390 -16.82355 -25.22903 -34.27265       (-2.630,-0.159) (-7.395,-3.666) (-1.557,-26.464)      0.351281
21      3.81827   0.15087   7.54478 -16.80669 -25.20698 -34.26442       (-2.632,-0.151) (-7.394,-3.667) (-1.566,-26.477)      0.368845
22      3.81171   0.14312   7.53566 -16.78982 -25.18493 -34.25618       (-2.633,-0.143) (-7.393,-3.669) (-1.575,-26.490)      0.386409
23      3.80515   0.13538   7.52654 -16.77296 -25.16288 -34.24795       (-2.635,-0.135) (-7.391,-3.670) (-1.584,-26.502)      0.403973
24      3.79859   0.12763   7.51742 -16.75610 -25.14083 -34.23971       (-2.636,-0.128) (-7.390,-3.671) (-1.594,-26.515)      0.421537
25      3.79203   0.11989   7.50830 -16.73923 -25.11878 -34.23148       (-2.638,-0.120) (-7.388,-3.672) (-1.603,-26.528)      0.439102
26      3.78546   0.11214   7.49918 -16.72237 -25.09673 -34.22325       (-2.640,-0.112) (-7.387,-3.673) (-1.612,-26.540)      0.456666
27      3.77890   0.10440   7.49006 -16.70550 -25.07468 -34.21501       (-2.641,-0.104) (-7.386,-3.675) (-1.621,-26.553)      0.47423
28      3.77234   0.09666   7.48094 -16.68864 -25.05264 -34.20678       (-2.643,-0.097) (-7.384,-3.676) (-1.630,-26.565)      0.491794
29      3.76578   0.08891   7.47182 -16.67178 -25.03059 -34.19855       (-2.644,-0.089) (-7.383,-3.677) (-1.639,-26.578)      0.509358
30      3.75922   0.08117   7.46270 -16.65491 -25.00854 -34.19031       (-2.646,-0.081) (-7.382,-3.678) (-1.648,-26.591)      0.526922
31      3.75266   0.07342   7.45358 -16.63805 -24.98649 -34.18208       (-2.647,-0.073) (-7.380,-3.679) (-1.657,-26.603)      0.544486
32      3.74610   0.06568   7.44446 -16.62118 -24.96444 -34.17384       (-2.649,-0.066) (-7.379,-3.680) (-1.667,-26.616)      0.56205
33      3.73953   0.05794   7.43534 -16.60432 -24.94239 -34.16561       (-2.651,-0.058) (-7.377,-3.682) (-1.676,-26.629)      0.579614
34      3.73297   0.05019   7.42622 -16.58745 -24.92034 -34.15738       (-2.652,-0.050) (-7.376,-3.683) (-1.685,-26.641)      0.597178
35      3.72641   0.04245   7.41710 -16.57059 -24.89829 -34.14914       (-2.654,-0.042) (-7.375,-3.684) (-1.694,-26.654)      0.614742
36      3.71985   0.03470   7.40798 -16.55373 -24.87624 -34.14091       (-2.655,-0.035) (-7.373,-3.685) (-1.703,-26.667)      0.632306
37      3.71329   0.02696   7.39886 -16.53686 -24.85419 -34.13267       (-2.657,-0.027) (-7.372,-3.686) (-1.712,-26.679)      0.64987
38      3.70673   0.01922   7.38974 -16.52000 -24.83214 -34.12444       (-2.658,-0.019) (-7.371,-3.688) (-1.721,-26.692)      0.667434
39      3.70017   0.01147   7.38062 -16.50313 -24.81009 -34.11621       (-2.660,-0.011) (-7.369,-3.689) (-1.730,-26.704)      0.684998
40      3.69361   0.00373   7.37150 -16.48627 -24.78804 -34.10797       (-2.662,-0.004) (-7.368,-3.690) (-1.740,-26.717)      0.702562
41      3.68704  -0.00402   7.36238 -16.46940 -24.76599 -34.09974       (-2.667,-0.004) (-1.745,-3.687) (-7.362,-26.726)      0.715598
42      3.68048  -0.01176   7.35326 -16.45254 -24.74394 -34.09151       (-2.676,-0.012) (-1.746,-3.680) (-7.353,-26.731)      0.72466
43      3.67392  -0.01950   7.34414 -16.43568 -24.72189 -34.08327       (-2.686,-0.020) (-1.747,-3.674) (-7.344,-26.735)      0.734017
44      3.66736  -0.02725   7.33502 -16.41881 -24.69984 -34.07504       (-2.695,-0.027) (-1.749,-3.667) (-7.335,-26.740)      0.743659
45      3.66080  -0.03499   7.32590 -16.40195 -24.67779 -34.06680       (-2.704,-0.035) (-1.750,-3.661) (-7.326,-26.745)      0.753573
46      3.65424  -0.04274   7.31678 -16.38508 -24.65574 -34.05857       (-2.714,-0.043) (-1.752,-3.654) (-7.317,-26.750)      0.76375
47      3.64768  -0.05048   7.30766 -16.36822 -24.63369 -34.05034       (-2.723,-0.050) (-1.753,-3.648) (-7.308,-26.755)      0.774179
48      3.64111  -0.05822   7.29854 -16.35136 -24.61165 -34.04210       (-2.732,-0.058) (-1.754,-3.641) (-7.299,-26.760)      0.784851
49      3.63455  -0.06597   7.28942 -16.33449 -24.58960 -34.03387       (-2.742,-0.066) (-1.756,-3.635) (-7.289,-26.765)      0.795754
50      3.62799  -0.07371   7.28030 -16.31763 -24.56755 -34.02563       (-2.751,-0.074) (-1.757,-3.628) (-7.280,-26.770)      0.806881
51      3.62143  -0.08146   7.27118 -16.30076 -24.54550 -34.01740       (-2.760,-0.081) (-1.758,-3.621) (-7.271,-26.775)      0.818221
52      3.61487  -0.08920   7.26206 -16.28390 -24.52345 -34.00917       (-2.770,-0.089) (-1.760,-3.615) (-7.262,-26.779)      0.829766
53      3.60831  -0.09694   7.25294 -16.26703 -24.50140 -34.00093       (-2.779,-0.097) (-1.761,-3.608) (-7.253,-26.784)      0.841508
54      3.60175  -0.10469   7.24382 -16.25017 -24.47935 -33.99270       (-2.788,-0.105) (-1.763,-3.602) (-7.244,-26.789)      0.853439
55      3.59518  -0.11243   7.23470 -16.23331 -24.45730 -33.98447       (-2.798,-0.112) (-1.764,-3.595) (-7.235,-26.794)      0.86555
56      3.58862  -0.12018   7.22558 -16.21644 -24.43525 -33.97623       (-2.807,-0.120) (-1.765,-3.589) (-7.226,-26.799)      0.877835
57      3.58206  -0.12792   7.21646 -16.19958 -24.41320 -33.96800       (-2.816,-0.128) (-1.767,-3.582) (-7.216,-26.804)      0.890285
58      3.57550  -0.13566   7.20734 -16.18271 -24.39115 -33.95976       (-2.825,-0.136) (-1.768,-3.575) (-7.207,-26.809)      0.902895
59      3.56894  -0.14341   7.19822 -16.16585 -24.36910 -33.95153       (-2.835,-0.143) (-1.769,-3.569) (-7.198,-26.814)      0.915657
60      3.56238  -0.15115   7.18910 -16.14898 -24.34705 -33.94330       (-2.844,-0.151) (-1.771,-3.562) (-7.189,-26.819)      0.928566
61      3.55582  -0.15890   7.17998 -16.13212 -24.32500 -33.93506       (-2.853,-0.159) (-1.772,-3.556) (-7.180,-26.823)      0.941615
62      3.54925  -0.16664   7.17086 -16.11526 -24.30295 -33.92683       (-2.863,-0.167) (-1.774,-3.549) (-7.171,-26.828)      0.954798
63      3.54269  -0.17438   7.16174 -16.09839 -24.28090 -33.91859       (-2.872,-0.174) (-1.775,-3.543) (-7.162,-26.833)      0.968111
64      3.53613  -0.18213   7.15262 -16.08153 -24.25885 -33.91036       (-2.881,-0.182) (-1.776,-3.536) (-7.153,-26.838)      0.981547
65      3.52957  -0.18987   7.14350 -16.06466 -24.23680 -33.90213       (-2.891,-0.190) (-1.778,-3.530) (-7.143,-26.843)      0.995103
66      3.52301  -0.19762   7.13438 -16.04780 -24.21475 -33.89389       (-2.900,-0.198) (-1.779,-3.523) (-7.134,-26.848)      1.00877
67      3.51645  -0.20536   7.12526 -16.03094 -24.19270 -33.88566       (-2.909,-0.205) (-1.780,-3.516) (-7.125,-26.853)      1.02255
68      3.50989  -0.21311   7.11614 -16.01407 -24.17066 -33.87743       (-2.919,-0.213) (-1.782,-3.510) (-7.116,-26.858)      1.03643
69      3.50332  -0.22085   7.10702 -15.99721 -24.14861 -33.86919       (-2.928,-0.221) (-1.783,-3.503) (-7.107,-26.863)      1.05042
70      3.49676  -0.22859   7.09790 -15.98034 -24.12656 -33.86096       (-2.937,-0.229) (-1.785,-3.497) (-7.098,-26.867)      1.0645
71      3.49020  -0.23634   7.08878 -15.96348 -24.10451 -33.85272       (-2.947,-0.236) (-1.786,-3.490) (-7.089,-26.872)      1.07867
72      3.48364  -0.24408   7.07966 -15.94661 -24.08246 -33.84449       (-2.956,-0.244) (-1.787,-3.484) (-7.080,-26.877)      1.09294
73      3.47708  -0.25183   7.07053 -15.92975 -24.06041 -33.83626       (-2.965,-0.252) (-1.789,-3.477) (-7.071,-26.882)      1.10729
74      3.47052  -0.25957   7.06141 -15.91289 -24.03836 -33.82802       (-2.974,-0.260) (-1.790,-3.471) (-7.061,-26.887)      1.12172
75      3.46396  -0.26731   7.05229 -15.89602 -24.01631 -33.81979       (-2.984,-0.267) (-1.791,-3.464) (-7.052,-26.892)      1.13623
76      3.45739  -0.27506   7.04317 -15.87916 -23.99426 -33.81155       (-2.993,-0.275) (-1.793,-3.457) (-7.043,-26.897)      1.15082
77      3.45083  -0.28280   7.03405 -15.86229 -23.97221 -33.80332       (-3.002,-0.283) (-1.794,-3.451) (-7.034,-26.902)      1.16549
78      3.44427  -0.29055   7.02493 -15.84543 -23.95016 -33.79509       (-3.012,-0.291) (-1.796,-3.444) (-7.025,-26.907)      1.18022
79      3.43771  -0.29829   7.01581 -15.82856 -23.92811 -33.78685       (-3.021,-0.298) (-1.797,-3.438) (-7.016,-26.911)      1.19502
80      3.43115  -0.30603   7.00669 -15.81170 -23.90606 -33.77862       (-3.030,-0.306) (-1.798,-3.431) (-7.007,-26.916)      1.20989
81      3.42459  -0.31378   6.99757 -15.79484 -23.88401 -33.77039       (-3.040,-0.314) (-1.800,-3.425) (-6.998,-26.921)      1.22482
82      3.41803  -0.32152   6.98845 -15.77797 -23.86196 -33.76215       (-3.049,-0.322) (-1.801,-3.418) (-6.988,-26.926)      1.23981
83      3.41146  -0.32927   6.97933 -15.76111 -23.83991 -33.75392       (-3.058,-0.329) (-1.802,-3.411) (-6.979,-26.931)      1.25487
84      3.40490  -0.33701   6.97021 -15.74424 -23.81786 -33.74568       (-3.068,-0.337) (-1.804,-3.405) (-6.970,-26.936)      1.26997
85      3.39834  -0.34475   6.96109 -15.72738 -23.79581 -33.73745       (-3.077,-0.345) (-1.805,-3.398) (-6.961,-26.941)      1.28514
86      3.39178  -0.35250   6.95197 -15.71052 -23.77376 -33.72922       (-3.086,-0.352) (-1.807,-3.392) (-6.952,-26.946)      1.30035
87      3.38522  -0.36024   6.94285 -15.69365 -23.75171 -33.72098       (-3.096,-0.360) (-1.808,-3.385) (-6.943,-26.951)      1.31562
88      3.37866  -0.36799   6.93373 -15.67679 -23.72967 -33.71275       (-3.105,-0.368) (-1.809,-3.379) (-6.934,-26.955)      1.33094
89      3.37210  -0.37573   6.92461 -15.65992 -23.70762 -33.70451       (-3.114,-0.376) (-1.811,-3.372) (-6.925,-26.960)      1.3463
90      3.36554  -0.38347   6.91549 -15.64306 -23.68557 -33.69628       (-3.124,-0.383) (-1.812,-3.366) (-6.915,-26.965)      1.36171
91      3.35897  -0.39122   6.90637 -15.62619 -23.66352 -33.68805       (-3.133,-0.391) (-1.813,-3.359) (-6.906,-26.970)      1.37717
92      3.35241  -0.39896   6.89725 -15.60933 -23.64147 -33.67981       (-3.142,-0.399) (-1.815,-3.352) (-6.897,-26.975)      1.39266
93      3.34585  -0.40671   6.88813 -15.59247 -23.61942 -33.67158       (-3.151,-0.407) (-1.816,-3.346) (-6.888,-26.980)      1.4082
94      3.33929  -0.41445   6.87901 -15.57560 -23.59737 -33.66335       (-3.161,-0.414) (-1.818,-3.339) (-6.879,-26.985)      1.42378
95      3.33273  -0.42219   6.86989 -15.55874 -23.57532 -33.65511       (-3.170,-0.422) (-1.819,-3.333) (-6.870,-26.990)      1.4394
96      3.32617  -0.42994   6.86077 -15.54187 -23.55327 -33.64688       (-3.179,-0.430) (-1.820,-3.326) (-6.861,-26.995)      1.45506
97      3.31961  -0.43768   6.85165 -15.52501 -23.53122 -33.63864       (-3.189,-0.438) (-1.822,-3.320) (-6.852,-26.999)      1.47075
98      3.31304  -0.44543   6.84253 -15.50814 -23.50917 -33.63041       (-3.198,-0.445) (-1.823,-3.313) (-6.843,-27.004)      1.48648
99      3.30648  -0.45317   6.83341 -15.49128 -23.48712 -33.62218       (-3.207,-0.453) (-1.824,-3.306) (-6.833,-27.009)      1.50224
100      3.29992  -0.46091   6.82429 -15.47442 -23.46507 -33.61394       (-3.217,-0.461) (-1.826,-3.300) (-6.824,-27.014)      1.51803
101      3.29336  -0.46866   6.81517 -15.45755 -23.44302 -33.60571       (-3.226,-0.469) (-1.827,-3.293) (-6.815,-27.019)      1.53386
102      3.28680  -0.47640   6.80605 -15.44069 -23.42097 -33.59747       (-3.235,-0.476) (-1.829,-3.287) (-6.806,-27.024)      1.54972
103      3.28024  -0.48415   6.79693 -15.42382 -23.39892 -33.58924       (-3.245,-0.484) (-1.830,-3.280) (-6.797,-27.029)      1.56561
104      3.27368  -0.49189   6.78781 -15.40696 -23.37687 -33.58101       (-3.254,-0.492) (-1.831,-3.274) (-6.788,-27.034)      1.58153
105      3.26711  -0.49964   6.77869 -15.39010 -23.35482 -33.57277       (-3.263,-0.500) (-1.833,-3.267) (-6.779,-27.039)      1.59747
106      3.26055  -0.50738   6.76957 -15.37323 -23.33277 -33.56454       (-3.273,-0.507) (-1.834,-3.261) (-6.770,-27.043)      1.61345
107      3.25399  -0.51512   6.76045 -15.35637 -23.31072 -33.55631       (-3.282,-0.515) (-1.835,-3.254) (-6.760,-27.048)      1.62945
108      3.24743  -0.52287   6.75133 -15.33950 -23.28868 -33.54807       (-3.291,-0.523) (-1.837,-3.247) (-6.751,-27.053)      1.64547
109      3.24087  -0.53061   6.74221 -15.32264 -23.26663 -33.53984       (-3.300,-0.531) (-1.838,-3.241) (-6.742,-27.058)      1.66152
110      3.23431  -0.53836   6.73309 -15.30577 -23.24458 -33.53160       (-3.310,-0.538) (-1.840,-3.234) (-6.733,-27.063)      1.6776
111      3.22775  -0.54610   6.72397 -15.28891 -23.22253 -33.52337       (-3.319,-0.546) (-1.841,-3.228) (-6.724,-27.068)      1.6937
112      3.22118  -0.55384   6.71485 -15.27205 -23.20048 -33.51514       (-3.328,-0.554) (-1.842,-3.221) (-6.715,-27.073)      1.70982
113      3.21462  -0.56159   6.70573 -15.25518 -23.17843 -33.50690       (-3.338,-0.562) (-1.844,-3.215) (-6.706,-27.078)      1.72597
114      3.20806  -0.56933   6.69661 -15.23832 -23.15638 -33.49867       (-3.347,-0.569) (-1.845,-3.208) (-6.697,-27.083)      1.74214
115      3.20150  -0.57708   6.68749 -15.22145 -23.13433 -33.49043       (-3.356,-0.577) (-1.846,-3.202) (-6.687,-27.087)      1.75832
116      3.19494  -0.58482   6.67837 -15.20459 -23.11228 -33.48220       (-3.366,-0.585) (-1.848,-3.195) (-6.678,-27.092)      1.77453
117      3.18838  -0.59256   6.66925 -15.18772 -23.09023 -33.47397       (-3.375,-0.593) (-1.849,-3.188) (-6.669,-27.097)      1.79076
118      3.18182  -0.60031   6.66013 -15.17086 -23.06818 -33.46573       (-3.384,-0.600) (-1.851,-3.182) (-6.660,-27.102)      1.80701
119      3.17525  -0.60805   6.65101 -15.15400 -23.04613 -33.45750       (-3.394,-0.608) (-1.852,-3.175) (-6.651,-27.107)      1.82328
120      3.16869  -0.61580   6.64189 -15.13713 -23.02408 -33.44927       (-3.403,-0.616) (-1.853,-3.169) (-6.642,-27.112)      1.83957
121      3.16213  -0.62354   6.63277 -15.12027 -23.00203 -33.44103       (-3.412,-0.624) (-1.855,-3.162) (-6.633,-27.117)      1.85587
122      3.15557  -0.63128   6.62365 -15.10340 -22.97998 -33.43280       (-3.422,-0.631) (-1.856,-3.156) (-6.624,-27.122)      1.87219
123      3.14901  -0.63903   6.61453 -15.08654 -22.95793 -33.42456       (-3.431,-0.639) (-1.857,-3.149) (-6.615,-27.127)      1.88853
124      3.14245  -0.64677   6.60541 -15.06968 -22.93588 -33.41633       (-3.440,-0.647) (-1.859,-3.142) (-6.605,-27.131)      1.90489
125      3.13589  -0.65452   6.59629 -15.05281 -22.91383 -33.40810       (-3.449,-0.655) (-1.860,-3.136) (-6.596,-27.136)      1.92126
126      3.12932  -0.66226   6.58717 -15.03595 -22.89178 -33.39986       (-3.459,-0.662) (-1.862,-3.129) (-6.587,-27.141)      1.93765
127      3.12276  -0.67000   6.57805 -15.01908 -22.86973 -33.39163       (-3.468,-0.670) (-1.863,-3.123) (-6.578,-27.146)      1.95405
128      3.11620  -0.67775   6.56893 -15.00222 -22.84769 -33.38339       (-3.477,-0.678) (-1.864,-3.116) (-6.569,-27.151)      1.97047
129      3.10964  -0.68549   6.55981 -14.98535 -22.82564 -33.37516       (-3.487,-0.685) (-1.866,-3.110) (-6.560,-27.156)      1.9869
130      3.10308  -0.69324   6.55069 -14.96849 -22.80359 -33.36693       (-3.496,-0.693) (-1.867,-3.103) (-6.551,-27.161)      2.00335
131      3.09652  -0.70098   6.54157 -14.95163 -22.78154 -33.35869       (-3.505,-0.701) (-1.868,-3.097) (-6.542,-27.166)      2.01981
132      3.08996  -0.70872   6.53245 -14.93476 -22.75949 -33.35046       (-3.515,-0.709) (-1.870,-3.090) (-6.532,-27.171)      2.03629
133      3.08340  -0.71647   6.52333 -14.91790 -22.73744 -33.34223       (-3.524,-0.716) (-1.871,-3.083) (-6.523,-27.175)      2.05278
134      3.07683  -0.72421   6.51421 -14.90103 -22.71539 -33.33399       (-3.533,-0.724) (-1.873,-3.077) (-6.514,-27.180)      2.06928
135      3.07027  -0.73196   6.50509 -14.88417 -22.69334 -33.32576       (-3.543,-0.732) (-1.874,-3.070) (-6.505,-27.185)      2.08579
136      3.06371  -0.73970   6.49596 -14.86730 -22.67129 -33.31752       (-3.552,-0.740) (-1.875,-3.064) (-6.496,-27.190)      2.10232
137      3.05715  -0.74744   6.48684 -14.85044 -22.64924 -33.30929       (-3.561,-0.747) (-1.877,-3.057) (-6.487,-27.195)      2.11886
138      3.05059  -0.75519   6.47772 -14.83358 -22.62719 -33.30106       (-3.571,-0.755) (-1.878,-3.051) (-6.478,-27.200)      2.13541
139      3.04403  -0.76293   6.46860 -14.81671 -22.60514 -33.29282       (-3.580,-0.763) (-1.880,-3.044) (-6.469,-27.205)      2.15197
140      3.03747  -0.77068   6.45948 -14.79985 -22.58309 -33.28459       (-3.589,-0.771) (-1.881,-3.037) (-6.459,-27.210)      2.16854
141      3.03090  -0.77842   6.45036 -14.78298 -22.56104 -33.27635       (-3.599,-0.778) (-1.882,-3.031) (-6.450,-27.215)      2.18513
142      3.02434  -0.78616   6.44124 -14.76612 -22.53899 -33.26812       (-3.608,-0.786) (-1.884,-3.024) (-6.441,-27.219)      2.20172
143      3.01778  -0.79391   6.43212 -14.74926 -22.51694 -33.25989       (-3.617,-0.794) (-1.885,-3.018) (-6.432,-27.224)      2.21833
144      3.01122  -0.80165   6.42300 -14.73239 -22.49489 -33.25165       (-3.626,-0.802) (-1.886,-3.011) (-6.423,-27.229)      2.23494
145      3.00466  -0.80940   6.41388 -14.71553 -22.47284 -33.24342       (-3.636,-0.809) (-1.888,-3.005) (-6.414,-27.234)      2.25157
146      2.99810  -0.81714   6.40476 -14.69866 -22.45079 -33.23519       (-3.645,-0.817) (-1.889,-2.998) (-6.405,-27.239)      2.2682
147      2.99154  -0.82489   6.39564 -14.68180 -22.42874 -33.22695       (-3.654,-0.825) (-1.891,-2.992) (-6.396,-27.244)      2.28485
148      2.98497  -0.83263   6.38652 -14.66493 -22.40670 -33.21872       (-3.664,-0.833) (-1.892,-2.985) (-6.387,-27.249)      2.3015
149      2.97841  -0.84037   6.37740 -14.64807 -22.38465 -33.21048       (-3.673,-0.840) (-1.893,-2.978) (-6.377,-27.254)      2.31817
150      2.97185  -0.84812   6.36828 -14.63121 -22.36260 -33.20225       (-3.682,-0.848) (-1.895,-2.972) (-6.368,-27.259)      2.33484
151      2.96529  -0.85586   6.35916 -14.61434 -22.34055 -33.19402       (-3.692,-0.856) (-1.896,-2.965) (-6.359,-27.263)      2.35152
152      2.95873  -0.86361   6.35004 -14.59748 -22.31850 -33.18578       (-3.701,-0.864) (-1.897,-2.959) (-6.350,-27.268)      2.36821
153      2.95217  -0.87135   6.34092 -14.58061 -22.29645 -33.17755       (-3.710,-0.871) (-1.899,-2.952) (-6.341,-27.273)      2.38491
154      2.94561  -0.87909   6.33180 -14.56375 -22.27440 -33.16931       (-3.720,-0.879) (-1.900,-2.946) (-6.332,-27.278)      2.40162
155      2.93904  -0.88684   6.32268 -14.54688 -22.25235 -33.16108       (-3.729,-0.887) (-1.902,-2.939) (-6.323,-27.283)      2.41834
156      2.93248  -0.89458   6.31356 -14.53002 -22.23030 -33.15285       (-3.738,-0.895) (-1.903,-2.932) (-6.314,-27.288)      2.43506
157      2.92592  -0.90233   6.30444 -14.51316 -22.20825 -33.14461       (-3.748,-0.902) (-1.904,-2.926) (-6.304,-27.293)      2.45179
158      2.91936  -0.91007   6.29532 -14.49629 -22.18620 -33.13638       (-3.757,-0.910) (-1.906,-2.919) (-6.295,-27.298)      2.46853
159      2.91280  -0.91781   6.28620 -14.47943 -22.16415 -33.12815       (-3.766,-0.918) (-1.907,-2.913) (-6.286,-27.303)      2.48527
160      2.90624  -0.92556   6.27708 -14.46256 -22.14210 -33.11991       (-3.775,-0.926) (-1.908,-2.906) (-6.277,-27.307)      2.50203
161      2.89968  -0.93330   6.26796 -14.44570 -22.12005 -33.11168       (-3.785,-0.933) (-1.910,-2.900) (-6.268,-27.312)      2.51879
162      2.89311  -0.94105   6.25884 -14.42884 -22.09800 -33.10344       (-3.794,-0.941) (-1.911,-2.893) (-6.259,-27.317)      2.53556
163      2.88655  -0.94879   6.24972 -14.41197 -22.07595 -33.09521       (-3.803,-0.949) (-1.913,-2.887) (-6.250,-27.322)      2.55233
164      2.87999  -0.95653   6.24060 -14.39511 -22.05390 -33.08698       (-3.813,-0.957) (-1.914,-2.880) (-6.241,-27.327)      2.56911
165      2.87343  -0.96428   6.23148 -14.37824 -22.03185 -33.07874       (-3.822,-0.964) (-1.915,-2.873) (-6.231,-27.332)      2.5859
166      2.86687  -0.97202   6.22236 -14.36138 -22.00980 -33.07051       (-3.831,-0.972) (-1.917,-2.867) (-6.222,-27.337)      2.60269
167      2.86031  -0.97977   6.21324 -14.34451 -21.98775 -33.06227       (-3.841,-0.980) (-1.918,-2.860) (-6.213,-27.342)      2.61949
168      2.85375  -0.98751   6.20412 -14.32765 -21.96571 -33.05404       (-3.850,-0.988) (-1.919,-2.854) (-6.204,-27.347)      2.6363
169      2.84718  -0.99525   6.19500 -14.31079 -21.94366 -33.04581       (-3.859,-0.995) (-1.921,-2.847) (-6.195,-27.351)      2.65311
170      2.84062  -1.00300   6.18588 -14.29392 -21.92161 -33.03757       (-3.869,-1.003) (-1.922,-2.841) (-6.186,-27.356)      2.66993
171      2.83406  -1.01074   6.17676 -14.27706 -21.89956 -33.02934       (-3.878,-1.011) (-1.924,-2.834) (-6.177,-27.361)      2.68676
172      2.82750  -1.01849   6.16764 -14.26019 -21.87751 -33.02111       (-3.887,-1.018) (-1.925,-2.828) (-6.168,-27.366)      2.70359
173      2.82094  -1.02623   6.15852 -14.24333 -21.85546 -33.01287       (-3.897,-1.026) (-1.926,-2.821) (-6.159,-27.371)      2.72043
174      2.81438  -1.03397   6.14940 -14.22646 -21.83341 -33.00464       (-3.906,-1.034) (-1.928,-2.814) (-6.149,-27.376)      2.73727
175      2.80782  -1.04172   6.14028 -14.20960 -21.81136 -32.99640       (-3.915,-1.042) (-1.929,-2.808) (-6.140,-27.381)      2.75412
176      2.80125  -1.04946   6.13116 -14.19274 -21.78931 -32.98817       (-3.924,-1.049) (-1.930,-2.801) (-6.131,-27.386)      2.77097
177      2.79469  -1.05721   6.12204 -14.17587 -21.76726 -32.97994       (-3.934,-1.057) (-1.932,-2.795) (-6.122,-27.391)      2.78783
178      2.78813  -1.06495   6.11292 -14.15901 -21.74521 -32.97170       (-3.943,-1.065) (-1.933,-2.788) (-6.113,-27.395)      2.80469
179      2.78157  -1.07269   6.10380 -14.14214 -21.72316 -32.96347       (-3.952,-1.073) (-1.935,-2.782) (-6.104,-27.400)      2.82156
180      2.77501  -1.08044   6.09468 -14.12528 -21.70111 -32.95523       (-3.962,-1.080) (-1.936,-2.775) (-6.095,-27.405)      2.83843
181      2.76845  -1.08818   6.08556 -14.10842 -21.67906 -32.94700       (-3.971,-1.088) (-1.937,-2.768) (-6.086,-27.410)      2.85531
182      2.76189  -1.09593   6.07644 -14.09155 -21.65701 -32.93877       (-3.980,-1.096) (-1.939,-2.762) (-6.076,-27.415)      2.87219
183      2.75533  -1.10367   6.06732 -14.07469 -21.63496 -32.93053       (-3.990,-1.104) (-1.940,-2.755) (-6.067,-27.420)      2.88908
184      2.74876  -1.11142   6.05820 -14.05782 -21.61291 -32.92230       (-3.999,-1.111) (-1.941,-2.749) (-6.058,-27.425)      2.90597
