10PERCENT_2018-03-07.11_26_50.293_.txt     Output is probe cell, reduced cell, NCDist distance between
17    -28.35141 -25.45523  -6.37579 -52.95478  16.28292 -35.05767       (-9.907,-46.579) (-31.831,-2.161) (-6.376,-8.868)      0.499937
18    -28.33295 -25.46161  -6.37579 -52.94840  16.26446 -35.03082       (-9.889,-46.573) (-31.837,-2.180) (-6.376,-8.878)      0.529345
19    -28.31449 -25.46799  -6.37579 -52.94201  16.24600 -35.00398       (-9.870,-46.566) (-31.844,-2.198) (-6.376,-8.888)      0.558753
20    -28.29603 -25.47437  -6.37579 -52.93563  16.22753 -34.97713       (-9.852,-46.560) (-31.850,-2.217) (-6.376,-8.898)      0.588161
21    -28.27756 -25.48076  -6.37579 -52.92925  16.20907 -34.95029       (-9.833,-46.553) (-31.857,-2.235) (-6.376,-8.908)      0.617569
22    -28.25910 -25.48714  -6.37579 -52.92287  16.19061 -34.92345       (-9.815,-46.547) (-31.863,-2.254) (-6.376,-8.918)      0.646977
23    -28.24064 -25.49352  -6.37579 -52.91649  16.17215 -34.89660       (-9.796,-46.541) (-31.869,-2.272) (-6.376,-8.928)      0.676385
24    -28.22217 -25.49990  -6.37579 -52.91010  16.15368 -34.86976       (-9.778,-46.534) (-31.876,-2.291) (-6.376,-8.938)      0.705793
25    -28.20371 -25.50628  -6.37579 -52.90372  16.13522 -34.84291       (-9.759,-46.528) (-31.882,-2.309) (-6.376,-8.948)      0.735201
26    -28.18525 -25.51267  -6.37579 -52.89734  16.11676 -34.81607       (-9.741,-46.522) (-31.888,-2.328) (-6.376,-8.958)      0.764609
27    -28.16679 -25.51905  -6.37579 -52.89096  16.09830 -34.78922       (-9.723,-46.515) (-31.895,-2.346) (-6.376,-8.968)      0.794017
28    -28.14832 -25.52543  -6.37579 -52.88457  16.07983 -34.76238       (-9.704,-46.509) (-31.901,-2.364) (-6.376,-8.978)      0.823425
29    -28.12986 -25.53181  -6.37579 -52.87819  16.06137 -34.73553       (-9.686,-46.502) (-31.908,-2.383) (-6.376,-8.989)      0.852833
30    -28.11140 -25.53819  -6.37579 -52.87181  16.04291 -34.70869       (-9.667,-46.496) (-31.914,-2.401) (-6.376,-8.999)      0.882241
31    -28.09294 -25.54458  -6.37579 -52.86543  16.02444 -34.68184       (-9.649,-46.490) (-31.920,-2.420) (-6.376,-9.009)      0.911649
32    -28.07447 -25.55096  -6.37579 -52.85905  16.00598 -34.65500       (-9.630,-46.483) (-31.927,-2.438) (-6.376,-9.019)      0.941057
33    -28.05601 -25.55734  -6.37579 -52.85266  15.98752 -34.62815       (-9.612,-46.477) (-31.933,-2.457) (-6.376,-9.029)      0.970465
34    -28.03755 -25.56372  -6.37579 -52.84628  15.96906 -34.60131       (-9.593,-46.470) (-31.940,-2.475) (-6.376,-9.039)      0.999873
35    -28.01908 -25.57011  -6.37579 -52.83990  15.95059 -34.57447       (-9.575,-46.464) (-31.946,-2.494) (-6.376,-9.049)      1.02928
36    -28.00062 -25.57649  -6.37579 -52.83352  15.93213 -34.54762       (-9.556,-46.458) (-31.952,-2.512) (-6.376,-9.059)      1.05869
37    -27.98216 -25.58287  -6.37579 -52.82714  15.91367 -34.52078       (-9.538,-46.451) (-31.959,-2.531) (-6.376,-9.069)      1.0881
38    -27.96370 -25.58925  -6.37579 -52.82075  15.89521 -34.49393       (-9.519,-46.445) (-31.965,-2.549) (-6.376,-9.079)      1.11751
39    -27.94523 -25.59563  -6.37579 -52.81437  15.87674 -34.46709       (-9.501,-46.439) (-31.971,-2.568) (-6.376,-9.089)      1.14691
40    -27.92677 -25.60202  -6.37579 -52.80799  15.85828 -34.44024       (-9.482,-46.432) (-31.978,-2.586) (-6.376,-9.099)      1.17632
41    -27.90831 -25.60840  -6.37579 -52.80161  15.83982 -34.41340       (-9.464,-46.426) (-31.984,-2.604) (-6.376,-9.110)      1.20573
42    -27.88985 -25.61478  -6.37579 -52.79522  15.82135 -34.38655       (-9.446,-46.419) (-31.991,-2.623) (-6.376,-9.120)      1.23514
43    -27.87138 -25.62116  -6.37579 -52.78884  15.80289 -34.35971       (-9.427,-46.413) (-31.997,-2.641) (-6.376,-9.130)      1.26455
44    -27.85292 -25.62755  -6.37579 -52.78246  15.78443 -34.33286       (-9.409,-46.407) (-32.003,-2.660) (-6.376,-9.140)      1.29395
45    -27.83446 -25.63393  -6.37579 -52.77608  15.76597 -34.30602       (-9.390,-46.400) (-32.010,-2.678) (-6.376,-9.150)      1.32336
46    -27.81599 -25.64031  -6.37579 -52.76970  15.74750 -34.27917       (-9.372,-46.394) (-32.016,-2.697) (-6.376,-9.160)      1.35277
47    -27.79753 -25.64669  -6.37579 -52.76331  15.72904 -34.25233       (-9.353,-46.388) (-32.022,-2.715) (-6.376,-9.170)      1.38218
48    -27.77907 -25.65307  -6.37579 -52.75693  15.71058 -34.22549       (-9.335,-46.381) (-32.029,-2.734) (-6.376,-9.180)      1.41159
49    -27.76061 -25.65946  -6.37579 -52.75055  15.69212 -34.19864       (-9.316,-46.375) (-32.035,-2.752) (-6.376,-9.190)      1.44099
50    -27.74214 -25.66584  -6.37579 -52.74417  15.67365 -34.17180       (-9.298,-46.368) (-32.042,-2.771) (-6.376,-9.200)      1.4704
51    -27.72368 -25.67222  -6.37579 -52.73778  15.65519 -34.14495       (-9.279,-46.362) (-32.048,-2.789) (-6.376,-9.210)      1.49981
52    -27.70522 -25.67860  -6.37579 -52.73140  15.63673 -34.11811       (-9.261,-46.356) (-32.054,-2.808) (-6.376,-9.220)      1.52922
53    -27.68675 -25.68498  -6.37579 -52.72502  15.61826 -34.09126       (-9.242,-46.349) (-32.061,-2.826) (-6.376,-9.231)      1.55863
54    -27.66829 -25.69137  -6.37579 -52.71864  15.59980 -34.06442       (-9.224,-46.343) (-32.067,-2.844) (-6.376,-9.241)      1.58803
55    -27.64983 -25.69775  -6.37579 -52.71226  15.58134 -34.03757       (-9.206,-46.336) (-32.074,-2.863) (-6.376,-9.251)      1.61744
56    -27.63137 -25.70413  -6.37579 -52.70587  15.56288 -34.01073       (-9.187,-46.330) (-32.080,-2.881) (-6.376,-9.261)      1.64685
57    -27.61290 -25.71051  -6.37579 -52.69949  15.54441 -33.98388       (-9.169,-46.324) (-32.086,-2.900) (-6.376,-9.271)      1.67626
58    -27.59444 -25.71690  -6.37579 -52.69311  15.52595 -33.95704       (-9.150,-46.317) (-32.093,-2.918) (-6.376,-9.281)      1.70567
59    -27.57598 -25.72328  -6.37579 -52.68673  15.50749 -33.93019       (-9.132,-46.311) (-32.099,-2.937) (-6.376,-9.291)      1.73507
60    -27.55752 -25.72966  -6.37579 -52.68035  15.48903 -33.90335       (-9.113,-46.305) (-32.105,-2.955) (-6.376,-9.301)      1.76448
61    -27.53905 -25.73604  -6.37579 -52.67396  15.47056 -33.87650       (-9.095,-46.298) (-32.112,-2.974) (-6.376,-9.311)      1.79389
62    -27.52059 -25.74242  -6.37579 -52.66758  15.45210 -33.84966       (-9.076,-46.292) (-32.118,-2.992) (-6.376,-9.321)      1.8233
63    -27.50213 -25.74881  -6.37579 -52.66120  15.43364 -33.82282       (-9.058,-46.285) (-32.125,-3.011) (-6.376,-9.331)      1.85271
64    -27.48366 -25.75519  -6.37579 -52.65482  15.41517 -33.79597       (-9.039,-46.279) (-32.131,-3.029) (-6.376,-9.341)      1.88211
65    -27.46520 -25.76157  -6.37579 -52.64843  15.39671 -33.76913       (-9.021,-46.273) (-32.137,-3.048) (-6.376,-9.351)      1.91152
66    -27.44674 -25.76795  -6.37579 -52.64205  15.37825 -33.74228       (-9.002,-46.266) (-32.144,-3.066) (-6.376,-9.362)      1.94093
67    -27.42828 -25.77434  -6.37579 -52.63567  15.35979 -33.71544       (-8.984,-46.260) (-32.150,-3.084) (-6.376,-9.372)      1.97034
68    -27.40981 -25.78072  -6.37579 -52.62929  15.34132 -33.68859       (-8.966,-46.254) (-32.157,-3.103) (-6.376,-9.382)      1.99975
69    -27.39135 -25.78710  -6.37579 -52.62291  15.32286 -33.66175       (-8.947,-46.247) (-32.163,-3.121) (-6.376,-9.392)      2.02915
70    -27.37289 -25.79348  -6.37579 -52.61652  15.30440 -33.63490       (-8.929,-46.241) (-32.169,-3.140) (-6.376,-9.402)      2.05856
71    -27.35443 -25.79986  -6.37579 -52.61014  15.28593 -33.60806       (-8.910,-46.234) (-32.176,-3.158) (-6.376,-9.412)      2.08797
72    -27.33596 -25.80625  -6.37579 -52.60376  15.26747 -33.58121       (-8.892,-46.228) (-32.182,-3.177) (-6.376,-9.422)      2.11738
73    -27.31750 -25.81263  -6.37579 -52.59738  15.24901 -33.55437       (-8.873,-46.222) (-32.188,-3.195) (-6.376,-9.432)      2.14679
74    -27.29904 -25.81901  -6.37579 -52.59099  15.23055 -33.52752       (-8.855,-46.215) (-32.195,-3.214) (-6.376,-9.442)      2.1762
75    -27.28057 -25.82539  -6.37579 -52.58461  15.21208 -33.50068       (-8.836,-46.209) (-32.201,-3.232) (-6.376,-9.452)      2.2056
76    -27.26211 -25.83177  -6.37579 -52.57823  15.19362 -33.47384       (-8.818,-46.202) (-32.208,-3.251) (-6.376,-9.462)      2.23501
77    -27.24365 -25.83816  -6.37579 -52.57185  15.17516 -33.44699       (-8.799,-46.196) (-32.214,-3.269) (-6.376,-9.472)      2.26442
78    -27.22519 -25.84454  -6.37579 -52.56547  15.15670 -33.42015       (-8.781,-46.190) (-32.220,-3.288) (-6.376,-9.483)      2.29383
79    -27.20672 -25.85092  -6.37579 -52.55908  15.13823 -33.39330       (-8.762,-46.183) (-32.227,-3.306) (-6.376,-9.493)      2.32324
80    -27.18826 -25.85730  -6.37579 -52.55270  15.11977 -33.36646       (-8.744,-46.177) (-32.233,-3.325) (-6.376,-9.503)      2.35264
81    -27.16980 -25.86369  -6.37579 -52.54632  15.10131 -33.33961       (-8.726,-46.171) (-32.239,-3.343) (-6.376,-9.513)      2.38205
82    -27.15134 -25.87007  -6.37579 -52.53994  15.08284 -33.31277       (-8.707,-46.164) (-32.246,-3.361) (-6.376,-9.523)      2.41146
83    -27.13287 -25.87645  -6.37579 -52.53356  15.06438 -33.28592       (-8.689,-46.158) (-32.252,-3.380) (-6.376,-9.533)      2.44087
84    -27.11441 -25.88283  -6.37579 -52.52717  15.04592 -33.25908       (-8.670,-46.151) (-32.259,-3.398) (-6.376,-9.543)      2.47028
85    -27.09595 -25.88921  -6.37579 -52.52079  15.02746 -33.23223       (-8.652,-46.145) (-32.265,-3.417) (-6.376,-9.553)      2.49968
86    -27.07748 -25.89560  -6.37579 -52.51441  15.00899 -33.20539       (-8.633,-46.139) (-32.271,-3.435) (-6.376,-9.563)      2.52909
87    -27.05902 -25.90198  -6.37579 -52.50803  14.99053 -33.17854       (-8.615,-46.132) (-32.278,-3.454) (-6.376,-9.573)      2.5585
88    -27.04056 -25.90836  -6.37579 -52.50164  14.97207 -33.15170       (-8.596,-46.126) (-32.284,-3.472) (-6.376,-9.583)      2.58791
89    -27.02210 -25.91474  -6.37579 -52.49526  14.95361 -33.12485       (-8.578,-46.119) (-32.291,-3.491) (-6.376,-9.593)      2.61732
90    -27.00363 -25.92112  -6.37579 -52.48888  14.93514 -33.09801       (-8.559,-46.113) (-32.297,-3.509) (-6.376,-9.604)      2.64672
91    -26.98517 -25.92751  -6.37579 -52.48250  14.91668 -33.07117       (-8.541,-46.107) (-32.303,-3.528) (-6.376,-9.614)      2.67613
92    -26.96671 -25.93389  -6.37579 -52.47612  14.89822 -33.04432       (-8.522,-46.100) (-32.310,-3.546) (-6.376,-9.624)      2.70554
93    -26.94825 -25.94027  -6.37579 -52.46973  14.87975 -33.01748       (-8.504,-46.094) (-32.316,-3.565) (-6.376,-9.634)      2.73495
94    -26.92978 -25.94665  -6.37579 -52.46335  14.86129 -32.99063       (-8.486,-46.088) (-32.322,-3.583) (-6.376,-9.644)      2.76436
95    -26.91132 -25.95304  -6.37579 -52.45697  14.84283 -32.96379       (-8.467,-46.081) (-32.329,-3.601) (-6.376,-9.654)      2.79376
96    -26.89286 -25.95942  -6.37579 -52.45059  14.82437 -32.93694       (-8.449,-46.075) (-32.335,-3.620) (-6.376,-9.664)      2.82317
97    -26.87439 -25.96580  -6.37579 -52.44421  14.80590 -32.91010       (-8.430,-46.068) (-32.342,-3.638) (-6.376,-9.674)      2.85258
98    -26.85593 -25.97218  -6.37579 -52.43782  14.78744 -32.88325       (-8.412,-46.062) (-32.348,-3.657) (-6.376,-9.684)      2.88199
99    -26.83747 -25.97856  -6.37579 -52.43144  14.76898 -32.85641       (-8.393,-46.056) (-32.354,-3.675) (-6.376,-9.694)      2.9114
100    -26.81901 -25.98495  -6.37579 -52.42506  14.75052 -32.82956       (-8.375,-46.049) (-32.361,-3.694) (-6.376,-9.704)      2.9408
101    -26.80054 -25.99133  -6.37579 -52.41868  14.73205 -32.80272       (-8.356,-46.043) (-32.367,-3.712) (-6.376,-9.714)      2.97021
102    -26.78208 -25.99771  -6.37579 -52.41229  14.71359 -32.77587       (-8.338,-46.037) (-32.373,-3.731) (-6.376,-9.724)      2.99962
103    -26.76362 -26.00409  -6.37579 -52.40591  14.69513 -32.74903       (-8.319,-46.030) (-32.380,-3.749) (-6.376,-9.735)      3.02903
104    -26.74516 -26.01048  -6.37579 -52.39953  14.67666 -32.72219       (-8.301,-46.024) (-32.386,-3.768) (-6.376,-9.745)      3.05844
105    -26.72669 -26.01686  -6.37579 -52.39315  14.65820 -32.69534       (-8.282,-46.017) (-32.393,-3.786) (-6.376,-9.755)      3.08784
106    -26.70823 -26.02324  -6.37579 -52.38677  14.63974 -32.66850       (-8.264,-46.011) (-32.399,-3.805) (-6.376,-9.765)      3.11725
107    -26.68977 -26.02962  -6.37579 -52.38038  14.62128 -32.64165       (-8.245,-46.005) (-32.405,-3.823) (-6.376,-9.775)      3.14666
108    -26.67130 -26.03600  -6.37579 -52.37400  14.60281 -32.61481       (-8.227,-45.998) (-32.412,-3.841) (-6.376,-9.785)      3.17607
109    -26.65284 -26.04239  -6.37579 -52.36762  14.58435 -32.58796       (-8.209,-45.992) (-32.418,-3.860) (-6.376,-9.795)      3.20548
110    -26.63438 -26.04877  -6.37579 -52.36124  14.56589 -32.56112       (-8.190,-45.985) (-32.425,-3.878) (-6.376,-9.805)      3.23488
111    -26.61592 -26.05515  -6.37579 -52.35485  14.54743 -32.53427       (-8.172,-45.979) (-32.431,-3.897) (-6.376,-9.815)      3.26429
112    -26.59745 -26.06153  -6.37579 -52.34847  14.52896 -32.50743       (-8.153,-45.973) (-32.437,-3.915) (-6.376,-9.825)      3.2937
113    -26.57899 -26.06791  -6.37579 -52.34209  14.51050 -32.48058       (-8.135,-45.966) (-32.444,-3.934) (-6.376,-9.835)      3.32311
114    -26.56053 -26.07430  -6.37579 -52.33571  14.49204 -32.45374       (-8.116,-45.960) (-32.450,-3.952) (-6.376,-9.845)      3.35252
115    -26.54207 -26.08068  -6.37579 -52.32933  14.47357 -32.42689       (-8.098,-45.954) (-32.456,-3.971) (-6.376,-9.856)      3.38192
116    -26.52360 -26.08706  -6.37579 -52.32294  14.45511 -32.40005       (-8.079,-45.947) (-32.463,-3.989) (-6.376,-9.866)      3.41133
117    -26.50514 -26.09344  -6.37579 -52.31656  14.43665 -32.37321       (-8.061,-45.941) (-32.469,-4.008) (-6.376,-9.876)      3.44074
118    -26.48668 -26.09983  -6.37579 -52.31018  14.41819 -32.34636       (-8.042,-45.934) (-32.476,-4.026) (-6.376,-9.886)      3.47015
119    -26.46821 -26.10621  -6.37579 -52.30380  14.39972 -32.31952       (-8.024,-45.928) (-32.482,-4.045) (-6.376,-9.896)      3.49956
120    -26.44975 -26.11259  -6.37579 -52.29742  14.38126 -32.29267       (-8.005,-45.922) (-32.488,-4.063) (-6.376,-9.906)      3.52897
121    -26.43129 -26.11897  -6.37579 -52.29103  14.36280 -32.26583       (-7.987,-45.915) (-32.495,-4.081) (-6.376,-9.916)      3.55837
122    -26.41283 -26.12535  -6.37579 -52.28465  14.34434 -32.23898       (-7.969,-45.909) (-32.501,-4.100) (-6.376,-9.926)      3.58778
123    -26.39436 -26.13174  -6.37579 -52.27827  14.32587 -32.21214       (-7.950,-45.902) (-32.508,-4.118) (-6.376,-9.936)      3.61719
124    -26.37590 -26.13812  -6.37579 -52.27189  14.30741 -32.18529       (-7.932,-45.896) (-32.514,-4.137) (-6.376,-9.946)      3.6466
125    -26.35744 -26.14450  -6.37579 -52.26550  14.28895 -32.15845       (-7.913,-45.890) (-32.520,-4.155) (-6.376,-9.956)      3.67601
126    -26.33898 -26.15088  -6.37579 -52.25912  14.27048 -32.13160       (-7.895,-45.883) (-32.527,-4.174) (-6.376,-9.966)      3.70541
127    -26.32051 -26.15727  -6.37579 -52.25274  14.25202 -32.10476       (-7.876,-45.877) (-32.533,-4.192) (-6.376,-9.977)      3.73482
128    -26.30205 -26.16365  -6.37579 -52.24636  14.23356 -32.07791       (-7.858,-45.871) (-32.539,-4.211) (-6.376,-9.987)      3.76423
129    -26.28359 -26.17003  -6.37579 -52.23998  14.21510 -32.05107       (-7.839,-45.864) (-32.546,-4.229) (-6.376,-9.997)      3.79364
130    -26.26512 -26.17641  -6.37579 -52.23359  14.19663 -32.02422       (-7.821,-45.858) (-32.552,-4.248) (-6.376,-10.007)      3.82305
131    -26.24666 -26.18279  -6.37579 -52.22721  14.17817 -31.99738       (-7.802,-45.851) (-32.559,-4.266) (-6.376,-10.017)      3.85245
132    -26.22820 -26.18918  -6.37579 -52.22083  14.15971 -31.97054       (-7.784,-45.845) (-32.565,-4.285) (-6.376,-10.027)      3.88186
133    -26.20974 -26.19556  -6.37579 -52.21445  14.14125 -31.94369       (-7.765,-45.839) (-32.571,-4.303) (-6.376,-10.037)      3.91127
134    -26.19127 -26.20194  -6.37579 -52.20806  14.12278 -31.91685       (-7.747,-45.832) (-32.578,-4.321) (-6.376,-10.047)      3.94068
135    -26.17281 -26.20832  -6.37579 -52.20168  14.10432 -31.89000       (-7.729,-45.826) (-32.584,-4.340) (-6.376,-10.057)      3.97009
136    -26.15435 -26.21470  -6.37579 -52.19530  14.08586 -31.86316       (-7.710,-45.820) (-32.590,-4.358) (-6.376,-10.067)      3.99949
137    -26.13588 -26.22109  -6.37579 -52.18892  14.06739 -31.83631       (-7.692,-45.813) (-32.597,-4.377) (-6.376,-10.077)      4.0289
138    -26.11742 -26.22747  -6.37579 -52.18254  14.04893 -31.80947       (-7.673,-45.807) (-32.603,-4.395) (-6.376,-10.087)      4.05831
139    -26.09896 -26.23385  -6.37579 -52.17615  14.03047 -31.78262       (-7.655,-45.800) (-32.610,-4.414) (-6.376,-10.097)      4.08772
140    -26.08050 -26.24023  -6.37579 -52.16977  14.01201 -31.75578       (-7.636,-45.794) (-32.616,-4.432) (-6.376,-10.108)      4.11713
141    -26.06203 -26.24662  -6.37579 -52.16339  13.99354 -31.72893       (-7.618,-45.788) (-32.622,-4.451) (-6.376,-10.118)      4.14653
142    -26.04357 -26.25300  -6.37579 -52.15701  13.97508 -31.70209       (-7.599,-45.781) (-32.629,-4.469) (-6.376,-10.128)      4.17594
143    -26.02511 -26.25938  -6.37579 -52.15063  13.95662 -31.67524       (-7.581,-45.775) (-32.635,-4.488) (-6.376,-10.138)      4.20535
144    -26.00665 -26.26576  -6.37579 -52.14424  13.93815 -31.64840       (-7.562,-45.768) (-32.642,-4.506) (-6.376,-10.148)      4.23476
145    -25.98818 -26.27214  -6.37579 -52.13786  13.91969 -31.62156       (-7.544,-45.762) (-32.648,-4.525) (-6.376,-10.158)      4.26417
146    -25.96972 -26.27853  -6.37579 -52.13148  13.90123 -31.59471       (-7.525,-45.756) (-32.654,-4.543) (-6.376,-10.168)      4.29357
147    -25.95126 -26.28491  -6.37579 -52.12510  13.88277 -31.56787       (-7.507,-45.749) (-32.661,-4.562) (-6.376,-10.178)      4.32298
148    -25.93279 -26.29129  -6.37579 -52.11871  13.86430 -31.54102       (-7.489,-45.743) (-32.667,-4.580) (-6.376,-10.188)      4.35239
149    -25.91433 -26.29767  -6.37579 -52.11233  13.84584 -31.51418       (-7.470,-45.737) (-32.673,-4.598) (-6.376,-10.198)      4.3818
150    -25.89587 -26.30405  -6.37579 -52.10595  13.82738 -31.48733       (-7.452,-45.730) (-32.680,-4.617) (-6.376,-10.208)      4.41121
151    -25.87741 -26.31044  -6.37579 -52.09957  13.80892 -31.46049       (-7.433,-45.724) (-32.686,-4.635) (-6.376,-10.218)      4.44061
152    -25.85894 -26.31682  -6.37579 -52.09319  13.79045 -31.43364       (-7.415,-45.717) (-32.693,-4.654) (-6.376,-10.229)      4.47002
153    -25.84048 -26.32320  -6.37579 -52.08680  13.77199 -31.40680       (-7.396,-45.711) (-32.699,-4.672) (-6.376,-10.239)      4.49943
154    -25.82202 -26.32958  -6.37579 -52.08042  13.75353 -31.37995       (-7.378,-45.705) (-32.705,-4.691) (-6.376,-10.249)      4.52884
155    -25.80356 -26.33597  -6.37579 -52.07404  13.73506 -31.35311       (-7.359,-45.698) (-32.712,-4.709) (-6.376,-10.259)      4.55825
156    -25.78509 -26.34235  -6.37579 -52.06766  13.71660 -31.32626       (-7.341,-45.692) (-32.718,-4.728) (-6.376,-10.269)      4.58765
157    -25.76663 -26.34873  -6.37579 -52.06128  13.69814 -31.29942       (-7.322,-45.685) (-32.725,-4.746) (-6.376,-10.279)      4.61706
158    -25.74817 -26.35511  -6.37579 -52.05489  13.67968 -31.27257       (-7.304,-45.679) (-32.731,-4.765) (-6.376,-10.289)      4.64647
159    -25.72970 -26.36149  -6.37579 -52.04851  13.66121 -31.24573       (-7.285,-45.673) (-32.737,-4.783) (-6.376,-10.299)      4.67588
160    -25.71124 -26.36788  -6.37579 -52.04213  13.64275 -31.21889       (-7.267,-45.666) (-32.744,-4.802) (-6.376,-10.309)      4.70529
161    -25.69278 -26.37426  -6.37579 -52.03575  13.62429 -31.19204       (-7.249,-45.660) (-32.750,-4.820) (-6.376,-10.319)      4.73469
162    -25.67432 -26.38064  -6.37579 -52.02936  13.60583 -31.16520       (-7.230,-45.654) (-32.756,-4.838) (-6.376,-10.329)      4.7641
163    -25.65585 -26.38702  -6.37579 -52.02298  13.58736 -31.13835       (-7.212,-45.647) (-32.763,-4.857) (-6.376,-10.339)      4.79351
164    -25.63739 -26.39341  -6.37579 -52.01660  13.56890 -31.11151       (-7.193,-45.641) (-32.769,-4.875) (-6.376,-10.349)      4.82292
165    -25.61893 -26.39979  -6.37579 -52.01022  13.55044 -31.08466       (-7.175,-45.634) (-32.776,-4.894) (-6.376,-10.360)      4.85233
166    -25.60047 -26.40617  -6.37579 -52.00384  13.53197 -31.05782       (-7.156,-45.628) (-32.782,-4.912) (-6.376,-10.370)      4.88173
167    -25.58200 -26.41255  -6.37579 -51.99745  13.51351 -31.03097       (-7.138,-45.622) (-32.788,-4.931) (-6.376,-10.380)      4.91114
168    -25.56354 -26.41893  -6.37579 -51.99107  13.49505 -31.00413       (-7.119,-45.615) (-32.795,-4.949) (-6.376,-10.390)      4.94055
169    -25.54508 -26.42532  -6.37579 -51.98469  13.47659 -30.97728       (-7.101,-45.609) (-32.801,-4.968) (-6.376,-10.400)      4.96996
170    -25.52661 -26.43170  -6.37579 -51.97831  13.45812 -30.95044       (-7.082,-45.603) (-32.807,-4.986) (-6.376,-10.410)      4.99937
171    -25.50815 -26.43808  -6.37579 -51.97192  13.43966 -30.92359       (-7.064,-45.596) (-32.814,-5.005) (-6.376,-10.420)      5.02878
172    -25.48969 -26.44446  -6.37579 -51.96554  13.42120 -30.89675       (-7.045,-45.590) (-32.820,-5.023) (-6.376,-10.430)      5.05818
173    -25.47123 -26.45084  -6.37579 -51.95916  13.40274 -30.86991       (-7.027,-45.583) (-32.827,-5.042) (-6.376,-10.440)      5.08759
174    -25.45276 -26.45723  -6.37579 -51.95278  13.38427 -30.84306       (-7.008,-45.577) (-32.833,-5.060) (-6.376,-10.450)      5.117
175    -25.43430 -26.46361  -6.37579 -51.94640  13.36581 -30.81622       (-6.990,-45.571) (-32.839,-5.078) (-6.376,-10.460)      5.14641
176    -25.41584 -26.46999  -6.37579 -51.94001  13.34735 -30.78937       (-6.972,-45.564) (-32.846,-5.097) (-6.376,-10.470)      5.17582
177    -25.39738 -26.47637  -6.37579 -51.93363  13.32888 -30.76253       (-6.953,-45.558) (-32.852,-5.115) (-6.376,-10.481)      5.20522
178    -25.37891 -26.48276  -6.37579 -51.92725  13.31042 -30.73568       (-6.935,-45.551) (-32.859,-5.134) (-6.376,-10.491)      5.23463
179    -25.36045 -26.48914  -6.37579 -51.92087  13.29196 -30.70884       (-6.916,-45.545) (-32.865,-5.152) (-6.376,-10.501)      5.26404
180    -25.34199 -26.49552  -6.37579 -51.91449  13.27350 -30.68199       (-6.898,-45.539) (-32.871,-5.171) (-6.376,-10.511)      5.29345
181    -25.32352 -26.50190  -6.37579 -51.90810  13.25503 -30.65515       (-6.879,-45.532) (-32.878,-5.189) (-6.376,-10.521)      5.32286
