Fol_2018-03-05.09_12_27.25_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -35.05798   9.98370   0.17916 -14.74122 -49.91397 -62.30334       (-29.513,-0.179) (-0.827,-49.197) (-3.572,-35.416)      1.42109e-14
1    -35.05834   9.97288   0.17880 -14.73004 -49.91325 -62.27052       (-29.546,-0.179) (-0.816,-49.198) (-3.583,-35.416)      0.036335
2    -35.05870   9.96205   0.17844 -14.71886 -49.91253 -62.23770       (-29.579,-0.178) (-0.805,-49.199) (-3.595,-35.416)      0.07267
3    -35.05906   9.95123   0.17808 -14.70768 -49.91182 -62.20487       (-29.611,-0.178) (-0.795,-49.199) (-3.606,-35.415)      0.109005
4    -35.05942   9.94041   0.17773 -14.69650 -49.91110 -62.17205       (-29.644,-0.178) (-0.784,-49.200) (-3.617,-35.415)      0.14534
5    -35.05977   9.92959   0.17737 -14.68532 -49.91038 -62.13923       (-29.677,-0.177) (-0.773,-49.201) (-3.628,-35.415)      0.181675
6    -35.06013   9.91877   0.17701 -14.67414 -49.90967 -62.10640       (-29.710,-0.177) (-0.762,-49.202) (-3.639,-35.414)      0.21801
7    -35.06049   9.90795   0.17665 -14.66296 -49.90895 -62.07358       (-29.743,-0.177) (-0.751,-49.202) (-3.650,-35.414)      0.254345
8    -35.06085   9.89712   0.17629 -14.65177 -49.90823 -62.04076       (-29.776,-0.176) (-0.740,-49.203) (-3.662,-35.413)      0.29068
9    -35.06121   9.88630   0.17593 -14.64059 -49.90751 -62.00793       (-29.808,-0.176) (-0.730,-49.204) (-3.673,-35.413)      0.327015
10    -35.06157   9.87548   0.17557 -14.62941 -49.90680 -61.97511       (-29.841,-0.176) (-0.719,-49.204) (-3.684,-35.413)      0.36335
11    -35.06193   9.86466   0.17522 -14.61823 -49.90608 -61.94229       (-29.874,-0.175) (-0.708,-49.205) (-3.695,-35.412)      0.399685
12    -35.06228   9.85384   0.17486 -14.60705 -49.90536 -61.90946       (-29.907,-0.175) (-0.697,-49.206) (-3.706,-35.412)      0.43602
13    -35.06264   9.84302   0.17450 -14.59587 -49.90464 -61.87664       (-29.940,-0.174) (-0.686,-49.207) (-3.718,-35.412)      0.472355
14    -35.06300   9.83220   0.17414 -14.58469 -49.90393 -61.84382       (-29.973,-0.174) (-0.675,-49.207) (-3.729,-35.411)      0.50869
15    -35.06336   9.82137   0.17378 -14.57351 -49.90321 -61.81099       (-30.005,-0.174) (-0.665,-49.208) (-3.740,-35.411)      0.545025
16    -35.06372   9.81055   0.17342 -14.56233 -49.90249 -61.77817       (-30.038,-0.173) (-0.654,-49.209) (-3.751,-35.411)      0.58136
17    -35.06408   9.79973   0.17306 -14.55115 -49.90177 -61.74535       (-30.071,-0.173) (-0.643,-49.210) (-3.762,-35.410)      0.617695
18    -35.06444   9.78891   0.17270 -14.53997 -49.90106 -61.71252       (-30.104,-0.173) (-0.632,-49.210) (-3.773,-35.410)      0.65403
19    -35.06480   9.77809   0.17235 -14.52879 -49.90034 -61.67970       (-30.137,-0.172) (-0.621,-49.211) (-3.785,-35.409)      0.690365
