Fol_.35_.txt     Output is probe cell, reduced cell, NCDist distance between
53    -99.21721  58.29116 401.16769 -3074.48159 -652.26200 -821.30299       (-1954.634,-99.217) (-200.238,-157.508) (-50.856,-605.503)      168.52
54    -101.12619  58.04837 400.65745 -3071.23368 -651.64358 -821.16053       (-1955.606,-101.126) (-202.441,-159.175) (-48.545,-603.938)      172.366
55    -103.03518  57.80559 400.14720 -3067.98577 -651.02517 -821.01807       (-1956.577,-103.035) (-204.644,-160.841) (-46.234,-602.372)      176.241
56    -104.94416  57.56280 399.63695 -3064.73786 -650.40675 -820.87561       (-1957.548,-104.944) (-206.847,-162.507) (-43.923,-600.806)      180.145
57    -106.85314  57.32002 399.12671 -3061.48995 -649.78834 -820.73315       (-1958.519,-106.853) (-209.050,-164.173) (-41.612,-599.240)      184.074
58    -108.76212  57.07723 398.61646 -3058.24204 -649.16992 -820.59069       (-1959.491,-108.762) (-211.253,-165.839) (-39.301,-597.674)      188.027
59    -110.67111  56.83444 398.10621 -3054.99413 -648.55151 -820.44823       (-1960.462,-110.671) (-213.455,-167.506) (-36.990,-596.108)      192.003
60    -112.58009  56.59166 397.59597 -3051.74622 -647.93309 -820.30577       (-1961.433,-112.580) (-215.658,-169.172) (-34.679,-594.542)      196.001
61    -114.48907  56.34887 397.08572 -3048.49831 -647.31467 -820.16331       (-1962.405,-114.489) (-217.861,-170.838) (-32.368,-592.976)      200.019
62    -116.39805  56.10609 396.57547 -3045.25040 -646.69626 -820.02085       (-1963.376,-116.398) (-220.064,-172.504) (-30.057,-591.411)      204.056
63    -118.30703  55.86330 396.06522 -3042.00249 -646.07784 -819.87839       (-1964.347,-118.307) (-222.267,-174.170) (-27.746,-589.845)      208.11
64    -120.21602  55.62052 395.55498 -3038.75458 -645.45943 -819.73593       (-1965.319,-120.216) (-224.470,-175.837) (-25.435,-588.279)      212.182
65    -122.12500  55.37773 395.04473 -3035.50667 -644.84101 -819.59347       (-1966.290,-122.125) (-226.673,-177.503) (-23.123,-586.713)      216.269
66    -124.03398  55.13495 394.53448 -3032.25876 -644.22260 -819.45101       (-1967.261,-124.034) (-228.876,-179.169) (-20.812,-585.147)      220.371
67    -125.94296  54.89216 394.02424 -3029.01085 -643.60418 -819.30855       (-1968.232,-125.943) (-231.079,-180.835) (-18.501,-583.581)      224.488
68    -127.85195  54.64938 393.51399 -3025.76294 -642.98577 -819.16609       (-1969.204,-127.852) (-233.282,-182.501) (-16.190,-582.015)      228.618
69    -129.76093  54.40659 393.00374 -3022.51503 -642.36735 -819.02363       (-1970.175,-129.761) (-235.484,-184.168) (-13.879,-580.450)      232.76
70    -131.66991  54.16381 392.49350 -3019.26712 -641.74894 -818.88117       (-1971.146,-131.670) (-237.687,-185.834) (-11.568,-578.884)      236.915
71    -133.57889  53.92102 391.98325 -3016.01921 -641.13052 -818.73871       (-1972.118,-133.579) (-239.890,-187.500) (-9.257,-577.318)      241.081
72    -135.48788  53.67824 391.47300 -3012.77130 -640.51211 -818.59625       (-1973.089,-135.488) (-242.093,-189.166) (-6.946,-575.752)      245.258
73    -137.39686  53.43545 390.96275 -3009.52339 -639.89369 -818.45379       (-1974.060,-137.397) (-244.296,-190.832) (-4.635,-574.186)      249.445
74    -139.30584  53.19267 390.45251 -3006.27549 -639.27527 -818.31133       (-1975.031,-139.306) (-246.499,-192.499) (-2.324,-572.620)      253.642
75    -141.21482  52.94988 389.94226 -3003.02758 -638.65686 -818.16887       (-1976.003,-141.215) (-248.702,-194.165) (-0.013,-571.054)      257.848
76    -143.12381  52.70710 389.43201 -2999.77967 -638.03844 -818.02641       (-1974.676,-248.606) (-140.826,-193.533) (-2.298,-571.787)      257.351
77    -145.03279  52.46431 388.92177 -2996.53176 -637.42003 -817.88395       (-1973.336,-248.498) (-140.424,-192.888) (-4.609,-572.532)      256.859
78    -146.94177  52.22153 388.41152 -2993.28385 -636.80161 -817.74149       (-1971.996,-248.390) (-140.021,-192.243) (-6.920,-573.277)      256.399
79    -148.85075  51.97874 387.90127 -2990.03594 -636.18320 -817.59903       (-1970.657,-248.282) (-139.619,-191.598) (-9.231,-574.022)      255.97
80    -150.75974  51.73596 387.39103 -2986.78803 -635.56478 -817.45657       (-1969.317,-248.174) (-139.217,-190.953) (-11.542,-574.767)      255.572
81    -152.66872  51.49317 386.88078 -2983.54012 -634.94637 -817.31411       (-1967.977,-248.066) (-138.815,-190.308) (-13.854,-575.513)      255.207
82    -154.57770  51.25039 386.37053 -2980.29221 -634.32795 -817.17165       (-1966.637,-247.957) (-138.413,-189.663) (-16.165,-576.258)      254.873
83    -156.48668  51.00760 385.86028 -2977.04430 -633.70954 -817.02919       (-1965.297,-247.849) (-138.011,-189.019) (-18.476,-577.003)      254.572
84    -158.39567  50.76482 385.35004 -2973.79639 -633.09112 -816.88673       (-1963.958,-247.741) (-137.609,-188.374) (-20.787,-577.748)      254.302
85    -160.30465  50.52203 384.83979 -2970.54848 -632.47271 -816.74427       (-1962.618,-247.633) (-137.207,-187.729) (-23.098,-578.493)      254.065
86    -162.21363  50.27925 384.32954 -2967.30057 -631.85429 -816.60181       (-1961.278,-247.525) (-136.805,-187.084) (-25.409,-579.239)      253.861
87    -164.12261  50.03646 383.81930 -2964.05266 -631.23587 -816.45935       (-1959.938,-247.417) (-136.403,-186.439) (-27.720,-579.984)      253.689
88    -166.03160  49.79368 383.30905 -2960.80475 -630.61746 -816.31689       (-1958.599,-247.308) (-136.001,-185.794) (-30.031,-580.729)      253.549
89    -167.94058  49.55089 382.79880 -2957.55684 -629.99904 -816.17443       (-1957.259,-247.200) (-135.599,-185.149) (-32.342,-581.474)      253.442
90    -169.84956  49.30811 382.28856 -2954.30893 -629.38063 -816.03197       (-1955.919,-247.092) (-135.196,-184.505) (-34.653,-582.219)      253.368
91    -171.75854  49.06532 381.77831 -2951.06102 -628.76221 -815.88951       (-1954.579,-246.984) (-134.794,-183.860) (-36.964,-582.964)      253.326
92    -173.66753  48.82254 381.26806 -2947.81311 -628.14380 -815.74705       (-1953.240,-246.876) (-134.392,-183.215) (-39.275,-583.710)      253.318
93    -175.57651  48.57975 380.75781 -2944.56520 -627.52538 -815.60459       (-1951.900,-246.768) (-133.990,-182.570) (-41.586,-584.455)      253.341
94    -177.48549  48.33697 380.24757 -2941.31729 -626.90697 -815.46213       (-1950.560,-246.659) (-133.588,-181.925) (-43.897,-585.200)      253.398
95    -179.39447  48.09418 379.73732 -2938.06938 -626.28855 -815.31967       (-1949.220,-246.551) (-133.186,-181.280) (-46.208,-585.945)      253.487
96    -181.30346  47.85140 379.22707 -2934.82147 -625.67014 -815.17721       (-1947.881,-246.443) (-132.784,-180.635) (-48.519,-586.690)      253.608
97    -183.21244  47.60861 378.71683 -2931.57356 -625.05172 -815.03475       (-1946.541,-246.335) (-132.382,-179.991) (-50.831,-587.436)      253.763
98    -185.12142  47.36583 378.20658 -2928.32565 -624.43331 -814.89229       (-1945.201,-246.227) (-131.980,-179.346) (-53.142,-588.181)      253.95
99    -187.03040  47.12304 377.69633 -2925.07774 -623.81489 -814.74983       (-1943.861,-246.119) (-131.578,-178.701) (-55.453,-588.926)      254.169
100    -188.93939  46.88026 377.18609 -2921.82983 -623.19648 -814.60737       (-1942.521,-246.010) (-131.176,-178.056) (-57.764,-589.671)      254.42
101    -190.84837  46.63747 376.67584 -2918.58192 -622.57806 -814.46491       (-1941.182,-245.902) (-130.774,-177.411) (-60.075,-590.416)      254.704
102    -192.75735  46.39469 376.16559 -2915.33401 -621.95964 -814.32245       (-1939.842,-245.794) (-130.372,-176.766) (-62.386,-591.162)      255.02
103    -194.66633  46.15190 375.65534 -2912.08610 -621.34123 -814.17999       (-1938.502,-245.686) (-129.969,-176.121) (-64.697,-591.907)      255.368
104    -196.57532  45.90912 375.14510 -2908.83819 -620.72281 -814.03753       (-1937.162,-245.578) (-129.567,-175.476) (-67.008,-592.652)      255.748
105    -198.48430  45.66633 374.63485 -2905.59028 -620.10440 -813.89507       (-1935.823,-245.470) (-129.165,-174.832) (-69.319,-593.397)      256.16
106    -200.39328  45.42354 374.12460 -2902.34237 -619.48598 -813.75261       (-1934.483,-245.361) (-128.763,-174.187) (-71.630,-594.142)      256.603
107    -202.30226  45.18076 373.61436 -2899.09446 -618.86757 -813.61015       (-1933.143,-245.253) (-128.361,-173.542) (-73.941,-594.887)      257.078
108    -204.21124  44.93797 373.10411 -2895.84655 -618.24915 -813.46769       (-1931.803,-245.145) (-127.959,-172.897) (-76.252,-595.633)      257.584
109    -206.12023  44.69519 372.59386 -2892.59864 -617.63074 -813.32523       (-1930.464,-245.037) (-127.557,-172.252) (-78.563,-596.378)      258.121
110    -208.02921  44.45240 372.08362 -2889.35073 -617.01232 -813.18277       (-1929.124,-244.929) (-127.155,-171.607) (-80.874,-597.123)      258.689
111    -209.93819  44.20962 371.57337 -2886.10282 -616.39391 -813.04031       (-1927.784,-244.821) (-126.753,-170.962) (-83.185,-597.868)      259.288
112    -211.84717  43.96683 371.06312 -2882.85491 -615.77549 -812.89785       (-1926.444,-244.712) (-126.351,-170.318) (-85.496,-598.613)      259.917
113    -213.75616  43.72405 370.55287 -2879.60700 -615.15708 -812.75539       (-1925.104,-244.604) (-125.949,-169.673) (-87.807,-599.359)      260.577
114    -215.66514  43.48126 370.04263 -2876.35909 -614.53866 -812.61293       (-1923.765,-244.496) (-125.547,-169.028) (-90.119,-600.104)      261.266
115    -217.57412  43.23848 369.53238 -2873.11118 -613.92024 -812.47047       (-1922.425,-244.388) (-125.145,-168.383) (-92.430,-600.849)      261.986
116    -219.48310  42.99569 369.02213 -2869.86327 -613.30183 -812.32801       (-1921.085,-244.280) (-124.742,-167.738) (-94.741,-601.594)      262.734
117    -221.39209  42.75291 368.51189 -2866.61536 -612.68341 -812.18555       (-1919.745,-244.172) (-124.340,-167.093) (-97.052,-602.339)      263.513
118    -223.30107  42.51012 368.00164 -2863.36745 -612.06500 -812.04309       (-1918.406,-244.063) (-123.938,-166.448) (-99.363,-603.085)      264.32
119    -225.21005  42.26734 367.49139 -2860.11954 -611.44658 -811.90063       (-1917.066,-243.955) (-123.536,-165.804) (-101.674,-603.830)      265.156
120    -227.11903  42.02455 366.98115 -2856.87163 -610.82817 -811.75817       (-1915.726,-243.847) (-123.134,-165.159) (-103.985,-604.575)      266.02
121    -229.02802  41.78177 366.47090 -2853.62372 -610.20975 -811.61571       (-1914.386,-243.739) (-122.732,-164.514) (-106.296,-605.320)      266.913
122    -230.93700  41.53898 365.96065 -2850.37581 -609.59134 -811.47325       (-1913.047,-243.631) (-122.330,-163.869) (-108.607,-606.065)      267.833
123    -232.84598  41.29620 365.45041 -2847.12790 -608.97292 -811.33079       (-1911.707,-243.523) (-121.928,-163.224) (-110.918,-606.811)      268.782
124    -234.75496  41.05341 364.94016 -2843.87999 -608.35451 -811.18833       (-1910.367,-243.414) (-121.526,-162.579) (-113.229,-607.556)      269.757
125    -236.66395  40.81063 364.42991 -2840.63208 -607.73609 -811.04587       (-1909.027,-243.306) (-121.124,-161.934) (-115.540,-608.301)      270.76
126    -238.57293  40.56784 363.91966 -2837.38417 -607.11768 -810.90341       (-1907.688,-243.198) (-120.722,-161.289) (-117.851,-609.046)      271.79
127    -240.48191  40.32506 363.40942 -2834.13626 -606.49926 -810.76095       (-1906.348,-243.090) (-120.320,-160.645) (-120.162,-609.791)      272.846
128    -242.39089  40.08227 362.89917 -2830.88835 -605.88084 -810.61849       (-1905.008,-242.982) (-119.917,-160.000) (-122.473,-610.536)      273.928
129    -244.29988  39.83949 362.38892 -2827.64044 -605.26243 -810.47603       (-1903.668,-242.874) (-119.515,-159.355) (-124.784,-611.282)      275.036
130    -246.20886  39.59670 361.87868 -2824.39253 -604.64401 -810.33357       (-1902.328,-242.765) (-119.113,-158.710) (-127.096,-612.027)      276.169
131    -248.11784  39.35392 361.36843 -2821.14462 -604.02560 -810.19111       (-1900.989,-242.657) (-118.711,-158.065) (-129.407,-612.772)      276.928
132    -250.02682  39.11113 360.85818 -2817.89671 -603.40718 -810.04865       (-1899.649,-242.549) (-118.309,-157.420) (-131.718,-613.517)      276.051
133    -251.93581  38.86835 360.34794 -2814.64880 -602.78877 -809.90619       (-1898.309,-242.441) (-117.907,-156.775) (-134.029,-614.262)      275.202
134    -253.84479  38.62556 359.83769 -2811.40089 -602.17035 -809.76373       (-1896.969,-242.333) (-117.505,-156.131) (-136.340,-615.008)      274.381
135    -255.75377  38.38278 359.32744 -2808.15298 -601.55194 -809.62127       (-1895.630,-242.224) (-117.103,-155.486) (-138.651,-615.753)      273.587
136    -257.66275  38.13999 358.81719 -2804.90507 -600.93352 -809.47881       (-1894.290,-242.116) (-116.701,-154.841) (-140.962,-616.498)      272.822
137    -259.57174  37.89721 358.30695 -2801.65716 -600.31511 -809.33635       (-1892.950,-242.008) (-116.299,-154.196) (-143.273,-617.243)      272.084
138    -261.48072  37.65442 357.79670 -2798.40925 -599.69669 -809.19389       (-1891.610,-241.900) (-115.897,-153.551) (-145.584,-617.988)      271.375
139    -263.38970  37.41164 357.28645 -2795.16134 -599.07828 -809.05143       (-1890.271,-241.792) (-115.495,-152.906) (-147.895,-618.734)      270.695
140    -265.29868  37.16885 356.77621 -2791.91343 -598.45986 -808.90897       (-1888.931,-241.684) (-115.093,-152.261) (-150.206,-619.479)      270.044
141    -267.20767  36.92607 356.26596 -2788.66552 -597.84144 -808.76651       (-1887.591,-241.575) (-114.690,-151.617) (-152.517,-620.224)      269.422
142    -269.11665  36.68328 355.75571 -2785.41761 -597.22303 -808.62405       (-1886.251,-241.467) (-114.288,-150.972) (-154.828,-620.969)      268.83
143    -271.02563  36.44050 355.24547 -2782.16970 -596.60461 -808.48159       (-1884.911,-241.359) (-113.886,-150.327) (-157.139,-621.714)      268.267
144    -272.93461  36.19771 354.73522 -2778.92179 -595.98620 -808.33913       (-1883.572,-241.251) (-113.484,-149.682) (-159.450,-622.459)      267.733
145    -274.84360  35.95493 354.22497 -2775.67388 -595.36778 -808.19667       (-1882.232,-241.143) (-113.082,-149.037) (-161.761,-623.205)      267.23
146    -276.75258  35.71214 353.71472 -2772.42597 -594.74937 -808.05421       (-1880.892,-241.035) (-112.680,-148.392) (-164.072,-623.950)      266.757
147    -278.66156  35.46936 353.20448 -2769.17806 -594.13095 -807.91175       (-1879.552,-240.926) (-112.278,-147.747) (-166.384,-624.695)      266.314
148    -280.57054  35.22657 352.69423 -2765.93015 -593.51254 -807.76929       (-1878.213,-240.818) (-111.876,-147.102) (-168.695,-625.440)      265.901
149    -282.47953  34.98379 352.18398 -2762.68225 -592.89412 -807.62683       (-1876.873,-240.710) (-111.474,-146.458) (-171.006,-626.185)      265.519
150    -284.38851  34.74100 351.67374 -2759.43434 -592.27571 -807.48437       (-1875.533,-240.602) (-111.072,-145.813) (-173.317,-626.931)      265.168
151    -286.29749  34.49822 351.16349 -2756.18643 -591.65729 -807.34191       (-1874.193,-240.494) (-110.670,-145.168) (-175.628,-627.676)      264.847
152    -288.20647  34.25543 350.65324 -2752.93852 -591.03888 -807.19945       (-1872.854,-240.386) (-110.268,-144.523) (-177.939,-628.421)      264.557
153    -290.11545  34.01264 350.14300 -2749.69061 -590.42046 -807.05699       (-1871.514,-240.277) (-109.866,-143.878) (-180.250,-629.166)      264.299
154    -292.02444  33.76986 349.63275 -2746.44270 -589.80204 -806.91453       (-1870.174,-240.169) (-109.463,-143.233) (-182.561,-629.911)      264.071
155    -293.93342  33.52707 349.12250 -2743.19479 -589.18363 -806.77207       (-1868.834,-240.061) (-109.061,-142.588) (-184.872,-630.657)      263.875
156    -295.84240  33.28429 348.61225 -2739.94688 -588.56521 -806.62961       (-1867.494,-239.953) (-108.659,-141.944) (-187.183,-631.402)      263.709
157    -297.75138  33.04150 348.10201 -2736.69897 -587.94680 -806.48715       (-1866.155,-239.845) (-108.257,-141.299) (-189.494,-632.147)      263.576
158    -299.66037  32.79872 347.59176 -2733.45106 -587.32838 -806.34469       (-1864.815,-239.737) (-107.855,-140.654) (-191.805,-632.892)      263.473
159    -301.56935  32.55593 347.08151 -2730.20315 -586.70997 -806.20223       (-1863.475,-239.628) (-107.453,-140.009) (-194.116,-633.637)      263.402
160    -303.47833  32.31315 346.57127 -2726.95524 -586.09155 -806.05977       (-1862.135,-239.520) (-107.051,-139.364) (-196.427,-634.382)      263.363
161    -305.38731  32.07036 346.06102 -2723.70733 -585.47314 -805.91731       (-1860.796,-239.412) (-106.649,-138.719) (-198.738,-635.128)      263.354
162    -307.29630  31.82758 345.55077 -2720.45942 -584.85472 -805.77485       (-1859.456,-239.304) (-106.247,-138.074) (-201.049,-635.873)      263.378
163    -309.20528  31.58479 345.04053 -2717.21151 -584.23631 -805.63239       (-1858.116,-239.196) (-105.845,-137.430) (-203.361,-636.618)      263.432
164    -311.11426  31.34201 344.53028 -2713.96360 -583.61789 -805.48993       (-1856.776,-239.088) (-105.443,-136.785) (-205.672,-637.363)      263.518
165    -313.02324  31.09922 344.02003 -2710.71569 -582.99948 -805.34747       (-1855.437,-238.979) (-105.041,-136.140) (-207.983,-638.108)      263.636
166    -314.93223  30.85644 343.50978 -2707.46778 -582.38106 -805.20501       (-1854.097,-238.871) (-104.639,-135.495) (-210.294,-638.854)      263.785
167    -316.84121  30.61365 342.99954 -2704.21987 -581.76264 -805.06255       (-1852.757,-238.763) (-104.236,-134.850) (-212.605,-639.599)      263.965
168    -318.75019  30.37087 342.48929 -2700.97196 -581.14423 -804.92009       (-1851.417,-238.655) (-103.834,-134.205) (-214.916,-640.344)      264.176
169    -320.65917  30.12808 341.97904 -2697.72405 -580.52581 -804.77763       (-1850.078,-238.547) (-103.432,-133.560) (-217.227,-641.089)      264.419
170    -322.56816  29.88530 341.46880 -2694.47614 -579.90740 -804.63517       (-1848.738,-238.439) (-103.030,-132.915) (-219.538,-641.834)      264.692
171    -324.47714  29.64251 340.95855 -2691.22823 -579.28898 -804.49271       (-1847.398,-238.330) (-102.628,-132.271) (-221.849,-642.580)      264.997
172    -326.38612  29.39973 340.44830 -2687.98032 -578.67057 -804.35025       (-1846.058,-238.222) (-102.226,-131.626) (-224.160,-643.325)      265.332
173    -328.29510  29.15694 339.93806 -2684.73241 -578.05215 -804.20779       (-1844.718,-238.114) (-101.824,-130.981) (-226.471,-644.070)      265.698
174    -330.20409  28.91416 339.42781 -2681.48450 -577.43374 -804.06533       (-1843.379,-238.006) (-101.422,-130.336) (-228.782,-644.815)      266.095
175    -332.11307  28.67137 338.91756 -2678.23659 -576.81532 -803.92287       (-1842.039,-237.898) (-101.020,-129.691) (-231.093,-645.560)      266.522
176    -334.02205  28.42859 338.40731 -2674.98868 -576.19691 -803.78041       (-1840.699,-237.790) (-100.618,-129.046) (-233.404,-646.306)      266.98
177    -335.93103  28.18580 337.89707 -2671.74077 -575.57849 -803.63795       (-1839.359,-237.681) (-100.216,-128.401) (-235.715,-647.051)      267.467
178    -337.84002  27.94302 337.38682 -2668.49286 -574.96008 -803.49549       (-1838.020,-237.573) (-99.814,-127.757) (-238.026,-647.796)      267.985
179    -339.74900  27.70023 336.87657 -2665.24495 -574.34166 -803.35303       (-1836.680,-237.465) (-99.411,-127.112) (-240.338,-648.541)      268.533
180    -341.65798  27.45745 336.36633 -2661.99704 -573.72324 -803.21057       (-1835.340,-237.357) (-99.009,-126.467) (-242.649,-649.286)      269.11
181    -343.56696  27.21466 335.85608 -2658.74913 -573.10483 -803.06811       (-1834.000,-237.249) (-98.607,-125.822) (-244.960,-650.031)      269.717
