Fol_2018-02-25.13_34_35.24_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -847.83206  69.19321 -134.19768 -81.83408  65.71426 -768.80737       (-699.614,-12.641) (-69.193,-3.479) (-65.004,-778.639)      5.68434e-14
1    -847.76280  69.05468 -134.07600 -81.81723  65.64500 -768.73810       (-699.683,-12.763) (-69.055,-3.410) (-65.021,-778.708)      0.220614
2    -847.69354  68.91616 -133.95433 -81.80038  65.57574 -768.66884       (-699.753,-12.884) (-68.916,-3.340) (-65.038,-778.777)      0.441228
3    -847.62427  68.77763 -133.83265 -81.78354  65.50647 -768.59958       (-699.822,-13.006) (-68.778,-3.271) (-65.055,-778.847)      0.661842
4    -847.55501  68.63911 -133.71097 -81.76669  65.43721 -768.53032       (-699.891,-13.128) (-68.639,-3.202) (-65.072,-778.916)      0.882456
5    -847.48575  68.50058 -133.58929 -81.74984  65.36795 -768.46105       (-699.960,-13.249) (-68.501,-3.133) (-65.089,-778.985)      1.10307
6    -847.41649  68.36206 -133.46761 -81.73300  65.29869 -768.39179       (-700.030,-13.371) (-68.362,-3.063) (-65.106,-779.054)      1.32368
7    -847.34722  68.22353 -133.34593 -81.71615  65.22942 -768.32253       (-700.099,-13.493) (-68.224,-2.994) (-65.122,-779.124)      1.5443
8    -847.27796  68.08501 -133.22425 -81.69930  65.16016 -768.25327       (-700.168,-13.614) (-68.085,-2.925) (-65.139,-779.193)      1.76491
9    -847.20870  67.94648 -133.10258 -81.68246  65.09090 -768.18400       (-700.238,-13.736) (-67.946,-2.856) (-65.156,-779.262)      1.98552
10    -847.13944  67.80796 -132.98090 -81.66561  65.02164 -768.11474       (-700.307,-13.858) (-67.808,-2.786) (-65.173,-779.331)      2.20614
11    -847.07017  67.66943 -132.85922 -81.64876  64.95237 -768.04548       (-700.376,-13.979) (-67.669,-2.717) (-65.190,-779.401)      2.42675
12    -847.00091  67.53091 -132.73754 -81.63192  64.88311 -767.97622       (-700.445,-14.101) (-67.531,-2.648) (-65.207,-779.470)      2.64737
13    -846.93165  67.39238 -132.61586 -81.61507  64.81385 -767.90695       (-700.515,-14.223) (-67.392,-2.579) (-65.223,-779.539)      2.86798
14    -846.86239  67.25386 -132.49418 -81.59823  64.74459 -767.83769       (-700.584,-14.344) (-67.254,-2.509) (-65.240,-779.609)      3.08859
15    -846.79312  67.11533 -132.37250 -81.58138  64.67532 -767.76843       (-700.653,-14.466) (-67.115,-2.440) (-65.257,-779.678)      3.30921
16    -846.72386  66.97681 -132.25083 -81.56453  64.60606 -767.69917       (-700.722,-14.588) (-66.977,-2.371) (-65.274,-779.747)      3.52982
17    -846.65460  66.83828 -132.12915 -81.54769  64.53680 -767.62990       (-700.792,-14.709) (-66.838,-2.301) (-65.291,-779.816)      3.75044
18    -846.58534  66.69976 -132.00747 -81.53084  64.46754 -767.56064       (-700.861,-14.831) (-66.700,-2.232) (-65.308,-779.886)      3.97105
19    -846.51607  66.56123 -131.88579 -81.51399  64.39827 -767.49138       (-700.930,-14.953) (-66.561,-2.163) (-65.325,-779.955)      4.19166
20    -846.44681  66.42271 -131.76411 -81.49715  64.32901 -767.42212       (-700.999,-15.074) (-66.423,-2.094) (-65.341,-780.024)      4.41228
21    -846.37755  66.28418 -131.64243 -81.48030  64.25975 -767.35285       (-701.069,-15.196) (-66.284,-2.024) (-65.358,-780.093)      4.63289
22    -846.30829  66.14566 -131.52076 -81.46345  64.19049 -767.28359       (-701.138,-15.318) (-66.146,-1.955) (-65.375,-780.163)      4.85351
23    -846.23902  66.00713 -131.39908 -81.44661  64.12122 -767.21433       (-701.207,-15.439) (-66.007,-1.886) (-65.392,-780.232)      5.07412
24    -846.16976  65.86861 -131.27740 -81.42976  64.05196 -767.14507       (-701.276,-15.561) (-65.869,-1.817) (-65.409,-780.301)      5.29473
25    -846.10050  65.73008 -131.15572 -81.41291  63.98270 -767.07580       (-701.346,-15.683) (-65.730,-1.747) (-65.426,-780.370)      5.51535
26    -846.03124  65.59156 -131.03404 -81.39607  63.91344 -767.00654       (-701.415,-15.805) (-65.592,-1.678) (-65.442,-780.440)      5.73596
27    -845.96198  65.45303 -130.91236 -81.37922  63.84417 -766.93728       (-701.484,-15.926) (-65.453,-1.609) (-65.459,-780.509)      5.95657
28    -845.89271  65.31451 -130.79068 -81.36238  63.77491 -766.86802       (-701.554,-16.048) (-65.315,-1.540) (-65.476,-780.578)      6.17719
29    -845.82345  65.17598 -130.66901 -81.34553  63.70565 -766.79875       (-701.623,-16.170) (-65.176,-1.470) (-65.493,-780.647)      6.3978
30    -845.75419  65.03746 -130.54733 -81.32868  63.63639 -766.72949       (-701.692,-16.291) (-65.037,-1.401) (-65.510,-780.717)      6.61842
31    -845.68493  64.89893 -130.42565 -81.31184  63.56712 -766.66023       (-701.761,-16.413) (-64.899,-1.332) (-65.527,-780.786)      6.83903
32    -845.61566  64.76041 -130.30397 -81.29499  63.49786 -766.59097       (-701.831,-16.535) (-64.760,-1.263) (-65.544,-780.855)      7.05964
33    -845.54640  64.62188 -130.18229 -81.27814  63.42860 -766.52170       (-701.900,-16.656) (-64.622,-1.193) (-65.560,-780.925)      7.28026
34    -845.47714  64.48336 -130.06061 -81.26130  63.35934 -766.45244       (-701.969,-16.778) (-64.483,-1.124) (-65.577,-780.994)      7.50087
35    -845.40788  64.34483 -129.93893 -81.24445  63.29007 -766.38318       (-702.038,-16.900) (-64.345,-1.055) (-65.594,-781.063)      7.72149
36    -845.33861  64.20631 -129.81726 -81.22760  63.22081 -766.31392       (-702.108,-17.021) (-64.206,-0.985) (-65.611,-781.132)      7.9421
37    -845.26935  64.06778 -129.69558 -81.21076  63.15155 -766.24465       (-702.177,-17.143) (-64.068,-0.916) (-65.628,-781.202)      8.16271
38    -845.20009  63.92926 -129.57390 -81.19391  63.08229 -766.17539       (-702.246,-17.265) (-63.929,-0.847) (-65.645,-781.271)      8.38333
39    -845.13083  63.79073 -129.45222 -81.17706  63.01302 -766.10613       (-702.315,-17.386) (-63.791,-0.778) (-65.661,-781.340)      8.60394
40    -845.06156  63.65221 -129.33054 -81.16022  62.94376 -766.03687       (-702.385,-17.508) (-63.652,-0.708) (-65.678,-781.409)      8.82456
