Fol_2018-03-05.09_12_43.47_.txt     Output is probe cell, reduced cell, NCDist distance between
0      1.95654   4.63276   5.07695 -33.64401 -11.44294 -48.59409       (-15.514,-2.453) (-38.040,-0.667) (-2.009,-1.289)      1.42386e-14
1      1.95330   4.61259   5.07120 -33.61234 -11.43394 -48.58352       (-15.536,-2.456) (-38.067,-0.662) (-1.998,-1.292)      0.0378404
2      1.95005   4.59243   5.06544 -33.58068 -11.42495 -48.57296       (-15.559,-2.459) (-38.094,-0.656) (-1.986,-1.294)      0.0756808
3      1.94680   4.57226   5.05969 -33.54901 -11.41595 -48.56239       (-15.582,-2.463) (-38.121,-0.650) (-1.975,-1.297)      0.113521
4      1.94355   4.55209   5.05394 -33.51734 -11.40695 -48.55183       (-15.604,-2.466) (-38.149,-0.644) (-1.964,-1.299)      0.151362
5      1.94030   4.53193   5.04819 -33.48567 -11.39795 -48.54126       (-15.627,-2.469) (-38.176,-0.639) (-1.953,-1.302)      0.189202
6      1.93705   4.51176   5.04244 -33.45401 -11.38895 -48.53070       (-15.650,-2.472) (-38.203,-0.633) (-1.942,-1.304)      0.227043
7      1.93380   4.49159   5.03669 -33.42234 -11.37995 -48.52013       (-15.672,-2.476) (-38.230,-0.627) (-1.931,-1.307)      0.264883
8      1.93055   4.47143   5.03094 -33.39067 -11.37095 -48.50957       (-15.695,-2.479) (-38.258,-0.621) (-1.919,-1.309)      0.302723
9      1.92731   4.45126   5.02519 -33.35901 -11.36195 -48.49900       (-15.718,-2.482) (-38.285,-0.616) (-1.908,-1.312)      0.340564
10      1.92406   4.43109   5.01944 -33.32734 -11.35295 -48.48844       (-15.740,-2.485) (-38.312,-0.610) (-1.897,-1.314)      0.378404
11      1.92081   4.41093   5.01369 -33.29567 -11.34395 -48.47787       (-15.763,-2.489) (-38.339,-0.604) (-1.886,-1.317)      0.416245
12      1.91756   4.39076   5.00794 -33.26401 -11.33496 -48.46731       (-15.786,-2.492) (-38.367,-0.598) (-1.875,-1.319)      0.454085
13      1.91431   4.37059   5.00219 -33.23234 -11.32596 -48.45674       (-15.808,-2.495) (-38.394,-0.593) (-1.864,-1.322)      0.491925
14      1.91106   4.35043   4.99644 -33.20067 -11.31696 -48.44618       (-15.831,-2.498) (-38.421,-0.587) (-1.852,-1.324)      0.529766
15      1.90781   4.33026   4.99069 -33.16901 -11.30796 -48.43561       (-15.854,-2.502) (-38.449,-0.581) (-1.841,-1.327)      0.567606
16      1.90456   4.31009   4.98494 -33.13734 -11.29896 -48.42505       (-15.876,-2.505) (-38.476,-0.575) (-1.830,-1.329)      0.605447
17      1.90131   4.28993   4.97919 -33.10567 -11.28996 -48.41448       (-15.899,-2.508) (-38.503,-0.570) (-1.819,-1.332)      0.643287
18      1.89807   4.26976   4.97344 -33.07400 -11.28096 -48.40392       (-15.922,-2.511) (-38.530,-0.564) (-1.808,-1.334)      0.681128
19      1.89482   4.24959   4.96769 -33.04234 -11.27196 -48.39335       (-15.944,-2.515) (-38.558,-0.558) (-1.797,-1.337)      0.718968
20      1.89157   4.22943   4.96194 -33.01067 -11.26296 -48.38279       (-15.967,-2.518) (-38.585,-0.552) (-1.785,-1.339)      0.756808
21      1.88832   4.20926   4.95619 -32.97900 -11.25396 -48.37222       (-15.990,-2.521) (-38.612,-0.547) (-1.774,-1.342)      0.794649
22      1.88507   4.18909   4.95044 -32.94734 -11.24497 -48.36166       (-16.012,-2.524) (-38.639,-0.541) (-1.763,-1.344)      0.832489
23      1.88182   4.16893   4.94469 -32.91567 -11.23597 -48.35109       (-16.035,-2.528) (-38.667,-0.535) (-1.752,-1.347)      0.87033
24      1.87857   4.14876   4.93894 -32.88400 -11.22697 -48.34053       (-16.058,-2.531) (-38.694,-0.529) (-1.741,-1.349)      0.90817
25      1.87532   4.12859   4.93319 -32.85234 -11.21797 -48.32996       (-16.080,-2.534) (-38.721,-0.524) (-1.730,-1.352)      0.94601
26      1.87207   4.10843   4.92744 -32.82067 -11.20897 -48.31940       (-16.103,-2.537) (-38.748,-0.518) (-1.718,-1.354)      0.983851
27      1.86883   4.08826   4.92169 -32.78900 -11.19997 -48.30883       (-16.126,-2.541) (-38.776,-0.512) (-1.707,-1.357)      1.02169
28      1.86558   4.06809   4.91594 -32.75733 -11.19097 -48.29827       (-16.148,-2.544) (-38.803,-0.506) (-1.696,-1.359)      1.05953
29      1.86233   4.04793   4.91019 -32.72567 -11.18197 -48.28770       (-16.171,-2.547) (-38.830,-0.501) (-1.685,-1.362)      1.09737
30      1.85908   4.02776   4.90444 -32.69400 -11.17297 -48.27714       (-16.194,-2.550) (-38.858,-0.495) (-1.674,-1.364)      1.13521
31      1.85583   4.00759   4.89869 -32.66233 -11.16397 -48.26657       (-16.216,-2.554) (-38.885,-0.489) (-1.663,-1.367)      1.17305
32      1.85258   3.98743   4.89294 -32.63067 -11.15497 -48.25601       (-16.239,-2.557) (-38.912,-0.483) (-1.651,-1.369)      1.21089
33      1.84933   3.96726   4.88719 -32.59900 -11.14598 -48.24544       (-16.262,-2.560) (-38.939,-0.478) (-1.640,-1.372)      1.24873
34      1.84608   3.94709   4.88144 -32.56733 -11.13698 -48.23488       (-16.284,-2.563) (-38.967,-0.472) (-1.629,-1.374)      1.28657
35      1.84284   3.92693   4.87569 -32.53567 -11.12798 -48.22431       (-16.307,-2.567) (-38.994,-0.466) (-1.618,-1.377)      1.32441
36      1.83959   3.90676   4.86994 -32.50400 -11.11898 -48.21374       (-16.330,-2.570) (-39.021,-0.460) (-1.607,-1.379)      1.36226
37      1.83634   3.88659   4.86419 -32.47233 -11.10998 -48.20318       (-16.352,-2.573) (-39.048,-0.455) (-1.596,-1.382)      1.4001
38      1.83309   3.86643   4.85844 -32.44067 -11.10098 -48.19261       (-16.375,-2.576) (-39.076,-0.449) (-1.584,-1.384)      1.43794
39      1.82984   3.84626   4.85269 -32.40900 -11.09198 -48.18205       (-16.398,-2.580) (-39.103,-0.443) (-1.573,-1.387)      1.47578
40      1.82659   3.82610   4.84694 -32.37733 -11.08298 -48.17148       (-16.420,-2.583) (-39.130,-0.437) (-1.562,-1.389)      1.51362
41      1.82334   3.80593   4.84119 -32.34566 -11.07398 -48.16092       (-16.443,-2.586) (-39.157,-0.432) (-1.551,-1.392)      1.55146
42      1.82009   3.78576   4.83544 -32.31400 -11.06498 -48.15035       (-16.466,-2.589) (-39.185,-0.426) (-1.540,-1.394)      1.5893
43      1.81684   3.76560   4.82969 -32.28233 -11.05599 -48.13979       (-16.488,-2.593) (-39.212,-0.420) (-1.529,-1.397)      1.62714
44      1.81360   3.74543   4.82394 -32.25066 -11.04699 -48.12922       (-16.511,-2.596) (-39.239,-0.414) (-1.517,-1.399)      1.66498
45      1.81035   3.72526   4.81819 -32.21900 -11.03799 -48.11866       (-16.534,-2.599) (-39.267,-0.409) (-1.506,-1.402)      1.70282
46      1.80710   3.70510   4.81244 -32.18733 -11.02899 -48.10809       (-16.556,-2.602) (-39.294,-0.403) (-1.495,-1.404)      1.74066
47      1.80385   3.68493   4.80669 -32.15566 -11.01999 -48.09753       (-16.579,-2.606) (-39.321,-0.397) (-1.484,-1.407)      1.7785
48      1.80060   3.66476   4.80094 -32.12400 -11.01099 -48.08696       (-16.602,-2.609) (-39.348,-0.391) (-1.473,-1.409)      1.81634
49      1.79735   3.64460   4.79519 -32.09233 -11.00199 -48.07640       (-16.624,-2.612) (-39.376,-0.386) (-1.462,-1.412)      1.85418
50      1.79410   3.62443   4.78944 -32.06066 -10.99299 -48.06583       (-16.647,-2.615) (-39.403,-0.380) (-1.450,-1.414)      1.89202
51      1.79085   3.60426   4.78369 -32.02899 -10.98399 -48.05527       (-16.670,-2.619) (-39.430,-0.374) (-1.439,-1.417)      1.92986
52      1.78760   3.58410   4.77794 -31.99733 -10.97499 -48.04470       (-16.692,-2.622) (-39.457,-0.368) (-1.428,-1.419)      1.9677
53      1.78436   3.56393   4.77219 -31.96566 -10.96600 -48.03414       (-16.715,-2.625) (-39.485,-0.363) (-1.417,-1.422)      2.00554
54      1.78111   3.54376   4.76644 -31.93399 -10.95700 -48.02357       (-16.738,-2.628) (-39.512,-0.357) (-1.406,-1.424)      2.04338
55      1.77786   3.52360   4.76069 -31.90233 -10.94800 -48.01301       (-16.760,-2.632) (-39.539,-0.351) (-1.395,-1.427)      2.08122
56      1.77461   3.50343   4.75493 -31.87066 -10.93900 -48.00244       (-16.783,-2.635) (-39.566,-0.345) (-1.383,-1.429)      2.11906
57      1.77136   3.48326   4.74918 -31.83899 -10.93000 -47.99188       (-16.806,-2.638) (-39.594,-0.340) (-1.372,-1.432)      2.1569
58      1.76811   3.46310   4.74343 -31.80733 -10.92100 -47.98131       (-16.828,-2.641) (-39.621,-0.334) (-1.361,-1.434)      2.19474
59      1.76486   3.44293   4.73768 -31.77566 -10.91200 -47.97075       (-16.851,-2.645) (-39.648,-0.328) (-1.350,-1.437)      2.23258
60      1.76161   3.42276   4.73193 -31.74399 -10.90300 -47.96018       (-16.874,-2.648) (-39.676,-0.322) (-1.339,-1.439)      2.27043
61      1.75837   3.40260   4.72618 -31.71233 -10.89400 -47.94962       (-16.896,-2.651) (-39.703,-0.317) (-1.328,-1.442)      2.30827
62      1.75512   3.38243   4.72043 -31.68066 -10.88500 -47.93905       (-16.919,-2.654) (-39.730,-0.311) (-1.316,-1.444)      2.34611
63      1.75187   3.36226   4.71468 -31.64899 -10.87600 -47.92849       (-16.942,-2.658) (-39.757,-0.305) (-1.305,-1.447)      2.38395
64      1.74862   3.34210   4.70893 -31.61732 -10.86701 -47.91792       (-16.964,-2.661) (-39.785,-0.299) (-1.294,-1.449)      2.42179
65      1.74537   3.32193   4.70318 -31.58566 -10.85801 -47.90736       (-16.987,-2.664) (-39.812,-0.294) (-1.283,-1.452)      2.45963
66      1.74212   3.30176   4.69743 -31.55399 -10.84901 -47.89679       (-17.010,-2.667) (-39.839,-0.288) (-1.272,-1.454)      2.49747
67      1.73887   3.28160   4.69168 -31.52232 -10.84001 -47.88623       (-17.032,-2.671) (-39.866,-0.282) (-1.260,-1.457)      2.53531
68      1.73562   3.26143   4.68593 -31.49066 -10.83101 -47.87566       (-17.055,-2.674) (-39.894,-0.276) (-1.249,-1.459)      2.57315
69      1.73237   3.24126   4.68018 -31.45899 -10.82201 -47.86510       (-17.078,-2.677) (-39.921,-0.271) (-1.238,-1.462)      2.61099
70      1.72913   3.22110   4.67443 -31.42732 -10.81301 -47.85453       (-17.100,-2.680) (-39.948,-0.265) (-1.227,-1.464)      2.64883
71      1.72588   3.20093   4.66868 -31.39566 -10.80401 -47.84397       (-17.123,-2.684) (-39.975,-0.259) (-1.216,-1.467)      2.68667
72      1.72263   3.18076   4.66293 -31.36399 -10.79501 -47.83340       (-17.146,-2.687) (-40.003,-0.253) (-1.205,-1.469)      2.72451
73      1.71938   3.16060   4.65718 -31.33232 -10.78601 -47.82283       (-17.168,-2.690) (-40.030,-0.248) (-1.193,-1.472)      2.76235
74      1.71613   3.14043   4.65143 -31.30065 -10.77702 -47.81227       (-17.191,-2.693) (-40.057,-0.242) (-1.182,-1.474)      2.80019
75      1.71288   3.12026   4.64568 -31.26899 -10.76802 -47.80170       (-17.214,-2.697) (-40.085,-0.236) (-1.171,-1.477)      2.83803
76      1.70963   3.10010   4.63993 -31.23732 -10.75902 -47.79114       (-17.236,-2.700) (-40.112,-0.230) (-1.160,-1.479)      2.87587
77      1.70638   3.07993   4.63418 -31.20565 -10.75002 -47.78057       (-17.259,-2.703) (-40.139,-0.225) (-1.149,-1.482)      2.91371
78      1.70313   3.05977   4.62843 -31.17399 -10.74102 -47.77001       (-17.282,-2.706) (-40.166,-0.219) (-1.138,-1.484)      2.95155
79      1.69989   3.03960   4.62268 -31.14232 -10.73202 -47.75944       (-17.304,-2.710) (-40.194,-0.213) (-1.126,-1.487)      2.98939
