10PERCENT_2018-03-07.11_27_49.963_.txt     Output is probe cell, reduced cell, NCDist distance between
66      3.44582   2.03397   1.28146 -10.79861  -6.70658 -24.42532       (-0.769,-0.016) (-12.551,-0.698) (-0.513,-6.186)      2.96857
67      3.44135   2.03052   1.27981 -10.78726  -6.70559 -24.40972       (-0.752,-0.002) (-12.581,-0.705) (-0.528,-6.196)      2.99573
68      3.43687   2.02707   1.27817 -10.77590  -6.70460 -24.39412       (-0.749,-0.013) (-0.529,-0.698) (-12.599,-6.192)      3.01284
69      3.43240   2.02362   1.27653 -10.76455  -6.70360 -24.37852       (-0.747,-0.028) (-0.529,-0.691) (-12.615,-6.188)      3.02877
70      3.42793   2.02018   1.27489 -10.75320  -6.70261 -24.36292       (-0.745,-0.042) (-0.530,-0.683) (-12.631,-6.183)      3.0448
71      3.42346   2.01673   1.27324 -10.74185  -6.70162 -24.34732       (-0.743,-0.057) (-0.530,-0.675) (-12.647,-6.179)      3.06093
72      3.41899   2.01328   1.27160 -10.73049  -6.70063 -24.33172       (-0.742,-0.071) (-0.530,-0.667) (-12.663,-6.174)      3.07715
73      3.41452   2.00983   1.26996 -10.71914  -6.69964 -24.31612       (-0.740,-0.086) (-0.530,-0.659) (-12.679,-6.169)      3.09347
74      3.41005   2.00639   1.26831 -10.70779  -6.69865 -24.30052       (-0.738,-0.100) (-0.530,-0.652) (-12.694,-6.165)      3.10988
75      3.40558   2.00294   1.26667 -10.69644  -6.69765 -24.28492       (-0.736,-0.115) (-0.530,-0.644) (-12.710,-6.160)      3.12637
76      3.40111   1.99949   1.26503 -10.68509  -6.69666 -24.26932       (-0.734,-0.129) (-0.531,-0.636) (-12.726,-6.156)      3.14296
77      3.39664   1.99604   1.26338 -10.67373  -6.69567 -24.25372       (-0.733,-0.144) (-0.531,-0.628) (-12.742,-6.151)      3.15964
78      3.39217   1.99259   1.26174 -10.66238  -6.69468 -24.23812       (-0.731,-0.158) (-0.531,-0.621) (-12.758,-6.146)      3.1764
79      3.38770   1.98915   1.26010 -10.65103  -6.69369 -24.22252       (-0.729,-0.173) (-0.531,-0.613) (-12.774,-6.142)      3.19324
80      3.38323   1.98570   1.25846 -10.63968  -6.69270 -24.20692       (-0.727,-0.188) (-0.531,-0.605) (-12.790,-6.137)      3.21017
81      3.37876   1.98225   1.25681 -10.62832  -6.69170 -24.19132       (-0.725,-0.202) (-0.531,-0.597) (-12.806,-6.132)      3.22719
82      3.37429   1.97880   1.25517 -10.61697  -6.69071 -24.17572       (-0.724,-0.217) (-0.532,-0.589) (-12.822,-6.128)      3.24428
83      3.36982   1.97535   1.25353 -10.60562  -6.68972 -24.16012       (-0.722,-0.231) (-0.532,-0.582) (-12.838,-6.123)      3.26145
84      3.36535   1.97191   1.25188 -10.59427  -6.68873 -24.14452       (-0.720,-0.246) (-0.532,-0.574) (-12.854,-6.119)      3.27871
85      3.36088   1.96846   1.25024 -10.58292  -6.68774 -24.12892       (-0.718,-0.260) (-0.532,-0.566) (-12.870,-6.114)      3.29603
86      3.35641   1.96501   1.24860 -10.57156  -6.68675 -24.11332       (-0.716,-0.275) (-0.532,-0.558) (-12.886,-6.109)      3.31344
87      3.35193   1.96156   1.24696 -10.56021  -6.68575 -24.09772       (-0.715,-0.289) (-0.532,-0.550) (-12.902,-6.105)      3.33092
88      3.34746   1.95811   1.24531 -10.54886  -6.68476 -24.08212       (-0.713,-0.304) (-0.533,-0.543) (-12.918,-6.100)      3.34847
89      3.34299   1.95467   1.24367 -10.53751  -6.68377 -24.06652       (-0.711,-0.319) (-0.533,-0.535) (-12.934,-6.096)      3.3661
90      3.33852   1.95122   1.24203 -10.52615  -6.68278 -24.05092       (-12.950,-6.091) (-0.709,-0.333) (-0.533,-0.527)      3.38379
91      3.33405   1.94777   1.24038 -10.51480  -6.68179 -24.03532       (-12.966,-6.086) (-0.707,-0.348) (-0.533,-0.519)      3.40081
92      3.32958   1.94432   1.23874 -10.50345  -6.68080 -24.01972       (-12.982,-6.082) (-0.706,-0.362) (-0.533,-0.512)      3.41283
93      3.32511   1.94087   1.23710 -10.49210  -6.67980 -24.00412       (-12.998,-6.077) (-0.704,-0.377) (-0.533,-0.504)      3.42496
94      3.32064   1.93743   1.23546 -10.48075  -6.67881 -23.98852       (-13.014,-6.072) (-0.702,-0.391) (-0.533,-0.496)      3.43721
95      3.31617   1.93398   1.23381 -10.46939  -6.67782 -23.97292       (-13.030,-6.068) (-0.700,-0.406) (-0.534,-0.488)      3.44958
96      3.31170   1.93053   1.23217 -10.45804  -6.67683 -23.95732       (-13.046,-6.063) (-0.698,-0.420) (-0.534,-0.480)      3.46207
97      3.30723   1.92708   1.23053 -10.44669  -6.67584 -23.94172       (-13.062,-6.059) (-0.697,-0.435) (-0.534,-0.473)      3.47466
98      3.30276   1.92364   1.22888 -10.43534  -6.67485 -23.92612       (-13.078,-6.054) (-0.695,-0.450) (-0.534,-0.465)      3.48738
99      3.29829   1.92019   1.22724 -10.42398  -6.67385 -23.91052       (-13.094,-6.049) (-0.693,-0.464) (-0.534,-0.457)      3.5002
100      3.29382   1.91674   1.22560 -10.41263  -6.67286 -23.89492       (-13.110,-6.045) (-0.691,-0.479) (-0.534,-0.449)      3.51313
101      3.28935   1.91329   1.22395 -10.40128  -6.67187 -23.87932       (-13.126,-6.040) (-0.689,-0.493) (-0.535,-0.441)      3.52617
102      3.28488   1.90984   1.22231 -10.38993  -6.67088 -23.86372       (-13.142,-6.035) (-0.688,-0.508) (-0.535,-0.434)      3.53932
103      3.28041   1.90640   1.22067 -10.37857  -6.66989 -23.84812       (-13.158,-6.031) (-0.686,-0.522) (-0.535,-0.426)      3.55258
104      3.27594   1.90295   1.21903 -10.36722  -6.66890 -23.83252       (-13.174,-6.026) (-0.684,-0.537) (-0.535,-0.418)      3.56594
105      3.27146   1.89950   1.21738 -10.35587  -6.66790 -23.81692       (-13.190,-6.022) (-0.682,-0.551) (-0.535,-0.410)      3.57941
106      3.26699   1.89605   1.21574 -10.34452  -6.66691 -23.80132       (-13.206,-6.017) (-0.680,-0.566) (-0.535,-0.403)      3.59298
107      3.26252   1.89260   1.21410 -10.33317  -6.66592 -23.78572       (-13.222,-6.012) (-0.679,-0.580) (-0.536,-0.395)      3.60665
108      3.25805   1.88916   1.21245 -10.32181  -6.66493 -23.77012       (-13.238,-6.008) (-0.677,-0.595) (-0.536,-0.387)      3.62043
109      3.25358   1.88571   1.21081 -10.31046  -6.66394 -23.75452       (-13.254,-6.003) (-0.675,-0.610) (-0.536,-0.379)      3.6343
110      3.24911   1.88226   1.20917 -10.29911  -6.66295 -23.73892       (-13.270,-5.999) (-0.673,-0.624) (-0.536,-0.371)      3.64827
111      3.24464   1.87881   1.20753 -10.28776  -6.66195 -23.72332       (-13.286,-5.994) (-0.671,-0.639) (-0.536,-0.364)      3.66234
112      3.24017   1.87536   1.20588 -10.27640  -6.66096 -23.70772       (-13.301,-5.989) (-0.669,-0.653) (-0.536,-0.356)      3.6765
113      3.23570   1.87192   1.20424 -10.26505  -6.65997 -23.69212       (-13.317,-5.985) (-0.668,-0.668) (-0.537,-0.348)      3.69076
114      3.23123   1.86847   1.20260 -10.25370  -6.65898 -23.67652       (-13.333,-5.980) (-0.666,-0.682) (-0.537,-0.340)      3.70512
115      3.22676   1.86502   1.20095 -10.24235  -6.65799 -23.66092       (-13.349,-5.975) (-0.664,-0.697) (-0.537,-0.332)      3.71957
116      3.22229   1.86157   1.19931 -10.23100  -6.65699 -23.64532       (-13.365,-5.971) (-0.662,-0.711) (-0.537,-0.325)      3.73411
117      3.21782   1.85813   1.19767 -10.21964  -6.65600 -23.62972       (-13.381,-5.966) (-0.660,-0.726) (-0.537,-0.317)      3.74874
118      3.21335   1.85468   1.19603 -10.20829  -6.65501 -23.61412       (-13.397,-5.962) (-0.659,-0.741) (-0.537,-0.309)      3.76346
119      3.20888   1.85123   1.19438 -10.19694  -6.65402 -23.59852       (-13.413,-5.957) (-0.657,-0.755) (-0.538,-0.301)      3.77827
120      3.20441   1.84778   1.19274 -10.18559  -6.65303 -23.58292       (-13.429,-5.952) (-0.655,-0.770) (-0.538,-0.293)      3.79316
121      3.19994   1.84433   1.19110 -10.17423  -6.65204 -23.56732       (-13.445,-5.948) (-0.653,-0.784) (-0.538,-0.286)      3.80815
122      3.19547   1.84089   1.18945 -10.16288  -6.65104 -23.55172       (-13.461,-5.943) (-0.651,-0.799) (-0.538,-0.278)      3.82322
123      3.19099   1.83744   1.18781 -10.15153  -6.65005 -23.53612       (-13.477,-5.938) (-0.650,-0.813) (-0.538,-0.270)      3.83837
124      3.18652   1.83399   1.18617 -10.14018  -6.64906 -23.52052       (-13.493,-5.934) (-0.648,-0.828) (-0.538,-0.262)      3.85361
125      3.18205   1.83054   1.18453 -10.12883  -6.64807 -23.50492       (-13.509,-5.929) (-0.646,-0.842) (-0.539,-0.255)      3.86893
126      3.17758   1.82709   1.18288 -10.11747  -6.64708 -23.48932       (-13.525,-5.925) (-0.644,-0.857) (-0.539,-0.247)      3.88433
127      3.17311   1.82365   1.18124 -10.10612  -6.64609 -23.47372       (-13.541,-5.920) (-0.642,-0.872) (-0.539,-0.239)      3.89981
128      3.16864   1.82020   1.17960 -10.09477  -6.64509 -23.45812       (-13.557,-5.915) (-0.641,-0.886) (-0.539,-0.231)      3.91538
129      3.16417   1.81675   1.17795 -10.08342  -6.64410 -23.44252       (-13.573,-5.911) (-0.639,-0.901) (-0.539,-0.223)      3.93102
130      3.15970   1.81330   1.17631 -10.07206  -6.64311 -23.42692       (-13.589,-5.906) (-0.637,-0.915) (-0.539,-0.216)      3.94674
131      3.15523   1.80985   1.17467 -10.06071  -6.64212 -23.41132       (-13.605,-5.902) (-0.635,-0.930) (-0.539,-0.208)      3.96254
132      3.15076   1.80641   1.17302 -10.04936  -6.64113 -23.39572       (-13.621,-5.897) (-0.633,-0.944) (-0.540,-0.200)      3.97841
133      3.14629   1.80296   1.17138 -10.03801  -6.64014 -23.38012       (-13.637,-5.892) (-0.632,-0.959) (-0.540,-0.192)      3.99436
134      3.14182   1.79951   1.16974 -10.02665  -6.63914 -23.36452       (-13.653,-5.888) (-0.630,-0.973) (-0.540,-0.184)      4.01038
135      3.13735   1.79606   1.16810 -10.01530  -6.63815 -23.34892       (-13.669,-5.883) (-0.628,-0.988) (-0.540,-0.177)      4.02647
136      3.13288   1.79261   1.16645 -10.00395  -6.63716 -23.33332       (-13.685,-5.878) (-0.626,-1.002) (-0.540,-0.169)      4.04156
137      3.12841   1.78917   1.16481  -9.99260  -6.63617 -23.31772       (-13.701,-5.874) (-0.624,-1.017) (-0.540,-0.161)      4.05588
138      3.12394   1.78572   1.16317  -9.98125  -6.63518 -23.30212       (-13.717,-5.869) (-0.623,-1.032) (-0.541,-0.153)      4.07028
139      3.11947   1.78227   1.16152  -9.96989  -6.63419 -23.28652       (-13.733,-5.865) (-0.621,-1.046) (-0.541,-0.146)      4.08476
140      3.11500   1.77882   1.15988  -9.95854  -6.63319 -23.27092       (-13.749,-5.860) (-0.619,-1.061) (-0.541,-0.138)      4.09933
141      3.11053   1.77538   1.15824  -9.94719  -6.63220 -23.25532       (-13.765,-5.855) (-0.617,-1.075) (-0.541,-0.130)      4.11398
142      3.10605   1.77193   1.15660  -9.93584  -6.63121 -23.23972       (-13.781,-5.851) (-0.615,-1.090) (-0.541,-0.122)      4.12871
143      3.10158   1.76848   1.15495  -9.92448  -6.63022 -23.22412       (-13.797,-5.846) (-0.614,-1.104) (-0.541,-0.114)      4.14352
144      3.09711   1.76503   1.15331  -9.91313  -6.62923 -23.20852       (-13.813,-5.841) (-0.612,-1.119) (-0.542,-0.107)      4.15842
145      3.09264   1.76158   1.15167  -9.90178  -6.62824 -23.19292       (-13.829,-5.837) (-0.610,-1.133) (-0.542,-0.099)      4.17339
146      3.08817   1.75814   1.15002  -9.89043  -6.62724 -23.17732       (-13.845,-5.832) (-0.608,-1.148) (-0.542,-0.091)      4.18844
147      3.08370   1.75469   1.14838  -9.87908  -6.62625 -23.16172       (-13.861,-5.828) (-0.606,-1.163) (-0.542,-0.083)      4.20357
148      3.07923   1.75124   1.14674  -9.86772  -6.62526 -23.14612       (-13.877,-5.823) (-0.605,-1.177) (-0.542,-0.075)      4.21877
149      3.07476   1.74779   1.14510  -9.85637  -6.62427 -23.13052       (-13.893,-5.818) (-0.603,-1.192) (-0.542,-0.068)      4.23405
150      3.07029   1.74434   1.14345  -9.84502  -6.62328 -23.11492       (-13.908,-5.814) (-0.601,-1.206) (-0.543,-0.060)      4.24941
151      3.06582   1.74090   1.14181  -9.83367  -6.62229 -23.09932       (-13.924,-5.809) (-0.599,-1.221) (-0.543,-0.052)      4.26484
152      3.06135   1.73745   1.14017  -9.82231  -6.62129 -23.08372       (-13.940,-5.805) (-0.597,-1.235) (-0.543,-0.044)      4.28034
153      3.05688   1.73400   1.13852  -9.81096  -6.62030 -23.06812       (-13.956,-5.800) (-0.595,-1.250) (-0.543,-0.037)      4.29592
154      3.05241   1.73055   1.13688  -9.79961  -6.61931 -23.05252       (-13.972,-5.795) (-0.594,-1.264) (-0.543,-0.029)      4.31156
155      3.04794   1.72710   1.13524  -9.78826  -6.61832 -23.03692       (-13.988,-5.791) (-0.592,-1.279) (-0.543,-0.021)      4.32728
156      3.04347   1.72366   1.13359  -9.77691  -6.61733 -23.02132       (-14.004,-5.786) (-0.590,-1.294) (-0.544,-0.013)      4.34307
157      3.03900   1.72021   1.13195  -9.76555  -6.61634 -23.00572       (-14.020,-5.781) (-0.588,-1.308) (-0.544,-0.005)      4.35893
158      3.03453   1.71676   1.13031  -9.75420  -6.61534 -22.99012       (-0.584,-5.774) (-14.034,-1.320) (-0.546,-0.002)      4.30723
159      3.03006   1.71331   1.12867  -9.74285  -6.61435 -22.97452       (-0.574,-5.762) (-14.042,-1.327) (-0.554,-0.010)      4.31477
160      3.02558   1.70986   1.12702  -9.73150  -6.61336 -22.95892       (-0.565,-5.750) (-14.050,-1.334) (-0.562,-0.018)      4.32241
161      3.02111   1.70642   1.12538  -9.72014  -6.61237 -22.94332       (-0.555,-5.737) (-14.058,-1.340) (-0.570,-0.026)      4.33015
162      3.01664   1.70297   1.12374  -9.70879  -6.61138 -22.92772       (-0.546,-5.725) (-14.067,-1.347) (-0.578,-0.034)      4.33798
163      3.01217   1.69952   1.12209  -9.69744  -6.61039 -22.91212       (-0.536,-5.712) (-14.075,-1.354) (-0.586,-0.041)      4.34591
164      3.00770   1.69607   1.12045  -9.68609  -6.60939 -22.89652       (-0.526,-5.700) (-14.083,-1.361) (-0.594,-0.049)      4.35394
165      3.00323   1.69263   1.11881  -9.67474  -6.60840 -22.88092       (-0.517,-5.688) (-14.091,-1.368) (-0.602,-0.057)      4.36206
166      2.99876   1.68918   1.11717  -9.66338  -6.60741 -22.86532       (-0.507,-5.675) (-14.099,-1.374) (-0.610,-0.065)      4.37028
167      2.99429   1.68573   1.11552  -9.65203  -6.60642 -22.84972       (-0.498,-5.663) (-14.108,-1.381) (-0.618,-0.073)      4.3786
168      2.98982   1.68228   1.11388  -9.64068  -6.60543 -22.83412       (-0.488,-5.650) (-14.116,-1.388) (-0.626,-0.080)      4.387
169      2.98535   1.67883   1.11224  -9.62933  -6.60444 -22.81852       (-0.479,-5.638) (-14.124,-1.395) (-0.634,-0.088)      4.3955
170      2.98088   1.67539   1.11059  -9.61797  -6.60344 -22.80292       (-0.469,-5.626) (-14.132,-1.401) (-0.642,-0.096)      4.4041
171      2.97641   1.67194   1.10895  -9.60662  -6.60245 -22.78732       (-0.459,-5.613) (-14.140,-1.408) (-0.650,-0.104)      4.41279
172      2.97194   1.66849   1.10731  -9.59527  -6.60146 -22.77172       (-0.450,-5.601) (-14.148,-1.415) (-0.658,-0.111)      4.42157
173      2.96747   1.66504   1.10567  -9.58392  -6.60047 -22.75612       (-0.440,-5.588) (-14.157,-1.422) (-0.666,-0.119)      4.43044
174      2.96300   1.66159   1.10402  -9.57256  -6.59948 -22.74052       (-0.431,-5.576) (-14.165,-1.428) (-0.673,-0.127)      4.4394
175      2.95853   1.65815   1.10238  -9.56121  -6.59849 -22.72492       (-0.421,-5.563) (-14.173,-1.435) (-0.681,-0.135)      4.44845
176      2.95406   1.65470   1.10074  -9.54986  -6.59749 -22.70932       (-0.411,-5.551) (-14.181,-1.442) (-0.689,-0.143)      4.45759
177      2.94959   1.65125   1.09909  -9.53851  -6.59650 -22.69372       (-0.402,-5.539) (-14.189,-1.449) (-0.697,-0.150)      4.46682
178      2.94511   1.64780   1.09745  -9.52716  -6.59551 -22.67812       (-0.392,-5.526) (-14.198,-1.455) (-0.705,-0.158)      4.47614
179      2.94064   1.64435   1.09581  -9.51580  -6.59452 -22.66252       (-0.383,-5.514) (-14.206,-1.462) (-0.713,-0.166)      4.48555
180      2.93617   1.64091   1.09416  -9.50445  -6.59353 -22.64692       (-0.373,-5.501) (-14.214,-1.469) (-0.721,-0.174)      4.49505
181      2.93170   1.63746   1.09252  -9.49310  -6.59254 -22.63132       (-0.363,-5.489) (-14.222,-1.476) (-0.729,-0.182)      4.50463
182      2.92723   1.63401   1.09088  -9.48175  -6.59154 -22.61572       (-0.354,-5.477) (-14.230,-1.483) (-0.737,-0.189)      4.5143
183      2.92276   1.63056   1.08924  -9.47039  -6.59055 -22.60012       (-0.344,-5.464) (-14.238,-1.489) (-0.745,-0.197)      4.52406
184      2.91829   1.62711   1.08759  -9.45904  -6.58956 -22.58452       (-0.335,-5.452) (-14.247,-1.496) (-0.753,-0.205)      4.5339
185      2.91382   1.62367   1.08595  -9.44769  -6.58857 -22.56892       (-0.325,-5.439) (-14.255,-1.503) (-0.761,-0.213)      4.54382
186      2.90935   1.62022   1.08431  -9.43634  -6.58758 -22.55332       (-0.315,-5.427) (-14.263,-1.510) (-0.769,-0.220)      4.55384
