10PERCENT_2018-03-07.11_26_54.336_.txt     Output is probe cell, reduced cell, NCDist distance between
66    -15.49227   1.24225 -20.92968 -28.38394  17.73561 -53.44785       (-0.951,-14.250) (-8.405,-15.492) (-2.243,-37.956)      2.2308
67    -15.47615   1.23327 -20.92450 -28.36979  17.71431 -53.43082       (-0.972,-14.243) (-8.417,-15.476) (-2.238,-37.955)      2.25819
68    -15.46003   1.22428 -20.91933 -28.35563  17.69302 -53.41379       (-0.993,-14.236) (-8.430,-15.460) (-2.233,-37.954)      2.28566
69    -15.44392   1.21530 -20.91415 -28.34147  17.67173 -53.39676       (-1.015,-14.229) (-8.442,-15.444) (-2.228,-37.953)      2.31321
70    -15.42780   1.20632 -20.90898 -28.32732  17.65044 -53.37973       (-1.036,-14.221) (-8.454,-15.428) (-2.223,-37.952)      2.34084
71    -15.41168   1.19734 -20.90380 -28.31316  17.62914 -53.36271       (-1.057,-14.214) (-8.467,-15.412) (-2.217,-37.951)      2.36855
72    -15.39556   1.18836 -20.89863 -28.29900  17.60785 -53.34568       (-1.078,-14.207) (-8.479,-15.396) (-2.212,-37.950)      2.39633
73    -15.37945   1.17937 -20.89345 -28.28485  17.58656 -53.32865       (-1.100,-14.200) (-8.491,-15.379) (-2.207,-37.949)      2.42419
74    -15.36333   1.17039 -20.88828 -28.27069  17.56527 -53.31162       (-1.121,-14.193) (-8.503,-15.363) (-2.202,-37.948)      2.45211
75    -15.34721   1.16141 -20.88310 -28.25653  17.54397 -53.29460       (-1.142,-14.186) (-8.516,-15.347) (-2.197,-37.947)      2.48009
76    -15.33109   1.15243 -20.87793 -28.24237  17.52268 -53.27757       (-1.164,-14.179) (-8.528,-15.331) (-2.192,-37.946)      2.50814
77    -15.31497   1.14345 -20.87276 -28.22822  17.50139 -53.26054       (-1.185,-14.172) (-8.540,-15.315) (-2.186,-37.946)      2.53625
78    -15.29886   1.13446 -20.86758 -28.21406  17.48010 -53.24351       (-1.206,-14.164) (-8.553,-15.299) (-2.181,-37.945)      2.56443
79    -15.28274   1.12548 -20.86241 -28.19990  17.45880 -53.22649       (-1.228,-14.157) (-8.565,-15.283) (-2.176,-37.944)      2.59265
80    -15.26662   1.11650 -20.85723 -28.18575  17.43751 -53.20946       (-1.249,-14.150) (-8.577,-15.267) (-2.171,-37.943)      2.62094
81    -15.25050   1.10752 -20.85206 -28.17159  17.41622 -53.19243       (-1.270,-14.143) (-8.590,-15.251) (-2.166,-37.942)      2.64928
82    -15.23439   1.09854 -20.84688 -28.15743  17.39493 -53.17540       (-1.291,-14.136) (-8.602,-15.234) (-2.161,-37.941)      2.67767
83    -15.21827   1.08955 -20.84171 -28.14328  17.37363 -53.15838       (-1.313,-14.129) (-8.614,-15.218) (-2.155,-37.940)      2.70611
84    -15.20215   1.08057 -20.83653 -28.12912  17.35234 -53.14135       (-1.334,-14.122) (-8.627,-15.202) (-2.150,-37.939)      2.7346
85    -15.18603   1.07159 -20.83136 -28.11496  17.33105 -53.12432       (-1.355,-14.114) (-8.639,-15.186) (-2.145,-37.938)      2.76314
86    -15.16992   1.06261 -20.82618 -28.10081  17.30976 -53.10729       (-1.377,-14.107) (-8.651,-15.170) (-2.140,-37.937)      2.79173
87    -15.15380   1.05363 -20.82101 -28.08665  17.28846 -53.09026       (-1.398,-14.100) (-8.664,-15.154) (-2.135,-37.936)      2.82036
88    -15.13768   1.04464 -20.81583 -28.07249  17.26717 -53.07324       (-1.419,-14.093) (-8.676,-15.138) (-2.129,-37.936)      2.84903
89    -15.12156   1.03566 -20.81066 -28.05833  17.24588 -53.05621       (-1.440,-14.086) (-8.688,-15.122) (-2.124,-37.935)      2.87774
90    -15.10545   1.02668 -20.80548 -28.04418  17.22459 -53.03918       (-1.462,-14.079) (-8.700,-15.105) (-2.119,-37.934)      2.9065
91    -15.08933   1.01770 -20.80031 -28.03002  17.20329 -53.02215       (-1.483,-14.072) (-8.713,-15.089) (-2.114,-37.933)      2.9353
92    -15.07321   1.00872 -20.79513 -28.01586  17.18200 -53.00513       (-1.504,-14.064) (-8.725,-15.073) (-2.109,-37.932)      2.96413
93    -15.05709   0.99973 -20.78996 -28.00171  17.16071 -52.98810       (-1.526,-14.057) (-8.737,-15.057) (-2.104,-37.931)      2.993
94    -15.04098   0.99075 -20.78478 -27.98755  17.13942 -52.97107       (-1.547,-14.050) (-8.750,-15.041) (-2.098,-37.930)      3.02191
95    -15.02486   0.98177 -20.77961 -27.97339  17.11812 -52.95404       (-1.568,-14.043) (-8.762,-15.025) (-2.093,-37.929)      3.05085
96    -15.00874   0.97279 -20.77443 -27.95924  17.09683 -52.93702       (-1.590,-14.036) (-8.774,-15.009) (-2.088,-37.928)      3.07983
97    -14.99262   0.96381 -20.76926 -27.94508  17.07554 -52.91999       (-1.611,-14.029) (-8.787,-14.993) (-2.083,-37.927)      3.10884
98    -14.97651   0.95482 -20.76408 -27.93092  17.05425 -52.90296       (-1.632,-14.022) (-8.799,-14.977) (-2.078,-37.926)      3.13788
99    -14.96039   0.94584 -20.75891 -27.91677  17.03295 -52.88593       (-1.653,-14.015) (-8.811,-14.960) (-2.073,-37.926)      3.16696
100    -14.94427   0.93686 -20.75373 -27.90261  17.01166 -52.86891       (-1.675,-14.007) (-8.824,-14.944) (-2.067,-37.925)      3.19606
101    -14.92815   0.92788 -20.74856 -27.88845  16.99037 -52.85188       (-1.696,-14.000) (-8.836,-14.928) (-2.062,-37.924)      3.2252
102    -14.91204   0.91890 -20.74338 -27.87430  16.96908 -52.83485       (-1.717,-13.993) (-8.848,-14.912) (-2.057,-37.923)      3.25436
103    -14.89592   0.90991 -20.73821 -27.86014  16.94778 -52.81782       (-1.739,-13.986) (-8.860,-14.896) (-2.052,-37.922)      3.28355
104    -14.87980   0.90093 -20.73303 -27.84598  16.92649 -52.80080       (-1.760,-13.979) (-8.873,-14.880) (-2.047,-37.921)      3.31277
105    -14.86368   0.89195 -20.72786 -27.83182  16.90520 -52.78377       (-1.781,-13.972) (-8.885,-14.864) (-2.042,-37.920)      3.34202
106    -14.84757   0.88297 -20.72268 -27.81767  16.88391 -52.76674       (-1.802,-13.965) (-8.897,-14.848) (-2.036,-37.919)      3.37129
107    -14.83145   0.87399 -20.71751 -27.80351  16.86261 -52.74971       (-1.824,-13.957) (-8.910,-14.831) (-2.031,-37.918)      3.40059
108    -14.81533   0.86501 -20.71233 -27.78935  16.84132 -52.73268       (-1.845,-13.950) (-8.922,-14.815) (-2.026,-37.917)      3.42991
109    -14.79921   0.85602 -20.70716 -27.77520  16.82003 -52.71566       (-1.866,-13.943) (-8.934,-14.799) (-2.021,-37.916)      3.45926
110    -14.78309   0.84704 -20.70198 -27.76104  16.79874 -52.69863       (-1.888,-13.936) (-8.947,-14.783) (-2.016,-37.916)      3.48863
111    -14.76698   0.83806 -20.69681 -27.74688  16.77744 -52.68160       (-1.909,-13.929) (-8.959,-14.767) (-2.010,-37.915)      3.51802
112    -14.75086   0.82908 -20.69163 -27.73273  16.75615 -52.66457       (-1.930,-13.922) (-8.971,-14.751) (-2.005,-37.914)      3.54743
113    -14.73474   0.82010 -20.68646 -27.71857  16.73486 -52.64755       (-1.951,-13.915) (-8.984,-14.735) (-2.000,-37.913)      3.57687
114    -14.71862   0.81111 -20.68128 -27.70441  16.71357 -52.63052       (-1.973,-13.908) (-8.996,-14.719) (-1.995,-37.912)      3.60633
115    -14.70251   0.80213 -20.67611 -27.69026  16.69227 -52.61349       (-1.994,-13.900) (-9.008,-14.703) (-1.990,-37.911)      3.63581
116    -14.68639   0.79315 -20.67093 -27.67610  16.67098 -52.59646       (-2.015,-13.893) (-9.021,-14.686) (-1.985,-37.910)      3.66531
117    -14.67027   0.78417 -20.66576 -27.66194  16.64969 -52.57944       (-2.037,-13.886) (-9.033,-14.670) (-1.979,-37.909)      3.69483
118    -14.65415   0.77519 -20.66058 -27.64778  16.62840 -52.56241       (-2.058,-13.879) (-9.045,-14.654) (-1.974,-37.908)      3.72437
119    -14.63804   0.76620 -20.65541 -27.63363  16.60710 -52.54538       (-2.079,-13.872) (-9.057,-14.638) (-1.969,-37.907)      3.75392
120    -14.62192   0.75722 -20.65023 -27.61947  16.58581 -52.52835       (-2.101,-13.865) (-9.070,-14.622) (-1.964,-37.906)      3.7835
121    -14.60580   0.74824 -20.64506 -27.60531  16.56452 -52.51133       (-2.122,-13.858) (-9.082,-14.606) (-1.959,-37.906)      3.81309
122    -14.58968   0.73926 -20.63988 -27.59116  16.54323 -52.49430       (-2.143,-13.850) (-9.094,-14.590) (-1.954,-37.905)      3.8427
123    -14.57357   0.73028 -20.63471 -27.57700  16.52193 -52.47727       (-2.164,-13.843) (-9.107,-14.574) (-1.948,-37.904)      3.87233
124    -14.55745   0.72129 -20.62953 -27.56284  16.50064 -52.46024       (-2.186,-13.836) (-9.119,-14.557) (-1.943,-37.903)      3.90198
125    -14.54133   0.71231 -20.62436 -27.54869  16.47935 -52.44321       (-2.207,-13.829) (-9.131,-14.541) (-1.938,-37.902)      3.93164
126    -14.52521   0.70333 -20.61918 -27.53453  16.45806 -52.42619       (-2.228,-13.822) (-9.144,-14.525) (-1.933,-37.901)      3.96132
127    -14.50910   0.69435 -20.61401 -27.52037  16.43676 -52.40916       (-2.250,-13.815) (-9.156,-14.509) (-1.928,-37.900)      3.99101
128    -14.49298   0.68537 -20.60883 -27.50622  16.41547 -52.39213       (-2.271,-13.808) (-9.168,-14.493) (-1.922,-37.899)      4.02072
129    -14.47686   0.67638 -20.60366 -27.49206  16.39418 -52.37510       (-2.292,-13.800) (-9.181,-14.477) (-1.917,-37.898)      4.05044
130    -14.46074   0.66740 -20.59848 -27.47790  16.37289 -52.35808       (-2.313,-13.793) (-9.193,-14.461) (-1.912,-37.897)      4.08018
131    -14.44463   0.65842 -20.59331 -27.46374  16.35159 -52.34105       (-2.335,-13.786) (-9.205,-14.445) (-1.907,-37.896)      4.10993
132    -14.42851   0.64944 -20.58813 -27.44959  16.33030 -52.32402       (-2.356,-13.779) (-9.217,-14.429) (-1.902,-37.896)      4.1397
133    -14.41239   0.64046 -20.58296 -27.43543  16.30901 -52.30699       (-2.377,-13.772) (-9.230,-14.412) (-1.897,-37.895)      4.16948
134    -14.39627   0.63147 -20.57778 -27.42127  16.28772 -52.28997       (-2.399,-13.765) (-9.242,-14.396) (-1.891,-37.894)      4.19927
135    -14.38016   0.62249 -20.57261 -27.40712  16.26642 -52.27294       (-2.420,-13.758) (-9.254,-14.380) (-1.886,-37.893)      4.22908
136    -14.36404   0.61351 -20.56743 -27.39296  16.24513 -52.25591       (-2.441,-13.751) (-9.267,-14.364) (-1.881,-37.892)      4.2589
137    -14.34792   0.60453 -20.56226 -27.37880  16.22384 -52.23888       (-2.463,-13.743) (-9.279,-14.348) (-1.876,-37.891)      4.28873
138    -14.33180   0.59555 -20.55708 -27.36465  16.20255 -52.22186       (-2.484,-13.736) (-9.291,-14.332) (-1.871,-37.890)      4.31857
139    -14.31569   0.58656 -20.55191 -27.35049  16.18125 -52.20483       (-2.505,-13.729) (-9.304,-14.316) (-1.866,-37.889)      4.34843
140    -14.29957   0.57758 -20.54673 -27.33633  16.15996 -52.18780       (-2.526,-13.722) (-9.316,-14.300) (-1.860,-37.888)      4.3783
141    -14.28345   0.56860 -20.54156 -27.32218  16.13867 -52.17077       (-2.548,-13.715) (-9.328,-14.283) (-1.855,-37.887)      4.40818
142    -14.26733   0.55962 -20.53638 -27.30802  16.11738 -52.15375       (-2.569,-13.708) (-9.341,-14.267) (-1.850,-37.886)      4.43807
143    -14.25121   0.55064 -20.53121 -27.29386  16.09608 -52.13672       (-2.590,-13.701) (-9.353,-14.251) (-1.845,-37.886)      4.46797
144    -14.23510   0.54165 -20.52603 -27.27970  16.07479 -52.11969       (-2.612,-13.693) (-9.365,-14.235) (-1.840,-37.885)      4.49789
145    -14.21898   0.53267 -20.52086 -27.26555  16.05350 -52.10266       (-2.633,-13.686) (-9.378,-14.219) (-1.835,-37.884)      4.52781
146    -14.20286   0.52369 -20.51568 -27.25139  16.03221 -52.08563       (-2.654,-13.679) (-9.390,-14.203) (-1.829,-37.883)      4.55774
147    -14.18674   0.51471 -20.51051 -27.23723  16.01091 -52.06861       (-2.675,-13.672) (-9.402,-14.187) (-1.824,-37.882)      4.58769
148    -14.17063   0.50573 -20.50533 -27.22308  15.98962 -52.05158       (-2.697,-13.665) (-9.414,-14.171) (-1.819,-37.881)      4.61764
149    -14.15451   0.49674 -20.50016 -27.20892  15.96833 -52.03455       (-2.718,-13.658) (-9.427,-14.155) (-1.814,-37.880)      4.64761
150    -14.13839   0.48776 -20.49498 -27.19476  15.94704 -52.01752       (-2.739,-13.651) (-9.439,-14.138) (-1.809,-37.879)      4.67758
151    -14.12227   0.47878 -20.48981 -27.18061  15.92574 -52.00050       (-2.761,-13.643) (-9.451,-14.122) (-1.803,-37.878)      4.70757
152    -14.10616   0.46980 -20.48463 -27.16645  15.90445 -51.98347       (-2.782,-13.636) (-9.464,-14.106) (-1.798,-37.877)      4.73756
153    -14.09004   0.46082 -20.47946 -27.15229  15.88316 -51.96644       (-2.803,-13.629) (-9.476,-14.090) (-1.793,-37.876)      4.76756
154    -14.07392   0.45183 -20.47428 -27.13814  15.86187 -51.94941       (-2.824,-13.622) (-9.488,-14.074) (-1.788,-37.875)      4.79757
155    -14.05780   0.44285 -20.46911 -27.12398  15.84057 -51.93239       (-2.846,-13.615) (-9.501,-14.058) (-1.783,-37.875)      4.82759
156    -14.04169   0.43387 -20.46393 -27.10982  15.81928 -51.91536       (-2.867,-13.608) (-9.513,-14.042) (-1.778,-37.874)      4.85762
157    -14.02557   0.42489 -20.45876 -27.09566  15.79799 -51.89833       (-2.888,-13.601) (-9.525,-14.026) (-1.772,-37.873)      4.88766
158    -14.00945   0.41591 -20.45358 -27.08151  15.77670 -51.88130       (-2.910,-13.594) (-9.538,-14.009) (-1.767,-37.872)      4.91771
159    -13.99333   0.40692 -20.44841 -27.06735  15.75540 -51.86428       (-2.931,-13.586) (-9.550,-13.993) (-1.762,-37.871)      4.94776
160    -13.97722   0.39794 -20.44323 -27.05319  15.73411 -51.84725       (-2.952,-13.579) (-9.562,-13.977) (-1.757,-37.870)      4.97782
161    -13.96110   0.38896 -20.43806 -27.03904  15.71282 -51.83022       (-2.974,-13.572) (-9.575,-13.961) (-1.752,-37.869)      5.00789
162    -13.94498   0.37998 -20.43288 -27.02488  15.69153 -51.81319       (-2.995,-13.565) (-9.587,-13.945) (-1.747,-37.868)      5.03797
163    -13.92886   0.37100 -20.42771 -27.01072  15.67023 -51.79617       (-3.016,-13.558) (-9.599,-13.929) (-1.741,-37.867)      5.06805
164    -13.91275   0.36201 -20.42253 -26.99657  15.64894 -51.77914       (-3.037,-13.551) (-9.611,-13.913) (-1.736,-37.866)      5.09815
165    -13.89663   0.35303 -20.41736 -26.98241  15.62765 -51.76211       (-3.059,-13.544) (-9.624,-13.897) (-1.731,-37.865)      5.12825
166    -13.88051   0.34405 -20.41218 -26.96825  15.60636 -51.74508       (-3.080,-13.536) (-9.636,-13.881) (-1.726,-37.865)      5.15835
167    -13.86439   0.33507 -20.40701 -26.95410  15.58506 -51.72805       (-3.101,-13.529) (-9.648,-13.864) (-1.721,-37.864)      5.18847
168    -13.84828   0.32609 -20.40183 -26.93994  15.56377 -51.71103       (-3.123,-13.522) (-9.661,-13.848) (-1.715,-37.863)      5.21859
169    -13.83216   0.31711 -20.39666 -26.92578  15.54248 -51.69400       (-3.144,-13.515) (-9.673,-13.832) (-1.710,-37.862)      5.24872
170    -13.81604   0.30812 -20.39149 -26.91162  15.52119 -51.67697       (-3.165,-13.508) (-9.685,-13.816) (-1.705,-37.861)      5.27885
171    -13.79992   0.29914 -20.38631 -26.89747  15.49989 -51.65994       (-3.186,-13.501) (-9.698,-13.800) (-1.700,-37.860)      5.30899
172    -13.78381   0.29016 -20.38114 -26.88331  15.47860 -51.64292       (-3.208,-13.494) (-9.710,-13.784) (-1.695,-37.859)      5.33914
173    -13.76769   0.28118 -20.37596 -26.86915  15.45731 -51.62589       (-3.229,-13.487) (-9.722,-13.768) (-1.690,-37.858)      5.3693
174    -13.75157   0.27220 -20.37079 -26.85500  15.43602 -51.60886       (-3.250,-13.479) (-9.735,-13.752) (-1.684,-37.857)      5.39946
175    -13.73545   0.26321 -20.36561 -26.84084  15.41472 -51.59183       (-3.272,-13.472) (-9.747,-13.735) (-1.679,-37.856)      5.42962
176    -13.71934   0.25423 -20.36044 -26.82668  15.39343 -51.57481       (-3.293,-13.465) (-9.759,-13.719) (-1.674,-37.855)      5.4598
177    -13.70322   0.24525 -20.35526 -26.81253  15.37214 -51.55778       (-3.314,-13.458) (-9.771,-13.703) (-1.669,-37.855)      5.48998
178    -13.68710   0.23627 -20.35009 -26.79837  15.35084 -51.54075       (-3.335,-13.451) (-9.784,-13.687) (-1.664,-37.854)      5.52016
179    -13.67098   0.22729 -20.34491 -26.78421  15.32955 -51.52372       (-3.357,-13.444) (-9.796,-13.671) (-1.659,-37.853)      5.55035
180    -13.65486   0.21830 -20.33974 -26.77006  15.30826 -51.50670       (-3.378,-13.437) (-9.808,-13.655) (-1.653,-37.852)      5.58055
181    -13.63875   0.20932 -20.33456 -26.75590  15.28697 -51.48967       (-3.399,-13.429) (-9.821,-13.639) (-1.648,-37.851)      5.61075
182    -13.62263   0.20034 -20.32939 -26.74174  15.26567 -51.47264       (-3.421,-13.422) (-9.833,-13.623) (-1.643,-37.850)      5.64096
183    -13.60651   0.19136 -20.32421 -26.72758  15.24438 -51.45561       (-3.442,-13.415) (-9.845,-13.607) (-1.638,-37.849)      5.67117
184    -13.59039   0.18238 -20.31904 -26.71343  15.22309 -51.43858       (-3.463,-13.408) (-9.858,-13.590) (-1.633,-37.848)      5.70139
