2BOUNDS_2018-03-07.14_35_20.379_.txt     Output is probe cell, reduced cell, NCDist distance between
29     -9.34197   2.27622   8.89657 -34.78954  -6.86805 -36.52431       (-2.119,-0.064) (-3.612,-11.490) (-15.278,-1.583)      3.5517
30     -9.34241   2.27303   8.88526 -34.75806  -6.86197 -36.49978       (-2.164,-0.033) (-3.589,-11.549) (-15.366,-1.566)      3.67418
31     -9.34285   2.26984   8.87395 -34.72658  -6.85588 -36.47525       (-2.208,-0.002) (-3.567,-11.608) (-15.454,-1.549)      3.79665
32     -9.34329   2.26665   8.86263 -34.69510  -6.84979 -36.45072       (-2.282,-0.029) (-15.513,-11.639) (-3.516,-1.503)      3.90472
33     -9.34373   2.26346   8.85132 -34.66362  -6.84371 -36.42619       (-2.358,-0.060) (-15.570,-11.667) (-3.463,-1.455)      4.0128
34     -9.34417   2.26026   8.84001 -34.63214  -6.83762 -36.40166       (-2.434,-0.091) (-15.627,-11.695) (-3.410,-1.407)      4.12189
35     -9.34461   2.25707   8.82870 -34.60067  -6.83154 -36.37713       (-2.510,-0.122) (-15.684,-11.724) (-3.356,-1.359)      4.23192
36     -9.34505   2.25388   8.81739 -34.56919  -6.82545 -36.35260       (-2.586,-0.153) (-15.740,-11.752) (-3.303,-1.311)      4.34283
37     -9.34549   2.25069   8.80608 -34.53771  -6.81936 -36.32806       (-2.662,-0.184) (-15.797,-11.780) (-3.250,-1.263)      4.45455
38     -9.34593   2.24750   8.79477 -34.50623  -6.81328 -36.30353       (-2.737,-0.215) (-15.854,-11.809) (-3.197,-1.215)      4.56701
39     -9.34637   2.24431   8.78346 -34.47475  -6.80719 -36.27900       (-2.813,-0.246) (-15.911,-11.837) (-3.143,-1.167)      4.68017
40     -9.34682   2.24112   8.77214 -34.44327  -6.80110 -36.25447       (-2.889,-0.277) (-15.968,-11.865) (-3.090,-1.119)      4.79397
41     -9.34726   2.23793   8.76083 -34.41180  -6.79502 -36.22994       (-2.965,-0.308) (-16.025,-11.893) (-3.037,-1.071)      4.90837
42     -9.34770   2.23474   8.74952 -34.38032  -6.78893 -36.20541       (-3.041,-0.339) (-16.081,-11.922) (-2.984,-1.023)      5.00517
43     -9.34814   2.23155   8.73821 -34.34884  -6.78284 -36.18088       (-3.117,-0.370) (-16.138,-11.950) (-2.931,-0.975)      5.00422
44     -9.34858   2.22836   8.72690 -34.31736  -6.77676 -36.15635       (-3.193,-0.401) (-16.195,-11.978) (-2.877,-0.927)      5.00644
45     -9.34902   2.22517   8.71559 -34.28588  -6.77067 -36.13182       (-3.269,-0.432) (-16.252,-12.007) (-2.824,-0.879)      5.01184
46     -9.34946   2.22198   8.70428 -34.25440  -6.76459 -36.10729       (-3.344,-0.463) (-16.309,-12.035) (-2.771,-0.831)      5.02039
47     -9.34990   2.21879   8.69296 -34.22292  -6.75850 -36.08276       (-3.420,-0.494) (-16.366,-12.063) (-2.718,-0.783)      5.03209
48     -9.35034   2.21560   8.68165 -34.19145  -6.75241 -36.05823       (-3.496,-0.525) (-16.423,-12.091) (-2.664,-0.735)      5.04692
49     -9.35078   2.21241   8.67034 -34.15997  -6.74633 -36.03369       (-3.572,-0.557) (-16.479,-12.120) (-2.611,-0.687)      5.06483
50     -9.35122   2.20922   8.65903 -34.12849  -6.74024 -36.00916       (-3.648,-0.588) (-16.536,-12.148) (-2.558,-0.639)      5.08582
51     -9.35166   2.20603   8.64772 -34.09701  -6.73415 -35.98463       (-3.724,-0.619) (-16.593,-12.176) (-2.505,-0.591)      5.10982
52     -9.35210   2.20284   8.63641 -34.06553  -6.72807 -35.96010       (-3.800,-0.650) (-16.650,-12.205) (-2.451,-0.543)      5.13681
53     -9.35254   2.19965   8.62510 -34.03405  -6.72198 -35.93557       (-3.876,-0.681) (-16.707,-12.233) (-2.398,-0.495)      5.16674
54     -9.35298   2.19646   8.61378 -34.00258  -6.71590 -35.91104       (-3.952,-0.712) (-16.764,-12.261) (-2.345,-0.447)      5.19955
55     -9.35342   2.19327   8.60247 -33.97110  -6.70981 -35.88651       (-4.027,-0.743) (-16.821,-12.289) (-2.292,-0.399)      5.23519
56     -9.35386   2.19008   8.59116 -33.93962  -6.70372 -35.86198       (-4.103,-0.774) (-16.877,-12.318) (-2.238,-0.351)      5.27361
57     -9.35430   2.18689   8.57985 -33.90814  -6.69764 -35.83745       (-4.179,-0.805) (-16.934,-12.346) (-2.185,-0.303)      5.31474
58     -9.35474   2.18370   8.56854 -33.87666  -6.69155 -35.81292       (-4.255,-0.836) (-16.991,-12.374) (-2.132,-0.255)      5.35852
59     -9.35518   2.18051   8.55723 -33.84518  -6.68546 -35.78839       (-4.331,-0.867) (-17.048,-12.403) (-2.079,-0.207)      5.40489
60     -9.35563   2.17732   8.54592 -33.81371  -6.67938 -35.76386       (-4.407,-0.898) (-17.105,-12.431) (-2.025,-0.159)      5.45378
61     -9.35607   2.17413   8.53461 -33.78223  -6.67329 -35.73932       (-4.483,-0.929) (-17.162,-12.459) (-1.972,-0.111)      5.50512
62     -9.35651   2.17094   8.52329 -33.75075  -6.66720 -35.71479       (-4.559,-0.960) (-17.218,-12.487) (-1.919,-0.063)      5.55884
63     -9.35695   2.16775   8.51198 -33.71927  -6.66112 -35.69026       (-4.634,-0.991) (-17.275,-12.516) (-1.866,-0.015)      5.61489
64     -9.35739   2.16456   8.50067 -33.68779  -6.65503 -35.66573       (-17.299,-0.989) (-4.677,-12.511) (-1.846,-0.033)      5.62839
65     -9.35783   2.16137   8.48936 -33.65631  -6.64895 -35.64120       (-17.308,-0.972) (-4.705,-12.491) (-1.840,-0.081)      5.62276
66     -9.35827   2.15818   8.47805 -33.62484  -6.64286 -35.61667       (-17.317,-0.955) (-4.733,-12.471) (-1.835,-0.129)      5.61782
67     -9.35871   2.15499   8.46674 -33.59336  -6.63677 -35.59214       (-17.326,-0.938) (-4.761,-12.452) (-1.830,-0.177)      5.61356
68     -9.35915   2.15180   8.45543 -33.56188  -6.63069 -35.56761       (-17.334,-0.921) (-4.789,-12.432) (-1.825,-0.225)      5.60998
69     -9.35959   2.14861   8.44411 -33.53040  -6.62460 -35.54308       (-17.343,-0.904) (-4.817,-12.412) (-1.820,-0.273)      5.60709
70     -9.36003   2.14542   8.43280 -33.49892  -6.61851 -35.51855       (-17.352,-0.887) (-4.844,-12.393) (-1.814,-0.321)      5.60489
71     -9.36047   2.14223   8.42149 -33.46744  -6.61243 -35.49402       (-17.361,-0.870) (-4.872,-12.373) (-1.809,-0.369)      5.60338
72     -9.36091   2.13904   8.41018 -33.43596  -6.60634 -35.46949       (-17.370,-0.853) (-4.900,-12.353) (-1.804,-0.417)      5.60256
73     -9.36135   2.13585   8.39887 -33.40449  -6.60026 -35.44495       (-17.379,-0.836) (-4.928,-12.333) (-1.799,-0.465)      5.60243
74     -9.36179   2.13266   8.38756 -33.37301  -6.59417 -35.42042       (-17.387,-0.819) (-4.956,-12.314) (-1.793,-0.513)      5.60299
75     -9.36223   2.12947   8.37625 -33.34153  -6.58808 -35.39589       (-17.396,-0.802) (-4.984,-12.294) (-1.788,-0.561)      5.60424
76     -9.36267   2.12628   8.36494 -33.31005  -6.58200 -35.37136       (-17.405,-0.785) (-5.012,-12.274) (-1.783,-0.609)      5.60617
77     -9.36311   2.12309   8.35362 -33.27857  -6.57591 -35.34683       (-17.414,-0.768) (-5.039,-12.254) (-1.778,-0.657)      5.6088
78     -9.36355   2.11990   8.34231 -33.24709  -6.56982 -35.32230       (-17.423,-0.751) (-5.067,-12.235) (-1.772,-0.705)      5.61211
79     -9.36400   2.11671   8.33100 -33.21562  -6.56374 -35.29777       (-17.432,-0.734) (-5.095,-12.215) (-1.767,-0.753)      5.61611
80     -9.36444   2.11352   8.31969 -33.18414  -6.55765 -35.27324       (-17.440,-0.717) (-5.123,-12.195) (-1.762,-0.801)      5.6208
81     -9.36488   2.11033   8.30838 -33.15266  -6.55156 -35.24871       (-17.449,-0.700) (-5.151,-12.176) (-1.757,-0.849)      5.62616
82     -9.36532   2.10714   8.29707 -33.12118  -6.54548 -35.22418       (-17.458,-0.683) (-5.179,-12.156) (-1.752,-0.897)      5.63221
83     -9.36576   2.10395   8.28576 -33.08970  -6.53939 -35.19965       (-17.467,-0.666) (-5.207,-12.136) (-1.746,-0.945)      5.63894
84     -9.36620   2.10076   8.27444 -33.05822  -6.53331 -35.17512       (-17.476,-0.649) (-5.235,-12.116) (-1.741,-0.993)      5.64634
85     -9.36664   2.09757   8.26313 -33.02675  -6.52722 -35.15058       (-17.485,-0.632) (-5.262,-12.097) (-1.736,-1.041)      5.65442
86     -9.36708   2.09438   8.25182 -32.99527  -6.52113 -35.12605       (-17.493,-0.615) (-5.290,-12.077) (-1.731,-1.089)      5.66317
87     -9.36752   2.09119   8.24051 -32.96379  -6.51505 -35.10152       (-17.502,-0.598) (-5.318,-12.057) (-1.725,-1.138)      5.67259
88     -9.36796   2.08800   8.22920 -32.93231  -6.50896 -35.07699       (-17.511,-0.581) (-5.346,-12.037) (-1.720,-1.186)      5.68267
89     -9.36840   2.08481   8.21789 -32.90083  -6.50287 -35.05246       (-17.520,-0.565) (-5.374,-12.018) (-1.715,-1.234)      5.69341
90     -9.36884   2.08162   8.20658 -32.86935  -6.49679 -35.02793       (-17.529,-0.548) (-5.402,-11.998) (-1.710,-1.282)      5.70481
91     -9.36928   2.07843   8.19526 -32.83788  -6.49070 -35.00340       (-17.538,-0.531) (-5.430,-11.978) (-1.705,-1.330)      5.71686
92     -9.36972   2.07524   8.18395 -32.80640  -6.48462 -34.97887       (-17.546,-0.514) (-5.457,-11.959) (-1.699,-1.378)      5.72956
93     -9.37016   2.07205   8.17264 -32.77492  -6.47853 -34.95434       (-17.555,-0.497) (-5.485,-11.939) (-1.694,-1.426)      5.74291
94     -9.37060   2.06886   8.16133 -32.74344  -6.47244 -34.92981       (-17.564,-0.480) (-5.513,-11.919) (-1.689,-1.474)      5.7569
95     -9.37104   2.06567   8.15002 -32.71196  -6.46636 -34.90528       (-17.573,-0.463) (-5.541,-11.899) (-1.684,-1.522)      5.77152
96     -9.37148   2.06248   8.13871 -32.68048  -6.46027 -34.88075       (-17.582,-0.446) (-5.569,-11.880) (-1.678,-1.570)      5.78677
97     -9.37192   2.05929   8.12740 -32.64900  -6.45418 -34.85621       (-17.591,-0.429) (-5.597,-11.860) (-1.673,-1.618)      5.80265
98     -9.37236   2.05610   8.11609 -32.61753  -6.44810 -34.83168       (-17.599,-0.412) (-5.625,-11.840) (-1.668,-1.666)      5.81915
99     -9.37281   2.05291   8.10477 -32.58605  -6.44201 -34.80715       (-17.608,-0.395) (-5.653,-11.820) (-1.663,-1.714)      5.83627
100     -9.37325   2.04972   8.09346 -32.55457  -6.43592 -34.78262       (-17.617,-0.378) (-5.680,-11.801) (-1.658,-1.762)      5.854
101     -9.37369   2.04653   8.08215 -32.52309  -6.42984 -34.75809       (-17.626,-0.361) (-5.708,-11.781) (-1.652,-1.810)      5.87233
102     -9.37413   2.04334   8.07084 -32.49161  -6.42375 -34.73356       (-17.635,-0.344) (-5.736,-11.761) (-1.647,-1.858)      5.89126
103     -9.37457   2.04015   8.05953 -32.46013  -6.41767 -34.70903       (-17.644,-0.327) (-5.764,-11.742) (-1.642,-1.906)      5.91078
104     -9.37501   2.03696   8.04822 -32.42866  -6.41158 -34.68450       (-17.652,-0.310) (-5.792,-11.722) (-1.637,-1.954)      5.93089
105     -9.37545   2.03376   8.03691 -32.39718  -6.40549 -34.65997       (-17.661,-0.293) (-5.820,-11.702) (-1.631,-2.002)      5.95158
106     -9.37589   2.03057   8.02559 -32.36570  -6.39941 -34.63544       (-17.670,-0.276) (-5.848,-11.682) (-1.626,-2.050)      5.97285
107     -9.37633   2.02738   8.01428 -32.33422  -6.39332 -34.61091       (-17.679,-0.259) (-5.875,-11.663) (-1.621,-2.098)      5.99469
108     -9.37677   2.02419   8.00297 -32.30274  -6.38723 -34.58638       (-17.688,-0.242) (-5.903,-11.643) (-1.616,-2.146)      6.01709
109     -9.37721   2.02100   7.99166 -32.27126  -6.38115 -34.56185       (-17.697,-0.225) (-5.931,-11.623) (-1.611,-2.194)      6.04004
110     -9.37765   2.01781   7.98035 -32.23979  -6.37506 -34.53731       (-17.705,-0.208) (-5.959,-11.603) (-1.605,-2.242)      6.06355
111     -9.37809   2.01462   7.96904 -32.20831  -6.36898 -34.51278       (-17.714,-0.191) (-5.987,-11.584) (-1.600,-2.290)      6.0876
112     -9.37853   2.01143   7.95773 -32.17683  -6.36289 -34.48825       (-17.723,-0.174) (-6.015,-11.564) (-1.595,-2.338)      6.11219
113     -9.37897   2.00824   7.94642 -32.14535  -6.35680 -34.46372       (-17.732,-0.157) (-6.043,-11.544) (-1.590,-2.386)      6.13731
114     -9.37941   2.00505   7.93510 -32.11387  -6.35072 -34.43919       (-17.741,-0.140) (-6.071,-11.525) (-1.584,-2.434)      6.16295
115     -9.37985   2.00186   7.92379 -32.08239  -6.34463 -34.41466       (-17.750,-0.123) (-6.098,-11.505) (-1.579,-2.482)      6.18912
116     -9.38029   1.99867   7.91248 -32.05092  -6.33854 -34.39013       (-17.758,-0.106) (-6.126,-11.485) (-1.574,-2.530)      6.21579
117     -9.38073   1.99548   7.90117 -32.01944  -6.33246 -34.36560       (-17.767,-0.089) (-6.154,-11.465) (-1.569,-2.578)      6.24297
118     -9.38117   1.99229   7.88986 -31.98796  -6.32637 -34.34107       (-17.776,-0.072) (-6.182,-11.446) (-1.563,-2.626)      6.27065
119     -9.38162   1.98910   7.87855 -31.95648  -6.32029 -34.31654       (-17.785,-0.055) (-6.210,-11.426) (-1.558,-2.674)      6.29882
120     -9.38206   1.98591   7.86724 -31.92500  -6.31420 -34.29201       (-17.794,-0.038) (-6.238,-11.406) (-1.553,-2.722)      6.32748
121     -9.38250   1.98272   7.85592 -31.89352  -6.30811 -34.26748       (-17.803,-0.021) (-6.266,-11.386) (-1.548,-2.770)      6.35661
122     -9.38294   1.97953   7.84461 -31.86204  -6.30203 -34.24294       (-17.812,-0.004) (-6.294,-11.367) (-1.543,-2.818)      6.38622
123     -9.38338   1.97634   7.83330 -31.83057  -6.29594 -34.21841       (-17.833,-0.013) (-1.525,-11.334) (-6.309,-2.853)      5.89667    *****
124     -9.38382   1.97315   7.82199 -31.79909  -6.28985 -34.19388       (-17.859,-0.030) (-1.502,-11.298) (-6.320,-2.884)      5.9176
125     -9.38426   1.96996   7.81068 -31.76761  -6.28377 -34.16935       (-17.885,-0.047) (-1.480,-11.261) (-6.330,-2.915)      5.93911
126     -9.38470   1.96677   7.79937 -31.73613  -6.27768 -34.14482       (-17.910,-0.064) (-1.458,-11.224) (-6.341,-2.946)      5.9612
127     -9.38514   1.96358   7.78806 -31.70465  -6.27159 -34.12029       (-17.936,-0.081) (-1.436,-11.187) (-6.352,-2.977)      5.98384
128     -9.38558   1.96039   7.77674 -31.67317  -6.26551 -34.09576       (-17.962,-0.098) (-1.414,-11.151) (-6.363,-3.009)      6.00705
129     -9.38602   1.95720   7.76543 -31.64170  -6.25942 -34.07123       (-17.988,-0.115) (-1.391,-11.114) (-6.374,-3.040)      6.03082
130     -9.38646   1.95401   7.75412 -31.61022  -6.25334 -34.04670       (-18.014,-0.132) (-1.369,-11.077) (-6.385,-3.071)      6.05513
131     -9.38690   1.95082   7.74281 -31.57874  -6.24725 -34.02217       (-18.040,-0.149) (-1.347,-11.041) (-6.396,-3.102)      6.07998
132     -9.38734   1.94763   7.73150 -31.54726  -6.24116 -33.99764       (-18.065,-0.166) (-1.325,-11.004) (-6.407,-3.133)      6.10536
133     -9.38778   1.94444   7.72019 -31.51578  -6.23508 -33.97311       (-18.091,-0.182) (-1.303,-10.967) (-6.418,-3.164)      6.13127
134     -9.38822   1.94125   7.70888 -31.48430  -6.22899 -33.94857       (-18.117,-0.199) (-1.280,-10.931) (-6.428,-3.195)      6.1577
135     -9.38866   1.93806   7.69757 -31.45283  -6.22290 -33.92404       (-18.143,-0.216) (-1.258,-10.894) (-6.439,-3.226)      6.18465
136     -9.38910   1.93487   7.68625 -31.42135  -6.21682 -33.89951       (-18.169,-0.233) (-1.236,-10.857) (-6.450,-3.257)      6.2121
137     -9.38954   1.93168   7.67494 -31.38987  -6.21073 -33.87498       (-18.194,-0.250) (-1.214,-10.820) (-6.461,-3.288)      6.24005
138     -9.38999   1.92849   7.66363 -31.35839  -6.20465 -33.85045       (-18.220,-0.267) (-1.192,-10.784) (-6.472,-3.319)      6.2685
139     -9.39043   1.92530   7.65232 -31.32691  -6.19856 -33.82592       (-18.246,-0.284) (-1.169,-10.747) (-6.483,-3.350)      6.29743
140     -9.39087   1.92211   7.64101 -31.29543  -6.19247 -33.80139       (-18.272,-0.301) (-1.147,-10.710) (-6.494,-3.381)      6.32685
141     -9.39131   1.91892   7.62970 -31.26396  -6.18639 -33.77686       (-18.298,-0.318) (-1.125,-10.674) (-6.505,-3.412)      6.35674
142     -9.39175   1.91573   7.61839 -31.23248  -6.18030 -33.75233       (-18.324,-0.335) (-1.103,-10.637) (-6.516,-3.443)      6.38709
143     -9.39219   1.91254   7.60707 -31.20100  -6.17421 -33.72780       (-18.349,-0.352) (-1.081,-10.600) (-6.526,-3.474)      6.41791
144     -9.39263   1.90935   7.59576 -31.16952  -6.16813 -33.70327       (-18.375,-0.369) (-1.058,-10.564) (-6.537,-3.505)      6.44918
145     -9.39307   1.90616   7.58445 -31.13804  -6.16204 -33.67874       (-18.401,-0.386) (-1.036,-10.527) (-6.548,-3.536)      6.48089
146     -9.39351   1.90297   7.57314 -31.10656  -6.15595 -33.65420       (-18.427,-0.403) (-1.014,-10.490) (-6.559,-3.567)      6.51305
147     -9.39395   1.89978   7.56183 -31.07508  -6.14987 -33.62967       (-18.453,-0.420) (-0.992,-10.453) (-6.570,-3.598)      6.54564
148     -9.39439   1.89659   7.55052 -31.04361  -6.14378 -33.60514       (-18.478,-0.437) (-0.970,-10.417) (-6.581,-3.629)      6.57866
149     -9.39483   1.89340   7.53921 -31.01213  -6.13770 -33.58061       (-18.504,-0.454) (-0.947,-10.380) (-6.592,-3.660)      6.61211
150     -9.39527   1.89021   7.52789 -30.98065  -6.13161 -33.55608       (-18.530,-0.471) (-0.925,-10.343) (-6.603,-3.691)      6.64596
151     -9.39571   1.88702   7.51658 -30.94917  -6.12552 -33.53155       (-18.556,-0.488) (-0.903,-10.307) (-6.614,-3.722)      6.68023
152     -9.39615   1.88383   7.50527 -30.91769  -6.11944 -33.50702       (-18.582,-0.505) (-0.881,-10.270) (-6.624,-3.753)      6.71489
153     -9.39659   1.88064   7.49396 -30.88621  -6.11335 -33.48249       (-18.607,-0.522) (-0.859,-10.233) (-6.635,-3.784)      6.74996
154     -9.39703   1.87745   7.48265 -30.85474  -6.10726 -33.45796       (-18.633,-0.539) (-0.836,-10.196) (-6.646,-3.816)      6.78541
155     -9.39747   1.87426   7.47134 -30.82326  -6.10118 -33.43343       (-18.659,-0.556) (-0.814,-10.160) (-6.657,-3.847)      6.82125
156     -9.39791   1.87107   7.46003 -30.79178  -6.09509 -33.40890       (-18.685,-0.573) (-0.792,-10.123) (-6.668,-3.878)      6.85746
157     -9.39835   1.86788   7.44872 -30.76030  -6.08901 -33.38437       (-18.711,-0.590) (-0.770,-10.086) (-6.679,-3.909)      6.89405
158     -9.39880   1.86469   7.43740 -30.72882  -6.08292 -33.35983       (-18.737,-0.607) (-0.748,-10.050) (-6.690,-3.940)      6.93101
159     -9.39924   1.86150   7.42609 -30.69734  -6.07683 -33.33530       (-18.762,-0.624) (-0.725,-10.013) (-6.701,-3.971)      6.96832
160     -9.39968   1.85831   7.41478 -30.66587  -6.07075 -33.31077       (-18.788,-0.641) (-0.703,-9.976) (-6.712,-4.002)      7.00599
161     -9.40012   1.85512   7.40347 -30.63439  -6.06466 -33.28624       (-18.814,-0.658) (-0.681,-9.940) (-6.722,-4.033)      7.04401
162     -9.40056   1.85193   7.39216 -30.60291  -6.05857 -33.26171       (-18.840,-0.675) (-0.659,-9.903) (-6.733,-4.064)      7.08237
163     -9.40100   1.84874   7.38085 -30.57143  -6.05249 -33.23718       (-18.866,-0.692) (-0.637,-9.866) (-6.744,-4.095)      7.12107
164     -9.40144   1.84555   7.36954 -30.53995  -6.04640 -33.21265       (-18.891,-0.709) (-0.614,-9.829) (-6.755,-4.126)      7.1601
165     -9.40188   1.84236   7.35822 -30.50847  -6.04031 -33.18812       (-18.917,-0.726) (-0.592,-9.793) (-6.766,-4.157)      7.19946
166     -9.40232   1.83917   7.34691 -30.47700  -6.03423 -33.16359       (-18.943,-0.743) (-0.570,-9.756) (-6.777,-4.188)      7.23914
167     -9.40276   1.83598   7.33560 -30.44552  -6.02814 -33.13906       (-18.969,-0.760) (-0.548,-9.719) (-6.788,-4.219)      7.27913
168     -9.40320   1.83279   7.32429 -30.41404  -6.02206 -33.11453       (-18.995,-0.777) (-0.526,-9.683) (-6.799,-4.250)      7.31944
169     -9.40364   1.82960   7.31298 -30.38256  -6.01597 -33.09000       (-19.020,-0.794) (-0.503,-9.646) (-6.810,-4.281)      7.36005
170     -9.40408   1.82641   7.30167 -30.35108  -6.00988 -33.06547       (-19.046,-0.811) (-0.481,-9.609) (-6.821,-4.312)      7.40096
171     -9.40452   1.82322   7.29036 -30.31960  -6.00380 -33.04093       (-19.072,-0.828) (-0.459,-9.573) (-6.831,-4.343)      7.44217
172     -9.40496   1.82003   7.27905 -30.28812  -5.99771 -33.01640       (-19.098,-0.845) (-0.437,-9.536) (-6.842,-4.374)      7.48368
173     -9.40540   1.81684   7.26773 -30.25665  -5.99162 -32.99187       (-19.124,-0.862) (-0.415,-9.499) (-6.853,-4.405)      7.52546
174     -9.40584   1.81365   7.25642 -30.22517  -5.98554 -32.96734       (-19.150,-0.879) (-0.392,-9.462) (-6.864,-4.436)      7.56753
175     -9.40628   1.81046   7.24511 -30.19369  -5.97945 -32.94281       (-19.175,-0.896) (-0.370,-9.426) (-6.875,-4.467)      7.60988
176     -9.40672   1.80726   7.23380 -30.16221  -5.97337 -32.91828       (-19.201,-0.912) (-0.348,-9.389) (-6.886,-4.498)      7.65249
177     -9.40716   1.80407   7.22249 -30.13073  -5.96728 -32.89375       (-19.227,-0.929) (-0.326,-9.352) (-6.897,-4.529)      7.69538
178     -9.40761   1.80088   7.21118 -30.09925  -5.96119 -32.86922       (-19.253,-0.946) (-0.304,-9.316) (-6.908,-4.560)      7.73853
179     -9.40805   1.79769   7.19987 -30.06778  -5.95511 -32.84469       (-19.279,-0.963) (-0.281,-9.279) (-6.919,-4.591)      7.78194
180     -9.40849   1.79450   7.18855 -30.03630  -5.94902 -32.82016       (-19.304,-0.980) (-0.259,-9.242) (-6.929,-4.622)      7.8256
181     -9.40893   1.79131   7.17724 -30.00482  -5.94293 -32.79563       (-19.330,-0.997) (-0.237,-9.205) (-6.940,-4.654)      7.86951
182     -9.40937   1.78812   7.16593 -29.97334  -5.93685 -32.77110       (-19.356,-1.014) (-0.215,-9.169) (-6.951,-4.685)      7.91367
183     -9.40981   1.78493   7.15462 -29.94186  -5.93076 -32.74656       (-19.382,-1.031) (-0.193,-9.132) (-6.962,-4.716)      7.95807
184     -9.41025   1.78174   7.14331 -29.91038  -5.92467 -32.72203       (-19.408,-1.048) (-0.170,-9.095) (-6.973,-4.747)      8.00271
