10PERCENT_2018-03-07.11_27_35.809_.txt     Output is probe cell, reduced cell, NCDist distance between
29    -53.90027   1.48190 -14.65339   5.71657   1.07066 -49.95189       (-5.460,-12.247) (-26.185,-1.738) (-0.256,-25.201)      9.62858
30    -53.84482   1.46409 -14.64307   5.69219   1.06771 -49.92207       (-5.362,-12.122) (-26.343,-1.795) (-0.331,-25.348)      9.86609
31    -53.78936   1.44629 -14.63275   5.66780   1.06477 -49.89225       (-5.263,-11.996) (-26.501,-1.851) (-0.405,-25.496)      10.106
32    -53.73390   1.42849 -14.62242   5.64341   1.06183 -49.86243       (-5.165,-11.870) (-26.658,-1.907) (-0.479,-25.644)      10.3482
33    -53.67845   1.41068 -14.61210   5.61903   1.05888 -49.83260       (-5.066,-11.744) (-26.816,-1.963) (-0.553,-25.791)      10.5925
34    -53.62299   1.39288 -14.60177   5.59464   1.05594 -49.80278       (-4.968,-11.618) (-26.974,-2.020) (-0.627,-25.939)      10.8387
35    -53.56753   1.37507 -14.59145   5.57025   1.05300 -49.77296       (-4.869,-11.493) (-27.131,-2.076) (-0.701,-26.087)      11.0867
36    -53.51207   1.35727 -14.58113   5.54587   1.05005 -49.74314       (-4.771,-11.367) (-27.289,-2.132) (-0.775,-26.234)      11.3365
37    -53.45662   1.33947 -14.57080   5.52148   1.04711 -49.71332       (-4.673,-11.241) (-27.446,-2.188) (-0.849,-26.382)      11.5878
38    -53.40116   1.32166 -14.56048   5.49710   1.04417 -49.68350       (-4.574,-11.115) (-27.604,-2.245) (-0.923,-26.530)      11.8406
39    -53.34570   1.30386 -14.55016   5.47271   1.04122 -49.65368       (-4.476,-10.990) (-27.762,-2.301) (-0.997,-26.677)      12.0948
40    -53.29025   1.28606 -14.53983   5.44832   1.03828 -49.62386       (-4.377,-10.864) (-27.919,-2.357) (-1.071,-26.825)      12.3504
41    -53.23479   1.26825 -14.52951   5.42394   1.03534 -49.59403       (-4.279,-10.738) (-28.077,-2.413) (-1.145,-26.973)      12.6071
42    -53.17933   1.25045 -14.51919   5.39955   1.03240 -49.56421       (-4.180,-10.612) (-28.235,-2.470) (-1.219,-27.120)      12.865
43    -53.12388   1.23264 -14.50886   5.37516   1.02945 -49.53439       (-4.082,-10.487) (-28.392,-2.526) (-1.293,-27.268)      13.1241
44    -53.06842   1.21484 -14.49854   5.35078   1.02651 -49.50457       (-3.983,-10.361) (-28.550,-2.582) (-1.367,-27.416)      13.3841
45    -53.01296   1.19704 -14.48822   5.32639   1.02357 -49.47475       (-3.885,-10.235) (-28.708,-2.638) (-1.441,-27.563)      13.6451
46    -52.95750   1.17923 -14.47789   5.30200   1.02062 -49.44493       (-3.787,-10.109) (-28.865,-2.695) (-1.515,-27.711)      13.907
47    -52.90205   1.16143 -14.46757   5.27762   1.01768 -49.41511       (-3.688,-9.983) (-29.023,-2.751) (-1.589,-27.859)      14.1698
48    -52.84659   1.14362 -14.45725   5.25323   1.01474 -49.38529       (-3.590,-9.858) (-29.180,-2.807) (-1.664,-28.006)      14.4334
49    -52.79113   1.12582 -14.44692   5.22884   1.01179 -49.35547       (-3.491,-9.732) (-29.338,-2.863) (-1.738,-28.154)      14.6977
50    -52.73568   1.10802 -14.43660   5.20446   1.00885 -49.32564       (-3.393,-9.606) (-29.496,-2.920) (-1.812,-28.302)      14.9628
51    -52.68022   1.09021 -14.42628   5.18007   1.00591 -49.29582       (-3.294,-9.480) (-29.653,-2.976) (-1.886,-28.449)      15.2286
52    -52.62476   1.07241 -14.41595   5.15568   1.00296 -49.26600       (-3.196,-9.355) (-29.811,-3.032) (-1.960,-28.597)      15.4951
53    -52.56931   1.05461 -14.40563   5.13130   1.00002 -49.23618       (-3.097,-9.229) (-29.969,-3.088) (-2.034,-28.745)      15.7361
54    -52.51385   1.03680 -14.39530   5.10691   0.99708 -49.20636       (-2.999,-9.103) (-30.126,-3.145) (-2.108,-28.892)      15.9756
55    -52.45839   1.01900 -14.38498   5.08252   0.99413 -49.17654       (-2.901,-8.977) (-30.284,-3.201) (-2.182,-29.040)      16.2165
56    -52.40293   1.00119 -14.37466   5.05814   0.99119 -49.14672       (-2.802,-8.851) (-30.442,-3.257) (-2.256,-29.188)      16.4588
57    -52.34748   0.98339 -14.36433   5.03375   0.98825 -49.11690       (-8.726,-2.704) (-3.313,-30.599) (-2.330,-29.335)      16.7025
58    -52.29202   0.96559 -14.35401   5.00936   0.98530 -49.08707       (-8.600,-2.605) (-3.370,-30.757) (-2.404,-29.483)      16.9474
59    -52.23656   0.94778 -14.34369   4.98498   0.98236 -49.05725       (-8.474,-2.507) (-3.426,-30.915) (-2.478,-29.631)      17.1935
60    -52.18111   0.92998 -14.33336   4.96059   0.97942 -49.02743       (-8.348,-2.408) (-3.482,-31.072) (-2.552,-29.778)      17.4407
61    -52.12565   0.91218 -14.32304   4.93621   0.97648 -48.99761       (-8.223,-2.310) (-3.538,-31.230) (-2.626,-29.926)      17.6891
62    -52.07019   0.89437 -14.31272   4.91182   0.97353 -48.96779       (-8.097,-2.211) (-3.595,-31.387) (-2.700,-30.074)      17.9386
63    -52.01474   0.87657 -14.30239   4.88743   0.97059 -48.93797       (-7.971,-2.113) (-3.651,-31.545) (-2.774,-30.221)      18.189
64    -51.95928   0.85876 -14.29207   4.86305   0.96765 -48.90815       (-7.845,-2.015) (-3.707,-31.703) (-2.848,-30.369)      18.4405
65    -51.90382   0.84096 -14.28175   4.83866   0.96470 -48.87833       (-7.720,-1.916) (-3.763,-31.860) (-2.923,-30.517)      18.6929
66    -51.84836   0.82316 -14.27142   4.81427   0.96176 -48.84851       (-7.594,-1.818) (-3.820,-32.018) (-2.997,-30.664)      18.9462
67    -51.79291   0.80535 -14.26110   4.78989   0.95882 -48.81868       (-7.468,-1.719) (-3.876,-32.176) (-3.071,-30.812)      19.2003
68    -51.73745   0.78755 -14.25078   4.76550   0.95587 -48.78886       (-7.342,-1.621) (-3.932,-32.333) (-3.145,-30.960)      19.4553
69    -51.68199   0.76975 -14.24045   4.74111   0.95293 -48.75904       (-7.216,-1.522) (-3.988,-32.491) (-3.219,-31.107)      19.7111
70    -51.62654   0.75194 -14.23013   4.71673   0.94999 -48.72922       (-7.091,-1.424) (-4.045,-32.649) (-3.293,-31.255)      19.9677
71    -51.57108   0.73414 -14.21980   4.69234   0.94704 -48.69940       (-6.965,-1.325) (-4.101,-32.806) (-3.367,-31.403)      20.225
72    -51.51562   0.71633 -14.20948   4.66795   0.94410 -48.66958       (-6.839,-1.227) (-4.157,-32.964) (-3.441,-31.550)      20.483
73    -51.46017   0.69853 -14.19916   4.64357   0.94116 -48.63976       (-6.713,-1.129) (-4.213,-33.121) (-3.515,-31.698)      20.7417
74    -51.40471   0.68073 -14.18883   4.61918   0.93821 -48.60994       (-6.588,-1.030) (-4.270,-33.279) (-3.589,-31.846)      21.0011
75    -51.34925   0.66292 -14.17851   4.59479   0.93527 -48.58012       (-6.462,-0.932) (-4.326,-33.437) (-3.663,-31.993)      21.2611
76    -51.29379   0.64512 -14.16819   4.57041   0.93233 -48.55029       (-6.336,-0.833) (-4.382,-33.594) (-3.737,-32.141)      21.5217
77    -51.23834   0.62732 -14.15786   4.54602   0.92939 -48.52047       (-6.210,-0.735) (-4.439,-33.752) (-3.811,-32.289)      21.7829
78    -51.18288   0.60951 -14.14754   4.52163   0.92644 -48.49065       (-6.084,-0.636) (-4.495,-33.910) (-3.885,-32.436)      22.0447
79    -51.12742   0.59171 -14.13722   4.49725   0.92350 -48.46083       (-5.959,-0.538) (-4.551,-34.067) (-3.959,-32.584)      22.3071
80    -51.07197   0.57390 -14.12689   4.47286   0.92056 -48.43101       (-5.833,-0.439) (-4.607,-34.225) (-4.033,-32.732)      22.5699
81    -51.01651   0.55610 -14.11657   4.44847   0.91761 -48.40119       (-5.707,-0.341) (-4.664,-34.383) (-4.107,-32.879)      22.8333
82    -50.96105   0.53830 -14.10625   4.42409   0.91467 -48.37137       (-5.581,-0.243) (-4.720,-34.540) (-4.181,-33.027)      23.0972
83    -50.90560   0.52049 -14.09592   4.39970   0.91173 -48.34155       (-5.456,-0.144) (-4.776,-34.698) (-4.256,-33.175)      23.3615
84    -50.85014   0.50269 -14.08560   4.37532   0.90878 -48.31172       (-5.330,-0.046) (-4.832,-34.856) (-4.330,-33.322)      23.6263
85    -50.79468   0.48488 -14.07528   4.35093   0.90584 -48.28190       (-5.257,-0.053) (-4.351,-34.960) (-4.836,-33.417)      23.7932
86    -50.73923   0.46708 -14.06495   4.32654   0.90290 -48.25208       (-5.229,-0.151) (-4.327,-35.020) (-4.794,-33.467)      23.8751
87    -50.68377   0.44928 -14.05463   4.30216   0.89995 -48.22226       (-5.202,-0.250) (-4.302,-35.079) (-4.751,-33.516)      23.9576
88    -50.62831   0.43147 -14.04430   4.27777   0.89701 -48.19244       (-5.175,-0.348) (-4.278,-35.138) (-4.709,-33.565)      24.0405
89    -50.57285   0.41367 -14.03398   4.25338   0.89407 -48.16262       (-5.147,-0.446) (-4.253,-35.197) (-4.667,-33.614)      24.1239
90    -50.51740   0.39587 -14.02366   4.22900   0.89112 -48.13280       (-5.120,-0.545) (-4.229,-35.256) (-4.625,-33.664)      24.2017
91    -50.46194   0.37806 -14.01333   4.20461   0.88818 -48.10298       (-5.093,-0.643) (-4.205,-35.316) (-4.583,-33.713)      24.2683
92    -50.40648   0.36026 -14.00301   4.18022   0.88524 -48.07316       (-5.065,-0.742) (-4.180,-35.375) (-4.540,-33.762)      24.3355
93    -50.35103   0.34245 -13.99269   4.15584   0.88229 -48.04333       (-5.038,-0.840) (-4.156,-35.434) (-4.498,-33.811)      24.4033
94    -50.29557   0.32465 -13.98236   4.13145   0.87935 -48.01351       (-5.011,-0.939) (-4.131,-35.493) (-4.456,-33.860)      24.4717
95    -50.24011   0.30685 -13.97204   4.10706   0.87641 -47.98369       (-4.983,-1.037) (-4.107,-35.552) (-4.414,-33.910)      24.5406
96    -50.18466   0.28904 -13.96172   4.08268   0.87347 -47.95387       (-4.956,-1.136) (-4.083,-35.612) (-4.372,-33.959)      24.6102
97    -50.12920   0.27124 -13.95139   4.05829   0.87052 -47.92405       (-4.929,-1.234) (-4.058,-35.671) (-4.330,-34.008)      24.6802
98    -50.07374   0.25344 -13.94107   4.03390   0.86758 -47.89423       (-4.901,-1.332) (-4.034,-35.730) (-4.287,-34.057)      24.7509
99    -50.01828   0.23563 -13.93075   4.00952   0.86464 -47.86441       (-4.874,-1.431) (-4.010,-35.789) (-4.245,-34.107)      24.8221
100    -49.96283   0.21783 -13.92042   3.98513   0.86169 -47.83459       (-4.847,-1.529) (-3.985,-35.848) (-4.203,-34.156)      24.8938
101    -49.90737   0.20002 -13.91010   3.96074   0.85875 -47.80476       (-4.819,-1.628) (-3.961,-35.908) (-4.161,-34.205)      24.9661
102    -49.85191   0.18222 -13.89978   3.93636   0.85581 -47.77494       (-4.792,-1.726) (-3.936,-35.967) (-4.119,-34.254)      25.039
103    -49.79646   0.16442 -13.88945   3.91197   0.85286 -47.74512       (-4.765,-1.825) (-3.912,-36.026) (-4.076,-34.303)      25.1123
104    -49.74100   0.14661 -13.87913   3.88759   0.84992 -47.71530       (-4.738,-1.923) (-3.888,-36.085) (-4.034,-34.353)      25.1862
105    -49.68554   0.12881 -13.86881   3.86320   0.84698 -47.68548       (-4.710,-2.022) (-3.863,-36.144) (-3.992,-34.402)      25.2606
106    -49.63009   0.11101 -13.85848   3.83881   0.84403 -47.65566       (-4.683,-2.120) (-3.839,-36.204) (-3.950,-34.451)      25.3356
107    -49.57463   0.09320 -13.84816   3.81443   0.84109 -47.62584       (-4.656,-2.218) (-3.814,-36.263) (-3.908,-34.500)      25.411
108    -49.51917   0.07540 -13.83783   3.79004   0.83815 -47.59602       (-4.628,-2.317) (-3.790,-36.322) (-3.865,-34.550)      25.487
109    -49.46371   0.05759 -13.82751   3.76565   0.83520 -47.56620       (-4.601,-2.415) (-3.766,-36.381) (-3.823,-34.599)      25.5635
110    -49.40826   0.03979 -13.81719   3.74127   0.83226 -47.53637       (-4.574,-2.514) (-3.741,-36.440) (-3.781,-34.648)      25.6405
111    -49.35280   0.02199 -13.80686   3.71688   0.82932 -47.50655       (-4.546,-2.612) (-3.717,-36.500) (-3.739,-34.697)      25.718
112    -49.29734   0.00418 -13.79654   3.69249   0.82637 -47.47673       (-4.519,-2.711) (-3.692,-36.559) (-3.697,-34.747)      25.7959
113    -49.24189  -0.01362 -13.78622   3.66811   0.82343 -47.44691       (-4.492,-2.809) (-3.668,-36.618) (-3.654,-34.796)      25.8744
114    -49.18643  -0.03143 -13.77589   3.64372   0.82049 -47.41709       (-4.464,-2.908) (-3.644,-36.677) (-3.612,-34.845)      25.9533
115    -49.13097  -0.04923 -13.76557   3.61933   0.81755 -47.38727       (-4.437,-3.006) (-3.619,-36.736) (-3.570,-34.894)      26.0328
116    -49.07552  -0.06703 -13.75525   3.59495   0.81460 -47.35745       (-4.410,-3.104) (-3.595,-36.796) (-3.528,-34.943)      26.1127
117    -49.02006  -0.08484 -13.74492   3.57056   0.81166 -47.32763       (-4.382,-3.203) (-3.571,-36.855) (-3.486,-34.993)      26.193
118    -48.96460  -0.10264 -13.73460   3.54617   0.80872 -47.29780       (-4.355,-3.301) (-3.546,-36.914) (-3.444,-35.042)      26.2739
119    -48.90914  -0.12044 -13.72428   3.52179   0.80577 -47.26798       (-4.328,-3.400) (-3.522,-36.973) (-3.401,-35.091)      26.3552
120    -48.85369  -0.13825 -13.71395   3.49740   0.80283 -47.23816       (-4.300,-3.498) (-3.497,-37.032) (-3.359,-35.140)      26.437
121    -48.79823  -0.15605 -13.70363   3.47301   0.79989 -47.20834       (-4.273,-3.597) (-3.473,-37.092) (-3.317,-35.190)      26.5192
122    -48.74277  -0.17386 -13.69331   3.44863   0.79694 -47.17852       (-4.246,-3.695) (-3.449,-37.151) (-3.275,-35.239)      26.6017
123    -48.68732  -0.19166 -13.68298   3.42424   0.79400 -47.14870       (-4.218,-3.794) (-3.424,-37.210) (-3.233,-35.288)      26.6714
124    -48.63186  -0.20946 -13.67266   3.39985   0.79106 -47.11888       (-4.191,-3.892) (-3.400,-37.269) (-3.190,-35.337)      26.7415
125    -48.57640  -0.22727 -13.66233   3.37547   0.78811 -47.08906       (-4.164,-3.990) (-3.375,-37.328) (-3.148,-35.386)      26.8122
126    -48.52095  -0.24507 -13.65201   3.35108   0.78517 -47.05924       (-4.136,-4.089) (-3.351,-37.388) (-3.106,-35.436)      26.8834
127    -48.46549  -0.26287 -13.64169   3.32670   0.78223 -47.02941       (-4.109,-4.187) (-3.327,-37.447) (-3.064,-35.485)      26.955
128    -48.41003  -0.28068 -13.63136   3.30231   0.77928 -46.99959       (-4.082,-4.286) (-3.302,-37.506) (-3.022,-35.534)      27.0272
129    -48.35457  -0.29848 -13.62104   3.27792   0.77634 -46.96977       (-4.054,-4.384) (-3.278,-37.565) (-2.979,-35.583)      27.0999
130    -48.29912  -0.31629 -13.61072   3.25354   0.77340 -46.93995       (-4.027,-4.483) (-3.254,-37.624) (-2.937,-35.633)      27.1731
131    -48.24366  -0.33409 -13.60039   3.22915   0.77045 -46.91013       (-4.000,-4.581) (-3.229,-37.683) (-2.895,-35.682)      27.2468
132    -48.18820  -0.35189 -13.59007   3.20476   0.76751 -46.88031       (-3.972,-4.680) (-3.205,-37.743) (-2.853,-35.731)      27.3209
133    -48.13275  -0.36970 -13.57975   3.18038   0.76457 -46.85049       (-3.945,-4.778) (-3.180,-37.802) (-2.811,-35.780)      27.3956
134    -48.07729  -0.38750 -13.56942   3.15599   0.76163 -46.82067       (-3.918,-4.876) (-3.156,-37.861) (-2.768,-35.829)      27.4707
135    -48.02183  -0.40530 -13.55910   3.13160   0.75868 -46.79084       (-3.890,-4.975) (-3.132,-37.920) (-2.726,-35.879)      27.5463
136    -47.96638  -0.42311 -13.54878   3.10722   0.75574 -46.76102       (-3.863,-5.073) (-3.107,-37.979) (-2.684,-35.928)      27.6224
137    -47.91092  -0.44091 -13.53845   3.08283   0.75280 -46.73120       (-3.836,-5.172) (-3.083,-38.039) (-2.642,-35.977)      27.6989
138    -47.85546  -0.45872 -13.52813   3.05844   0.74985 -46.70138       (-3.808,-5.270) (-3.058,-38.098) (-2.600,-36.026)      27.7759
139    -47.80001  -0.47652 -13.51781   3.03406   0.74691 -46.67156       (-3.781,-5.369) (-3.034,-38.157) (-2.558,-36.076)      27.8534
140    -47.74455  -0.49432 -13.50748   3.00967   0.74397 -46.64174       (-3.754,-5.467) (-3.010,-38.216) (-2.515,-36.125)      27.9313
141    -47.68909  -0.51213 -13.49716   2.98528   0.74102 -46.61192       (-3.726,-5.566) (-2.985,-38.275) (-2.473,-36.174)      28.0097
142    -47.63363  -0.52993 -13.48683   2.96090   0.73808 -46.58210       (-3.699,-5.664) (-2.961,-38.335) (-2.431,-36.223)      28.0885
143    -47.57818  -0.54773 -13.47651   2.93651   0.73514 -46.55228       (-3.672,-5.762) (-2.937,-38.394) (-2.389,-36.272)      28.1678
144    -47.52272  -0.56554 -13.46619   2.91212   0.73219 -46.52245       (-3.644,-5.861) (-2.912,-38.453) (-2.347,-36.322)      28.2475
145    -47.46726  -0.58334 -13.45586   2.88774   0.72925 -46.49263       (-3.617,-5.959) (-2.888,-38.512) (-2.304,-36.371)      28.3276
146    -47.41181  -0.60115 -13.44554   2.86335   0.72631 -46.46281       (-3.590,-6.058) (-2.863,-38.571) (-2.262,-36.420)      28.4082
147    -47.35635  -0.61895 -13.43522   2.83896   0.72336 -46.43299       (-3.562,-6.156) (-2.839,-38.631) (-2.220,-36.469)      28.4892
148    -47.30089  -0.63675 -13.42489   2.81458   0.72042 -46.40317       (-3.535,-6.255) (-2.815,-38.690) (-2.178,-36.519)      28.5706
149    -47.24544  -0.65456 -13.41457   2.79019   0.71748 -46.37335       (-3.508,-6.353) (-2.790,-38.749) (-2.136,-36.568)      28.6525
150    -47.18998  -0.67236 -13.40425   2.76581   0.71453 -46.34353       (-3.480,-6.452) (-2.766,-38.808) (-2.093,-36.617)      28.7347
151    -47.13452  -0.69017 -13.39392   2.74142   0.71159 -46.31371       (-3.453,-6.550) (-2.741,-38.867) (-2.051,-36.666)      28.8174
152    -47.07906  -0.70797 -13.38360   2.71703   0.70865 -46.28388       (-3.426,-6.648) (-2.717,-38.927) (-2.009,-36.715)      28.9005
153    -47.02361  -0.72577 -13.37328   2.69265   0.70571 -46.25406       (-3.398,-6.747) (-2.693,-38.986) (-1.967,-36.765)      28.984
154    -46.96815  -0.74358 -13.36295   2.66826   0.70276 -46.22424       (-3.371,-6.845) (-2.668,-39.045) (-1.925,-36.814)      29.068
155    -46.91269  -0.76138 -13.35263   2.64387   0.69982 -46.19442       (-3.344,-6.944) (-2.644,-39.104) (-1.882,-36.863)      29.1523
156    -46.85724  -0.77918 -13.34231   2.61949   0.69688 -46.16460       (-3.316,-7.042) (-2.619,-39.163) (-1.840,-36.912)      29.237
157    -46.80178  -0.79699 -13.33198   2.59510   0.69393 -46.13478       (-3.289,-7.141) (-2.595,-39.223) (-1.798,-36.962)      29.3221
158    -46.74632  -0.81479 -13.32166   2.57071   0.69099 -46.10496       (-3.262,-7.239) (-2.571,-39.282) (-1.756,-37.011)      29.4076
159    -46.69087  -0.83260 -13.31134   2.54633   0.68805 -46.07514       (-3.234,-7.338) (-2.546,-39.341) (-1.714,-37.060)      29.4935
160    -46.63541  -0.85040 -13.30101   2.52194   0.68510 -46.04532       (-3.207,-7.436) (-2.522,-39.400) (-1.672,-37.109)      29.5797
161    -46.57995  -0.86820 -13.29069   2.49755   0.68216 -46.01549       (-3.180,-7.534) (-2.498,-39.459) (-1.629,-37.159)      29.6664
162    -46.52449  -0.88601 -13.28036   2.47317   0.67922 -45.98567       (-3.152,-7.633) (-2.473,-39.519) (-1.587,-37.208)      29.7534
163    -46.46904  -0.90381 -13.27004   2.44878   0.67627 -45.95585       (-3.125,-7.731) (-2.449,-39.578) (-1.545,-37.257)      29.8408
164    -46.41358  -0.92161 -13.25972   2.42439   0.67333 -45.92603       (-3.098,-7.830) (-2.424,-39.637) (-1.503,-37.306)      29.9286
165    -46.35812  -0.93942 -13.24939   2.40001   0.67039 -45.89621       (-3.070,-7.928) (-2.400,-39.696) (-1.461,-37.355)      30.0167
166    -46.30267  -0.95722 -13.23907   2.37562   0.66744 -45.86639       (-3.043,-8.027) (-2.376,-39.755) (-1.418,-37.405)      30.1053
167    -46.24721  -0.97503 -13.22875   2.35123   0.66450 -45.83657       (-3.016,-8.125) (-2.351,-39.815) (-1.376,-37.454)      30.1941
168    -46.19175  -0.99283 -13.21842   2.32685   0.66156 -45.80675       (-2.988,-8.224) (-2.327,-39.874) (-1.334,-37.503)      30.2833
169    -46.13630  -1.01063 -13.20810   2.30246   0.65861 -45.77692       (-2.961,-8.322) (-2.302,-39.933) (-1.292,-37.552)      30.3729
170    -46.08084  -1.02844 -13.19778   2.27807   0.65567 -45.74710       (-2.934,-8.420) (-2.278,-39.992) (-1.250,-37.602)      30.4629
171    -46.02538  -1.04624 -13.18745   2.25369   0.65273 -45.71728       (-2.906,-8.519) (-2.254,-40.051) (-1.207,-37.651)      30.5531
172    -45.96992  -1.06404 -13.17713   2.22930   0.64979 -45.68746       (-2.879,-8.617) (-2.229,-40.111) (-1.165,-37.700)      30.6438
173    -45.91447  -1.08185 -13.16681   2.20492   0.64684 -45.65764       (-2.852,-8.716) (-2.205,-40.170) (-1.123,-37.749)      30.7347
174    -45.85901  -1.09965 -13.15648   2.18053   0.64390 -45.62782       (-2.824,-8.814) (-2.181,-40.229) (-1.081,-37.798)      30.826
175    -45.80355  -1.11746 -13.14616   2.15614   0.64096 -45.59800       (-2.797,-8.913) (-2.156,-40.288) (-1.039,-37.848)      30.9177
176    -45.74810  -1.13526 -13.13584   2.13176   0.63801 -45.56818       (-2.770,-9.011) (-2.132,-40.347) (-0.996,-37.897)      31.0097
177    -45.69264  -1.15306 -13.12551   2.10737   0.63507 -45.53836       (-2.742,-9.110) (-2.107,-40.407) (-0.954,-37.946)      31.102
178    -45.63718  -1.17087 -13.11519   2.08298   0.63213 -45.50853       (-2.715,-9.208) (-2.083,-40.466) (-0.912,-37.995)      31.1946
179    -45.58173  -1.18867 -13.10486   2.05860   0.62918 -45.47871       (-2.688,-9.306) (-2.059,-40.525) (-0.870,-38.045)      31.2876
180    -45.52627  -1.20648 -13.09454   2.03421   0.62624 -45.44889       (-2.660,-9.405) (-2.034,-40.584) (-0.828,-38.094)      31.3808
181    -45.47081  -1.22428 -13.08422   2.00982   0.62330 -45.41907       (-2.633,-9.503) (-2.010,-40.643) (-0.786,-38.143)      31.4744
182    -45.41535  -1.24208 -13.07389   1.98544   0.62035 -45.38925       (-2.606,-9.602) (-1.985,-40.703) (-0.743,-38.192)      31.5684
183    -45.35990  -1.25989 -13.06357   1.96105   0.61741 -45.35943       (-2.578,-9.700) (-1.961,-40.762) (-0.701,-38.241)      31.6626
184    -45.30444  -1.27769 -13.05325   1.93666   0.61447 -45.32961       (-2.551,-9.799) (-1.937,-40.821) (-0.659,-38.291)      31.7571
185    -45.24898  -1.29549 -13.04292   1.91228   0.61152 -45.29979       (-2.524,-9.897) (-1.912,-40.880) (-0.617,-38.340)      31.852
186    -45.19353  -1.31330 -13.03260   1.88789   0.60858 -45.26996       (-2.496,-9.996) (-1.888,-40.939) (-0.575,-38.389)      31.9471
