2BOUNDS_2018-03-07.14_21_52.65_.txt     Output is probe cell, reduced cell, NCDist distance between
26    -18.55991  18.91231 -31.60378 -20.52577 -12.49175 -29.79415       (-18.560,-1.261) (-10.529,-31.052) (-13.044,-0.352)      3.56213
27    -18.57184  18.87320 -31.57211 -20.51833 -12.47982 -29.77163       (-18.572,-1.344) (-10.597,-31.052) (-13.000,-0.301)      3.66939
28    -18.58376  18.83409 -31.54044 -20.51089 -12.46790 -29.74911       (-18.584,-1.426) (-10.665,-31.052) (-12.957,-0.250)      3.77785
29    -18.59569  18.79499 -31.50877 -20.50345 -12.45597 -29.72659       (-18.596,-1.509) (-10.732,-31.052) (-12.913,-0.199)      3.88741
30    -18.60761  18.75588 -31.47711 -20.49602 -12.44405 -29.70407       (-18.608,-1.592) (-10.800,-31.052) (-12.869,-0.148)      3.99799
31    -18.61953  18.71677 -31.44544 -20.48858 -12.43212 -29.68155       (-18.620,-1.675) (-10.868,-31.052) (-12.826,-0.097)      4.1095
32    -18.63146  18.67767 -31.41377 -20.48114 -12.42020 -29.65903       (-18.631,-1.757) (-10.935,-31.052) (-12.782,-0.046)      4.22186
33    -18.64338  18.63856 -31.38210 -20.47370 -12.40827 -29.63651       (-10.998,-1.835) (-18.639,-31.047) (-12.744,-0.005)      4.3256
34    -18.65531  18.59945 -31.35043 -20.46626 -12.39635 -29.61399       (-11.015,-1.867) (-18.599,-30.996) (-12.751,-0.056)      4.3404
35    -18.66723  18.56034 -31.31876 -20.45882 -12.38442 -29.59147       (-11.031,-1.898) (-18.560,-30.945) (-12.758,-0.107)      4.357
36    -18.67916  18.52124 -31.28709 -20.45138 -12.37250 -29.56895       (-11.048,-1.930) (-18.521,-30.894) (-12.766,-0.158)      4.37538
37    -18.69108  18.48213 -31.25542 -20.44395 -12.36058 -29.54643       (-11.064,-1.962) (-18.482,-30.843) (-12.773,-0.209)      4.39552
38    -18.70301  18.44302 -31.22375 -20.43651 -12.34865 -29.52391       (-11.081,-1.993) (-18.443,-30.792) (-12.781,-0.260)      4.4174
39    -18.71493  18.40392 -31.19209 -20.42907 -12.33673 -29.50139       (-11.097,-2.025) (-18.404,-30.741) (-12.788,-0.311)      4.44099
40    -18.72686  18.36481 -31.16042 -20.42163 -12.32480 -29.47887       (-11.114,-2.057) (-18.365,-30.690) (-12.796,-0.362)      4.46626
41    -18.73878  18.32570 -31.12875 -20.41419 -12.31288 -29.45635       (-11.131,-2.088) (-18.326,-30.639) (-12.803,-0.413)      4.49318
42    -18.75070  18.28659 -31.09708 -20.40675 -12.30095 -29.43383       (-11.147,-2.120) (-18.287,-30.588) (-12.810,-0.464)      4.52173
43    -18.76263  18.24749 -31.06541 -20.39932 -12.28903 -29.41131       (-11.164,-2.152) (-18.247,-30.537) (-12.818,-0.515)      4.55188
44    -18.77455  18.20838 -31.03374 -20.39188 -12.27710 -29.38879       (-11.180,-2.183) (-18.208,-30.485) (-12.825,-0.566)      4.58358
45    -18.78648  18.16927 -31.00207 -20.38444 -12.26518 -29.36627       (-11.197,-2.215) (-18.169,-30.434) (-12.833,-0.617)      4.61682
46    -18.79840  18.13016 -30.97040 -20.37700 -12.25325 -29.34375       (-11.214,-2.247) (-18.130,-30.383) (-12.840,-0.668)      4.65156
47    -18.81033  18.09106 -30.93874 -20.36956 -12.24133 -29.32123       (-11.230,-2.279) (-18.091,-30.332) (-12.848,-0.719)      4.68776
48    -18.82225  18.05195 -30.90707 -20.36212 -12.22941 -29.29871       (-11.247,-2.310) (-18.052,-30.281) (-12.855,-0.770)      4.72539
49    -18.83418  18.01284 -30.87540 -20.35468 -12.21748 -29.27619       (-11.263,-2.342) (-18.013,-30.230) (-12.863,-0.821)      4.76442
50    -18.84610  17.97374 -30.84373 -20.34725 -12.20556 -29.25367       (-11.280,-2.374) (-17.974,-30.179) (-12.870,-0.872)      4.80481
51    -18.85803  17.93463 -30.81206 -20.33981 -12.19363 -29.23115       (-11.297,-2.405) (-17.935,-30.128) (-12.877,-0.923)      4.84653
52    -18.86995  17.89552 -30.78039 -20.33237 -12.18171 -29.20863       (-11.313,-2.437) (-17.896,-30.077) (-12.885,-0.974)      4.88954
53    -18.88187  17.85641 -30.74872 -20.32493 -12.16978 -29.18611       (-11.330,-2.469) (-17.856,-30.026) (-12.892,-1.025)      4.93382
54    -18.89380  17.81731 -30.71705 -20.31749 -12.15786 -29.16359       (-11.346,-2.500) (-17.817,-29.975) (-12.900,-1.076)      4.97932
55    -18.90572  17.77820 -30.68539 -20.31005 -12.14593 -29.14107       (-11.363,-2.532) (-17.778,-29.924) (-12.907,-1.128)      5.02602
56    -18.91765  17.73909 -30.65372 -20.30262 -12.13401 -29.11855       (-11.379,-2.564) (-17.739,-29.873) (-12.915,-1.179)      5.07388
57    -18.92957  17.69998 -30.62205 -20.29518 -12.12208 -29.09603       (-11.396,-2.595) (-17.700,-29.822) (-12.922,-1.230)      5.12287
58    -18.94150  17.66088 -30.59038 -20.28774 -12.11016 -29.07351       (-11.413,-2.627) (-17.661,-29.771) (-12.930,-1.281)      5.17295
59    -18.95342  17.62177 -30.55871 -20.28030 -12.09824 -29.05099       (-11.429,-2.659) (-17.622,-29.720) (-12.937,-1.332)      5.2241
60    -18.96535  17.58266 -30.52704 -20.27286 -12.08631 -29.02847       (-11.446,-2.690) (-17.583,-29.669) (-12.944,-1.383)      5.27628
61    -18.97727  17.54356 -30.49537 -20.26542 -12.07439 -29.00595       (-11.462,-2.722) (-17.544,-29.618) (-12.952,-1.434)      5.32947
62    -18.98920  17.50445 -30.46370 -20.25798 -12.06246 -28.98343       (-11.479,-2.754) (-17.504,-29.567) (-12.959,-1.485)      5.38363
63    -19.00112  17.46534 -30.43204 -20.25055 -12.05054 -28.96091       (-11.496,-2.785) (-17.465,-29.516) (-12.967,-1.536)      5.43874
64    -19.01304  17.42623 -30.40037 -20.24311 -12.03861 -28.93839       (-11.512,-2.817) (-17.426,-29.465) (-12.974,-1.587)      5.49476
65    -19.02497  17.38713 -30.36870 -20.23567 -12.02669 -28.91587       (-11.529,-2.849) (-17.387,-29.414) (-12.982,-1.638)      5.55167
66    -19.03689  17.34802 -30.33703 -20.22823 -12.01476 -28.89335       (-11.545,-2.880) (-17.348,-29.363) (-12.989,-1.689)      5.60944
67    -19.04882  17.30891 -30.30536 -20.22079 -12.00284 -28.87083       (-11.562,-2.912) (-17.309,-29.312) (-12.996,-1.740)      5.66805
68    -19.06074  17.26981 -30.27369 -20.21335 -11.99091 -28.84831       (-11.579,-2.944) (-17.270,-29.261) (-13.004,-1.791)      5.72746
69    -19.07267  17.23070 -30.24202 -20.20592 -11.97899 -28.82579       (-11.595,-2.975) (-17.231,-29.210) (-13.011,-1.842)      5.78766
70    -19.08459  17.19159 -30.21035 -20.19848 -11.96707 -28.80327       (-11.612,-3.007) (-17.192,-29.159) (-13.019,-1.893)      5.84863
71    -19.09652  17.15248 -30.17869 -20.19104 -11.95514 -28.78075       (-11.628,-3.039) (-17.152,-29.108) (-13.026,-1.944)      5.91032
72    -19.10844  17.11338 -30.14702 -20.18360 -11.94322 -28.75823       (-11.645,-3.070) (-17.113,-29.057) (-13.034,-1.995)      5.97274
73    -19.12037  17.07427 -30.11535 -20.17616 -11.93129 -28.73571       (-11.661,-3.102) (-17.074,-29.006) (-13.041,-2.046)      6.03584
74    -19.13229  17.03516 -30.08368 -20.16872 -11.91937 -28.71319       (-11.678,-3.134) (-17.035,-28.955) (-13.049,-2.097)      6.09962
75    -19.14421  16.99605 -30.05201 -20.16128 -11.90744 -28.69067       (-11.695,-3.165) (-16.996,-28.903) (-13.056,-2.148)      6.16404
76    -19.15614  16.95695 -30.02034 -20.15385 -11.89552 -28.66815       (-11.711,-3.197) (-16.957,-28.852) (-13.063,-2.199)      6.22909
77    -19.16806  16.91784 -29.98867 -20.14641 -11.88359 -28.64563       (-11.728,-3.229) (-16.918,-28.801) (-13.071,-2.250)      6.29476
78    -19.17999  16.87873 -29.95700 -20.13897 -11.87167 -28.62311       (-11.744,-3.260) (-16.879,-28.750) (-13.078,-2.301)      6.36101
79    -19.19191  16.83963 -29.92534 -20.13153 -11.85974 -28.60059       (-11.761,-3.292) (-16.840,-28.699) (-13.086,-2.352)      6.42784
80    -19.20384  16.80052 -29.89367 -20.12409 -11.84782 -28.57807       (-11.778,-3.324) (-16.801,-28.648) (-13.093,-2.403)      6.49522
81    -19.21576  16.76141 -29.86200 -20.11665 -11.83590 -28.55555       (-11.794,-3.355) (-16.761,-28.597) (-13.101,-2.454)      6.56314
82    -19.22769  16.72230 -29.83033 -20.10922 -11.82397 -28.53303       (-11.811,-3.387) (-16.722,-28.546) (-13.108,-2.505)      6.63158
83    -19.23961  16.68320 -29.79866 -20.10178 -11.81205 -28.51051       (-11.827,-3.419) (-16.683,-28.495) (-13.115,-2.556)      6.70053
84    -19.25154  16.64409 -29.76699 -20.09434 -11.80012 -28.48799       (-11.844,-3.450) (-16.644,-28.444) (-13.123,-2.607)      6.76997
85    -19.26346  16.60498 -29.73532 -20.08690 -11.78820 -28.46547       (-11.860,-3.482) (-16.605,-28.393) (-13.130,-2.658)      6.83988
86    -19.27538  16.56588 -29.70365 -20.07946 -11.77627 -28.44295       (-11.877,-3.514) (-16.566,-28.342) (-13.138,-2.710)      6.91026
87    -19.28731  16.52677 -29.67199 -20.07202 -11.76435 -28.42043       (-11.894,-3.545) (-16.527,-28.291) (-13.145,-2.761)      6.98108
88    -19.29923  16.48766 -29.64032 -20.06458 -11.75242 -28.39791       (-11.910,-3.577) (-16.488,-28.240) (-13.153,-2.812)      7.05233
89    -19.31116  16.44855 -29.60865 -20.05715 -11.74050 -28.37539       (-11.927,-3.609) (-16.449,-28.189) (-13.160,-2.863)      7.124
90    -19.32308  16.40945 -29.57698 -20.04971 -11.72857 -28.35287       (-11.943,-3.640) (-16.409,-28.138) (-13.168,-2.914)      7.19609
91    -19.33501  16.37034 -29.54531 -20.04227 -11.71665 -28.33035       (-11.960,-3.672) (-16.370,-28.087) (-13.175,-2.965)      7.26856
92    -19.34693  16.33123 -29.51364 -20.03483 -11.70473 -28.30783       (-11.977,-3.704) (-16.331,-28.036) (-13.182,-3.016)      7.34142
93    -19.35886  16.29212 -29.48197 -20.02739 -11.69280 -28.28531       (-11.993,-3.735) (-16.292,-27.985) (-13.190,-3.067)      7.41466
94    -19.37078  16.25302 -29.45030 -20.01995 -11.68088 -28.26279       (-12.010,-3.767) (-16.253,-27.934) (-13.197,-3.118)      7.48825
95    -19.38271  16.21391 -29.41864 -20.01252 -11.66895 -28.24027       (-12.026,-3.799) (-16.214,-27.883) (-13.205,-3.169)      7.5622
96    -19.39463  16.17480 -29.38697 -20.00508 -11.65703 -28.21775       (-12.043,-3.830) (-16.175,-27.832) (-13.212,-3.220)      7.63649
97    -19.40656  16.13570 -29.35530 -19.99764 -11.64510 -28.19523       (-12.060,-3.862) (-16.136,-27.781) (-13.220,-3.271)      7.7111
98    -19.41848  16.09659 -29.32363 -19.99020 -11.63318 -28.17271       (-12.076,-3.894) (-16.097,-27.730) (-13.227,-3.322)      7.78604
99    -19.43040  16.05748 -29.29196 -19.98276 -11.62125 -28.15019       (-12.093,-3.925) (-16.057,-27.679) (-13.234,-3.373)      7.85049
100    -19.44233  16.01837 -29.26029 -19.97532 -11.60933 -28.12767       (-12.109,-3.957) (-16.018,-27.628) (-13.242,-3.424)      7.91383
101    -19.45425  15.97927 -29.22862 -19.96788 -11.59740 -28.10515       (-12.126,-3.989) (-15.979,-27.577) (-13.249,-3.475)      7.97767
102    -19.46618  15.94016 -29.19695 -19.96045 -11.58548 -28.08263       (-12.142,-4.020) (-15.940,-27.526) (-13.257,-3.526)      8.04202
103    -19.47810  15.90105 -29.16529 -19.95301 -11.57356 -28.06011       (-12.159,-4.052) (-15.901,-27.475) (-13.264,-3.577)      8.10684
104    -19.49003  15.86195 -29.13362 -19.94557 -11.56163 -28.03759       (-12.176,-4.084) (-15.862,-27.424) (-13.272,-3.628)      8.17215
105    -19.50195  15.82284 -29.10195 -19.93813 -11.54971 -28.01507       (-12.192,-4.115) (-15.823,-27.373) (-13.279,-3.679)      8.23791
106    -19.51388  15.78373 -29.07028 -19.93069 -11.53778 -27.99255       (-12.209,-4.147) (-15.784,-27.322) (-13.287,-3.730)      8.30413
107    -19.52580  15.74462 -29.03861 -19.92325 -11.52586 -27.97003       (-12.225,-4.179) (-15.745,-27.270) (-13.294,-3.781)      8.37078
108    -19.53773  15.70552 -29.00694 -19.91582 -11.51393 -27.94751       (-12.242,-4.210) (-15.706,-27.219) (-13.301,-3.832)      8.43787
109    -19.54965  15.66641 -28.97527 -19.90838 -11.50201 -27.92499       (-12.259,-4.242) (-15.666,-27.168) (-13.309,-3.883)      8.50537
110    -19.56157  15.62730 -28.94360 -19.90094 -11.49008 -27.90247       (-12.275,-4.274) (-15.627,-27.117) (-13.316,-3.934)      8.57329
111    -19.57350  15.58819 -28.91194 -19.89350 -11.47816 -27.87995       (-12.292,-4.305) (-15.588,-27.066) (-13.324,-3.985)      8.6416
112    -19.58542  15.54909 -28.88027 -19.88606 -11.46623 -27.85743       (-12.308,-4.337) (-15.549,-27.015) (-13.331,-4.036)      8.71031
113    -19.59735  15.50998 -28.84860 -19.87862 -11.45431 -27.83491       (-12.325,-4.369) (-15.510,-26.964) (-13.339,-4.087)      8.7794
114    -19.60927  15.47087 -28.81693 -19.87118 -11.44238 -27.81239       (-12.342,-4.400) (-15.471,-26.913) (-13.346,-4.138)      8.84886
115    -19.62120  15.43177 -28.78526 -19.86375 -11.43046 -27.78987       (-12.358,-4.432) (-15.432,-26.862) (-13.353,-4.189)      8.91868
116    -19.63312  15.39266 -28.75359 -19.85631 -11.41854 -27.76735       (-12.375,-4.464) (-15.393,-26.811) (-13.361,-4.240)      8.98886
117    -19.64505  15.35355 -28.72192 -19.84887 -11.40661 -27.74483       (-12.391,-4.495) (-15.354,-26.760) (-13.368,-4.291)      9.05939
118    -19.65697  15.31444 -28.69025 -19.84143 -11.39469 -27.72231       (-12.408,-4.527) (-15.314,-26.709) (-13.376,-4.343)      9.13026
119    -19.66890  15.27534 -28.65859 -19.83399 -11.38276 -27.69979       (-12.424,-4.559) (-15.275,-26.658) (-13.383,-4.394)      9.20146
120    -19.68082  15.23623 -28.62692 -19.82655 -11.37084 -27.67727       (-12.441,-4.590) (-15.236,-26.607) (-13.391,-4.445)      9.27298
121    -19.69274  15.19712 -28.59525 -19.81912 -11.35891 -27.65475       (-12.458,-4.622) (-15.197,-26.556) (-13.398,-4.496)      9.34482
122    -19.70467  15.15802 -28.56358 -19.81168 -11.34699 -27.63223       (-12.474,-4.654) (-15.158,-26.505) (-13.406,-4.547)      9.41696
123    -19.71659  15.11891 -28.53191 -19.80424 -11.33506 -27.60971       (-12.491,-4.685) (-15.119,-26.454) (-13.413,-4.598)      9.48941
124    -19.72852  15.07980 -28.50024 -19.79680 -11.32314 -27.58719       (-12.507,-4.717) (-15.080,-26.403) (-13.420,-4.649)      9.56216
125    -19.74044  15.04069 -28.46857 -19.78936 -11.31121 -27.56467       (-12.524,-4.749) (-15.041,-26.352) (-13.428,-4.700)      9.63519
126    -19.75237  15.00159 -28.43690 -19.78192 -11.29929 -27.54215       (-12.541,-4.780) (-15.002,-26.301) (-13.435,-4.751)      9.70851
127    -19.76429  14.96248 -28.40523 -19.77448 -11.28737 -27.51963       (-12.557,-4.812) (-14.962,-26.250) (-13.443,-4.802)      9.7821
128    -19.77622  14.92337 -28.37357 -19.76705 -11.27544 -27.49711       (-12.574,-4.844) (-14.923,-26.199) (-13.450,-4.853)      9.85596
129    -19.78814  14.88426 -28.34190 -19.75961 -11.26352 -27.47459       (-12.590,-4.875) (-14.884,-26.148) (-13.458,-4.904)      9.93008
130    -19.80007  14.84516 -28.31023 -19.75217 -11.25159 -27.45207       (-12.607,-4.907) (-14.845,-26.097) (-13.465,-4.955)      10.0045
131    -19.81199  14.80605 -28.27856 -19.74473 -11.23967 -27.42955       (-12.624,-4.939) (-14.806,-26.046) (-13.473,-5.006)      10.0791
132    -19.82391  14.76694 -28.24689 -19.73729 -11.22774 -27.40703       (-12.640,-4.970) (-14.767,-25.995) (-13.480,-5.057)      10.154
133    -19.83584  14.72784 -28.21522 -19.72985 -11.21582 -27.38451       (-12.657,-5.002) (-14.728,-25.944) (-13.487,-5.108)      10.2291
134    -19.84776  14.68873 -28.18355 -19.72242 -11.20389 -27.36199       (-12.673,-5.034) (-14.689,-25.893) (-13.495,-5.159)      10.3044
135    -19.85969  14.64962 -28.15188 -19.71498 -11.19197 -27.33947       (-12.690,-5.065) (-14.650,-25.842) (-13.502,-5.210)      10.38
136    -19.87161  14.61051 -28.12022 -19.70754 -11.18004 -27.31695       (-12.706,-5.097) (-14.611,-25.791) (-13.510,-5.261)      10.4558
137    -19.88354  14.57141 -28.08855 -19.70010 -11.16812 -27.29443       (-12.723,-5.129) (-14.571,-25.740) (-13.517,-5.312)      10.5319
138    -19.89546  14.53230 -28.05688 -19.69266 -11.15620 -27.27191       (-12.740,-5.160) (-14.532,-25.688) (-13.525,-5.363)      10.6081
139    -19.90739  14.49319 -28.02521 -19.68522 -11.14427 -27.24939       (-12.756,-5.192) (-14.493,-25.637) (-13.532,-5.414)      10.6846
140    -19.91931  14.45409 -27.99354 -19.67778 -11.13235 -27.22687       (-12.773,-5.224) (-14.454,-25.586) (-13.539,-5.465)      10.7613
141    -19.93124  14.41498 -27.96187 -19.67035 -11.12042 -27.20435       (-12.789,-5.255) (-14.415,-25.535) (-13.547,-5.516)      10.8381
142    -19.94316  14.37587 -27.93020 -19.66291 -11.10850 -27.18183       (-12.806,-5.287) (-14.376,-25.484) (-13.554,-5.567)      10.9152
143    -19.95508  14.33676 -27.89853 -19.65547 -11.09657 -27.15931       (-12.823,-5.319) (-14.337,-25.433) (-13.562,-5.618)      10.9925
144    -19.96701  14.29766 -27.86687 -19.64803 -11.08465 -27.13679       (-12.839,-5.350) (-14.298,-25.382) (-13.569,-5.669)      11.0699
145    -19.97893  14.25855 -27.83520 -19.64059 -11.07272 -27.11427       (-12.856,-5.382) (-14.259,-25.331) (-13.577,-5.720)      11.1475
146    -19.99086  14.21944 -27.80353 -19.63315 -11.06080 -27.09175       (-12.872,-5.414) (-14.219,-25.280) (-13.584,-5.771)      11.2106
147    -20.00278  14.18033 -27.77186 -19.62572 -11.04887 -27.06923       (-12.889,-5.445) (-14.180,-25.229) (-13.592,-5.822)      11.2687
148    -20.01471  14.14123 -27.74019 -19.61828 -11.03695 -27.04671       (-12.905,-5.477) (-14.141,-25.178) (-13.599,-5.873)      11.3273
149    -20.02663  14.10212 -27.70852 -19.61084 -11.02503 -27.02419       (-12.922,-5.509) (-14.102,-25.127) (-13.606,-5.925)      11.3863
150    -20.03856  14.06301 -27.67685 -19.60340 -11.01310 -27.00167       (-12.939,-5.540) (-14.063,-25.076) (-13.614,-5.976)      11.4457
151    -20.05048  14.02391 -27.64518 -19.59596 -11.00118 -26.97915       (-12.955,-5.572) (-14.024,-25.025) (-13.621,-6.027)      11.5055
152    -20.06241  13.98480 -27.61352 -19.58852 -10.98925 -26.95663       (-12.972,-5.604) (-13.985,-24.974) (-13.629,-6.078)      11.5657
153    -20.07433  13.94569 -27.58185 -19.58108 -10.97733 -26.93411       (-12.988,-5.635) (-13.946,-24.923) (-13.636,-6.129)      11.6262
154    -20.08625  13.90658 -27.55018 -19.57365 -10.96540 -26.91159       (-13.005,-5.667) (-13.907,-24.872) (-13.644,-6.180)      11.6872
155    -20.09818  13.86748 -27.51851 -19.56621 -10.95348 -26.88907       (-13.022,-5.699) (-13.867,-24.821) (-13.651,-6.231)      11.7485
156    -20.11010  13.82837 -27.48684 -19.55877 -10.94155 -26.86655       (-13.038,-5.730) (-13.828,-24.770) (-13.658,-6.282)      11.8101
157    -20.12203  13.78926 -27.45517 -19.55133 -10.92963 -26.84403       (-13.055,-5.762) (-13.789,-24.719) (-13.666,-6.333)      11.8722
158    -20.13395  13.75015 -27.42350 -19.54389 -10.91770 -26.82151       (-13.071,-5.794) (-13.750,-24.668) (-13.673,-6.384)      11.9345
159    -20.14588  13.71105 -27.39183 -19.53645 -10.90578 -26.79899       (-13.088,-5.825) (-13.711,-24.617) (-13.681,-6.435)      11.9973
160    -20.15780  13.67194 -27.36017 -19.52902 -10.89386 -26.77647       (-13.105,-5.857) (-13.672,-24.566) (-13.688,-6.486)      12.0604
161    -20.16973  13.63283 -27.32850 -19.52158 -10.88193 -26.75395       (-13.121,-5.889) (-13.633,-24.515) (-13.696,-6.537)      12.1238
162    -20.18165  13.59373 -27.29683 -19.51414 -10.87001 -26.73143       (-13.138,-5.920) (-13.594,-24.464) (-13.703,-6.588)      12.1875
163    -20.19358  13.55462 -27.26516 -19.50670 -10.85808 -26.70891       (-13.154,-5.952) (-13.555,-24.413) (-13.711,-6.639)      12.2516
164    -20.20550  13.51551 -27.23349 -19.49926 -10.84616 -26.68639       (-13.171,-5.984) (-13.516,-24.362) (-13.718,-6.690)      12.316
165    -20.21742  13.47640 -27.20182 -19.49182 -10.83423 -26.66387       (-13.187,-6.015) (-13.476,-24.311) (-13.725,-6.741)      12.3807
166    -20.22935  13.43730 -27.17015 -19.48438 -10.82231 -26.64135       (-13.204,-6.047) (-13.437,-24.260) (-13.733,-6.792)      12.4457
167    -20.24127  13.39819 -27.13848 -19.47695 -10.81038 -26.61883       (-13.221,-6.079) (-13.398,-24.209) (-13.740,-6.843)      12.511
168    -20.25320  13.35908 -27.10682 -19.46951 -10.79846 -26.59631       (-13.237,-6.110) (-13.359,-24.158) (-13.748,-6.894)      12.5767
169    -20.26512  13.31998 -27.07515 -19.46207 -10.78653 -26.57379       (-13.254,-6.142) (-13.320,-24.107) (-13.755,-6.945)      12.6426
170    -20.27705  13.28087 -27.04348 -19.45463 -10.77461 -26.55127       (-13.270,-6.174) (-13.281,-24.055) (-13.763,-6.996)      12.7088
171    -20.28897  13.24176 -27.01181 -19.44719 -10.76269 -26.52875       (-13.287,-6.205) (-13.242,-24.004) (-13.770,-7.047)      12.7562
172    -20.30090  13.20265 -26.98014 -19.43975 -10.75076 -26.50623       (-13.304,-6.237) (-13.203,-23.953) (-13.777,-7.098)      12.7996
173    -20.31282  13.16355 -26.94847 -19.43232 -10.73884 -26.48371       (-13.320,-6.269) (-13.164,-23.902) (-13.785,-7.149)      12.8435
174    -20.32475  13.12444 -26.91680 -19.42488 -10.72691 -26.46119       (-13.337,-6.300) (-13.124,-23.851) (-13.792,-7.200)      12.8878
175    -20.33667  13.08533 -26.88513 -19.41744 -10.71499 -26.43867       (-13.353,-6.332) (-13.085,-23.800) (-13.800,-7.251)      12.9326
176    -20.34860  13.04622 -26.85347 -19.41000 -10.70306 -26.41615       (-13.370,-6.364) (-13.046,-23.749) (-13.807,-7.302)      12.9779
177    -20.36052  13.00712 -26.82180 -19.40256 -10.69114 -26.39363       (-13.387,-6.395) (-13.007,-23.698) (-13.815,-7.353)      13.0237
178    -20.37244  12.96801 -26.79013 -19.39512 -10.67921 -26.37111       (-13.403,-6.427) (-12.968,-23.647) (-13.822,-7.404)      13.0699
179    -20.38437  12.92890 -26.75846 -19.38768 -10.66729 -26.34859       (-13.420,-6.459) (-12.929,-23.596) (-13.830,-7.455)      13.1166
180    -20.39629  12.88980 -26.72679 -19.38025 -10.65536 -26.32607       (-13.436,-6.490) (-12.890,-23.545) (-13.837,-7.506)      13.1637
181    -20.40822  12.85069 -26.69512 -19.37281 -10.64344 -26.30355       (-13.453,-6.522) (-12.851,-23.494) (-13.844,-7.558)      13.2112
182    -20.42014  12.81158 -26.66345 -19.36537 -10.63151 -26.28103       (-13.469,-6.554) (-12.812,-23.443) (-13.852,-7.609)      13.2592
