Fol_2018-03-05.09_12_39.41_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -10.65557 -12.30170   1.75462   3.68859   4.25106 -74.98305       (-3.170,-0.399) (-2.496,-1.934) (-1.755,-60.858)      7.10543e-15
1    -10.64808 -12.29188   1.75111   3.68450   4.24487 -74.96891       (-3.172,-0.407) (-2.494,-1.933) (-1.751,-60.861)      0.0101228
2    -10.64058 -12.28207   1.74760   3.68041   4.23867 -74.95477       (-3.174,-0.416) (-2.491,-1.933) (-1.748,-60.864)      0.0202455
3    -10.63309 -12.27225   1.74408   3.67632   4.23248 -74.94063       (-3.176,-0.424) (-2.488,-1.932) (-1.744,-60.867)      0.0303683
4    -10.62560 -12.26244   1.74057   3.67223   4.22629 -74.92650       (-3.177,-0.432) (-2.486,-1.932) (-1.741,-60.870)      0.0404911
5    -10.61810 -12.25262   1.73706   3.66814   4.22010 -74.91236       (-3.179,-0.441) (-2.483,-1.931) (-1.737,-60.873)      0.0506138
6    -10.61061 -12.24281   1.73355   3.66404   4.21391 -74.89822       (-3.181,-0.449) (-2.480,-1.930) (-1.734,-60.876)      0.0607366
7    -10.60312 -12.23299   1.73003   3.65995   4.20772 -74.88408       (-3.183,-0.458) (-2.478,-1.930) (-1.730,-60.879)      0.0708594
8    -10.59562 -12.22318   1.72652   3.65586   4.20153 -74.86994       (-3.185,-0.466) (-2.475,-1.929) (-1.727,-60.882)      0.0809821
9    -10.58813 -12.21336   1.72301   3.65177   4.19534 -74.85580       (-3.187,-0.474) (-2.472,-1.929) (-1.723,-60.885)      0.0911049
10    -10.58064 -12.20355   1.71950   3.64768   4.18914 -74.84166       (-3.189,-0.483) (-2.470,-1.928) (-1.719,-60.888)      0.101228
11    -10.57314 -12.19373   1.71598   3.64359   4.18295 -74.82752       (-3.191,-0.491) (-2.467,-1.928) (-1.716,-60.890)      0.11135
12    -10.56565 -12.18392   1.71247   3.63950   4.17676 -74.81339       (-3.192,-0.500) (-2.464,-1.927) (-1.712,-60.893)      0.121473
13    -10.55816 -12.17410   1.70896   3.63540   4.17057 -74.79925       (-3.194,-0.508) (-2.462,-1.926) (-1.709,-60.896)      0.131596
14    -10.55066 -12.16429   1.70544   3.63131   4.16438 -74.78511       (-3.196,-0.516) (-2.459,-1.926) (-1.705,-60.899)      0.141719
15    -10.54317 -12.15447   1.70193   3.62722   4.15819 -74.77097       (-3.198,-0.525) (-2.456,-1.925) (-1.702,-60.902)      0.151842
16    -10.53568 -12.14466   1.69842   3.62313   4.15200 -74.75683       (-3.200,-0.533) (-2.454,-1.925) (-1.698,-60.905)      0.161964
17    -10.52818 -12.13484   1.69491   3.61904   4.14581 -74.74269       (-3.202,-0.542) (-2.451,-1.924) (-1.695,-60.908)      0.172087
18    -10.52069 -12.12503   1.69139   3.61495   4.13961 -74.72855       (-3.204,-0.550) (-2.448,-1.924) (-1.691,-60.911)      0.18221
19    -10.51320 -12.11521   1.68788   3.61085   4.13342 -74.71441       (-3.206,-0.558) (-2.446,-1.923) (-1.688,-60.914)      0.192333
20    -10.50570 -12.10540   1.68437   3.60676   4.12723 -74.70027       (-3.208,-0.567) (-2.443,-1.922) (-1.684,-60.917)      0.202455
21    -10.49821 -12.09558   1.68086   3.60267   4.12104 -74.68614       (-3.209,-0.575) (-2.440,-1.922) (-1.681,-60.920)      0.212578
22    -10.49072 -12.08577   1.67734   3.59858   4.11485 -74.67200       (-3.211,-0.584) (-2.438,-1.921) (-1.677,-60.922)      0.222701
23    -10.48323 -12.07595   1.67383   3.59449   4.10866 -74.65786       (-3.213,-0.592) (-2.435,-1.921) (-1.674,-60.925)      0.232824
24    -10.47573 -12.06614   1.67032   3.59040   4.10247 -74.64372       (-3.215,-0.600) (-2.432,-1.920) (-1.670,-60.928)      0.242946
25    -10.46824 -12.05632   1.66680   3.58631   4.09628 -74.62958       (-3.217,-0.609) (-2.429,-1.920) (-1.667,-60.931)      0.253069
26    -10.46075 -12.04651   1.66329   3.58221   4.09008 -74.61544       (-3.219,-0.617) (-2.427,-1.919) (-1.663,-60.934)      0.263192
27    -10.45325 -12.03669   1.65978   3.57812   4.08389 -74.60130       (-3.221,-0.626) (-2.424,-1.918) (-1.660,-60.937)      0.273315
28    -10.44576 -12.02687   1.65627   3.57403   4.07770 -74.58716       (-3.223,-0.634) (-2.421,-1.918) (-1.656,-60.940)      0.283437
29    -10.43827 -12.01706   1.65275   3.56994   4.07151 -74.57303       (-3.224,-0.642) (-2.419,-1.917) (-1.653,-60.943)      0.29356
30    -10.43077 -12.00724   1.64924   3.56585   4.06532 -74.55889       (-3.226,-0.651) (-2.416,-1.917) (-1.649,-60.946)      0.303683
31    -10.42328 -11.99743   1.64573   3.56176   4.05913 -74.54475       (-3.228,-0.659) (-2.413,-1.916) (-1.646,-60.949)      0.313806
32    -10.41579 -11.98761   1.64221   3.55767   4.05294 -74.53061       (-3.230,-0.668) (-2.411,-1.915) (-1.642,-60.952)      0.323929
33    -10.40829 -11.97780   1.63870   3.55357   4.04675 -74.51647       (-3.232,-0.676) (-2.408,-1.915) (-1.639,-60.955)      0.334051
34    -10.40080 -11.96798   1.63519   3.54948   4.04056 -74.50233       (-3.234,-0.685) (-2.405,-1.914) (-1.635,-60.957)      0.344174
35    -10.39331 -11.95817   1.63168   3.54539   4.03436 -74.48819       (-3.236,-0.693) (-2.403,-1.914) (-1.632,-60.960)      0.354297
36    -10.38581 -11.94835   1.62816   3.54130   4.02817 -74.47405       (-3.238,-0.701) (-2.400,-1.913) (-1.628,-60.963)      0.36442
37    -10.37832 -11.93854   1.62465   3.53721   4.02198 -74.45991       (-3.239,-0.710) (-2.397,-1.913) (-1.625,-60.966)      0.374542
38    -10.37083 -11.92872   1.62114   3.53312   4.01579 -74.44578       (-3.241,-0.718) (-2.395,-1.912) (-1.621,-60.969)      0.384665
39    -10.36333 -11.91891   1.61763   3.52902   4.00960 -74.43164       (-3.243,-0.727) (-2.392,-1.911) (-1.618,-60.972)      0.394788
40    -10.35584 -11.90909   1.61411   3.52493   4.00341 -74.41750       (-3.245,-0.735) (-2.389,-1.911) (-1.614,-60.975)      0.404911
41    -10.34835 -11.89928   1.61060   3.52084   3.99722 -74.40336       (-3.247,-0.743) (-2.387,-1.910) (-1.611,-60.978)      0.415033
42    -10.34085 -11.88946   1.60709   3.51675   3.99103 -74.38922       (-3.249,-0.752) (-2.384,-1.910) (-1.607,-60.981)      0.425156
43    -10.33336 -11.87965   1.60357   3.51266   3.98483 -74.37508       (-3.251,-0.760) (-2.381,-1.909) (-1.604,-60.984)      0.435279
44    -10.32587 -11.86983   1.60006   3.50857   3.97864 -74.36094       (-3.253,-0.769) (-2.379,-1.909) (-1.600,-60.987)      0.445402
45    -10.31838 -11.86002   1.59655   3.50448   3.97245 -74.34680       (-3.255,-0.777) (-2.376,-1.908) (-1.597,-60.989)      0.455525
46    -10.31088 -11.85020   1.59304   3.50038   3.96626 -74.33267       (-3.256,-0.785) (-2.373,-1.907) (-1.593,-60.992)      0.465647
47    -10.30339 -11.84039   1.58952   3.49629   3.96007 -74.31853       (-3.258,-0.794) (-2.371,-1.907) (-1.590,-60.995)      0.47577
48    -10.29590 -11.83057   1.58601   3.49220   3.95388 -74.30439       (-3.260,-0.802) (-2.368,-1.906) (-1.586,-60.998)      0.485893
49    -10.28840 -11.82076   1.58250   3.48811   3.94769 -74.29025       (-3.262,-0.811) (-2.365,-1.906) (-1.582,-61.001)      0.496016
50    -10.28091 -11.81094   1.57899   3.48402   3.94150 -74.27611       (-3.264,-0.819) (-2.363,-1.905) (-1.579,-61.004)      0.506138
51    -10.27342 -11.80113   1.57547   3.47993   3.93530 -74.26197       (-3.266,-0.827) (-2.360,-1.904) (-1.575,-61.007)      0.516261
52    -10.26592 -11.79131   1.57196   3.47583   3.92911 -74.24783       (-3.268,-0.836) (-2.357,-1.904) (-1.572,-61.010)      0.526384
53    -10.25843 -11.78150   1.56845   3.47174   3.92292 -74.23369       (-3.270,-0.844) (-2.354,-1.903) (-1.568,-61.013)      0.536507
54    -10.25094 -11.77168   1.56493   3.46765   3.91673 -74.21955       (-3.271,-0.853) (-2.352,-1.903) (-1.565,-61.016)      0.546629
55    -10.24344 -11.76187   1.56142   3.46356   3.91054 -74.20542       (-3.273,-0.861) (-2.349,-1.902) (-1.561,-61.019)      0.556752
56    -10.23595 -11.75205   1.55791   3.45947   3.90435 -74.19128       (-3.275,-0.869) (-2.346,-1.902) (-1.558,-61.022)      0.566875
57    -10.22846 -11.74224   1.55440   3.45538   3.89816 -74.17714       (-3.277,-0.878) (-2.344,-1.901) (-1.554,-61.024)      0.576998
58    -10.22096 -11.73242   1.55088   3.45129   3.89197 -74.16300       (-3.279,-0.886) (-2.341,-1.900) (-1.551,-61.027)      0.58712
59    -10.21347 -11.72261   1.54737   3.44719   3.88577 -74.14886       (-3.281,-0.895) (-2.338,-1.900) (-1.547,-61.030)      0.597243
60    -10.20598 -11.71279   1.54386   3.44310   3.87958 -74.13472       (-3.283,-0.903) (-2.336,-1.899) (-1.544,-61.033)      0.607366
61    -10.19848 -11.70298   1.54034   3.43901   3.87339 -74.12058       (-3.285,-0.911) (-2.333,-1.899) (-1.540,-61.036)      0.617489
62    -10.19099 -11.69316   1.53683   3.43492   3.86720 -74.10644       (-3.286,-0.920) (-2.330,-1.898) (-1.537,-61.039)      0.627612
63    -10.18350 -11.68335   1.53332   3.43083   3.86101 -74.09231       (-3.288,-0.928) (-2.328,-1.898) (-1.533,-61.042)      0.637734
64    -10.17601 -11.67353   1.52981   3.42674   3.85482 -74.07817       (-3.290,-0.937) (-2.325,-1.897) (-1.530,-61.045)      0.647857
65    -10.16851 -11.66372   1.52629   3.42265   3.84863 -74.06403       (-3.292,-0.945) (-2.322,-1.896) (-1.526,-61.048)      0.65798
66    -10.16102 -11.65390   1.52278   3.41855   3.84244 -74.04989       (-3.294,-0.953) (-2.320,-1.896) (-1.523,-61.051)      0.668103
67    -10.15353 -11.64409   1.51927   3.41446   3.83625 -74.03575       (-3.296,-0.962) (-2.317,-1.895) (-1.519,-61.054)      0.678225
68    -10.14603 -11.63427   1.51576   3.41037   3.83005 -74.02161       (-3.298,-0.970) (-2.314,-1.895) (-1.516,-61.057)      0.688348
69    -10.13854 -11.62446   1.51224   3.40628   3.82386 -74.00747       (-3.300,-0.979) (-2.312,-1.894) (-1.512,-61.059)      0.698471
70    -10.13105 -11.61464   1.50873   3.40219   3.81767 -73.99333       (-3.302,-0.987) (-2.309,-1.893) (-1.509,-61.062)      0.708594
71    -10.12355 -11.60483   1.50522   3.39810   3.81148 -73.97920       (-3.303,-0.995) (-2.306,-1.893) (-1.505,-61.065)      0.718716
72    -10.11606 -11.59501   1.50170   3.39400   3.80529 -73.96506       (-3.305,-1.004) (-2.304,-1.892) (-1.502,-61.068)      0.728839
73    -10.10857 -11.58520   1.49819   3.38991   3.79910 -73.95092       (-3.307,-1.012) (-2.301,-1.892) (-1.498,-61.071)      0.738962
74    -10.10107 -11.57538   1.49468   3.38582   3.79291 -73.93678       (-3.309,-1.021) (-2.298,-1.891) (-1.495,-61.074)      0.749085
75    -10.09358 -11.56557   1.49117   3.38173   3.78672 -73.92264       (-3.311,-1.029) (-2.296,-1.891) (-1.491,-61.077)      0.759208
76    -10.08609 -11.55575   1.48765   3.37764   3.78052 -73.90850       (-3.313,-1.037) (-2.293,-1.890) (-1.488,-61.080)      0.76933
77    -10.07859 -11.54594   1.48414   3.37355   3.77433 -73.89436       (-3.315,-1.046) (-2.290,-1.889) (-1.484,-61.083)      0.779453
78    -10.07110 -11.53612   1.48063   3.36946   3.76814 -73.88022       (-3.317,-1.054) (-2.288,-1.889) (-1.481,-61.086)      0.789576
79    -10.06361 -11.52631   1.47712   3.36536   3.76195 -73.86608       (-3.318,-1.063) (-2.285,-1.888) (-1.477,-61.089)      0.799699
80    -10.05611 -11.51649   1.47360   3.36127   3.75576 -73.85195       (-3.320,-1.071) (-2.282,-1.888) (-1.474,-61.091)      0.809821
81    -10.04862 -11.50668   1.47009   3.35718   3.74957 -73.83781       (-3.322,-1.079) (-2.279,-1.887) (-1.470,-61.094)      0.819944
82    -10.04113 -11.49686   1.46658   3.35309   3.74338 -73.82367       (-3.324,-1.088) (-2.277,-1.887) (-1.467,-61.097)      0.830067
83    -10.03363 -11.48705   1.46306   3.34900   3.73719 -73.80953       (-3.326,-1.096) (-2.274,-1.886) (-1.463,-61.100)      0.84019
84    -10.02614 -11.47723   1.45955   3.34491   3.73099 -73.79539       (-3.328,-1.105) (-2.271,-1.885) (-1.460,-61.103)      0.850312
85    -10.01865 -11.46742   1.45604   3.34081   3.72480 -73.78125       (-3.330,-1.113) (-2.269,-1.885) (-1.456,-61.106)      0.860435
86    -10.01116 -11.45760   1.45253   3.33672   3.71861 -73.76711       (-3.332,-1.121) (-2.266,-1.884) (-1.453,-61.109)      0.870558
87    -10.00366 -11.44779   1.44901   3.33263   3.71242 -73.75297       (-3.334,-1.130) (-2.263,-1.884) (-1.449,-61.112)      0.880681
88     -9.99617 -11.43797   1.44550   3.32854   3.70623 -73.73884       (-3.335,-1.138) (-2.261,-1.883) (-1.446,-61.115)      0.890804
89     -9.98868 -11.42816   1.44199   3.32445   3.70004 -73.72470       (-3.337,-1.147) (-2.258,-1.882) (-1.442,-61.118)      0.900926
90     -9.98118 -11.41834   1.43847   3.32036   3.69385 -73.71056       (-3.339,-1.155) (-2.255,-1.882) (-1.438,-61.121)      0.911049
91     -9.97369 -11.40852   1.43496   3.31627   3.68766 -73.69642       (-3.341,-1.163) (-2.253,-1.881) (-1.435,-61.124)      0.921172
92     -9.96620 -11.39871   1.43145   3.31217   3.68146 -73.68228       (-3.343,-1.172) (-2.250,-1.881) (-1.431,-61.126)      0.931295
93     -9.95870 -11.38889   1.42794   3.30808   3.67527 -73.66814       (-3.345,-1.180) (-2.247,-1.880) (-1.428,-61.129)      0.941417
94     -9.95121 -11.37908   1.42442   3.30399   3.66908 -73.65400       (-3.347,-1.189) (-2.245,-1.880) (-1.424,-61.132)      0.95154
95     -9.94372 -11.36926   1.42091   3.29990   3.66289 -73.63986       (-3.349,-1.197) (-2.242,-1.879) (-1.421,-61.135)      0.961663
96     -9.93622 -11.35945   1.41740   3.29581   3.65670 -73.62572       (-3.350,-1.205) (-2.239,-1.878) (-1.417,-61.138)      0.971786
97     -9.92873 -11.34963   1.41389   3.29172   3.65051 -73.61159       (-3.352,-1.214) (-2.237,-1.878) (-1.414,-61.141)      0.981908
98     -9.92124 -11.33982   1.41037   3.28763   3.64432 -73.59745       (-3.354,-1.222) (-2.234,-1.877) (-1.410,-61.144)      0.992031
99     -9.91374 -11.33000   1.40686   3.28353   3.63813 -73.58331       (-3.356,-1.231) (-2.231,-1.877) (-1.407,-61.147)      1.00215
100     -9.90625 -11.32019   1.40335   3.27944   3.63193 -73.56917       (-3.358,-1.239) (-2.229,-1.876) (-1.403,-61.150)      1.01228
101     -9.89876 -11.31037   1.39983   3.27535   3.62574 -73.55503       (-3.360,-1.247) (-2.226,-1.876) (-1.400,-61.153)      1.0224
102     -9.89126 -11.30056   1.39632   3.27126   3.61955 -73.54089       (-3.362,-1.256) (-2.223,-1.875) (-1.396,-61.156)      1.03252
103     -9.88377 -11.29074   1.39281   3.26717   3.61336 -73.52675       (-3.364,-1.264) (-2.221,-1.874) (-1.393,-61.159)      1.04265
104     -9.87628 -11.28093   1.38930   3.26308   3.60717 -73.51261       (-3.365,-1.273) (-2.218,-1.874) (-1.389,-61.161)      1.05277
105     -9.86878 -11.27111   1.38578   3.25898   3.60098 -73.49848       (-3.367,-1.281) (-2.215,-1.873) (-1.386,-61.164)      1.06289
106     -9.86129 -11.26130   1.38227   3.25489   3.59479 -73.48434       (-3.369,-1.289) (-2.213,-1.873) (-1.382,-61.167)      1.07301
107     -9.85380 -11.25148   1.37876   3.25080   3.58860 -73.47020       (-3.371,-1.298) (-2.210,-1.872) (-1.379,-61.170)      1.08314
108     -9.84631 -11.24167   1.37525   3.24671   3.58241 -73.45606       (-3.373,-1.306) (-2.207,-1.871) (-1.375,-61.173)      1.09326
109     -9.83881 -11.23185   1.37173   3.24262   3.57621 -73.44192       (-3.375,-1.315) (-2.204,-1.871) (-1.372,-61.176)      1.10338
110     -9.83132 -11.22204   1.36822   3.23853   3.57002 -73.42778       (-3.377,-1.323) (-2.202,-1.870) (-1.368,-61.179)      1.1135
111     -9.82383 -11.21222   1.36471   3.23444   3.56383 -73.41364       (-3.379,-1.331) (-2.199,-1.870) (-1.365,-61.182)      1.12363
112     -9.81633 -11.20241   1.36119   3.23034   3.55764 -73.39950       (-3.381,-1.340) (-2.196,-1.869) (-1.361,-61.185)      1.13375
113     -9.80884 -11.19259   1.35768   3.22625   3.55145 -73.38536       (-3.382,-1.348) (-2.194,-1.869) (-1.358,-61.188)      1.14387
114     -9.80135 -11.18278   1.35417   3.22216   3.54526 -73.37123       (-3.384,-1.357) (-2.191,-1.868) (-1.354,-61.191)      1.154
115     -9.79385 -11.17296   1.35066   3.21807   3.53907 -73.35709       (-3.386,-1.365) (-2.188,-1.867) (-1.351,-61.193)      1.16412
116     -9.78636 -11.16315   1.34714   3.21398   3.53288 -73.34295       (-3.388,-1.373) (-2.186,-1.867) (-1.347,-61.196)      1.17424
117     -9.77887 -11.15333   1.34363   3.20989   3.52668 -73.32881       (-3.390,-1.382) (-2.183,-1.866) (-1.344,-61.199)      1.18436
118     -9.77137 -11.14352   1.34012   3.20579   3.52049 -73.31467       (-3.392,-1.390) (-2.180,-1.866) (-1.340,-61.202)      1.19449
119     -9.76388 -11.13370   1.33660   3.20170   3.51430 -73.30053       (-3.394,-1.399) (-2.178,-1.865) (-1.337,-61.205)      1.20461
120     -9.75639 -11.12389   1.33309   3.19761   3.50811 -73.28639       (-3.396,-1.407) (-2.175,-1.865) (-1.333,-61.208)      1.21473
121     -9.74889 -11.11407   1.32958   3.19352   3.50192 -73.27225       (-3.397,-1.415) (-2.172,-1.864) (-1.330,-61.211)      1.22485
122     -9.74140 -11.10426   1.32607   3.18943   3.49573 -73.25812       (-3.399,-1.424) (-2.170,-1.863) (-1.326,-61.214)      1.23498
123     -9.73391 -11.09444   1.32255   3.18534   3.48954 -73.24398       (-3.401,-1.432) (-2.167,-1.863) (-1.323,-61.217)      1.2451
124     -9.72641 -11.08463   1.31904   3.18125   3.48335 -73.22984       (-3.403,-1.441) (-2.164,-1.862) (-1.319,-61.220)      1.25522
125     -9.71892 -11.07481   1.31553   3.17715   3.47715 -73.21570       (-3.405,-1.449) (-2.162,-1.862) (-1.316,-61.223)      1.26535
126     -9.71143 -11.06500   1.31202   3.17306   3.47096 -73.20156       (-3.407,-1.457) (-2.159,-1.861) (-1.312,-61.226)      1.27547
127     -9.70394 -11.05518   1.30850   3.16897   3.46477 -73.18742       (-3.409,-1.466) (-2.156,-1.860) (-1.309,-61.228)      1.28559
128     -9.69644 -11.04537   1.30499   3.16488   3.45858 -73.17328       (-3.411,-1.474) (-2.154,-1.860) (-1.305,-61.231)      1.29571
129     -9.68895 -11.03555   1.30148   3.16079   3.45239 -73.15914       (-3.412,-1.483) (-2.151,-1.859) (-1.301,-61.234)      1.30584
130     -9.68146 -11.02574   1.29796   3.15670   3.44620 -73.14500       (-3.414,-1.491) (-2.148,-1.859) (-1.298,-61.237)      1.31596
131     -9.67396 -11.01592   1.29445   3.15261   3.44001 -73.13087       (-3.416,-1.499) (-2.146,-1.858) (-1.294,-61.240)      1.32608
132     -9.66647 -11.00611   1.29094   3.14851   3.43382 -73.11673       (-3.418,-1.508) (-2.143,-1.858) (-1.291,-61.243)      1.33621
133     -9.65898 -10.99629   1.28743   3.14442   3.42762 -73.10259       (-3.420,-1.516) (-2.140,-1.857) (-1.287,-61.246)      1.34633
134     -9.65148 -10.98648   1.28391   3.14033   3.42143 -73.08845       (-3.422,-1.525) (-2.138,-1.856) (-1.284,-61.249)      1.35645
135     -9.64399 -10.97666   1.28040   3.13624   3.41524 -73.07431       (-3.424,-1.533) (-2.135,-1.856) (-1.280,-61.252)      1.36657
136     -9.63650 -10.96685   1.27689   3.13215   3.40905 -73.06017       (-3.426,-1.542) (-2.132,-1.855) (-1.277,-61.255)      1.3767
137     -9.62900 -10.95703   1.27338   3.12806   3.40286 -73.04603       (-3.428,-1.550) (-2.129,-1.855) (-1.273,-61.258)      1.38682
138     -9.62151 -10.94722   1.26986   3.12396   3.39667 -73.03189       (-3.429,-1.558) (-2.127,-1.854) (-1.270,-61.260)      1.39694
139     -9.61402 -10.93740   1.26635   3.11987   3.39048 -73.01776       (-3.431,-1.567) (-2.124,-1.854) (-1.266,-61.263)      1.40706
140     -9.60652 -10.92759   1.26284   3.11578   3.38429 -73.00362       (-3.433,-1.575) (-2.121,-1.853) (-1.263,-61.266)      1.41719
141     -9.59903 -10.91777   1.25932   3.11169   3.37809 -72.98948       (-3.435,-1.584) (-2.119,-1.852) (-1.259,-61.269)      1.42731
142     -9.59154 -10.90796   1.25581   3.10760   3.37190 -72.97534       (-3.437,-1.592) (-2.116,-1.852) (-1.256,-61.272)      1.43743
143     -9.58404 -10.89814   1.25230   3.10351   3.36571 -72.96120       (-3.439,-1.600) (-2.113,-1.851) (-1.252,-61.275)      1.44756
144     -9.57655 -10.88833   1.24879   3.09942   3.35952 -72.94706       (-3.441,-1.609) (-2.111,-1.851) (-1.249,-61.278)      1.45768
145     -9.56906 -10.87851   1.24527   3.09532   3.35333 -72.93292       (-3.443,-1.617) (-2.108,-1.850) (-1.245,-61.281)      1.4678
146     -9.56156 -10.86870   1.24176   3.09123   3.34714 -72.91878       (-3.444,-1.626) (-2.105,-1.849) (-1.242,-61.284)      1.47792
147     -9.55407 -10.85888   1.23825   3.08714   3.34095 -72.90464       (-3.446,-1.634) (-2.103,-1.849) (-1.238,-61.287)      1.48805
148     -9.54658 -10.84907   1.23473   3.08305   3.33476 -72.89051       (-3.448,-1.642) (-2.100,-1.848) (-1.235,-61.290)      1.49817
149     -9.53909 -10.83925   1.23122   3.07896   3.32857 -72.87637       (-3.450,-1.651) (-2.097,-1.848) (-1.231,-61.293)      1.50829
150     -9.53159 -10.82944   1.22771   3.07487   3.32237 -72.86223       (-3.452,-1.659) (-2.095,-1.847) (-1.228,-61.295)      1.51842
151     -9.52410 -10.81962   1.22420   3.07077   3.31618 -72.84809       (-3.454,-1.668) (-2.092,-1.847) (-1.224,-61.298)      1.52854
152     -9.51661 -10.80981   1.22068   3.06668   3.30999 -72.83395       (-3.456,-1.676) (-2.089,-1.846) (-1.221,-61.301)      1.53866
153     -9.50911 -10.79999   1.21717   3.06259   3.30380 -72.81981       (-3.458,-1.684) (-2.087,-1.845) (-1.217,-61.304)      1.54878
154     -9.50162 -10.79017   1.21366   3.05850   3.29761 -72.80567       (-3.460,-1.693) (-2.084,-1.845) (-1.214,-61.307)      1.55891
155     -9.49413 -10.78036   1.21015   3.05441   3.29142 -72.79153       (-3.461,-1.701) (-2.081,-1.844) (-1.210,-61.310)      1.56903
156     -9.48663 -10.77054   1.20663   3.05032   3.28523 -72.77740       (-3.463,-1.710) (-2.079,-1.844) (-1.207,-61.313)      1.57915
157     -9.47914 -10.76073   1.20312   3.04623   3.27904 -72.76326       (-3.465,-1.718) (-2.076,-1.843) (-1.203,-61.316)      1.58927
158     -9.47165 -10.75091   1.19961   3.04213   3.27284 -72.74912       (-3.467,-1.726) (-2.073,-1.843) (-1.200,-61.319)      1.5994
159     -9.46415 -10.74110   1.19609   3.03804   3.26665 -72.73498       (-3.469,-1.735) (-2.071,-1.842) (-1.196,-61.322)      1.60952
160     -9.45666 -10.73128   1.19258   3.03395   3.26046 -72.72084       (-3.471,-1.743) (-2.068,-1.841) (-1.193,-61.325)      1.61964
161     -9.44917 -10.72147   1.18907   3.02986   3.25427 -72.70670       (-3.473,-1.752) (-2.065,-1.841) (-1.189,-61.328)      1.62977
162     -9.44167 -10.71165   1.18556   3.02577   3.24808 -72.69256       (-3.475,-1.760) (-2.063,-1.840) (-1.186,-61.330)      1.63989
163     -9.43418 -10.70184   1.18204   3.02168   3.24189 -72.67842       (-3.476,-1.768) (-2.060,-1.840) (-1.182,-61.333)      1.65001
164     -9.42669 -10.69202   1.17853   3.01759   3.23570 -72.66429       (-3.478,-1.777) (-2.057,-1.839) (-1.179,-61.336)      1.66013
165     -9.41919 -10.68221   1.17502   3.01349   3.22951 -72.65015       (-3.480,-1.785) (-2.054,-1.838) (-1.175,-61.339)      1.67026
166     -9.41170 -10.67239   1.17151   3.00940   3.22331 -72.63601       (-3.482,-1.794) (-2.052,-1.838) (-1.172,-61.342)      1.68038
