2BOUNDS_2018-03-07.14_49_21.741_.txt     Output is probe cell, reduced cell, NCDist distance between
90      3.17396   8.06692   5.38036 -51.31846 -24.82432 -18.43778       (-2.304,-1.336) (-0.870,-11.760) (-26.728,-4.023)      8.05624
91      3.17022   8.03724   5.37203 -51.26489 -24.81116 -18.41848       (-2.344,-1.376) (-0.826,-11.723) (-26.790,-4.041)      8.12456
92      3.16648   8.00756   5.36370 -51.21131 -24.79799 -18.39917       (-2.384,-1.415) (-0.782,-11.687) (-26.853,-4.059)      8.19361
93      3.16274   7.97788   5.35537 -51.15774 -24.78483 -18.37987       (-2.424,-1.454) (-0.739,-11.650) (-26.915,-4.076)      8.26337
94      3.15901   7.94820   5.34704 -51.10417 -24.77166 -18.36057       (-2.464,-1.493) (-0.695,-11.613) (-26.978,-4.094)      8.33381
95      3.15527   7.91852   5.33871 -51.05059 -24.75850 -18.34126       (-2.504,-1.532) (-0.651,-11.577) (-27.040,-4.112)      8.40493
96      3.15153   7.88884   5.33038 -50.99702 -24.74533 -18.32196       (-2.544,-1.572) (-0.607,-11.540) (-27.103,-4.130)      8.47671
97      3.14779   7.85917   5.32205 -50.94344 -24.73217 -18.30266       (-2.584,-1.611) (-0.563,-11.504) (-27.165,-4.148)      8.54912
98      3.14405   7.82949   5.31372 -50.88987 -24.71901 -18.28335       (-2.624,-1.650) (-0.520,-11.467) (-27.228,-4.166)      8.62216
99      3.14031   7.79981   5.30539 -50.83629 -24.70584 -18.26405       (-2.664,-1.689) (-0.476,-11.431) (-27.290,-4.184)      8.6958
100      3.13657   7.77013   5.29706 -50.78272 -24.69268 -18.24475       (-2.704,-1.728) (-0.432,-11.394) (-27.353,-4.201)      8.77004
101      3.13284   7.74045   5.28873 -50.72915 -24.67951 -18.22544       (-2.745,-1.768) (-0.388,-11.358) (-27.415,-4.219)      8.84486
102      3.12910   7.71077   5.28040 -50.67557 -24.66635 -18.20614       (-2.785,-1.807) (-0.345,-11.321) (-27.478,-4.237)      8.92024
103      3.12536   7.68109   5.27207 -50.62200 -24.65319 -18.18683       (-2.825,-1.846) (-0.301,-11.284) (-27.540,-4.255)      8.99617
104      3.12162   7.65141   5.26374 -50.56842 -24.64002 -18.16753       (-2.865,-1.885) (-0.257,-11.248) (-27.603,-4.273)      9.07263
105      3.11788   7.62173   5.25541 -50.51485 -24.62686 -18.14823       (-2.905,-1.924) (-0.213,-11.211) (-27.665,-4.291)      9.14961
106      3.11414   7.59206   5.24708 -50.46128 -24.61369 -18.12892       (-2.945,-1.964) (-0.169,-11.175) (-27.728,-4.309)      9.22711
107      3.11040   7.56238   5.23875 -50.40770 -24.60053 -18.10962       (-2.985,-2.003) (-0.126,-11.138) (-27.790,-4.326)      9.3051
108      3.10666   7.53270   5.23042 -50.35413 -24.58737 -18.09032       (-3.025,-2.042) (-0.082,-11.102) (-27.853,-4.344)      9.38357
109      3.10293   7.50302   5.22209 -50.30055 -24.57420 -18.07101       (-3.065,-2.081) (-0.038,-11.065) (-27.915,-4.362)      9.46252
110      3.09919   7.47334   5.21376 -50.24698 -24.56104 -18.05171       (-4.374,-2.115) (-0.006,-11.034) (-27.972,-3.099)      9.53286
111      3.09545   7.44366   5.20543 -50.19341 -24.54787 -18.03241       (-4.348,-2.110) (-0.050,-11.042) (-27.991,-3.095)      9.54475
112      3.09171   7.41398   5.19710 -50.13983 -24.53471 -18.01310       (-4.322,-2.105) (-0.093,-11.049) (-28.009,-3.092)      9.55693
113      3.08797   7.38430   5.18877 -50.08626 -24.52154 -17.99380       (-4.296,-2.101) (-0.137,-11.056) (-28.028,-3.088)      9.56942
114      3.08423   7.35462   5.18044 -50.03268 -24.50838 -17.97449       (-4.270,-2.096) (-0.181,-11.063) (-28.047,-3.084)      9.58221
115      3.08049   7.32494   5.17211 -49.97911 -24.49522 -17.95519       (-4.244,-2.092) (-0.225,-11.071) (-28.066,-3.080)      9.5953
116      3.07676   7.29527   5.16378 -49.92554 -24.48205 -17.93589       (-4.219,-2.087) (-0.269,-11.078) (-28.084,-3.077)      9.60868
117      3.07302   7.26559   5.15545 -49.87196 -24.46889 -17.91658       (-4.193,-2.082) (-0.312,-11.085) (-28.103,-3.073)      9.62236
118      3.06928   7.23591   5.14712 -49.81839 -24.45572 -17.89728       (-4.167,-2.078) (-0.356,-11.092) (-28.122,-3.069)      9.63633
119      3.06554   7.20623   5.13879 -49.76481 -24.44256 -17.87798       (-4.141,-2.073) (-0.400,-11.099) (-28.140,-3.066)      9.6506
120      3.06180   7.17655   5.13046 -49.71124 -24.42940 -17.85867       (-4.115,-2.069) (-0.444,-11.107) (-28.159,-3.062)      9.66516
121      3.05806   7.14687   5.12213 -49.65767 -24.41623 -17.83937       (-4.089,-2.064) (-0.488,-11.114) (-28.178,-3.058)      9.68001
122      3.05432   7.11719   5.11380 -49.60409 -24.40307 -17.82007       (-4.063,-2.059) (-0.531,-11.121) (-28.196,-3.054)      9.69515
123      3.05059   7.08751   5.10547 -49.55052 -24.38990 -17.80076       (-4.037,-2.055) (-0.575,-11.128) (-28.215,-3.051)      9.71058
124      3.04685   7.05783   5.09714 -49.49694 -24.37674 -17.78146       (-4.011,-2.050) (-0.619,-11.136) (-28.234,-3.047)      9.7263
125      3.04311   7.02816   5.08880 -49.44337 -24.36358 -17.76216       (-3.985,-2.046) (-0.663,-11.143) (-28.253,-3.043)      9.7423
126      3.03937   6.99848   5.08047 -49.38980 -24.35041 -17.74285       (-3.959,-2.041) (-0.707,-11.150) (-28.271,-3.039)      9.75858
127      3.03563   6.96880   5.07214 -49.33622 -24.33725 -17.72355       (-3.933,-2.037) (-0.750,-11.157) (-28.290,-3.036)      9.77515
128      3.03189   6.93912   5.06381 -49.28265 -24.32408 -17.70424       (-3.907,-2.032) (-0.794,-11.165) (-28.309,-3.032)      9.792
129      3.02815   6.90944   5.05548 -49.22907 -24.31092 -17.68494       (-3.881,-2.027) (-0.838,-11.172) (-28.327,-3.028)      9.80799
130      3.02441   6.87976   5.04715 -49.17550 -24.29776 -17.66564       (-3.855,-2.023) (-0.882,-11.179) (-28.346,-3.024)      9.82244
131      3.02068   6.85008   5.03882 -49.12192 -24.28459 -17.64633       (-3.829,-2.018) (-0.925,-11.186) (-28.365,-3.021)      9.83716
132      3.01694   6.82040   5.03049 -49.06835 -24.27143 -17.62703       (-3.803,-2.014) (-0.969,-11.194) (-28.383,-3.017)      9.85218
133      3.01320   6.79072   5.02216 -49.01478 -24.25826 -17.60773       (-3.778,-2.009) (-1.013,-11.201) (-28.402,-3.013)      9.86747
134      3.00946   6.76104   5.01383 -48.96120 -24.24510 -17.58842       (-3.752,-2.004) (-1.057,-11.208) (-28.421,-3.009)      9.88305
135      3.00572   6.73137   5.00550 -48.90763 -24.23193 -17.56912       (-3.726,-2.000) (-1.101,-11.215) (-28.440,-3.006)      9.89891
136      3.00198   6.70169   4.99717 -48.85405 -24.21877 -17.54982       (-3.700,-1.995) (-1.144,-11.222) (-28.458,-3.002)      9.91505
137      2.99824   6.67201   4.98884 -48.80048 -24.20561 -17.53051       (-3.674,-1.991) (-1.188,-11.230) (-28.477,-2.998)      9.93147
138      2.99451   6.64233   4.98051 -48.74691 -24.19244 -17.51121       (-3.648,-1.986) (-1.232,-11.237) (-28.496,-2.995)      9.94817
139      2.99077   6.61265   4.97218 -48.69333 -24.17928 -17.49190       (-3.622,-1.981) (-1.276,-11.244) (-28.514,-2.991)      9.96514
140      2.98703   6.58297   4.96385 -48.63976 -24.16611 -17.47260       (-3.596,-1.977) (-1.320,-11.251) (-28.533,-2.987)      9.98239
141      2.98329   6.55329   4.95552 -48.58618 -24.15295 -17.45330       (-3.570,-1.972) (-1.363,-11.259) (-28.552,-2.983)      9.99991
142      2.97955   6.52361   4.94719 -48.53261 -24.13979 -17.43399       (-3.544,-1.968) (-1.407,-11.266) (-28.571,-2.980)      10.0177
143      2.97581   6.49393   4.93886 -48.47904 -24.12662 -17.41469       (-3.518,-1.963) (-1.451,-11.273) (-28.589,-2.976)      10.0358
144      2.97207   6.46426   4.93053 -48.42546 -24.11346 -17.39539       (-3.492,-1.958) (-1.495,-11.280) (-28.608,-2.972)      10.0541
145      2.96834   6.43458   4.92220 -48.37189 -24.10029 -17.37608       (-3.466,-1.954) (-1.539,-11.288) (-28.627,-2.968)      10.0727
146      2.96460   6.40490   4.91387 -48.31831 -24.08713 -17.35678       (-3.440,-1.949) (-1.582,-11.295) (-28.645,-2.965)      10.0916
147      2.96086   6.37522   4.90554 -48.26474 -24.07397 -17.33748       (-3.414,-1.945) (-1.626,-11.302) (-28.664,-2.961)      10.1107
148      2.95712   6.34554   4.89721 -48.21117 -24.06080 -17.31817       (-3.388,-1.940) (-1.670,-11.309) (-28.683,-2.957)      10.1301
149      2.95338   6.31586   4.88888 -48.15759 -24.04764 -17.29887       (-3.362,-1.936) (-1.714,-11.316) (-28.701,-2.953)      10.1497
150      2.94964   6.28618   4.88055 -48.10402 -24.03447 -17.27956       (-3.337,-1.931) (-1.758,-11.324) (-28.720,-2.950)      10.1696
151      2.94590   6.25650   4.87222 -48.05044 -24.02131 -17.26026       (-3.311,-1.926) (-1.801,-11.331) (-28.739,-2.946)      10.1898
152      2.94216   6.22682   4.86389 -47.99687 -24.00814 -17.24096       (-3.285,-1.922) (-1.845,-11.338) (-28.758,-2.942)      10.2102
153      2.93843   6.19714   4.85556 -47.94330 -23.99498 -17.22165       (-3.259,-1.917) (-1.889,-11.345) (-28.776,-2.938)      10.2309
154      2.93469   6.16747   4.84723 -47.88972 -23.98182 -17.20235       (-3.233,-1.913) (-1.933,-11.353) (-28.795,-2.935)      10.2519
155      2.93095   6.13779   4.83890 -47.83615 -23.96865 -17.18305       (-3.207,-1.908) (-1.977,-11.360) (-28.814,-2.931)      10.273
156      2.92721   6.10811   4.83057 -47.78257 -23.95549 -17.16374       (-3.181,-1.903) (-2.020,-11.367) (-28.832,-2.927)      10.2945
157      2.92347   6.07843   4.82224 -47.72900 -23.94232 -17.14444       (-3.155,-1.899) (-2.064,-11.374) (-28.851,-2.923)      10.3162
158      2.91973   6.04875   4.81391 -47.67543 -23.92916 -17.12514       (-3.129,-1.894) (-2.108,-11.382) (-28.870,-2.920)      10.3381
159      2.91599   6.01907   4.80558 -47.62185 -23.91600 -17.10583       (-3.103,-1.890) (-2.152,-11.389) (-28.889,-2.916)      10.3603
160      2.91226   5.98939   4.79725 -47.56828 -23.90283 -17.08653       (-3.077,-1.885) (-2.195,-11.396) (-28.907,-2.912)      10.3827
161      2.90852   5.95971   4.78892 -47.51470 -23.88967 -17.06723       (-3.051,-1.880) (-2.239,-11.403) (-28.926,-2.909)      10.4054
162      2.90478   5.93003   4.78059 -47.46113 -23.87650 -17.04792       (-3.025,-1.876) (-2.283,-11.411) (-28.945,-2.905)      10.4283
163      2.90104   5.90036   4.77226 -47.40755 -23.86334 -17.02862       (-2.999,-1.871) (-2.327,-11.418) (-28.963,-2.901)      10.4514
164      2.89730   5.87068   4.76393 -47.35398 -23.85018 -17.00931       (-2.973,-1.867) (-2.371,-11.425) (-28.982,-2.897)      10.4748
165      2.89356   5.84100   4.75560 -47.30041 -23.83701 -16.99001       (-2.947,-1.862) (-2.414,-11.432) (-29.001,-2.894)      10.4984
166      2.88982   5.81132   4.74727 -47.24683 -23.82385 -16.97071       (-2.921,-1.857) (-2.458,-11.439) (-29.019,-2.890)      10.5223
167      2.88609   5.78164   4.73894 -47.19326 -23.81068 -16.95140       (-2.896,-1.853) (-2.502,-11.447) (-29.038,-2.886)      10.5464
168      2.88235   5.75196   4.73061 -47.13968 -23.79752 -16.93210       (-2.870,-1.848) (-2.546,-11.454) (-29.057,-2.882)      10.5707
169      2.87861   5.72228   4.72228 -47.08611 -23.78435 -16.91280       (-2.844,-1.844) (-2.590,-11.461) (-29.076,-2.879)      10.5953
170      2.87487   5.69260   4.71395 -47.03254 -23.77119 -16.89349       (-2.818,-1.839) (-2.633,-11.468) (-29.094,-2.875)      10.62
171      2.87113   5.66292   4.70562 -46.97896 -23.75803 -16.87419       (-2.792,-1.834) (-2.677,-11.476) (-29.113,-2.871)      10.645
172      2.86739   5.63324   4.69729 -46.92539 -23.74486 -16.85489       (-2.766,-1.830) (-2.721,-11.483) (-29.132,-2.867)      10.6703
173      2.86365   5.60357   4.68896 -46.87181 -23.73170 -16.83558       (-2.740,-1.825) (-2.765,-11.490) (-29.150,-2.864)      10.6957
174      2.85991   5.57389   4.68063 -46.81824 -23.71853 -16.81628       (-2.714,-1.821) (-2.809,-11.497) (-29.169,-2.860)      10.7214
175      2.85618   5.54421   4.67230 -46.76467 -23.70537 -16.79697       (-2.688,-1.816) (-2.852,-11.505) (-29.188,-2.856)      10.7392
176      2.85244   5.51453   4.66397 -46.71109 -23.69221 -16.77767       (-2.662,-1.812) (-2.896,-11.512) (-29.207,-2.852)      10.7518
177      2.84870   5.48485   4.65564 -46.65752 -23.67904 -16.75837       (-2.636,-1.807) (-2.940,-11.519) (-29.225,-2.849)      10.7647
178      2.84496   5.45517   4.64731 -46.60394 -23.66588 -16.73906       (-2.610,-1.802) (-2.984,-11.526) (-29.244,-2.845)      10.7779
179      2.84122   5.42549   4.63898 -46.55037 -23.65271 -16.71976       (-2.584,-1.798) (-3.028,-11.534) (-29.263,-2.841)      10.7913
180      2.83748   5.39581   4.63065 -46.49680 -23.63955 -16.70046       (-2.558,-1.793) (-3.071,-11.541) (-29.281,-2.837)      10.805
181      2.83374   5.36613   4.62232 -46.44322 -23.62639 -16.68115       (-2.532,-1.789) (-3.115,-11.548) (-29.300,-2.834)      10.8189
182      2.83001   5.33646   4.61399 -46.38965 -23.61322 -16.66185       (-2.506,-1.784) (-3.159,-11.555) (-29.319,-2.830)      10.8331
183      2.82627   5.30678   4.60566 -46.33607 -23.60006 -16.64255       (-2.481,-1.779) (-3.203,-11.562) (-29.337,-2.826)      10.8476
184      2.82253   5.27710   4.59733 -46.28250 -23.58689 -16.62324       (-2.455,-1.775) (-3.247,-11.570) (-29.356,-2.823)      10.8623
185      2.81879   5.24742   4.58900 -46.22893 -23.57373 -16.60394       (-2.429,-1.770) (-3.290,-11.577) (-29.375,-2.819)      10.8773
186      2.81505   5.21774   4.58067 -46.17535 -23.56056 -16.58463       (-2.403,-1.766) (-3.334,-11.584) (-29.394,-2.815)      10.8926
