Fol_2018-03-05.14_03_45.372_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -16.02954  17.11753 -16.07737 -20.18324   5.04933 -53.42250       (-16.030,-1.978) (-35.217,-10.980) (-0.048,-1.088)      7.10543e-15
1    -16.01459  17.08435 -16.07226 -20.16308   5.04230 -53.40428       (-16.015,-2.009) (-35.250,-10.972) (-0.058,-1.070)      0.0528495
2    -15.99963  17.05117 -16.06716 -20.14293   5.03526 -53.38605       (-16.000,-2.040) (-35.283,-10.964) (-0.068,-1.052)      0.105699
3    -15.98468  17.01799 -16.06206 -20.12277   5.02823 -53.36783       (-15.985,-2.071) (-35.317,-10.956) (-0.077,-1.033)      0.158548
4    -15.96972  16.98481 -16.05696 -20.10262   5.02120 -53.34961       (-15.970,-2.103) (-35.350,-10.949) (-0.087,-1.015)      0.211398
5    -15.95476  16.95163 -16.05186 -20.08246   5.01416 -53.33138       (-15.955,-2.134) (-35.383,-10.941) (-0.097,-0.997)      0.264247
6    -15.93981  16.91845 -16.04675 -20.06230   5.00713 -53.31316       (-15.940,-2.165) (-35.416,-10.933) (-0.107,-0.979)      0.317097
7    -15.92485  16.88527 -16.04165 -20.04215   5.00009 -53.29494       (-15.925,-2.196) (-35.449,-10.925) (-0.117,-0.960)      0.369946
8    -15.90989  16.85209 -16.03655 -20.02199   4.99306 -53.27671       (-15.910,-2.228) (-35.482,-10.917) (-0.127,-0.942)      0.422796
9    -15.89494  16.81891 -16.03145 -20.00184   4.98603 -53.25849       (-15.895,-2.259) (-35.516,-10.909) (-0.137,-0.924)      0.475645
10    -15.87998  16.78573 -16.02634 -19.98168   4.97899 -53.24026       (-15.880,-2.290) (-35.549,-10.901) (-0.146,-0.906)      0.528495
11    -15.86502  16.75255 -16.02124 -19.96153   4.97196 -53.22204       (-15.865,-2.321) (-35.582,-10.893) (-0.156,-0.888)      0.581344
12    -15.85007  16.71937 -16.01614 -19.94137   4.96492 -53.20382       (-15.850,-2.353) (-35.615,-10.885) (-0.166,-0.869)      0.634194
13    -15.83511  16.68619 -16.01104 -19.92122   4.95789 -53.18559       (-15.835,-2.384) (-35.648,-10.877) (-0.176,-0.851)      0.687043
14    -15.82015  16.65301 -16.00593 -19.90106   4.95086 -53.16737       (-15.820,-2.415) (-35.682,-10.869) (-0.186,-0.833)      0.739893
15    -15.80520  16.61983 -16.00083 -19.88090   4.94382 -53.14915       (-15.805,-2.446) (-35.715,-10.861) (-0.196,-0.815)      0.792742
