Fol_2018-02-25.13_34_37.26_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1439.73906 164.04187 -219.87017 -212.26303 115.81271 -1045.94066       (-881.899,-48.221) (-164.042,-48.229) (-55.828,-1275.697)      1.7053e-13
1    -1439.57485 163.71346 -219.69835 -212.10644 115.64850 -1045.77646       (-882.063,-48.393) (-163.713,-48.065) (-55.985,-1275.861)      0.492736
2    -1439.41064 163.38505 -219.52653 -211.94985 115.48429 -1045.61225       (-882.227,-48.565) (-163.385,-47.901) (-56.141,-1276.026)      0.985472
3    -1439.24644 163.05663 -219.35471 -211.79326 115.32009 -1045.44805       (-882.391,-48.737) (-163.057,-47.737) (-56.298,-1276.190)      1.47821
4    -1439.08223 162.72822 -219.18289 -211.63666 115.15588 -1045.28384       (-882.556,-48.908) (-162.728,-47.572) (-56.455,-1276.354)      1.97094
5    -1438.91802 162.39981 -219.01107 -211.48007 114.99168 -1045.11963       (-882.720,-49.080) (-162.400,-47.408) (-56.611,-1276.518)      2.46368
6    -1438.75382 162.07140 -218.83925 -211.32348 114.82747 -1044.95543       (-882.884,-49.252) (-162.071,-47.244) (-56.768,-1276.682)      2.95642
7    -1438.58961 161.74299 -218.66743 -211.16689 114.66326 -1044.79122       (-883.048,-49.424) (-161.743,-47.080) (-56.924,-1276.847)      3.44915
8    -1438.42541 161.41457 -218.49561 -211.01030 114.49906 -1044.62701       (-883.212,-49.596) (-161.415,-46.916) (-57.081,-1277.011)      3.94189
9    -1438.26120 161.08616 -218.32379 -210.85371 114.33485 -1044.46281       (-883.377,-49.768) (-161.086,-46.751) (-57.238,-1277.175)      4.43462
10    -1438.09699 160.75775 -218.15196 -210.69712 114.17064 -1044.29860       (-883.541,-49.939) (-160.758,-46.587) (-57.394,-1277.339)      4.92736
11    -1437.93279 160.42934 -217.98014 -210.54052 114.00644 -1044.13440       (-883.705,-50.111) (-160.429,-46.423) (-57.551,-1277.503)      5.4201
12    -1437.76858 160.10092 -217.80832 -210.38393 113.84223 -1043.97019       (-883.869,-50.283) (-160.101,-46.259) (-57.707,-1277.668)      5.91283
13    -1437.60438 159.77251 -217.63650 -210.22734 113.67803 -1043.80598       (-884.033,-50.455) (-159.773,-46.094) (-57.864,-1277.832)      6.40557
14    -1437.44017 159.44410 -217.46468 -210.07075 113.51382 -1043.64178       (-884.198,-50.627) (-159.444,-45.930) (-58.021,-1277.996)      6.8983
15    -1437.27596 159.11569 -217.29286 -209.91416 113.34961 -1043.47757       (-884.362,-50.798) (-159.116,-45.766) (-58.177,-1278.160)      7.39104
16    -1437.11176 158.78728 -217.12104 -209.75757 113.18541 -1043.31337       (-884.526,-50.970) (-158.787,-45.602) (-58.334,-1278.324)      7.88377
17    -1436.94755 158.45886 -216.94922 -209.60098 113.02120 -1043.14916       (-884.690,-51.142) (-158.459,-45.438) (-58.490,-1278.489)      8.37651
18    -1436.78335 158.13045 -216.77740 -209.44439 112.85700 -1042.98495       (-884.855,-51.314) (-158.130,-45.273) (-58.647,-1278.653)      8.86925
19    -1436.61914 157.80204 -216.60558 -209.28779 112.69279 -1042.82075       (-885.019,-51.486) (-157.802,-45.109) (-58.804,-1278.817)      9.36198
20    -1436.45493 157.47363 -216.43376 -209.13120 112.52858 -1042.65654       (-885.183,-51.658) (-157.474,-44.945) (-58.960,-1278.981)      9.85472
21    -1436.29073 157.14522 -216.26194 -208.97461 112.36438 -1042.49234       (-885.347,-51.829) (-157.145,-44.781) (-59.117,-1279.146)      10.3475
22    -1436.12652 156.81680 -216.09011 -208.81802 112.20017 -1042.32813       (-885.511,-52.001) (-156.817,-44.617) (-59.273,-1279.310)      10.8402
23    -1435.96232 156.48839 -215.91829 -208.66143 112.03597 -1042.16392       (-885.676,-52.173) (-156.488,-44.452) (-59.430,-1279.474)      11.3329
24    -1435.79811 156.15998 -215.74647 -208.50484 111.87176 -1041.99972       (-885.840,-52.345) (-156.160,-44.288) (-59.586,-1279.638)      11.8257
25    -1435.63390 155.83157 -215.57465 -208.34825 111.70755 -1041.83551       (-886.004,-52.517) (-155.832,-44.124) (-59.743,-1279.802)      12.3184
26    -1435.46970 155.50315 -215.40283 -208.19165 111.54335 -1041.67131       (-886.168,-52.689) (-155.503,-43.960) (-59.900,-1279.967)      12.8111
27    -1435.30549 155.17474 -215.23101 -208.03506 111.37914 -1041.50710       (-886.332,-52.860) (-155.175,-43.796) (-60.056,-1280.131)      13.3039
28    -1435.14128 154.84633 -215.05919 -207.87847 111.21494 -1041.34289       (-886.497,-53.032) (-154.846,-43.631) (-60.213,-1280.295)      13.7966
29    -1434.97708 154.51792 -214.88737 -207.72188 111.05073 -1041.17869       (-886.661,-53.204) (-154.518,-43.467) (-60.369,-1280.459)      14.2893
30    -1434.81287 154.18951 -214.71555 -207.56529 110.88652 -1041.01448       (-886.825,-53.376) (-154.190,-43.303) (-60.526,-1280.623)      14.7821
31    -1434.64867 153.86109 -214.54373 -207.40870 110.72232 -1040.85027       (-886.989,-53.548) (-153.861,-43.139) (-60.683,-1280.788)      15.2748
32    -1434.48446 153.53268 -214.37191 -207.25211 110.55811 -1040.68607       (-887.153,-53.719) (-153.533,-42.975) (-60.839,-1280.952)      15.7675
33    -1434.32025 153.20427 -214.20009 -207.09552 110.39391 -1040.52186       (-887.318,-53.891) (-153.204,-42.810) (-60.996,-1281.116)      16.2603
