Fol_2018-02-25.13_35_40.92_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -894.66483 -2807.51674 354.74565 -18.43889 -1841.03071 112.32773       (-1653.253,-2134.903) (-317.868,-75.450) (-18.439,-34.274)      4.54747e-13
1    -894.08745 -2806.84346 354.35624 -18.49596 -1840.84274 112.19683       (-1653.441,-2135.123) (-317.364,-75.205) (-18.496,-34.965)      0.937351
2    -893.51008 -2806.17017 353.96683 -18.55302 -1840.65478 112.06593       (-1653.629,-2135.343) (-316.861,-74.960) (-18.553,-35.657)      1.8747
3    -892.93271 -2805.49688 353.57742 -18.61009 -1840.46681 111.93503       (-1653.817,-2135.562) (-316.357,-74.715) (-18.610,-36.348)      2.81205
4    -892.35533 -2804.82360 353.18801 -18.66716 -1840.27885 111.80414       (-1654.005,-2135.782) (-315.854,-74.470) (-18.667,-37.040)      3.7494
5    -891.77796 -2804.15031 352.79861 -18.72423 -1840.09088 111.67324       (-1654.193,-2136.002) (-315.350,-74.225) (-18.724,-37.731)      4.68676
6    -891.20058 -2803.47702 352.40920 -18.78130 -1839.90291 111.54234       (-1654.381,-2136.221) (-314.847,-73.980) (-18.781,-38.423)      5.62411
7    -890.62321 -2802.80373 352.01979 -18.83837 -1839.71495 111.41144       (-1654.569,-2136.441) (-314.343,-73.735) (-18.838,-39.114)      6.56146
8    -890.04583 -2802.13045 351.63038 -18.89543 -1839.52698 111.28055       (-1654.757,-2136.661) (-313.840,-73.490) (-18.895,-39.806)      7.49881
9    -889.46846 -2801.45716 351.24097 -18.95250 -1839.33902 111.14965       (-1654.945,-2136.880) (-313.336,-73.245) (-18.953,-40.497)      8.43616
10    -888.89108 -2800.78387 350.85156 -19.00957 -1839.15105 111.01875       (-1655.133,-2137.100) (-312.832,-73.000) (-19.010,-41.189)      9.37351
11    -888.31371 -2800.11059 350.46215 -19.06664 -1838.96309 110.88785       (-1655.321,-2137.320) (-312.329,-72.755) (-19.067,-41.880)      10.3109
12    -887.73634 -2799.43730 350.07274 -19.12371 -1838.77512 110.75696       (-1655.509,-2137.539) (-311.825,-72.510) (-19.124,-42.572)      11.2482
13    -887.15896 -2798.76401 349.68334 -19.18077 -1838.58715 110.62606       (-1655.697,-2137.759) (-311.322,-72.265) (-19.181,-43.263)      12.1856
14    -886.58159 -2798.09073 349.29393 -19.23784 -1838.39919 110.49516       (-1655.885,-2137.979) (-310.818,-72.019) (-19.238,-43.955)      13.1229
15    -886.00421 -2797.41744 348.90452 -19.29491 -1838.21122 110.36426       (-1656.073,-2138.198) (-310.315,-71.774) (-19.295,-44.646)      14.0603
16    -885.42684 -2796.74415 348.51511 -19.35198 -1838.02326 110.23337       (-1656.260,-2138.418) (-309.811,-71.529) (-19.352,-45.338)      14.9976
17    -884.84946 -2796.07087 348.12570 -19.40905 -1837.83529 110.10247       (-1656.448,-2138.638) (-309.308,-71.284) (-19.409,-46.029)      15.935
18    -884.27209 -2795.39758 347.73629 -19.46611 -1837.64733 109.97157       (-1656.636,-2138.857) (-308.804,-71.039) (-19.466,-46.721)      16.8723
