Fol_2018-03-05.14_03_50.387_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -20.80584   0.09067 -31.93993 -34.16149 -56.56606  12.79235       (-2.963,-34.252) (-0.091,-21.152) (-31.668,-4.870)      2.70289
1    -20.78510   0.08761 -31.93966 -34.14847 -56.54373  12.77468       (-2.983,-34.236) (-0.088,-21.203) (-31.677,-4.852)      2.67614
2    -20.76437   0.08456 -31.93939 -34.13544 -56.52139  12.75700       (-3.004,-34.220) (-0.085,-21.254) (-31.686,-4.834)      2.65053
3    -20.74363   0.08150 -31.93911 -34.12242 -56.49906  12.73932       (-3.025,-34.204) (-0.081,-21.306) (-31.695,-4.816)      2.62609
4    -20.72290   0.07844 -31.93884 -34.10940 -56.47672  12.72164       (-3.046,-34.188) (-0.078,-21.357) (-31.704,-4.799)      2.60286
5    -20.70216   0.07539 -31.93857 -34.09637 -56.45438  12.70396       (-3.066,-34.172) (-0.075,-21.409) (-31.712,-4.781)      2.58087
6    -20.68142   0.07233 -31.93830 -34.08335 -56.43205  12.68628       (-3.087,-34.156) (-0.072,-21.460) (-31.721,-4.763)      2.56015
7    -20.66069   0.06927 -31.93802 -34.07033 -56.40971  12.66860       (-3.108,-34.140) (-0.069,-21.512) (-31.730,-4.746)      2.54073
8    -20.63995   0.06622 -31.93775 -34.05731 -56.38737  12.65092       (-3.128,-34.124) (-0.066,-21.563) (-31.739,-4.728)      2.52264
9    -20.61922   0.06316 -31.93748 -34.04428 -56.36504  12.63324       (-3.149,-34.107) (-0.063,-21.615) (-31.748,-4.710)      2.50591
10    -20.59848   0.06010 -31.93721 -34.03126 -56.34270  12.61556       (-3.170,-34.091) (-0.060,-21.666) (-31.757,-4.693)      2.49057
11    -20.57775   0.05705 -31.93693 -34.01824 -56.32037  12.59788       (-3.191,-34.075) (-0.057,-21.717) (-31.766,-4.675)      2.47665
12    -20.55701   0.05399 -31.93666 -34.00521 -56.29803  12.58020       (-3.211,-34.059) (-0.054,-21.769) (-31.775,-4.657)      2.46416
13    -20.53627   0.05094 -31.93639 -33.99219 -56.27569  12.56252       (-3.232,-34.043) (-0.051,-21.820) (-31.784,-4.640)      2.45313
14    -20.51554   0.04788 -31.93612 -33.97917 -56.25336  12.54484       (-3.253,-34.027) (-0.048,-21.872) (-31.792,-4.622)      2.44358
15    -20.49480   0.04482 -31.93585 -33.96615 -56.23102  12.52716       (-3.274,-34.011) (-0.045,-21.923) (-31.801,-4.604)      2.43553
16    -20.47407   0.04177 -31.93557 -33.95312 -56.20868  12.50948       (-3.294,-33.995) (-0.042,-21.975) (-31.810,-4.587)      2.42899
17    -20.45333   0.03871 -31.93530 -33.94010 -56.18635  12.49180       (-3.315,-33.979) (-0.039,-22.026) (-31.819,-4.569)      2.42397
18    -20.43259   0.03565 -31.93503 -33.92708 -56.16401  12.47412       (-3.336,-33.963) (-0.036,-22.078) (-31.828,-4.551)      2.42049
19    -20.41186   0.03260 -31.93476 -33.91405 -56.14168  12.45644       (-3.357,-33.947) (-0.033,-22.129) (-31.837,-4.534)      2.41854
20    -20.39112   0.02954 -31.93448 -33.90103 -56.11934  12.43876       (-3.377,-33.931) (-0.030,-22.180) (-31.846,-4.516)      2.41814
21    -20.37039   0.02649 -31.93421 -33.88801 -56.09700  12.42108       (-3.398,-33.914) (-0.026,-22.232) (-31.855,-4.498)      2.41929
22    -20.34965   0.02343 -31.93394 -33.87498 -56.07467  12.40340       (-3.419,-33.898) (-0.023,-22.283) (-31.864,-4.481)      2.42197
23    -20.32891   0.02037 -31.93367 -33.86196 -56.05233  12.38572       (-3.440,-33.882) (-0.020,-22.335) (-31.873,-4.463)      2.4262
24    -20.30818   0.01732 -31.93339 -33.84894 -56.02999  12.36804       (-3.460,-33.866) (-0.017,-22.386) (-31.881,-4.445)      2.43195
25    -20.28744   0.01426 -31.93312 -33.83592 -56.00766  12.35037       (-3.481,-33.850) (-0.014,-22.438) (-31.890,-4.428)      2.43922
26    -20.26671   0.01120 -31.93285 -33.82289 -55.98532  12.33269       (-3.502,-33.834) (-0.011,-22.489) (-31.899,-4.410)      2.448
27    -20.24597   0.00815 -31.93258 -33.80987 -55.96299  12.31501       (-3.522,-33.818) (-0.008,-22.540) (-31.908,-4.392)      2.45826
28    -20.22523   0.00509 -31.93231 -33.79685 -55.94065  12.29733       (-3.543,-33.802) (-0.005,-22.592) (-31.917,-4.375)      2.47
29    -20.20450   0.00203 -31.93203 -33.78382 -55.91831  12.27965       (-3.564,-33.786) (-0.002,-22.643) (-31.926,-4.357)      2.48318
30    -20.18376  -0.00102 -31.93176 -33.77080 -55.89598  12.26197       (-4.338,-33.769) (-0.001,-22.696) (-31.934,-3.584)      1.83449
31    -20.16303  -0.00408 -31.93149 -33.75778 -55.87364  12.24429       (-4.317,-33.750) (-0.004,-22.750) (-31.940,-3.601)      1.8984    *****
32    -20.14229  -0.00713 -31.93122 -33.74476 -55.85130  12.22661       (-4.297,-33.730) (-0.007,-22.805) (-31.945,-3.619)      1.96234
33    -20.12156  -0.01019 -31.93094 -33.73173 -55.82897  12.20893       (-4.276,-33.711) (-0.010,-22.859) (-31.951,-3.637)      2.02629
34    -20.10082  -0.01325 -31.93067 -33.71871 -55.80663  12.19125       (-4.255,-33.692) (-0.013,-22.914) (-31.957,-3.654)      2.09025
35    -20.08008  -0.01630 -31.93040 -33.70569 -55.78430  12.17357       (-4.234,-33.673) (-0.016,-22.968) (-31.963,-3.672)      2.15423
36    -20.05935  -0.01936 -31.93013 -33.69266 -55.76196  12.15589       (-4.214,-33.654) (-0.019,-23.023) (-31.969,-3.690)      2.21822
37    -20.03861  -0.02242 -31.92986 -33.67964 -55.73962  12.13821       (-4.193,-33.635) (-0.022,-23.077) (-31.975,-3.707)      2.28223
38    -20.01788  -0.02547 -31.92958 -33.66662 -55.71729  12.12053       (-4.172,-33.616) (-0.025,-23.132) (-31.981,-3.725)      2.34624
39    -19.99714  -0.02853 -31.92931 -33.65360 -55.69495  12.10285       (-4.152,-33.597) (-0.029,-23.186) (-31.986,-3.743)      2.41027
40    -19.97640  -0.03159 -31.92904 -33.64057 -55.67261  12.08517       (-4.131,-33.577) (-0.032,-23.241) (-31.992,-3.760)      2.4743
41    -19.95567  -0.03464 -31.92877 -33.62755 -55.65028  12.06749       (-4.110,-33.558) (-0.035,-23.295) (-31.998,-3.778)      2.53834
42    -19.93493  -0.03770 -31.92849 -33.61453 -55.62794  12.04981       (-4.089,-33.539) (-0.038,-23.350) (-32.004,-3.796)      2.60239
43    -19.91420  -0.04075 -31.92822 -33.60150 -55.60561  12.03213       (-4.069,-33.520) (-0.041,-23.404) (-32.010,-3.814)      2.66645
44    -19.89346  -0.04381 -31.92795 -33.58848 -55.58327  12.01445       (-4.048,-33.501) (-0.044,-23.459) (-32.016,-3.831)      2.73052
45    -19.87272  -0.04687 -31.92768 -33.57546 -55.56093  11.99677       (-4.027,-33.482) (-0.047,-23.513) (-32.021,-3.849)      2.79459
46    -19.85199  -0.04992 -31.92740 -33.56244 -55.53860  11.97909       (-4.006,-33.463) (-0.050,-23.568) (-32.027,-3.867)      2.85866
47    -19.83125  -0.05298 -31.92713 -33.54941 -55.51626  11.96141       (-3.986,-33.443) (-0.053,-23.622) (-32.033,-3.884)      2.92275
48    -19.81052  -0.05604 -31.92686 -33.53639 -55.49392  11.94374       (-3.965,-33.424) (-0.056,-23.677) (-32.039,-3.902)      2.98683
49    -19.78978  -0.05909 -31.92659 -33.52337 -55.47159  11.92606       (-3.944,-33.405) (-0.059,-23.731) (-32.045,-3.920)      3.05092
50    -19.76905  -0.06215 -31.92632 -33.51034 -55.44925  11.90838       (-3.923,-33.386) (-0.062,-23.786) (-32.051,-3.937)      3.11502
51    -19.74831  -0.06520 -31.92604 -33.49732 -55.42692  11.89070       (-3.903,-33.367) (-0.065,-23.840) (-32.056,-3.955)      3.17912
52    -19.72757  -0.06826 -31.92577 -33.48430 -55.40458  11.87302       (-3.882,-33.348) (-0.068,-23.895) (-32.062,-3.973)      3.24323
53    -19.70684  -0.07132 -31.92550 -33.47128 -55.38224  11.85534       (-3.861,-33.329) (-0.071,-23.949) (-32.068,-3.990)      3.30733
54    -19.68610  -0.07437 -31.92523 -33.45825 -55.35991  11.83766       (-3.840,-33.310) (-0.074,-24.004) (-32.074,-4.008)      3.37145
55    -19.66537  -0.07743 -31.92495 -33.44523 -55.33757  11.81998       (-3.820,-33.290) (-0.077,-24.058) (-32.080,-4.026)      3.43556
56    -19.64463  -0.08049 -31.92468 -33.43221 -55.31523  11.80230       (-3.799,-33.271) (-0.080,-24.113) (-32.086,-4.043)      3.49968
57    -19.62389  -0.08354 -31.92441 -33.41918 -55.29290  11.78462       (-3.778,-33.252) (-0.084,-24.167) (-32.091,-4.061)      3.5638
58    -19.60316  -0.08660 -31.92414 -33.40616 -55.27056  11.76694       (-3.758,-33.233) (-0.087,-24.222) (-32.097,-4.079)      3.62793
59    -19.58242  -0.08966 -31.92387 -33.39314 -55.24823  11.74926       (-3.737,-33.214) (-0.090,-24.276) (-32.103,-4.096)      3.69205
60    -19.56169  -0.09271 -31.92359 -33.38011 -55.22589  11.73158       (-3.716,-33.195) (-0.093,-24.331) (-32.109,-4.114)      3.75618
61    -19.54095  -0.09577 -31.92332 -33.36709 -55.20355  11.71390       (-3.695,-33.176) (-0.096,-24.385) (-32.115,-4.132)      3.82031
62    -19.52021  -0.09882 -31.92305 -33.35407 -55.18122  11.69622       (-3.675,-33.156) (-0.099,-24.440) (-32.121,-4.149)      3.88445
63    -19.49948  -0.10188 -31.92278 -33.34105 -55.15888  11.67854       (-3.654,-33.137) (-0.102,-24.494) (-32.127,-4.167)      3.94859
64    -19.47874  -0.10494 -31.92250 -33.32802 -55.13654  11.66086       (-3.633,-33.118) (-0.105,-24.549) (-32.132,-4.185)      4.01272
65    -19.45801  -0.10799 -31.92223 -33.31500 -55.11421  11.64318       (-3.612,-33.099) (-0.108,-24.603) (-32.138,-4.202)      4.07686
66    -19.43727  -0.11105 -31.92196 -33.30198 -55.09187  11.62550       (-3.592,-33.080) (-0.111,-24.658) (-32.144,-4.220)      4.14101
67    -19.41653  -0.11411 -31.92169 -33.28895 -55.06954  11.60782       (-3.571,-33.061) (-0.114,-24.712) (-32.150,-4.238)      4.20515
