Fol_2018-02-25.13_35_20.71_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1831.45022 -1886.71862 1113.31684 -2440.56842 -1644.56643 1746.13749       (-531.250,-592.860) (-186.884,-101.571) (-39.010,-1644.566)      9.09495e-13
1    -1830.14872 -1885.01709 1112.16336 -2438.71887 -1643.02189 1742.74339       (-530.859,-596.254) (-187.127,-99.722) (-42.552,-1643.022)      5.48498
2    -1828.84721 -1883.31555 1111.00988 -2436.86931 -1641.47735 1739.34929       (-530.467,-599.648) (-187.370,-97.872) (-46.094,-1641.477)      10.97
3    -1827.54571 -1881.61401 1109.85640 -2435.01975 -1639.93281 1735.95519       (-530.076,-603.042) (-187.613,-96.022) (-49.636,-1639.933)      16.4549
4    -1826.24421 -1879.91248 1108.70291 -2433.17019 -1638.38827 1732.56110       (-529.685,-606.436) (-187.856,-94.173) (-53.179,-1638.388)      21.9399
5    -1824.94271 -1878.21094 1107.54943 -2431.32063 -1636.84373 1729.16700       (-529.294,-609.830) (-188.099,-92.323) (-56.721,-1636.844)      27.4249
6    -1823.64121 -1876.50941 1106.39595 -2429.47108 -1635.29919 1725.77290       (-528.903,-613.224) (-188.342,-90.474) (-60.263,-1635.299)      32.9099
7    -1822.33970 -1874.80787 1105.24247 -2427.62152 -1633.75465 1722.37880       (-528.512,-616.619) (-188.585,-88.624) (-63.805,-1633.755)      38.3948
8    -1821.03820 -1873.10633 1104.08899 -2425.77196 -1632.21011 1718.98470       (-528.121,-620.013) (-188.828,-86.775) (-67.347,-1632.210)      43.8798
9    -1819.73670 -1871.40480 1102.93551 -2423.92240 -1630.66557 1715.59061       (-527.730,-623.407) (-189.071,-84.925) (-70.889,-1630.666)      49.3648
10    -1818.43520 -1869.70326 1101.78203 -2422.07284 -1629.12103 1712.19651       (-527.339,-626.801) (-189.314,-83.075) (-74.431,-1629.121)      54.8498
11    -1817.13370 -1868.00172 1100.62855 -2420.22328 -1627.57649 1708.80241       (-526.948,-630.195) (-189.557,-81.226) (-77.973,-1627.576)      60.3348
12    -1815.83219 -1866.30019 1099.47507 -2418.37373 -1626.03195 1705.40831       (-526.557,-633.589) (-189.800,-79.376) (-81.516,-1626.032)      65.8197
13    -1814.53069 -1864.59865 1098.32159 -2416.52417 -1624.48741 1702.01421       (-526.166,-636.983) (-190.043,-77.527) (-85.058,-1624.487)      71.3047
14    -1813.22919 -1862.89711 1097.16811 -2414.67461 -1622.94287 1698.62012       (-525.775,-640.377) (-190.286,-75.677) (-88.600,-1622.943)      76.7897
15    -1811.92769 -1861.19558 1096.01463 -2412.82505 -1621.39833 1695.22602       (-525.384,-643.771) (-190.529,-73.828) (-92.142,-1621.398)      82.2747
16    -1810.62619 -1859.49404 1094.86115 -2410.97549 -1619.85379 1691.83192       (-524.993,-647.165) (-190.772,-71.978) (-95.684,-1619.854)      87.7596
17    -1809.32468 -1857.79251 1093.70767 -2409.12594 -1618.30925 1688.43782       (-524.602,-650.560) (-191.015,-70.129) (-99.226,-1618.309)      93.2446
18    -1808.02318 -1856.09097 1092.55419 -2407.27638 -1616.76471 1685.04372       (-524.211,-653.954) (-191.258,-68.279) (-102.768,-1616.765)      98.7296
19    -1806.72168 -1854.38943 1091.40071 -2405.42682 -1615.22017 1681.64963       (-523.819,-657.348) (-191.502,-66.429) (-106.310,-1615.220)      104.215
20    -1805.42018 -1852.68790 1090.24723 -2403.57726 -1613.67563 1678.25553       (-523.428,-660.742) (-191.745,-64.580) (-109.852,-1613.676)      109.7
21    -1804.11867 -1850.98636 1089.09375 -2401.72770 -1612.13109 1674.86143       (-523.037,-664.136) (-191.988,-62.730) (-113.395,-1612.131)      115.185
22    -1802.81717 -1849.28482 1087.94027 -2399.87815 -1610.58655 1671.46733       (-522.646,-667.530) (-192.231,-60.881) (-116.937,-1610.587)      120.67
23    -1801.51567 -1847.58329 1086.78679 -2398.02859 -1609.04201 1668.07323       (-522.255,-670.924) (-192.474,-59.031) (-120.479,-1609.042)      126.154
24    -1800.21417 -1845.88175 1085.63331 -2396.17903 -1607.49747 1664.67914       (-521.864,-674.318) (-192.717,-57.182) (-124.021,-1607.497)      131.639
25    -1798.91267 -1844.18021 1084.47983 -2394.32947 -1605.95293 1661.28504       (-521.473,-677.712) (-192.960,-55.332) (-127.563,-1605.953)      137.124
26    -1797.61116 -1842.47868 1083.32635 -2392.47991 -1604.40839 1657.89094       (-521.082,-681.106) (-193.203,-53.483) (-131.105,-1604.408)      142.609
27    -1796.30966 -1840.77714 1082.17287 -2390.63035 -1602.86385 1654.49684       (-520.691,-684.501) (-193.446,-51.633) (-134.647,-1602.864)      148.094
28    -1795.00816 -1839.07561 1081.01939 -2388.78080 -1601.31931 1651.10274       (-520.300,-687.895) (-193.689,-49.783) (-138.189,-1601.319)      153.579
29    -1793.70666 -1837.37407 1079.86590 -2386.93124 -1599.77477 1647.70865       (-519.909,-691.289) (-193.932,-47.934) (-141.732,-1599.775)      159.064
