2BOUNDS_2018-03-07.14_29_26.238_.txt     Output is probe cell, reduced cell, NCDist distance between
46    -20.06632 -22.23188 -35.33683  14.69234  -5.62853 -25.17704       (-28.081,-7.049) (-1.421,-24.067) (-7.643,-0.103)      9.21107
47    -20.06997 -22.20918 -35.30379  14.66549  -5.64137 -25.15434       (-28.166,-7.106) (-1.465,-24.215) (-7.559,-0.016)      9.38626
48    -20.07363 -22.18647 -35.27075  14.63865  -5.65420 -25.13163       (-1.437,-7.091) (-28.180,-24.291) (-7.548,-0.072)      9.44441
49    -20.07728 -22.16377 -35.23771  14.61181  -5.66703 -25.10893       (-1.393,-7.060) (-28.178,-24.351) (-7.552,-0.160)      9.47799
50    -20.08094 -22.14106 -35.20467  14.58496  -5.67986 -25.08623       (-1.349,-7.029) (-28.176,-24.412) (-7.556,-0.247)      9.51294
51    -20.08460 -22.11836 -35.17163  14.55812  -5.69269 -25.06352       (-1.305,-6.998) (-28.174,-24.472) (-7.560,-0.335)      9.54925
52    -20.08825 -22.09566 -35.13859  14.53128  -5.70552 -25.04082       (-1.261,-6.967) (-28.172,-24.532) (-7.564,-0.422)      9.5869
53    -20.09191 -22.07295 -35.10555  14.50444  -5.71836 -25.01811       (-1.218,-6.936) (-28.170,-24.593) (-7.569,-0.510)      9.62589
54    -20.09556 -22.05025 -35.07251  14.47759  -5.73119 -24.99541       (-1.174,-6.905) (-28.168,-24.653) (-7.573,-0.598)      9.66619
55    -20.09922 -22.02754 -35.03947  14.45075  -5.74402 -24.97270       (-1.130,-6.874) (-28.166,-24.713) (-7.577,-0.685)      9.70778
56    -20.10287 -22.00484 -35.00643  14.42391  -5.75685 -24.95000       (-1.086,-6.843) (-28.163,-24.774) (-7.581,-0.773)      9.75066
57    -20.10653 -21.98213 -34.97339  14.39706  -5.76968 -24.92729       (-1.042,-6.812) (-28.161,-24.834) (-7.585,-0.861)      9.7948
58    -20.11018 -21.95943 -34.94034  14.37022  -5.78251 -24.90459       (-0.999,-6.781) (-28.159,-24.894) (-7.589,-0.948)      9.84018
59    -20.11384 -21.93672 -34.90730  14.34338  -5.79535 -24.88188       (-0.955,-6.750) (-28.157,-24.954) (-7.593,-1.036)      9.8868
60    -20.11750 -21.91402 -34.87426  14.31654  -5.80818 -24.85918       (-0.911,-6.719) (-28.155,-25.015) (-7.597,-1.123)      9.93463
61    -20.12115 -21.89132 -34.84122  14.28969  -5.82101 -24.83648       (-0.867,-6.688) (-28.153,-25.075) (-7.602,-1.211)      9.98365
62    -20.12481 -21.86861 -34.80818  14.26285  -5.83384 -24.81377       (-0.823,-6.657) (-28.151,-25.135) (-7.606,-1.299)      9.99177
63    -20.12846 -21.84591 -34.77514  14.23601  -5.84667 -24.79107       (-0.779,-6.626) (-28.149,-25.196) (-7.610,-1.386)      9.99952
64    -20.13212 -21.82320 -34.74210  14.20917  -5.85950 -24.76836       (-0.736,-6.595) (-28.147,-25.256) (-7.614,-1.474)      10.0087
65    -20.13577 -21.80050 -34.70906  14.18232  -5.87234 -24.74566       (-0.692,-6.564) (-28.145,-25.316) (-7.618,-1.562)      10.0193
66    -20.13943 -21.77779 -34.67602  14.15548  -5.88517 -24.72295       (-0.648,-6.533) (-28.143,-25.377) (-7.622,-1.649)      10.0312
67    -20.14309 -21.75509 -34.64298  14.12864  -5.89800 -24.70025       (-0.604,-6.502) (-28.141,-25.437) (-7.626,-1.737)      10.0446
68    -20.14674 -21.73238 -34.60994  14.10179  -5.91083 -24.67754       (-0.560,-6.471) (-28.139,-25.497) (-7.631,-1.824)      10.0594
69    -20.15040 -21.70968 -34.57690  14.07495  -5.92366 -24.65484       (-0.517,-6.440) (-28.137,-25.557) (-7.635,-1.912)      10.0756
70    -20.15405 -21.68697 -34.54386  14.04811  -5.93649 -24.63213       (-0.473,-6.409) (-28.135,-25.618) (-7.639,-2.000)      10.0931
71    -20.15771 -21.66427 -34.51082  14.02127  -5.94933 -24.60943       (-0.429,-6.378) (-28.133,-25.678) (-7.643,-2.087)      10.112
72    -20.16136 -21.64157 -34.47778  13.99442  -5.96216 -24.58673       (-0.385,-6.347) (-28.130,-25.738) (-7.647,-2.175)      10.1323
73    -20.16502 -21.61886 -34.44474  13.96758  -5.97499 -24.56402       (-0.341,-6.316) (-28.128,-25.799) (-7.651,-2.263)      10.154
74    -20.16868 -21.59616 -34.41170  13.94074  -5.98782 -24.54132       (-0.297,-6.285) (-28.126,-25.859) (-7.655,-2.350)      10.177
75    -20.17233 -21.57345 -34.37866  13.91390  -6.00065 -24.51861       (-0.254,-6.254) (-28.124,-25.919) (-7.660,-2.438)      10.2013
76    -20.17599 -21.55075 -34.34562  13.88705  -6.01349 -24.49591       (-0.210,-6.223) (-28.122,-25.980) (-7.664,-2.525)      10.227
77    -20.17964 -21.52804 -34.31258  13.86021  -6.02632 -24.47320       (-0.166,-6.192) (-28.120,-26.040) (-7.668,-2.613)      10.254
78    -20.18330 -21.50534 -34.27954  13.83337  -6.03915 -24.45050       (-0.122,-6.161) (-28.118,-26.100) (-7.672,-2.701)      10.2823
79    -20.18695 -21.48263 -34.24650  13.80652  -6.05198 -24.42779       (-0.078,-6.130) (-28.116,-26.161) (-7.676,-2.788)      10.3119
80    -20.19061 -21.45993 -34.21346  13.77968  -6.06481 -24.40509       (-0.035,-6.099) (-28.114,-26.221) (-7.680,-2.876)      10.3428
81    -20.19427 -21.43722 -34.18042  13.75284  -6.07764 -24.38239       (-0.009,-6.078) (-28.103,-7.675) (-26.272,-2.954)      11.1741    *****
82    -20.19792 -21.41452 -34.14738  13.72600  -6.09048 -24.35968       (-0.053,-6.090) (-28.057,-7.636) (-26.288,-2.998)      11.1775
83    -20.20158 -21.39182 -34.11433  13.69915  -6.10331 -24.33698       (-0.097,-6.103) (-28.011,-7.596) (-26.305,-3.042)      11.1817
84    -20.20523 -21.36911 -34.08129  13.67231  -6.11614 -24.31427       (-0.141,-6.116) (-27.965,-7.556) (-26.321,-3.086)      11.1866
85    -20.20889 -21.34641 -34.04825  13.64547  -6.12897 -24.29157       (-0.184,-6.129) (-27.919,-7.516) (-26.338,-3.130)      11.1922
86    -20.21254 -21.32370 -34.01521  13.61862  -6.14180 -24.26886       (-0.228,-6.142) (-27.873,-7.477) (-26.354,-3.173)      11.1985
87    -20.21620 -21.30100 -33.98217  13.59178  -6.15463 -24.24616       (-0.272,-6.155) (-27.828,-7.437) (-26.371,-3.217)      11.2055
88    -20.21985 -21.27829 -33.94913  13.56494  -6.16747 -24.22345       (-0.316,-6.167) (-27.782,-7.397) (-26.387,-3.261)      11.2132
89    -20.22351 -21.25559 -33.91609  13.53810  -6.18030 -24.20075       (-0.360,-6.180) (-27.736,-7.358) (-26.404,-3.305)      11.2216
90    -20.22717 -21.23288 -33.88305  13.51125  -6.19313 -24.17804       (-0.404,-6.193) (-27.690,-7.318) (-26.420,-3.349)      11.2062
91    -20.23082 -21.21018 -33.85001  13.48441  -6.20596 -24.15534       (-0.447,-6.206) (-27.644,-7.278) (-26.437,-3.392)      11.1877
92    -20.23448 -21.18748 -33.81697  13.45757  -6.21879 -24.13264       (-0.491,-6.219) (-27.598,-7.239) (-26.453,-3.436)      11.1699
93    -20.23813 -21.16477 -33.78393  13.43073  -6.23162 -24.10993       (-0.535,-6.232) (-27.552,-7.199) (-26.470,-3.480)      11.1527
94    -20.24179 -21.14207 -33.75089  13.40388  -6.24446 -24.08723       (-0.579,-6.244) (-27.506,-7.159) (-26.486,-3.524)      11.1363
95    -20.24544 -21.11936 -33.71785  13.37704  -6.25729 -24.06452       (-0.623,-6.257) (-27.461,-7.120) (-26.503,-3.568)      11.1205
96    -20.24910 -21.09666 -33.68481  13.35020  -6.27012 -24.04182       (-0.666,-6.270) (-27.415,-7.080) (-26.519,-3.612)      11.1055
97    -20.25276 -21.07395 -33.65177  13.32335  -6.28295 -24.01911       (-0.710,-6.283) (-27.369,-7.040) (-26.536,-3.655)      11.0911
98    -20.25641 -21.05125 -33.61873  13.29651  -6.29578 -23.99641       (-0.754,-6.296) (-27.323,-7.001) (-26.552,-3.699)      11.0774
99    -20.26007 -21.02854 -33.58569  13.26967  -6.30861 -23.97370       (-0.798,-6.309) (-27.277,-6.961) (-26.569,-3.743)      11.0644
100    -20.26372 -21.00584 -33.55265  13.24283  -6.32145 -23.95100       (-0.842,-6.321) (-27.231,-6.921) (-26.585,-3.787)      11.0522
101    -20.26738 -20.98313 -33.51961  13.21598  -6.33428 -23.92829       (-0.885,-6.334) (-27.185,-6.882) (-26.602,-3.831)      11.0406
102    -20.27103 -20.96043 -33.48657  13.18914  -6.34711 -23.90559       (-0.929,-6.347) (-27.139,-6.842) (-26.618,-3.874)      11.0297
103    -20.27469 -20.93773 -33.45353  13.16230  -6.35994 -23.88289       (-0.973,-6.360) (-27.094,-6.802) (-26.635,-3.918)      11.0196
104    -20.27835 -20.91502 -33.42049  13.13545  -6.37277 -23.86018       (-1.017,-6.373) (-27.048,-6.763) (-26.651,-3.962)      11.0102
105    -20.28200 -20.89232 -33.38745  13.10861  -6.38560 -23.83748       (-1.061,-6.386) (-27.002,-6.723) (-26.668,-4.006)      11.0015
106    -20.28566 -20.86961 -33.35441  13.08177  -6.39844 -23.81477       (-1.105,-6.398) (-26.956,-6.683) (-26.684,-4.050)      10.9935
107    -20.28931 -20.84691 -33.32136  13.05493  -6.41127 -23.79207       (-1.148,-6.411) (-26.910,-6.644) (-26.701,-4.093)      10.9862
108    -20.29297 -20.82420 -33.28832  13.02808  -6.42410 -23.76936       (-1.192,-6.424) (-26.864,-6.604) (-26.717,-4.137)      10.9796
109    -20.29662 -20.80150 -33.25528  13.00124  -6.43693 -23.74666       (-1.236,-6.437) (-26.818,-6.564) (-26.734,-4.181)      10.9738
110    -20.30028 -20.77879 -33.22224  12.97440  -6.44976 -23.72395       (-1.280,-6.450) (-26.772,-6.525) (-26.750,-4.225)      10.9687
111    -20.30394 -20.75609 -33.18920  12.94756  -6.46259 -23.70125       (-1.324,-6.463) (-26.727,-6.485) (-26.767,-4.269)      10.9643
112    -20.30759 -20.73338 -33.15616  12.92071  -6.47543 -23.67855       (-1.367,-6.475) (-26.681,-6.445) (-26.783,-4.313)      10.9606
113    -20.31125 -20.71068 -33.12312  12.89387  -6.48826 -23.65584       (-1.411,-6.488) (-26.635,-6.406) (-26.800,-4.356)      10.93
114    -20.31490 -20.68798 -33.09008  12.86703  -6.50109 -23.63314       (-1.455,-6.501) (-26.589,-6.366) (-26.816,-4.400)      10.8929
115    -20.31856 -20.66527 -33.05704  12.84018  -6.51392 -23.61043       (-1.499,-6.514) (-26.543,-6.326) (-26.832,-4.444)      10.8563
116    -20.32221 -20.64257 -33.02400  12.81334  -6.52675 -23.58773       (-1.543,-6.527) (-26.497,-6.287) (-26.849,-4.488)      10.8204
117    -20.32587 -20.61986 -32.99096  12.78650  -6.53959 -23.56502       (-1.586,-6.540) (-26.451,-6.247) (-26.865,-4.532)      10.7851
118    -20.32953 -20.59716 -32.95792  12.75966  -6.55242 -23.54232       (-1.630,-6.552) (-26.406,-6.207) (-26.882,-4.575)      10.7505
119    -20.33318 -20.57445 -32.92488  12.73281  -6.56525 -23.51961       (-1.674,-6.565) (-26.360,-6.168) (-26.898,-4.619)      10.7164
120    -20.33684 -20.55175 -32.89184  12.70597  -6.57808 -23.49691       (-1.718,-6.578) (-26.314,-6.128) (-26.915,-4.663)      10.683
121    -20.34049 -20.52904 -32.85880  12.67913  -6.59091 -23.47420       (-1.762,-6.591) (-26.268,-6.088) (-26.931,-4.707)      10.6502
122    -20.34415 -20.50634 -32.82576  12.65228  -6.60374 -23.45150       (-1.806,-6.604) (-26.222,-6.049) (-26.948,-4.751)      10.6181
123    -20.34780 -20.48364 -32.79272  12.62544  -6.61658 -23.42880       (-1.849,-6.617) (-26.176,-6.009) (-26.964,-4.794)      10.5867
124    -20.35146 -20.46093 -32.75968  12.59860  -6.62941 -23.40609       (-1.893,-6.629) (-26.130,-5.969) (-26.981,-4.838)      10.5558
125    -20.35511 -20.43823 -32.72664  12.57176  -6.64224 -23.38339       (-1.937,-6.642) (-26.084,-5.930) (-26.997,-4.882)      10.5257
126    -20.35877 -20.41552 -32.69360  12.54491  -6.65507 -23.36068       (-1.981,-6.655) (-26.039,-5.890) (-27.014,-4.926)      10.4962
127    -20.36243 -20.39282 -32.66056  12.51807  -6.66790 -23.33798       (-2.025,-6.668) (-25.993,-5.850) (-27.030,-4.970)      10.4674
128    -20.36608 -20.37011 -32.62752  12.49123  -6.68073 -23.31527       (-2.068,-6.681) (-25.947,-5.810) (-27.047,-5.014)      10.4393
129    -20.36974 -20.34741 -32.59448  12.46439  -6.69357 -23.29257       (-2.112,-6.694) (-25.901,-5.771) (-27.063,-5.057)      10.4119
130    -20.37339 -20.32470 -32.56144  12.43754  -6.70640 -23.26986       (-2.156,-6.706) (-25.855,-5.731) (-27.080,-5.101)      10.3852
131    -20.37705 -20.30200 -32.52839  12.41070  -6.71923 -23.24716       (-2.200,-6.719) (-25.809,-5.691) (-27.096,-5.145)      10.3592
132    -20.38070 -20.27929 -32.49535  12.38386  -6.73206 -23.22446       (-2.244,-6.732) (-25.763,-5.652) (-27.113,-5.189)      10.3338
133    -20.38436 -20.25659 -32.46231  12.35701  -6.74489 -23.20175       (-2.287,-6.745) (-25.717,-5.612) (-27.129,-5.233)      10.3092
134    -20.38802 -20.23389 -32.42927  12.33017  -6.75772 -23.17905       (-2.331,-6.758) (-25.672,-5.572) (-27.146,-5.276)      10.2853
135    -20.39167 -20.21118 -32.39623  12.30333  -6.77056 -23.15634       (-2.375,-6.771) (-25.626,-5.533) (-27.162,-5.320)      10.2621
136    -20.39533 -20.18848 -32.36319  12.27649  -6.78339 -23.13364       (-2.419,-6.783) (-25.580,-5.493) (-27.179,-5.364)      10.2397
137    -20.39898 -20.16577 -32.33015  12.24964  -6.79622 -23.11093       (-2.463,-6.796) (-25.534,-5.453) (-27.195,-5.408)      10.218
138    -20.40264 -20.14307 -32.29711  12.22280  -6.80905 -23.08823       (-2.507,-6.809) (-25.488,-5.414) (-27.212,-5.452)      10.197
139    -20.40629 -20.12036 -32.26407  12.19596  -6.82188 -23.06552       (-2.550,-6.822) (-25.442,-5.374) (-27.228,-5.495)      10.1767
140    -20.40995 -20.09766 -32.23103  12.16911  -6.83471 -23.04282       (-2.594,-6.835) (-25.396,-5.334) (-27.245,-5.539)      10.1572
141    -20.41361 -20.07495 -32.19799  12.14227  -6.84755 -23.02011       (-2.638,-6.848) (-25.350,-5.295) (-27.261,-5.583)      10.1384
142    -20.41726 -20.05225 -32.16495  12.11543  -6.86038 -22.99741       (-2.682,-6.860) (-25.305,-5.255) (-27.278,-5.627)      10.1204
143    -20.42092 -20.02954 -32.13191  12.08859  -6.87321 -22.97471       (-2.726,-6.873) (-25.259,-5.215) (-27.294,-5.671)      10.1032
144    -20.42457 -20.00684 -32.09887  12.06174  -6.88604 -22.95200       (-2.769,-6.886) (-25.213,-5.176) (-27.311,-5.715)      10.0867
145    -20.42823 -19.98414 -32.06583  12.03490  -6.89887 -22.92930       (-2.813,-6.899) (-25.167,-5.136) (-27.327,-5.758)      10.0709
146    -20.43188 -19.96143 -32.03279  12.00806  -6.91170 -22.90659       (-2.857,-6.912) (-25.121,-5.096) (-27.344,-5.802)      10.0559
147    -20.43554 -19.93873 -31.99975  11.98122  -6.92454 -22.88389       (-2.901,-6.925) (-25.075,-5.057) (-27.360,-5.846)      10.0417
148    -20.43920 -19.91602 -31.96671  11.95437  -6.93737 -22.86118       (-2.945,-6.937) (-25.029,-5.017) (-27.377,-5.890)      10.0283
149    -20.44285 -19.89332 -31.93367  11.92753  -6.95020 -22.83848       (-2.988,-6.950) (-24.983,-4.977) (-27.393,-5.934)      10.0157
150    -20.44651 -19.87061 -31.90063  11.90069  -6.96303 -22.81577       (-3.032,-6.963) (-24.938,-4.938) (-27.410,-5.977)      10.0038
151    -20.45016 -19.84791 -31.86759  11.87384  -6.97586 -22.79307       (-3.076,-6.976) (-24.892,-4.898) (-27.426,-6.021)      9.9927
152    -20.45382 -19.82520 -31.83455  11.84700  -6.98869 -22.77036       (-3.120,-6.989) (-24.846,-4.858) (-27.443,-6.065)      9.9824
153    -20.45747 -19.80250 -31.80151  11.82016  -7.00153 -22.74766       (-3.164,-7.002) (-24.800,-4.819) (-27.459,-6.109)      9.97288
154    -20.46113 -19.77980 -31.76847  11.79332  -7.01436 -22.72496       (-3.208,-7.014) (-24.754,-4.779) (-27.475,-6.153)      9.96415
155    -20.46479 -19.75709 -31.73542  11.76647  -7.02719 -22.70225       (-3.251,-7.027) (-24.708,-4.739) (-27.492,-6.196)      9.95621
156    -20.46844 -19.73439 -31.70238  11.73963  -7.04002 -22.67955       (-3.295,-7.040) (-24.662,-4.700) (-27.508,-6.240)      9.94906
157    -20.47210 -19.71168 -31.66934  11.71279  -7.05285 -22.65684       (-3.339,-7.053) (-24.616,-4.660) (-27.525,-6.284)      9.94271
158    -20.47575 -19.68898 -31.63630  11.68594  -7.06569 -22.63414       (-3.383,-7.066) (-24.571,-4.620) (-27.541,-6.328)      9.93716
159    -20.47941 -19.66627 -31.60326  11.65910  -7.07852 -22.61143       (-3.427,-7.079) (-24.525,-4.581) (-27.558,-6.372)      9.9324
160    -20.48306 -19.64357 -31.57022  11.63226  -7.09135 -22.58873       (-3.470,-7.091) (-24.479,-4.541) (-27.574,-6.416)      9.92844
161    -20.48672 -19.62086 -31.53718  11.60542  -7.10418 -22.56602       (-3.514,-7.104) (-24.433,-4.501) (-27.591,-6.459)      9.92528
162    -20.49037 -19.59816 -31.50414  11.57857  -7.11701 -22.54332       (-3.558,-7.117) (-24.387,-4.462) (-27.607,-6.503)      9.92293
163    -20.49403 -19.57545 -31.47110  11.55173  -7.12984 -22.52062       (-3.602,-7.130) (-24.341,-4.422) (-27.624,-6.547)      9.92137
164    -20.49769 -19.55275 -31.43806  11.52489  -7.14268 -22.49791       (-3.646,-7.143) (-24.295,-4.382) (-27.640,-6.591)      9.92061
165    -20.50134 -19.53005 -31.40502  11.49805  -7.15551 -22.47521       (-3.689,-7.156) (-24.250,-4.343) (-27.657,-6.635)      9.92066
166    -20.50500 -19.50734 -31.37198  11.47120  -7.16834 -22.45250       (-3.733,-7.168) (-24.204,-4.303) (-27.673,-6.678)      9.92151
167    -20.50865 -19.48464 -31.33894  11.44436  -7.18117 -22.42980       (-3.777,-7.181) (-24.158,-4.263) (-27.690,-6.722)      9.92316
168    -20.51231 -19.46193 -31.30590  11.41752  -7.19400 -22.40709       (-3.821,-7.194) (-24.112,-4.224) (-27.706,-6.766)      9.89083
169    -20.51596 -19.43923 -31.27286  11.39067  -7.20683 -22.38439       (-3.865,-7.207) (-24.066,-4.184) (-27.723,-6.810)      9.84179
170    -20.51962 -19.41652 -31.23982  11.36383  -7.21967 -22.36168       (-3.909,-7.220) (-24.020,-4.144) (-27.739,-6.854)      9.79333
171    -20.52328 -19.39382 -31.20678  11.33699  -7.23250 -22.33898       (-3.952,-7.232) (-23.974,-4.104) (-27.756,-6.897)      9.74543
172    -20.52693 -19.37111 -31.17374  11.31015  -7.24533 -22.31627       (-3.996,-7.245) (-23.928,-4.065) (-27.772,-6.941)      9.69812
173    -20.53059 -19.34841 -31.14070  11.28330  -7.25816 -22.29357       (-4.040,-7.258) (-23.883,-4.025) (-27.789,-6.985)      9.65141
174    -20.53424 -19.32570 -31.10766  11.25646  -7.27099 -22.27087       (-4.084,-7.271) (-23.837,-3.985) (-27.805,-7.029)      9.60529
175    -20.53790 -19.30300 -31.07462  11.22962  -7.28382 -22.24816       (-4.128,-7.284) (-23.791,-3.946) (-27.822,-7.073)      9.55979
176    -20.54155 -19.28030 -31.04158  11.20277  -7.29666 -22.22546       (-4.171,-7.297) (-23.745,-3.906) (-27.838,-7.117)      9.5149
177    -20.54521 -19.25759 -31.00854  11.17593  -7.30949 -22.20275       (-4.215,-7.309) (-23.699,-3.866) (-27.855,-7.160)      9.47064
178    -20.54887 -19.23489 -30.97550  11.14909  -7.32232 -22.18005       (-4.259,-7.322) (-23.653,-3.827) (-27.871,-7.204)      9.42701
179    -20.55252 -19.21218 -30.94245  11.12225  -7.33515 -22.15734       (-4.303,-7.335) (-23.607,-3.787) (-27.888,-7.248)      9.38403
180    -20.55618 -19.18948 -30.90941  11.09540  -7.34798 -22.13464       (-4.347,-7.348) (-23.561,-3.747) (-27.904,-7.292)      9.34171
181    -20.55983 -19.16677 -30.87637  11.06856  -7.36081 -22.11193       (-4.390,-7.361) (-23.516,-3.708) (-27.921,-7.336)      9.30004
182    -20.56349 -19.14407 -30.84333  11.04172  -7.37365 -22.08923       (-4.434,-7.374) (-23.470,-3.668) (-27.937,-7.379)      9.25905
