Fol_2018-02-25.13_35_18.69_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -5151.03838 4834.00739 -7724.32108 -5577.85988 4918.22027 -5068.26585       (-2806.101,-659.640) (-84.213,-4918.220) (-232.818,-150.046)      0
1    -5148.69109 4829.08424 -7716.82208 -5572.93674 4908.37398 -5063.34270       (-2808.448,-664.563) (-79.290,-4908.374) (-240.317,-154.969)      15.212
2    -5146.34381 4824.16110 -7709.32308 -5568.01359 4898.52770 -5058.41956       (-2810.795,-669.486) (-74.367,-4898.528) (-247.816,-159.892)      30.4241
3    -5143.99652 4819.23796 -7701.82408 -5563.09045 4888.68141 -5053.49642       (-2813.143,-674.409) (-69.443,-4888.681) (-255.315,-164.815)      45.6361
4    -5141.64924 4814.31481 -7694.32507 -5558.16731 4878.83512 -5048.57327       (-2815.490,-679.332) (-64.520,-4878.835) (-262.814,-169.738)      60.8482
5    -5139.30195 4809.39167 -7686.82607 -5553.24416 4868.98884 -5043.65013       (-2817.837,-684.255) (-59.597,-4868.989) (-270.313,-174.661)      76.0602
6    -5136.95467 4804.46853 -7679.32707 -5548.32102 4859.14255 -5038.72699       (-2820.185,-689.178) (-54.674,-4859.143) (-277.812,-179.584)      91.2722
7    -5134.60738 4799.54538 -7671.82807 -5543.39788 4849.29626 -5033.80384       (-2822.532,-694.102) (-49.751,-4849.296) (-285.311,-184.508)      106.484
8    -5132.26010 4794.62224 -7664.32907 -5538.47473 4839.44997 -5028.88070       (-2824.879,-699.025) (-44.828,-4839.450) (-292.810,-189.431)      121.696
9    -5129.91281 4789.69910 -7656.83006 -5533.55159 4829.60369 -5023.95756       (-2827.226,-703.948) (-39.905,-4829.604) (-300.309,-194.354)      136.908
10    -5127.56553 4784.77595 -7649.33106 -5528.62844 4819.75740 -5019.03441       (-2829.574,-708.871) (-34.981,-4819.757) (-307.808,-199.277)      152.12
11    -5125.21825 4779.85281 -7641.83206 -5523.70530 4809.91111 -5014.11127       (-2831.921,-713.794) (-30.058,-4809.911) (-315.307,-204.200)      167.332
12    -5122.87096 4774.92967 -7634.33306 -5518.78216 4800.06483 -5009.18813       (-2834.268,-718.717) (-25.135,-4800.065) (-322.806,-209.123)      182.544
13    -5120.52368 4770.00652 -7626.83406 -5513.85901 4790.21854 -5004.26498       (-2836.616,-723.640) (-20.212,-4790.219) (-330.305,-214.046)      197.757
14    -5118.17639 4765.08338 -7619.33505 -5508.93587 4780.37225 -4999.34184       (-2838.963,-728.564) (-15.289,-4780.372) (-337.804,-218.970)      212.969
15    -5115.82911 4760.16024 -7611.83605 -5504.01273 4770.52597 -4994.41870       (-2841.310,-733.487) (-10.366,-4770.526) (-345.303,-223.893)      228.181
16    -5113.48182 4755.23709 -7604.33705 -5499.08958 4760.67968 -4989.49555       (-2843.657,-738.410) (-5.443,-4760.680) (-352.802,-228.816)      243.393
17    -5111.13454 4750.31395 -7596.83805 -5494.16644 4750.83339 -4984.57241       (-2846.005,-743.333) (-0.519,-4750.833) (-360.301,-233.739)      258.605
18    -5108.78725 4745.39081 -7589.33905 -5489.24330 4740.98711 -4979.64927       (-234.258,-743.852) (-4745.391,-4.404) (-2843.948,-363.396)      265.311
19    -5106.43997 4740.46766 -7581.84004 -5484.32015 4731.14082 -4974.72612       (-234.258,-743.852) (-4740.468,-9.327) (-2841.372,-365.972)      271.115
