Fol_2018-02-25.13_35_02.52_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -793.16021 -136.57316 -61.95043 -640.52103  35.01451 -56.46230       (-26.936,-605.507) (-171.588,-35.015) (-758.146,-21.448)      1.15668e-13
1    -792.39322 -136.60821 -62.64732 -640.48598  34.94441 -56.42725       (-27.703,-605.542) (-171.553,-34.944) (-757.449,-21.483)      1.04045
2    -791.62623 -136.64326 -63.34422 -640.45093  34.87431 -56.39220       (-28.470,-605.577) (-171.518,-34.874) (-756.752,-21.518)      2.0809
3    -790.85924 -136.67831 -64.04111 -640.41588  34.80422 -56.35715       (-29.237,-605.612) (-171.483,-34.804) (-756.055,-21.553)      3.12135
4    -790.09224 -136.71336 -64.73800 -640.38083  34.73412 -56.32210       (-30.004,-605.647) (-171.447,-34.734) (-755.358,-21.588)      4.1618
5    -789.32525 -136.74841 -65.43489 -640.34578  34.66402 -56.28705       (-30.771,-605.682) (-171.412,-34.664) (-754.661,-21.623)      5.20224
6    -788.55826 -136.78346 -66.13179 -640.31073  34.59392 -56.25200       (-31.538,-605.717) (-171.377,-34.594) (-753.964,-21.658)      6.24269
7    -787.79127 -136.81851 -66.82868 -640.27568  34.52382 -56.21695       (-32.305,-605.752) (-171.342,-34.524) (-753.267,-21.693)      7.28314
8    -787.02428 -136.85356 -67.52557 -640.24063  34.45372 -56.18190       (-33.072,-605.787) (-171.307,-34.454) (-752.571,-21.728)      8.32359
9    -786.25729 -136.88861 -68.22246 -640.20558  34.38362 -56.14685       (-33.839,-605.822) (-171.272,-34.384) (-751.874,-21.763)      9.36404
10    -785.49030 -136.92366 -68.91935 -640.17053  34.31352 -56.11180       (-34.606,-605.857) (-171.237,-34.314) (-751.177,-21.798)      10.4045
11    -784.72331 -136.95871 -69.61625 -640.13548  34.24342 -56.07675       (-35.373,-605.892) (-171.202,-34.243) (-750.480,-21.833)      11.4449
12    -783.95631 -136.99376 -70.31314 -640.10043  34.17332 -56.04170       (-36.140,-605.927) (-171.167,-34.173) (-749.783,-21.868)      12.4854
13    -783.18932 -137.02881 -71.01003 -640.06538  34.10322 -56.00665       (-36.907,-605.962) (-171.132,-34.103) (-749.086,-21.903)      13.5258
14    -782.42233 -137.06386 -71.70692 -640.03033  34.03312 -55.97161       (-37.674,-605.997) (-171.097,-34.033) (-748.389,-21.938)      14.5663
15    -781.65534 -137.09891 -72.40381 -639.99529  33.96303 -55.93656       (-38.441,-606.032) (-171.062,-33.963) (-747.692,-21.974)      15.6067
16    -780.88835 -137.13395 -73.10071 -639.96024  33.89293 -55.90151       (-39.208,-606.067) (-171.027,-33.893) (-746.995,-22.009)      16.6472
17    -780.12136 -137.16900 -73.79760 -639.92519  33.82283 -55.86646       (-39.975,-606.102) (-170.992,-33.823) (-746.299,-22.044)      17.6876
18    -779.35437 -137.20405 -74.49449 -639.89014  33.75273 -55.83141       (-40.742,-606.137) (-170.957,-33.753) (-745.602,-22.079)      18.7281
19    -778.58738 -137.23910 -75.19138 -639.85509  33.68263 -55.79636       (-41.509,-606.172) (-170.922,-33.683) (-744.905,-22.114)      19.7685
20    -777.82038 -137.27415 -75.88828 -639.82004  33.61253 -55.76131       (-42.276,-606.208) (-170.887,-33.613) (-744.208,-22.149)      20.809
21    -777.05339 -137.30920 -76.58517 -639.78499  33.54243 -55.72626       (-43.043,-606.243) (-170.852,-33.542) (-743.511,-22.184)      21.8494
22    -776.28640 -137.34425 -77.28206 -639.74994  33.47233 -55.69121       (-43.810,-606.278) (-170.817,-33.472) (-742.814,-22.219)      22.8899
23    -775.51941 -137.37930 -77.97895 -639.71489  33.40223 -55.65616       (-44.577,-606.313) (-170.782,-33.402) (-742.117,-22.254)      23.9303
24    -774.75242 -137.41435 -78.67584 -639.67984  33.33213 -55.62111       (-45.344,-606.348) (-170.746,-33.332) (-741.420,-22.289)      24.9708
25    -773.98543 -137.44940 -79.37274 -639.64479  33.26203 -55.58606       (-46.111,-606.383) (-170.711,-33.262) (-740.723,-22.324)      26.0112
26    -773.21844 -137.48445 -80.06963 -639.60974  33.19194 -55.55101       (-46.878,-606.418) (-170.676,-33.192) (-740.027,-22.359)      27.0517
27    -772.45145 -137.51950 -80.76652 -639.57469  33.12184 -55.51596       (-47.645,-606.453) (-170.641,-33.122) (-739.330,-22.394)      28.0921
28    -771.68445 -137.55455 -81.46341 -639.53964  33.05174 -55.48091       (-48.412,-606.488) (-170.606,-33.052) (-738.633,-22.429)      29.1326
29    -770.91746 -137.58960 -82.16031 -639.50459  32.98164 -55.44586       (-49.179,-606.523) (-170.571,-32.982) (-737.936,-22.464)      30.173
30    -770.15047 -137.62465 -82.85720 -639.46954  32.91154 -55.41081       (-49.946,-606.558) (-170.536,-32.912) (-737.239,-22.499)      31.2135
31    -769.38348 -137.65970 -83.55409 -639.43449  32.84144 -55.37576       (-50.713,-606.593) (-170.501,-32.841) (-736.542,-22.534)      32.2539
32    -768.61649 -137.69475 -84.25098 -639.39944  32.77134 -55.34071       (-51.480,-606.628) (-170.466,-32.771) (-735.845,-22.569)      33.2944
33    -767.84950 -137.72980 -84.94787 -639.36439  32.70124 -55.30566       (-52.247,-606.663) (-170.431,-32.701) (-735.148,-22.604)      34.3348
34    -767.08251 -137.76485 -85.64477 -639.32934  32.63114 -55.27061       (-53.014,-606.698) (-170.396,-32.631) (-734.451,-22.639)      35.3753
35    -766.31552 -137.79990 -86.34166 -639.29429  32.56104 -55.23556       (-53.781,-606.733) (-170.361,-32.561) (-733.754,-22.675)      36.4157
36    -765.54852 -137.83495 -87.03855 -639.25924  32.49094 -55.20051       (-54.548,-606.768) (-170.326,-32.491) (-733.058,-22.710)      37.4562
37    -764.78153 -137.87000 -87.73544 -639.22419  32.42085 -55.16547       (-55.315,-606.803) (-170.291,-32.421) (-732.361,-22.745)      38.4966
38    -764.01454 -137.90505 -88.43233 -639.18915  32.35075 -55.13042       (-56.082,-606.838) (-170.256,-32.351) (-731.664,-22.780)      39.5371
39    -763.24755 -137.94009 -89.12923 -639.15410  32.28065 -55.09537       (-56.849,-606.873) (-170.221,-32.281) (-730.967,-22.815)      40.5775
40    -762.48056 -137.97514 -89.82612 -639.11905  32.21055 -55.06032       (-57.616,-606.908) (-170.186,-32.211) (-730.270,-22.850)      41.618
41    -761.71357 -138.01019 -90.52301 -639.08400  32.14045 -55.02527       (-58.383,-606.944) (-170.151,-32.140) (-729.573,-22.885)      42.6584
42    -760.94658 -138.04524 -91.21990 -639.04895  32.07035 -54.99022       (-59.150,-606.979) (-170.116,-32.070) (-728.876,-22.920)      43.6988
43    -760.17958 -138.08029 -91.91680 -639.01390  32.00025 -54.95517       (-59.917,-607.014) (-170.081,-32.000) (-728.179,-22.955)      44.7393
44    -759.41259 -138.11534 -92.61369 -638.97885  31.93015 -54.92012       (-60.684,-607.049) (-170.045,-31.930) (-727.482,-22.990)      45.7797
