Fol_2018-02-25.13_34_15.3_.txt     Output is probe cell, reduced cell, NCDist distance between
0    346.11450 -395.31861 -388.62538 384.27407 -390.20593 -391.25741       (-38.160,-384.274) (-4.351,-5.932) (-11.045,-6.983)      0
1    345.72984 -394.92725 -388.24742 383.50475 -389.82127 -390.87275       (-37.775,-383.505) (-4.743,-6.317) (-11.422,-7.368)      1.15402
2    345.34518 -394.53589 -387.86947 382.73544 -389.43661 -390.48809       (-37.390,-382.735) (-5.134,-6.701) (-11.800,-7.753)      2.30803
3    344.96052 -394.14453 -387.49151 381.96612 -389.05195 -390.10343       (-37.006,-381.966) (-5.525,-7.086) (-12.178,-8.137)      3.46205
4    344.57587 -393.75317 -387.11355 381.19680 -388.66729 -389.71878       (-36.621,-381.197) (-5.917,-7.470) (-12.556,-8.522)      4.61606
5    344.19121 -393.36181 -386.73559 380.42748 -388.28263 -389.33412       (-36.236,-380.427) (-6.308,-7.855) (-12.934,-8.907)      5.77008
6    343.80655 -392.97046 -386.35763 379.65817 -387.89797 -388.94946       (-35.852,-379.658) (-6.699,-8.240) (-13.312,-9.291)      6.92409
7    343.42189 -392.57910 -385.97967 378.88885 -387.51332 -388.56480       (-35.467,-378.889) (-7.091,-8.624) (-13.690,-9.676)      8.07811
8    343.03723 -392.18774 -385.60171 378.11953 -387.12866 -388.18014       (-35.082,-378.120) (-7.482,-9.009) (-14.068,-10.061)      9.23212
9    342.65257 -391.79638 -385.22375 377.35021 -386.74400 -387.79548       (-34.698,-377.350) (-7.874,-9.394) (-14.446,-10.445)      10.3861
10    342.26791 -391.40502 -384.84579 376.58090 -386.35934 -387.41082       (-34.313,-376.581) (-8.265,-9.778) (-14.824,-10.830)      11.5402
11    341.88325 -391.01366 -384.46784 375.81158 -385.97468 -387.02616       (-33.928,-375.812) (-8.656,-10.163) (-15.202,-11.215)      12.6942
12    341.49860 -390.62230 -384.08988 375.04226 -385.59002 -386.64151       (-33.544,-375.042) (-9.048,-10.548) (-15.580,-11.599)      13.8482
13    341.11394 -390.23094 -383.71192 374.27294 -385.20536 -386.25685       (-33.159,-374.273) (-9.439,-10.932) (-15.958,-11.984)      15.0022
14    340.72928 -389.83959 -383.33396 373.50363 -384.82070 -385.87219       (-32.774,-373.504) (-9.830,-11.317) (-16.336,-12.369)      16.1562
