Fol_2018-03-05.14_04_33.550_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -22.09146   3.51991 -23.18953 -38.14754 -14.26878   2.15585       (-10.740,-38.148) (-2.156,-16.150) (-9.957,-3.520)      8.96766
1    -22.07151   3.50563 -23.17628 -38.12552 -14.29268   2.15017       (-10.760,-38.126) (-2.150,-16.165) (-9.992,-3.506)      8.9527
2    -22.05155   3.49136 -23.16304 -38.10350 -14.31659   2.14449       (-10.780,-38.104) (-2.144,-16.180) (-10.028,-3.491)      8.93801
3    -22.03160   3.47708 -23.14979 -38.08148 -14.34049   2.13881       (-10.800,-38.081) (-2.139,-16.196) (-10.063,-3.477)      8.92358
4    -22.01164   3.46281 -23.13655 -38.05946 -14.36439   2.13313       (-10.820,-38.059) (-2.133,-16.211) (-10.098,-3.463)      8.90942
5    -21.99169   3.44853 -23.12330 -38.03744 -14.38829   2.12745       (-10.840,-38.037) (-2.127,-16.226) (-10.133,-3.449)      8.89553
6    -21.97173   3.43426 -23.11006 -38.01542 -14.41220   2.12176       (-10.860,-38.015) (-2.122,-16.242) (-10.169,-3.434)      8.88191
7    -21.95177   3.41999 -23.09681 -37.99340 -14.43610   2.11608       (-10.880,-37.993) (-2.116,-16.257) (-10.204,-3.420)      8.86856
8    -21.93182   3.40571 -23.08356 -37.97138 -14.46000   2.11040       (-10.900,-37.971) (-2.110,-16.272) (-10.239,-3.406)      8.85549
9    -21.91186   3.39144 -23.07032 -37.94936 -14.48390   2.10472       (-10.920,-37.949) (-2.105,-16.287) (-10.274,-3.391)      8.84269
10    -21.89191   3.37716 -23.05707 -37.92734 -14.50781   2.09904       (-10.940,-37.927) (-2.099,-16.303) (-10.310,-3.377)      8.83016
11    -21.87195   3.36289 -23.04383 -37.90532 -14.53171   2.09336       (-10.959,-37.905) (-2.093,-16.318) (-10.345,-3.363)      8.81791
12    -21.85200   3.34862 -23.03058 -37.88330 -14.55561   2.08768       (-10.979,-37.883) (-2.088,-16.333) (-10.380,-3.349)      8.80594
13    -21.83204   3.33434 -23.01734 -37.86128 -14.57952   2.08199       (-10.999,-37.861) (-2.082,-16.349) (-10.416,-3.334)      8.79425
14    -21.81209   3.32007 -23.00409 -37.83926 -14.60342   2.07631       (-11.019,-37.839) (-2.076,-16.364) (-10.451,-3.320)      8.78284
15    -21.79213   3.30579 -22.99084 -37.81724 -14.62732   2.07063       (-11.039,-37.817) (-2.071,-16.379) (-10.486,-3.306)      8.77171
16    -21.77217   3.29152 -22.97760 -37.79522 -14.65122   2.06495       (-11.059,-37.795) (-2.065,-16.395) (-10.521,-3.292)      8.76086
17    -21.75222   3.27725 -22.96435 -37.77320 -14.67513   2.05927       (-11.079,-37.773) (-2.059,-16.410) (-10.557,-3.277)      8.7503
18    -21.73226   3.26297 -22.95111 -37.75118 -14.69903   2.05359       (-11.099,-37.751) (-2.054,-16.425) (-10.592,-3.263)      8.74002
19    -21.71231   3.24870 -22.93786 -37.72916 -14.72293   2.04790       (-11.119,-37.729) (-2.048,-16.440) (-10.627,-3.249)      8.73003
20    -21.69235   3.23442 -22.92462 -37.70714 -14.74683   2.04222       (-11.139,-37.707) (-2.042,-16.456) (-10.662,-3.234)      8.72032
21    -21.67240   3.22015 -22.91137 -37.68512 -14.77074   2.03654       (-11.159,-37.685) (-2.037,-16.471) (-10.698,-3.220)      8.7109
22    -21.65244   3.20587 -22.89812 -37.66310 -14.79464   2.03086       (-11.179,-37.663) (-2.031,-16.486) (-10.733,-3.206)      8.70176
23    -21.63249   3.19160 -22.88488 -37.64109 -14.81854   2.02518       (-11.199,-37.641) (-2.025,-16.502) (-10.768,-3.192)      8.69292
24    -21.61253   3.17733 -22.87163 -37.61907 -14.84244   2.01950       (-11.219,-37.619) (-2.019,-16.517) (-10.803,-3.177)      8.68437
25    -21.59257   3.16305 -22.85839 -37.59705 -14.86635   2.01382       (-11.239,-37.597) (-2.014,-16.532) (-10.839,-3.163)      8.67611
26    -21.57262   3.14878 -22.84514 -37.57503 -14.89025   2.00813       (-11.259,-37.575) (-2.008,-16.548) (-10.874,-3.149)      8.66814
27    -21.55266   3.13450 -22.83190 -37.55301 -14.91415   2.00245       (-11.279,-37.553) (-2.002,-16.563) (-10.909,-3.135)      8.66046
28    -21.53271   3.12023 -22.81865 -37.53099 -14.93806   1.99677       (-11.299,-37.531) (-1.997,-16.578) (-10.945,-3.120)      8.65307
29    -21.51275   3.10596 -22.80540 -37.50897 -14.96196   1.99109       (-11.319,-37.509) (-1.991,-16.593) (-10.980,-3.106)      8.64598
