Fol_2018-03-05.14_06_06.881_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -48.02009 -42.12185   1.70085   2.27061   5.82715 -23.86387       (-35.880,-34.665) (-4.126,-0.570) (-1.701,-9.369)      4.44089e-15
1    -48.00793 -42.08381   1.69744   2.23364   5.82074 -23.84936       (-35.919,-34.669) (-4.123,-0.536) (-1.697,-9.438)      0.0863031
2    -47.99578 -42.04578   1.69403   2.19667   5.81434 -23.83485       (-35.958,-34.673) (-4.120,-0.503) (-1.694,-9.507)      0.172606
3    -47.98363 -42.00775   1.69063   2.15970   5.80794 -23.82034       (-35.998,-34.677) (-4.117,-0.469) (-1.691,-9.576)      0.258909
4    -47.97148 -41.96971   1.68722   2.12272   5.80153 -23.80583       (-36.037,-34.681) (-4.114,-0.435) (-1.687,-9.645)      0.345212
5    -47.95932 -41.93168   1.68382   2.08575   5.79513 -23.79132       (-36.076,-34.685) (-4.111,-0.402) (-1.684,-9.713)      0.431515
6    -47.94717 -41.89365   1.68041   2.04878   5.78873 -23.77681       (-36.116,-34.689) (-4.108,-0.368) (-1.680,-9.782)      0.517818
7    -47.93502 -41.85561   1.67701   2.01181   5.78232 -23.76231       (-36.155,-34.693) (-4.105,-0.335) (-1.677,-9.851)      0.604122
8    -47.92287 -41.81758   1.67360   1.97483   5.77592 -23.74780       (-36.194,-34.697) (-4.102,-0.301) (-1.674,-9.920)      0.690425
9    -47.91071 -41.77954   1.67020   1.93786   5.76952 -23.73329       (-36.234,-34.701) (-4.099,-0.268) (-1.670,-9.989)      0.776728
10    -47.89856 -41.74151   1.66679   1.90089   5.76311 -23.71878       (-36.273,-34.706) (-4.096,-0.234) (-1.667,-10.058)      0.863031
11    -47.88641 -41.70348   1.66339   1.86392   5.75671 -23.70427       (-36.312,-34.710) (-4.093,-0.201) (-1.663,-10.126)      0.949334
12    -47.87426 -41.66544   1.65998   1.82694   5.75031 -23.68976       (-36.352,-34.714) (-4.090,-0.167) (-1.660,-10.195)      1.03564
13    -47.86210 -41.62741   1.65658   1.78997   5.74390 -23.67525       (-36.391,-34.718) (-4.087,-0.133) (-1.657,-10.264)      1.12194
14    -47.84995 -41.58938   1.65317   1.75300   5.73750 -23.66074       (-36.430,-34.722) (-4.084,-0.100) (-1.653,-10.333)      1.20824
15    -47.83780 -41.55134   1.64977   1.71603   5.73110 -23.64623       (-36.470,-34.726) (-4.081,-0.066) (-1.650,-10.402)      1.29455
16    -47.82565 -41.51331   1.64636   1.67905   5.72469 -23.63172       (-36.509,-34.730) (-4.078,-0.033) (-1.646,-10.471)      1.38085
17    -47.81349 -41.47528   1.64296   1.64208   5.71829 -23.61721       (-10.539,-36.547) (-1.642,-34.733) (-0.001,-4.076)      1.46602
18    -47.80134 -41.43724   1.63955   1.60511   5.71189 -23.60270       (-10.574,-36.553) (-1.605,-34.704) (-0.034,-4.107)      1.51014
19    -47.78919 -41.39921   1.63615   1.56814   5.70548 -23.58819       (-10.609,-36.559) (-1.568,-34.674) (-0.068,-4.137)      1.55659
20    -47.77704 -41.36118   1.63274   1.53116   5.69908 -23.57369       (-10.644,-36.565) (-1.531,-34.645) (-0.102,-4.168)      1.60518
21    -47.76488 -41.32314   1.62934   1.49419   5.69268 -23.55918       (-10.680,-36.570) (-1.494,-34.615) (-0.135,-4.198)      1.6557
22    -47.75273 -41.28511   1.62593   1.45722   5.68627 -23.54467       (-10.715,-36.576) (-1.457,-34.586) (-0.169,-4.229)      1.708
23    -47.74058 -41.24707   1.62253   1.42025   5.67987 -23.53016       (-10.750,-36.582) (-1.420,-34.556) (-0.202,-4.260)      1.76191
24    -47.72843 -41.20904   1.61912   1.38327   5.67347 -23.51565       (-10.785,-36.588) (-1.383,-34.527) (-0.236,-4.290)      1.8173
25    -47.71627 -41.17101   1.61572   1.34630   5.66706 -23.50114       (-10.821,-36.593) (-1.346,-34.497) (-0.269,-4.321)      1.87402
26    -47.70412 -41.13297   1.61231   1.30933   5.66066 -23.48663       (-10.856,-36.599) (-1.309,-34.468) (-0.303,-4.351)      1.93196
27    -47.69197 -41.09494   1.60891   1.27236   5.65426 -23.47212       (-10.891,-36.605) (-1.272,-34.438) (-0.337,-4.382)      1.99102
28    -47.67982 -41.05691   1.60550   1.23538   5.64785 -23.45761       (-10.927,-36.611) (-1.235,-34.408) (-0.370,-4.412)      2.05109
29    -47.66767 -41.01887   1.60210   1.19841   5.64145 -23.44310       (-10.962,-36.616) (-1.198,-34.379) (-0.404,-4.443)      2.1121
30    -47.65551 -40.98084   1.59869   1.16144   5.63505 -23.42859       (-10.997,-36.622) (-1.161,-34.349) (-0.437,-4.474)      2.17396
31    -47.64336 -40.94281   1.59529   1.12447   5.62864 -23.41408       (-11.032,-36.628) (-1.124,-34.320) (-0.471,-4.504)      2.2366
32    -47.63121 -40.90477   1.59188   1.08749   5.62224 -23.39958       (-11.068,-36.634) (-1.087,-34.290) (-0.504,-4.535)      2.29996
33    -47.61906 -40.86674   1.58848   1.05052   5.61584 -23.38507       (-11.103,-36.639) (-1.051,-34.261) (-0.538,-4.565)      2.36398
34    -47.60690 -40.82871   1.58507   1.01355   5.60943 -23.37056       (-11.138,-36.645) (-1.014,-34.231) (-0.572,-4.596)      2.42861
35    -47.59475 -40.79067   1.58167   0.97658   5.60303 -23.35605       (-11.173,-36.651) (-0.977,-34.202) (-0.605,-4.626)      2.4938
36    -47.58260 -40.75264   1.57826   0.93960   5.59663 -23.34154       (-11.209,-36.657) (-0.940,-34.172) (-0.639,-4.657)      2.55951
37    -47.57045 -40.71460   1.57486   0.90263   5.59022 -23.32703       (-11.244,-36.662) (-0.903,-34.143) (-0.672,-4.688)      2.62569
38    -47.55829 -40.67657   1.57145   0.86566   5.58382 -23.31252       (-11.279,-36.668) (-0.866,-34.113) (-0.706,-4.718)      2.69233
39    -47.54614 -40.63854   1.56805   0.82869   5.57742 -23.29801       (-11.314,-36.674) (-0.829,-34.084) (-0.739,-4.749)      2.75937
40    -47.53399 -40.60050   1.56464   0.79171   5.57101 -23.28350       (-11.350,-36.680) (-0.792,-34.054) (-0.773,-4.779)      2.8268
41    -47.52184 -40.56247   1.56124   0.75474   5.56461 -23.26899       (-11.385,-36.685) (-0.755,-34.025) (-0.806,-4.810)      2.89458
42    -47.50968 -40.52444   1.55783   0.71777   5.55821 -23.25448       (-11.420,-36.691) (-0.718,-33.995) (-0.840,-4.840)      2.96269
43    -47.49753 -40.48640   1.55443   0.68080   5.55180 -23.23997       (-11.456,-36.697) (-0.681,-33.966) (-0.874,-4.871)      3.03111
44    -47.48538 -40.44837   1.55102   0.64382   5.54540 -23.22547       (-11.491,-36.703) (-0.644,-33.936) (-0.907,-4.902)      3.09982
45    -47.47323 -40.41034   1.54762   0.60685   5.53900 -23.21096       (-11.526,-36.708) (-0.607,-33.907) (-0.941,-4.932)      3.1688
46    -47.46107 -40.37230   1.54421   0.56988   5.53259 -23.19645       (-11.561,-36.714) (-0.570,-33.877) (-0.974,-4.963)      3.23804
47    -47.44892 -40.33427   1.54081   0.53291   5.52619 -23.18194       (-11.597,-36.720) (-0.533,-33.848) (-1.008,-4.993)      3.30751
48    -47.43677 -40.29624   1.53740   0.49593   5.51979 -23.16743       (-11.632,-36.726) (-0.496,-33.818) (-1.041,-5.024)      3.3772
49    -47.42462 -40.25820   1.53400   0.45896   5.51338 -23.15292       (-11.667,-36.731) (-0.459,-33.789) (-1.075,-5.054)      3.4471
50    -47.41246 -40.22017   1.53059   0.42199   5.50698 -23.13841       (-11.702,-36.737) (-0.422,-33.759) (-1.109,-5.085)      3.5172
51    -47.40031 -40.18213   1.52719   0.38501   5.50058 -23.12390       (-11.738,-36.743) (-0.385,-33.730) (-1.142,-5.116)      3.58748
52    -47.38816 -40.14410   1.52378   0.34804   5.49417 -23.10939       (-11.773,-36.748) (-0.348,-33.700) (-1.176,-5.146)      3.65793
53    -47.37601 -40.10607   1.52038   0.31107   5.48777 -23.09488       (-11.808,-36.754) (-0.311,-33.671) (-1.209,-5.177)      3.72855
54    -47.36385 -40.06803   1.51697   0.27410   5.48137 -23.08037       (-11.844,-36.760) (-0.274,-33.641) (-1.243,-5.207)      3.79933
55    -47.35170 -40.03000   1.51356   0.23712   5.47496 -23.06586       (-11.879,-36.766) (-0.237,-33.612) (-1.276,-5.238)      3.87025
56    -47.33955 -39.99197   1.51016   0.20015   5.46856 -23.05136       (-11.914,-36.771) (-0.200,-33.582) (-1.310,-5.268)      3.94131
57    -47.32740 -39.95393   1.50675   0.16318   5.46216 -23.03685       (-11.949,-36.777) (-0.163,-33.553) (-1.344,-5.299)      4.0125
