Fol_2018-02-25.13_35_17.68_.txt     Output is probe cell, reduced cell, NCDist distance between
0    2336.64349 -2802.56633 -4124.96009 2623.72794 -4606.82883 -3401.84418       (-287.084,-2623.728) (-1501.232,-1983.101) (-178.838,-778.116)      4.54747e-13
1    2334.01714 -2801.26370 -4121.01002 2618.47523 -4604.20248 -3399.21783       (-284.458,-2618.475) (-1502.535,-1985.727) (-182.788,-780.743)      8.0984
2    2331.39079 -2799.96106 -4117.05995 2613.22253 -4601.57612 -3396.59147       (-281.832,-2613.223) (-1503.837,-1988.354) (-186.739,-783.369)      16.1968
3    2328.76443 -2798.65842 -4113.10988 2607.96982 -4598.94977 -3393.96512       (-279.205,-2607.970) (-1505.140,-1990.980) (-190.689,-785.995)      24.2952
4    2326.13808 -2797.35579 -4109.15980 2602.71711 -4596.32342 -3391.33877       (-276.579,-2602.717) (-1506.443,-1993.606) (-194.639,-788.622)      32.3936
5    2323.51172 -2796.05315 -4105.20973 2597.46440 -4593.69706 -3388.71241       (-273.953,-2597.464) (-1507.745,-1996.233) (-198.589,-791.248)      40.492
6    2320.88537 -2794.75051 -4101.25966 2592.21169 -4591.07071 -3386.08606       (-271.326,-2592.212) (-1509.048,-1998.859) (-202.539,-793.874)      48.5904
7    2318.25901 -2793.44788 -4097.30959 2586.95898 -4588.44435 -3383.45970       (-268.700,-2586.959) (-1510.351,-2001.485) (-206.489,-796.501)      56.6888
8    2315.63266 -2792.14524 -4093.35952 2581.70627 -4585.81800 -3380.83335       (-266.074,-2581.706) (-1511.653,-2004.112) (-210.439,-799.127)      64.7872
9    2313.00630 -2790.84260 -4089.40944 2576.45357 -4583.19164 -3378.20699       (-263.447,-2576.454) (-1512.956,-2006.738) (-214.389,-801.753)      72.8856
10    2310.37995 -2789.53996 -4085.45937 2571.20086 -4580.56529 -3375.58064       (-260.821,-2571.201) (-1514.259,-2009.364) (-218.339,-804.380)      80.984
11    2307.75360 -2788.23733 -4081.50930 2565.94815 -4577.93894 -3372.95429       (-258.195,-2565.948) (-1515.561,-2011.991) (-222.289,-807.006)      89.0824
12    2305.12724 -2786.93469 -4077.55923 2560.69544 -4575.31258 -3370.32793       (-255.568,-2560.695) (-1516.864,-2014.617) (-226.239,-809.632)      97.1808
13    2302.50089 -2785.63205 -4073.60916 2555.44273 -4572.68623 -3367.70158       (-252.942,-2555.443) (-1518.166,-2017.243) (-230.189,-812.259)      105.279
14    2299.87453 -2784.32942 -4069.65909 2550.19002 -4570.05987 -3365.07522       (-250.315,-2550.190) (-1519.469,-2019.870) (-234.139,-814.885)      113.378
15    2297.24818 -2783.02678 -4065.70901 2544.93731 -4567.43352 -3362.44887       (-247.689,-2544.937) (-1520.772,-2022.496) (-238.089,-817.512)      121.476
16    2294.62182 -2781.72414 -4061.75894 2539.68461 -4564.80716 -3359.82251       (-245.063,-2539.685) (-1522.074,-2025.123) (-242.040,-820.138)      129.574
17    2291.99547 -2780.42151 -4057.80887 2534.43190 -4562.18081 -3357.19616       (-242.436,-2534.432) (-1523.377,-2027.749) (-245.990,-822.764)      137.673
18    2289.36912 -2779.11887 -4053.85880 2529.17919 -4559.55446 -3354.56981       (-239.810,-2529.179) (-1524.680,-2030.375) (-249.940,-825.391)      145.771
19    2286.74276 -2777.81623 -4049.90873 2523.92648 -4556.92810 -3351.94345       (-237.184,-2523.926) (-1525.982,-2033.002) (-253.890,-828.017)      153.87
20    2284.11641 -2776.51360 -4045.95866 2518.67377 -4554.30175 -3349.31710       (-234.557,-2518.674) (-1527.285,-2035.628) (-257.840,-830.643)      161.968
21    2281.49005 -2775.21096 -4042.00858 2513.42106 -4551.67539 -3346.69074       (-231.931,-2513.421) (-1528.588,-2038.254) (-261.790,-833.270)      170.066
22    2278.86370 -2773.90832 -4038.05851 2508.16835 -4549.04904 -3344.06439       (-229.305,-2508.168) (-1529.890,-2040.881) (-265.740,-835.896)      178.165
23    2276.23734 -2772.60569 -4034.10844 2502.91565 -4546.42268 -3341.43803       (-226.678,-2502.916) (-1531.193,-2043.507) (-269.690,-838.522)      186.263
24    2273.61099 -2771.30305 -4030.15837 2497.66294 -4543.79633 -3338.81168       (-224.052,-2497.663) (-1532.495,-2046.133) (-273.640,-841.149)      194.362
25    2270.98464 -2770.00041 -4026.20830 2492.41023 -4541.16998 -3336.18533       (-221.426,-2492.410) (-1533.798,-2048.760) (-277.590,-843.775)      202.46
26    2268.35828 -2768.69778 -4022.25822 2487.15752 -4538.54362 -3333.55897       (-218.799,-2487.158) (-1535.101,-2051.386) (-281.540,-846.401)      210.558
27    2265.73193 -2767.39514 -4018.30815 2481.90481 -4535.91727 -3330.93262       (-216.173,-2481.905) (-1536.403,-2054.012) (-285.490,-849.028)      218.657
28    2263.10557 -2766.09250 -4014.35808 2476.65210 -4533.29091 -3328.30626       (-213.547,-2476.652) (-1537.706,-2056.639) (-289.440,-851.654)      226.755
29    2260.47922 -2764.78987 -4010.40801 2471.39939 -4530.66456 -3325.67991       (-210.920,-2471.399) (-1539.009,-2059.265) (-293.390,-854.281)      234.854
