2BOUNDS_2018-03-07.14_30_16.255_.txt     Output is probe cell, reduced cell, NCDist distance between
25    -29.11193  -1.29732 -35.17453   4.55026 -15.87669 -13.81949       (-30.409,-27.371) (-1.297,-8.074) (-3.253,-12.522)      1.77048
26    -29.11323  -1.29732 -35.14258   4.51830 -15.86728 -13.81820       (-30.411,-27.403) (-1.297,-8.128) (-3.221,-12.521)      1.84129
27    -29.11453  -1.29732 -35.11062   4.48635 -15.85787 -13.81690       (-30.412,-27.435) (-1.297,-8.182) (-3.189,-12.520)      1.91211
28    -29.11583  -1.29732 -35.07867   4.45440 -15.84846 -13.81560       (-30.413,-27.467) (-1.297,-8.237) (-3.157,-12.518)      1.98293
29    -29.11713  -1.29732 -35.04671   4.42244 -15.83905 -13.81430       (-30.414,-27.499) (-1.297,-8.291) (-3.125,-12.517)      2.05375
30    -29.11843  -1.29732 -35.01476   4.39049 -15.82964 -13.81300       (-30.416,-27.531) (-1.297,-8.346) (-3.093,-12.516)      2.12457
31    -29.11973  -1.29732 -34.98281   4.35853 -15.82023 -13.81170       (-30.417,-27.563) (-1.297,-8.400) (-3.061,-12.514)      2.19539
32    -29.12102  -1.29732 -34.95085   4.32658 -15.81082 -13.81040       (-30.418,-27.595) (-1.297,-8.455) (-3.029,-12.513)      2.26621
33    -29.12232  -1.29732 -34.91890   4.29463 -15.80141 -13.80911       (-30.420,-27.627) (-1.297,-8.509) (-2.997,-12.512)      2.33703
34    -29.12362  -1.29732 -34.88695   4.26267 -15.79200 -13.80781       (-30.421,-27.659) (-1.297,-8.564) (-2.965,-12.510)      2.40785
35    -29.12492  -1.29732 -34.85499   4.23072 -15.78259 -13.80651       (-30.422,-27.691) (-1.297,-8.618) (-2.933,-12.509)      2.47867
36    -29.12622  -1.29732 -34.82304   4.19877 -15.77318 -13.80521       (-30.424,-27.723) (-1.297,-8.673) (-2.901,-12.508)      2.54949
37    -29.12752  -1.29732 -34.79109   4.16681 -15.76377 -13.80391       (-30.425,-27.755) (-1.297,-8.727) (-2.869,-12.507)      2.6203
38    -29.12882  -1.29732 -34.75913   4.13486 -15.75436 -13.80261       (-30.426,-27.787) (-1.297,-8.782) (-2.838,-12.505)      2.69112
39    -29.13011  -1.29732 -34.72718   4.10291 -15.74495 -13.80131       (-30.427,-27.819) (-1.297,-8.836) (-2.806,-12.504)      2.76194
40    -29.13141  -1.29732 -34.69523   4.07095 -15.73554 -13.80001       (-30.429,-27.851) (-1.297,-8.891) (-2.774,-12.503)      2.83276
41    -29.13271  -1.29732 -34.66327   4.03900 -15.72613 -13.79872       (-30.430,-27.883) (-1.297,-8.945) (-2.742,-12.501)      2.90358
42    -29.13401  -1.29732 -34.63132   4.00705 -15.71672 -13.79742       (-30.431,-27.915) (-1.297,-9.000) (-2.710,-12.500)      2.9744
43    -29.13531  -1.29732 -34.59937   3.97509 -15.70731 -13.79612       (-30.433,-27.947) (-1.297,-9.054) (-2.678,-12.499)      3.04522
44    -29.13661  -1.29732 -34.56741   3.94314 -15.69790 -13.79482       (-30.434,-27.978) (-1.297,-9.109) (-2.646,-12.497)      3.11604
45    -29.13791  -1.29732 -34.53546   3.91119 -15.68848 -13.79352       (-30.435,-28.010) (-1.297,-9.163) (-2.614,-12.496)      3.18686
46    -29.13921  -1.29732 -34.50350   3.87923 -15.67907 -13.79222       (-30.437,-28.042) (-1.297,-9.218) (-2.582,-12.495)      3.25768
47    -29.14050  -1.29732 -34.47155   3.84728 -15.66966 -13.79092       (-30.438,-28.074) (-1.297,-9.272) (-2.550,-12.494)      3.32849
48    -29.14180  -1.29732 -34.43960   3.81532 -15.66025 -13.78963       (-30.439,-28.106) (-1.297,-9.327) (-2.518,-12.492)      3.39931
49    -29.14310  -1.29732 -34.40764   3.78337 -15.65084 -13.78833       (-30.440,-28.138) (-1.297,-9.381) (-2.486,-12.491)      3.47013
50    -29.14440  -1.29732 -34.37569   3.75142 -15.64143 -13.78703       (-30.442,-28.170) (-1.297,-9.436) (-2.454,-12.490)      3.54095
51    -29.14570  -1.29732 -34.34374   3.71946 -15.63202 -13.78573       (-30.443,-28.202) (-1.297,-9.490) (-2.422,-12.488)      3.61177
52    -29.14700  -1.29732 -34.31178   3.68751 -15.62261 -13.78443       (-30.444,-28.234) (-1.297,-9.545) (-2.390,-12.487)      3.68259
53    -29.14830  -1.29732 -34.27983   3.65556 -15.61320 -13.78313       (-30.446,-28.266) (-1.297,-9.599) (-2.358,-12.486)      3.75341
54    -29.14959  -1.29732 -34.24788   3.62360 -15.60379 -13.78183       (-30.447,-28.298) (-1.297,-9.654) (-2.326,-12.485)      3.82423
55    -29.15089  -1.29732 -34.21592   3.59165 -15.59438 -13.78054       (-30.448,-28.330) (-1.297,-9.708) (-2.294,-12.483)      3.89505
56    -29.15219  -1.29732 -34.18397   3.55970 -15.58497 -13.77924       (-30.450,-28.362) (-1.297,-9.763) (-2.262,-12.482)      3.96587
57    -29.15349  -1.29732 -34.15202   3.52774 -15.57556 -13.77794       (-30.451,-28.394) (-1.297,-9.817) (-2.230,-12.481)      4.03668
58    -29.15479  -1.29732 -34.12006   3.49579 -15.56615 -13.77664       (-30.452,-28.426) (-1.297,-9.872) (-2.198,-12.479)      4.1075
59    -29.15609  -1.29732 -34.08811   3.46384 -15.55674 -13.77534       (-30.453,-28.458) (-1.297,-9.926) (-2.167,-12.478)      4.17832
60    -29.15739  -1.29732 -34.05615   3.43188 -15.54733 -13.77404       (-30.455,-28.490) (-1.297,-9.981) (-2.135,-12.477)      4.24914
61    -29.15868  -1.29732 -34.02420   3.39993 -15.53792 -13.77274       (-30.456,-28.522) (-1.297,-10.035) (-2.103,-12.475)      4.31996
62    -29.15998  -1.29732 -33.99225   3.36797 -15.52851 -13.77145       (-30.457,-28.554) (-1.297,-10.090) (-2.071,-12.474)      4.39078
63    -29.16128  -1.29732 -33.96029   3.33602 -15.51910 -13.77015       (-30.459,-28.586) (-1.297,-10.144) (-2.039,-12.473)      4.4616
64    -29.16258  -1.29732 -33.92834   3.30407 -15.50969 -13.76885       (-30.460,-28.618) (-1.297,-10.199) (-2.007,-12.472)      4.53242
65    -29.16388  -1.29732 -33.89639   3.27211 -15.50028 -13.76755       (-30.461,-28.649) (-1.297,-10.253) (-1.975,-12.470)      4.60324
66    -29.16518  -1.29732 -33.86443   3.24016 -15.49087 -13.76625       (-30.463,-28.681) (-1.297,-10.308) (-1.943,-12.469)      4.67406
67    -29.16648  -1.29732 -33.83248   3.20821 -15.48146 -13.76495       (-30.464,-28.713) (-1.297,-10.362) (-1.911,-12.468)      4.74488
68    -29.16777  -1.29732 -33.80053   3.17625 -15.47205 -13.76365       (-30.465,-28.745) (-1.297,-10.417) (-1.879,-12.466)      4.81569
69    -29.16907  -1.29732 -33.76857   3.14430 -15.46264 -13.76235       (-30.466,-28.777) (-1.297,-10.471) (-1.847,-12.465)      4.88651
70    -29.17037  -1.29732 -33.73662   3.11235 -15.45323 -13.76106       (-30.468,-28.809) (-1.297,-10.526) (-1.815,-12.464)      4.95733
71    -29.17167  -1.29732 -33.70467   3.08039 -15.44382 -13.75976       (-30.469,-28.841) (-1.297,-10.580) (-1.783,-12.462)      5.02815
72    -29.17297  -1.29732 -33.67271   3.04844 -15.43441 -13.75846       (-30.470,-28.873) (-1.297,-10.635) (-1.751,-12.461)      5.09897
73    -29.17427  -1.29732 -33.64076   3.01649 -15.42500 -13.75716       (-30.472,-28.905) (-1.297,-10.689) (-1.719,-12.460)      5.16979
74    -29.17557  -1.29732 -33.60881   2.98453 -15.41559 -13.75586       (-30.473,-28.937) (-1.297,-10.744) (-1.687,-12.459)      5.24061
75    -29.17687  -1.29732 -33.57685   2.95258 -15.40618 -13.75456       (-30.474,-28.969) (-1.297,-10.798) (-1.655,-12.457)      5.31143
76    -29.17816  -1.29732 -33.54490   2.92063 -15.39677 -13.75326       (-30.475,-29.001) (-1.297,-10.853) (-1.623,-12.456)      5.38225
77    -29.17946  -1.29732 -33.51294   2.88867 -15.38736 -13.75197       (-30.477,-29.033) (-1.297,-10.907) (-1.591,-12.455)      5.45307
78    -29.18076  -1.29732 -33.48099   2.85672 -15.37795 -13.75067       (-30.478,-29.065) (-1.297,-10.962) (-1.559,-12.453)      5.52388
79    -29.18206  -1.29732 -33.44904   2.82476 -15.36854 -13.74937       (-30.479,-29.097) (-1.297,-11.016) (-1.527,-12.452)      5.5947
80    -29.18336  -1.29732 -33.41708   2.79281 -15.35913 -13.74807       (-30.481,-29.129) (-1.297,-11.071) (-1.495,-12.451)      5.66552
81    -29.18466  -1.29732 -33.38513   2.76086 -15.34971 -13.74677       (-30.482,-29.161) (-1.297,-11.125) (-1.464,-12.449)      5.73634
82    -29.18596  -1.29732 -33.35318   2.72890 -15.34030 -13.74547       (-30.483,-29.193) (-1.297,-11.180) (-1.432,-12.448)      5.80716
83    -29.18725  -1.29732 -33.32122   2.69695 -15.33089 -13.74417       (-30.485,-29.225) (-1.297,-11.234) (-1.400,-12.447)      5.87798
84    -29.18855  -1.29732 -33.28927   2.66500 -15.32148 -13.74288       (-30.486,-29.257) (-1.297,-11.289) (-1.368,-12.446)      5.9488
85    -29.18985  -1.29732 -33.25732   2.63304 -15.31207 -13.74158       (-30.487,-29.289) (-1.297,-11.343) (-1.336,-12.444)      6.01962
86    -29.19115  -1.29732 -33.22536   2.60109 -15.30266 -13.74028       (-30.488,-29.321) (-1.297,-11.398) (-1.304,-12.443)      6.09044
87    -29.19245  -1.29732 -33.19341   2.56914 -15.29325 -13.73898       (-30.490,-29.352) (-1.297,-11.452) (-1.272,-12.442)      6.16126
88    -29.19375  -1.29732 -33.16146   2.53718 -15.28384 -13.73768       (-30.491,-29.384) (-1.297,-11.507) (-1.240,-12.440)      6.23207
89    -29.19505  -1.29732 -33.12950   2.50523 -15.27443 -13.73638       (-30.492,-29.416) (-1.297,-11.561) (-1.208,-12.439)      6.30289
90    -29.19634  -1.29732 -33.09755   2.47328 -15.26502 -13.73508       (-30.494,-29.448) (-1.297,-11.616) (-1.176,-12.438)      6.37371
91    -29.19764  -1.29732 -33.06559   2.44132 -15.25561 -13.73379       (-30.495,-29.480) (-1.297,-11.670) (-1.144,-12.436)      6.44453
92    -29.19894  -1.29732 -33.03364   2.40937 -15.24620 -13.73249       (-30.496,-29.512) (-1.297,-11.725) (-1.112,-12.435)      6.51535
93    -29.20024  -1.29732 -33.00169   2.37741 -15.23679 -13.73119       (-30.498,-29.544) (-1.297,-11.779) (-1.080,-12.434)      6.58617
94    -29.20154  -1.29732 -32.96973   2.34546 -15.22738 -13.72989       (-30.499,-29.576) (-1.297,-11.834) (-1.048,-12.433)      6.65699
95    -29.20284  -1.29732 -32.93778   2.31351 -15.21797 -13.72859       (-30.500,-29.608) (-1.297,-11.888) (-1.016,-12.431)      6.72781
96    -29.20414  -1.29732 -32.90583   2.28155 -15.20856 -13.72729       (-30.501,-29.640) (-1.297,-11.943) (-0.984,-12.430)      6.79863
97    -29.20543  -1.29732 -32.87387   2.24960 -15.19915 -13.72599       (-30.503,-29.672) (-1.297,-11.997) (-0.952,-12.429)      6.86945
98    -29.20673  -1.29732 -32.84192   2.21765 -15.18974 -13.72469       (-30.504,-29.704) (-1.297,-12.052) (-0.920,-12.427)      6.94027
99    -29.20803  -1.29732 -32.80997   2.18569 -15.18033 -13.72340       (-30.505,-29.736) (-1.297,-12.106) (-0.888,-12.426)      7.01108
100    -29.20933  -1.29732 -32.77801   2.15374 -15.17092 -13.72210       (-30.507,-29.768) (-1.297,-12.161) (-0.856,-12.425)      7.0819
101    -29.21063  -1.29732 -32.74606   2.12179 -15.16151 -13.72080       (-30.508,-29.800) (-1.297,-12.215) (-0.824,-12.423)      7.14072
102    -29.21193  -1.29732 -32.71411   2.08983 -15.15210 -13.71950       (-30.509,-29.832) (-1.297,-12.270) (-0.793,-12.422)      7.15402
103    -29.21323  -1.29732 -32.68215   2.05788 -15.14269 -13.71820       (-30.511,-29.864) (-1.297,-12.324) (-0.761,-12.421)      7.16798
104    -29.21453  -1.29732 -32.65020   2.02593 -15.13328 -13.71690       (-30.512,-29.896) (-1.297,-12.379) (-0.729,-12.420)      7.18262
105    -29.21582  -1.29732 -32.61825   1.99397 -15.12387 -13.71560       (-30.513,-29.928) (-1.297,-12.433) (-0.697,-12.418)      7.19792
106    -29.21712  -1.29732 -32.58629   1.96202 -15.11446 -13.71431       (-30.514,-29.960) (-1.297,-12.488) (-0.665,-12.417)      7.21389
107    -29.21842  -1.29732 -32.55434   1.93006 -15.10505 -13.71301       (-30.516,-29.992) (-1.297,-12.542) (-0.633,-12.416)      7.23052
108    -29.21972  -1.29732 -32.52238   1.89811 -15.09564 -13.71171       (-30.517,-30.023) (-1.297,-12.597) (-0.601,-12.414)      7.2478
109    -29.22102  -1.29732 -32.49043   1.86616 -15.08623 -13.71041       (-30.518,-30.055) (-1.297,-12.651) (-0.569,-12.413)      7.26573
110    -29.22232  -1.29732 -32.45848   1.83420 -15.07682 -13.70911       (-30.520,-30.087) (-1.297,-12.706) (-0.537,-12.412)      7.2843
111    -29.22362  -1.29732 -32.42652   1.80225 -15.06741 -13.70781       (-30.521,-30.119) (-1.297,-12.760) (-0.505,-12.410)      7.30351
112    -29.22491  -1.29732 -32.39457   1.77030 -15.05800 -13.70651       (-30.522,-30.151) (-1.297,-12.815) (-0.473,-12.409)      7.32336
113    -29.22621  -1.29732 -32.36262   1.73834 -15.04859 -13.70522       (-30.524,-30.183) (-1.297,-12.869) (-0.441,-12.408)      7.34384
114    -29.22751  -1.29732 -32.33066   1.70639 -15.03918 -13.70392       (-30.525,-30.215) (-1.297,-12.924) (-0.409,-12.407)      7.36494
115    -29.22881  -1.29732 -32.29871   1.67444 -15.02977 -13.70262       (-30.526,-30.247) (-1.297,-12.978) (-0.377,-12.405)      7.38666
116    -29.23011  -1.29732 -32.26676   1.64248 -15.02036 -13.70132       (-30.527,-30.279) (-1.297,-13.033) (-0.345,-12.404)      7.40899
117    -29.23141  -1.29732 -32.23480   1.61053 -15.01094 -13.70002       (-30.529,-30.311) (-1.297,-13.087) (-0.313,-12.403)      7.43193
118    -29.23271  -1.29732 -32.20285   1.57858 -15.00153 -13.69872       (-30.530,-30.343) (-1.297,-13.142) (-0.281,-12.401)      7.45547
119    -29.23400  -1.29732 -32.17090   1.54662 -14.99212 -13.69742       (-30.531,-30.375) (-1.297,-13.196) (-0.249,-12.400)      7.47961
120    -29.23530  -1.29732 -32.13894   1.51467 -14.98271 -13.69613       (-30.533,-30.407) (-1.297,-13.251) (-0.217,-12.399)      7.50434
121    -29.23660  -1.29732 -32.10699   1.48272 -14.97330 -13.69483       (-30.534,-30.439) (-1.297,-13.305) (-0.185,-12.398)      7.52966
122    -29.23790  -1.29732 -32.07503   1.45076 -14.96389 -13.69353       (-30.535,-30.471) (-1.297,-13.360) (-0.153,-12.396)      7.55555
123    -29.23920  -1.29732 -32.04308   1.41881 -14.95448 -13.69223       (-30.537,-30.503) (-1.297,-13.414) (-0.121,-12.395)      7.58202
124    -29.24050  -1.29732 -32.01113   1.38685 -14.94507 -13.69093       (-30.538,-30.535) (-1.297,-13.469) (-0.090,-12.394)      7.60905
125    -29.24180  -1.29732 -31.97917   1.35490 -14.93566 -13.68963       (-30.539,-30.567) (-1.297,-13.523) (-0.058,-12.392)      7.63664
126    -29.24309  -1.29732 -31.94722   1.32295 -14.92625 -13.68833       (-30.540,-30.599) (-1.297,-13.578) (-0.026,-12.391)      7.66479
127    -29.24439  -1.29732 -31.91527   1.29099 -14.91684 -13.68703       (-30.535,-1.291) (-30.624,-13.626) (-0.006,-12.396)      7.65202
128    -29.24569  -1.29732 -31.88331   1.25904 -14.90743 -13.68574       (-30.505,-1.259) (-30.624,-13.648) (-0.038,-12.427)      7.67929
129    -29.24699  -1.29732 -31.85136   1.22709 -14.89802 -13.68444       (-30.474,-1.227) (-30.624,-13.671) (-0.070,-12.457)      7.70703
130    -29.24829  -1.29732 -31.81941   1.19513 -14.88861 -13.68314       (-30.443,-1.195) (-30.624,-13.693) (-0.102,-12.488)      7.73525
131    -29.24959  -1.29732 -31.78745   1.16318 -14.87920 -13.68184       (-30.413,-1.163) (-30.624,-13.716) (-0.134,-12.519)      7.76394
132    -29.25089  -1.29732 -31.75550   1.13123 -14.86979 -13.68054       (-30.382,-1.131) (-30.624,-13.739) (-0.166,-12.549)      7.79309
133    -29.25219  -1.29732 -31.72355   1.09927 -14.86038 -13.67924       (-30.351,-1.099) (-30.624,-13.761) (-0.198,-12.580)      7.8227
134    -29.25348  -1.29732 -31.69159   1.06732 -14.85097 -13.67794       (-30.321,-1.067) (-30.624,-13.784) (-0.230,-12.611)      7.85276
135    -29.25478  -1.29732 -31.65964   1.03537 -14.84156 -13.67665       (-30.290,-1.035) (-30.624,-13.806) (-0.262,-12.641)      7.88327
136    -29.25608  -1.29732 -31.62769   1.00341 -14.83215 -13.67535       (-30.259,-1.003) (-30.624,-13.829) (-0.294,-12.672)      7.91422
137    -29.25738  -1.29732 -31.59573   0.97146 -14.82274 -13.67405       (-30.229,-0.971) (-30.624,-13.851) (-0.326,-12.703)      7.9456
138    -29.25868  -1.29732 -31.56378   0.93950 -14.81333 -13.67275       (-30.198,-0.940) (-30.624,-13.874) (-0.358,-12.733)      7.97742
139    -29.25998  -1.29732 -31.53182   0.90755 -14.80392 -13.67145       (-30.168,-0.908) (-30.624,-13.896) (-0.390,-12.764)      8.00967
140    -29.26128  -1.29732 -31.49987   0.87560 -14.79451 -13.67015       (-30.137,-0.876) (-30.624,-13.919) (-0.422,-12.795)      8.04233
141    -29.26257  -1.29732 -31.46792   0.84364 -14.78510 -13.66885       (-30.106,-0.844) (-30.624,-13.941) (-0.454,-12.825)      8.07542
142    -29.26387  -1.29732 -31.43596   0.81169 -14.77569 -13.66756       (-30.076,-0.812) (-30.624,-13.964) (-0.486,-12.856)      8.10891
143    -29.26517  -1.29732 -31.40401   0.77974 -14.76628 -13.66626       (-30.045,-0.780) (-30.624,-13.987) (-0.518,-12.887)      8.14281
144    -29.26647  -1.29732 -31.37206   0.74778 -14.75687 -13.66496       (-30.014,-0.748) (-30.624,-14.009) (-0.550,-12.917)      8.17711
145    -29.26777  -1.29732 -31.34010   0.71583 -14.74746 -13.66366       (-29.984,-0.716) (-30.624,-14.032) (-0.581,-12.948)      8.21181
146    -29.26907  -1.29732 -31.30815   0.68388 -14.73805 -13.66236       (-29.953,-0.684) (-30.624,-14.054) (-0.613,-12.978)      8.2469
147    -29.27037  -1.29732 -31.27620   0.65192 -14.72864 -13.66106       (-29.922,-0.652) (-30.624,-14.077) (-0.645,-13.009)      8.28237
148    -29.27166  -1.29732 -31.24424   0.61997 -14.71923 -13.65976       (-29.892,-0.620) (-30.624,-14.099) (-0.677,-13.040)      8.31823
149    -29.27296  -1.29732 -31.21229   0.58802 -14.70982 -13.65847       (-29.861,-0.588) (-30.624,-14.122) (-0.709,-13.070)      8.35446
150    -29.27426  -1.29732 -31.18034   0.55606 -14.70041 -13.65717       (-29.830,-0.556) (-30.624,-14.144) (-0.741,-13.101)      8.39107
151    -29.27556  -1.29732 -31.14838   0.52411 -14.69100 -13.65587       (-29.800,-0.524) (-30.624,-14.167) (-0.773,-13.132)      8.42804
152    -29.27686  -1.29732 -31.11643   0.49216 -14.68159 -13.65457       (-29.769,-0.492) (-30.624,-14.189) (-0.805,-13.162)      8.46537
153    -29.27816  -1.29732 -31.08447   0.46020 -14.67217 -13.65327       (-29.738,-0.460) (-30.624,-14.212) (-0.837,-13.193)      8.50306
154    -29.27946  -1.29732 -31.05252   0.42825 -14.66276 -13.65197       (-29.708,-0.428) (-30.624,-14.235) (-0.869,-13.224)      8.5411
155    -29.28075  -1.29732 -31.02057   0.39629 -14.65335 -13.65067       (-29.677,-0.396) (-30.624,-14.257) (-0.901,-13.254)      8.57949
156    -29.28205  -1.29732 -30.98861   0.36434 -14.64394 -13.64937       (-29.646,-0.364) (-30.624,-14.280) (-0.933,-13.285)      8.61823
157    -29.28335  -1.29732 -30.95666   0.33239 -14.63453 -13.64808       (-29.616,-0.332) (-30.624,-14.302) (-0.965,-13.316)      8.6573
158    -29.28465  -1.29732 -30.92471   0.30043 -14.62512 -13.64678       (-29.585,-0.300) (-30.624,-14.325) (-0.997,-13.346)      8.6967
159    -29.28595  -1.29732 -30.89275   0.26848 -14.61571 -13.64548       (-29.554,-0.268) (-30.624,-14.347) (-1.029,-13.377)      8.73644
160    -29.28725  -1.29732 -30.86080   0.23653 -14.60630 -13.64418       (-29.524,-0.237) (-30.624,-14.370) (-1.061,-13.408)      8.7765
161    -29.28855  -1.29732 -30.82885   0.20457 -14.59689 -13.64288       (-29.493,-0.205) (-30.624,-14.392) (-1.093,-13.438)      8.81688
162    -29.28985  -1.29732 -30.79689   0.17262 -14.58748 -13.64158       (-29.462,-0.173) (-30.624,-14.415) (-1.125,-13.469)      8.85757
163    -29.29114  -1.29732 -30.76494   0.14067 -14.57807 -13.64028       (-29.432,-0.141) (-30.624,-14.437) (-1.157,-13.500)      8.89858
164    -29.29244  -1.29732 -30.73299   0.10871 -14.56866 -13.63899       (-29.401,-0.109) (-30.624,-14.460) (-1.189,-13.530)      8.93989
165    -29.29374  -1.29732 -30.70103   0.07676 -14.55925 -13.63769       (-29.371,-0.077) (-30.624,-14.482) (-1.221,-13.561)      8.98151
166    -29.29504  -1.29732 -30.66908   0.04481 -14.54984 -13.63639       (-29.340,-0.045) (-30.624,-14.505) (-1.253,-13.592)      9.02343
167    -29.29634  -1.29732 -30.63713   0.01285 -14.54043 -13.63509       (-29.309,-0.013) (-30.624,-14.528) (-1.284,-13.622)      9.06564
168    -29.29764  -1.29732 -30.60517  -0.01910 -14.53102 -13.63379       (-29.298,-0.019) (-1.297,-14.531) (-30.605,-13.634)      9.97515    *****
169    -29.29894  -1.29732 -30.57322  -0.05106 -14.52161 -13.63249       (-29.299,-0.051) (-1.297,-14.522) (-30.573,-13.632)      9.95532
170    -29.30023  -1.29732 -30.54126  -0.08301 -14.51220 -13.63119       (-29.300,-0.083) (-1.297,-14.512) (-30.541,-13.631)      9.93567
171    -29.30153  -1.29732 -30.50931  -0.11496 -14.50279 -13.62990       (-29.302,-0.115) (-1.297,-14.503) (-30.509,-13.630)      9.91619
172    -29.30283  -1.29732 -30.47736  -0.14692 -14.49338 -13.62860       (-29.303,-0.147) (-1.297,-14.493) (-30.477,-13.629)      9.89688
173    -29.30413  -1.29732 -30.44540  -0.17887 -14.48397 -13.62730       (-29.304,-0.179) (-1.297,-14.484) (-30.445,-13.627)      9.87776
174    -29.30543  -1.29732 -30.41345  -0.21082 -14.47456 -13.62600       (-29.305,-0.211) (-1.297,-14.475) (-30.413,-13.626)      9.85881
175    -29.30673  -1.29732 -30.38150  -0.24278 -14.46515 -13.62470       (-29.307,-0.243) (-1.297,-14.465) (-30.381,-13.625)      9.84005
176    -29.30803  -1.29732 -30.34954  -0.27473 -14.45574 -13.62340       (-29.308,-0.275) (-1.297,-14.456) (-30.350,-13.623)      9.82147
177    -29.30932  -1.29732 -30.31759  -0.30668 -14.44633 -13.62210       (-29.309,-0.307) (-1.297,-14.446) (-30.318,-13.622)      9.80307
178    -29.31062  -1.29732 -30.28564  -0.33864 -14.43692 -13.62081       (-29.311,-0.339) (-1.297,-14.437) (-30.286,-13.621)      9.78485
179    -29.31192  -1.29732 -30.25368  -0.37059 -14.42751 -13.61951       (-29.312,-0.371) (-1.297,-14.428) (-30.254,-13.620)      9.76682
180    -29.31322  -1.29732 -30.22173  -0.40254 -14.41810 -13.61821       (-29.313,-0.403) (-1.297,-14.418) (-30.222,-13.618)      9.74815
181    -29.31452  -1.29732 -30.18978  -0.43450 -14.40869 -13.61691       (-29.315,-0.434) (-1.297,-14.409) (-30.190,-13.617)      9.71656
