Fol_2018-02-25.13_35_16.66_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1554.19313 -2187.10118 429.75490 -749.47937 -1472.73189 -120.60280       (-1124.438,-1757.346) (-319.724,-1042.977) (-429.755,-550.358)      5.68434e-13
1    -1553.76294 -2185.23193 428.89453 -750.48825 -1472.30170 -121.03299       (-1124.868,-1756.337) (-321.594,-1043.407) (-428.895,-549.928)      2.40984
2    -1553.33275 -2183.36268 428.03416 -751.49713 -1471.87152 -121.46317       (-1125.299,-1755.329) (-323.463,-1043.837) (-428.034,-549.497)      4.81968
3    -1552.90257 -2181.49344 427.17378 -752.50600 -1471.44133 -121.89336       (-1125.729,-1754.320) (-325.332,-1044.268) (-427.174,-549.067)      7.22952
4    -1552.47238 -2179.62419 426.31341 -753.51488 -1471.01115 -122.32354       (-1126.159,-1753.311) (-327.201,-1044.698) (-426.313,-548.637)      9.63936
5    -1552.04220 -2177.75495 425.45304 -754.52375 -1470.58096 -122.75373       (-1126.589,-1752.302) (-329.071,-1045.128) (-425.453,-548.207)      12.0492
6    -1551.61201 -2175.88570 424.59267 -755.53263 -1470.15077 -123.18391       (-1127.019,-1751.293) (-330.940,-1045.558) (-424.593,-547.777)      14.459
7    -1551.18183 -2174.01646 423.73230 -756.54150 -1469.72059 -123.61410       (-1127.450,-1750.284) (-332.809,-1045.988) (-423.732,-547.346)      16.8689
8    -1550.75164 -2172.14721 422.87193 -757.55038 -1469.29040 -124.04428       (-1127.880,-1749.275) (-334.678,-1046.418) (-422.872,-546.916)      19.2787
9    -1550.32146 -2170.27796 422.01156 -758.55926 -1468.86022 -124.47447       (-1128.310,-1748.266) (-336.548,-1046.849) (-422.012,-546.486)      21.6886
10    -1549.89127 -2168.40872 421.15119 -759.56813 -1468.43003 -124.90466       (-1128.740,-1747.258) (-338.417,-1047.279) (-421.151,-546.056)      24.0984
11    -1549.46109 -2166.53947 420.29082 -760.57701 -1467.99985 -125.33484       (-1129.170,-1746.249) (-340.286,-1047.709) (-420.291,-545.626)      26.5082
12    -1549.03090 -2164.67023 419.43045 -761.58588 -1467.56966 -125.76503       (-1129.600,-1745.240) (-342.155,-1048.139) (-419.430,-545.195)      28.9181
13    -1548.60072 -2162.80098 418.57008 -762.59476 -1467.13948 -126.19521       (-1130.031,-1744.231) (-344.025,-1048.569) (-418.570,-544.765)      31.3279
14    -1548.17053 -2160.93173 417.70971 -763.60364 -1466.70929 -126.62540       (-1130.461,-1743.222) (-345.894,-1049.000) (-417.710,-544.335)      33.7377
15    -1547.74035 -2159.06249 416.84934 -764.61251 -1466.27911 -127.05558       (-1130.891,-1742.213) (-347.763,-1049.430) (-416.849,-543.905)      36.1476
16    -1547.31016 -2157.19324 415.98897 -765.62139 -1465.84892 -127.48577       (-1131.321,-1741.204) (-349.632,-1049.860) (-415.989,-543.475)      38.5574
17    -1546.87998 -2155.32400 415.12860 -766.63026 -1465.41874 -127.91595       (-1131.751,-1740.195) (-351.502,-1050.290) (-415.129,-543.045)      40.9673
18    -1546.44979 -2153.45475 414.26823 -767.63914 -1464.98855 -128.34614       (-1132.182,-1739.187) (-353.371,-1050.720) (-414.268,-542.614)      43.3771
19    -1546.01961 -2151.58550 413.40786 -768.64801 -1464.55837 -128.77632       (-1132.612,-1738.178) (-355.240,-1051.151) (-413.408,-542.184)      45.7869
20    -1545.58942 -2149.71626 412.54749 -769.65689 -1464.12818 -129.20651       (-1133.042,-1737.169) (-357.109,-1051.581) (-412.547,-541.754)      48.1968
21    -1545.15924 -2147.84701 411.68712 -770.66577 -1463.69800 -129.63669       (-1133.472,-1736.160) (-358.979,-1052.011) (-411.687,-541.324)      50.6066
22    -1544.72905 -2145.97777 410.82675 -771.67464 -1463.26781 -130.06688       (-1133.902,-1735.151) (-360.848,-1052.441) (-410.827,-540.894)      53.0165
23    -1544.29887 -2144.10852 409.96638 -772.68352 -1462.83763 -130.49706       (-1134.332,-1734.142) (-362.717,-1052.871) (-409.966,-540.463)      55.4263
24    -1543.86868 -2142.23927 409.10601 -773.69239 -1462.40744 -130.92725       (-1134.763,-1733.133) (-364.586,-1053.301) (-409.106,-540.033)      57.8361
25    -1543.43850 -2140.37003 408.24564 -774.70127 -1461.97726 -131.35743       (-1135.193,-1732.124) (-366.456,-1053.732) (-408.246,-539.603)      60.246
26    -1543.00831 -2138.50078 407.38527 -775.71014 -1461.54707 -131.78762       (-1135.623,-1731.116) (-368.325,-1054.162) (-407.385,-539.173)      62.6558
27    -1542.57813 -2136.63154 406.52490 -776.71902 -1461.11689 -132.21780       (-1136.053,-1730.107) (-370.194,-1054.592) (-406.525,-538.743)      65.0657
28    -1542.14794 -2134.76229 405.66453 -777.72790 -1460.68670 -132.64799       (-1136.483,-1729.098) (-372.063,-1055.022) (-405.665,-538.313)      67.4755
29    -1541.71776 -2132.89304 404.80416 -778.73677 -1460.25652 -133.07817       (-1136.914,-1728.089) (-373.933,-1055.452) (-404.804,-537.882)      69.8853
30    -1541.28757 -2131.02380 403.94379 -779.74565 -1459.82633 -133.50836       (-1137.344,-1727.080) (-375.802,-1055.883) (-403.944,-537.452)      72.2952
31    -1540.85739 -2129.15455 403.08342 -780.75452 -1459.39615 -133.93854       (-1137.774,-1726.071) (-377.671,-1056.313) (-403.083,-537.022)      74.705
32    -1540.42720 -2127.28531 402.22305 -781.76340 -1458.96596 -134.36873       (-1138.204,-1725.062) (-379.540,-1056.743) (-402.223,-536.592)      77.1149
33    -1539.99702 -2125.41606 401.36268 -782.77228 -1458.53578 -134.79891       (-1138.634,-1724.053) (-381.410,-1057.173) (-401.363,-536.162)      79.5247
34    -1539.56683 -2123.54681 400.50231 -783.78115 -1458.10559 -135.22910       (-1139.065,-1723.045) (-383.279,-1057.603) (-400.502,-535.731)      81.9345
35    -1539.13665 -2121.67757 399.64194 -784.79003 -1457.67541 -135.65928       (-1139.495,-1722.036) (-385.148,-1058.033) (-399.642,-535.301)      84.3444
36    -1538.70646 -2119.80832 398.78157 -785.79890 -1457.24522 -136.08947       (-1139.925,-1721.027) (-387.017,-1058.464) (-398.782,-534.871)      86.7542
37    -1538.27628 -2117.93908 397.92120 -786.80778 -1456.81504 -136.51965       (-1140.355,-1720.018) (-388.887,-1058.894) (-397.921,-534.441)      89.1641
38    -1537.84609 -2116.06983 397.06083 -787.81665 -1456.38485 -136.94984       (-1140.785,-1719.009) (-390.756,-1059.324) (-397.061,-534.011)      91.5739
39    -1537.41591 -2114.20058 396.20046 -788.82553 -1455.95467 -137.38002       (-1141.215,-1718.000) (-392.625,-1059.754) (-396.200,-533.580)      93.9837
40    -1536.98572 -2112.33134 395.34009 -789.83441 -1455.52448 -137.81021       (-1141.646,-1716.991) (-394.494,-1060.184) (-395.340,-533.150)      96.3936
41    -1536.55554 -2110.46209 394.47972 -790.84328 -1455.09430 -138.24039       (-1142.076,-1715.982) (-396.364,-1060.615) (-394.480,-532.720)      98.8034
42    -1536.12535 -2108.59285 393.61935 -791.85216 -1454.66411 -138.67058       (-1142.506,-1714.973) (-398.233,-1061.045) (-393.619,-532.290)      101.213
43    -1535.69517 -2106.72360 392.75898 -792.86103 -1454.23393 -139.10076       (-1142.936,-1713.965) (-400.102,-1061.475) (-392.759,-531.860)      103.623
44    -1535.26498 -2104.85436 391.89861 -793.86991 -1453.80374 -139.53095       (-1143.366,-1712.956) (-401.971,-1061.905) (-391.899,-531.430)      106.033
45    -1534.83480 -2102.98511 391.03824 -794.87878 -1453.37356 -139.96113       (-1143.797,-1711.947) (-403.841,-1062.335) (-391.038,-530.999)      108.443
46    -1534.40461 -2101.11586 390.17787 -795.88766 -1452.94337 -140.39132       (-1144.227,-1710.938) (-405.710,-1062.766) (-390.178,-530.569)      110.853
47    -1533.97443 -2099.24662 389.31750 -796.89654 -1452.51319 -140.82150       (-1144.657,-1709.929) (-407.579,-1063.196) (-389.317,-530.139)      113.262
48    -1533.54424 -2097.37737 388.45713 -797.90541 -1452.08300 -141.25169       (-1145.087,-1708.920) (-409.448,-1063.626) (-388.457,-529.709)      115.672
49    -1533.11406 -2095.50813 387.59676 -798.91429 -1451.65282 -141.68187       (-1145.517,-1707.911) (-411.318,-1064.056) (-387.597,-529.279)      118.082
50    -1532.68387 -2093.63888 386.73639 -799.92316 -1451.22263 -142.11206       (-1145.947,-1706.902) (-413.187,-1064.486) (-386.736,-528.848)      120.492
51    -1532.25369 -2091.76963 385.87602 -800.93204 -1450.79245 -142.54224       (-1146.378,-1705.894) (-415.056,-1064.916) (-385.876,-528.418)      122.902
52    -1531.82350 -2089.90039 385.01565 -801.94092 -1450.36226 -142.97243       (-1146.808,-1704.885) (-416.925,-1065.347) (-385.016,-527.988)      125.312
53    -1531.39332 -2088.03114 384.15528 -802.94979 -1449.93208 -143.40261       (-1147.238,-1703.876) (-418.795,-1065.777) (-384.155,-527.558)      127.721
54    -1530.96313 -2086.16190 383.29491 -803.95867 -1449.50189 -143.83280       (-1147.668,-1702.867) (-420.664,-1066.207) (-383.295,-527.128)      130.131
55    -1530.53295 -2084.29265 382.43454 -804.96754 -1449.07171 -144.26298       (-1148.098,-1701.858) (-422.533,-1066.637) (-382.435,-526.698)      132.541
56    -1530.10276 -2082.42340 381.57417 -805.97642 -1448.64152 -144.69317       (-1148.529,-1700.849) (-424.402,-1067.067) (-381.574,-526.267)      134.951
57    -1529.67258 -2080.55416 380.71380 -806.98529 -1448.21134 -145.12335       (-1148.959,-1699.840) (-426.271,-1067.498) (-380.714,-525.837)      137.361
58    -1529.24239 -2078.68491 379.85343 -807.99417 -1447.78115 -145.55354       (-1149.389,-1698.831) (-428.141,-1067.928) (-379.853,-525.407)      139.771
59    -1528.81221 -2076.81567 378.99306 -809.00305 -1447.35097 -145.98372       (-1149.819,-1697.823) (-430.010,-1068.358) (-378.993,-524.977)      142.181
60    -1528.38202 -2074.94642 378.13269 -810.01192 -1446.92078 -146.41391       (-1150.249,-1696.814) (-431.879,-1068.788) (-378.133,-524.547)      144.59
61    -1527.95184 -2073.07717 377.27232 -811.02080 -1446.49060 -146.84409       (-1150.680,-1695.805) (-433.748,-1069.218) (-377.272,-524.116)      147
62    -1527.52165 -2071.20793 376.41195 -812.02967 -1446.06041 -147.27428       (-1151.110,-1694.796) (-435.618,-1069.648) (-376.412,-523.686)      149.41
63    -1527.09147 -2069.33868 375.55158 -813.03855 -1445.63023 -147.70446       (-1151.540,-1693.787) (-437.487,-1070.079) (-375.552,-523.256)      151.82
64    -1526.66128 -2067.46944 374.69121 -814.04742 -1445.20004 -148.13465       (-1151.970,-1692.778) (-439.356,-1070.509) (-374.691,-522.826)      154.23
65    -1526.23109 -2065.60019 373.83083 -815.05630 -1444.76986 -148.56483       (-1152.400,-1691.769) (-441.225,-1070.939) (-373.831,-522.396)      156.64
66    -1525.80091 -2063.73094 372.97046 -816.06518 -1444.33967 -148.99502       (-1152.830,-1690.760) (-443.095,-1071.369) (-372.970,-521.965)      159.049
67    -1525.37072 -2061.86170 372.11009 -817.07405 -1443.90948 -149.42520       (-1153.261,-1689.752) (-444.964,-1071.799) (-372.110,-521.535)      161.459
68    -1524.94054 -2059.99245 371.24972 -818.08293 -1443.47930 -149.85539       (-1153.691,-1688.743) (-446.833,-1072.230) (-371.250,-521.105)      163.869
69    -1524.51035 -2058.12321 370.38935 -819.09180 -1443.04911 -150.28557       (-1154.121,-1687.734) (-448.702,-1072.660) (-370.389,-520.675)      166.279
70    -1524.08017 -2056.25396 369.52898 -820.10068 -1442.61893 -150.71576       (-1154.551,-1686.725) (-450.572,-1073.090) (-369.529,-520.245)      168.689
71    -1523.64998 -2054.38471 368.66861 -821.10955 -1442.18874 -151.14595       (-1154.981,-1685.716) (-452.441,-1073.520) (-368.669,-519.815)      171.099
72    -1523.21980 -2052.51547 367.80824 -822.11843 -1441.75856 -151.57613       (-1155.412,-1684.707) (-454.310,-1073.950) (-367.808,-519.384)      173.508
73    -1522.78961 -2050.64622 366.94787 -823.12731 -1441.32837 -152.00632       (-1155.842,-1683.698) (-456.179,-1074.381) (-366.948,-518.954)      175.918
74    -1522.35943 -2048.77698 366.08750 -824.13618 -1440.89819 -152.43650       (-1156.272,-1682.689) (-458.049,-1074.811) (-366.088,-518.524)      178.328
75    -1521.92924 -2046.90773 365.22713 -825.14506 -1440.46800 -152.86669       (-1156.702,-1681.681) (-459.918,-1075.241) (-365.227,-518.094)      180.738
76    -1521.49906 -2045.03848 364.36676 -826.15393 -1440.03782 -153.29687       (-1157.132,-1680.672) (-461.787,-1075.671) (-364.367,-517.664)      183.148
77    -1521.06887 -2043.16924 363.50639 -827.16281 -1439.60763 -153.72706       (-1157.562,-1679.663) (-463.656,-1076.101) (-363.506,-517.233)      185.558
78    -1520.63869 -2041.29999 362.64602 -828.17169 -1439.17745 -154.15724       (-1157.993,-1678.654) (-465.526,-1076.531) (-362.646,-516.803)      187.967
79    -1520.20850 -2039.43075 361.78565 -829.18056 -1438.74726 -154.58743       (-1158.423,-1677.645) (-467.395,-1076.962) (-361.786,-516.373)      190.377
80    -1519.77832 -2037.56150 360.92528 -830.18944 -1438.31708 -155.01761       (-1158.853,-1676.636) (-469.264,-1077.392) (-360.925,-515.943)      192.787
81    -1519.34813 -2035.69226 360.06491 -831.19831 -1437.88689 -155.44780       (-1159.283,-1675.627) (-471.133,-1077.822) (-360.065,-515.513)      195.197
82    -1518.91795 -2033.82301 359.20454 -832.20719 -1437.45671 -155.87798       (-1159.713,-1674.618) (-473.003,-1078.252) (-359.205,-515.083)      197.607
83    -1518.48776 -2031.95376 358.34417 -833.21606 -1437.02652 -156.30817       (-1160.144,-1673.610) (-474.872,-1078.682) (-358.344,-514.652)      200.017
84    -1518.05758 -2030.08452 357.48380 -834.22494 -1436.59634 -156.73835       (-1160.574,-1672.601) (-476.741,-1079.113) (-357.484,-514.222)      202.426
