Fol_2018-02-25.13_34_28.16_.txt     Output is probe cell, reduced cell, NCDist distance between
0     52.59137 -199.87835 -197.42753  84.26500 -884.30653 -111.71125       (-31.674,-84.265) (-113.163,-800.042) (-115.613,-27.446)      5.68434e-14
1     52.50702 -199.79154 -197.34563  84.09631 -884.22218 -111.62690       (-31.589,-84.096) (-113.249,-800.126) (-115.695,-27.531)      0.253072
2     52.42267 -199.70474 -197.26373  83.92761 -884.13783 -111.54255       (-31.505,-83.928) (-113.336,-800.210) (-115.777,-27.615)      0.506144
3     52.33832 -199.61794 -197.18184  83.75891 -884.05348 -111.45820       (-31.421,-83.759) (-113.423,-800.295) (-115.859,-27.699)      0.759216
4     52.25397 -199.53114 -197.09994  83.59021 -883.96913 -111.37385       (-31.336,-83.590) (-113.510,-800.379) (-115.941,-27.784)      1.01229
5     52.16962 -199.44433 -197.01805  83.42151 -883.88478 -111.28950       (-31.252,-83.422) (-113.597,-800.463) (-116.023,-27.868)      1.26536
6     52.08527 -199.35753 -196.93615  83.25281 -883.80043 -111.20515       (-31.168,-83.253) (-113.683,-800.548) (-116.105,-27.952)      1.51843
7     52.00092 -199.27073 -196.85425  83.08411 -883.71608 -111.12080       (-31.083,-83.084) (-113.770,-800.632) (-116.187,-28.037)      1.7715
8     51.91657 -199.18392 -196.77236  82.91541 -883.63173 -111.03645       (-30.999,-82.915) (-113.857,-800.716) (-116.269,-28.121)      2.02457
9     51.83222 -199.09712 -196.69046  82.74672 -883.54738 -110.95210       (-30.914,-82.747) (-113.944,-800.801) (-116.350,-28.205)      2.27765
10     51.74787 -199.01032 -196.60857  82.57802 -883.46303 -110.86775       (-30.830,-82.578) (-114.031,-800.885) (-116.432,-28.290)      2.53072
11     51.66352 -198.92352 -196.52667  82.40932 -883.37868 -110.78340       (-30.746,-82.409) (-114.117,-800.969) (-116.514,-28.374)      2.78379
12     51.57918 -198.83671 -196.44477  82.24062 -883.29434 -110.69905       (-30.661,-82.241) (-114.204,-801.054) (-116.596,-28.458)      3.03686
13     51.49483 -198.74991 -196.36288  82.07192 -883.20999 -110.61471       (-30.577,-82.072) (-114.291,-801.138) (-116.678,-28.543)      3.28993
14     51.41048 -198.66311 -196.28098  81.90322 -883.12564 -110.53036       (-30.493,-81.903) (-114.378,-801.222) (-116.760,-28.627)      3.54301
15     51.32613 -198.57631 -196.19909  81.73452 -883.04129 -110.44601       (-30.408,-81.735) (-114.465,-801.307) (-116.842,-28.711)      3.79608
16     51.24178 -198.48950 -196.11719  81.56582 -882.95694 -110.36166       (-30.324,-81.566) (-114.551,-801.391) (-116.924,-28.796)      4.04915
17     51.15743 -198.40270 -196.03529  81.39713 -882.87259 -110.27731       (-30.240,-81.397) (-114.638,-801.475) (-117.006,-28.880)      4.30222
18     51.07308 -198.31590 -195.95340  81.22843 -882.78824 -110.19296       (-30.155,-81.228) (-114.725,-801.560) (-117.087,-28.965)      4.55529
19     50.98873 -198.22910 -195.87150  81.05973 -882.70389 -110.10861       (-30.071,-81.060) (-114.812,-801.644) (-117.169,-29.049)      4.80837
20     50.90438 -198.14229 -195.78961  80.89103 -882.61954 -110.02426       (-29.987,-80.891) (-114.899,-801.729) (-117.251,-29.133)      5.06144
21     50.82003 -198.05549 -195.70771  80.72233 -882.53519 -109.93991       (-29.902,-80.722) (-114.985,-801.813) (-117.333,-29.218)      5.31451
22     50.73568 -197.96869 -195.62581  80.55363 -882.45084 -109.85556       (-29.818,-80.554) (-115.072,-801.897) (-117.415,-29.302)      5.56758
23     50.65133 -197.88189 -195.54392  80.38493 -882.36649 -109.77121       (-29.734,-80.385) (-115.159,-801.982) (-117.497,-29.386)      5.82065
24     50.56698 -197.79508 -195.46202  80.21624 -882.28214 -109.68686       (-29.649,-80.216) (-115.246,-802.066) (-117.579,-29.471)      6.07372
25     50.48263 -197.70828 -195.38012  80.04754 -882.19779 -109.60251       (-29.565,-80.048) (-115.333,-802.150) (-117.661,-29.555)      6.3268
26     50.39828 -197.62148 -195.29823  79.87884 -882.11344 -109.51816       (-29.481,-79.879) (-115.419,-802.235) (-117.743,-29.639)      6.57987
27     50.31393 -197.53467 -195.21633  79.71014 -882.02910 -109.43381       (-29.396,-79.710) (-115.506,-802.319) (-117.825,-29.724)      6.83294
28     50.22959 -197.44787 -195.13444  79.54144 -881.94475 -109.34947       (-29.312,-79.541) (-115.593,-802.403) (-117.906,-29.808)      7.08601
29     50.14524 -197.36107 -195.05254  79.37274 -881.86040 -109.26512       (-29.228,-79.373) (-115.680,-802.488) (-117.988,-29.892)      7.33908
30     50.06089 -197.27427 -194.97064  79.20404 -881.77605 -109.18077       (-29.143,-79.204) (-115.767,-802.572) (-118.070,-29.977)      7.59216
31     49.97654 -197.18746 -194.88875  79.03534 -881.69170 -109.09642       (-29.059,-79.035) (-115.853,-802.656) (-118.152,-30.061)      7.84523
32     49.89219 -197.10066 -194.80685  78.86665 -881.60735 -109.01207       (-28.974,-78.867) (-115.940,-802.741) (-118.234,-30.145)      8.0983
33     49.80784 -197.01386 -194.72496  78.69795 -881.52300 -108.92772       (-28.890,-78.698) (-116.027,-802.825) (-118.316,-30.230)      8.35137
34     49.72349 -196.92706 -194.64306  78.52925 -881.43865 -108.84337       (-28.806,-78.529) (-116.114,-802.909) (-118.398,-30.314)      8.60444
35     49.63914 -196.84025 -194.56116  78.36055 -881.35430 -108.75902       (-28.721,-78.361) (-116.201,-802.994) (-118.480,-30.398)      8.85751
36     49.55479 -196.75345 -194.47927  78.19185 -881.26995 -108.67467       (-28.637,-78.192) (-116.287,-803.078) (-118.562,-30.483)      9.11059
37     49.47044 -196.66665 -194.39737  78.02315 -881.18560 -108.59032       (-28.553,-78.023) (-116.374,-803.162) (-118.643,-30.567)      9.36366
38     49.38609 -196.57985 -194.31548  77.85445 -881.10125 -108.50597       (-28.468,-77.854) (-116.461,-803.247) (-118.725,-30.652)      9.61673
39     49.30174 -196.49304 -194.23358  77.68575 -881.01690 -108.42162       (-28.384,-77.686) (-116.548,-803.331) (-118.807,-30.736)      9.8698
40     49.21739 -196.40624 -194.15168  77.51706 -880.93255 -108.33727       (-28.300,-77.517) (-116.635,-803.415) (-118.889,-30.820)      10.1229
41     49.13304 -196.31944 -194.06979  77.34836 -880.84820 -108.25292       (-28.215,-77.348) (-116.721,-803.500) (-118.971,-30.905)      10.3759
42     49.04869 -196.23264 -193.98789  77.17966 -880.76385 -108.16857       (-28.131,-77.180) (-116.808,-803.584) (-119.053,-30.989)      10.629
43     48.96435 -196.14583 -193.90600  77.01096 -880.67951 -108.08423       (-28.047,-77.011) (-116.895,-803.669) (-119.135,-31.073)      10.8821
44     48.88000 -196.05903 -193.82410  76.84226 -880.59516 -107.99988       (-27.962,-76.842) (-116.982,-803.753) (-119.217,-31.158)      11.1352
45     48.79565 -195.97223 -193.74220  76.67356 -880.51081 -107.91553       (-27.878,-76.674) (-117.069,-803.837) (-119.299,-31.242)      11.3882
46     48.71130 -195.88542 -193.66031  76.50486 -880.42646 -107.83118       (-27.794,-76.505) (-117.155,-803.922) (-119.381,-31.326)      11.6413
47     48.62695 -195.79862 -193.57841  76.33616 -880.34211 -107.74683       (-27.709,-76.336) (-117.242,-804.006) (-119.462,-31.411)      11.8944
48     48.54260 -195.71182 -193.49651  76.16747 -880.25776 -107.66248       (-27.625,-76.167) (-117.329,-804.090) (-119.544,-31.495)      12.1474
49     48.45825 -195.62502 -193.41462  75.99877 -880.17341 -107.57813       (-27.541,-75.999) (-117.416,-804.175) (-119.626,-31.579)      12.4005
50     48.37390 -195.53821 -193.33272  75.83007 -880.08906 -107.49378       (-27.456,-75.830) (-117.503,-804.259) (-119.708,-31.664)      12.6536
51     48.28955 -195.45141 -193.25083  75.66137 -880.00471 -107.40943       (-27.372,-75.661) (-117.589,-804.343) (-119.790,-31.748)      12.9067
52     48.20520 -195.36461 -193.16893  75.49267 -879.92036 -107.32508       (-27.287,-75.493) (-117.676,-804.428) (-119.872,-31.832)      13.1597
53     48.12085 -195.27781 -193.08703  75.32397 -879.83601 -107.24073       (-27.203,-75.324) (-117.763,-804.512) (-119.954,-31.917)      13.4128
54     48.03650 -195.19100 -193.00514  75.15527 -879.75166 -107.15638       (-27.119,-75.155) (-117.850,-804.596) (-120.036,-32.001)      13.6659
55     47.95215 -195.10420 -192.92324  74.98658 -879.66731 -107.07203       (-27.034,-74.987) (-117.937,-804.681) (-120.118,-32.085)      13.919
56     47.86780 -195.01740 -192.84135  74.81788 -879.58296 -106.98768       (-26.950,-74.818) (-118.023,-804.765) (-120.200,-32.170)      14.172
57     47.78345 -194.93060 -192.75945  74.64918 -879.49861 -106.90333       (-26.866,-74.649) (-118.110,-804.849) (-120.281,-32.254)      14.4251
58     47.69910 -194.84379 -192.67755  74.48048 -879.41427 -106.81898       (-26.781,-74.480) (-118.197,-804.934) (-120.363,-32.339)      14.6782
59     47.61476 -194.75699 -192.59566  74.31178 -879.32992 -106.73464       (-26.697,-74.312) (-118.284,-805.018) (-120.445,-32.423)      14.9312
60     47.53041 -194.67019 -192.51376  74.14308 -879.24557 -106.65029       (-26.613,-74.143) (-118.371,-805.102) (-120.527,-32.507)      15.1843
61     47.44606 -194.58339 -192.43187  73.97438 -879.16122 -106.56594       (-26.528,-73.974) (-118.457,-805.187) (-120.609,-32.592)      15.4374
62     47.36171 -194.49658 -192.34997  73.80568 -879.07687 -106.48159       (-26.444,-73.806) (-118.544,-805.271) (-120.691,-32.676)      15.6905
63     47.27736 -194.40978 -192.26807  73.63699 -878.99252 -106.39724       (-26.360,-73.637) (-118.631,-805.356) (-120.773,-32.760)      15.9435
64     47.19301 -194.32298 -192.18618  73.46829 -878.90817 -106.31289       (-26.275,-73.468) (-118.718,-805.440) (-120.855,-32.845)      16.1966
65     47.10866 -194.23618 -192.10428  73.29959 -878.82382 -106.22854       (-26.191,-73.300) (-118.805,-805.524) (-120.937,-32.929)      16.4497
66     47.02431 -194.14937 -192.02239  73.13089 -878.73947 -106.14419       (-26.107,-73.131) (-118.891,-805.609) (-121.018,-33.013)      16.7027
67     46.93996 -194.06257 -191.94049  72.96219 -878.65512 -106.05984       (-26.022,-72.962) (-118.978,-805.693) (-121.100,-33.098)      16.9558
68     46.85561 -193.97577 -191.85859  72.79349 -878.57077 -105.97549       (-25.938,-72.793) (-119.065,-805.777) (-121.182,-33.182)      17.2089
69     46.77126 -193.88896 -191.77670  72.62479 -878.48642 -105.89114       (-25.854,-72.625) (-119.152,-805.862) (-121.264,-33.266)      17.462
70     46.68691 -193.80216 -191.69480  72.45609 -878.40207 -105.80679       (-25.769,-72.456) (-119.239,-805.946) (-121.346,-33.351)      17.715
71     46.60256 -193.71536 -191.61290  72.28740 -878.31772 -105.72244       (-25.685,-72.287) (-119.326,-806.030) (-121.428,-33.435)      17.9681
72     46.51821 -193.62856 -191.53101  72.11870 -878.23337 -105.63809       (-25.600,-72.119) (-119.412,-806.115) (-121.510,-33.519)      18.2212
73     46.43386 -193.54175 -191.44911  71.95000 -878.14902 -105.55374       (-25.516,-71.950) (-119.499,-806.199) (-121.592,-33.604)      18.4742
74     46.34952 -193.45495 -191.36722  71.78130 -878.06468 -105.46940       (-25.432,-71.781) (-119.586,-806.283) (-121.674,-33.688)      18.7273
75     46.26517 -193.36815 -191.28532  71.61260 -877.98033 -105.38505       (-25.347,-71.613) (-119.673,-806.368) (-121.756,-33.772)      18.9804
76     46.18082 -193.28135 -191.20342  71.44390 -877.89598 -105.30070       (-25.263,-71.444) (-119.760,-806.452) (-121.837,-33.857)      19.2335
77     46.09647 -193.19454 -191.12153  71.27520 -877.81163 -105.21635       (-25.179,-71.275) (-119.846,-806.536) (-121.919,-33.941)      19.4865
