Fol_2018-03-05.14_03_56.405_.txt     Output is probe cell, reduced cell, NCDist distance between
0      7.29377 -48.70258  -6.26661 -63.23554 -32.44150   1.27215       (-7.294,-51.343) (-23.093,-8.566) (-24.277,-1.027)      1.00486e-14
1      7.27917 -48.67695  -6.28464 -63.22363 -32.41760   1.26985       (-7.279,-51.416) (-23.149,-8.549) (-24.300,-0.995)      0.10237
2      7.26457 -48.65131  -6.30267 -63.21173 -32.39370   1.26755       (-7.265,-51.488) (-23.205,-8.532) (-24.323,-0.962)      0.20474
3      7.24997 -48.62568  -6.32070 -63.19983 -32.36980   1.26524       (-7.250,-51.561) (-23.261,-8.515) (-24.345,-0.929)      0.30711
4      7.23536 -48.60004  -6.33873 -63.18792 -32.34590   1.26294       (-7.235,-51.633) (-23.317,-8.498) (-24.368,-0.897)      0.40948
5      7.22076 -48.57441  -6.35676 -63.17602 -32.32200   1.26064       (-7.221,-51.706) (-23.373,-8.481) (-24.391,-0.864)      0.51185
6      7.20616 -48.54877  -6.37478 -63.16411 -32.29810   1.25834       (-7.206,-51.779) (-23.429,-8.464) (-24.414,-0.831)      0.61422
7      7.19156 -48.52314  -6.39281 -63.15221 -32.27421   1.25604       (-7.192,-51.851) (-23.485,-8.448) (-24.436,-0.799)      0.71659
8      7.17695 -48.49750  -6.41084 -63.14030 -32.25031   1.25374       (-7.177,-51.924) (-23.541,-8.431) (-24.459,-0.766)      0.81896
9      7.16235 -48.47187  -6.42887 -63.12840 -32.22641   1.25143       (-7.162,-51.996) (-23.597,-8.414) (-24.482,-0.733)      0.921329
10      7.14775 -48.44623  -6.44690 -63.11650 -32.20251   1.24913       (-7.148,-52.069) (-23.653,-8.397) (-24.505,-0.701)      1.0237
11      7.13315 -48.42060  -6.46493 -63.10459 -32.17861   1.24683       (-7.133,-52.141) (-23.709,-8.380) (-24.527,-0.668)      1.12607
12      7.11855 -48.39496  -6.48295 -63.09269 -32.15471   1.24453       (-7.119,-52.214) (-23.765,-8.363) (-24.550,-0.636)      1.22844
13      7.10394 -48.36933  -6.50098 -63.08078 -32.13081   1.24223       (-7.104,-52.286) (-23.821,-8.346) (-24.573,-0.603)      1.33081
14      7.08934 -48.34369  -6.51901 -63.06888 -32.10691   1.23993       (-7.089,-52.359) (-23.877,-8.329) (-24.596,-0.570)      1.43318
15      7.07474 -48.31806  -6.53704 -63.05697 -32.08301   1.23763       (-7.075,-52.432) (-23.933,-8.312) (-24.619,-0.538)      1.53555
16      7.06014 -48.29242  -6.55507 -63.04507 -32.05911   1.23532       (-7.060,-52.504) (-23.989,-8.295) (-24.641,-0.505)      1.63792
17      7.04554 -48.26679  -6.57310 -63.03317 -32.03521   1.23302       (-7.046,-52.577) (-24.045,-8.279) (-24.664,-0.472)      1.74029
18      7.03093 -48.24115  -6.59112 -63.02126 -32.01131   1.23072       (-7.031,-52.649) (-24.101,-8.262) (-24.687,-0.440)      1.84266
19      7.01633 -48.21552  -6.60915 -63.00936 -31.98741   1.22842       (-7.016,-52.722) (-24.157,-8.245) (-24.710,-0.407)      1.94503
20      7.00173 -48.18988  -6.62718 -62.99745 -31.96351   1.22612       (-7.002,-52.794) (-24.213,-8.228) (-24.732,-0.375)      2.0474
21      6.98713 -48.16425  -6.64521 -62.98555 -31.93961   1.22382       (-6.987,-52.867) (-24.269,-8.211) (-24.755,-0.342)      2.14977
22      6.97252 -48.13862  -6.66324 -62.97364 -31.91571   1.22151       (-6.973,-52.940) (-24.325,-8.194) (-24.778,-0.309)      2.25214
23      6.95792 -48.11298  -6.68127 -62.96174 -31.89181   1.21921       (-6.958,-53.012) (-24.381,-8.177) (-24.801,-0.277)      2.35451
24      6.94332 -48.08735  -6.69930 -62.94984 -31.86791   1.21691       (-6.943,-53.085) (-24.437,-8.160) (-24.824,-0.244)      2.45688
25      6.92872 -48.06171  -6.71732 -62.93793 -31.84401   1.21461       (-6.929,-53.157) (-24.493,-8.143) (-24.846,-0.211)      2.55925
26      6.91412 -48.03608  -6.73535 -62.92603 -31.82011   1.21231       (-6.914,-53.230) (-24.548,-8.126) (-24.869,-0.179)      2.66162
27      6.89951 -48.01044  -6.75338 -62.91412 -31.79622   1.21001       (-6.900,-53.302) (-24.604,-8.110) (-24.892,-0.146)      2.76399
28      6.88491 -47.98481  -6.77141 -62.90222 -31.77232   1.20770       (-6.885,-53.375) (-24.660,-8.093) (-24.915,-0.114)      2.86636
29      6.87031 -47.95917  -6.78944 -62.89031 -31.74842   1.20540       (-6.870,-53.447) (-24.716,-8.076) (-24.937,-0.081)      2.96873
30      6.85571 -47.93354  -6.80747 -62.87841 -31.72452   1.20310       (-6.856,-53.520) (-24.772,-8.059) (-24.960,-0.048)      3.0711
31      6.84111 -47.90790  -6.82549 -62.86651 -31.70062   1.20080       (-6.841,-53.593) (-24.828,-8.042) (-24.983,-0.016)      3.17347
32      6.82650 -47.88227  -6.84352 -62.85460 -31.67672   1.19850       (-24.867,-53.648) (-6.809,-8.008) (-25.023,-0.017)      3.25296
