Fol_2018-03-05.17_24_11.0_.txt     Output is probe cell, reduced cell, NCDist distance between
0     -6.59142  13.21748 -15.14164  -9.87692 -27.04390 -36.44618       (-7.044,-9.967) (-3.341,-3.803) (-16.988,-1.416)      8.88178e-16
1     -6.60183  13.19719 -15.12983  -9.86845 -27.02680 -36.41350       (-7.076,-9.924) (-3.329,-3.905) (-17.047,-1.396)      0.131127
2     -6.61223  13.17691 -15.11801  -9.85998 -27.00971 -36.38082       (-7.108,-9.882) (-3.317,-4.006) (-17.106,-1.376)      0.262253
3     -6.62264  13.15663 -15.10620  -9.85151 -26.99261 -36.34815       (-7.140,-9.839) (-3.305,-4.107) (-17.166,-1.356)      0.39338
4     -6.63304  13.13635 -15.09439  -9.84304 -26.97552 -36.31547       (-7.173,-9.797) (-3.293,-4.209) (-17.225,-1.335)      0.524506
5     -6.64345  13.11607 -15.08257  -9.83457 -26.95843 -36.28280       (-7.205,-9.754) (-3.281,-4.310) (-17.285,-1.315)      0.655633
6     -6.65386  13.09578 -15.07076  -9.82610 -26.94133 -36.25012       (-7.237,-9.712) (-3.270,-4.411) (-17.344,-1.295)      0.78676
7     -6.66426  13.07550 -15.05895  -9.81763 -26.92424 -36.21745       (-7.269,-9.669) (-3.258,-4.513) (-17.404,-1.274)      0.917886
8     -6.67467  13.05522 -15.04714  -9.80917 -26.90714 -36.18477       (-7.301,-9.627) (-3.246,-4.614) (-17.463,-1.254)      1.04901
9     -6.68508  13.03494 -15.03532  -9.80070 -26.89005 -36.15209       (-7.333,-9.584) (-3.234,-4.715) (-17.523,-1.234)      1.18014
10     -6.69548  13.01466 -15.02351  -9.79223 -26.87295 -36.11942       (-7.365,-9.542) (-3.222,-4.817) (-17.582,-1.214)      1.31127
11     -6.70589  12.99437 -15.01170  -9.78376 -26.85586 -36.08674       (-7.397,-9.499) (-3.211,-4.918) (-17.641,-1.193)      1.44239
12     -6.71630  12.97409 -14.99988  -9.77529 -26.83876 -36.05407       (-7.429,-9.457) (-3.199,-5.020) (-17.701,-1.173)      1.57352
13     -6.72670  12.95381 -14.98807  -9.76682 -26.82167 -36.02139       (-7.461,-9.414) (-3.187,-5.121) (-17.760,-1.153)      1.70465
14     -6.73711  12.93353 -14.97626  -9.75835 -26.80458 -35.98872       (-7.493,-9.372) (-3.175,-5.222) (-17.820,-1.132)      1.83577
15     -6.74752  12.91325 -14.96444  -9.74988 -26.78748 -35.95604       (-7.526,-9.329) (-3.163,-5.324) (-17.879,-1.112)      1.9669
16     -6.75792  12.89297 -14.95263  -9.74141 -26.77039 -35.92337       (-7.558,-9.287) (-3.152,-5.425) (-17.939,-1.092)      2.09803
17     -6.76833  12.87268 -14.94082  -9.73294 -26.75329 -35.89069       (-7.590,-9.244) (-3.140,-5.526) (-17.998,-1.072)      2.22915
18     -6.77874  12.85240 -14.92901  -9.72448 -26.73620 -35.85801       (-7.622,-9.202) (-3.128,-5.628) (-18.057,-1.051)      2.36028
19     -6.78914  12.83212 -14.91719  -9.71601 -26.71910 -35.82534       (-7.654,-9.159) (-3.116,-5.729) (-18.117,-1.031)      2.49141
20     -6.79955  12.81184 -14.90538  -9.70754 -26.70201 -35.79266       (-7.686,-9.117) (-3.104,-5.830) (-18.176,-1.011)      2.62253
21     -6.80996  12.79156 -14.89357  -9.69907 -26.68492 -35.75999       (-7.718,-9.074) (-3.092,-5.932) (-18.236,-0.990)      2.75366
22     -6.82036  12.77127 -14.88175  -9.69060 -26.66782 -35.72731       (-7.750,-9.032) (-3.081,-6.033) (-18.295,-0.970)      2.88479
23     -6.83077  12.75099 -14.86994  -9.68213 -26.65073 -35.69464       (-7.782,-8.989) (-3.069,-6.135) (-18.355,-0.950)      3.01591
24     -6.84118  12.73071 -14.85813  -9.67366 -26.63363 -35.66196       (-7.814,-8.947) (-3.057,-6.236) (-18.414,-0.930)      3.14704
25     -6.85158  12.71043 -14.84632  -9.66519 -26.61654 -35.62928       (-7.846,-8.904) (-3.045,-6.337) (-18.474,-0.909)      3.27817
26     -6.86199  12.69015 -14.83450  -9.65672 -26.59944 -35.59661       (-7.879,-8.862) (-3.033,-6.439) (-18.533,-0.889)      3.40929
27     -6.87240  12.66986 -14.82269  -9.64825 -26.58235 -35.56393       (-7.911,-8.819) (-3.022,-6.540) (-18.592,-0.869)      3.54042
28     -6.88280  12.64958 -14.81088  -9.63979 -26.56525 -35.53126       (-7.943,-8.777) (-3.010,-6.641) (-18.652,-0.849)      3.67155
29     -6.89321  12.62930 -14.79906  -9.63132 -26.54816 -35.49858       (-7.975,-8.734) (-2.998,-6.743) (-18.711,-0.828)      3.80267
30     -6.90362  12.60902 -14.78725  -9.62285 -26.53107 -35.46591       (-8.007,-8.692) (-2.986,-6.844) (-18.771,-0.808)      3.9338
31     -6.91402  12.58874 -14.77544  -9.61438 -26.51397 -35.43323       (-8.039,-8.649) (-2.974,-6.945) (-18.830,-0.788)      4.06493
32     -6.92443  12.56846 -14.76363  -9.60591 -26.49688 -35.40056       (-8.071,-8.607) (-2.963,-7.047) (-18.890,-0.767)      4.19605
33     -6.93484  12.54817 -14.75181  -9.59744 -26.47978 -35.36788       (-8.103,-8.564) (-2.951,-7.148) (-18.949,-0.747)      4.32718
34     -6.94524  12.52789 -14.74000  -9.58897 -26.46269 -35.33520       (-8.135,-8.522) (-2.939,-7.249) (-19.009,-0.727)      4.4583
35     -6.95565  12.50761 -14.72819  -9.58050 -26.44559 -35.30253       (-8.167,-8.479) (-2.927,-7.351) (-19.068,-0.707)      4.58943
36     -6.96606  12.48733 -14.71637  -9.57203 -26.42850 -35.26985       (-8.200,-8.437) (-2.915,-7.452) (-19.127,-0.686)      4.72056
37     -6.97646  12.46705 -14.70456  -9.56356 -26.41141 -35.23718       (-8.232,-8.394) (-2.903,-7.554) (-19.187,-0.666)      4.85168
38     -6.98687  12.44676 -14.69275  -9.55510 -26.39431 -35.20450       (-8.264,-8.352) (-2.892,-7.655) (-19.246,-0.646)      4.98281
