10PERCENT_2018-03-07.11_27_30.752_.txt     Output is probe cell, reduced cell, NCDist distance between
32      7.98396   9.33175   6.67426 -39.38900 -33.53527 -25.62878       (-0.329,-10.015) (-0.690,-1.999) (-8.894,-7.294)      1.58352
33      7.97564   9.32075   6.65856 -39.35730 -33.50305 -25.60946       (-0.337,-10.055) (-0.670,-1.987) (-8.906,-7.305)      1.633
34      7.96731   9.30975   6.64286 -39.32560 -33.47084 -25.59014       (-0.346,-10.095) (-0.651,-1.975) (-8.918,-7.316)      1.68249
35      7.95899   9.29875   6.62716 -39.29390 -33.43862 -25.57081       (-0.354,-10.134) (-0.632,-1.963) (-8.930,-7.327)      1.73197
36      7.95067   9.28774   6.61146 -39.26220 -33.40640 -25.55149       (-0.362,-10.174) (-0.612,-1.951) (-8.942,-7.338)      1.78146
37      7.94235   9.27674   6.59576 -39.23051 -33.37418 -25.53216       (-0.371,-10.214) (-0.593,-1.940) (-8.954,-7.349)      1.83094
38      7.93403   9.26574   6.58006 -39.19881 -33.34197 -25.51284       (-0.379,-10.254) (-0.574,-1.928) (-8.966,-7.360)      1.88043
39      7.92571   9.25473   6.56436 -39.16711 -33.30975 -25.49352       (-0.387,-10.294) (-0.554,-1.916) (-8.978,-7.371)      1.92991
40      7.91739   9.24373   6.54866 -39.13541 -33.27753 -25.47419       (-0.396,-10.334) (-0.535,-1.904) (-8.990,-7.382)      1.9794
41      7.90907   9.23273   6.53296 -39.10371 -33.24532 -25.45487       (-0.404,-10.374) (-0.516,-1.892) (-9.002,-7.393)      2.02888
42      7.90074   9.22173   6.51726 -39.07201 -33.21310 -25.43554       (-0.412,-10.414) (-0.496,-1.880) (-9.015,-7.404)      2.07837
43      7.89242   9.21072   6.50156 -39.04031 -33.18088 -25.41622       (-0.421,-10.454) (-0.477,-1.868) (-9.027,-7.415)      2.12785
44      7.88410   9.19972   6.48586 -39.00861 -33.14867 -25.39689       (-0.429,-10.494) (-0.458,-1.856) (-9.039,-7.426)      2.17734
45      7.87578   9.18872   6.47016 -38.97691 -33.11645 -25.37757       (-0.437,-10.534) (-0.438,-1.844) (-9.051,-7.437)      2.22682
46      7.86746   9.17771   6.45446 -38.94521 -33.08423 -25.35825       (-0.446,-10.574) (-0.419,-1.832) (-9.063,-7.448)      2.26172
47      7.85914   9.16671   6.43876 -38.91351 -33.05202 -25.33892       (-0.454,-10.614) (-0.400,-1.820) (-9.075,-7.459)      2.29658
48      7.85082   9.15571   6.42306 -38.88182 -33.01980 -25.31960       (-0.462,-10.654) (-0.380,-1.808) (-9.087,-7.470)      2.33196
49      7.84249   9.14471   6.40736 -38.85012 -32.98758 -25.30027       (-0.471,-10.694) (-0.361,-1.796) (-9.099,-7.481)      2.36785
50      7.83417   9.13370   6.39166 -38.81842 -32.95537 -25.28095       (-0.479,-10.734) (-0.342,-1.784) (-9.111,-7.492)      2.40423
51      7.82585   9.12270   6.37596 -38.78672 -32.92315 -25.26162       (-0.487,-10.774) (-0.322,-1.772) (-9.123,-7.503)      2.44107
52      7.81753   9.11170   6.36026 -38.75502 -32.89093 -25.24230       (-0.496,-10.814) (-0.303,-1.760) (-9.135,-7.514)      2.47834
53      7.80921   9.10070   6.34456 -38.72332 -32.85871 -25.22298       (-0.504,-10.854) (-0.284,-1.748) (-9.147,-7.525)      2.51604
54      7.80089   9.08969   6.32886 -38.69162 -32.82650 -25.20365       (-0.512,-10.894) (-0.264,-1.736) (-9.159,-7.536)      2.55414
55      7.79257   9.07869   6.31316 -38.65992 -32.79428 -25.18433       (-0.521,-10.934) (-0.245,-1.725) (-9.171,-7.547)      2.59262
56      7.78424   9.06769   6.29746 -38.62822 -32.76206 -25.16500       (-0.529,-10.974) (-0.226,-1.713) (-9.184,-7.558)      2.63148
57      7.77592   9.05668   6.28176 -38.59652 -32.72985 -25.14568       (-0.537,-11.014) (-0.206,-1.701) (-9.196,-7.569)      2.67068
58      7.76760   9.04568   6.26606 -38.56482 -32.69763 -25.12636       (-0.545,-11.054) (-0.187,-1.689) (-9.208,-7.580)      2.71022
59      7.75928   9.03468   6.25036 -38.53313 -32.66541 -25.10703       (-0.554,-11.093) (-0.168,-1.677) (-9.220,-7.591)      2.75008
60      7.75096   9.02368   6.23466 -38.50143 -32.63320 -25.08771       (-0.562,-11.133) (-0.148,-1.665) (-9.232,-7.602)      2.79025
61      7.74264   9.01267   6.21896 -38.46973 -32.60098 -25.06838       (-0.570,-11.173) (-0.129,-1.653) (-9.244,-7.613)      2.83072
62      7.73432   9.00167   6.20326 -38.43803 -32.56876 -25.04906       (-0.579,-11.213) (-0.110,-1.641) (-9.256,-7.624)      2.87147
63      7.72599   8.99067   6.18756 -38.40633 -32.53655 -25.02973       (-0.587,-11.253) (-0.091,-1.629) (-9.268,-7.635)      2.91249
64      7.71767   8.97966   6.17186 -38.37463 -32.50433 -25.01041       (-0.595,-11.293) (-0.071,-1.617) (-9.280,-7.646)      2.95377
65      7.70935   8.96866   6.15616 -38.34293 -32.47211 -24.99109       (-0.604,-11.333) (-0.052,-1.605) (-9.292,-7.657)      2.99529
66      7.70103   8.95766   6.14046 -38.31123 -32.43989 -24.97176       (-0.612,-11.373) (-0.033,-1.593) (-9.304,-7.668)      3.03706
67      7.69271   8.94666   6.12476 -38.27953 -32.40768 -24.95244       (-0.620,-11.413) (-0.013,-1.581) (-9.316,-7.679)      3.07905
68      7.68439   8.93565   6.10906 -38.24783 -32.37546 -24.93311       (-7.684,-11.447) (-0.006,-1.575) (-9.322,-0.623)      3.35471    *****
69      7.67607   8.92465   6.09336 -38.21613 -32.34324 -24.91379       (-7.676,-11.468) (-0.025,-1.583) (-9.315,-0.612)      3.37186
70      7.66774   8.91365   6.07766 -38.18444 -32.31103 -24.89447       (-7.668,-11.488) (-0.045,-1.590) (-9.308,-0.601)      3.38925
71      7.65942   8.90265   6.06196 -38.15274 -32.27881 -24.87514       (-7.659,-11.509) (-0.064,-1.597) (-9.301,-0.590)      3.40687
72      7.65110   8.89164   6.04626 -38.12104 -32.24659 -24.85582       (-7.651,-11.530) (-0.083,-1.605) (-9.293,-0.579)      3.42473
73      7.64278   8.88064   6.03056 -38.08934 -32.21438 -24.83649       (-7.643,-11.550) (-0.103,-1.612) (-9.286,-0.568)      3.4428
74      7.63446   8.86964   6.01486 -38.05764 -32.18216 -24.81717       (-7.634,-11.571) (-0.122,-1.620) (-9.279,-0.557)      3.4611
75      7.62614   8.85863   5.99916 -38.02594 -32.14994 -24.79784       (-7.626,-11.591) (-0.141,-1.627) (-9.272,-0.546)      3.47962
76      7.61782   8.84763   5.98346 -37.99424 -32.11773 -24.77852       (-7.618,-11.612) (-0.161,-1.634) (-9.264,-0.535)      3.49836
77      7.60949   8.83663   5.96776 -37.96254 -32.08551 -24.75920       (-7.609,-11.633) (-0.180,-1.642) (-9.257,-0.524)      3.5173
78      7.60117   8.82563   5.95206 -37.93084 -32.05329 -24.73987       (-7.601,-11.653) (-0.199,-1.649) (-9.250,-0.513)      3.53646
79      7.59285   8.81462   5.93636 -37.89914 -32.02107 -24.72055       (-7.593,-11.674) (-0.219,-1.656) (-9.243,-0.502)      3.55114
80      7.58453   8.80362   5.92066 -37.86744 -31.98886 -24.70122       (-7.585,-11.695) (-0.238,-1.664) (-9.235,-0.491)      3.55833
81      7.57621   8.79262   5.90496 -37.83574 -31.95664 -24.68190       (-7.576,-11.715) (-0.257,-1.671) (-9.228,-0.480)      3.56581
82      7.56789   8.78161   5.88926 -37.80405 -31.92442 -24.66258       (-7.568,-11.736) (-0.277,-1.679) (-9.221,-0.469)      3.57359
83      7.55957   8.77061   5.87356 -37.77235 -31.89221 -24.64325       (-7.560,-11.756) (-0.296,-1.686) (-9.214,-0.458)      3.58166
84      7.55125   8.75961   5.85786 -37.74065 -31.85999 -24.62393       (-7.551,-11.777) (-0.315,-1.693) (-9.206,-0.447)      3.59001
85      7.54292   8.74861   5.84216 -37.70895 -31.82777 -24.60460       (-7.543,-11.798) (-0.335,-1.701) (-9.199,-0.436)      3.59865
86      7.53460   8.73760   5.82646 -37.67725 -31.79556 -24.58528       (-7.535,-11.818) (-0.354,-1.708) (-9.192,-0.425)      3.60757
87      7.52628   8.72660   5.81076 -37.64555 -31.76334 -24.56595       (-7.526,-11.839) (-0.373,-1.716) (-9.184,-0.414)      3.61678
88      7.51796   8.71560   5.79506 -37.61385 -31.73112 -24.54663       (-7.518,-11.860) (-0.393,-1.723) (-9.177,-0.403)      3.62626
89      7.50964   8.70460   5.77936 -37.58215 -31.69891 -24.52731       (-7.510,-11.880) (-0.412,-1.730) (-9.170,-0.392)      3.63602
90      7.50132   8.69359   5.76366 -37.55045 -31.66669 -24.50798       (-7.501,-11.901) (-0.431,-1.738) (-9.163,-0.381)      3.64605
91      7.49300   8.68259   5.74796 -37.51875 -31.63447 -24.48866       (-7.493,-11.922) (-0.451,-1.745) (-9.155,-0.370)      3.65636
92      7.48467   8.67159   5.73226 -37.48705 -31.60226 -24.46933       (-7.485,-11.942) (-0.470,-1.752) (-9.148,-0.359)      3.66693
93      7.47635   8.66058   5.71656 -37.45536 -31.57004 -24.45001       (-7.476,-11.963) (-0.489,-1.760) (-9.141,-0.348)      3.67778
94      7.46803   8.64958   5.70086 -37.42366 -31.53782 -24.43069       (-7.468,-11.983) (-0.509,-1.767) (-9.134,-0.337)      3.68889
95      7.45971   8.63858   5.68516 -37.39196 -31.50560 -24.41136       (-7.460,-12.004) (-0.528,-1.775) (-9.126,-0.326)      3.70026
96      7.45139   8.62758   5.66946 -37.36026 -31.47339 -24.39204       (-7.451,-12.025) (-0.547,-1.782) (-9.119,-0.315)      3.71189
97      7.44307   8.61657   5.65377 -37.32856 -31.44117 -24.37271       (-7.443,-12.045) (-0.567,-1.789) (-9.112,-0.303)      3.72378
98      7.43475   8.60557   5.63807 -37.29686 -31.40895 -24.35339       (-7.435,-12.066) (-0.586,-1.797) (-9.105,-0.292)      3.73593
99      7.42642   8.59457   5.62237 -37.26516 -31.37674 -24.33406       (-7.426,-12.087) (-0.605,-1.804) (-9.097,-0.281)      3.74833
100      7.41810   8.58356   5.60667 -37.23346 -31.34452 -24.31474       (-7.418,-12.107) (-0.624,-1.811) (-9.090,-0.270)      3.76098
101      7.40978   8.57256   5.59097 -37.20176 -31.31230 -24.29542       (-7.410,-12.128) (-0.644,-1.819) (-9.083,-0.259)      3.77388
102      7.40146   8.56156   5.57527 -37.17006 -31.28009 -24.27609       (-7.401,-12.149) (-0.663,-1.826) (-9.076,-0.248)      3.78702
103      7.39314   8.55056   5.55957 -37.13836 -31.24787 -24.25677       (-7.393,-12.169) (-0.682,-1.834) (-9.068,-0.237)      3.80041
104      7.38482   8.53955   5.54387 -37.10667 -31.21565 -24.23744       (-7.385,-12.190) (-0.702,-1.841) (-9.061,-0.226)      3.81404
105      7.37650   8.52855   5.52817 -37.07497 -31.18344 -24.21812       (-7.376,-12.210) (-0.721,-1.848) (-9.054,-0.215)      3.82791
106      7.36817   8.51755   5.51247 -37.04327 -31.15122 -24.19880       (-7.368,-12.231) (-0.740,-1.856) (-9.047,-0.204)      3.84201
107      7.35985   8.50654   5.49677 -37.01157 -31.11900 -24.17947       (-7.360,-12.252) (-0.760,-1.863) (-9.039,-0.193)      3.85634
108      7.35153   8.49554   5.48107 -36.97987 -31.08678 -24.16015       (-7.352,-12.272) (-0.779,-1.870) (-9.032,-0.182)      3.87091
109      7.34321   8.48454   5.46537 -36.94817 -31.05457 -24.14082       (-7.343,-12.293) (-0.798,-1.878) (-9.025,-0.171)      3.8857
110      7.33489   8.47354   5.44967 -36.91647 -31.02235 -24.12150       (-7.335,-12.314) (-0.818,-1.885) (-9.018,-0.160)      3.90071
111      7.32657   8.46253   5.43397 -36.88477 -30.99013 -24.10217       (-7.327,-12.334) (-0.837,-1.893) (-9.010,-0.149)      3.91595
112      7.31825   8.45153   5.41827 -36.85307 -30.95792 -24.08285       (-7.318,-12.355) (-0.856,-1.900) (-9.003,-0.138)      3.93141
113      7.30992   8.44053   5.40257 -36.82137 -30.92570 -24.06353       (-7.310,-12.375) (-0.876,-1.907) (-8.996,-0.127)      3.94709
114      7.30160   8.42953   5.38687 -36.78967 -30.89348 -24.04420       (-7.302,-12.396) (-0.895,-1.915) (-8.989,-0.116)      3.96298
115      7.29328   8.41852   5.37117 -36.75798 -30.86127 -24.02488       (-7.293,-12.417) (-0.914,-1.922) (-8.981,-0.105)      3.97908
116      7.28496   8.40752   5.35547 -36.72628 -30.82905 -24.00555       (-7.285,-12.437) (-0.934,-1.929) (-8.974,-0.094)      3.9954
117      7.27664   8.39652   5.33977 -36.69458 -30.79683 -23.98623       (-7.277,-12.458) (-0.953,-1.937) (-8.967,-0.083)      4.01192
118      7.26832   8.38551   5.32407 -36.66288 -30.76462 -23.96690       (-7.268,-12.479) (-0.972,-1.944) (-8.960,-0.072)      4.02864
119      7.26000   8.37451   5.30837 -36.63118 -30.73240 -23.94758       (-7.260,-12.499) (-0.992,-1.952) (-8.952,-0.061)      4.04557
120      7.25167   8.36351   5.29267 -36.59948 -30.70018 -23.92826       (-7.252,-12.520) (-1.011,-1.959) (-8.945,-0.050)      4.06269
121      7.24335   8.35251   5.27697 -36.56778 -30.66797 -23.90893       (-7.243,-12.541) (-1.030,-1.966) (-8.938,-0.039)      4.08002
122      7.23503   8.34150   5.26127 -36.53608 -30.63575 -23.88961       (-7.235,-12.561) (-1.050,-1.974) (-8.931,-0.028)      4.09753
123      7.22671   8.33050   5.24557 -36.50438 -30.60353 -23.87028       (-7.227,-12.582) (-1.069,-1.981) (-8.923,-0.017)      4.11524
124      7.21839   8.31950   5.22987 -36.47268 -30.57131 -23.85096       (-7.218,-12.602) (-1.088,-1.989) (-8.916,-0.006)      4.13314
125      7.21007   8.30849   5.21417 -36.44098 -30.53910 -23.83164       (-1.103,-12.619) (-7.205,-1.991) (-8.913,-0.005)      4.14724
126      7.20175   8.29749   5.19847 -36.40929 -30.50688 -23.81231       (-1.111,-12.628) (-7.186,-1.988) (-8.917,-0.016)      4.1559
127      7.19343   8.28649   5.18277 -36.37759 -30.47466 -23.79299       (-1.120,-12.638) (-7.167,-1.984) (-8.921,-0.027)      4.16471
128      7.18510   8.27549   5.16707 -36.34589 -30.44245 -23.77366       (-1.128,-12.647) (-7.148,-1.980) (-8.925,-0.038)      4.17366
129      7.17678   8.26448   5.15137 -36.31419 -30.41023 -23.75434       (-1.136,-12.657) (-7.128,-1.977) (-8.928,-0.049)      4.18276
130      7.16846   8.25348   5.13567 -36.28249 -30.37801 -23.73501       (-1.145,-12.667) (-7.109,-1.973) (-8.932,-0.060)      4.192
131      7.16014   8.24248   5.11997 -36.25079 -30.34580 -23.71569       (-1.153,-12.676) (-7.090,-1.970) (-8.936,-0.071)      4.20139
132      7.15182   8.23148   5.10427 -36.21909 -30.31358 -23.69637       (-1.161,-12.686) (-7.070,-1.966) (-8.940,-0.082)      4.21091
133      7.14350   8.22047   5.08857 -36.18739 -30.28136 -23.67704       (-1.170,-12.696) (-7.051,-1.962) (-8.943,-0.093)      4.22058
134      7.13518   8.20947   5.07287 -36.15569 -30.24915 -23.65772       (-1.178,-12.705) (-7.032,-1.959) (-8.947,-0.104)      4.23038
135      7.12685   8.19847   5.05717 -36.12399 -30.21693 -23.63839       (-1.186,-12.715) (-7.012,-1.955) (-8.951,-0.115)      4.24033
136      7.11853   8.18746   5.04147 -36.09229 -30.18471 -23.61907       (-1.195,-12.724) (-6.993,-1.951) (-8.955,-0.126)      4.25041
137      7.11021   8.17646   5.02577 -36.06060 -30.15249 -23.59975       (-1.203,-12.734) (-6.974,-1.948) (-8.958,-0.137)      4.26063
138      7.10189   8.16546   5.01007 -36.02890 -30.12028 -23.58042       (-1.211,-12.744) (-6.954,-1.944) (-8.962,-0.148)      4.27098
139      7.09357   8.15446   4.99437 -35.99720 -30.08806 -23.56110       (-1.220,-12.753) (-6.935,-1.941) (-8.966,-0.159)      4.28147
140      7.08525   8.14345   4.97867 -35.96550 -30.05584 -23.54177       (-1.228,-12.763) (-6.916,-1.937) (-8.970,-0.170)      4.29209
141      7.07693   8.13245   4.96297 -35.93380 -30.02363 -23.52245       (-1.236,-12.773) (-6.896,-1.933) (-8.973,-0.181)      4.30285
142      7.06860   8.12145   4.94727 -35.90210 -29.99141 -23.50312       (-1.244,-12.782) (-6.877,-1.930) (-8.977,-0.192)      4.31373
143      7.06028   8.11044   4.93157 -35.87040 -29.95919 -23.48380       (-1.253,-12.792) (-6.858,-1.926) (-8.981,-0.203)      4.32475
144      7.05196   8.09944   4.91587 -35.83870 -29.92698 -23.46448       (-1.261,-12.801) (-6.838,-1.922) (-8.985,-0.214)      4.3359
145      7.04364   8.08844   4.90017 -35.80700 -29.89476 -23.44515       (-1.269,-12.811) (-6.819,-1.919) (-8.988,-0.225)      4.34717
146      7.03532   8.07744   4.88447 -35.77530 -29.86254 -23.42583       (-1.278,-12.821) (-6.800,-1.915) (-8.992,-0.236)      4.35858
147      7.02700   8.06643   4.86877 -35.74360 -29.83033 -23.40650       (-1.286,-12.830) (-6.780,-1.912) (-8.996,-0.247)      4.37011
148      7.01868   8.05543   4.85307 -35.71190 -29.79811 -23.38718       (-1.294,-12.840) (-6.761,-1.908) (-9.000,-0.258)      4.38176
149      7.01035   8.04443   4.83737 -35.68021 -29.76589 -23.36786       (-1.303,-12.850) (-6.742,-1.904) (-9.003,-0.269)      4.39354
150      7.00203   8.03343   4.82167 -35.64851 -29.73367 -23.34853       (-1.311,-12.859) (-6.722,-1.901) (-9.007,-0.280)      4.40545
151      6.99371   8.02242   4.80597 -35.61681 -29.70146 -23.32921       (-1.319,-12.869) (-6.703,-1.897) (-9.011,-0.291)      4.41747
152      6.98539   8.01142   4.79027 -35.58511 -29.66924 -23.30988       (-1.328,-12.879) (-6.684,-1.893) (-9.015,-0.302)      4.42962
153      6.97707   8.00042   4.77457 -35.55341 -29.63702 -23.29056       (-1.336,-12.888) (-6.664,-1.890) (-9.018,-0.313)      4.44189
154      6.96875   7.98941   4.75887 -35.52171 -29.60481 -23.27123       (-1.344,-12.898) (-6.645,-1.886) (-9.022,-0.324)      4.45428
155      6.96043   7.97841   4.74317 -35.49001 -29.57259 -23.25191       (-1.353,-12.907) (-6.626,-1.883) (-9.026,-0.335)      4.46679
156      6.95210   7.96741   4.72747 -35.45831 -29.54037 -23.23259       (-1.361,-12.917) (-6.606,-1.879) (-9.030,-0.346)      4.47941
157      6.94378   7.95641   4.71177 -35.42661 -29.50816 -23.21326       (-1.369,-12.927) (-6.587,-1.875) (-9.033,-0.357)      4.49215
158      6.93546   7.94540   4.69607 -35.39491 -29.47594 -23.19394       (-1.378,-12.936) (-6.568,-1.872) (-9.037,-0.368)      4.50501
159      6.92714   7.93440   4.68037 -35.36321 -29.44372 -23.17461       (-1.386,-12.946) (-6.548,-1.868) (-9.041,-0.379)      4.51798
160      6.91882   7.92340   4.66467 -35.33152 -29.41151 -23.15529       (-1.394,-12.956) (-6.529,-1.864) (-9.045,-0.390)      4.53107
161      6.91050   7.91239   4.64897 -35.29982 -29.37929 -23.13597       (-1.403,-12.965) (-6.510,-1.861) (-9.048,-0.401)      4.54427
162      6.90218   7.90139   4.63327 -35.26812 -29.34707 -23.11664       (-1.411,-12.975) (-6.490,-1.857) (-9.052,-0.412)      4.55758
163      6.89385   7.89039   4.61757 -35.23642 -29.31486 -23.09732       (-1.419,-12.984) (-6.471,-1.854) (-9.056,-0.423)      4.571
164      6.88553   7.87939   4.60187 -35.20472 -29.28264 -23.07799       (-1.428,-12.994) (-6.452,-1.850) (-9.060,-0.434)      4.58453
165      6.87721   7.86838   4.58617 -35.17302 -29.25042 -23.05867       (-1.436,-13.004) (-6.433,-1.846) (-9.063,-0.445)      4.59817
166      6.86889   7.85738   4.57047 -35.14132 -29.21820 -23.03934       (-1.444,-13.013) (-6.413,-1.843) (-9.067,-0.456)      4.61192
167      6.86057   7.84638   4.55477 -35.10962 -29.18599 -23.02002       (-1.453,-13.023) (-6.394,-1.839) (-9.071,-0.467)      4.62578
168      6.85225   7.83537   4.53907 -35.07792 -29.15377 -23.00070       (-1.461,-13.033) (-6.375,-1.835) (-9.075,-0.478)      4.63974
169      6.84393   7.82437   4.52337 -35.04622 -29.12155 -22.98137       (-1.469,-13.042) (-6.355,-1.832) (-9.078,-0.489)      4.6538
170      6.83561   7.81337   4.50767 -35.01452 -29.08934 -22.96205       (-1.477,-13.052) (-6.336,-1.828) (-9.082,-0.500)      4.66797
171      6.82728   7.80237   4.49197 -34.98283 -29.05712 -22.94272       (-1.486,-13.062) (-6.317,-1.825) (-9.086,-0.511)      4.68225
172      6.81896   7.79136   4.47627 -34.95113 -29.02490 -22.92340       (-1.494,-13.071) (-6.297,-1.821) (-9.090,-0.522)      4.69662
173      6.81064   7.78036   4.46057 -34.91943 -28.99269 -22.90408       (-1.502,-13.081) (-6.278,-1.817) (-9.093,-0.533)      4.7111
174      6.80232   7.76936   4.44487 -34.88773 -28.96047 -22.88475       (-1.511,-13.090) (-6.259,-1.814) (-9.097,-0.544)      4.72567
175      6.79400   7.75836   4.42917 -34.85603 -28.92825 -22.86543       (-1.519,-13.100) (-6.239,-1.810) (-9.101,-0.555)      4.74035
176      6.78568   7.74735   4.41347 -34.82433 -28.89604 -22.84610       (-1.527,-13.110) (-6.220,-1.806) (-9.105,-0.566)      4.75513
177      6.77736   7.73635   4.39777 -34.79263 -28.86382 -22.82678       (-1.536,-13.119) (-6.201,-1.803) (-9.108,-0.577)      4.77
178      6.76903   7.72535   4.38207 -34.76093 -28.83160 -22.80745       (-1.544,-13.129) (-6.181,-1.799) (-9.112,-0.588)      4.78497
179      6.76071   7.71434   4.36637 -34.72923 -28.79938 -22.78813       (-1.552,-13.139) (-6.162,-1.796) (-9.116,-0.599)      4.80003
180      6.75239   7.70334   4.35067 -34.69753 -28.76717 -22.76881       (-1.561,-13.148) (-6.143,-1.792) (-9.120,-0.610)      4.81519
181      6.74407   7.69234   4.33497 -34.66583 -28.73495 -22.74948       (-1.569,-13.158) (-6.123,-1.788) (-9.123,-0.621)      4.83045
182      6.73575   7.68134   4.31927 -34.63414 -28.70273 -22.73016       (-1.577,-13.167) (-6.104,-1.785) (-9.127,-0.632)      4.84579
183      6.72743   7.67033   4.30357 -34.60244 -28.67052 -22.71083       (-1.586,-13.177) (-6.085,-1.781) (-9.131,-0.643)      4.86123
184      6.71911   7.65933   4.28787 -34.57074 -28.63830 -22.69151       (-1.594,-13.187) (-6.065,-1.777) (-9.135,-0.654)      4.87676
185      6.71078   7.64833   4.27217 -34.53904 -28.60608 -22.67218       (-1.602,-13.196) (-6.046,-1.774) (-9.138,-0.665)      4.89238
186      6.70246   7.63732   4.25647 -34.50734 -28.57387 -22.65286       (-1.611,-13.206) (-6.027,-1.770) (-9.142,-0.676)      4.90809
