2BOUNDS_2018-03-07.14_21_09.48_.txt     Output is probe cell, reduced cell, NCDist distance between
24    -34.93280 -21.81429 -18.15268 -32.53945  12.41738  -3.48821       (-5.735,-7.999) (-3.194,-6.682) (-28.251,-22.109)      1.15464
25    -34.91930 -21.79595 -18.14058 -32.53468  12.39709  -3.49031       (-5.743,-8.068) (-3.163,-6.654) (-28.266,-22.123)      1.21534
26    -34.90579 -21.77760 -18.12848 -32.52991  12.37680  -3.49241       (-5.752,-8.136) (-3.133,-6.625) (-28.281,-22.137)      1.27857
27    -34.89228 -21.75926 -18.11638 -32.52514  12.35651  -3.49452       (-5.760,-8.205) (-3.102,-6.597) (-28.296,-22.152)      1.344
28    -34.87878 -21.74091 -18.10428 -32.52038  12.33622  -3.49662       (-5.768,-8.273) (-3.072,-6.568) (-28.311,-22.166)      1.41131
29    -34.86527 -21.72257 -18.09218 -32.51561  12.31593  -3.49872       (-5.776,-8.342) (-3.041,-6.540) (-28.326,-22.180)      1.48024
30    -34.85177 -21.70422 -18.08008 -32.51084  12.29564  -3.50082       (-5.784,-8.410) (-3.010,-6.511) (-28.341,-22.195)      1.55058
31    -34.83826 -21.68588 -18.06798 -32.50608  12.27535  -3.50293       (-5.793,-8.479) (-2.980,-6.483) (-28.356,-22.209)      1.62215
32    -34.82475 -21.66753 -18.05588 -32.50131  12.25506  -3.50503       (-5.801,-8.547) (-2.949,-6.454) (-28.371,-22.223)      1.69479
33    -34.81125 -21.64919 -18.04378 -32.49654  12.23477  -3.50713       (-5.809,-8.616) (-2.919,-6.426) (-28.385,-22.238)      1.76836
34    -34.79774 -21.63084 -18.03168 -32.49177  12.21448  -3.50924       (-5.817,-8.684) (-2.888,-6.397) (-28.400,-22.252)      1.84277
35    -34.78423 -21.61250 -18.01958 -32.48701  12.19419  -3.51134       (-5.825,-8.753) (-2.857,-6.369) (-28.415,-22.266)      1.9179
36    -34.77073 -21.59415 -18.00748 -32.48224  12.17390  -3.51344       (-5.834,-8.821) (-2.827,-6.340) (-28.430,-22.281)      1.99368
37    -34.75722 -21.57581 -17.99538 -32.47747  12.15361  -3.51555       (-5.842,-8.890) (-2.796,-6.312) (-28.445,-22.295)      2.07004
38    -34.74372 -21.55746 -17.98328 -32.47270  12.13331  -3.51765       (-5.850,-8.958) (-2.766,-6.283) (-28.460,-22.309)      2.14691
39    -34.73021 -21.53912 -17.97118 -32.46794  12.11302  -3.51975       (-5.858,-9.027) (-2.735,-6.255) (-28.475,-22.324)      2.22424
40    -34.71670 -21.52077 -17.95908 -32.46317  12.09273  -3.52186       (-5.866,-9.095) (-2.705,-6.226) (-28.490,-22.338)      2.30199
41    -34.70320 -21.50242 -17.94698 -32.45840  12.07244  -3.52396       (-5.875,-9.164) (-2.674,-6.198) (-28.505,-22.352)      2.38011
42    -34.68969 -21.48408 -17.93488 -32.45364  12.05215  -3.52606       (-5.883,-9.232) (-2.643,-6.169) (-28.520,-22.367)      2.45858
43    -34.67619 -21.46573 -17.92278 -32.44887  12.03186  -3.52817       (-5.891,-9.301) (-2.613,-6.141) (-28.535,-22.381)      2.53734
44    -34.66268 -21.44739 -17.91068 -32.44410  12.01157  -3.53027       (-5.899,-9.369) (-2.582,-6.112) (-28.550,-22.395)      2.61639
45    -34.64917 -21.42904 -17.89858 -32.43933  11.99128  -3.53237       (-5.907,-9.438) (-2.552,-6.084) (-28.565,-22.410)      2.6957
46    -34.63567 -21.41070 -17.88648 -32.43457  11.97099  -3.53447       (-5.915,-9.506) (-2.521,-6.056) (-28.580,-22.424)      2.77523
47    -34.62216 -21.39235 -17.87438 -32.42980  11.95070  -3.53658       (-5.924,-9.575) (-2.490,-6.027) (-28.595,-22.438)      2.85498
48    -34.60866 -21.37401 -17.86228 -32.42503  11.93041  -3.53868       (-5.932,-9.643) (-2.460,-5.999) (-28.610,-22.453)      2.93493
49    -34.59515 -21.35566 -17.85018 -32.42026  11.91012  -3.54078       (-5.940,-9.712) (-2.429,-5.970) (-28.625,-22.467)      3.01505
50    -34.58164 -21.33732 -17.83808 -32.41550  11.88983  -3.54289       (-5.948,-9.780) (-2.399,-5.942) (-28.640,-22.482)      3.09535
51    -34.56814 -21.31897 -17.82598 -32.41073  11.86954  -3.54499       (-5.956,-9.849) (-2.368,-5.913) (-28.655,-22.496)      3.17579
52    -34.55463 -21.30063 -17.81388 -32.40596  11.84925  -3.54709       (-5.965,-9.917) (-2.338,-5.885) (-28.670,-22.510)      3.25638
53    -34.54113 -21.28228 -17.80178 -32.40120  11.82896  -3.54920       (-5.973,-9.986) (-2.307,-5.856) (-28.685,-22.525)      3.3371
54    -34.52762 -21.26394 -17.78968 -32.39643  11.80867  -3.55130       (-5.981,-10.054) (-2.276,-5.828) (-28.700,-22.539)      3.41795
55    -34.51411 -21.24559 -17.77757 -32.39166  11.78838  -3.55340       (-5.989,-10.123) (-2.246,-5.799) (-28.715,-22.553)      3.49891
56    -34.50061 -21.22725 -17.76547 -32.38689  11.76809  -3.55551       (-5.997,-10.191) (-2.215,-5.771) (-28.730,-22.568)      3.57997
57    -34.48710 -21.20890 -17.75337 -32.38213  11.74780  -3.55761       (-6.006,-10.260) (-2.185,-5.742) (-28.745,-22.582)      3.66114
58    -34.47360 -21.19056 -17.74127 -32.37736  11.72751  -3.55971       (-6.014,-10.328) (-2.154,-5.714) (-28.760,-22.596)      3.74239
59    -34.46009 -21.17221 -17.72917 -32.37259  11.70722  -3.56182       (-6.022,-10.397) (-2.123,-5.685) (-28.775,-22.611)      3.82374
60    -34.44658 -21.15387 -17.71707 -32.36782  11.68693  -3.56392       (-6.030,-10.465) (-2.093,-5.657) (-28.790,-22.625)      3.90516
61    -34.43308 -21.13552 -17.70497 -32.36306  11.66664  -3.56602       (-6.038,-10.534) (-2.062,-5.628) (-28.805,-22.639)      3.98667
62    -34.41957 -21.11718 -17.69287 -32.35829  11.64635  -3.56812       (-6.047,-10.602) (-2.032,-5.600) (-28.820,-22.654)      4.06824
63    -34.40607 -21.09883 -17.68077 -32.35352  11.62606  -3.57023       (-6.055,-10.671) (-2.001,-5.571) (-28.835,-22.668)      4.14988
64    -34.39256 -21.08049 -17.66867 -32.34876  11.60577  -3.57233       (-6.063,-10.739) (-1.971,-5.543) (-28.850,-22.682)      4.23159
65    -34.37905 -21.06214 -17.65657 -32.34399  11.58548  -3.57443       (-6.071,-10.808) (-1.940,-5.514) (-28.865,-22.697)      4.31336
66    -34.36555 -21.04380 -17.64447 -32.33922  11.56519  -3.57654       (-6.079,-10.876) (-1.909,-5.486) (-28.880,-22.711)      4.39518
67    -34.35204 -21.02545 -17.63237 -32.33445  11.54490  -3.57864       (-6.087,-10.945) (-1.879,-5.457) (-28.895,-22.725)      4.47706
68    -34.33854 -21.00711 -17.62027 -32.32969  11.52461  -3.58074       (-6.096,-11.013) (-1.848,-5.429) (-28.910,-22.740)      4.55899
69    -34.32503 -20.98876 -17.60817 -32.32492  11.50432  -3.58285       (-6.104,-11.082) (-1.818,-5.400) (-28.925,-22.754)      4.64096
70    -34.31152 -20.97042 -17.59607 -32.32015  11.48403  -3.58495       (-6.112,-11.150) (-1.787,-5.372) (-28.940,-22.768)      4.72298
71    -34.29802 -20.95207 -17.58397 -32.31538  11.46374  -3.58705       (-6.120,-11.219) (-1.756,-5.344) (-28.955,-22.783)      4.80505
72    -34.28451 -20.93373 -17.57187 -32.31062  11.44345  -3.58916       (-6.128,-11.287) (-1.726,-5.315) (-28.969,-22.797)      4.88716
73    -34.27101 -20.91538 -17.55977 -32.30585  11.42316  -3.59126       (-6.137,-11.356) (-1.695,-5.287) (-28.984,-22.811)      4.9693
74    -34.25750 -20.89704 -17.54767 -32.30108  11.40287  -3.59336       (-6.145,-11.424) (-1.665,-5.258) (-28.999,-22.826)      5.05148
75    -34.24399 -20.87869 -17.53557 -32.29632  11.38258  -3.59546       (-6.153,-11.493) (-1.634,-5.230) (-29.014,-22.840)      5.1337
76    -34.23049 -20.86035 -17.52347 -32.29155  11.36229  -3.59757       (-6.161,-11.561) (-1.604,-5.201) (-29.029,-22.854)      5.21595
77    -34.21698 -20.84200 -17.51137 -32.28678  11.34200  -3.59967       (-6.169,-11.630) (-1.573,-5.173) (-29.044,-22.869)      5.29824
78    -34.20348 -20.82366 -17.49927 -32.28201  11.32171  -3.60177       (-6.178,-11.698) (-1.542,-5.144) (-29.059,-22.883)      5.38055
79    -34.18997 -20.80531 -17.48717 -32.27725  11.30142  -3.60388       (-6.186,-11.767) (-1.512,-5.116) (-29.074,-22.897)      5.4629
80    -34.17646 -20.78697 -17.47507 -32.27248  11.28112  -3.60598       (-6.194,-11.835) (-1.481,-5.087) (-29.089,-22.912)      5.54527
81    -34.16296 -20.76862 -17.46297 -32.26771  11.26083  -3.60808       (-6.202,-11.904) (-1.451,-5.059) (-29.104,-22.926)      5.62767
82    -34.14945 -20.75028 -17.45087 -32.26294  11.24054  -3.61019       (-6.210,-11.972) (-1.420,-5.030) (-29.119,-22.940)      5.71009
83    -34.13595 -20.73193 -17.43877 -32.25818  11.22025  -3.61229       (-6.219,-12.041) (-1.389,-5.002) (-29.134,-22.955)      5.79254
84    -34.12244 -20.71359 -17.42667 -32.25341  11.19996  -3.61439       (-6.227,-12.109) (-1.359,-4.973) (-29.149,-22.969)      5.87501
85    -34.10893 -20.69524 -17.41457 -32.24864  11.17967  -3.61650       (-6.235,-12.178) (-1.328,-4.945) (-29.164,-22.983)      5.9575
86    -34.09543 -20.67690 -17.40247 -32.24387  11.15938  -3.61860       (-6.243,-12.246) (-1.298,-4.916) (-29.179,-22.998)      6.04002
87    -34.08192 -20.65855 -17.39037 -32.23911  11.13909  -3.62070       (-6.251,-12.315) (-1.267,-4.888) (-29.194,-23.012)      6.12256
88    -34.06842 -20.64021 -17.37827 -32.23434  11.11880  -3.62281       (-6.259,-12.383) (-1.237,-4.859) (-29.209,-23.026)      6.20511
89    -34.05491 -20.62186 -17.36617 -32.22957  11.09851  -3.62491       (-6.268,-12.452) (-1.206,-4.831) (-29.224,-23.041)      6.28769
90    -34.04140 -20.60352 -17.35407 -32.22481  11.07822  -3.62701       (-6.276,-12.520) (-1.175,-4.802) (-29.239,-23.055)      6.37028
91    -34.02790 -20.58517 -17.34197 -32.22004  11.05793  -3.62911       (-6.284,-12.589) (-1.145,-4.774) (-29.254,-23.070)      6.4529
92    -34.01439 -20.56683 -17.32987 -32.21527  11.03764  -3.63122       (-6.292,-12.657) (-1.114,-4.745) (-29.269,-23.084)      6.53553
93    -34.00089 -20.54848 -17.31777 -32.21050  11.01735  -3.63332       (-6.300,-12.726) (-1.084,-4.717) (-29.284,-23.098)      6.61817
94    -33.98738 -20.53014 -17.30567 -32.20574  10.99706  -3.63542       (-6.309,-12.794) (-1.053,-4.688) (-29.299,-23.113)      6.70083
95    -33.97387 -20.51179 -17.29357 -32.20097  10.97677  -3.63753       (-6.317,-12.863) (-1.022,-4.660) (-29.314,-23.127)      6.78351
96    -33.96037 -20.49345 -17.28147 -32.19620  10.95648  -3.63963       (-6.325,-12.931) (-0.992,-4.631) (-29.329,-23.141)      6.8662
97    -33.94686 -20.47510 -17.26937 -32.19143  10.93619  -3.64173       (-6.333,-13.000) (-0.961,-4.603) (-29.344,-23.156)      6.9489
98    -33.93336 -20.45676 -17.25727 -32.18667  10.91590  -3.64384       (-6.341,-13.068) (-0.931,-4.575) (-29.359,-23.170)      7.03162
99    -33.91985 -20.43841 -17.24517 -32.18190  10.89561  -3.64594       (-6.350,-13.137) (-0.900,-4.546) (-29.374,-23.184)      7.11435
100    -33.90634 -20.42007 -17.23307 -32.17713  10.87532  -3.64804       (-6.358,-13.205) (-0.870,-4.518) (-29.389,-23.199)      7.1971
101    -33.89284 -20.40172 -17.22097 -32.17237  10.85503  -3.65015       (-6.366,-13.274) (-0.839,-4.489) (-29.404,-23.213)      7.27985
102    -33.87933 -20.38338 -17.20887 -32.16760  10.83474  -3.65225       (-6.374,-13.342) (-0.808,-4.461) (-29.419,-23.227)      7.36262
103    -33.86583 -20.36503 -17.19677 -32.16283  10.81445  -3.65435       (-6.382,-13.411) (-0.778,-4.432) (-29.434,-23.242)      7.4454
104    -33.85232 -20.34669 -17.18467 -32.15806  10.79416  -3.65646       (-6.391,-13.479) (-0.747,-4.404) (-29.449,-23.256)      7.52819
105    -33.83881 -20.32834 -17.17257 -32.15330  10.77387  -3.65856       (-6.399,-13.548) (-0.717,-4.375) (-29.464,-23.270)      7.61099
106    -33.82531 -20.31000 -17.16047 -32.14853  10.75358  -3.66066       (-6.407,-13.616) (-0.686,-4.347) (-29.479,-23.285)      7.69381
107    -33.81180 -20.29165 -17.14837 -32.14376  10.73329  -3.66276       (-6.415,-13.685) (-0.655,-4.318) (-29.494,-23.299)      7.77663
108    -33.79830 -20.27331 -17.13627 -32.13899  10.71300  -3.66487       (-6.423,-13.753) (-0.625,-4.290) (-29.509,-23.313)      7.85946
109    -33.78479 -20.25496 -17.12417 -32.13423  10.69271  -3.66697       (-6.431,-13.822) (-0.594,-4.261) (-29.524,-23.328)      7.9423
110    -33.77128 -20.23662 -17.11207 -32.12946  10.67242  -3.66907       (-6.440,-13.890) (-0.564,-4.233) (-29.539,-23.342)      8.02515
111    -33.75778 -20.21827 -17.09997 -32.12469  10.65213  -3.67118       (-6.448,-13.959) (-0.533,-4.204) (-29.553,-23.356)      8.10801
112    -33.74427 -20.19993 -17.08787 -32.11993  10.63184  -3.67328       (-6.456,-14.027) (-0.503,-4.176) (-29.568,-23.371)      8.19088
113    -33.73077 -20.18158 -17.07577 -32.11516  10.61155  -3.67538       (-6.464,-14.096) (-0.472,-4.147) (-29.583,-23.385)      8.27375
114    -33.71726 -20.16324 -17.06367 -32.11039  10.59126  -3.67749       (-6.472,-14.164) (-0.441,-4.119) (-29.598,-23.399)      8.35663
115    -33.70375 -20.14489 -17.05157 -32.10562  10.57097  -3.67959       (-6.481,-14.233) (-0.411,-4.090) (-29.613,-23.414)      8.43953
116    -33.69025 -20.12655 -17.03947 -32.10086  10.55068  -3.68169       (-6.489,-14.301) (-0.380,-4.062) (-29.628,-23.428)      8.52243
117    -33.67674 -20.10820 -17.02737 -32.09609  10.53039  -3.68380       (-6.497,-14.370) (-0.350,-4.033) (-29.643,-23.442)      8.60533
118    -33.66324 -20.08986 -17.01527 -32.09132  10.51010  -3.68590       (-6.505,-14.438) (-0.319,-4.005) (-29.658,-23.457)      8.68825
119    -33.64973 -20.07151 -17.00317 -32.08655  10.48981  -3.68800       (-6.513,-14.507) (-0.288,-3.976) (-29.673,-23.471)      8.77117
120    -33.63622 -20.05317 -16.99107 -32.08179  10.46952  -3.69010       (-6.522,-14.575) (-0.258,-3.948) (-29.688,-23.485)      8.85409
121    -33.62272 -20.03482 -16.97897 -32.07702  10.44922  -3.69221       (-6.530,-14.644) (-0.227,-3.919) (-29.703,-23.500)      8.93703
122    -33.60921 -20.01648 -16.96686 -32.07225  10.42893  -3.69431       (-6.538,-14.712) (-0.197,-3.891) (-29.718,-23.514)      9.01997
123    -33.59571 -19.99813 -16.95476 -32.06749  10.40864  -3.69641       (-6.546,-14.781) (-0.166,-3.863) (-29.733,-23.528)      9.10291
124    -33.58220 -19.97979 -16.94266 -32.06272  10.38835  -3.69852       (-6.554,-14.849) (-0.136,-3.834) (-29.748,-23.543)      9.18587
125    -33.56869 -19.96144 -16.93056 -32.05795  10.36806  -3.70062       (-6.563,-14.917) (-0.105,-3.806) (-29.763,-23.557)      9.26883
126    -33.55519 -19.94310 -16.91846 -32.05318  10.34777  -3.70272       (-6.571,-14.986) (-0.074,-3.777) (-29.778,-23.571)      9.35179
127    -33.54168 -19.92475 -16.90636 -32.04842  10.32748  -3.70483       (-6.579,-15.054) (-0.044,-3.749) (-29.793,-23.586)      9.43476
128    -33.52817 -19.90641 -16.89426 -32.04365  10.30719  -3.70693       (-6.587,-15.123) (-0.013,-3.720) (-29.808,-23.600)      9.51773
129    -33.51467 -19.88806 -16.88216 -32.03888  10.28690  -3.70903       (-23.597,-15.174) (-0.017,-3.709) (-29.806,-6.578)      10.6068    *****
130    -33.50116 -19.86972 -16.87006 -32.03411  10.26661  -3.71114       (-23.581,-15.212) (-0.048,-3.711) (-29.790,-6.555)      10.6072
131    -33.48766 -19.85137 -16.85796 -32.02935  10.24632  -3.71324       (-23.565,-15.250) (-0.079,-3.713) (-29.774,-6.533)      10.608
132    -33.47415 -19.83303 -16.84586 -32.02458  10.22603  -3.71534       (-23.548,-15.288) (-0.109,-3.715) (-29.759,-6.511)      10.609
133    -33.46064 -19.81468 -16.83376 -32.01981  10.20574  -3.71745       (-23.532,-15.326) (-0.140,-3.717) (-29.743,-6.488)      10.6104
134    -33.44714 -19.79634 -16.82166 -32.01505  10.18545  -3.71955       (-23.516,-15.364) (-0.170,-3.720) (-29.728,-6.466)      10.6121
135    -33.43363 -19.77799 -16.80956 -32.01028  10.16516  -3.72165       (-23.500,-15.402) (-0.201,-3.722) (-29.712,-6.444)      10.6141
136    -33.42013 -19.75965 -16.79746 -32.00551  10.14487  -3.72375       (-23.483,-15.440) (-0.231,-3.724) (-29.696,-6.421)      10.6164
137    -33.40662 -19.74130 -16.78536 -32.00074  10.12458  -3.72586       (-23.467,-15.477) (-0.262,-3.726) (-29.681,-6.399)      10.619
138    -33.39311 -19.72296 -16.77326 -31.99598  10.10429  -3.72796       (-23.451,-15.515) (-0.293,-3.728) (-29.665,-6.376)      10.622
139    -33.37961 -19.70461 -16.76116 -31.99121  10.08400  -3.73006       (-23.435,-15.553) (-0.323,-3.730) (-29.650,-6.354)      10.6253
140    -33.36610 -19.68627 -16.74906 -31.98644  10.06371  -3.73217       (-23.418,-15.591) (-0.354,-3.732) (-29.634,-6.332)      10.6289
141    -33.35260 -19.66792 -16.73696 -31.98167  10.04342  -3.73427       (-23.402,-15.629) (-0.384,-3.734) (-29.618,-6.309)      10.6328
142    -33.33909 -19.64958 -16.72486 -31.97691  10.02313  -3.73637       (-23.386,-15.667) (-0.415,-3.736) (-29.603,-6.287)      10.637
143    -33.32558 -19.63123 -16.71276 -31.97214  10.00284  -3.73848       (-23.370,-15.705) (-0.446,-3.738) (-29.587,-6.264)      10.6416
144    -33.31208 -19.61289 -16.70066 -31.96737   9.98255  -3.74058       (-23.353,-15.743) (-0.476,-3.741) (-29.571,-6.242)      10.6464
145    -33.29857 -19.59454 -16.68856 -31.96260   9.96226  -3.74268       (-23.337,-15.781) (-0.507,-3.743) (-29.556,-6.220)      10.6516
146    -33.28507 -19.57620 -16.67646 -31.95784   9.94197  -3.74479       (-23.321,-15.819) (-0.537,-3.745) (-29.540,-6.197)      10.6571
147    -33.27156 -19.55785 -16.66436 -31.95307   9.92168  -3.74689       (-23.305,-15.857) (-0.568,-3.747) (-29.525,-6.175)      10.6629
148    -33.25805 -19.53951 -16.65226 -31.94830   9.90139  -3.74899       (-23.288,-15.895) (-0.598,-3.749) (-29.509,-6.152)      10.669
149    -33.24455 -19.52116 -16.64016 -31.94354   9.88110  -3.75110       (-23.272,-15.932) (-0.629,-3.751) (-29.493,-6.130)      10.6755
150    -33.23104 -19.50282 -16.62806 -31.93877   9.86081  -3.75320       (-23.256,-15.970) (-0.660,-3.753) (-29.478,-6.108)      10.6822
151    -33.21754 -19.48447 -16.61596 -31.93400   9.84052  -3.75530       (-23.240,-16.008) (-0.690,-3.755) (-29.462,-6.085)      10.6893
152    -33.20403 -19.46613 -16.60386 -31.92923   9.82023  -3.75740       (-23.224,-16.046) (-0.721,-3.757) (-29.447,-6.063)      10.6967
153    -33.19052 -19.44778 -16.59176 -31.92447   9.79994  -3.75951       (-23.207,-16.084) (-0.751,-3.760) (-29.431,-6.040)      10.7043
154    -33.17702 -19.42943 -16.57966 -31.91970   9.77965  -3.76161       (-23.191,-16.122) (-0.782,-3.762) (-29.415,-6.018)      10.7123
155    -33.16351 -19.41109 -16.56756 -31.91493   9.75936  -3.76371       (-23.175,-16.160) (-0.813,-3.764) (-29.400,-5.996)      10.7206
156    -33.15001 -19.39274 -16.55546 -31.91016   9.73907  -3.76582       (-23.159,-16.198) (-0.843,-3.766) (-29.384,-5.973)      10.7293
157    -33.13650 -19.37440 -16.54336 -31.90540   9.71878  -3.76792       (-23.142,-16.236) (-0.874,-3.768) (-29.369,-5.951)      10.7382
158    -33.12299 -19.35605 -16.53126 -31.90063   9.69849  -3.77002       (-23.126,-16.274) (-0.904,-3.770) (-29.353,-5.928)      10.7474
159    -33.10949 -19.33771 -16.51916 -31.89586   9.67820  -3.77213       (-23.110,-16.312) (-0.935,-3.772) (-29.337,-5.906)      10.7569
160    -33.09598 -19.31936 -16.50706 -31.89110   9.65791  -3.77423       (-23.094,-16.350) (-0.965,-3.774) (-29.322,-5.884)      10.7668
161    -33.08248 -19.30102 -16.49496 -31.88633   9.63762  -3.77633       (-23.077,-16.387) (-0.996,-3.776) (-29.306,-5.861)      10.7769
162    -33.06897 -19.28267 -16.48286 -31.88156   9.61733  -3.77844       (-23.061,-16.425) (-1.027,-3.778) (-29.291,-5.839)      10.7874
163    -33.05546 -19.26433 -16.47076 -31.87679   9.59703  -3.78054       (-23.045,-16.463) (-1.057,-3.781) (-29.275,-5.816)      10.7982
164    -33.04196 -19.24598 -16.45866 -31.87203   9.57674  -3.78264       (-23.029,-16.501) (-1.088,-3.783) (-29.259,-5.794)      10.8092
165    -33.02845 -19.22764 -16.44656 -31.86726   9.55645  -3.78474       (-23.012,-16.539) (-1.118,-3.785) (-29.244,-5.772)      10.8206
166    -33.01495 -19.20929 -16.43446 -31.86249   9.53616  -3.78685       (-22.996,-16.577) (-1.149,-3.787) (-29.228,-5.749)      10.8322
167    -33.00144 -19.19095 -16.42236 -31.85772   9.51587  -3.78895       (-22.980,-16.615) (-1.180,-3.789) (-29.212,-5.727)      10.8442
168    -32.98793 -19.17260 -16.41026 -31.85296   9.49558  -3.79105       (-22.964,-16.653) (-1.210,-3.791) (-29.197,-5.705)      10.8565
169    -32.97443 -19.15426 -16.39816 -31.84819   9.47529  -3.79316       (-22.947,-16.691) (-1.241,-3.793) (-29.181,-5.682)      10.869
170    -32.96092 -19.13591 -16.38606 -31.84342   9.45500  -3.79526       (-22.931,-16.729) (-1.271,-3.795) (-29.166,-5.660)      10.8819
171    -32.94742 -19.11757 -16.37396 -31.83866   9.43471  -3.79736       (-22.915,-16.767) (-1.302,-3.797) (-29.150,-5.637)      10.895
172    -32.93391 -19.09922 -16.36186 -31.83389   9.41442  -3.79947       (-22.899,-16.805) (-1.332,-3.799) (-29.134,-5.615)      10.9085
173    -32.92040 -19.08088 -16.34976 -31.82912   9.39413  -3.80157       (-22.882,-16.842) (-1.363,-3.802) (-29.119,-5.593)      10.9222
174    -32.90690 -19.06253 -16.33766 -31.82435   9.37384  -3.80367       (-22.866,-16.880) (-1.394,-3.804) (-29.103,-5.570)      10.9362
175    -32.89339 -19.04419 -16.32556 -31.81959   9.35355  -3.80578       (-22.850,-16.918) (-1.424,-3.806) (-29.088,-5.548)      10.9506
176    -32.87989 -19.02584 -16.31346 -31.81482   9.33326  -3.80788       (-22.834,-16.956) (-1.455,-3.808) (-29.072,-5.525)      10.9652
177    -32.86638 -19.00750 -16.30136 -31.81005   9.31297  -3.80998       (-22.817,-16.994) (-1.485,-3.810) (-29.056,-5.503)      10.9801
178    -32.85287 -18.98915 -16.28926 -31.80528   9.29268  -3.81209       (-22.801,-17.032) (-1.516,-3.812) (-29.041,-5.481)      10.9953
179    -32.83937 -18.97081 -16.27716 -31.80052   9.27239  -3.81419       (-22.785,-17.070) (-1.547,-3.814) (-29.025,-5.458)      11.0107
180    -32.82586 -18.95246 -16.26506 -31.79575   9.25210  -3.81629       (-22.769,-17.108) (-1.577,-3.816) (-29.010,-5.436)      11.0265
181    -32.81236 -18.93412 -16.25296 -31.79098   9.23181  -3.81839       (-22.753,-17.146) (-1.608,-3.818) (-28.994,-5.413)      11.0425
182    -32.79885 -18.91577 -16.24086 -31.78622   9.21152  -3.82050       (-22.736,-17.184) (-1.638,-3.820) (-28.978,-5.391)      11.0589
