2BOUNDS_2018-03-07.14_22_48.89_.txt     Output is probe cell, reduced cell, NCDist distance between
58    -22.81949 -28.82954 -34.03493  -0.37466 -31.32414  17.12878       (-12.274,-4.008) (-1.348,-3.532) (-8.479,-1.211)      5.17388
59    -22.79870 -28.80535 -34.01075  -0.37445 -31.29681  17.11049       (-12.284,-4.075) (-1.314,-3.489) (-8.522,-1.236)      5.16635
60    -22.77791 -28.78117 -33.98658  -0.37423 -31.26947  17.09220       (-12.293,-4.143) (-1.280,-3.446) (-8.565,-1.261)      5.16078
61    -22.75712 -28.75699 -33.96240  -0.37402 -31.24214  17.07392       (-12.303,-4.211) (-1.245,-3.403) (-8.607,-1.286)      5.15718
62    -22.73632 -28.73281 -33.93823  -0.37380 -31.21481  17.05563       (-12.313,-4.278) (-1.211,-3.360) (-8.650,-1.311)      5.15555
63    -22.71553 -28.70862 -33.91406  -0.37359 -31.18748  17.03734       (-12.322,-4.346) (-1.177,-3.317) (-8.693,-1.337)      5.1559
64    -22.69474 -28.68444 -33.88988  -0.37337 -31.16015  17.01905       (-12.332,-4.414) (-1.143,-3.274) (-8.736,-1.362)      5.15821
65    -22.67395 -28.66026 -33.86571  -0.37316 -31.13282  17.00076       (-12.342,-4.481) (-1.108,-3.231) (-8.779,-1.387)      5.16251
66    -22.65316 -28.63608 -33.84154  -0.37294 -31.10549  16.98247       (-12.351,-4.549) (-1.074,-3.188) (-8.822,-1.412)      5.16876
67    -22.63237 -28.61190 -33.81736  -0.37273 -31.07816  16.96418       (-12.361,-4.617) (-1.040,-3.145) (-8.865,-1.438)      5.17698
68    -22.61158 -28.58771 -33.79319  -0.37251 -31.05083  16.94589       (-12.371,-4.684) (-1.006,-3.101) (-8.908,-1.463)      5.18715
69    -22.59079 -28.56353 -33.76901  -0.37230 -31.02350  16.92760       (-12.380,-4.752) (-0.971,-3.058) (-8.950,-1.488)      5.19627
70    -22.56999 -28.53935 -33.74484  -0.37208 -30.99617  16.90931       (-12.390,-4.820) (-0.937,-3.015) (-8.993,-1.513)      5.20729
71    -22.54920 -28.51517 -33.72067  -0.37186 -30.96884  16.89102       (-12.400,-4.888) (-0.903,-2.972) (-9.036,-1.539)      5.21662
72    -22.52841 -28.49098 -33.69649  -0.37165 -30.94151  16.87274       (-12.409,-4.955) (-0.868,-2.929) (-9.079,-1.564)      5.19408
73    -22.50762 -28.46680 -33.67232  -0.37143 -30.91418  16.85445       (-12.419,-5.023) (-0.834,-2.886) (-9.122,-1.589)      5.1734
74    -22.48683 -28.44262 -33.64815  -0.37122 -30.88684  16.83616       (-12.429,-5.091) (-0.800,-2.843) (-9.165,-1.614)      5.15462
75    -22.46604 -28.41844 -33.62397  -0.37100 -30.85951  16.81787       (-12.438,-5.158) (-0.766,-2.800) (-9.208,-1.640)      5.13775
76    -22.44525 -28.39425 -33.59980  -0.37079 -30.83218  16.79958       (-12.448,-5.226) (-0.731,-2.757) (-9.250,-1.665)      5.12281
77    -22.42445 -28.37007 -33.57562  -0.37057 -30.80485  16.78129       (-12.458,-5.294) (-0.697,-2.714) (-9.293,-1.690)      5.10983
78    -22.40366 -28.34589 -33.55145  -0.37036 -30.77752  16.76300       (-12.467,-5.361) (-0.663,-2.671) (-9.336,-1.715)      5.0988
79    -22.38287 -28.32171 -33.52728  -0.37014 -30.75019  16.74471       (-12.477,-5.429) (-0.629,-2.627) (-9.379,-1.741)      5.08976
80    -22.36208 -28.29752 -33.50310  -0.36993 -30.72286  16.72642       (-12.487,-5.497) (-0.594,-2.584) (-9.422,-1.766)      5.0827
81    -22.34129 -28.27334 -33.47893  -0.36971 -30.69553  16.70813       (-12.496,-5.564) (-0.560,-2.541) (-9.465,-1.791)      5.07764
82    -22.32050 -28.24916 -33.45476  -0.36950 -30.66820  16.68984       (-12.506,-5.632) (-0.526,-2.498) (-9.508,-1.816)      5.07458
83    -22.29971 -28.22498 -33.43058  -0.36928 -30.64087  16.67156       (-12.516,-5.700) (-0.491,-2.455) (-9.551,-1.842)      5.07352
84    -22.27892 -28.20079 -33.40641  -0.36907 -30.61354  16.65327       (-12.525,-5.768) (-0.457,-2.412) (-9.593,-1.867)      5.07447
85    -22.25812 -28.17661 -33.38223  -0.36885 -30.58621  16.63498       (-12.535,-5.835) (-0.423,-2.369) (-9.636,-1.892)      5.07743
86    -22.23733 -28.15243 -33.35806  -0.36864 -30.55888  16.61669       (-12.545,-5.903) (-0.389,-2.326) (-9.679,-1.917)      5.08239
87    -22.21654 -28.12825 -33.33389  -0.36842 -30.53155  16.59840       (-12.554,-5.971) (-0.354,-2.283) (-9.722,-1.942)      5.08935
88    -22.19575 -28.10407 -33.30971  -0.36821 -30.50421  16.58011       (-12.564,-6.038) (-0.320,-2.240) (-9.765,-1.968)      5.09829
89    -22.17496 -28.07988 -33.28554  -0.36799 -30.47688  16.56182       (-12.574,-6.106) (-0.286,-2.197) (-9.808,-1.993)      5.10921
90    -22.15417 -28.05570 -33.26137  -0.36778 -30.44955  16.54353       (-12.583,-6.174) (-0.252,-2.153) (-9.851,-2.018)      5.1221
91    -22.13338 -28.03152 -33.23719  -0.36756 -30.42222  16.52524       (-12.593,-6.241) (-0.217,-2.110) (-9.893,-2.043)      5.13693
92    -22.11258 -28.00734 -33.21302  -0.36735 -30.39489  16.50695       (-12.603,-6.309) (-0.183,-2.067) (-9.936,-2.069)      5.1537
93    -22.09179 -27.98315 -33.18884  -0.36713 -30.36756  16.48866       (-12.612,-6.377) (-0.149,-2.024) (-9.979,-2.094)      5.17239
94    -22.07100 -27.95897 -33.16467  -0.36692 -30.34023  16.47038       (-12.622,-6.445) (-0.114,-1.981) (-10.022,-2.119)      5.19296
95    -22.05021 -27.93479 -33.14050  -0.36670 -30.31290  16.45209       (-12.632,-6.512) (-0.080,-1.938) (-10.065,-2.144)      5.21541
96    -22.02942 -27.91061 -33.11632  -0.36649 -30.28557  16.43380       (-12.641,-6.580) (-0.046,-1.895) (-10.108,-2.170)      5.23971
97    -22.00863 -27.88642 -33.09215  -0.36627 -30.25824  16.41551       (-12.651,-6.648) (-0.012,-1.852) (-10.151,-2.195)      5.26583
98    -21.98784 -27.86224 -33.06798  -0.36606 -30.23091  16.39722       (-2.197,-6.693) (-1.831,-0.023) (-12.638,-10.171)      6.47959    *****
99    -21.96705 -27.83806 -33.04380  -0.36584 -30.20358  16.37893       (-2.188,-6.726) (-1.823,-0.057) (-12.613,-10.179)      6.46115
100    -21.94625 -27.81388 -33.01963  -0.36563 -30.17625  16.36064       (-2.179,-6.759) (-1.814,-0.091) (-12.589,-10.188)      6.44314
101    -21.92546 -27.78969 -32.99546  -0.36541 -30.14892  16.34235       (-2.170,-6.793) (-1.805,-0.125) (-12.564,-10.197)      6.42557
102    -21.90467 -27.76551 -32.97128  -0.36520 -30.12159  16.32406       (-2.161,-6.826) (-1.796,-0.160) (-12.540,-10.205)      6.40844
103    -21.88388 -27.74133 -32.94711  -0.36498 -30.09425  16.30577       (-2.152,-6.860) (-1.787,-0.194) (-12.515,-10.214)      6.39175
104    -21.86309 -27.71715 -32.92293  -0.36476 -30.06692  16.28748       (-2.143,-6.893) (-1.779,-0.228) (-12.490,-10.222)      6.37551
105    -21.84230 -27.69296 -32.89876  -0.36455 -30.03959  16.26920       (-2.134,-6.927) (-1.770,-0.263) (-12.466,-10.231)      6.35973
106    -21.82151 -27.66878 -32.87459  -0.36433 -30.01226  16.25091       (-2.125,-6.960) (-1.761,-0.297) (-12.441,-10.240)      6.34439
107    -21.80071 -27.64460 -32.85041  -0.36412 -29.98493  16.23262       (-2.116,-6.993) (-1.752,-0.331) (-12.417,-10.248)      6.32951
108    -21.77992 -27.62042 -32.82624  -0.36390 -29.95760  16.21433       (-2.107,-7.027) (-1.743,-0.365) (-12.392,-10.257)      6.3151
109    -21.75913 -27.59624 -32.80207  -0.36369 -29.93027  16.19604       (-2.098,-7.060) (-1.734,-0.400) (-12.367,-10.265)      6.30114
110    -21.73834 -27.57205 -32.77789  -0.36347 -29.90294  16.17775       (-2.089,-7.094) (-1.726,-0.434) (-12.343,-10.274)      6.28766
111    -21.71755 -27.54787 -32.75372  -0.36326 -29.87561  16.15946       (-2.080,-7.127) (-1.717,-0.468) (-12.318,-10.283)      6.27464
112    -21.69676 -27.52369 -32.72954  -0.36304 -29.84828  16.14117       (-2.071,-7.161) (-1.708,-0.502) (-12.294,-10.291)      6.2621
113    -21.67597 -27.49951 -32.70537  -0.36283 -29.82095  16.12288       (-2.062,-7.194) (-1.699,-0.537) (-12.269,-10.300)      6.25003
114    -21.65518 -27.47532 -32.68120  -0.36261 -29.79362  16.10459       (-2.053,-7.227) (-1.690,-0.571) (-12.244,-10.308)      6.23844
115    -21.63438 -27.45114 -32.65702  -0.36240 -29.76629  16.08630       (-2.044,-7.261) (-1.682,-0.605) (-12.220,-10.317)      6.22733
116    -21.61359 -27.42696 -32.63285  -0.36218 -29.73896  16.06802       (-2.035,-7.294) (-1.673,-0.640) (-12.195,-10.326)      6.21671
117    -21.59280 -27.40278 -32.60868  -0.36197 -29.71162  16.04973       (-2.026,-7.328) (-1.664,-0.674) (-12.171,-10.334)      6.20657
118    -21.57201 -27.37859 -32.58450  -0.36175 -29.68429  16.03144       (-2.017,-7.361) (-1.655,-0.708) (-12.146,-10.343)      6.19692
119    -21.55122 -27.35441 -32.56033  -0.36154 -29.65696  16.01315       (-2.008,-7.394) (-1.646,-0.742) (-12.121,-10.351)      6.18776
120    -21.53043 -27.33023 -32.53615  -0.36132 -29.62963  15.99486       (-1.999,-7.428) (-1.637,-0.777) (-12.097,-10.360)      6.17909
121    -21.50964 -27.30605 -32.51198  -0.36111 -29.60230  15.97657       (-1.990,-7.461) (-1.629,-0.811) (-12.072,-10.368)      6.17092
122    -21.48885 -27.28186 -32.48781  -0.36089 -29.57497  15.95828       (-1.981,-7.495) (-1.620,-0.845) (-12.048,-10.377)      6.16325
123    -21.46805 -27.25768 -32.46363  -0.36068 -29.54764  15.93999       (-1.972,-7.528) (-1.611,-0.879) (-12.023,-10.386)      6.15607
124    -21.44726 -27.23350 -32.43946  -0.36046 -29.52031  15.92170       (-1.963,-7.562) (-1.602,-0.914) (-11.998,-10.394)      6.1494
125    -21.42647 -27.20932 -32.41529  -0.36025 -29.49298  15.90341       (-1.954,-7.595) (-1.593,-0.948) (-11.974,-10.403)      6.14323
126    -21.40568 -27.18513 -32.39111  -0.36003 -29.46565  15.88512       (-1.945,-7.628) (-1.585,-0.982) (-11.949,-10.411)      6.13756
127    -21.38489 -27.16095 -32.36694  -0.35982 -29.43832  15.86684       (-1.936,-7.662) (-1.576,-1.017) (-11.925,-10.420)      6.1324
128    -21.36410 -27.13677 -32.34276  -0.35960 -29.41099  15.84855       (-1.927,-7.695) (-1.567,-1.051) (-11.900,-10.429)      6.12774
129    -21.34331 -27.11259 -32.31859  -0.35939 -29.38366  15.83026       (-1.917,-7.729) (-1.558,-1.085) (-11.875,-10.437)      6.12359
130    -21.32251 -27.08841 -32.29442  -0.35917 -29.35633  15.81197       (-1.908,-7.762) (-1.549,-1.119) (-11.851,-10.446)      6.11995
131    -21.30172 -27.06422 -32.27024  -0.35896 -29.32899  15.79368       (-1.899,-7.796) (-1.540,-1.154) (-11.826,-10.454)      6.11682
132    -21.28093 -27.04004 -32.24607  -0.35874 -29.30166  15.77539       (-1.890,-7.829) (-1.532,-1.188) (-11.801,-10.463)      6.1142
133    -21.26014 -27.01586 -32.22190  -0.35853 -29.27433  15.75710       (-1.881,-7.862) (-1.523,-1.222) (-11.777,-10.472)      6.11209
134    -21.23935 -26.99168 -32.19772  -0.35831 -29.24700  15.73881       (-1.872,-7.896) (-1.514,-1.257) (-11.752,-10.480)      6.11049
135    -21.21856 -26.96749 -32.17355  -0.35810 -29.21967  15.72052       (-1.863,-7.929) (-1.505,-1.291) (-11.728,-10.489)      6.10941
136    -21.19777 -26.94331 -32.14938  -0.35788 -29.19234  15.70223       (-1.854,-7.963) (-1.496,-1.325) (-11.703,-10.497)      6.10884
137    -21.17698 -26.91913 -32.12520  -0.35766 -29.16501  15.68394       (-1.845,-7.996) (-1.488,-1.359) (-11.678,-10.506)      6.10877
138    -21.15618 -26.89495 -32.10103  -0.35745 -29.13768  15.66566       (-1.836,-8.029) (-1.479,-1.394) (-11.654,-10.515)      6.10923
139    -21.13539 -26.87076 -32.07685  -0.35723 -29.11035  15.64737       (-1.827,-8.063) (-1.470,-1.428) (-11.629,-10.523)      6.11019
140    -21.11460 -26.84658 -32.05268  -0.35702 -29.08302  15.62908       (-1.818,-8.096) (-1.461,-1.462) (-11.605,-10.532)      6.11166
141    -21.09381 -26.82240 -32.02851  -0.35680 -29.05569  15.61079       (-1.809,-8.130) (-1.452,-1.496) (-11.580,-10.540)      6.11365
142    -21.07302 -26.79822 -32.00433  -0.35659 -29.02836  15.59250       (-1.800,-8.163) (-1.443,-1.531) (-11.555,-10.549)      6.11615
143    -21.05223 -26.77403 -31.98016  -0.35637 -29.00103  15.57421       (-1.791,-8.197) (-1.435,-1.565) (-11.531,-10.558)      6.11916
144    -21.03144 -26.74985 -31.95599  -0.35616 -28.97370  15.55592       (-1.782,-8.230) (-1.426,-1.599) (-11.506,-10.566)      6.12268
145    -21.01064 -26.72567 -31.93181  -0.35594 -28.94636  15.53763       (-1.773,-8.263) (-1.417,-1.634) (-11.482,-10.575)      6.12671
146    -20.98985 -26.70149 -31.90764  -0.35573 -28.91903  15.51934       (-1.764,-8.297) (-1.408,-1.668) (-11.457,-10.583)      6.13124
147    -20.96906 -26.67730 -31.88346  -0.35551 -28.89170  15.50105       (-1.755,-8.330) (-1.399,-1.702) (-11.432,-10.592)      6.13628
148    -20.94827 -26.65312 -31.85929  -0.35530 -28.86437  15.48276       (-1.746,-8.364) (-1.391,-1.736) (-11.408,-10.600)      6.14183
149    -20.92748 -26.62894 -31.83512  -0.35508 -28.83704  15.46448       (-1.737,-8.397) (-1.382,-1.771) (-11.383,-10.609)      6.14788
150    -20.90669 -26.60476 -31.81094  -0.35487 -28.80971  15.44619       (-1.728,-8.431) (-1.373,-1.805) (-11.359,-10.618)      6.15444
151    -20.88590 -26.58058 -31.78677  -0.35465 -28.78238  15.42790       (-1.719,-8.464) (-1.364,-1.839) (-11.334,-10.626)      6.16149
152    -20.86511 -26.55639 -31.76260  -0.35444 -28.75505  15.40961       (-1.710,-8.497) (-1.355,-1.873) (-11.309,-10.635)      6.16905
153    -20.84431 -26.53221 -31.73842  -0.35422 -28.72772  15.39132       (-1.701,-8.531) (-1.346,-1.908) (-11.285,-10.643)      6.1771
154    -20.82352 -26.50803 -31.71425  -0.35401 -28.70039  15.37303       (-1.692,-8.564) (-1.338,-1.942) (-11.260,-10.652)      6.18565
155    -20.80273 -26.48385 -31.69007  -0.35379 -28.67306  15.35474       (-1.683,-8.598) (-1.329,-1.976) (-11.236,-10.661)      6.19469
156    -20.78194 -26.45966 -31.66590  -0.35358 -28.64573  15.33645       (-1.674,-8.631) (-1.320,-2.011) (-11.211,-10.669)      6.20422
157    -20.76115 -26.43548 -31.64173  -0.35336 -28.61840  15.31816       (-1.665,-8.664) (-1.311,-2.045) (-11.186,-10.678)      6.21425
158    -20.74036 -26.41130 -31.61755  -0.35315 -28.59107  15.29987       (-1.656,-8.698) (-1.302,-2.079) (-11.162,-10.686)      6.22475
159    -20.71957 -26.38712 -31.59338  -0.35293 -28.56373  15.28158       (-1.647,-8.731) (-1.294,-2.113) (-11.137,-10.695)      6.23575
160    -20.69877 -26.36293 -31.56921  -0.35272 -28.53640  15.26330       (-1.637,-8.765) (-1.285,-2.148) (-11.113,-10.704)      6.24722
161    -20.67798 -26.33875 -31.54503  -0.35250 -28.50907  15.24501       (-1.628,-8.798) (-1.276,-2.182) (-11.088,-10.712)      6.25918
162    -20.65719 -26.31457 -31.52086  -0.35229 -28.48174  15.22672       (-1.619,-8.832) (-1.267,-2.216) (-11.063,-10.721)      6.27161
163    -20.63640 -26.29039 -31.49668  -0.35207 -28.45441  15.20843       (-1.610,-8.865) (-1.258,-2.250) (-11.039,-10.729)      6.28451
164    -20.61561 -26.26620 -31.47251  -0.35186 -28.42708  15.19014       (-1.601,-8.898) (-1.249,-2.285) (-11.014,-10.738)      6.29788
165    -20.59482 -26.24202 -31.44834  -0.35164 -28.39975  15.17185       (-1.592,-8.932) (-1.241,-2.319) (-10.990,-10.747)      6.31173
166    -20.57403 -26.21784 -31.42416  -0.35143 -28.37242  15.15356       (-1.583,-8.965) (-1.232,-2.353) (-10.965,-10.755)      6.32603
167    -20.55324 -26.19366 -31.39999  -0.35121 -28.34509  15.13527       (-1.574,-8.999) (-1.223,-2.388) (-10.940,-10.764)      6.3408
168    -20.53244 -26.16947 -31.37582  -0.35100 -28.31776  15.11698       (-1.565,-9.032) (-1.214,-2.422) (-10.916,-10.772)      6.35603
169    -20.51165 -26.14529 -31.35164  -0.35078 -28.29043  15.09869       (-1.556,-9.066) (-1.205,-2.456) (-10.891,-10.781)      6.37171
170    -20.49086 -26.12111 -31.32747  -0.35056 -28.26310  15.08040       (-1.547,-9.099) (-1.197,-2.490) (-10.867,-10.790)      6.38784
171    -20.47007 -26.09693 -31.30329  -0.35035 -28.23577  15.06212       (-1.538,-9.132) (-1.188,-2.525) (-10.842,-10.798)      6.40442
172    -20.44928 -26.07275 -31.27912  -0.35013 -28.20844  15.04383       (-1.529,-9.166) (-1.179,-2.559) (-10.817,-10.807)      6.42145
173    -20.42849 -26.04856 -31.25495  -0.34992 -28.18110  15.02554       (-1.520,-9.199) (-1.170,-2.593) (-10.793,-10.815)      6.43891
174    -20.40770 -26.02438 -31.23077  -0.34970 -28.15377  15.00725       (-1.511,-9.233) (-1.161,-2.627) (-10.768,-10.824)      6.45682
175    -20.38690 -26.00020 -31.20660  -0.34949 -28.12644  14.98896       (-1.502,-9.266) (-1.152,-2.662) (-10.744,-10.832)      6.47515
176    -20.36611 -25.97602 -31.18243  -0.34927 -28.09911  14.97067       (-1.493,-9.299) (-1.144,-2.696) (-10.719,-10.841)      6.49392
177    -20.34532 -25.95183 -31.15825  -0.34906 -28.07178  14.95238       (-1.484,-9.333) (-1.135,-2.730) (-10.694,-10.850)      6.51312
178    -20.32453 -25.92765 -31.13408  -0.34884 -28.04445  14.93409       (-1.475,-9.366) (-1.126,-2.765) (-10.670,-10.858)      6.53273
179    -20.30374 -25.90347 -31.10991  -0.34863 -28.01712  14.91580       (-1.466,-9.400) (-1.117,-2.799) (-10.645,-10.867)      6.55277
180    -20.28295 -25.87929 -31.08573  -0.34841 -27.98979  14.89751       (-1.457,-9.433) (-1.108,-2.833) (-10.620,-10.875)      6.57322
181    -20.26216 -25.85510 -31.06156  -0.34820 -27.96246  14.87922       (-1.448,-9.467) (-1.100,-2.867) (-10.596,-10.884)      6.59408
