10PERCENT_2018-03-07.11_27_51.981_.txt     Output is probe cell, reduced cell, NCDist distance between
24      0.11726   3.48918  -8.90691 -29.27197   3.60215 -36.98573       (-14.738,-0.117) (-1.351,-3.606) (-3.719,-29.656)      2.00743
25      0.10292   3.48555  -8.90214 -29.24242   3.59431 -36.97718       (-14.774,-0.103) (-1.405,-3.588) (-3.697,-29.697)      2.09107
26      0.08858   3.48191  -8.89737 -29.21287   3.58647 -36.96864       (-14.810,-0.089) (-1.459,-3.570) (-3.675,-29.739)      2.17471
27      0.07424   3.47827  -8.89259 -29.18332   3.57864 -36.96009       (-14.847,-0.074) (-1.513,-3.553) (-3.653,-29.781)      2.25836
28      0.05990   3.47464  -8.88782 -29.15377   3.57080 -36.95154       (-14.883,-0.060) (-1.567,-3.535) (-3.631,-29.823)      2.342
29      0.04556   3.47100  -8.88304 -29.12422   3.56297 -36.94300       (-14.920,-0.046) (-1.620,-3.517) (-3.609,-29.864)      2.42564
30      0.03122   3.46736  -8.87827 -29.09467   3.55513 -36.93445       (-14.956,-0.031) (-1.674,-3.499) (-3.586,-29.906)      2.50928
31      0.01688   3.46373  -8.87349 -29.06512   3.54729 -36.92591       (-14.992,-0.017) (-1.728,-3.481) (-3.564,-29.948)      2.59293
32      0.00254   3.46009  -8.86872 -29.03557   3.53946 -36.91736       (-15.029,-0.003) (-1.782,-3.463) (-3.542,-29.990)      2.67657
33     -0.01180   3.45645  -8.86394 -29.00602   3.53162 -36.90882       (-15.077,-0.012) (-3.508,-3.433) (-1.824,-30.020)      2.75764
34     -0.02614   3.45281  -8.85917 -28.97647   3.52379 -36.90027       (-15.128,-0.026) (-3.472,-3.401) (-1.864,-30.047)      2.83848
35     -0.04048   3.44918  -8.85439 -28.94692   3.51595 -36.89172       (-15.179,-0.040) (-3.435,-3.368) (-1.903,-30.074)      2.91965
36     -0.05482   3.44554  -8.84962 -28.91738   3.50811 -36.88318       (-15.229,-0.055) (-3.398,-3.336) (-1.943,-30.102)      3.00111
37     -0.06916   3.44190  -8.84484 -28.88783   3.50028 -36.87463       (-15.280,-0.069) (-3.362,-3.304) (-1.983,-30.129)      3.08284
38     -0.08350   3.43827  -8.84007 -28.85828   3.49244 -36.86609       (-15.331,-0.083) (-3.325,-3.271) (-2.022,-30.157)      3.16482
39     -0.09783   3.43463  -8.83529 -28.82873   3.48461 -36.85754       (-15.382,-0.098) (-3.289,-3.239) (-2.062,-30.184)      3.24704
40     -0.11217   3.43099  -8.83052 -28.79918   3.47677 -36.84900       (-15.432,-0.112) (-3.252,-3.207) (-2.101,-30.211)      3.32947
41     -0.12651   3.42736  -8.82575 -28.76963   3.46894 -36.84045       (-15.483,-0.127) (-3.216,-3.174) (-2.141,-30.239)      3.4121
42     -0.14085   3.42372  -8.82097 -28.74008   3.46110 -36.83190       (-15.534,-0.141) (-3.179,-3.142) (-2.180,-30.266)      3.49491
43     -0.15519   3.42008  -8.81620 -28.71053   3.45326 -36.82336       (-15.585,-0.155) (-3.143,-3.110) (-2.220,-30.294)      3.5779
44     -0.16953   3.41644  -8.81142 -28.68098   3.44543 -36.81481       (-15.635,-0.170) (-3.106,-3.077) (-2.260,-30.321)      3.66105
45     -0.18387   3.41281  -8.80665 -28.65143   3.43759 -36.80627       (-15.686,-0.184) (-3.070,-3.045) (-2.299,-30.348)      3.74435
46     -0.19821   3.40917  -8.80187 -28.62188   3.42976 -36.79772       (-15.737,-0.198) (-3.033,-3.013) (-2.339,-30.376)      3.8278
47     -0.21255   3.40553  -8.79710 -28.59233   3.42192 -36.78918       (-15.788,-0.213) (-2.997,-2.980) (-2.378,-30.403)      3.91137
48     -0.22689   3.40190  -8.79232 -28.56278   3.41408 -36.78063       (-15.838,-0.227) (-2.960,-2.948) (-2.418,-30.431)      3.99506
49     -0.24123   3.39826  -8.78755 -28.53323   3.40625 -36.77208       (-15.889,-0.241) (-2.924,-2.916) (-2.458,-30.458)      4.07888
50     -0.25557   3.39462  -8.78277 -28.50369   3.39841 -36.76354       (-15.940,-0.256) (-2.887,-2.883) (-2.497,-30.485)      4.1628
51     -0.26991   3.39099  -8.77800 -28.47414   3.39058 -36.75499       (-2.537,-30.513) (-15.991,-0.270) (-2.851,-2.851)      4.24682
52     -0.28425   3.38735  -8.77322 -28.44459   3.38274 -36.74645       (-2.576,-30.540) (-16.041,-0.284) (-2.814,-2.819)      4.33094
53     -0.29859   3.38371  -8.76845 -28.41504   3.37490 -36.73790       (-2.616,-30.568) (-16.092,-0.299) (-2.778,-2.787)      4.41514
54     -0.31292   3.38007  -8.76367 -28.38549   3.36707 -36.72936       (-2.655,-30.595) (-16.143,-0.313) (-2.741,-2.754)      4.49944
55     -0.32726   3.37644  -8.75890 -28.35594   3.35923 -36.72081       (-2.695,-30.622) (-16.194,-0.327) (-2.705,-2.722)      4.52649
56     -0.34160   3.37280  -8.75413 -28.32639   3.35140 -36.71226       (-2.735,-30.650) (-16.244,-0.342) (-2.668,-2.690)      4.53934
57     -0.35594   3.36916  -8.74935 -28.29684   3.34356 -36.70372       (-2.774,-30.677) (-16.295,-0.356) (-2.632,-2.657)      4.5538
58     -0.37028   3.36553  -8.74458 -28.26729   3.33572 -36.69517       (-2.814,-30.705) (-16.346,-0.370) (-2.595,-2.625)      4.56986
59     -0.38462   3.36189  -8.73980 -28.23774   3.32789 -36.68663       (-2.853,-30.732) (-16.397,-0.385) (-2.559,-2.593)      4.58748
60     -0.39896   3.35825  -8.73503 -28.20819   3.32005 -36.67808       (-2.893,-30.759) (-16.447,-0.399) (-2.522,-2.560)      4.60666
61     -0.41330   3.35462  -8.73025 -28.17864   3.31222 -36.66954       (-2.932,-30.787) (-16.498,-0.413) (-2.486,-2.528)      4.62738
62     -0.42764   3.35098  -8.72548 -28.14909   3.30438 -36.66099       (-2.972,-30.814) (-16.549,-0.428) (-2.449,-2.496)      4.64961
63     -0.44198   3.34734  -8.72070 -28.11954   3.29655 -36.65245       (-3.012,-30.842) (-16.600,-0.442) (-2.413,-2.463)      4.67334
64     -0.45632   3.34370  -8.71593 -28.09000   3.28871 -36.64390       (-3.051,-30.869) (-16.650,-0.456) (-2.376,-2.431)      4.69854
65     -0.47066   3.34007  -8.71115 -28.06045   3.28087 -36.63535       (-3.091,-30.897) (-16.701,-0.471) (-2.340,-2.399)      4.72519
66     -0.48500   3.33643  -8.70638 -28.03090   3.27304 -36.62681       (-3.130,-30.924) (-16.752,-0.485) (-2.303,-2.366)      4.75326
67     -0.49934   3.33279  -8.70160 -28.00135   3.26520 -36.61826       (-3.170,-30.951) (-16.803,-0.499) (-2.267,-2.334)      4.78273
68     -0.51368   3.32916  -8.69683 -27.97180   3.25737 -36.60972       (-3.209,-30.979) (-16.853,-0.514) (-2.230,-2.302)      4.81357
69     -0.52801   3.32552  -8.69205 -27.94225   3.24953 -36.60117       (-3.249,-31.006) (-16.904,-0.528) (-2.194,-2.269)      4.84576
70     -0.54235   3.32188  -8.68728 -27.91270   3.24169 -36.59263       (-3.289,-31.034) (-16.955,-0.542) (-2.157,-2.237)      4.87927
71     -0.55669   3.31825  -8.68251 -27.88315   3.23386 -36.58408       (-3.328,-31.061) (-17.006,-0.557) (-2.120,-2.205)      4.91407
72     -0.57103   3.31461  -8.67773 -27.85360   3.22602 -36.57553       (-3.368,-31.088) (-17.056,-0.571) (-2.084,-2.173)      4.95014
73     -0.58537   3.31097  -8.67296 -27.82405   3.21819 -36.56699       (-3.407,-31.116) (-17.107,-0.585) (-2.047,-2.140)      4.98745
74     -0.59971   3.30733  -8.66818 -27.79450   3.21035 -36.55844       (-3.447,-31.143) (-17.158,-0.600) (-2.011,-2.108)      5.02597
75     -0.61405   3.30370  -8.66341 -27.76495   3.20251 -36.54990       (-3.486,-31.171) (-17.209,-0.614) (-1.974,-2.076)      5.06567
76     -0.62839   3.30006  -8.65863 -27.73540   3.19468 -36.54135       (-3.526,-31.198) (-17.259,-0.628) (-1.938,-2.043)      5.10652
77     -0.64273   3.29642  -8.65386 -27.70585   3.18684 -36.53281       (-3.566,-31.225) (-17.310,-0.643) (-1.901,-2.011)      5.14851
78     -0.65707   3.29279  -8.64908 -27.67630   3.17901 -36.52426       (-3.605,-31.253) (-17.361,-0.657) (-1.865,-1.979)      5.1916
79     -0.67141   3.28915  -8.64431 -27.64676   3.17117 -36.51571       (-3.645,-31.280) (-17.412,-0.671) (-1.828,-1.946)      5.23575
80     -0.68575   3.28551  -8.63953 -27.61721   3.16333 -36.50717       (-3.684,-31.308) (-17.463,-0.686) (-1.792,-1.914)      5.28096
81     -0.70009   3.28188  -8.63476 -27.58766   3.15550 -36.49862       (-3.724,-31.335) (-17.513,-0.700) (-1.755,-1.882)      5.32719
82     -0.71443   3.27824  -8.62998 -27.55811   3.14766 -36.49008       (-3.764,-31.362) (-17.564,-0.714) (-1.719,-1.849)      5.37441
83     -0.72877   3.27460  -8.62521 -27.52856   3.13983 -36.48153       (-3.803,-31.390) (-17.615,-0.729) (-1.682,-1.817)      5.42259
84     -0.74310   3.27096  -8.62043 -27.49901   3.13199 -36.47299       (-3.843,-31.417) (-17.666,-0.743) (-1.646,-1.785)      5.47172
85     -0.75744   3.26733  -8.61566 -27.46946   3.12416 -36.46444       (-3.882,-31.445) (-17.716,-0.757) (-1.609,-1.752)      5.52177
86     -0.77178   3.26369  -8.61088 -27.43991   3.11632 -36.45589       (-3.922,-31.472) (-17.767,-0.772) (-1.573,-1.720)      5.57271
87     -0.78612   3.26005  -8.60611 -27.41036   3.10848 -36.44735       (-3.961,-31.499) (-17.818,-0.786) (-1.536,-1.688)      5.62451
88     -0.80046   3.25642  -8.60134 -27.38081   3.10065 -36.43880       (-4.001,-31.527) (-17.869,-0.800) (-1.500,-1.655)      5.67716
89     -0.81480   3.25278  -8.59656 -27.35126   3.09281 -36.43026       (-4.041,-31.554) (-17.919,-0.815) (-1.463,-1.623)      5.73063
90     -0.82914   3.24914  -8.59179 -27.32171   3.08498 -36.42171       (-4.080,-31.582) (-17.970,-0.829) (-1.427,-1.591)      5.7849
91     -0.84348   3.24551  -8.58701 -27.29216   3.07714 -36.41317       (-4.120,-31.609) (-18.021,-0.843) (-1.390,-1.559)      5.83995
92     -0.85782   3.24187  -8.58224 -27.26261   3.06930 -36.40462       (-4.159,-31.637) (-18.072,-0.858) (-1.354,-1.526)      5.89575
93     -0.87216   3.23823  -8.57746 -27.23307   3.06147 -36.39607       (-4.199,-31.664) (-18.122,-0.872) (-1.317,-1.494)      5.95228
94     -0.88650   3.23459  -8.57269 -27.20352   3.05363 -36.38753       (-4.238,-31.691) (-18.173,-0.886) (-1.281,-1.462)      6.00953
95     -0.90084   3.23096  -8.56791 -27.17397   3.04580 -36.37898       (-4.278,-31.719) (-18.224,-0.901) (-1.244,-1.429)      6.06747
96     -0.91518   3.22732  -8.56314 -27.14442   3.03796 -36.37044       (-4.318,-31.746) (-18.275,-0.915) (-1.208,-1.397)      6.12608
97     -0.92952   3.22368  -8.55836 -27.11487   3.03012 -36.36189       (-4.357,-31.774) (-18.325,-0.930) (-1.171,-1.365)      6.18534
98     -0.94385   3.22005  -8.55359 -27.08532   3.02229 -36.35335       (-4.397,-31.801) (-18.376,-0.944) (-1.135,-1.332)      6.24524
99     -0.95819   3.21641  -8.54881 -27.05577   3.01445 -36.34480       (-4.436,-31.828) (-18.427,-0.958) (-1.098,-1.300)      6.30575
100     -0.97253   3.21277  -8.54404 -27.02622   3.00662 -36.33625       (-4.476,-31.856) (-18.478,-0.973) (-1.062,-1.268)      6.36687
101     -0.98687   3.20914  -8.53926 -26.99667   2.99878 -36.32771       (-4.515,-31.883) (-18.528,-0.987) (-1.025,-1.235)      6.42856
102     -1.00121   3.20550  -8.53449 -26.96712   2.99094 -36.31916       (-4.555,-31.911) (-18.579,-1.001) (-0.989,-1.203)      6.49083
103     -1.01555   3.20186  -8.52972 -26.93757   2.98311 -36.31062       (-4.595,-31.938) (-18.630,-1.016) (-0.952,-1.171)      6.55364
104     -1.02989   3.19822  -8.52494 -26.90802   2.97527 -36.30207       (-4.634,-31.965) (-18.681,-1.030) (-0.915,-1.138)      6.61698
105     -1.04423   3.19459  -8.52017 -26.87847   2.96744 -36.29353       (-4.674,-31.993) (-18.731,-1.044) (-0.879,-1.106)      6.68085
106     -1.05857   3.19095  -8.51539 -26.84892   2.95960 -36.28498       (-4.713,-32.020) (-18.782,-1.059) (-0.842,-1.074)      6.74521
107     -1.07291   3.18731  -8.51062 -26.81938   2.95176 -36.27643       (-4.753,-32.048) (-18.833,-1.073) (-0.806,-1.041)      6.81007
108     -1.08725   3.18368  -8.50584 -26.78983   2.94393 -36.26789       (-4.792,-32.075) (-18.884,-1.087) (-0.769,-1.009)      6.8754
109     -1.10159   3.18004  -8.50107 -26.76028   2.93609 -36.25934       (-4.832,-32.102) (-18.934,-1.102) (-0.733,-0.977)      6.9412
110     -1.11593   3.17640  -8.49629 -26.73073   2.92826 -36.25080       (-4.872,-32.130) (-18.985,-1.116) (-0.696,-0.945)      7.00744
111     -1.13027   3.17276  -8.49152 -26.70118   2.92042 -36.24225       (-4.911,-32.157) (-19.036,-1.130) (-0.660,-0.912)      7.07412
112     -1.14461   3.16913  -8.48674 -26.67163   2.91259 -36.23371       (-4.951,-32.185) (-19.087,-1.145) (-0.623,-0.880)      7.14122
113     -1.15894   3.16549  -8.48197 -26.64208   2.90475 -36.22516       (-4.990,-32.212) (-19.137,-1.159) (-0.587,-0.848)      7.20874
114     -1.17328   3.16185  -8.47719 -26.61253   2.89691 -36.21661       (-5.030,-32.239) (-19.188,-1.173) (-0.550,-0.815)      7.27666
115     -1.18762   3.15822  -8.47242 -26.58298   2.88908 -36.20807       (-5.070,-32.267) (-19.239,-1.188) (-0.514,-0.783)      7.34497
116     -1.20196   3.15458  -8.46764 -26.55343   2.88124 -36.19952       (-5.109,-32.294) (-19.290,-1.202) (-0.477,-0.751)      7.41366
117     -1.21630   3.15094  -8.46287 -26.52388   2.87341 -36.19098       (-5.149,-32.322) (-19.340,-1.216) (-0.441,-0.718)      7.48271
118     -1.23064   3.14731  -8.45810 -26.49433   2.86557 -36.18243       (-5.188,-32.349) (-19.391,-1.231) (-0.404,-0.686)      7.55213
119     -1.24498   3.14367  -8.45332 -26.46478   2.85773 -36.17389       (-5.228,-32.377) (-19.442,-1.245) (-0.368,-0.654)      7.62189
120     -1.25932   3.14003  -8.44855 -26.43523   2.84990 -36.16534       (-5.267,-32.404) (-19.493,-1.259) (-0.331,-0.621)      7.69199
121     -1.27366   3.13639  -8.44377 -26.40568   2.84206 -36.15680       (-5.307,-32.431) (-19.543,-1.274) (-0.295,-0.589)      7.76242
122     -1.28800   3.13276  -8.43900 -26.37614   2.83423 -36.14825       (-5.347,-32.459) (-19.594,-1.288) (-0.258,-0.557)      7.83318
123     -1.30234   3.12912  -8.43422 -26.34659   2.82639 -36.13970       (-5.386,-32.486) (-19.645,-1.302) (-0.222,-0.524)      7.90424
124     -1.31668   3.12548  -8.42945 -26.31704   2.81855 -36.13116       (-5.426,-32.514) (-19.696,-1.317) (-0.185,-0.492)      7.97561
125     -1.33102   3.12185  -8.42467 -26.28749   2.81072 -36.12261       (-5.465,-32.541) (-19.746,-1.331) (-0.149,-0.460)      8.04728
126     -1.34536   3.11821  -8.41990 -26.25794   2.80288 -36.11407       (-5.505,-32.568) (-19.797,-1.345) (-0.112,-0.427)      8.11924
127     -1.35970   3.11457  -8.41512 -26.22839   2.79505 -36.10552       (-5.544,-32.596) (-19.848,-1.360) (-0.076,-0.395)      8.19147
128     -1.37403   3.11094  -8.41035 -26.19884   2.78721 -36.09698       (-5.584,-32.623) (-19.899,-1.374) (-0.039,-0.363)      8.26398
129     -1.38837   3.10730  -8.40557 -26.16929   2.77937 -36.08843       (-5.624,-32.651) (-19.949,-1.388) (-0.003,-0.331)      8.33676
130     -1.40271   3.10366  -8.40080 -26.13974   2.77154 -36.07988       (-5.629,-19.966) (-32.644,-1.369) (-0.034,-0.332)      8.34438
131     -1.41705   3.10002  -8.39602 -26.11019   2.76370 -36.07134       (-5.632,-19.981) (-32.635,-1.347) (-0.070,-0.336)      8.34719
132     -1.43139   3.09639  -8.39125 -26.08064   2.75587 -36.06279       (-5.635,-19.995) (-32.626,-1.324) (-0.107,-0.341)      8.35026
133     -1.44573   3.09275  -8.38648 -26.05109   2.74803 -36.05425       (-5.638,-20.009) (-32.617,-1.302) (-0.143,-0.345)      8.35359
134     -1.46007   3.08911  -8.38170 -26.02154   2.74020 -36.04570       (-5.642,-20.023) (-32.608,-1.280) (-0.180,-0.349)      8.35716
135     -1.47441   3.08548  -8.37693 -25.99199   2.73236 -36.03716       (-5.645,-20.038) (-32.599,-1.258) (-0.216,-0.353)      8.36099
136     -1.48875   3.08184  -8.37215 -25.96245   2.72452 -36.02861       (-5.648,-20.052) (-32.589,-1.236) (-0.253,-0.357)      8.36508
137     -1.50309   3.07820  -8.36738 -25.93290   2.71669 -36.02006       (-5.651,-20.066) (-32.580,-1.214) (-0.289,-0.362)      8.36942
138     -1.51743   3.07457  -8.36260 -25.90335   2.70885 -36.01152       (-5.654,-20.080) (-32.571,-1.191) (-0.326,-0.366)      8.37401
139     -1.53177   3.07093  -8.35783 -25.87380   2.70102 -36.00297       (-5.657,-20.094) (-32.562,-1.169) (-0.363,-0.370)      8.37885
140     -1.54611   3.06729  -8.35305 -25.84425   2.69318 -35.99443       (-5.660,-20.109) (-32.553,-1.147) (-0.399,-0.374)      8.38395
141     -1.56045   3.06365  -8.34828 -25.81470   2.68534 -35.98588       (-5.663,-20.123) (-32.544,-1.125) (-0.436,-0.378)      8.3893
142     -1.57479   3.06002  -8.34350 -25.78515   2.67751 -35.97734       (-5.666,-20.137) (-32.535,-1.103) (-0.472,-0.383)      8.3949
143     -1.58912   3.05638  -8.33873 -25.75560   2.66967 -35.96879       (-5.669,-20.151) (-32.526,-1.081) (-0.509,-0.387)      8.40075
144     -1.60346   3.05274  -8.33395 -25.72605   2.66184 -35.96024       (-5.672,-20.166) (-32.517,-1.058) (-0.545,-0.391)      8.40685
145     -1.61780   3.04911  -8.32918 -25.69650   2.65400 -35.95170       (-5.675,-20.180) (-32.507,-1.036) (-0.582,-0.395)      8.4132
146     -1.63214   3.04547  -8.32440 -25.66695   2.64616 -35.94315       (-5.678,-20.194) (-32.498,-1.014) (-0.618,-0.399)      8.41979
147     -1.64648   3.04183  -8.31963 -25.63740   2.63833 -35.93461       (-5.681,-20.208) (-32.489,-0.992) (-0.655,-0.404)      8.42664
148     -1.66082   3.03820  -8.31486 -25.60785   2.63049 -35.92606       (-5.684,-20.223) (-32.480,-0.970) (-0.691,-0.408)      8.43374
149     -1.67516   3.03456  -8.31008 -25.57830   2.62266 -35.91752       (-5.687,-20.237) (-32.471,-0.947) (-0.728,-0.412)      8.44108
150     -1.68950   3.03092  -8.30531 -25.54876   2.61482 -35.90897       (-5.690,-20.251) (-32.462,-0.925) (-0.764,-0.416)      8.44867
151     -1.70384   3.02728  -8.30053 -25.51921   2.60698 -35.90042       (-5.694,-20.265) (-32.453,-0.903) (-0.801,-0.420)      8.4565
152     -1.71818   3.02365  -8.29576 -25.48966   2.59915 -35.89188       (-5.697,-20.280) (-32.444,-0.881) (-0.837,-0.424)      8.46459
153     -1.73252   3.02001  -8.29098 -25.46011   2.59131 -35.88333       (-5.700,-20.294) (-32.435,-0.859) (-0.874,-0.429)      8.47291
154     -1.74686   3.01637  -8.28621 -25.43056   2.58348 -35.87479       (-5.703,-20.308) (-32.426,-0.837) (-0.910,-0.433)      8.48148
155     -1.76120   3.01274  -8.28143 -25.40101   2.57564 -35.86624       (-5.706,-20.322) (-32.416,-0.814) (-0.947,-0.437)      8.49029
156     -1.77554   3.00910  -8.27666 -25.37146   2.56781 -35.85770       (-5.709,-20.337) (-32.407,-0.792) (-0.983,-0.441)      8.49935
157     -1.78988   3.00546  -8.27188 -25.34191   2.55997 -35.84915       (-5.712,-20.351) (-32.398,-0.770) (-1.020,-0.445)      8.50864
158     -1.80421   3.00183  -8.26711 -25.31236   2.55213 -35.84060       (-5.715,-20.365) (-32.389,-0.748) (-1.056,-0.450)      8.51818
159     -1.81855   2.99819  -8.26233 -25.28281   2.54430 -35.83206       (-5.718,-20.379) (-32.380,-0.726) (-1.093,-0.454)      8.52796
160     -1.83289   2.99455  -8.25756 -25.25326   2.53646 -35.82351       (-5.721,-20.393) (-32.371,-0.704) (-1.129,-0.458)      8.53797
161     -1.84723   2.99091  -8.25278 -25.22371   2.52863 -35.81497       (-5.724,-20.408) (-32.362,-0.681) (-1.166,-0.462)      8.54823
162     -1.86157   2.98728  -8.24801 -25.19416   2.52079 -35.80642       (-5.727,-20.422) (-32.353,-0.659) (-1.202,-0.466)      8.55872
163     -1.87591   2.98364  -8.24324 -25.16461   2.51295 -35.79788       (-5.730,-20.436) (-32.344,-0.637) (-1.239,-0.471)      8.56945
164     -1.89025   2.98000  -8.23846 -25.13507   2.50512 -35.78933       (-5.733,-20.450) (-32.334,-0.615) (-1.275,-0.475)      8.58041
165     -1.90459   2.97637  -8.23369 -25.10552   2.49728 -35.78078       (-5.736,-20.465) (-32.325,-0.593) (-1.312,-0.479)      8.59161
166     -1.91893   2.97273  -8.22891 -25.07597   2.48945 -35.77224       (-5.739,-20.479) (-32.316,-0.571) (-1.348,-0.483)      8.60305
167     -1.93327   2.96909  -8.22414 -25.04642   2.48161 -35.76369       (-5.743,-20.493) (-32.307,-0.548) (-1.385,-0.487)      8.61471
168     -1.94761   2.96546  -8.21936 -25.01687   2.47377 -35.75515       (-5.746,-20.507) (-32.298,-0.526) (-1.421,-0.492)      8.62661
169     -1.96195   2.96182  -8.21459 -24.98732   2.46594 -35.74660       (-5.749,-20.522) (-32.289,-0.504) (-1.458,-0.496)      8.63874
170     -1.97629   2.95818  -8.20981 -24.95777   2.45810 -35.73806       (-5.752,-20.536) (-32.280,-0.482) (-1.494,-0.500)      8.6511
171     -1.99063   2.95454  -8.20504 -24.92822   2.45027 -35.72951       (-5.755,-20.550) (-32.271,-0.460) (-1.531,-0.504)      8.66369
172     -2.00497   2.95091  -8.20026 -24.89867   2.44243 -35.72097       (-5.758,-20.564) (-32.262,-0.437) (-1.568,-0.508)      8.6765
173     -2.01930   2.94727  -8.19549 -24.86912   2.43459 -35.71242       (-5.761,-20.579) (-32.252,-0.415) (-1.604,-0.513)      8.68955
174     -2.03364   2.94363  -8.19071 -24.83957   2.42676 -35.70387       (-5.764,-20.593) (-32.243,-0.393) (-1.641,-0.517)      8.70282
175     -2.04798   2.94000  -8.18594 -24.81002   2.41892 -35.69533       (-5.767,-20.607) (-32.234,-0.371) (-1.677,-0.521)      8.71631
176     -2.06232   2.93636  -8.18116 -24.78047   2.41109 -35.68678       (-5.770,-20.621) (-32.225,-0.349) (-1.714,-0.525)      8.73003
177     -2.07666   2.93272  -8.17639 -24.75092   2.40325 -35.67824       (-5.773,-20.636) (-32.216,-0.327) (-1.750,-0.529)      8.74397
178     -2.09100   2.92909  -8.17161 -24.72137   2.39541 -35.66969       (-5.776,-20.650) (-32.207,-0.304) (-1.787,-0.534)      8.75814
179     -2.10534   2.92545  -8.16684 -24.69183   2.38758 -35.66115       (-5.779,-20.664) (-32.198,-0.282) (-1.823,-0.538)      8.77252
180     -2.11968   2.92181  -8.16207 -24.66228   2.37974 -35.65260       (-5.782,-20.678) (-32.189,-0.260) (-1.860,-0.542)      8.78713
181     -2.13402   2.91817  -8.15729 -24.63273   2.37191 -35.64405       (-5.785,-20.693) (-32.180,-0.238) (-1.896,-0.546)      8.80195
182     -2.14836   2.91454  -8.15252 -24.60318   2.36407 -35.63551       (-5.788,-20.707) (-32.171,-0.216) (-1.933,-0.550)      8.81699
183     -2.16270   2.91090  -8.14774 -24.57363   2.35624 -35.62696       (-5.792,-20.721) (-32.161,-0.194) (-1.969,-0.555)      8.83225
184     -2.17704   2.90726  -8.14297 -24.54408   2.34840 -35.61842       (-5.795,-20.735) (-32.152,-0.171) (-2.006,-0.559)      8.84772
