Fol_2018-03-05.14_03_39.339_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -28.44724   8.34053 -19.26266   2.89601 -45.14761 -65.74593       (-8.241,-2.896) (-0.314,-36.460) (-4.816,-68.642)      1.42109e-14
1    -28.42701   8.33187 -19.24820   2.89021 -45.13891 -65.74883       (-8.262,-2.890) (-0.306,-36.468) (-4.830,-68.639)      0.028477
2    -28.40679   8.32321 -19.23374   2.88442 -45.13021 -65.75173       (-8.282,-2.884) (-0.297,-36.477) (-4.845,-68.636)      0.056954
3    -28.38656   8.31454 -19.21928   2.87862 -45.12151 -65.75463       (-8.302,-2.879) (-0.288,-36.486) (-4.859,-68.633)      0.085431
4    -28.36634   8.30588 -19.20482   2.87282 -45.11282 -65.75753       (-8.322,-2.873) (-0.280,-36.494) (-4.874,-68.630)      0.113908
5    -28.34611   8.29722 -19.19035   2.86702 -45.10412 -65.76043       (-8.342,-2.867) (-0.271,-36.503) (-4.888,-68.627)      0.142385
6    -28.32588   8.28855 -19.17589   2.86123 -45.09542 -65.76333       (-8.363,-2.861) (-0.262,-36.512) (-4.902,-68.625)      0.170862
7    -28.30566   8.27989 -19.16143   2.85543 -45.08673 -65.76623       (-8.383,-2.855) (-0.254,-36.520) (-4.917,-68.622)      0.199339
8    -28.28543   8.27123 -19.14697   2.84963 -45.07803 -65.76913       (-8.403,-2.850) (-0.245,-36.529) (-4.931,-68.619)      0.227816
9    -28.26520   8.26256 -19.13251   2.84383 -45.06933 -65.77203       (-8.423,-2.844) (-0.236,-36.538) (-4.946,-68.616)      0.256293
10    -28.24498   8.25390 -19.11805   2.83803 -45.06064 -65.77492       (-8.444,-2.838) (-0.228,-36.547) (-4.960,-68.613)      0.28477
11    -28.22475   8.24523 -19.10359   2.83224 -45.05194 -65.77782       (-8.464,-2.832) (-0.219,-36.555) (-4.975,-68.610)      0.313247
12    -28.20453   8.23657 -19.08912   2.82644 -45.04324 -65.78072       (-8.484,-2.826) (-0.210,-36.564) (-4.989,-68.607)      0.341724
13    -28.18430   8.22791 -19.07466   2.82064 -45.03455 -65.78362       (-8.504,-2.821) (-0.202,-36.573) (-5.004,-68.604)      0.370201
14    -28.16407   8.21924 -19.06020   2.81484 -45.02585 -65.78652       (-8.524,-2.815) (-0.193,-36.581) (-5.018,-68.601)      0.398678
15    -28.14385   8.21058 -19.04574   2.80905 -45.01715 -65.78942       (-8.545,-2.809) (-0.184,-36.590) (-5.033,-68.598)      0.427155
16    -28.12362   8.20192 -19.03128   2.80325 -45.00846 -65.79232       (-8.565,-2.803) (-0.176,-36.599) (-5.047,-68.596)      0.455632
17    -28.10340   8.19325 -19.01682   2.79745 -44.99976 -65.79522       (-8.585,-2.797) (-0.167,-36.607) (-5.062,-68.593)      0.484109
18    -28.08317   8.18459 -19.00236   2.79165 -44.99106 -65.79812       (-8.605,-2.792) (-0.158,-36.616) (-5.076,-68.590)      0.512586
19    -28.06294   8.17593 -18.98789   2.78585 -44.98237 -65.80101       (-8.626,-2.786) (-0.150,-36.625) (-5.090,-68.587)      0.541063
20    -28.04272   8.16726 -18.97343   2.78006 -44.97367 -65.80391       (-8.646,-2.780) (-0.141,-36.634) (-5.105,-68.584)      0.56954
21    -28.02249   8.15860 -18.95897   2.77426 -44.96497 -65.80681       (-8.666,-2.774) (-0.132,-36.642) (-5.119,-68.581)      0.598017
22    -28.00226   8.14993 -18.94451   2.76846 -44.95628 -65.80971       (-8.686,-2.768) (-0.124,-36.651) (-5.134,-68.578)      0.626494
23    -27.98204   8.14127 -18.93005   2.76266 -44.94758 -65.81261       (-8.707,-2.763) (-0.115,-36.660) (-5.148,-68.575)      0.654971
24    -27.96181   8.13261 -18.91559   2.75686 -44.93888 -65.81551       (-8.727,-2.757) (-0.106,-36.668) (-5.163,-68.572)      0.683448
25    -27.94159   8.12394 -18.90113   2.75107 -44.93019 -65.81841       (-8.747,-2.751) (-0.098,-36.677) (-5.177,-68.569)      0.711925
26    -27.92136   8.11528 -18.88666   2.74527 -44.92149 -65.82131       (-8.767,-2.745) (-0.089,-36.686) (-5.192,-68.567)      0.740402
27    -27.90113   8.10662 -18.87220   2.73947 -44.91279 -65.82421       (-8.787,-2.739) (-0.081,-36.694) (-5.206,-68.564)      0.768879
28    -27.88091   8.09795 -18.85774   2.73367 -44.90410 -65.82710       (-8.808,-2.734) (-0.072,-36.703) (-5.221,-68.561)      0.797356
29    -27.86068   8.08929 -18.84328   2.72788 -44.89540 -65.83000       (-8.828,-2.728) (-0.063,-36.712) (-5.235,-68.558)      0.825833
30    -27.84046   8.08063 -18.82882   2.72208 -44.88670 -65.83290       (-8.848,-2.722) (-0.055,-36.720) (-5.250,-68.555)      0.85431
31    -27.82023   8.07196 -18.81436   2.71628 -44.87801 -65.83580       (-8.868,-2.716) (-0.046,-36.729) (-5.264,-68.552)      0.882787
32    -27.80000   8.06330 -18.79990   2.71048 -44.86931 -65.83870       (-8.889,-2.710) (-0.037,-36.738) (-5.278,-68.549)      0.911264
33    -27.77978   8.05463 -18.78543   2.70468 -44.86061 -65.84160       (-8.909,-2.705) (-0.029,-36.747) (-5.293,-68.546)      0.939741
34    -27.75955   8.04597 -18.77097   2.69889 -44.85192 -65.84450       (-8.929,-2.699) (-0.020,-36.755) (-5.307,-68.543)      0.968218
35    -27.73932   8.03731 -18.75651   2.69309 -44.84322 -65.84740       (-8.949,-2.693) (-0.011,-36.764) (-5.322,-68.540)      0.996695
36    -27.71910   8.02864 -18.74205   2.68729 -44.83452 -65.85030       (-8.969,-2.687) (-0.003,-36.773) (-5.336,-68.538)      1.02517
37    -27.69887   8.01998 -18.72759   2.68149 -44.82583 -65.85319       (-68.529,-2.675) (-0.006,-36.787) (-5.345,-8.984)      1.05001
38    -27.67865   8.01132 -18.71313   2.67570 -44.81713 -65.85609       (-68.517,-2.661) (-0.015,-36.805) (-5.350,-8.995)      1.07361
39    -27.65842   8.00265 -18.69867   2.66990 -44.80843 -65.85899       (-68.505,-2.646) (-0.023,-36.822) (-5.356,-9.007)      1.09752
40    -27.63819   7.99399 -18.68420   2.66410 -44.79974 -65.86189       (-68.494,-2.632) (-0.032,-36.840) (-5.362,-9.018)      1.1217
41    -27.61797   7.98533 -18.66974   2.65830 -44.79104 -65.86479       (-68.482,-2.618) (-0.041,-36.857) (-5.368,-9.030)      1.14615
42    -27.59774   7.97666 -18.65528   2.65250 -44.78234 -65.86769       (-68.471,-2.603) (-0.049,-36.874) (-5.374,-9.041)      1.17085
43    -27.57752   7.96800 -18.64082   2.64671 -44.77365 -65.87059       (-68.459,-2.589) (-0.058,-36.892) (-5.379,-9.053)      1.19578
44    -27.55729   7.95933 -18.62636   2.64091 -44.76495 -65.87349       (-68.448,-2.574) (-0.067,-36.909) (-5.385,-9.064)      1.22092
45    -27.53706   7.95067 -18.61190   2.63511 -44.75625 -65.87639       (-68.436,-2.560) (-0.075,-36.926) (-5.391,-9.076)      1.24627
46    -27.51684   7.94201 -18.59744   2.62931 -44.74756 -65.87928       (-68.424,-2.545) (-0.084,-36.944) (-5.397,-9.088)      1.27181
47    -27.49661   7.93334 -18.58297   2.62351 -44.73886 -65.88218       (-68.413,-2.531) (-0.093,-36.961) (-5.403,-9.099)      1.29753
48    -27.47638   7.92468 -18.56851   2.61772 -44.73016 -65.88508       (-68.401,-2.516) (-0.101,-36.978) (-5.408,-9.111)      1.32342
49    -27.45616   7.91602 -18.55405   2.61192 -44.72147 -65.88798       (-68.390,-2.502) (-0.110,-36.996) (-5.414,-9.122)      1.34947
50    -27.43593   7.90735 -18.53959   2.60612 -44.71277 -65.89088       (-68.378,-2.487) (-0.119,-37.013) (-5.420,-9.134)      1.37568
51    -27.41571   7.89869 -18.52513   2.60032 -44.70407 -65.89378       (-68.367,-2.473) (-0.127,-37.031) (-5.426,-9.145)      1.40202
52    -27.39548   7.89003 -18.51067   2.59453 -44.69537 -65.89668       (-68.355,-2.458) (-0.136,-37.048) (-5.432,-9.157)      1.4285
53    -27.37525   7.88136 -18.49621   2.58873 -44.68668 -65.89958       (-68.344,-2.444) (-0.145,-37.065) (-5.437,-9.169)      1.45511
54    -27.35503   7.87270 -18.48174   2.58293 -44.67798 -65.90248       (-68.332,-2.430) (-0.153,-37.083) (-5.443,-9.180)      1.48184
55    -27.33480   7.86404 -18.46728   2.57713 -44.66928 -65.90538       (-68.320,-2.415) (-0.162,-37.100) (-5.449,-9.192)      1.50868
56    -27.31458   7.85537 -18.45282   2.57133 -44.66059 -65.90827       (-68.309,-2.401) (-0.171,-37.117) (-5.455,-9.203)      1.53563
57    -27.29435   7.84671 -18.43836   2.56554 -44.65189 -65.91117       (-68.297,-2.386) (-0.179,-37.135) (-5.461,-9.215)      1.56268
58    -27.27412   7.83804 -18.42390   2.55974 -44.64319 -65.91407       (-68.286,-2.372) (-0.188,-37.152) (-5.466,-9.226)      1.58983
59    -27.25390   7.82938 -18.40944   2.55394 -44.63450 -65.91697       (-68.274,-2.357) (-0.197,-37.169) (-5.472,-9.238)      1.61707
60    -27.23367   7.82072 -18.39498   2.54814 -44.62580 -65.91987       (-68.263,-2.343) (-0.205,-37.187) (-5.478,-9.249)      1.6444
61    -27.21344   7.81205 -18.38051   2.54235 -44.61710 -65.92277       (-68.251,-2.328) (-0.214,-37.204) (-5.484,-9.261)      1.67182
62    -27.19322   7.80339 -18.36605   2.53655 -44.60841 -65.92567       (-68.239,-2.314) (-0.223,-37.221) (-5.490,-9.273)      1.69931
63    -27.17299   7.79473 -18.35159   2.53075 -44.59971 -65.92857       (-68.228,-2.299) (-0.231,-37.239) (-5.495,-9.284)      1.72688
64    -27.15277   7.78606 -18.33713   2.52495 -44.59101 -65.93147       (-68.216,-2.285) (-0.240,-37.256) (-5.501,-9.296)      1.75452
65    -27.13254   7.77740 -18.32267   2.51915 -44.58232 -65.93436       (-68.205,-2.270) (-0.249,-37.274) (-5.507,-9.307)      1.78223
66    -27.11231   7.76874 -18.30821   2.51336 -44.57362 -65.93726       (-68.193,-2.256) (-0.257,-37.291) (-5.513,-9.319)      1.81001
67    -27.09209   7.76007 -18.29375   2.50756 -44.56492 -65.94016       (-68.182,-2.242) (-0.266,-37.308) (-5.519,-9.330)      1.83784
68    -27.07186   7.75141 -18.27928   2.50176 -44.55623 -65.94306       (-68.170,-2.227) (-0.275,-37.326) (-5.524,-9.342)      1.86574
69    -27.05164   7.74274 -18.26482   2.49596 -44.54753 -65.94596       (-68.159,-2.213) (-0.283,-37.343) (-5.530,-9.354)      1.8937
70    -27.03141   7.73408 -18.25036   2.49016 -44.53883 -65.94886       (-68.147,-2.198) (-0.292,-37.360) (-5.536,-9.365)      1.92171
71    -27.01118   7.72542 -18.23590   2.48437 -44.53014 -65.95176       (-68.135,-2.184) (-0.301,-37.378) (-5.542,-9.377)      1.94977
72    -26.99096   7.71675 -18.22144   2.47857 -44.52144 -65.95466       (-68.124,-2.169) (-0.309,-37.395) (-5.548,-9.388)      1.97788
73    -26.97073   7.70809 -18.20698   2.47277 -44.51274 -65.95756       (-68.112,-2.155) (-0.318,-37.412) (-5.553,-9.400)      2.00604
