Fol_2018-03-05.14_05_32.758_.txt     Output is probe cell, reduced cell, NCDist distance between
0      2.24174 -10.31430   3.71763   0.48030 -52.72253 -26.72870       (-7.759,-1.799) (-35.287,-1.918) (-8.333,-2.399)      1.77636e-15
1      2.23757 -10.31174   3.71150   0.44450 -52.67156 -26.71029       (-7.661,-1.712) (-35.350,-2.000) (-8.500,-2.444)      0.240503
2      2.23341 -10.30919   3.70538   0.40870 -52.62058 -26.69187       (-7.563,-1.624) (-35.413,-2.081) (-8.667,-2.490)      0.481006
3      2.22924 -10.30663   3.69926   0.37290 -52.56961 -26.67346       (-7.465,-1.537) (-35.476,-2.162) (-8.834,-2.535)      0.721509
4      2.22508 -10.30407   3.69314   0.33709 -52.51863 -26.65505       (-7.368,-1.450) (-35.540,-2.244) (-9.002,-2.581)      0.962012
5      2.22092 -10.30151   3.68701   0.30129 -52.46766 -26.63663       (-7.270,-1.362) (-35.603,-2.325) (-9.169,-2.626)      1.20251
6      2.21675 -10.29895   3.68089   0.26549 -52.41669 -26.61822       (-7.172,-1.275) (-35.666,-2.406) (-9.336,-2.672)      1.44302
7      2.21259 -10.29639   3.67477   0.22968 -52.36571 -26.59980       (-7.075,-1.187) (-35.729,-2.487) (-9.504,-2.717)      1.68352
8      2.20842 -10.29384   3.66865   0.19388 -52.31474 -26.58139       (-6.977,-1.100) (-35.792,-2.569) (-9.671,-2.763)      1.92402
9      2.20426 -10.29128   3.66252   0.15808 -52.26376 -26.56297       (-6.879,-1.012) (-35.855,-2.650) (-9.838,-2.808)      2.16453
10      2.20009 -10.28872   3.65640   0.12227 -52.21279 -26.54456       (-6.782,-0.925) (-35.918,-2.731) (-10.006,-2.854)      2.40503
11      2.19593 -10.28616   3.65028   0.08647 -52.16181 -26.52614       (-6.684,-0.838) (-35.982,-2.813) (-10.173,-2.899)      2.64553
12      2.19177 -10.28360   3.64416   0.05067 -52.11084 -26.50773       (-6.586,-0.750) (-36.045,-2.894) (-10.340,-2.945)      2.88604
13      2.18760 -10.28104   3.63803   0.01486 -52.05987 -26.48931       (-6.488,-0.663) (-36.108,-2.975) (-10.507,-2.990)      3.12654
14      2.18344 -10.27849   3.63191  -0.02094 -52.00889 -26.47090       (-6.391,-0.575) (-36.171,-3.057) (-10.675,-3.036)      3.36704
15      2.17927 -10.27593   3.62579  -0.05674 -51.95792 -26.45249       (-6.293,-0.488) (-36.234,-3.138) (-10.842,-3.081)      3.60754
16      2.17511 -10.27337   3.61967  -0.09255 -51.90694 -26.43407       (-6.195,-0.401) (-36.297,-3.219) (-11.009,-3.127)      3.84805
17      2.17094 -10.27081   3.61354  -0.12835 -51.85597 -26.41566       (-6.098,-0.313) (-36.360,-3.300) (-11.177,-3.172)      4.08855
18      2.16678 -10.26825   3.60742  -0.16415 -51.80499 -26.39724       (-6.000,-0.226) (-36.423,-3.382) (-11.344,-3.218)      4.32905
19      2.16262 -10.26569   3.60130  -0.19995 -51.75402 -26.37883       (-5.902,-0.138) (-36.487,-3.463) (-11.511,-3.263)      4.56956
20      2.15845 -10.26314   3.59518  -0.23576 -51.70305 -26.36041       (-5.805,-0.051) (-36.550,-3.544) (-11.679,-3.309)      4.81006
21      2.15429 -10.26058   3.58905  -0.27156 -51.65207 -26.34200       (-5.743,-0.037) (-11.809,-3.589) (-36.576,-3.317)      4.92878
22      2.15012 -10.25802   3.58293  -0.30736 -51.60110 -26.32358       (-5.733,-0.124) (-11.889,-3.583) (-36.552,-3.276)      4.94002
23      2.14596 -10.25546   3.57681  -0.34317 -51.55012 -26.30517       (-5.723,-0.211) (-11.969,-3.577) (-36.528,-3.234)      4.95455
24      2.14179 -10.25290   3.57069  -0.37897 -51.49915 -26.28675       (-5.712,-0.299) (-12.049,-3.571) (-36.504,-3.192)      4.97237
25      2.13763 -10.25034   3.56456  -0.41477 -51.44817 -26.26834       (-5.702,-0.386) (-12.129,-3.565) (-36.479,-3.150)      4.99344
26      2.13346 -10.24779   3.55844  -0.45058 -51.39720 -26.24992       (-5.692,-0.474) (-12.209,-3.558) (-36.455,-3.108)      5.0177
27      2.12930 -10.24523   3.55232  -0.48638 -51.34622 -26.23151       (-5.682,-0.561) (-12.289,-3.552) (-36.431,-3.066)      5.04513
28      2.12514 -10.24267   3.54620  -0.52218 -51.29525 -26.21310       (-5.671,-0.648) (-12.369,-3.546) (-36.406,-3.024)      5.07566
29      2.12097 -10.24011   3.54007  -0.55799 -51.24428 -26.19468       (-5.661,-0.736) (-12.448,-3.540) (-36.382,-2.982)      5.10924
30      2.11681 -10.23755   3.53395  -0.59379 -51.19330 -26.17627       (-5.651,-0.823) (-12.528,-3.534) (-36.358,-2.940)      5.14581
31      2.11264 -10.23500   3.52783  -0.62959 -51.14233 -26.15785       (-5.640,-0.911) (-12.608,-3.528) (-36.334,-2.898)      5.18531
32      2.10848 -10.23244   3.52171  -0.66539 -51.09135 -26.13944       (-5.630,-0.998) (-12.688,-3.522) (-36.309,-2.856)      5.22767
33      2.10431 -10.22988   3.51558  -0.70120 -51.04038 -26.12102       (-5.620,-1.086) (-12.768,-3.516) (-36.285,-2.814)      5.27283
34      2.10015 -10.22732   3.50946  -0.73700 -50.98940 -26.10261       (-5.610,-1.173) (-12.848,-3.509) (-36.261,-2.772)      5.3207
35      2.09599 -10.22476   3.50334  -0.77280 -50.93843 -26.08419       (-5.599,-1.260) (-12.928,-3.503) (-36.236,-2.731)      5.37123
36      2.09182 -10.22220   3.49722  -0.80861 -50.88746 -26.06578       (-5.589,-1.348) (-13.008,-3.497) (-36.212,-2.689)      5.42432
37      2.08766 -10.21965   3.49109  -0.84441 -50.83648 -26.04736       (-5.579,-1.435) (-13.088,-3.491) (-36.188,-2.647)      5.47992
38      2.08349 -10.21709   3.48497  -0.88021 -50.78551 -26.02895       (-5.568,-1.523) (-13.167,-3.485) (-36.164,-2.605)      5.53794
39      2.07933 -10.21453   3.47885  -0.91602 -50.73453 -26.01054       (-5.558,-1.610) (-13.247,-3.479) (-36.139,-2.563)      5.59831
40      2.07516 -10.21197   3.47273  -0.95182 -50.68356 -25.99212       (-5.548,-1.697) (-13.327,-3.473) (-36.115,-2.521)      5.66096
41      2.07100 -10.20941   3.46660  -0.98762 -50.63258 -25.97371       (-5.538,-1.785) (-13.407,-3.467) (-36.091,-2.479)      5.7258
42      2.06684 -10.20685   3.46048  -1.02343 -50.58161 -25.95529       (-5.527,-1.872) (-13.487,-3.460) (-36.066,-2.437)      5.79277
43      2.06267 -10.20430   3.45436  -1.05923 -50.53064 -25.93688       (-5.517,-1.960) (-13.567,-3.454) (-36.042,-2.395)      5.86179
44      2.05851 -10.20174   3.44824  -1.09503 -50.47966 -25.91846       (-5.507,-2.047) (-13.647,-3.448) (-36.018,-2.353)      5.9328
45      2.05434 -10.19918   3.44211  -1.13084 -50.42869 -25.90005       (-5.496,-2.135) (-13.727,-3.442) (-35.994,-2.311)      6.00571
46      2.05018 -10.19662   3.43599  -1.16664 -50.37771 -25.88163       (-5.486,-2.222) (-13.807,-3.436) (-35.969,-2.269)      6.08046
47      2.04601 -10.19406   3.42987  -1.20244 -50.32674 -25.86322       (-5.476,-2.309) (-13.886,-3.430) (-35.945,-2.227)      6.15699
48      2.04185 -10.19150   3.42375  -1.23824 -50.27576 -25.84480       (-5.466,-2.397) (-13.966,-3.424) (-35.921,-2.186)      6.23523
49      2.03768 -10.18895   3.41762  -1.27405 -50.22479 -25.82639       (-5.455,-2.484) (-14.046,-3.418) (-35.897,-2.144)      6.31512
50      2.03352 -10.18639   3.41150  -1.30985 -50.17382 -25.80798       (-5.445,-2.572) (-14.126,-3.412) (-35.872,-2.102)      6.39659
51      2.02936 -10.18383   3.40538  -1.34565 -50.12284 -25.78956       (-5.435,-2.659) (-14.206,-3.405) (-35.848,-2.060)      6.47958
52      2.02519 -10.18127   3.39926  -1.38146 -50.07187 -25.77115       (-5.424,-2.746) (-14.286,-3.399) (-35.824,-2.018)      6.56404
53      2.02103 -10.17871   3.39313  -1.41726 -50.02089 -25.75273       (-5.414,-2.834) (-14.366,-3.393) (-35.799,-1.976)      6.64991
54      2.01686 -10.17615   3.38701  -1.45306 -49.96992 -25.73432       (-5.404,-2.921) (-14.446,-3.387) (-35.775,-1.934)      6.73714
55      2.01270 -10.17360   3.38089  -1.48887 -49.91894 -25.71590       (-5.394,-3.009) (-14.526,-3.381) (-35.751,-1.892)      6.82567
56      2.00853 -10.17104   3.37477  -1.52467 -49.86797 -25.69749       (-5.383,-3.096) (-14.605,-3.375) (-35.727,-1.850)      6.91546
57      2.00437 -10.16848   3.36864  -1.56047 -49.81700 -25.67907       (-5.373,-3.183) (-14.685,-3.369) (-35.702,-1.808)      7.00645
58      2.00021 -10.16592   3.36252  -1.59628 -49.76602 -25.66066       (-5.363,-3.271) (-14.765,-3.363) (-35.678,-1.766)      7.09861
59      1.99604 -10.16336   3.35640  -1.63208 -49.71505 -25.64224       (-5.352,-3.358) (-14.845,-3.356) (-35.654,-1.724)      7.19188
60      1.99188 -10.16080   3.35028  -1.66788 -49.66407 -25.62383       (-5.342,-3.446) (-14.925,-3.350) (-35.629,-1.682)      7.28622
61      1.98771 -10.15825   3.34415  -1.70368 -49.61310 -25.60542       (-5.332,-3.533) (-15.005,-3.344) (-35.605,-1.640)      7.38159
62      1.98355 -10.15569   3.33803  -1.73949 -49.56212 -25.58700       (-5.322,-3.621) (-15.085,-3.338) (-35.581,-1.599)      7.47796
63      1.97938 -10.15313   3.33191  -1.77529 -49.51115 -25.56859       (-5.311,-3.708) (-15.165,-3.332) (-35.557,-1.557)      7.57528
64      1.97522 -10.15057   3.32579  -1.81109 -49.46018 -25.55017       (-5.301,-3.795) (-15.245,-3.326) (-35.532,-1.515)      7.67351
65      1.97106 -10.14801   3.31966  -1.84690 -49.40920 -25.53176       (-5.291,-3.883) (-15.324,-3.320) (-35.508,-1.473)      7.77264
66      1.96689 -10.14545   3.31354  -1.88270 -49.35823 -25.51334       (-5.280,-3.970) (-15.404,-3.314) (-35.484,-1.431)      7.87261
67      1.96273 -10.14290   3.30742  -1.91850 -49.30725 -25.49493       (-5.270,-4.058) (-15.484,-3.307) (-35.460,-1.389)      7.97339
68      1.95856 -10.14034   3.30130  -1.95431 -49.25628 -25.47651       (-5.260,-4.145) (-15.564,-3.301) (-35.435,-1.347)      8.07497
69      1.95440 -10.13778   3.29517  -1.99011 -49.20530 -25.45810       (-5.250,-4.232) (-15.644,-3.295) (-35.411,-1.305)      8.1773
70      1.95023 -10.13522   3.28905  -2.02591 -49.15433 -25.43968       (-5.239,-4.320) (-15.724,-3.289) (-35.387,-1.263)      8.28036
71      1.94607 -10.13266   3.28293  -2.06172 -49.10335 -25.42127       (-5.229,-4.407) (-15.804,-3.283) (-35.362,-1.221)      8.38413
72      1.94190 -10.13010   3.27681  -2.09752 -49.05238 -25.40286       (-5.219,-4.495) (-15.884,-3.277) (-35.338,-1.179)      8.48857
73      1.93774 -10.12755   3.27068  -2.13332 -49.00141 -25.38444       (-5.208,-4.582) (-15.964,-3.271) (-35.314,-1.137)      8.59367
