Fol_2018-02-25.13_34_33.22_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -588.18783 -5149.09641 -2901.55817 -938.47083 -1746.29524 374.20744       (-4774.889,-564.263) (-213.980,-1372.088) (-3275.766,-374.207)      1.15938e-12
1    -592.37872 -5144.15635 -2901.93276 -938.09625 -1745.92066 373.45827       (-4770.698,-564.638) (-218.920,-1372.462) (-3275.391,-373.458)      6.55362
2    -596.56961 -5139.21630 -2902.30734 -937.72167 -1745.54608 372.70911       (-4766.507,-565.013) (-223.861,-1372.837) (-3275.016,-372.709)      13.1072
3    -600.76050 -5134.27624 -2902.68192 -937.34708 -1745.17150 371.95995       (-4762.316,-565.387) (-228.801,-1373.212) (-3274.642,-371.960)      19.6609
4    -604.95139 -5129.33619 -2903.05650 -936.97250 -1744.79692 371.21078       (-4758.125,-565.762) (-233.741,-1373.586) (-3274.267,-371.211)      26.2145
5    -609.14229 -5124.39613 -2903.43109 -936.59792 -1744.42233 370.46162       (-4753.935,-566.136) (-238.681,-1373.961) (-3273.893,-370.462)      32.7681
6    -613.33318 -5119.45607 -2903.80567 -936.22334 -1744.04775 369.71245       (-4749.744,-566.511) (-243.621,-1374.335) (-3273.518,-369.712)      39.3217
7    -617.52407 -5114.51602 -2904.18025 -935.84876 -1743.67317 368.96329       (-4745.553,-566.885) (-248.561,-1374.710) (-3273.144,-368.963)      45.8753
8    -621.71496 -5109.57596 -2904.55483 -935.47417 -1743.29859 368.21413       (-4741.362,-567.260) (-253.501,-1375.084) (-3272.769,-368.214)      52.4289
9    -625.90585 -5104.63591 -2904.92941 -935.09959 -1742.92401 367.46496       (-4737.171,-567.635) (-258.441,-1375.459) (-3272.394,-367.465)      58.9826
10    -630.09675 -5099.69585 -2905.30400 -934.72501 -1742.54942 366.71580       (-4732.980,-568.009) (-263.381,-1375.834) (-3272.020,-366.716)      65.5362
11    -634.28764 -5094.75579 -2905.67858 -934.35043 -1742.17484 365.96663       (-4728.789,-568.384) (-268.321,-1376.208) (-3271.645,-365.967)      72.0898
12    -638.47853 -5089.81574 -2906.05316 -933.97585 -1741.80026 365.21747       (-4724.598,-568.758) (-273.261,-1376.583) (-3271.271,-365.217)      78.6434
13    -642.66942 -5084.87568 -2906.42774 -933.60126 -1741.42568 364.46831       (-4720.407,-569.133) (-278.201,-1376.957) (-3270.896,-364.468)      85.197
14    -646.86031 -5079.93563 -2906.80232 -933.22668 -1741.05110 363.71914       (-4716.216,-569.508) (-283.141,-1377.332) (-3270.521,-363.719)      91.7507
15    -651.05121 -5074.99557 -2907.17691 -932.85210 -1740.67651 362.96998       (-4712.026,-569.882) (-288.081,-1377.707) (-3270.147,-362.970)      98.3043
16    -655.24210 -5070.05551 -2907.55149 -932.47752 -1740.30193 362.22081       (-4707.835,-570.257) (-293.021,-1378.081) (-3269.772,-362.221)      104.858
17    -659.43299 -5065.11546 -2907.92607 -932.10294 -1739.92735 361.47165       (-4703.644,-570.631) (-297.961,-1378.456) (-3269.398,-361.472)      111.412
18    -663.62388 -5060.17540 -2908.30065 -931.72835 -1739.55277 360.72249       (-4699.453,-571.006) (-302.901,-1378.830) (-3269.023,-360.722)      117.965
19    -667.81477 -5055.23535 -2908.67523 -931.35377 -1739.17819 359.97332       (-4695.262,-571.380) (-307.841,-1379.205) (-3268.649,-359.973)      124.519
20    -672.00567 -5050.29529 -2909.04982 -930.97919 -1738.80360 359.22416       (-4691.071,-571.755) (-312.782,-1379.579) (-3268.274,-359.224)      131.072
21    -676.19656 -5045.35523 -2909.42440 -930.60461 -1738.42902 358.47499       (-4686.880,-572.130) (-317.722,-1379.954) (-3267.899,-358.475)      137.626
22    -680.38745 -5040.41518 -2909.79898 -930.23003 -1738.05444 357.72583       (-4682.689,-572.504) (-322.662,-1380.329) (-3267.525,-357.726)      144.18
23    -684.57834 -5035.47512 -2910.17356 -929.85544 -1737.67986 356.97666       (-4678.498,-572.879) (-327.602,-1380.703) (-3267.150,-356.977)      150.733
24    -688.76924 -5030.53507 -2910.54814 -929.48086 -1737.30528 356.22750       (-4674.308,-573.253) (-332.542,-1381.078) (-3266.776,-356.228)      157.287
25    -692.96013 -5025.59501 -2910.92273 -929.10628 -1736.93069 355.47834       (-4670.117,-573.628) (-337.482,-1381.452) (-3266.401,-355.478)      163.84
26    -697.15102 -5020.65495 -2911.29731 -928.73170 -1736.55611 354.72917       (-4665.926,-574.003) (-342.422,-1381.827) (-3266.026,-354.729)      170.394
27    -701.34191 -5015.71490 -2911.67189 -928.35712 -1736.18153 353.98001       (-4661.735,-574.377) (-347.362,-1382.202) (-3265.652,-353.980)      176.948
28    -705.53280 -5010.77484 -2912.04647 -927.98253 -1735.80695 353.23084       (-4657.544,-574.752) (-352.302,-1382.576) (-3265.277,-353.231)      183.501
29    -709.72370 -5005.83478 -2912.42105 -927.60795 -1735.43237 352.48168       (-4653.353,-575.126) (-357.242,-1382.951) (-3264.903,-352.482)      190.055
30    -713.91459 -5000.89473 -2912.79564 -927.23337 -1735.05778 351.73252       (-4649.162,-575.501) (-362.182,-1383.325) (-3264.528,-351.733)      196.609
31    -718.10548 -4995.95467 -2913.17022 -926.85879 -1734.68320 350.98335       (-4644.971,-575.875) (-367.122,-1383.700) (-3264.154,-350.983)      203.162
32    -722.29637 -4991.01462 -2913.54480 -926.48420 -1734.30862 350.23419       (-4640.780,-576.250) (-372.062,-1384.074) (-3263.779,-350.234)      209.716
33    -726.48726 -4986.07456 -2913.91938 -926.10962 -1733.93404 349.48502       (-4636.590,-576.625) (-377.002,-1384.449) (-3263.404,-349.485)      216.269
34    -730.67816 -4981.13450 -2914.29396 -925.73504 -1733.55946 348.73586       (-4632.399,-576.999) (-381.942,-1384.824) (-3263.030,-348.736)      222.823
35    -734.86905 -4976.19445 -2914.66855 -925.36046 -1733.18487 347.98670       (-4628.208,-577.374) (-386.882,-1385.198) (-3262.655,-347.987)      229.377
36    -739.05994 -4971.25439 -2915.04313 -924.98588 -1732.81029 347.23753       (-4624.017,-577.748) (-391.822,-1385.573) (-3262.281,-347.238)      235.93
37    -743.25083 -4966.31434 -2915.41771 -924.61129 -1732.43571 346.48837       (-4619.826,-578.123) (-396.762,-1385.947) (-3261.906,-346.488)      242.484
38    -747.44172 -4961.37428 -2915.79229 -924.23671 -1732.06113 345.73920       (-4615.635,-578.498) (-401.703,-1386.322) (-3261.531,-345.739)      249.037
39    -751.63262 -4956.43422 -2916.16687 -923.86213 -1731.68655 344.99004       (-4611.444,-578.872) (-406.643,-1386.697) (-3261.157,-344.990)      255.591
40    -755.82351 -4951.49417 -2916.54146 -923.48755 -1731.31196 344.24088       (-4607.253,-579.247) (-411.583,-1387.071) (-3260.782,-344.241)      262.145
41    -760.01440 -4946.55411 -2916.91604 -923.11297 -1730.93738 343.49171       (-4603.062,-579.621) (-416.523,-1387.446) (-3260.408,-343.492)      268.698
42    -764.20529 -4941.61406 -2917.29062 -922.73838 -1730.56280 342.74255       (-4598.872,-579.996) (-421.463,-1387.820) (-3260.033,-342.743)      275.252
43    -768.39618 -4936.67400 -2917.66520 -922.36380 -1730.18822 341.99338       (-4594.681,-580.370) (-426.403,-1388.195) (-3259.659,-341.993)      281.806
44    -772.58708 -4931.73394 -2918.03978 -921.98922 -1729.81364 341.24422       (-4590.490,-580.745) (-431.343,-1388.569) (-3259.284,-341.244)      288.359
45    -776.77797 -4926.79389 -2918.41437 -921.61464 -1729.43905 340.49506       (-4586.299,-581.120) (-436.283,-1388.944) (-3258.909,-340.495)      294.913
46    -780.96886 -4921.85383 -2918.78895 -921.24006 -1729.06447 339.74589       (-4582.108,-581.494) (-441.223,-1389.319) (-3258.535,-339.746)      301.466
47    -785.15975 -4916.91378 -2919.16353 -920.86547 -1728.68989 338.99673       (-4577.917,-581.869) (-446.163,-1389.693) (-3258.160,-338.997)      308.02
48    -789.35064 -4911.97372 -2919.53811 -920.49089 -1728.31531 338.24756       (-4573.726,-582.243) (-451.103,-1390.068) (-3257.786,-338.248)      314.574
49    -793.54154 -4907.03366 -2919.91269 -920.11631 -1727.94073 337.49840       (-4569.535,-582.618) (-456.043,-1390.442) (-3257.411,-337.498)      321.127
50    -797.73243 -4902.09361 -2920.28728 -919.74173 -1727.56614 336.74924       (-4565.344,-582.992) (-460.983,-1390.817) (-3257.037,-336.749)      327.681
51    -801.92332 -4897.15355 -2920.66186 -919.36715 -1727.19156 336.00007       (-4561.153,-583.367) (-465.923,-1391.191) (-3256.662,-336.000)      334.235
52    -806.11421 -4892.21349 -2921.03644 -918.99256 -1726.81698 335.25091       (-4556.963,-583.742) (-470.863,-1391.566) (-3256.287,-335.251)      340.788
53    -810.30510 -4887.27344 -2921.41102 -918.61798 -1726.44240 334.50174       (-4552.772,-584.116) (-475.803,-1391.941) (-3255.913,-334.502)      347.342
54    -814.49600 -4882.33338 -2921.78560 -918.24340 -1726.06781 333.75258       (-4548.581,-584.491) (-480.743,-1392.315) (-3255.538,-333.753)      353.895
55    -818.68689 -4877.39333 -2922.16019 -917.86882 -1725.69323 333.00342       (-4544.390,-584.865) (-485.683,-1392.690) (-3255.164,-333.003)      360.449
56    -822.87778 -4872.45327 -2922.53477 -917.49424 -1725.31865 332.25425       (-4540.199,-585.240) (-490.624,-1393.064) (-3254.789,-332.254)      367.003
57    -827.06867 -4867.51321 -2922.90935 -917.11965 -1724.94407 331.50509       (-4536.008,-585.615) (-495.564,-1393.439) (-3254.414,-331.505)      373.556
58    -831.25956 -4862.57316 -2923.28393 -916.74507 -1724.56949 330.75592       (-4531.817,-585.989) (-500.504,-1393.814) (-3254.040,-330.756)      380.11
59    -835.45046 -4857.63310 -2923.65851 -916.37049 -1724.19490 330.00676       (-4527.626,-586.364) (-505.444,-1394.188) (-3253.665,-330.007)      386.663
60    -839.64135 -4852.69305 -2924.03310 -915.99591 -1723.82032 329.25760       (-4523.435,-586.738) (-510.384,-1394.563) (-3253.291,-329.258)      393.217
61    -843.83224 -4847.75299 -2924.40768 -915.62133 -1723.44574 328.50843       (-4519.245,-587.113) (-515.324,-1394.937) (-3252.916,-328.508)      399.771
62    -848.02313 -4842.81293 -2924.78226 -915.24674 -1723.07116 327.75927       (-4515.054,-587.487) (-520.264,-1395.312) (-3252.542,-327.759)      406.324
63    -852.21402 -4837.87288 -2925.15684 -914.87216 -1722.69658 327.01010       (-4510.863,-587.862) (-525.204,-1395.686) (-3252.167,-327.010)      412.878
64    -856.40492 -4832.93282 -2925.53142 -914.49758 -1722.32199 326.26094       (-4506.672,-588.237) (-530.144,-1396.061) (-3251.792,-326.261)      419.432
65    -860.59581 -4827.99277 -2925.90601 -914.12300 -1721.94741 325.51178       (-4502.481,-588.611) (-535.084,-1396.436) (-3251.418,-325.512)      425.985
66    -864.78670 -4823.05271 -2926.28059 -913.74842 -1721.57283 324.76261       (-4498.290,-588.986) (-540.024,-1396.810) (-3251.043,-324.763)      432.539
67    -868.97759 -4818.11265 -2926.65517 -913.37383 -1721.19825 324.01345       (-4494.099,-589.360) (-544.964,-1397.185) (-3250.669,-324.013)      439.092
68    -873.16848 -4813.17260 -2927.02975 -912.99925 -1720.82367 323.26428       (-4489.908,-589.735) (-549.904,-1397.559) (-3250.294,-323.264)      445.646
69    -877.35938 -4808.23254 -2927.40433 -912.62467 -1720.44908 322.51512       (-4485.717,-590.110) (-554.844,-1397.934) (-3249.919,-322.515)      452.2
70    -881.55027 -4803.29249 -2927.77892 -912.25009 -1720.07450 321.76596       (-4481.527,-590.484) (-559.784,-1398.309) (-3249.545,-321.766)      458.753
71    -885.74116 -4798.35243 -2928.15350 -911.87551 -1719.69992 321.01679       (-4477.336,-590.859) (-564.724,-1398.683) (-3249.170,-321.017)      465.307
72    -889.93205 -4793.41237 -2928.52808 -911.50092 -1719.32534 320.26763       (-4473.145,-591.233) (-569.664,-1399.058) (-3248.796,-320.268)      471.861
73    -894.12294 -4788.47232 -2928.90266 -911.12634 -1718.95076 319.51846       (-4468.954,-591.608) (-574.604,-1399.432) (-3248.421,-319.518)      478.414
74    -898.31384 -4783.53226 -2929.27724 -910.75176 -1718.57617 318.76930       (-4464.763,-591.982) (-579.545,-1399.807) (-3248.047,-318.769)      484.968
75    -902.50473 -4778.59221 -2929.65183 -910.37718 -1718.20159 318.02013       (-4460.572,-592.357) (-584.485,-1400.181) (-3247.672,-318.020)      491.521
76    -906.69562 -4773.65215 -2930.02641 -910.00260 -1717.82701 317.27097       (-4456.381,-592.732) (-589.425,-1400.556) (-3247.297,-317.271)      498.075
77    -910.88651 -4768.71209 -2930.40099 -909.62801 -1717.45243 316.52181       (-4452.190,-593.106) (-594.365,-1400.931) (-3246.923,-316.522)      504.629
78    -915.07741 -4763.77204 -2930.77557 -909.25343 -1717.07785 315.77264       (-4447.999,-593.481) (-599.305,-1401.305) (-3246.548,-315.773)      511.182
79    -919.26830 -4758.83198 -2931.15015 -908.87885 -1716.70326 315.02348       (-4443.809,-593.855) (-604.245,-1401.680) (-3246.174,-315.023)      517.736
80    -923.45919 -4753.89192 -2931.52474 -908.50427 -1716.32868 314.27431       (-4439.618,-594.230) (-609.185,-1402.054) (-3245.799,-314.274)      524.289
81    -927.65008 -4748.95187 -2931.89932 -908.12969 -1715.95410 313.52515       (-4435.427,-594.605) (-614.125,-1402.429) (-3245.424,-313.525)      530.843
82    -931.84097 -4744.01181 -2932.27390 -907.75510 -1715.57952 312.77599       (-4431.236,-594.979) (-619.065,-1402.804) (-3245.050,-312.776)      537.397
83    -936.03187 -4739.07176 -2932.64848 -907.38052 -1715.20494 312.02682       (-4427.045,-595.354) (-624.005,-1403.178) (-3244.675,-312.027)      543.95
84    -940.22276 -4734.13170 -2933.02306 -907.00594 -1714.83035 311.27766       (-4422.854,-595.728) (-628.945,-1403.553) (-3244.301,-311.278)      550.504
85    -944.41365 -4729.19164 -2933.39765 -906.63136 -1714.45577 310.52849       (-4418.663,-596.103) (-633.885,-1403.927) (-3243.926,-310.528)      557.058
86    -948.60454 -4724.25159 -2933.77223 -906.25678 -1714.08119 309.77933       (-4414.472,-596.477) (-638.825,-1404.302) (-3243.552,-309.779)      563.611
87    -952.79543 -4719.31153 -2934.14681 -905.88219 -1713.70661 309.03017       (-4410.281,-596.852) (-643.765,-1404.676) (-3243.177,-309.030)      570.165
88    -956.98633 -4714.37148 -2934.52139 -905.50761 -1713.33203 308.28100       (-4406.090,-597.227) (-648.705,-1405.051) (-3242.802,-308.281)      576.718
89    -961.17722 -4709.43142 -2934.89597 -905.13303 -1712.95744 307.53184       (-4401.900,-597.601) (-653.645,-1405.426) (-3242.428,-307.532)      583.272
