Fol_2018-03-05.14_01_59.20_.txt     Output is probe cell, reduced cell, NCDist distance between
0     -5.19673 -28.45644  -9.91758 -10.86933 -57.99058   0.72566       (-27.731,-10.144) (-4.471,-57.265) (-10.643,-0.726)      0
1     -5.21929 -28.43243  -9.91831 -10.86860 -57.98986   0.72420       (-27.708,-10.144) (-4.495,-57.266) (-10.643,-0.724)      0.0329991
2     -5.24185 -28.40842  -9.91903 -10.86787 -57.98913   0.72275       (-27.686,-10.145) (-4.519,-57.266) (-10.642,-0.723)      0.0659983
3     -5.26440 -28.38441  -9.91976 -10.86715 -57.98840   0.72130       (-27.663,-10.146) (-4.543,-57.267) (-10.641,-0.721)      0.0989974
4     -5.28696 -28.36040  -9.92049 -10.86642 -57.98768   0.71984       (-27.641,-10.147) (-4.567,-57.268) (-10.640,-0.720)      0.131997
5     -5.30952 -28.33639  -9.92121 -10.86569 -57.98695   0.71839       (-27.618,-10.147) (-4.591,-57.269) (-10.640,-0.718)      0.164996
6     -5.33207 -28.31238  -9.92194 -10.86497 -57.98622   0.71694       (-27.595,-10.148) (-4.615,-57.269) (-10.639,-0.717)      0.197995
7     -5.35463 -28.28837  -9.92266 -10.86424 -57.98550   0.71549       (-27.573,-10.149) (-4.639,-57.270) (-10.638,-0.715)      0.230994
8     -5.37719 -28.26436  -9.92339 -10.86351 -57.98477   0.71403       (-27.550,-10.149) (-4.663,-57.271) (-10.637,-0.714)      0.263993
9     -5.39974 -28.24035  -9.92412 -10.86279 -57.98404   0.71258       (-27.528,-10.150) (-4.687,-57.271) (-10.637,-0.713)      0.296992
10     -5.42230 -28.21634  -9.92484 -10.86206 -57.98332   0.71113       (-27.505,-10.151) (-4.711,-57.272) (-10.636,-0.711)      0.329991
11     -5.44486 -28.19233  -9.92557 -10.86134 -57.98259   0.70968       (-27.483,-10.152) (-4.735,-57.273) (-10.635,-0.710)      0.362991
12     -5.46741 -28.16832  -9.92630 -10.86061 -57.98187   0.70822       (-27.460,-10.152) (-4.759,-57.274) (-10.635,-0.708)      0.39599
13     -5.48997 -28.14431  -9.92702 -10.85988 -57.98114   0.70677       (-27.438,-10.153) (-4.783,-57.274) (-10.634,-0.707)      0.428989
14     -5.51252 -28.12030  -9.92775 -10.85916 -57.98041   0.70532       (-27.415,-10.154) (-4.807,-57.275) (-10.633,-0.705)      0.461988
15     -5.53508 -28.09630  -9.92848 -10.85843 -57.97969   0.70386       (-27.392,-10.155) (-4.831,-57.276) (-10.632,-0.704)      0.494987
16     -5.55764 -28.07229  -9.92920 -10.85770 -57.97896   0.70241       (-27.370,-10.155) (-4.855,-57.277) (-10.632,-0.702)      0.527986
