2BOUNDS_2018-03-07.14_43_21.587_.txt     Output is probe cell, reduced cell, NCDist distance between
13    -17.40015  11.79817 -30.03240 -65.78642  14.14170 -13.09198       (-1.294,-50.595) (-14.841,-13.092) (-4.308,-1.050)      0.537666
14    -17.38363  11.77139 -30.00637 -65.77064  14.11393 -13.07998       (-1.309,-50.623) (-14.858,-13.080) (-4.304,-1.034)      0.579025
15    -17.36710  11.74460 -29.98034 -65.75487  14.08615 -13.06797       (-1.323,-50.651) (-14.876,-13.068) (-4.299,-1.018)      0.620384
16    -17.35057  11.71781 -29.95431 -65.73910  14.05837 -13.05597       (-1.338,-50.678) (-14.894,-13.056) (-4.295,-1.002)      0.661743
17    -17.33404  11.69103 -29.92828 -65.72332  14.03059 -13.04396       (-1.353,-50.706) (-14.911,-13.044) (-4.290,-0.987)      0.703102
18    -17.31751  11.66424 -29.90225 -65.70755  14.00281 -13.03196       (-1.368,-50.734) (-14.929,-13.032) (-4.286,-0.971)      0.744461
19    -17.30098  11.63746 -29.87622 -65.69178  13.97503 -13.01995       (-1.382,-50.762) (-14.946,-13.020) (-4.281,-0.955)      0.78582
20    -17.28445  11.61067 -29.85019 -65.67600  13.94725 -13.00795       (-1.397,-50.789) (-14.964,-13.008) (-4.276,-0.939)      0.827178
21    -17.26792  11.58388 -29.82416 -65.66023  13.91948 -12.99594       (-1.412,-50.817) (-14.981,-12.996) (-4.272,-0.924)      0.868537
22    -17.25139  11.55710 -29.79813 -65.64446  13.89170 -12.98394       (-1.427,-50.845) (-14.999,-12.984) (-4.267,-0.908)      0.909896
23    -17.23486  11.53031 -29.77210 -65.62868  13.86392 -12.97193       (-1.442,-50.873) (-15.016,-12.972) (-4.263,-0.892)      0.951255
24    -17.21833  11.50352 -29.74607 -65.61291  13.83614 -12.95992       (-1.456,-50.901) (-15.034,-12.960) (-4.258,-0.876)      0.992614
25    -17.20180  11.47674 -29.72004 -65.59714  13.80836 -12.94792       (-1.471,-50.928) (-15.051,-12.948) (-4.254,-0.860)      1.03397
26    -17.18527  11.44995 -29.69401 -65.58136  13.78058 -12.93591       (-1.486,-50.956) (-15.069,-12.936) (-4.249,-0.845)      1.07533
27    -17.16874  11.42316 -29.66798 -65.56559  13.75280 -12.92391       (-1.501,-50.984) (-15.086,-12.924) (-4.245,-0.829)      1.11669
28    -17.15221  11.39638 -29.64195 -65.54982  13.72502 -12.91190       (-1.516,-51.012) (-15.104,-12.912) (-4.240,-0.813)      1.15805
29    -17.13568  11.36959 -29.61592 -65.53404  13.69725 -12.89990       (-1.530,-51.039) (-15.121,-12.900) (-4.236,-0.797)      1.19941
30    -17.11915  11.34281 -29.58989 -65.51827  13.66947 -12.88789       (-1.545,-51.067) (-15.139,-12.888) (-4.231,-0.782)      1.24077
31    -17.10262  11.31602 -29.56386 -65.50250  13.64169 -12.87589       (-1.560,-51.095) (-15.156,-12.876) (-4.227,-0.766)      1.28213
32    -17.08609  11.28923 -29.53783 -65.48672  13.61391 -12.86388       (-1.575,-51.123) (-15.174,-12.864) (-4.222,-0.750)      1.32349
33    -17.06956  11.26245 -29.51180 -65.47095  13.58613 -12.85188       (-1.589,-51.151) (-15.191,-12.852) (-4.218,-0.734)      1.36484
34    -17.05303  11.23566 -29.48577 -65.45518  13.55835 -12.83987       (-1.604,-51.178) (-15.209,-12.840) (-4.213,-0.718)      1.4062
35    -17.03650  11.20887 -29.45974 -65.43940  13.53057 -12.82787       (-1.619,-51.206) (-15.226,-12.828) (-4.209,-0.703)      1.44756
36    -17.01997  11.18209 -29.43371 -65.42363  13.50280 -12.81586       (-1.634,-51.234) (-15.244,-12.816) (-4.204,-0.687)      1.48892
37    -17.00344  11.15530 -29.40768 -65.40786  13.47502 -12.80386       (-1.649,-51.262) (-15.262,-12.804) (-4.200,-0.671)      1.53028
38    -16.98691  11.12851 -29.38165 -65.39208  13.44724 -12.79185       (-1.663,-51.289) (-15.279,-12.792) (-4.195,-0.655)      1.57164
39    -16.97038  11.10173 -29.35562 -65.37631  13.41946 -12.77985       (-1.678,-51.317) (-15.297,-12.780) (-4.191,-0.640)      1.613
40    -16.95385  11.07494 -29.32959 -65.36054  13.39168 -12.76784       (-1.693,-51.345) (-15.314,-12.768) (-4.186,-0.624)      1.65436
41    -16.93732  11.04816 -29.30356 -65.34476  13.36390 -12.75584       (-1.708,-51.373) (-15.332,-12.756) (-4.181,-0.608)      1.69572
42    -16.92079  11.02137 -29.27753 -65.32899  13.33612 -12.74383       (-1.722,-51.401) (-15.349,-12.744) (-4.177,-0.592)      1.73707
43    -16.90426  10.99458 -29.25150 -65.31322  13.30835 -12.73182       (-1.737,-51.428) (-15.367,-12.732) (-4.172,-0.577)      1.77843
44    -16.88773  10.96780 -29.22547 -65.29744  13.28057 -12.71982       (-1.752,-51.456) (-15.384,-12.720) (-4.168,-0.561)      1.81979
45    -16.87120  10.94101 -29.19944 -65.28167  13.25279 -12.70781       (-1.767,-51.484) (-15.402,-12.708) (-4.163,-0.545)      1.86115
46    -16.85467  10.91422 -29.17342 -65.26590  13.22501 -12.69581       (-1.782,-51.512) (-15.419,-12.696) (-4.159,-0.529)      1.90251
47    -16.83814  10.88744 -29.14739 -65.25012  13.19723 -12.68380       (-1.796,-51.539) (-15.437,-12.684) (-4.154,-0.513)      1.94387
48    -16.82161  10.86065 -29.12136 -65.23435  13.16945 -12.67180       (-1.811,-51.567) (-15.454,-12.672) (-4.150,-0.498)      1.98523
49    -16.80508  10.83386 -29.09533 -65.21858  13.14167 -12.65979       (-1.826,-51.595) (-15.472,-12.660) (-4.145,-0.482)      2.02659
50    -16.78855  10.80708 -29.06930 -65.20280  13.11389 -12.64779       (-1.841,-51.623) (-15.489,-12.648) (-4.141,-0.466)      2.06795
51    -16.77202  10.78029 -29.04327 -65.18703  13.08612 -12.63578       (-1.855,-51.651) (-15.507,-12.636) (-4.136,-0.450)      2.10931
52    -16.75549  10.75351 -29.01724 -65.17126  13.05834 -12.62378       (-1.870,-51.678) (-15.524,-12.624) (-4.132,-0.435)      2.15066
53    -16.73896  10.72672 -28.99121 -65.15548  13.03056 -12.61177       (-1.885,-51.706) (-15.542,-12.612) (-4.127,-0.419)      2.19202
54    -16.72243  10.69993 -28.96518 -65.13971  13.00278 -12.59977       (-1.900,-51.734) (-15.559,-12.600) (-4.123,-0.403)      2.23338
55    -16.70590  10.67315 -28.93915 -65.12393  12.97500 -12.58776       (-1.915,-51.762) (-15.577,-12.588) (-4.118,-0.387)      2.27474
56    -16.68937  10.64636 -28.91312 -65.10816  12.94722 -12.57576       (-1.929,-51.789) (-15.594,-12.576) (-4.114,-0.371)      2.3161
57    -16.67284  10.61957 -28.88709 -65.09239  12.91944 -12.56375       (-1.944,-51.817) (-15.612,-12.564) (-4.109,-0.356)      2.35746
58    -16.65631  10.59279 -28.86106 -65.07661  12.89167 -12.55175       (-1.959,-51.845) (-15.629,-12.552) (-4.105,-0.340)      2.39882
59    -16.63978  10.56600 -28.83503 -65.06084  12.86389 -12.53974       (-1.974,-51.873) (-15.647,-12.540) (-4.100,-0.324)      2.44018
60    -16.62325  10.53921 -28.80900 -65.04507  12.83611 -12.52773       (-1.989,-51.901) (-15.665,-12.528) (-4.096,-0.308)      2.48154
61    -16.60672  10.51243 -28.78297 -65.02929  12.80833 -12.51573       (-2.003,-51.928) (-15.682,-12.516) (-4.091,-0.293)      2.52289
62    -16.59019  10.48564 -28.75694 -65.01352  12.78055 -12.50372       (-2.018,-51.956) (-15.700,-12.504) (-4.086,-0.277)      2.56425
63    -16.57366  10.45886 -28.73091 -64.99775  12.75277 -12.49172       (-2.033,-51.984) (-15.717,-12.492) (-4.082,-0.261)      2.60561
64    -16.55713  10.43207 -28.70488 -64.98197  12.72499 -12.47971       (-2.048,-52.012) (-15.735,-12.480) (-4.077,-0.245)      2.64697
65    -16.54060  10.40528 -28.67885 -64.96620  12.69721 -12.46771       (-2.062,-52.039) (-15.752,-12.468) (-4.073,-0.230)      2.68833
66    -16.52407  10.37850 -28.65282 -64.95043  12.66944 -12.45570       (-2.077,-52.067) (-15.770,-12.456) (-4.068,-0.214)      2.72969
67    -16.50754  10.35171 -28.62679 -64.93465  12.64166 -12.44370       (-2.092,-52.095) (-15.787,-12.444) (-4.064,-0.198)      2.77105
68    -16.49101  10.32492 -28.60076 -64.91888  12.61388 -12.43169       (-2.107,-52.123) (-15.805,-12.432) (-4.059,-0.182)      2.81241
69    -16.47448  10.29814 -28.57473 -64.90311  12.58610 -12.41969       (-2.122,-52.151) (-15.822,-12.420) (-4.055,-0.166)      2.85377
70    -16.45795  10.27135 -28.54870 -64.88733  12.55832 -12.40768       (-2.136,-52.178) (-15.840,-12.408) (-4.050,-0.151)      2.89512
71    -16.44142  10.24456 -28.52267 -64.87156  12.53054 -12.39568       (-2.151,-52.206) (-15.857,-12.396) (-4.046,-0.135)      2.93648
72    -16.42489  10.21778 -28.49664 -64.85579  12.50276 -12.38367       (-2.166,-52.234) (-15.875,-12.384) (-4.041,-0.119)      2.97784
73    -16.40836  10.19099 -28.47061 -64.84001  12.47499 -12.37167       (-2.181,-52.262) (-15.892,-12.372) (-4.037,-0.103)      3.0192
74    -16.39183  10.16421 -28.44458 -64.82424  12.44721 -12.35966       (-2.195,-52.289) (-15.910,-12.360) (-4.032,-0.088)      3.06056
75    -16.37530  10.13742 -28.41855 -64.80847  12.41943 -12.34766       (-2.210,-52.317) (-15.927,-12.348) (-4.028,-0.072)      3.10192
76    -16.35877  10.11063 -28.39252 -64.79269  12.39165 -12.33565       (-2.225,-52.345) (-15.945,-12.336) (-4.023,-0.056)      3.14328
77    -16.34224  10.08385 -28.36649 -64.77692  12.36387 -12.32364       (-2.240,-52.373) (-15.962,-12.324) (-4.019,-0.040)      3.18464
78    -16.32571  10.05706 -28.34046 -64.76115  12.33609 -12.31164       (-2.255,-52.401) (-15.980,-12.312) (-4.014,-0.024)      3.226
79    -16.30918  10.03027 -28.31443 -64.74537  12.30831 -12.29963       (-2.269,-52.428) (-15.997,-12.300) (-4.010,-0.009)      3.26736
80    -16.29265  10.00349 -28.28840 -64.72960  12.28053 -12.28763       (-16.008,-52.449) (-2.277,-12.281) (-4.012,-0.007)      3.29432
81    -16.27612   9.97670 -28.26237 -64.71383  12.25276 -12.27562       (-16.010,-52.461) (-2.276,-12.253) (-4.023,-0.023)      3.30393
82    -16.25959   9.94991 -28.23634 -64.69805  12.22498 -12.26362       (-16.011,-52.473) (-2.275,-12.225) (-4.035,-0.039)      3.31391
83    -16.24306   9.92313 -28.21031 -64.68228  12.19720 -12.25161       (-16.013,-52.485) (-2.274,-12.197) (-4.046,-0.054)      3.32425
84    -16.22653   9.89634 -28.18428 -64.66651  12.16942 -12.23961       (-16.015,-52.497) (-2.273,-12.169) (-4.057,-0.070)      3.33494
85    -16.21000   9.86956 -28.15825 -64.65073  12.14164 -12.22760       (-16.017,-52.509) (-2.272,-12.142) (-4.068,-0.086)      3.34598
86    -16.19347   9.84277 -28.13222 -64.63496  12.11386 -12.21560       (-16.018,-52.521) (-2.271,-12.114) (-4.080,-0.102)      3.35738
87    -16.17694   9.81598 -28.10619 -64.61919  12.08608 -12.20359       (-16.020,-52.533) (-2.270,-12.086) (-4.091,-0.118)      3.36912
88    -16.16041   9.78920 -28.08016 -64.60341  12.05831 -12.19159       (-16.022,-52.545) (-2.269,-12.058) (-4.102,-0.133)      3.38121
89    -16.14388   9.76241 -28.05413 -64.58764  12.03053 -12.17958       (-16.024,-52.557) (-2.268,-12.031) (-4.113,-0.149)      3.39363
90    -16.12735   9.73562 -28.02810 -64.57187  12.00275 -12.16758       (-16.025,-52.569) (-2.267,-12.003) (-4.125,-0.165)      3.40639
91    -16.11082   9.70884 -28.00207 -64.55609  11.97497 -12.15557       (-16.027,-52.581) (-2.266,-11.975) (-4.136,-0.181)      3.41947
92    -16.09429   9.68205 -27.97604 -64.54032  11.94719 -12.14357       (-16.029,-52.593) (-2.265,-11.947) (-4.147,-0.196)      3.43289
93    -16.07776   9.65526 -27.95001 -64.52455  11.91941 -12.13156       (-16.031,-52.605) (-2.264,-11.919) (-4.158,-0.212)      3.44663
94    -16.06123   9.62848 -27.92398 -64.50877  11.89163 -12.11956       (-16.032,-52.617) (-2.263,-11.892) (-4.170,-0.228)      3.46069
95    -16.04470   9.60169 -27.89795 -64.49300  11.86385 -12.10755       (-16.034,-52.629) (-2.262,-11.864) (-4.181,-0.244)      3.47506
96    -16.02817   9.57491 -27.87192 -64.47723  11.83608 -12.09554       (-16.036,-52.641) (-2.261,-11.836) (-4.192,-0.259)      3.48975
97    -16.01164   9.54812 -27.84589 -64.46145  11.80830 -12.08354       (-16.038,-52.653) (-2.260,-11.808) (-4.203,-0.275)      3.50475
98    -15.99511   9.52133 -27.81986 -64.44568  11.78052 -12.07153       (-16.039,-52.665) (-2.259,-11.781) (-4.215,-0.291)      3.52004
99    -15.97858   9.49455 -27.79383 -64.42991  11.75274 -12.05953       (-16.041,-52.677) (-2.258,-11.753) (-4.226,-0.307)      3.53564
100    -15.96205   9.46776 -27.76780 -64.41413  11.72496 -12.04752       (-16.043,-52.689) (-2.257,-11.725) (-4.237,-0.323)      3.55154
101    -15.94552   9.44097 -27.74177 -64.39836  11.69718 -12.03552       (-16.045,-52.701) (-2.256,-11.697) (-4.248,-0.338)      3.56773
102    -15.92899   9.41419 -27.71574 -64.38259  11.66940 -12.02351       (-16.046,-52.713) (-2.255,-11.669) (-4.260,-0.354)      3.5842
103    -15.91246   9.38740 -27.68972 -64.36681  11.64163 -12.01151       (-16.048,-52.725) (-2.254,-11.642) (-4.271,-0.370)      3.60096
104    -15.89593   9.36061 -27.66369 -64.35104  11.61385 -11.99950       (-16.050,-52.737) (-2.253,-11.614) (-4.282,-0.386)      3.618
105    -15.87940   9.33383 -27.63766 -64.33527  11.58607 -11.98750       (-16.052,-52.749) (-2.252,-11.586) (-4.293,-0.401)      3.63532
106    -15.86287   9.30704 -27.61163 -64.31949  11.55829 -11.97549       (-16.053,-52.761) (-2.251,-11.558) (-4.305,-0.417)      3.65291
107    -15.84634   9.28026 -27.58560 -64.30372  11.53051 -11.96349       (-16.055,-52.773) (-2.250,-11.531) (-4.316,-0.433)      3.67077
108    -15.82981   9.25347 -27.55957 -64.28795  11.50273 -11.95148       (-16.057,-52.785) (-2.249,-11.503) (-4.327,-0.449)      3.68889
109    -15.81328   9.22668 -27.53354 -64.27217  11.47495 -11.93948       (-16.059,-52.797) (-2.248,-11.475) (-4.338,-0.465)      3.70727
110    -15.79675   9.19990 -27.50751 -64.25640  11.44717 -11.92747       (-16.060,-52.809) (-2.247,-11.447) (-4.350,-0.480)      3.72591
111    -15.78022   9.17311 -27.48148 -64.24063  11.41940 -11.91547       (-16.062,-52.821) (-2.246,-11.419) (-4.361,-0.496)      3.74481
112    -15.76369   9.14632 -27.45545 -64.22485  11.39162 -11.90346       (-16.064,-52.833) (-2.245,-11.392) (-4.372,-0.512)      3.76395
113    -15.74716   9.11954 -27.42942 -64.20908  11.36384 -11.89145       (-16.066,-52.845) (-2.244,-11.364) (-4.383,-0.528)      3.78334
114    -15.73063   9.09275 -27.40339 -64.19331  11.33606 -11.87945       (-16.067,-52.857) (-2.243,-11.336) (-4.395,-0.543)      3.80297
115    -15.71410   9.06596 -27.37736 -64.17753  11.30828 -11.86744       (-16.069,-52.869) (-2.242,-11.308) (-4.406,-0.559)      3.82283
116    -15.69757   9.03918 -27.35133 -64.16176  11.28050 -11.85544       (-16.071,-52.881) (-2.241,-11.281) (-4.417,-0.575)      3.84294
117    -15.68104   9.01239 -27.32530 -64.14599  11.25272 -11.84343       (-16.073,-52.893) (-2.240,-11.253) (-4.428,-0.591)      3.86327
118    -15.66451   8.98561 -27.29927 -64.13021  11.22495 -11.83143       (-16.074,-52.905) (-2.239,-11.225) (-4.440,-0.606)      3.88383
119    -15.64798   8.95882 -27.27324 -64.11444  11.19717 -11.81942       (-16.076,-52.917) (-2.238,-11.197) (-4.451,-0.622)      3.90461
120    -15.63145   8.93203 -27.24721 -64.09867  11.16939 -11.80742       (-16.078,-52.929) (-2.237,-11.169) (-4.462,-0.638)      3.92562
121    -15.61492   8.90525 -27.22118 -64.08289  11.14161 -11.79541       (-16.080,-52.941) (-2.236,-11.142) (-4.473,-0.654)      3.94684
122    -15.59839   8.87846 -27.19515 -64.06712  11.11383 -11.78341       (-16.081,-52.953) (-2.235,-11.114) (-4.485,-0.670)      3.96827
123    -15.58186   8.85167 -27.16912 -64.05135  11.08605 -11.77140       (-16.083,-52.965) (-2.234,-11.086) (-4.496,-0.685)      3.98991
124    -15.56533   8.82489 -27.14309 -64.03557  11.05827 -11.75940       (-16.085,-52.977) (-2.233,-11.058) (-4.507,-0.701)      4.01176
125    -15.54880   8.79810 -27.11706 -64.01980  11.03050 -11.74739       (-16.087,-52.989) (-2.232,-11.030) (-4.518,-0.717)      4.03381
126    -15.53227   8.77131 -27.09103 -64.00403  11.00272 -11.73539       (-16.088,-53.001) (-2.231,-11.003) (-4.530,-0.733)      4.05606
127    -15.51574   8.74453 -27.06500 -63.98825  10.97494 -11.72338       (-16.090,-53.013) (-2.230,-10.975) (-4.541,-0.748)      4.07851
128    -15.49921   8.71774 -27.03897 -63.97248  10.94716 -11.71138       (-16.092,-53.025) (-2.229,-10.947) (-4.552,-0.764)      4.10114
129    -15.48268   8.69096 -27.01294 -63.95671  10.91938 -11.69937       (-16.094,-53.037) (-2.228,-10.919) (-4.563,-0.780)      4.12397
130    -15.46615   8.66417 -26.98691 -63.94093  10.89160 -11.68737       (-16.095,-53.049) (-2.227,-10.892) (-4.575,-0.796)      4.14699
131    -15.44962   8.63738 -26.96088 -63.92516  10.86382 -11.67536       (-16.097,-53.061) (-2.226,-10.864) (-4.586,-0.812)      4.17019
132    -15.43309   8.61060 -26.93485 -63.90938  10.83604 -11.66335       (-16.099,-53.073) (-2.225,-10.836) (-4.597,-0.827)      4.19357
133    -15.41656   8.58381 -26.90882 -63.89361  10.80827 -11.65135       (-16.101,-53.085) (-2.224,-10.808) (-4.608,-0.843)      4.21713
134    -15.40003   8.55702 -26.88279 -63.87784  10.78049 -11.63934       (-16.102,-53.097) (-2.223,-10.780) (-4.620,-0.859)      4.24086
135    -15.38350   8.53024 -26.85676 -63.86206  10.75271 -11.62734       (-16.104,-53.109) (-2.222,-10.753) (-4.631,-0.875)      4.26476
136    -15.36697   8.50345 -26.83073 -63.84629  10.72493 -11.61533       (-16.106,-53.121) (-2.221,-10.725) (-4.642,-0.890)      4.28883
137    -15.35045   8.47666 -26.80470 -63.83052  10.69715 -11.60333       (-16.108,-53.133) (-2.220,-10.697) (-4.653,-0.906)      4.31307
138    -15.33392   8.44988 -26.77867 -63.81474  10.66937 -11.59132       (-16.109,-53.145) (-2.219,-10.669) (-4.665,-0.922)      4.33747
139    -15.31739   8.42309 -26.75264 -63.79897  10.64159 -11.57932       (-16.111,-53.157) (-2.219,-10.642) (-4.676,-0.938)      4.36204
140    -15.30086   8.39631 -26.72661 -63.78320  10.61382 -11.56731       (-16.113,-53.169) (-2.218,-10.614) (-4.687,-0.953)      4.38675
141    -15.28433   8.36952 -26.70058 -63.76742  10.58604 -11.55531       (-16.115,-53.181) (-2.217,-10.586) (-4.698,-0.969)      4.41163
142    -15.26780   8.34273 -26.67455 -63.75165  10.55826 -11.54330       (-16.116,-53.193) (-2.216,-10.558) (-4.710,-0.985)      4.43666
143    -15.25127   8.31595 -26.64852 -63.73588  10.53048 -11.53130       (-16.118,-53.205) (-2.215,-10.530) (-4.721,-1.001)      4.46183
144    -15.23474   8.28916 -26.62249 -63.72010  10.50270 -11.51929       (-16.120,-53.217) (-2.214,-10.503) (-4.732,-1.017)      4.48716
145    -15.21821   8.26237 -26.59646 -63.70433  10.47492 -11.50729       (-16.122,-53.229) (-2.213,-10.475) (-4.743,-1.032)      4.51263
146    -15.20168   8.23559 -26.57043 -63.68856  10.44714 -11.49528       (-16.123,-53.241) (-2.212,-10.447) (-4.755,-1.048)      4.53824
147    -15.18515   8.20880 -26.54440 -63.67278  10.41936 -11.48328       (-16.125,-53.253) (-2.211,-10.419) (-4.766,-1.064)      4.56399
148    -15.16862   8.18201 -26.51837 -63.65701  10.39159 -11.47127       (-16.127,-53.265) (-2.210,-10.392) (-4.777,-1.080)      4.58988
149    -15.15209   8.15523 -26.49234 -63.64124  10.36381 -11.45926       (-16.129,-53.277) (-2.209,-10.364) (-4.788,-1.095)      4.6159
150    -15.13556   8.12844 -26.46631 -63.62546  10.33603 -11.44726       (-16.130,-53.289) (-2.208,-10.336) (-4.800,-1.111)      4.64206
151    -15.11903   8.10166 -26.44028 -63.60969  10.30825 -11.43525       (-16.132,-53.301) (-2.207,-10.308) (-4.811,-1.127)      4.66835
152    -15.10250   8.07487 -26.41425 -63.59392  10.28047 -11.42325       (-16.134,-53.313) (-2.206,-10.280) (-4.822,-1.143)      4.69477
153    -15.08597   8.04808 -26.38822 -63.57814  10.25269 -11.41124       (-16.136,-53.325) (-2.205,-10.253) (-4.833,-1.159)      4.72131
154    -15.06944   8.02130 -26.36219 -63.56237  10.22491 -11.39924       (-16.137,-53.337) (-2.204,-10.225) (-4.845,-1.174)      4.74798
155    -15.05291   7.99451 -26.33616 -63.54660  10.19714 -11.38723       (-16.139,-53.349) (-2.203,-10.197) (-4.856,-1.190)      4.77477
156    -15.03638   7.96772 -26.31013 -63.53082  10.16936 -11.37523       (-16.141,-53.361) (-2.202,-10.169) (-4.867,-1.206)      4.80168
157    -15.01985   7.94094 -26.28410 -63.51505  10.14158 -11.36322       (-16.143,-53.373) (-2.201,-10.142) (-4.878,-1.222)      4.82871
158    -15.00332   7.91415 -26.25807 -63.49928  10.11380 -11.35122       (-16.144,-53.385) (-2.200,-10.114) (-4.890,-1.237)      4.85586
159    -14.98679   7.88736 -26.23204 -63.48350  10.08602 -11.33921       (-16.146,-53.397) (-2.199,-10.086) (-4.901,-1.253)      4.88312
160    -14.97026   7.86058 -26.20602 -63.46773  10.05824 -11.32721       (-16.148,-53.409) (-2.198,-10.058) (-4.912,-1.269)      4.91049
161    -14.95373   7.83379 -26.17999 -63.45196  10.03046 -11.31520       (-16.150,-53.421) (-2.197,-10.030) (-4.923,-1.285)      4.93797
162    -14.93720   7.80701 -26.15396 -63.43618  10.00268 -11.30320       (-16.151,-53.433) (-2.196,-10.003) (-4.935,-1.301)      4.96556
163    -14.92067   7.78022 -26.12793 -63.42041   9.97491 -11.29119       (-16.153,-53.446) (-2.195,-9.975) (-4.946,-1.316)      4.99326
164    -14.90414   7.75343 -26.10190 -63.40464   9.94713 -11.27919       (-16.155,-53.458) (-2.194,-9.947) (-4.957,-1.332)      5.02106
165    -14.88761   7.72665 -26.07587 -63.38886   9.91935 -11.26718       (-16.157,-53.470) (-2.193,-9.919) (-4.968,-1.348)      5.04897
166    -14.87108   7.69986 -26.04984 -63.37309   9.89157 -11.25517       (-16.158,-53.482) (-2.192,-9.892) (-4.980,-1.364)      5.07698
167    -14.85455   7.67307 -26.02381 -63.35732   9.86379 -11.24317       (-16.160,-53.494) (-2.191,-9.864) (-4.991,-1.379)      5.10509
168    -14.83802   7.64629 -25.99778 -63.34154   9.83601 -11.23116       (-16.162,-53.506) (-2.190,-9.836) (-5.002,-1.395)      5.1333
169    -14.82149   7.61950 -25.97175 -63.32577   9.80823 -11.21916       (-16.164,-53.518) (-2.189,-9.808) (-5.013,-1.411)      5.1616
170    -14.80496   7.59271 -25.94572 -63.31000   9.78046 -11.20715       (-16.165,-53.530) (-2.188,-9.780) (-5.025,-1.427)      5.19
171    -14.78843   7.56593 -25.91969 -63.29422   9.75268 -11.19515       (-16.167,-53.542) (-2.187,-9.753) (-5.036,-1.442)      5.21849
172    -14.77190   7.53914 -25.89366 -63.27845   9.72490 -11.18314       (-16.169,-53.554) (-2.186,-9.725) (-5.047,-1.458)      5.24708
173    -14.75537   7.51236 -25.86763 -63.26268   9.69712 -11.17114       (-16.171,-53.566) (-2.185,-9.697) (-5.058,-1.474)      5.27575
174    -14.73884   7.48557 -25.84160 -63.24690   9.66934 -11.15913       (-16.172,-53.578) (-2.184,-9.669) (-5.069,-1.490)      5.30452
175    -14.72231   7.45878 -25.81557 -63.23113   9.64156 -11.14713       (-16.174,-53.590) (-2.183,-9.642) (-5.081,-1.506)      5.33337
176    -14.70578   7.43200 -25.78954 -63.21536   9.61378 -11.13512       (-16.176,-53.602) (-2.182,-9.614) (-5.092,-1.521)      5.36231
177    -14.68925   7.40521 -25.76351 -63.19958   9.58600 -11.12312       (-16.178,-53.614) (-2.181,-9.586) (-5.103,-1.537)      5.39133
178    -14.67272   7.37842 -25.73748 -63.18381   9.55823 -11.11111       (-16.179,-53.626) (-2.180,-9.558) (-5.114,-1.553)      5.42044
179    -14.65619   7.35164 -25.71145 -63.16804   9.53045 -11.09911       (-16.181,-53.638) (-2.179,-9.530) (-5.126,-1.569)      5.44963
180    -14.63966   7.32485 -25.68542 -63.15226   9.50267 -11.08710       (-16.183,-53.650) (-2.178,-9.503) (-5.137,-1.584)      5.4789
181    -14.62313   7.29806 -25.65939 -63.13649   9.47489 -11.07510       (-16.184,-53.662) (-2.177,-9.475) (-5.148,-1.600)      5.50825
182    -14.60660   7.27128 -25.63336 -63.12072   9.44711 -11.06309       (-16.186,-53.674) (-2.176,-9.447) (-5.159,-1.616)      5.53767
183    -14.59007   7.24449 -25.60733 -63.10494   9.41933 -11.05109       (-16.188,-53.686) (-2.175,-9.419) (-5.171,-1.632)      5.56718
184    -14.57354   7.21771 -25.58130 -63.08917   9.39155 -11.03908       (-16.190,-53.698) (-2.174,-9.392) (-5.182,-1.648)      5.59676
