Fol_2018-02-25.13_34_45.34_.txt     Output is probe cell, reduced cell, NCDist distance between
0    459.47327 -1399.72192 -843.92048 272.94460 -597.94614 -649.39525       (-459.473,-186.529) (-940.249,-384.447) (-138.473,-189.922)      0
1    458.55340 -1399.26198 -843.21432 272.48466 -597.73243 -648.93532       (-458.553,-186.069) (-940.709,-384.661) (-139.179,-190.382)      1.42306
2    457.63353 -1398.80205 -842.50817 272.02473 -597.51872 -648.47538       (-457.634,-185.609) (-941.169,-384.875) (-139.885,-190.842)      2.84612
3    456.71367 -1398.34212 -841.80201 271.56480 -597.30501 -648.01545       (-456.714,-185.149) (-941.628,-385.088) (-140.591,-191.302)      4.26918
4    455.79380 -1397.88218 -841.09586 271.10486 -597.09129 -647.55552       (-455.794,-184.689) (-942.088,-385.302) (-141.297,-191.762)      5.69223
5    454.87394 -1397.42225 -840.38971 270.64493 -596.87758 -647.09558       (-454.874,-184.229) (-942.548,-385.516) (-142.004,-192.222)      7.11529
6    453.95407 -1396.96232 -839.68355 270.18500 -596.66387 -646.63565       (-453.954,-183.769) (-943.008,-385.729) (-142.710,-192.682)      8.53835
7    453.03420 -1396.50238 -838.97740 269.72506 -596.45016 -646.17572       (-453.034,-183.309) (-943.468,-385.943) (-143.416,-193.142)      9.96141
8    452.11434 -1396.04245 -838.27125 269.26513 -596.23644 -645.71579       (-452.114,-182.849) (-943.928,-386.157) (-144.122,-193.601)      11.3845
9    451.19447 -1395.58252 -837.56509 268.80520 -596.02273 -645.25585       (-451.194,-182.389) (-944.388,-386.371) (-144.828,-194.061)      12.8075
10    450.27460 -1395.12258 -836.85894 268.34526 -595.80902 -644.79592       (-450.275,-181.929) (-944.848,-386.584) (-145.534,-194.521)      14.2306
11    449.35474 -1394.66265 -836.15278 267.88533 -595.59531 -644.33599       (-449.355,-181.469) (-945.308,-386.798) (-146.241,-194.981)      15.6536
12    448.43487 -1394.20272 -835.44663 267.42540 -595.38159 -643.87605       (-448.435,-181.009) (-945.768,-387.012) (-146.947,-195.441)      17.0767
13    447.51500 -1393.74278 -834.74048 266.96546 -595.16788 -643.41612       (-447.515,-180.550) (-946.228,-387.225) (-147.653,-195.901)      18.4998
14    446.59514 -1393.28285 -834.03432 266.50553 -594.95417 -642.95619       (-446.595,-180.090) (-946.688,-387.439) (-148.359,-196.361)      19.9228
15    445.67527 -1392.82292 -833.32817 266.04560 -594.74046 -642.49625       (-445.675,-179.630) (-947.148,-387.653) (-149.065,-196.821)      21.3459
16    444.75540 -1392.36299 -832.62202 265.58566 -594.52674 -642.03632       (-444.755,-179.170) (-947.608,-387.867) (-149.771,-197.281)      22.7689
17    443.83554 -1391.90305 -831.91586 265.12573 -594.31303 -641.57639       (-443.836,-178.710) (-948.068,-388.080) (-150.477,-197.741)      24.192
18    442.91567 -1391.44312 -831.20971 264.66580 -594.09932 -641.11645       (-442.916,-178.250) (-948.527,-388.294) (-151.184,-198.201)      25.6151
19    441.99581 -1390.98319 -830.50355 264.20587 -593.88560 -640.65652       (-441.996,-177.790) (-948.987,-388.508) (-151.890,-198.661)      27.0381
20    441.07594 -1390.52325 -829.79740 263.74593 -593.67189 -640.19659       (-441.076,-177.330) (-949.447,-388.721) (-152.596,-199.121)      28.4612
21    440.15607 -1390.06332 -829.09125 263.28600 -593.45818 -639.73665       (-440.156,-176.870) (-949.907,-388.935) (-153.302,-199.581)      29.8842
22    439.23621 -1389.60339 -828.38509 262.82607 -593.24447 -639.27672       (-439.236,-176.410) (-950.367,-389.149) (-154.008,-200.041)      31.3073
23    438.31634 -1389.14345 -827.67894 262.36613 -593.03075 -638.81679       (-438.316,-175.950) (-950.827,-389.363) (-154.714,-200.500)      32.7304
24    437.39647 -1388.68352 -826.97279 261.90620 -592.81704 -638.35685       (-437.396,-175.490) (-951.287,-389.576) (-155.421,-200.960)      34.1534
25    436.47661 -1388.22359 -826.26663 261.44627 -592.60333 -637.89692       (-436.477,-175.030) (-951.747,-389.790) (-156.127,-201.420)      35.5765
26    435.55674 -1387.76365 -825.56048 260.98633 -592.38962 -637.43699       (-435.557,-174.570) (-952.207,-390.004) (-156.833,-201.880)      36.9995
27    434.63687 -1387.30372 -824.85432 260.52640 -592.17590 -636.97705       (-434.637,-174.110) (-952.667,-390.217) (-157.539,-202.340)      38.4226
28    433.71701 -1386.84379 -824.14817 260.06647 -591.96219 -636.51712       (-433.717,-173.651) (-953.127,-390.431) (-158.245,-202.800)      39.8456
29    432.79714 -1386.38385 -823.44202 259.60653 -591.74848 -636.05719       (-432.797,-173.191) (-953.587,-390.645) (-158.951,-203.260)      41.2687
30    431.87728 -1385.92392 -822.73586 259.14660 -591.53477 -635.59725       (-431.877,-172.731) (-954.047,-390.859) (-159.657,-203.720)      42.6918
31    430.95741 -1385.46399 -822.02971 258.68667 -591.32105 -635.13732       (-430.957,-172.271) (-954.507,-391.072) (-160.364,-204.180)      44.1148
32    430.03754 -1385.00405 -821.32356 258.22673 -591.10734 -634.67739       (-430.038,-171.811) (-954.967,-391.286) (-161.070,-204.640)      45.5379
33    429.11768 -1384.54412 -820.61740 257.76680 -590.89363 -634.21746       (-429.118,-171.351) (-955.426,-391.500) (-161.776,-205.100)      46.9609
34    428.19781 -1384.08419 -819.91125 257.30687 -590.67991 -633.75752       (-428.198,-170.891) (-955.886,-391.713) (-162.482,-205.560)      48.384
35    427.27794 -1383.62425 -819.20509 256.84693 -590.46620 -633.29759       (-427.278,-170.431) (-956.346,-391.927) (-163.188,-206.020)      49.8071
36    426.35808 -1383.16432 -818.49894 256.38700 -590.25249 -632.83766       (-426.358,-169.971) (-956.806,-392.141) (-163.894,-206.480)      51.2301
37    425.43821 -1382.70439 -817.79279 255.92707 -590.03878 -632.37772       (-425.438,-169.511) (-957.266,-392.355) (-164.601,-206.940)      52.6532
38    424.51834 -1382.24445 -817.08663 255.46713 -589.82506 -631.91779       (-424.518,-169.051) (-957.726,-392.568) (-165.307,-207.399)      54.0762
39    423.59848 -1381.78452 -816.38048 255.00720 -589.61135 -631.45786       (-423.598,-168.591) (-958.186,-392.782) (-166.013,-207.859)      55.4993
40    422.67861 -1381.32459 -815.67433 254.54727 -589.39764 -630.99792       (-422.679,-168.131) (-958.646,-392.996) (-166.719,-208.319)      56.9223
41    421.75874 -1380.86466 -814.96817 254.08733 -589.18393 -630.53799       (-421.759,-167.671) (-959.106,-393.209) (-167.425,-208.779)      58.3454
42    420.83888 -1380.40472 -814.26202 253.62740 -588.97021 -630.07806       (-420.839,-167.211) (-959.566,-393.423) (-168.131,-209.239)      59.7685
