10PERCENT_2018-03-07.11_27_26.709_.txt     Output is probe cell, reduced cell, NCDist distance between
32      1.59221   4.62872 -35.95844 -50.61825   1.27004 -27.52489       (-2.862,-13.491) (-34.044,-1.592) (-28.642,-6.221)      3.65927
33      1.58363   4.62200 -35.92562 -50.59352   1.23624 -27.50958       (-2.820,-13.515) (-34.126,-1.584) (-28.702,-6.206)      3.77362
34      1.57504   4.61529 -35.89280 -50.56879   1.20243 -27.49428       (-2.777,-13.539) (-34.208,-1.575) (-28.763,-6.190)      3.88798
35      1.56646   4.60857 -35.85997 -50.54406   1.16863 -27.47897       (-2.735,-13.562) (-34.290,-1.566) (-28.823,-6.175)      4.00233
36      1.55787   4.60185 -35.82715 -50.51933   1.13483 -27.46367       (-2.693,-13.586) (-34.372,-1.558) (-28.884,-6.160)      4.11668
37      1.54928   4.59514 -35.79433 -50.49460   1.10102 -27.44837       (-2.650,-13.610) (-34.454,-1.549) (-28.944,-6.144)      4.23103
38      1.54070   4.58842 -35.76151 -50.46987   1.06722 -27.43306       (-2.608,-13.634) (-34.536,-1.541) (-29.005,-6.129)      4.34538
39      1.53211   4.58170 -35.72868 -50.44514   1.03342 -27.41776       (-2.566,-13.658) (-34.619,-1.532) (-29.066,-6.114)      4.45974
40      1.52353   4.57498 -35.69586 -50.42041   0.99961 -27.40246       (-2.523,-13.682) (-34.701,-1.524) (-29.126,-6.099)      4.57409
41      1.51494   4.56827 -35.66304 -50.39568   0.96581 -27.38715       (-2.481,-13.706) (-34.783,-1.515) (-29.187,-6.083)      4.68844
42      1.50635   4.56155 -35.63021 -50.37095   0.93201 -27.37185       (-2.438,-13.730) (-34.865,-1.506) (-29.247,-6.068)      4.80279
43      1.49777   4.55483 -35.59739 -50.34622   0.89820 -27.35655       (-2.396,-13.754) (-34.947,-1.498) (-29.308,-6.053)      4.91715
44      1.48918   4.54811 -35.56457 -50.32149   0.86440 -27.34124       (-2.354,-13.777) (-35.029,-1.489) (-29.368,-6.037)      5.0315
45      1.48059   4.54140 -35.53174 -50.29676   0.83060 -27.32594       (-2.311,-13.801) (-35.111,-1.481) (-29.429,-6.022)      5.14585
46      1.47201   4.53468 -35.49892 -50.27203   0.79679 -27.31063       (-2.269,-13.825) (-35.193,-1.472) (-29.489,-6.007)      5.2602
47      1.46342   4.52796 -35.46610 -50.24730   0.76299 -27.29533       (-2.226,-13.849) (-35.275,-1.463) (-29.550,-5.991)      5.37455
48      1.45484   4.52124 -35.43328 -50.22257   0.72918 -27.28003       (-2.184,-13.873) (-35.357,-1.455) (-29.610,-5.976)      5.48891
49      1.44625   4.51453 -35.40045 -50.19784   0.69538 -27.26472       (-2.142,-13.897) (-35.439,-1.446) (-29.671,-5.961)      5.60326
50      1.43766   4.50781 -35.36763 -50.17311   0.66158 -27.24942       (-2.099,-13.921) (-35.521,-1.438) (-29.731,-5.945)      5.71761
51      1.42908   4.50109 -35.33481 -50.14838   0.62777 -27.23412       (-2.057,-13.945) (-35.603,-1.429) (-29.792,-5.930)      5.83196
52      1.42049   4.49437 -35.30198 -50.12365   0.59397 -27.21881       (-2.014,-13.969) (-35.685,-1.420) (-29.853,-5.915)      5.94632
53      1.41190   4.48766 -35.26916 -50.09892   0.56017 -27.20351       (-1.972,-13.992) (-35.768,-1.412) (-29.913,-5.900)      6.06067
54      1.40332   4.48094 -35.23634 -50.07419   0.52636 -27.18821       (-1.930,-14.016) (-35.850,-1.403) (-29.974,-5.884)      6.17502
55      1.39473   4.47422 -35.20352 -50.04946   0.49256 -27.17290       (-1.887,-14.040) (-35.932,-1.395) (-30.034,-5.869)      6.28937
56      1.38615   4.46751 -35.17069 -50.02473   0.45876 -27.15760       (-1.845,-14.064) (-36.014,-1.386) (-30.095,-5.854)      6.40372
57      1.37756   4.46079 -35.13787 -50.00000   0.42495 -27.14230       (-1.803,-14.088) (-36.096,-1.378) (-30.155,-5.838)      6.51808
58      1.36897   4.45407 -35.10505 -49.97527   0.39115 -27.12699       (-1.760,-14.112) (-36.178,-1.369) (-30.216,-5.823)      6.63243
59      1.36039   4.44735 -35.07222 -49.95054   0.35735 -27.11169       (-1.718,-14.136) (-36.260,-1.360) (-30.276,-5.808)      6.74678
60      1.35180   4.44064 -35.03940 -49.92581   0.32354 -27.09638       (-1.675,-14.160) (-36.342,-1.352) (-30.337,-5.792)      6.86113
61      1.34321   4.43392 -35.00658 -49.90108   0.28974 -27.08108       (-1.633,-14.184) (-36.424,-1.343) (-30.397,-5.777)      6.97549
62      1.33463   4.42720 -34.97376 -49.87635   0.25594 -27.06578       (-1.591,-14.207) (-36.506,-1.335) (-30.458,-5.762)      7.08984
63      1.32604   4.42048 -34.94093 -49.85162   0.22213 -27.05047       (-1.548,-14.231) (-36.588,-1.326) (-30.519,-5.747)      7.20419
64      1.31746   4.41377 -34.90811 -49.82689   0.18833 -27.03517       (-1.506,-14.255) (-36.670,-1.317) (-30.579,-5.731)      7.31854
65      1.30887   4.40705 -34.87529 -49.80216   0.15453 -27.01987       (-1.463,-14.279) (-36.752,-1.309) (-30.640,-5.716)      7.43289
66      1.30028   4.40033 -34.84246 -49.77743   0.12072 -27.00456       (-1.421,-14.303) (-36.834,-1.300) (-30.700,-5.701)      7.54725
67      1.29170   4.39361 -34.80964 -49.75270   0.08692 -26.98926       (-1.379,-14.327) (-36.917,-1.292) (-30.761,-5.685)      7.6616
68      1.28311   4.38690 -34.77682 -49.72797   0.05312 -26.97396       (-1.336,-14.351) (-36.999,-1.283) (-30.821,-5.670)      7.77595
69      1.27452   4.38018 -34.74400 -49.70324   0.01931 -26.95865       (-1.294,-14.375) (-37.081,-1.275) (-30.882,-5.655)      7.8903
70      1.26594   4.37346 -34.71117 -49.67851  -0.01449 -26.94335       (-1.251,-14.399) (-37.163,-1.266) (-30.942,-5.639)      8.00466
71      1.25735   4.36674 -34.67835 -49.65378  -0.04829 -26.92805       (-1.209,-14.422) (-37.245,-1.257) (-31.003,-5.624)      8.11901
72      1.24877   4.36003 -34.64553 -49.62905  -0.08210 -26.91274       (-1.167,-14.446) (-37.327,-1.249) (-31.063,-5.609)      8.23336
73      1.24018   4.35331 -34.61270 -49.60432  -0.11590 -26.89744       (-1.124,-14.470) (-37.409,-1.240) (-31.124,-5.593)      8.34771
74      1.23159   4.34659 -34.57988 -49.57959  -0.14970 -26.88213       (-1.082,-14.494) (-37.491,-1.232) (-31.185,-5.578)      8.46206
75      1.22301   4.33988 -34.54706 -49.55486  -0.18351 -26.86683       (-1.040,-14.518) (-37.573,-1.223) (-31.245,-5.563)      8.57642
76      1.21442   4.33316 -34.51424 -49.53013  -0.21731 -26.85153       (-0.997,-14.542) (-37.655,-1.214) (-31.306,-5.548)      8.69077
77      1.20584   4.32644 -34.48141 -49.50540  -0.25111 -26.83622       (-0.955,-14.566) (-37.737,-1.206) (-31.366,-5.532)      8.80512
78      1.19725   4.31972 -34.44859 -49.48067  -0.28492 -26.82092       (-0.912,-14.590) (-37.819,-1.197) (-31.427,-5.517)      8.91947
79      1.18866   4.31301 -34.41577 -49.45594  -0.31872 -26.80562       (-0.870,-14.614) (-37.901,-1.189) (-31.487,-5.502)      9.03383
80      1.18008   4.30629 -34.38294 -49.43121  -0.35252 -26.79031       (-0.828,-14.638) (-37.983,-1.180) (-31.548,-5.486)      9.14818
81      1.17149   4.29957 -34.35012 -49.40648  -0.38633 -26.77501       (-0.785,-14.661) (-38.066,-1.171) (-31.608,-5.471)      9.26253
82      1.16290   4.29285 -34.31730 -49.38175  -0.42013 -26.75971       (-0.743,-14.685) (-38.148,-1.163) (-31.669,-5.456)      9.37688
83      1.15432   4.28614 -34.28448 -49.35702  -0.45393 -26.74440       (-0.700,-14.709) (-38.230,-1.154) (-31.729,-5.440)      9.49123
84      1.14573   4.27942 -34.25165 -49.33229  -0.48774 -26.72910       (-0.658,-14.733) (-38.312,-1.146) (-31.790,-5.425)      9.60559
85      1.13715   4.27270 -34.21883 -49.30756  -0.52154 -26.71380       (-0.616,-14.757) (-38.394,-1.137) (-31.850,-5.410)      9.71994
86      1.12856   4.26598 -34.18601 -49.28283  -0.55534 -26.69849       (-0.573,-14.781) (-38.476,-1.129) (-31.911,-5.395)      9.83429
87      1.11997   4.25927 -34.15318 -49.25810  -0.58915 -26.68319       (-0.531,-14.805) (-38.558,-1.120) (-31.972,-5.379)      9.94864
88      1.11139   4.25255 -34.12036 -49.23337  -0.62295 -26.66788       (-0.488,-14.829) (-38.640,-1.111) (-32.032,-5.364)      10.063
89      1.10280   4.24583 -34.08754 -49.20864  -0.65675 -26.65258       (-0.446,-14.853) (-38.722,-1.103) (-32.093,-5.349)      10.1773
90      1.09421   4.23911 -34.05472 -49.18391  -0.69056 -26.63728       (-0.404,-14.876) (-38.804,-1.094) (-32.153,-5.333)      10.2917
91      1.08563   4.23240 -34.02189 -49.15918  -0.72436 -26.62197       (-0.361,-14.900) (-38.886,-1.086) (-32.214,-5.318)      10.4061
92      1.07704   4.22568 -33.98907 -49.13445  -0.75816 -26.60667       (-0.319,-14.924) (-38.968,-1.077) (-32.274,-5.303)      10.5204
93      1.06846   4.21896 -33.95625 -49.10972  -0.79197 -26.59137       (-0.276,-14.948) (-39.050,-1.068) (-32.335,-5.287)      10.6348
94      1.05987   4.21225 -33.92342 -49.08499  -0.82577 -26.57606       (-0.234,-14.972) (-39.132,-1.060) (-32.395,-5.272)      10.7491
95      1.05128   4.20553 -33.89060 -49.06026  -0.85957 -26.56076       (-0.192,-14.996) (-39.214,-1.051) (-32.456,-5.257)      10.8635
96      1.04270   4.19881 -33.85778 -49.03553  -0.89338 -26.54546       (-0.149,-15.020) (-39.297,-1.043) (-32.516,-5.242)      10.9778
97      1.03411   4.19209 -33.82496 -49.01080  -0.92718 -26.53015       (-0.107,-15.044) (-39.379,-1.034) (-32.577,-5.226)      11.0922
98      1.02552   4.18538 -33.79213 -48.98607  -0.96098 -26.51485       (-0.065,-15.068) (-39.461,-1.026) (-32.638,-5.211)      11.2065
99      1.01694   4.17866 -33.75931 -48.96134  -0.99479 -26.49955       (-0.022,-15.091) (-39.543,-1.017) (-32.698,-5.196)      11.3209
100      1.00835   4.17194 -33.72649 -48.93661  -1.02859 -26.48424       (-0.020,-15.136) (-39.605,-32.738) (-0.988,-5.160)      11.4185
101      0.99977   4.16522 -33.69366 -48.91188  -1.06239 -26.46894       (-0.063,-15.202) (-39.644,-32.757) (-0.937,-5.102)      11.4984
102      0.99118   4.15851 -33.66084 -48.88715  -1.09620 -26.45363       (-0.105,-15.268) (-39.684,-32.775) (-0.886,-5.045)      11.5789
103      0.98259   4.15179 -33.62802 -48.86242  -1.13000 -26.43833       (-0.147,-15.334) (-39.724,-32.793) (-0.835,-4.987)      11.6601
104      0.97401   4.14507 -33.59520 -48.83769  -1.16380 -26.42303       (-0.190,-15.401) (-39.763,-32.811) (-0.784,-4.929)      11.7418
105      0.96542   4.13835 -33.56237 -48.81296  -1.19761 -26.40772       (-0.232,-15.467) (-39.803,-32.829) (-0.733,-4.872)      11.8243
106      0.95684   4.13164 -33.52955 -48.78823  -1.23141 -26.39242       (-0.275,-15.533) (-39.843,-32.847) (-0.682,-4.814)      11.9073
107      0.94825   4.12492 -33.49673 -48.76350  -1.26521 -26.37712       (-0.317,-15.599) (-39.882,-32.865) (-0.631,-4.756)      11.9909
108      0.93966   4.11820 -33.46390 -48.73877  -1.29902 -26.36181       (-0.359,-15.666) (-39.922,-32.884) (-0.580,-4.699)      12.0751
109      0.93108   4.11148 -33.43108 -48.71404  -1.33282 -26.34651       (-0.402,-15.732) (-39.962,-32.902) (-0.529,-4.641)      12.1599
110      0.92249   4.10477 -33.39826 -48.68931  -1.36662 -26.33121       (-0.444,-15.798) (-40.001,-32.920) (-0.478,-4.583)      12.2452
111      0.91390   4.09805 -33.36544 -48.66458  -1.40043 -26.31590       (-0.487,-15.865) (-40.041,-32.938) (-0.427,-4.525)      12.3311
112      0.90532   4.09133 -33.33261 -48.63985  -1.43423 -26.30060       (-0.529,-15.931) (-40.081,-32.956) (-0.376,-4.468)      12.4175
113      0.89673   4.08462 -33.29979 -48.61512  -1.46804 -26.28530       (-0.571,-15.997) (-40.120,-32.974) (-0.325,-4.410)      12.5044
114      0.88815   4.07790 -33.26697 -48.59039  -1.50184 -26.26999       (-0.614,-16.063) (-40.160,-32.993) (-0.274,-4.352)      12.5919
115      0.87956   4.07118 -33.23414 -48.56566  -1.53564 -26.25469       (-0.656,-16.130) (-40.200,-33.011) (-0.223,-4.295)      12.6798
116      0.87097   4.06446 -33.20132 -48.54093  -1.56945 -26.23938       (-0.698,-16.196) (-40.240,-33.029) (-0.173,-4.237)      12.7683
117      0.86239   4.05775 -33.16850 -48.51620  -1.60325 -26.22408       (-0.741,-16.262) (-40.279,-33.047) (-0.122,-4.179)      12.8572
118      0.85380   4.05103 -33.13568 -48.49147  -1.63705 -26.20878       (-0.783,-16.329) (-40.319,-33.065) (-0.071,-4.122)      12.9466
119      0.84521   4.04431 -33.10285 -48.46674  -1.67086 -26.19347       (-0.826,-16.395) (-40.359,-33.083) (-0.020,-4.064)      13.0364
120      0.83663   4.03759 -33.07003 -48.44201  -1.70466 -26.17817       (-0.837,-40.367) (-16.430,-33.070) (-0.031,-4.038)      12.8961
121      0.82804   4.03088 -33.03721 -48.41728  -1.73846 -26.16287       (-0.828,-40.356) (-16.445,-33.037) (-0.082,-4.031)      12.8596
122      0.81946   4.02416 -33.00438 -48.39255  -1.77227 -26.14756       (-0.819,-40.344) (-16.460,-33.004) (-0.133,-4.024)      12.8233
123      0.81087   4.01744 -32.97156 -48.36782  -1.80607 -26.13226       (-0.811,-40.333) (-16.476,-32.972) (-0.184,-4.017)      12.7873
124      0.80228   4.01072 -32.93874 -48.34309  -1.83987 -26.11696       (-0.802,-40.322) (-16.491,-32.939) (-0.235,-4.011)      12.7515
125      0.79370   4.00401 -32.90591 -48.31836  -1.87368 -26.10165       (-0.794,-40.310) (-16.506,-32.906) (-0.286,-4.004)      12.7159
126      0.78511   3.99729 -32.87309 -48.29363  -1.90748 -26.08635       (-0.785,-40.299) (-16.522,-32.873) (-0.337,-3.997)      12.6805
127      0.77652   3.99057 -32.84027 -48.26890  -1.94128 -26.07104       (-0.777,-40.288) (-16.537,-32.840) (-0.388,-3.991)      12.6453
128      0.76794   3.98385 -32.80745 -48.24417  -1.97509 -26.05574       (-0.768,-40.276) (-16.552,-32.807) (-0.439,-3.984)      12.6104
129      0.75935   3.97714 -32.77462 -48.21944  -2.00889 -26.04044       (-0.759,-40.265) (-16.567,-32.775) (-0.490,-3.977)      12.5757
130      0.75077   3.97042 -32.74180 -48.19471  -2.04269 -26.02513       (-0.751,-40.254) (-16.583,-32.742) (-0.541,-3.970)      12.5413
131      0.74218   3.96370 -32.70898 -48.16998  -2.07650 -26.00983       (-0.742,-40.243) (-16.598,-32.709) (-0.592,-3.964)      12.5071
132      0.73359   3.95699 -32.67615 -48.14525  -2.11030 -25.99453       (-0.734,-40.231) (-16.613,-32.676) (-0.643,-3.957)      12.4731
133      0.72501   3.95027 -32.64333 -48.12052  -2.14410 -25.97922       (-0.725,-40.220) (-16.629,-32.643) (-0.694,-3.950)      12.4394
134      0.71642   3.94355 -32.61051 -48.09579  -2.17791 -25.96392       (-0.716,-40.209) (-16.644,-32.611) (-0.745,-3.944)      12.4059
135      0.70783   3.93683 -32.57769 -48.07106  -2.21171 -25.94862       (-0.708,-40.197) (-16.659,-32.578) (-0.796,-3.937)      12.3727
136      0.69925   3.93012 -32.54486 -48.04633  -2.24551 -25.93331       (-0.699,-40.186) (-16.675,-32.545) (-0.847,-3.930)      12.3397
137      0.69066   3.92340 -32.51204 -48.02160  -2.27932 -25.91801       (-0.691,-40.175) (-16.690,-32.512) (-0.898,-3.923)      12.3069
138      0.68208   3.91668 -32.47922 -47.99687  -2.31312 -25.90271       (-0.682,-40.164) (-16.705,-32.479) (-0.949,-3.917)      12.2745
139      0.67349   3.90996 -32.44639 -47.97214  -2.34692 -25.88740       (-0.673,-40.152) (-16.720,-32.446) (-1.000,-3.910)      12.2422
140      0.66490   3.90325 -32.41357 -47.94741  -2.38073 -25.87210       (-0.665,-40.141) (-16.736,-32.414) (-1.051,-3.903)      12.2102
141      0.65632   3.89653 -32.38075 -47.92268  -2.41453 -25.85679       (-0.656,-40.130) (-16.751,-32.381) (-1.102,-3.897)      12.1785
142      0.64773   3.88981 -32.34793 -47.89795  -2.44833 -25.84149       (-0.648,-40.118) (-16.766,-32.348) (-1.153,-3.890)      12.1471
143      0.63915   3.88309 -32.31510 -47.87322  -2.48214 -25.82619       (-0.639,-40.107) (-16.782,-32.315) (-1.204,-3.883)      12.1159
144      0.63056   3.87638 -32.28228 -47.84849  -2.51594 -25.81088       (-0.631,-40.096) (-16.797,-32.282) (-1.255,-3.876)      12.0849
145      0.62197   3.86966 -32.24946 -47.82376  -2.54974 -25.79558       (-0.622,-40.084) (-16.812,-32.249) (-1.306,-3.870)      12.0542
146      0.61339   3.86294 -32.21663 -47.79903  -2.58355 -25.78028       (-0.613,-40.073) (-16.828,-32.217) (-1.357,-3.863)      12.0238
147      0.60480   3.85622 -32.18381 -47.77430  -2.61735 -25.76497       (-0.605,-40.062) (-16.843,-32.184) (-1.408,-3.856)      11.9937
148      0.59621   3.84951 -32.15099 -47.74957  -2.65115 -25.74967       (-0.596,-40.051) (-16.858,-32.151) (-1.459,-3.850)      11.9638
149      0.58763   3.84279 -32.11817 -47.72484  -2.68496 -25.73437       (-0.588,-40.039) (-16.874,-32.118) (-1.510,-3.843)      11.9342
150      0.57904   3.83607 -32.08534 -47.70011  -2.71876 -25.71906       (-0.579,-40.028) (-16.889,-32.085) (-1.561,-3.836)      11.9049
151      0.57046   3.82936 -32.05252 -47.67538  -2.75256 -25.70376       (-0.570,-40.017) (-16.904,-32.053) (-1.612,-3.829)      11.8759
152      0.56187   3.82264 -32.01970 -47.65065  -2.78637 -25.68846       (-0.562,-40.005) (-16.919,-32.020) (-1.663,-3.823)      11.8471
153      0.55328   3.81592 -31.98687 -47.62592  -2.82017 -25.67315       (-0.553,-39.994) (-16.935,-31.987) (-1.714,-3.816)      11.8186
154      0.54470   3.80920 -31.95405 -47.60119  -2.85397 -25.65785       (-0.545,-39.983) (-16.950,-31.954) (-1.765,-3.809)      11.7905
155      0.53611   3.80249 -31.92123 -47.57646  -2.88778 -25.64254       (-0.536,-39.971) (-16.965,-31.921) (-1.816,-3.802)      11.7625
156      0.52752   3.79577 -31.88841 -47.55173  -2.92158 -25.62724       (-0.528,-39.960) (-16.981,-31.888) (-1.867,-3.796)      11.7349
157      0.51894   3.78905 -31.85558 -47.52700  -2.95538 -25.61194       (-0.519,-39.949) (-16.996,-31.856) (-1.918,-3.789)      11.7076
158      0.51035   3.78233 -31.82276 -47.50227  -2.98919 -25.59663       (-0.510,-39.938) (-17.011,-31.823) (-1.968,-3.782)      11.6806
159      0.50177   3.77562 -31.78994 -47.47754  -3.02299 -25.58133       (-0.502,-39.926) (-17.027,-31.790) (-2.019,-3.776)      11.6538
160      0.49318   3.76890 -31.75711 -47.45281  -3.05679 -25.56603       (-0.493,-39.915) (-17.042,-31.757) (-2.070,-3.769)      11.6274
161      0.48459   3.76218 -31.72429 -47.42808  -3.09060 -25.55072       (-0.485,-39.904) (-17.057,-31.724) (-2.121,-3.762)      11.6012
162      0.47601   3.75546 -31.69147 -47.40335  -3.12440 -25.53542       (-0.476,-39.892) (-17.072,-31.691) (-2.172,-3.755)      11.5754
163      0.46742   3.74875 -31.65865 -47.37862  -3.15820 -25.52012       (-0.467,-39.881) (-17.088,-31.659) (-2.223,-3.749)      11.5498
164      0.45883   3.74203 -31.62582 -47.35389  -3.19201 -25.50481       (-0.459,-39.870) (-17.103,-31.626) (-2.274,-3.742)      11.5246
165      0.45025   3.73531 -31.59300 -47.32916  -3.22581 -25.48951       (-0.450,-39.859) (-17.118,-31.593) (-2.325,-3.735)      11.4996
166      0.44166   3.72859 -31.56018 -47.30443  -3.25961 -25.47421       (-0.442,-39.847) (-17.134,-31.560) (-2.376,-3.729)      11.475
167      0.43308   3.72188 -31.52735 -47.27970  -3.29342 -25.45890       (-0.433,-39.836) (-17.149,-31.527) (-2.427,-3.722)      11.4507
168      0.42449   3.71516 -31.49453 -47.25497  -3.32722 -25.44360       (-0.424,-39.825) (-17.164,-31.495) (-2.478,-3.715)      11.4267
169      0.41590   3.70844 -31.46171 -47.23024  -3.36102 -25.42829       (-0.416,-39.813) (-17.180,-31.462) (-2.529,-3.708)      11.403
170      0.40732   3.70173 -31.42889 -47.20551  -3.39483 -25.41299       (-0.407,-39.802) (-17.195,-31.429) (-2.580,-3.702)      11.3796
171      0.39873   3.69501 -31.39606 -47.18078  -3.42863 -25.39769       (-0.399,-39.791) (-17.210,-31.396) (-2.631,-3.695)      11.3565
172      0.39015   3.68829 -31.36324 -47.15605  -3.46243 -25.38238       (-0.390,-39.779) (-17.226,-31.363) (-2.682,-3.688)      11.3338
173      0.38156   3.68157 -31.33042 -47.13132  -3.49624 -25.36708       (-0.382,-39.768) (-17.241,-31.330) (-2.733,-3.682)      11.3114
174      0.37297   3.67486 -31.29759 -47.10659  -3.53004 -25.35178       (-0.373,-39.757) (-17.256,-31.298) (-2.784,-3.675)      11.2893
175      0.36439   3.66814 -31.26477 -47.08186  -3.56384 -25.33647       (-0.364,-39.746) (-17.271,-31.265) (-2.835,-3.668)      11.2675
176      0.35580   3.66142 -31.23195 -47.05713  -3.59765 -25.32117       (-0.356,-39.734) (-17.287,-31.232) (-2.886,-3.661)      11.2461
177      0.34721   3.65470 -31.19913 -47.03240  -3.63145 -25.30587       (-0.347,-39.723) (-17.302,-31.199) (-2.937,-3.655)      11.225
178      0.33863   3.64799 -31.16630 -47.00767  -3.66526 -25.29056       (-0.339,-39.712) (-17.317,-31.166) (-2.988,-3.648)      11.2042
179      0.33004   3.64127 -31.13348 -46.98294  -3.69906 -25.27526       (-0.330,-39.700) (-17.333,-31.133) (-3.039,-3.641)      11.1837
180      0.32146   3.63455 -31.10066 -46.95821  -3.73286 -25.25996       (-0.321,-39.689) (-17.348,-31.101) (-3.090,-3.635)      11.1636
181      0.31287   3.62783 -31.06783 -46.93348  -3.76667 -25.24465       (-0.313,-39.678) (-17.363,-31.068) (-3.141,-3.628)      11.1438
182      0.30428   3.62112 -31.03501 -46.90875  -3.80047 -25.22935       (-0.304,-39.667) (-17.379,-31.035) (-3.192,-3.621)      11.1244
183      0.29570   3.61440 -31.00219 -46.88402  -3.83427 -25.21404       (-0.296,-39.655) (-17.394,-31.002) (-3.243,-3.614)      11.1053
184      0.28711   3.60768 -30.96937 -46.85929  -3.86808 -25.19874       (-0.287,-39.644) (-17.409,-30.969) (-3.294,-3.608)      11.0866
185      0.27852   3.60096 -30.93654 -46.83456  -3.90188 -25.18344       (-0.279,-39.633) (-17.424,-30.937) (-3.345,-3.601)      11.0681
