Fol_2018-02-25.13_35_10.60_.txt     Output is probe cell, reduced cell, NCDist distance between
0    287.19847 -1223.92303 -2669.88695 1194.52688 -1659.30250 -952.75592       (-1233.589,-952.756) (-665.557,-223.005) (-271.167,-241.771)      0
1    285.67616 -1223.36410 -2667.48582 1192.37744 -1657.86476 -952.04423       (-1234.775,-952.044) (-666.368,-225.154) (-271.320,-240.333)      3.04644
2    284.15385 -1222.80518 -2665.08470 1190.22801 -1656.42703 -951.33253       (-1235.961,-951.333) (-667.179,-227.304) (-271.473,-238.895)      6.09288
3    282.63154 -1222.24625 -2662.68358 1188.07858 -1654.98929 -950.62083       (-1237.147,-950.621) (-667.989,-229.453) (-271.625,-237.458)      9.13932
4    281.10923 -1221.68733 -2660.28246 1185.92915 -1653.55156 -949.90914       (-1238.333,-949.909) (-668.800,-231.602) (-271.778,-236.020)      12.1858
5    279.58692 -1221.12840 -2657.88134 1183.77972 -1652.11382 -949.19744       (-1239.519,-949.197) (-669.611,-233.752) (-271.931,-234.582)      15.2322
6    278.06461 -1220.56948 -2655.48022 1181.63028 -1650.67609 -948.48574       (-1240.705,-948.486) (-670.421,-235.901) (-272.084,-233.145)      18.2786
7    276.54230 -1220.01056 -2653.07910 1179.48085 -1649.23835 -947.77405       (-1241.891,-947.774) (-671.232,-238.051) (-272.237,-231.707)      21.3251
8    275.01999 -1219.45163 -2650.67798 1177.33142 -1647.80062 -947.06235       (-1243.077,-947.062) (-672.042,-240.200) (-272.389,-230.269)      24.3715
9    273.49768 -1218.89271 -2648.27686 1175.18199 -1646.36288 -946.35065       (-1244.264,-946.351) (-672.853,-242.350) (-272.542,-228.831)      27.418
10    271.97537 -1218.33378 -2645.87574 1173.03255 -1644.92514 -945.63896       (-1245.450,-945.639) (-673.664,-244.499) (-272.695,-227.394)      30.4644
11    270.45306 -1217.77486 -2643.47461 1170.88312 -1643.48741 -944.92726       (-1246.636,-944.927) (-674.474,-246.648) (-272.848,-225.956)      33.5108
12    268.93075 -1217.21593 -2641.07349 1168.73369 -1642.04967 -944.21556       (-1247.822,-944.216) (-675.285,-248.798) (-273.000,-224.518)      36.5573
13    267.40844 -1216.65701 -2638.67237 1166.58426 -1640.61194 -943.50387       (-1249.008,-943.504) (-676.095,-250.947) (-273.153,-223.080)      39.6037
14    265.88613 -1216.09808 -2636.27125 1164.43483 -1639.17420 -942.79217       (-1250.194,-942.792) (-676.906,-253.097) (-273.306,-221.643)      42.6502
15    264.36382 -1215.53916 -2633.87013 1162.28539 -1637.73647 -942.08047       (-1251.380,-942.080) (-677.717,-255.246) (-273.459,-220.205)      45.6966
16    262.84151 -1214.98024 -2631.46901 1160.13596 -1636.29873 -941.36878       (-1252.566,-941.369) (-678.527,-257.396) (-273.611,-218.767)      48.743
17    261.31920 -1214.42131 -2629.06789 1157.98653 -1634.86100 -940.65708       (-1253.752,-940.657) (-679.338,-259.545) (-273.764,-217.329)      51.7895
18    259.79689 -1213.86239 -2626.66677 1155.83710 -1633.42326 -939.94538       (-1254.938,-939.945) (-680.148,-261.694) (-273.917,-215.892)      54.8359
19    258.27458 -1213.30346 -2624.26565 1153.68766 -1631.98552 -939.23369       (-1256.124,-939.234) (-680.959,-263.844) (-274.070,-214.454)      57.8824
20    256.75227 -1212.74454 -2621.86453 1151.53823 -1630.54779 -938.52199       (-1257.310,-938.522) (-681.770,-265.993) (-274.223,-213.016)      60.9288
21    255.22996 -1212.18561 -2619.46341 1149.38880 -1629.11005 -937.81029       (-1258.496,-937.810) (-682.580,-268.143) (-274.375,-211.579)      63.9752
22    253.70765 -1211.62669 -2617.06228 1147.23937 -1627.67232 -937.09860       (-1259.682,-937.099) (-683.391,-270.292) (-274.528,-210.141)      67.0217
23    252.18534 -1211.06776 -2614.66116 1145.08994 -1626.23458 -936.38690       (-1260.868,-936.387) (-684.202,-272.442) (-274.681,-208.703)      70.0681
24    250.66304 -1210.50884 -2612.26004 1142.94050 -1624.79685 -935.67520       (-1262.054,-935.675) (-685.012,-274.591) (-274.834,-207.265)      73.1146
25    249.14073 -1209.94991 -2609.85892 1140.79107 -1623.35911 -934.96351       (-1263.240,-934.964) (-685.823,-276.740) (-274.986,-205.828)      76.161
26    247.61842 -1209.39099 -2607.45780 1138.64164 -1621.92138 -934.25181       (-1264.426,-934.252) (-686.633,-278.890) (-275.139,-204.390)      79.2074
27    246.09611 -1208.83207 -2605.05668 1136.49221 -1620.48364 -933.54011       (-1265.612,-933.540) (-687.444,-281.039) (-275.292,-202.952)      82.2539
28    244.57380 -1208.27314 -2602.65556 1134.34277 -1619.04590 -932.82842       (-1266.798,-932.828) (-688.255,-283.189) (-275.445,-201.514)      85.3003
29    243.05149 -1207.71422 -2600.25444 1132.19334 -1617.60817 -932.11672       (-1267.984,-932.117) (-689.065,-285.338) (-275.597,-200.077)      88.3468
30    241.52918 -1207.15529 -2597.85332 1130.04391 -1616.17043 -931.40502       (-1269.171,-931.405) (-689.876,-287.488) (-275.750,-198.639)      91.3932
31    240.00687 -1206.59637 -2595.45220 1127.89448 -1614.73270 -930.69333       (-1270.357,-930.693) (-690.686,-289.637) (-275.903,-197.201)      94.4396
32    238.48456 -1206.03744 -2593.05107 1125.74505 -1613.29496 -929.98163       (-1271.543,-929.982) (-691.497,-291.787) (-276.056,-195.763)      97.4861
33    236.96225 -1205.47852 -2590.64995 1123.59561 -1611.85723 -929.26993       (-1272.729,-929.270) (-692.308,-293.936) (-276.209,-194.326)      100.533
34    235.43994 -1204.91959 -2588.24883 1121.44618 -1610.41949 -928.55824       (-1273.915,-928.558) (-693.118,-296.085) (-276.361,-192.888)      103.579
35    233.91763 -1204.36067 -2585.84771 1119.29675 -1608.98176 -927.84654       (-1275.101,-927.847) (-693.929,-298.235) (-276.514,-191.450)      106.625
36    232.39532 -1203.80175 -2583.44659 1117.14732 -1607.54402 -927.13484       (-1276.287,-927.135) (-694.740,-300.384) (-276.667,-190.012)      109.672
37    230.87301 -1203.24282 -2581.04547 1114.99788 -1606.10628 -926.42315       (-1277.473,-926.423) (-695.550,-302.534) (-276.820,-188.575)      112.718
38    229.35070 -1202.68390 -2578.64435 1112.84845 -1604.66855 -925.71145       (-1278.659,-925.711) (-696.361,-304.683) (-276.972,-187.137)      115.765
39    227.82839 -1202.12497 -2576.24323 1110.69902 -1603.23081 -924.99975       (-1279.845,-925.000) (-697.171,-306.833) (-277.125,-185.699)      118.811
40    226.30608 -1201.56605 -2573.84211 1108.54959 -1601.79308 -924.28806       (-1281.031,-924.288) (-697.982,-308.982) (-277.278,-184.262)      121.858
41    224.78377 -1201.00712 -2571.44099 1106.40016 -1600.35534 -923.57636       (-1282.217,-923.576) (-698.793,-311.131) (-277.431,-182.824)      124.904
42    223.26146 -1200.44820 -2569.03986 1104.25072 -1598.91761 -922.86466       (-1283.403,-922.865) (-699.603,-313.281) (-277.584,-181.386)      127.95
43    221.73915 -1199.88927 -2566.63874 1102.10129 -1597.47987 -922.15297       (-1284.589,-922.153) (-700.414,-315.430) (-277.736,-179.948)      130.997
44    220.21684 -1199.33035 -2564.23762 1099.95186 -1596.04214 -921.44127       (-1285.775,-921.441) (-701.224,-317.580) (-277.889,-178.511)      134.043
45    218.69453 -1198.77142 -2561.83650 1097.80243 -1594.60440 -920.72957       (-1286.961,-920.730) (-702.035,-319.729) (-278.042,-177.073)      137.09
46    217.17222 -1198.21250 -2559.43538 1095.65299 -1593.16666 -920.01788       (-1288.147,-920.018) (-702.846,-321.879) (-278.195,-175.635)      140.136
47    215.64991 -1197.65358 -2557.03426 1093.50356 -1591.72893 -919.30618       (-1289.333,-919.306) (-703.656,-324.028) (-278.347,-174.197)      143.183
48    214.12760 -1197.09465 -2554.63314 1091.35413 -1590.29119 -918.59448       (-1290.519,-918.594) (-704.467,-326.177) (-278.500,-172.760)      146.229
49    212.60529 -1196.53573 -2552.23202 1089.20470 -1588.85346 -917.88279       (-1291.705,-917.883) (-705.278,-328.327) (-278.653,-171.322)      149.276
50    211.08298 -1195.97680 -2549.83090 1087.05526 -1587.41572 -917.17109       (-1292.891,-917.171) (-706.088,-330.476) (-278.806,-169.884)      152.322
51    209.56067 -1195.41788 -2547.42978 1084.90583 -1585.97799 -916.45939       (-1294.078,-916.459) (-706.899,-332.626) (-278.958,-168.446)      155.368
52    208.03836 -1194.85895 -2545.02866 1082.75640 -1584.54025 -915.74770       (-1295.264,-915.748) (-707.709,-334.775) (-279.111,-167.009)      158.415
53    206.51605 -1194.30003 -2542.62753 1080.60697 -1583.10252 -915.03600       (-1296.450,-915.036) (-708.520,-336.925) (-279.264,-165.571)      161.461
54    204.99374 -1193.74110 -2540.22641 1078.45754 -1581.66478 -914.32430       (-1297.636,-914.324) (-709.331,-339.074) (-279.417,-164.133)      164.508
55    203.47143 -1193.18218 -2537.82529 1076.30810 -1580.22704 -913.61261       (-1298.822,-913.613) (-710.141,-341.223) (-279.570,-162.695)      167.554
56    201.94912 -1192.62326 -2535.42417 1074.15867 -1578.78931 -912.90091       (-1300.008,-912.901) (-710.952,-343.373) (-279.722,-161.258)      170.601
57    200.42681 -1192.06433 -2533.02305 1072.00924 -1577.35157 -912.18921       (-1301.194,-912.189) (-711.762,-345.522) (-279.875,-159.820)      173.647
58    198.90450 -1191.50541 -2530.62193 1069.85981 -1575.91384 -911.47752       (-1302.380,-911.478) (-712.573,-347.672) (-280.028,-158.382)      176.694
59    197.38219 -1190.94648 -2528.22081 1067.71037 -1574.47610 -910.76582       (-1303.566,-910.766) (-713.384,-349.821) (-280.181,-156.945)      179.74
60    195.85988 -1190.38756 -2525.81969 1065.56094 -1573.03837 -910.05412       (-1304.752,-910.054) (-714.194,-351.971) (-280.333,-155.507)      182.786
61    194.33757 -1189.82863 -2523.41857 1063.41151 -1571.60063 -909.34243       (-1305.938,-909.342) (-715.005,-354.120) (-280.486,-154.069)      185.833
