Fol_2018-02-25.13_35_44.96_.txt     Output is probe cell, reduced cell, NCDist distance between
0    2401.58270 -2445.41425 -4672.26996 1212.54164 -2611.83700 -3577.39637       (-2401.583,-1189.041) (-43.832,-2270.687) (-210.254,-1175.814)      1.01685e-12
1    2396.77473 -2443.01026 -4667.80347 1210.13765 -2611.49551 -3574.99238       (-2396.775,-1186.637) (-46.236,-2271.029) (-214.721,-1178.218)      7.77947
2    2391.96675 -2440.60627 -4663.33699 1207.73367 -2611.15402 -3572.58839       (-2391.967,-1184.233) (-48.640,-2271.370) (-219.187,-1180.622)      15.5589
3    2387.15878 -2438.20229 -4658.87051 1205.32968 -2610.81253 -3570.18441       (-2387.159,-1181.829) (-51.044,-2271.712) (-223.654,-1183.026)      23.3384
4    2382.35081 -2435.79830 -4654.40403 1202.92569 -2610.47104 -3567.78042       (-2382.351,-1179.425) (-53.447,-2272.053) (-228.120,-1185.430)      31.1179
5    2377.54283 -2433.39431 -4649.93755 1200.52171 -2610.12955 -3565.37643       (-2377.543,-1177.021) (-55.851,-2272.395) (-232.587,-1187.834)      38.8973
6    2372.73486 -2430.99033 -4645.47106 1198.11772 -2609.78806 -3562.97245       (-2372.735,-1174.617) (-58.255,-2272.736) (-237.053,-1190.238)      46.6768
7    2367.92689 -2428.58634 -4641.00458 1195.71373 -2609.44656 -3560.56846       (-2367.927,-1172.213) (-60.659,-2273.078) (-241.520,-1192.642)      54.4563
8    2363.11891 -2426.18235 -4636.53810 1193.30975 -2609.10507 -3558.16447       (-2363.119,-1169.809) (-63.063,-2273.419) (-245.986,-1195.046)      62.2358
9    2358.31094 -2423.77837 -4632.07162 1190.90576 -2608.76358 -3555.76049       (-2358.311,-1167.405) (-65.467,-2273.761) (-250.453,-1197.450)      70.0152
10    2353.50297 -2421.37438 -4627.60513 1188.50177 -2608.42209 -3553.35650       (-2353.503,-1165.001) (-67.871,-2274.102) (-254.919,-1199.854)      77.7947
11    2348.69499 -2418.97039 -4623.13865 1186.09779 -2608.08060 -3550.95251       (-2348.695,-1162.597) (-70.275,-2274.444) (-259.386,-1202.258)      85.5742
12    2343.88702 -2416.56641 -4618.67217 1183.69380 -2607.73911 -3548.54853       (-2343.887,-1160.193) (-72.679,-2274.785) (-263.852,-1204.662)      93.3536
13    2339.07905 -2414.16242 -4614.20569 1181.28981 -2607.39762 -3546.14454       (-2339.079,-1157.789) (-75.083,-2275.127) (-268.319,-1207.065)      101.133
14    2334.27107 -2411.75843 -4609.73921 1178.88582 -2607.05613 -3543.74055       (-2334.271,-1155.385) (-77.487,-2275.468) (-272.785,-1209.469)      108.913
15    2329.46310 -2409.35445 -4605.27272 1176.48184 -2606.71463 -3541.33657       (-2329.463,-1152.981) (-79.891,-2275.810) (-277.252,-1211.873)      116.692
16    2324.65513 -2406.95046 -4600.80624 1174.07785 -2606.37314 -3538.93258       (-2324.655,-1150.577) (-82.295,-2276.151) (-281.718,-1214.277)      124.472
17    2319.84715 -2404.54647 -4596.33976 1171.67386 -2606.03165 -3536.52859       (-2319.847,-1148.173) (-84.699,-2276.493) (-286.184,-1216.681)      132.251
18    2315.03918 -2402.14249 -4591.87328 1169.26988 -2605.69016 -3534.12461       (-2315.039,-1145.769) (-87.103,-2276.834) (-290.651,-1219.085)      140.03
19    2310.23121 -2399.73850 -4587.40680 1166.86589 -2605.34867 -3531.72062       (-2310.231,-1143.365) (-89.507,-2277.176) (-295.117,-1221.489)      147.81
20    2305.42323 -2397.33451 -4582.94031 1164.46190 -2605.00718 -3529.31663       (-2305.423,-1140.961) (-91.911,-2277.517) (-299.584,-1223.893)      155.589
21    2300.61526 -2394.93053 -4578.47383 1162.05792 -2604.66569 -3526.91265       (-2300.615,-1138.557) (-94.315,-2277.859) (-304.050,-1226.297)      163.369
22    2295.80729 -2392.52654 -4574.00735 1159.65393 -2604.32420 -3524.50866       (-2295.807,-1136.153) (-96.719,-2278.200) (-308.517,-1228.701)      171.148
23    2290.99931 -2390.12255 -4569.54087 1157.24994 -2603.98270 -3522.10467       (-2290.999,-1133.749) (-99.123,-2278.542) (-312.983,-1231.105)      178.928
24    2286.19134 -2387.71857 -4565.07438 1154.84596 -2603.64121 -3519.70069       (-2286.191,-1131.345) (-101.527,-2278.883) (-317.450,-1233.509)      186.707
25    2281.38337 -2385.31458 -4560.60790 1152.44197 -2603.29972 -3517.29670       (-2281.383,-1128.941) (-103.931,-2279.225) (-321.916,-1235.913)      194.487
26    2276.57539 -2382.91059 -4556.14142 1150.03798 -2602.95823 -3514.89271       (-2276.575,-1126.537) (-106.335,-2279.566) (-326.383,-1238.317)      202.266
27    2271.76742 -2380.50661 -4551.67494 1147.63400 -2602.61674 -3512.48873       (-2271.767,-1124.133) (-108.739,-2279.908) (-330.849,-1240.721)      210.046
28    2266.95945 -2378.10262 -4547.20846 1145.23001 -2602.27525 -3510.08474       (-2266.959,-1121.729) (-111.143,-2280.249) (-335.316,-1243.125)      217.825
29    2262.15147 -2375.69863 -4542.74197 1142.82602 -2601.93376 -3507.68075       (-2262.151,-1119.325) (-113.547,-2280.591) (-339.782,-1245.529)      225.605
30    2257.34350 -2373.29465 -4538.27549 1140.42204 -2601.59227 -3505.27677       (-2257.344,-1116.921) (-115.951,-2280.932) (-344.249,-1247.933)      233.384
31    2252.53553 -2370.89066 -4533.80901 1138.01805 -2601.25078 -3502.87278       (-2252.536,-1114.517) (-118.355,-2281.273) (-348.715,-1250.337)      241.164
32    2247.72755 -2368.48667 -4529.34253 1135.61406 -2600.90928 -3500.46879       (-2247.728,-1112.113) (-120.759,-2281.615) (-353.182,-1252.741)      248.943
33    2242.91958 -2366.08269 -4524.87605 1133.21008 -2600.56779 -3498.06480       (-2242.920,-1109.710) (-123.163,-2281.956) (-357.648,-1255.145)      256.722
34    2238.11161 -2363.67870 -4520.40956 1130.80609 -2600.22630 -3495.66082       (-2238.112,-1107.306) (-125.567,-2282.298) (-362.115,-1257.549)      264.502
35    2233.30363 -2361.27471 -4515.94308 1128.40210 -2599.88481 -3493.25683       (-2233.304,-1104.902) (-127.971,-2282.639) (-366.581,-1259.953)      272.281
36    2228.49566 -2358.87073 -4511.47660 1125.99812 -2599.54332 -3490.85284       (-2228.496,-1102.498) (-130.375,-2282.981) (-371.048,-1262.357)      280.061
37    2223.68769 -2356.46674 -4507.01012 1123.59413 -2599.20183 -3488.44886       (-2223.688,-1100.094) (-132.779,-2283.322) (-375.514,-1264.761)      287.84
38    2218.87971 -2354.06275 -4502.54363 1121.19014 -2598.86034 -3486.04487       (-2218.880,-1097.690) (-135.183,-2283.664) (-379.981,-1267.165)      295.62
39    2214.07174 -2351.65877 -4498.07715 1118.78616 -2598.51885 -3483.64088       (-2214.072,-1095.286) (-137.587,-2284.005) (-384.447,-1269.569)      303.399
40    2209.26377 -2349.25478 -4493.61067 1116.38217 -2598.17735 -3481.23690       (-2209.264,-1092.882) (-139.991,-2284.347) (-388.914,-1271.973)      311.179
41    2204.45579 -2346.85079 -4489.14419 1113.97818 -2597.83586 -3478.83291       (-2204.456,-1090.478) (-142.395,-2284.688) (-393.380,-1274.377)      318.958
42    2199.64782 -2344.44681 -4484.67771 1111.57420 -2597.49437 -3476.42892       (-2199.648,-1088.074) (-144.799,-2285.030) (-397.847,-1276.781)      326.738
43    2194.83985 -2342.04282 -4480.21122 1109.17021 -2597.15288 -3474.02494       (-2194.840,-1085.670) (-147.203,-2285.371) (-402.313,-1279.185)      334.517
44    2190.03187 -2339.63883 -4475.74474 1106.76622 -2596.81139 -3471.62095       (-2190.032,-1083.266) (-149.607,-2285.713) (-406.780,-1281.589)      342.297
45    2185.22390 -2337.23485 -4471.27826 1104.36224 -2596.46990 -3469.21696       (-2185.224,-1080.862) (-152.011,-2286.054) (-411.246,-1283.993)      350.076
46    2180.41593 -2334.83086 -4466.81178 1101.95825 -2596.12841 -3466.81298       (-2180.416,-1078.458) (-154.415,-2286.396) (-415.712,-1286.397)      357.856
47    2175.60795 -2332.42687 -4462.34530 1099.55426 -2595.78692 -3464.40899       (-2175.608,-1076.054) (-156.819,-2286.737) (-420.179,-1288.801)      365.635
48    2170.79998 -2330.02289 -4457.87881 1097.15028 -2595.44542 -3462.00500       (-2170.800,-1073.650) (-159.223,-2287.079) (-424.645,-1291.205)      373.415
49    2165.99201 -2327.61890 -4453.41233 1094.74629 -2595.10393 -3459.60102       (-2165.992,-1071.246) (-161.627,-2287.420) (-429.112,-1293.609)      381.194
50    2161.18403 -2325.21491 -4448.94585 1092.34230 -2594.76244 -3457.19703       (-2161.184,-1068.842) (-164.031,-2287.762) (-433.578,-1296.013)      388.973
51    2156.37606 -2322.81093 -4444.47937 1089.93832 -2594.42095 -3454.79304       (-2156.376,-1066.438) (-166.435,-2288.103) (-438.045,-1298.417)      396.753
52    2151.56809 -2320.40694 -4440.01289 1087.53433 -2594.07946 -3452.38906       (-2151.568,-1064.034) (-168.839,-2288.445) (-442.511,-1300.821)      404.532
53    2146.76011 -2318.00295 -4435.54640 1085.13034 -2593.73797 -3449.98507       (-2146.760,-1061.630) (-171.243,-2288.786) (-446.978,-1303.225)      412.312
54    2141.95214 -2315.59897 -4431.07992 1082.72636 -2593.39648 -3447.58108       (-2141.952,-1059.226) (-173.647,-2289.128) (-451.444,-1305.629)      420.091
55    2137.14417 -2313.19498 -4426.61344 1080.32237 -2593.05499 -3445.17710       (-2137.144,-1056.822) (-176.051,-2289.469) (-455.911,-1308.033)      427.871
56    2132.33619 -2310.79099 -4422.14696 1077.91838 -2592.71349 -3442.77311       (-2132.336,-1054.418) (-178.455,-2289.811) (-460.377,-1310.437)      435.65
57    2127.52822 -2308.38701 -4417.68047 1075.51440 -2592.37200 -3440.36912       (-2127.528,-1052.014) (-180.859,-2290.152) (-464.844,-1312.841)      443.43
58    2122.72025 -2305.98302 -4413.21399 1073.11041 -2592.03051 -3437.96514       (-2122.720,-1049.610) (-183.263,-2290.494) (-469.310,-1315.245)      451.209
59    2117.91227 -2303.57903 -4408.74751 1070.70642 -2591.68902 -3435.56115       (-2117.912,-1047.206) (-185.667,-2290.835) (-473.777,-1317.649)      458.989
60    2113.10430 -2301.17505 -4404.28103 1068.30244 -2591.34753 -3433.15716       (-2113.104,-1044.802) (-188.071,-2291.177) (-478.243,-1320.053)      466.768
61    2108.29633 -2298.77106 -4399.81455 1065.89845 -2591.00604 -3430.75318       (-2108.296,-1042.398) (-190.475,-2291.518) (-482.710,-1322.457)      474.548
62    2103.48835 -2296.36707 -4395.34806 1063.49446 -2590.66455 -3428.34919       (-2103.488,-1039.994) (-192.879,-2291.860) (-487.176,-1324.861)      482.327
63    2098.68038 -2293.96309 -4390.88158 1061.09048 -2590.32306 -3425.94520       (-2098.680,-1037.590) (-195.283,-2292.201) (-491.643,-1327.265)      490.107
64    2093.87241 -2291.55910 -4386.41510 1058.68649 -2589.98156 -3423.54122       (-2093.872,-1035.186) (-197.687,-2292.543) (-496.109,-1329.669)      497.886
65    2089.06443 -2289.15511 -4381.94862 1056.28250 -2589.64007 -3421.13723       (-2089.064,-1032.782) (-200.091,-2292.884) (-500.576,-1332.073)      505.666
66    2084.25646 -2286.75113 -4377.48214 1053.87852 -2589.29858 -3418.73324       (-2084.256,-1030.378) (-202.495,-2293.226) (-505.042,-1334.477)      513.445
67    2079.44849 -2284.34714 -4373.01565 1051.47453 -2588.95709 -3416.32926       (-2079.448,-1027.974) (-204.899,-2293.567) (-509.509,-1336.881)      521.224
68    2074.64051 -2281.94315 -4368.54917 1049.07054 -2588.61560 -3413.92527       (-2074.641,-1025.570) (-207.303,-2293.909) (-513.975,-1339.285)      529.004
69    2069.83254 -2279.53917 -4364.08269 1046.66656 -2588.27411 -3411.52128       (-2069.833,-1023.166) (-209.707,-2294.250) (-518.442,-1341.689)      536.783
70    2065.02457 -2277.13518 -4359.61621 1044.26257 -2587.93262 -3409.11730       (-2065.025,-1020.762) (-212.111,-2294.592) (-522.908,-1344.093)      544.563
71    2060.21659 -2274.73119 -4355.14972 1041.85858 -2587.59113 -3406.71331       (-2060.217,-1018.358) (-214.515,-2294.933) (-527.375,-1346.497)      552.342
72    2055.40862 -2272.32721 -4350.68324 1039.45460 -2587.24963 -3404.30932       (-2055.409,-1015.954) (-216.919,-2295.275) (-531.841,-1348.901)      560.122
73    2050.60065 -2269.92322 -4346.21676 1037.05061 -2586.90814 -3401.90534       (-2050.601,-1013.550) (-219.323,-2295.616) (-536.307,-1351.305)      567.901
74    2045.79267 -2267.51923 -4341.75028 1034.64662 -2586.56665 -3399.50135       (-2045.793,-1011.146) (-221.727,-2295.958) (-540.774,-1353.709)      575.681
75    2040.98470 -2265.11525 -4337.28380 1032.24264 -2586.22516 -3397.09736       (-2040.985,-1008.742) (-224.131,-2296.299) (-545.240,-1356.113)      583.46
76    2036.17672 -2262.71126 -4332.81731 1029.83865 -2585.88367 -3394.69338       (-2036.177,-1006.338) (-226.535,-2296.641) (-549.707,-1358.517)      591.24
77    2031.36875 -2260.30727 -4328.35083 1027.43466 -2585.54218 -3392.28939       (-2031.369,-1003.934) (-228.939,-2296.982) (-554.173,-1360.921)      599.019
78    2026.56078 -2257.90329 -4323.88435 1025.03068 -2585.20069 -3389.88540       (-2026.561,-1001.530) (-231.343,-2297.324) (-558.640,-1363.325)      606.799
79    2021.75280 -2255.49930 -4319.41787 1022.62669 -2584.85920 -3387.48142       (-2021.753,-999.126) (-233.746,-2297.665) (-563.106,-1365.729)      614.578
80    2016.94483 -2253.09531 -4314.95139 1020.22270 -2584.51770 -3385.07743       (-2016.945,-996.722) (-236.150,-2298.007) (-567.573,-1368.133)      622.358
81    2012.13686 -2250.69133 -4310.48490 1017.81872 -2584.17621 -3382.67344       (-2012.137,-994.318) (-238.554,-2298.348) (-572.039,-1370.537)      630.137
82    2007.32888 -2248.28734 -4306.01842 1015.41473 -2583.83472 -3380.26946       (-2007.329,-991.914) (-240.958,-2298.690) (-576.506,-1372.941)      637.916
83    2002.52091 -2245.88335 -4301.55194 1013.01074 -2583.49323 -3377.86547       (-2002.521,-989.510) (-243.362,-2299.031) (-580.972,-1375.345)      645.696
84    1997.71294 -2243.47937 -4297.08546 1010.60676 -2583.15174 -3375.46148       (-1997.713,-987.106) (-245.766,-2299.373) (-585.439,-1377.749)      653.475
85    1992.90496 -2241.07538 -4292.61897 1008.20277 -2582.81025 -3373.05750       (-1992.905,-984.702) (-248.170,-2299.714) (-589.905,-1380.153)      661.255
