Fol_2018-05-06.16_46_25.2_.txt     Output is probe cell, reduced cell, NCDist distance between
0     10.78848 -56.13145   2.38113 -14.01410 -61.15135 -10.92237       (-21.486,-0.134) (-10.521,-1.269) (-45.611,-10.364)      9.53674e-07
1     10.46248 -55.67074   1.89636 -13.87390 -60.54648 -10.91673       (-45.663,-0.073) (-25.821,-0.454) (-10.008,-11.905)      15.4332
2     10.13647 -55.21002   1.41159 -13.73369 -59.94160 -10.91109       (-45.848,-1.549) (-27.484,-0.775) (-9.362,-10.773)      14.3468
3      9.81047 -54.74931   0.92683 -13.59349 -59.33673 -10.90545       (-46.034,-3.024) (-29.147,-1.095) (-8.715,-9.642)      13.6761
4      9.48446 -54.28859   0.44206 -13.45328 -58.73186 -10.89981       (-46.219,-4.500) (-30.810,-1.415) (-8.069,-8.511)      13.4831
5      9.15846 -53.82788  -0.04270 -13.31308 -58.12698 -10.89417       (-46.405,-5.976) (-32.473,-1.736) (-7.423,-7.380)      13.788
6      8.83246 -53.36716  -0.52747 -13.17288 -57.52211 -10.88853       (-46.591,-7.451) (-34.136,-2.056) (-6.776,-6.249)      14.5595
7      8.50645 -52.90645  -1.01224 -13.03267 -56.91724 -10.88289       (-46.776,-8.927) (-35.799,-2.376) (-6.130,-5.118)      15.7291
8      8.18045 -52.44573  -1.49700 -12.89247 -56.31236 -10.87726       (-46.962,-10.403) (-37.462,-2.697) (-5.484,-3.987)      17.2158
9      7.85444 -51.98502  -1.98177 -12.75226 -55.70749 -10.87162       (-47.148,-11.879) (-39.125,-3.017) (-4.837,-2.856)      18.9452
10      7.52844 -51.52430  -2.46654 -12.61206 -55.10261 -10.86598       (-47.333,-13.354) (-40.788,-3.338) (-4.191,-1.724)      20.8569
11      7.20244 -51.06359  -2.95130 -12.47186 -54.49774 -10.86034       (-47.519,-14.830) (-42.451,-3.658) (-3.545,-0.593)      22.9054
12      6.87643 -50.60288  -3.43607 -12.33165 -53.89287 -10.85470       (-43.576,-15.768) (-47.167,-3.440) (-3.436,-0.538)      27.4683    *****
13      6.55043 -50.14216  -3.92083 -12.19145 -53.28799 -10.84906       (-44.108,-16.112) (-46.221,-2.630) (-3.921,-1.669)      26.4024
14      6.22442 -49.68145  -4.40560 -12.05124 -52.68312 -10.84342       (-44.640,-16.457) (-45.276,-1.819) (-4.406,-2.800)      25.4284
15      5.89842 -49.22073  -4.89037 -11.91104 -52.07825 -10.83778       (-45.172,-16.801) (-44.330,-1.008) (-4.890,-3.931)      24.5571
16      5.57242 -48.76002  -5.37513 -11.77083 -51.47337 -10.83214       (-45.704,-17.146) (-43.385,-0.197) (-5.375,-5.062)      23.8
17      5.24641 -48.29930  -5.85990 -11.63063 -50.86850 -10.82650       (-5.246,-16.877) (-43.053,-0.613) (-45.622,-5.580)      27.5624
18      4.92041 -47.83859  -6.34467 -11.49043 -50.26363 -10.82087       (-4.920,-16.411) (-42.918,-1.424) (-45.343,-5.900)      27.2332
19      4.59440 -47.37787  -6.82943 -11.35022 -49.65875 -10.81523       (-4.594,-15.945) (-42.783,-2.235) (-45.064,-6.221)      26.9437
20      4.26840 -46.91716  -7.31420 -11.21002 -49.05388 -10.80959       (-4.268,-15.478) (-42.649,-3.046) (-44.785,-6.541)      26.6954
21      3.94240 -46.45644  -7.79897 -11.06981 -48.44900 -10.80395       (-3.942,-15.012) (-42.514,-3.857) (-44.507,-6.862)      26.4893
22      3.61639 -45.99573  -8.28373 -10.92961 -47.84413 -10.79831       (-3.616,-14.546) (-42.379,-4.667) (-44.228,-7.182)      26.3264
23      3.29039 -45.53502  -8.76850 -10.78941 -47.23926 -10.79267       (-3.290,-14.080) (-42.245,-5.478) (-43.949,-7.502)      26.2075
24      2.96438 -45.07430  -9.25326 -10.64920 -46.63438 -10.78703       (-2.964,-13.614) (-42.110,-6.289) (-43.670,-7.823)      26.1333
25      2.63838 -44.61359  -9.73803 -10.50900 -46.02951 -10.78139       (-2.638,-13.147) (-41.975,-7.100) (-43.391,-8.143)      26.1041
26      2.31237 -44.15287 -10.22280 -10.36879 -45.42464 -10.77575       (-2.312,-12.681) (-41.840,-7.910) (-43.112,-8.463)      26.12
27      1.98637 -43.69216 -10.70756 -10.22859 -44.81976 -10.77012       (-1.986,-12.215) (-41.706,-8.721) (-42.833,-8.784)      26.1811
28      1.66037 -43.23144 -11.19233 -10.08838 -44.21489 -10.76448       (-1.660,-11.749) (-41.571,-9.532) (-42.555,-9.104)      26.2869
29      1.33436 -42.77073 -11.67710  -9.94818 -43.61002 -10.75884       (-1.334,-11.283) (-41.436,-10.343) (-42.276,-9.424)      26.4369
30      1.00836 -42.31001 -12.16186  -9.80798 -43.00514 -10.75320       (-1.008,-10.816) (-41.302,-11.154) (-41.997,-9.745)      26.6304
31      0.68235 -41.84930 -12.64663  -9.66777 -42.40027 -10.74756       (-0.682,-10.350) (-41.167,-11.964) (-41.718,-10.065)      26.6371
32      0.35635 -41.38858 -13.13140  -9.52757 -41.79540 -10.74192       (-0.356,-9.884) (-41.032,-12.775) (-41.439,-10.386)      26.5995
33      0.03035 -40.92787 -13.61616  -9.38736 -41.19052 -10.73628       (-0.030,-9.418) (-40.898,-13.586) (-41.160,-10.706)      26.6062
34     -0.29566 -40.46716 -14.10093  -9.24716 -40.58565 -10.73064       (-0.296,-9.247) (-40.467,-40.586) (-14.101,-10.731)      33.179    *****
35     -0.62166 -40.00644 -14.58569  -9.10695 -39.98077 -10.72500       (-0.622,-9.107) (-40.006,-39.981) (-14.586,-10.725)      32.7501
36     -0.94767 -39.54573 -15.07046  -8.96675 -39.37590 -10.71936       (-0.948,-8.967) (-39.546,-39.376) (-15.070,-10.719)      32.3445
37     -1.27367 -39.08501 -15.55523  -8.82655 -38.77103 -10.71373       (-1.274,-8.827) (-39.085,-38.771) (-15.555,-10.714)      31.9632
38     -1.59967 -38.62430 -16.03999  -8.68634 -38.16615 -10.70809       (-1.600,-8.686) (-38.624,-38.166) (-16.040,-10.708)      31.6071
39     -1.92568 -38.16358 -16.52476  -8.54614 -37.56128 -10.70245       (-1.926,-8.546) (-38.164,-37.561) (-16.525,-10.702)      31.2769
40     -2.25168 -37.70287 -17.00953  -8.40593 -36.95641 -10.69681       (-2.252,-8.406) (-37.703,-36.956) (-17.010,-10.697)      30.9735
41     -2.57769 -37.24215 -17.49429  -8.26573 -36.35153 -10.69117       (-2.578,-8.266) (-37.242,-36.352) (-17.494,-10.691)      30.6977
42     -2.90369 -36.78144 -17.97906  -8.12553 -35.74666 -10.68553       (-2.904,-8.126) (-36.781,-35.747) (-17.979,-10.686)      30.4503
43     -3.22970 -36.32072 -18.46383  -7.98532 -35.14179 -10.67989       (-3.230,-7.985) (-36.321,-35.142) (-18.464,-10.680)      30.2319
44     -3.55570 -35.86001 -18.94859  -7.84512 -34.53691 -10.67425       (-3.556,-7.845) (-35.860,-34.537) (-18.949,-10.674)      29.811
45     -3.88170 -35.39930 -19.43336  -7.70491 -33.93204 -10.66861       (-3.882,-7.705) (-35.399,-33.932) (-19.433,-10.669)      29.3328
46     -4.20771 -34.93858 -19.91812  -7.56471 -33.32716 -10.66298       (-4.208,-7.565) (-34.939,-33.327) (-19.918,-10.663)      28.8792
47     -4.53371 -34.47787 -20.40289  -7.42450 -32.72229 -10.65734       (-4.534,-7.425) (-34.478,-32.722) (-20.403,-10.657)      28.4514
48     -4.85972 -34.01715 -20.88766  -7.28430 -32.11742 -10.65170       (-4.860,-7.284) (-34.017,-32.117) (-20.888,-10.652)      28.0505
49     -5.18572 -33.55644 -21.37242  -7.14410 -31.51254 -10.64606       (-5.186,-7.144) (-33.556,-31.513) (-21.372,-10.646)      27.6778
50     -5.51172 -33.09572 -21.85719  -7.00389 -30.90767 -10.64042       (-5.512,-7.004) (-33.096,-30.908) (-21.857,-10.640)      27.3344
51     -5.83773 -32.63501 -22.34196  -6.86369 -30.30280 -10.63478       (-5.838,-6.864) (-32.635,-30.303) (-22.342,-10.635)      27.0214
52     -6.16373 -32.17429 -22.82672  -6.72348 -29.69792 -10.62914       (-6.164,-6.723) (-32.174,-29.698) (-22.827,-10.629)      26.7398
53     -6.48974 -31.71358 -23.31149  -6.58328 -29.09305 -10.62350       (-6.490,-6.583) (-31.714,-29.093) (-23.311,-10.624)      26.4908
54     -6.81574 -31.25286 -23.79625  -6.44307 -28.48818 -10.61786       (-6.816,-6.443) (-31.253,-28.488) (-23.796,-10.618)      26.2751
55     -7.14174 -30.79215 -24.28102  -6.30287 -27.88330 -10.61222       (-7.142,-6.303) (-30.792,-27.883) (-24.281,-10.612)      26.0937
56     -7.46775 -30.33144 -24.76579  -6.16267 -27.27843 -10.60659       (-7.468,-6.163) (-30.331,-27.278) (-24.766,-10.607)      25.9472
57     -7.79375 -29.87072 -25.25055  -6.02246 -26.67355 -10.60095       (-7.794,-6.022) (-29.871,-26.674) (-25.251,-10.601)      25.8362
58     -8.11976 -29.41001 -25.73532  -5.88226 -26.06868 -10.59531       (-8.120,-5.882) (-29.410,-26.069) (-25.735,-10.595)      25.7613
59     -8.44576 -28.94929 -26.22009  -5.74205 -25.46381 -10.58967       (-8.446,-5.742) (-28.949,-25.464) (-26.220,-10.590)      25.7227
60     -8.77177 -28.48858 -26.70485  -5.60185 -24.85893 -10.58403       (-8.772,-5.602) (-28.489,-24.859) (-26.705,-10.584)      25.7205
61     -9.09777 -28.02786 -27.18962  -5.46165 -24.25406 -10.57839       (-9.098,-5.462) (-28.028,-24.254) (-27.190,-10.578)      25.7548
62     -9.42377 -27.56715 -27.67439  -5.32144 -23.64919 -10.57275       (-9.424,-5.321) (-27.567,-23.649) (-27.674,-10.573)      25.8255
63     -9.74978 -27.10643 -28.15915  -5.18124 -23.04431 -10.56711       (-9.750,-5.181) (-27.106,-23.044) (-28.159,-10.567)      25.9323
64    -10.07578 -26.64572 -28.64392  -5.04103 -22.43944 -10.56147       (-10.076,-5.041) (-26.646,-22.439) (-28.644,-10.561)      26.0746
65    -10.40179 -26.18500 -29.12868  -4.90083 -21.83457 -10.55584       (-10.402,-4.901) (-26.185,-21.835) (-29.129,-10.556)      26.2519
66    -10.72779 -25.72429 -29.61345  -4.76062 -21.22969 -10.55020       (-10.728,-4.761) (-25.724,-21.230) (-29.613,-10.550)      26.4636
67    -11.05379 -25.26358 -30.09822  -4.62042 -20.62482 -10.54456       (-11.054,-4.620) (-25.264,-20.625) (-30.098,-10.545)      26.198
68    -11.37980 -24.80286 -30.58298  -4.48022 -20.01995 -10.53892       (-11.380,-4.480) (-24.803,-20.020) (-30.583,-10.539)      25.3648
69    -11.70580 -24.34215 -31.06775  -4.34001 -19.41507 -10.53328       (-11.706,-4.340) (-24.342,-19.415) (-31.068,-10.533)      24.5415
70    -12.03181 -23.88143 -31.55252  -4.19981 -18.81020 -10.52764       (-12.032,-4.200) (-23.881,-18.810) (-31.553,-10.528)      23.7293
71    -12.35781 -23.42072 -32.03728  -4.05960 -18.20532 -10.52200       (-12.358,-4.060) (-23.421,-18.205) (-32.037,-10.522)      22.9292
72    -12.68381 -22.96000 -32.52205  -3.91940 -17.60045 -10.51636       (-12.684,-3.919) (-22.960,-17.600) (-32.522,-10.516)      22.1426
73    -13.00982 -22.49929 -33.00682  -3.77920 -16.99558 -10.51072       (-13.010,-3.779) (-22.499,-16.996) (-33.007,-10.511)      21.371
74    -13.33582 -22.03857 -33.49158  -3.63899 -16.39070 -10.50508       (-13.336,-3.639) (-22.039,-16.391) (-33.492,-10.505)      20.6162
75    -13.66183 -21.57786 -33.97635  -3.49879 -15.78583 -10.49945       (-13.662,-3.499) (-21.578,-15.786) (-33.976,-10.499)      19.8798
