Fol_2018-02-25.13_34_29.18_.txt     Output is probe cell, reduced cell, NCDist distance between
0    2508.93588 -2687.88785 -2526.93557 1010.56383 -2642.64700 -2972.81457       (-2508.936,-1498.372) (-178.952,-18.000) (-133.711,-463.879)      4.54747e-13
1    2503.91298 -2685.37641 -2524.53995 1008.05238 -2640.01972 -2970.30312       (-2503.913,-1495.861) (-181.463,-20.627) (-136.107,-466.390)      7.53612
2    2498.89009 -2682.86496 -2522.14433 1005.54093 -2637.39245 -2967.79167       (-2498.890,-1493.349) (-183.975,-23.254) (-138.502,-468.902)      15.0722
3    2493.86719 -2680.35351 -2519.74871 1003.02948 -2634.76517 -2965.28023       (-2493.867,-1490.838) (-186.486,-25.882) (-140.898,-471.413)      22.6084
4    2488.84430 -2677.84206 -2517.35309 1000.51804 -2632.13790 -2962.76878       (-2488.844,-1488.326) (-188.998,-28.509) (-143.294,-473.924)      30.1445
5    2483.82140 -2675.33062 -2514.95747 998.00659 -2629.51063 -2960.25733       (-2483.821,-1485.815) (-191.509,-31.136) (-145.689,-476.436)      37.6806
6    2478.79851 -2672.81917 -2512.56185 995.49514 -2626.88335 -2957.74588       (-2478.799,-1483.303) (-194.021,-33.763) (-148.085,-478.947)      45.2167
7    2473.77562 -2670.30772 -2510.16623 992.98369 -2624.25608 -2955.23444       (-2473.776,-1480.792) (-196.532,-36.391) (-150.480,-481.459)      52.7529
8    2468.75272 -2667.79628 -2507.77061 990.47225 -2621.62880 -2952.72299       (-2468.753,-1478.280) (-199.044,-39.018) (-152.876,-483.970)      60.289
9    2463.72983 -2665.28483 -2505.37499 987.96080 -2619.00153 -2950.21154       (-2463.730,-1475.769) (-201.555,-41.645) (-155.272,-486.482)      67.8251
10    2458.70693 -2662.77338 -2502.97937 985.44935 -2616.37425 -2947.70009       (-2458.707,-1473.258) (-204.066,-44.272) (-157.667,-488.993)      75.3612
11    2453.68404 -2660.26193 -2500.58375 982.93790 -2613.74698 -2945.18865       (-2453.684,-1470.746) (-206.578,-46.900) (-160.063,-491.505)      82.8973
12    2448.66114 -2657.75049 -2498.18813 980.42646 -2611.11970 -2942.67720       (-2448.661,-1468.235) (-209.089,-49.527) (-162.459,-494.016)      90.4335
13    2443.63825 -2655.23904 -2495.79251 977.91501 -2608.49243 -2940.16575       (-2443.638,-1465.723) (-211.601,-52.154) (-164.854,-496.528)      97.9696
14    2438.61535 -2652.72759 -2493.39689 975.40356 -2605.86515 -2937.65430       (-2438.615,-1463.212) (-214.112,-54.782) (-167.250,-499.039)      105.506
15    2433.59246 -2650.21614 -2491.00127 972.89212 -2603.23788 -2935.14286       (-2433.592,-1460.700) (-216.624,-57.409) (-169.645,-501.550)      113.042
16    2428.56956 -2647.70470 -2488.60565 970.38067 -2600.61061 -2932.63141       (-2428.570,-1458.189) (-219.135,-60.036) (-172.041,-504.062)      120.578
17    2423.54667 -2645.19325 -2486.21003 967.86922 -2597.98333 -2930.11996       (-2423.547,-1455.677) (-221.647,-62.663) (-174.437,-506.573)      128.114
18    2418.52377 -2642.68180 -2483.81441 965.35777 -2595.35606 -2927.60852       (-2418.524,-1453.166) (-224.158,-65.291) (-176.832,-509.085)      135.65
19    2413.50088 -2640.17035 -2481.41879 962.84633 -2592.72878 -2925.09707       (-2413.501,-1450.655) (-226.669,-67.918) (-179.228,-511.596)      143.186
20    2408.47798 -2637.65891 -2479.02317 960.33488 -2590.10151 -2922.58562       (-2408.478,-1448.143) (-229.181,-70.545) (-181.624,-514.108)      150.722
21    2403.45509 -2635.14746 -2476.62755 957.82343 -2587.47423 -2920.07417       (-2403.455,-1445.632) (-231.692,-73.172) (-184.019,-516.619)      158.259
22    2398.43220 -2632.63601 -2474.23193 955.31198 -2584.84696 -2917.56273       (-2398.432,-1443.120) (-234.204,-75.800) (-186.415,-519.131)      165.795
23    2393.40930 -2630.12457 -2471.83631 952.80054 -2582.21968 -2915.05128       (-2393.409,-1440.609) (-236.715,-78.427) (-188.810,-521.642)      173.331
24    2388.38641 -2627.61312 -2469.44069 950.28909 -2579.59241 -2912.53983       (-2388.386,-1438.097) (-239.227,-81.054) (-191.206,-524.153)      180.867
25    2383.36351 -2625.10167 -2467.04507 947.77764 -2576.96513 -2910.02838       (-2383.364,-1435.586) (-241.738,-83.682) (-193.602,-526.665)      188.403
26    2378.34062 -2622.59022 -2464.64945 945.26619 -2574.33786 -2907.51694       (-2378.341,-1433.074) (-244.250,-86.309) (-195.997,-529.176)      195.939
27    2373.31772 -2620.07878 -2462.25383 942.75475 -2571.71058 -2905.00549       (-2373.318,-1430.563) (-246.761,-88.936) (-198.393,-531.688)      203.475
28    2368.29483 -2617.56733 -2459.85821 940.24330 -2569.08331 -2902.49404       (-2368.295,-1428.052) (-249.273,-91.563) (-200.788,-534.199)      211.011
29    2363.27193 -2615.05588 -2457.46259 937.73185 -2566.45604 -2899.98259       (-2363.272,-1425.540) (-251.784,-94.191) (-203.184,-536.711)      218.548
30    2358.24904 -2612.54443 -2455.06697 935.22041 -2563.82876 -2897.47115       (-2358.249,-1423.029) (-254.295,-96.818) (-205.580,-539.222)      226.084
31    2353.22614 -2610.03299 -2452.67135 932.70896 -2561.20149 -2894.95970       (-2353.226,-1420.517) (-256.807,-99.445) (-207.975,-541.734)      233.62
32    2348.20325 -2607.52154 -2450.27573 930.19751 -2558.57421 -2892.44825       (-2348.203,-1418.006) (-259.318,-102.072) (-210.371,-544.245)      241.156
33    2343.18035 -2605.01009 -2447.88011 927.68606 -2555.94694 -2889.93681       (-2343.180,-1415.494) (-261.830,-104.700) (-212.767,-546.756)      248.692
34    2338.15746 -2602.49864 -2445.48449 925.17462 -2553.31966 -2887.42536       (-2338.157,-1412.983) (-264.341,-107.327) (-215.162,-549.268)      256.228
35    2333.13456 -2599.98720 -2443.08887 922.66317 -2550.69239 -2884.91391       (-2333.135,-1410.471) (-266.853,-109.954) (-217.558,-551.779)      263.764
36    2328.11167 -2597.47575 -2440.69325 920.15172 -2548.06511 -2882.40246       (-2328.112,-1407.960) (-269.364,-112.582) (-219.953,-554.291)      271.3
37    2323.08878 -2594.96430 -2438.29763 917.64027 -2545.43784 -2879.89102       (-2323.089,-1405.449) (-271.876,-115.209) (-222.349,-556.802)      278.837
38    2318.06588 -2592.45286 -2435.90201 915.12883 -2542.81056 -2877.37957       (-2318.066,-1402.937) (-274.387,-117.836) (-224.745,-559.314)      286.373
39    2313.04299 -2589.94141 -2433.50639 912.61738 -2540.18329 -2874.86812       (-2313.043,-1400.426) (-276.898,-120.463) (-227.140,-561.825)      293.909
40    2308.02009 -2587.42996 -2431.11077 910.10593 -2537.55602 -2872.35667       (-2308.020,-1397.914) (-279.410,-123.091) (-229.536,-564.337)      301.445
41    2302.99720 -2584.91851 -2428.71515 907.59449 -2534.92874 -2869.84523       (-2302.997,-1395.403) (-281.921,-125.718) (-231.932,-566.848)      308.981
42    2297.97430 -2582.40707 -2426.31953 905.08304 -2532.30147 -2867.33378       (-2297.974,-1392.891) (-284.433,-128.345) (-234.327,-569.359)      316.517
43    2292.95141 -2579.89562 -2423.92391 902.57159 -2529.67419 -2864.82233       (-2292.951,-1390.380) (-286.944,-130.973) (-236.723,-571.871)      324.053
44    2287.92851 -2577.38417 -2421.52829 900.06014 -2527.04692 -2862.31088       (-2287.929,-1387.868) (-289.456,-133.600) (-239.118,-574.382)      331.589
45    2282.90562 -2574.87272 -2419.13267 897.54870 -2524.41964 -2859.79944       (-2282.906,-1385.357) (-291.967,-136.227) (-241.514,-576.894)      339.126
46    2277.88272 -2572.36128 -2416.73705 895.03725 -2521.79237 -2857.28799       (-2277.883,-1382.845) (-294.479,-138.854) (-243.910,-579.405)      346.662
47    2272.85983 -2569.84983 -2414.34143 892.52580 -2519.16509 -2854.77654       (-2272.860,-1380.334) (-296.990,-141.482) (-246.305,-581.917)      354.198
48    2267.83693 -2567.33838 -2411.94581 890.01435 -2516.53782 -2852.26510       (-2267.837,-1377.823) (-299.501,-144.109) (-248.701,-584.428)      361.734
49    2262.81404 -2564.82694 -2409.55019 887.50291 -2513.91054 -2849.75365       (-2262.814,-1375.311) (-302.013,-146.736) (-251.097,-586.940)      369.27
50    2257.79115 -2562.31549 -2407.15457 884.99146 -2511.28327 -2847.24220       (-2257.791,-1372.800) (-304.524,-149.363) (-253.492,-589.451)      376.806
51    2252.76825 -2559.80404 -2404.75895 882.48001 -2508.65599 -2844.73075       (-2252.768,-1370.288) (-307.036,-151.991) (-255.888,-591.963)      384.342
52    2247.74536 -2557.29259 -2402.36333 879.96856 -2506.02872 -2842.21931       (-2247.745,-1367.777) (-309.547,-154.618) (-258.283,-594.474)      391.878
53    2242.72246 -2554.78115 -2399.96771 877.45712 -2503.40145 -2839.70786       (-2242.722,-1365.265) (-312.059,-157.245) (-260.679,-596.985)      399.414
54    2237.69957 -2552.26970 -2397.57209 874.94567 -2500.77417 -2837.19641       (-2237.700,-1362.754) (-314.570,-159.873) (-263.075,-599.497)      406.951
55    2232.67667 -2549.75825 -2395.17647 872.43422 -2498.14690 -2834.68496       (-2232.677,-1360.242) (-317.082,-162.500) (-265.470,-602.008)      414.487
