10PERCENT_2018-03-07.11_27_40.865_.txt     Output is probe cell, reduced cell, NCDist distance between
15    -59.61106 -32.51033   4.18299  -0.06278 -33.66987  11.50480       (-4.057,-11.379) (-0.063,-28.487) (-10.786,-24.270)      2.6023
16    -59.55084 -32.50049   4.16914  -0.09033 -33.64795  11.48829       (-3.988,-11.308) (-0.090,-28.597) (-10.852,-24.343)      2.77564
17    -59.49061 -32.49065   4.15530  -0.11789 -33.62603  11.47178       (-3.920,-11.236) (-0.118,-28.708) (-10.918,-24.416)      2.94985
18    -59.43039 -32.48081   4.14145  -0.14544 -33.60412  11.45527       (-3.851,-11.164) (-0.145,-28.819) (-10.984,-24.489)      3.12478
19    -59.37016 -32.47096   4.12760  -0.17300 -33.58220  11.43876       (-3.782,-11.093) (-0.173,-28.929) (-11.051,-24.562)      3.29751
20    -59.30994 -32.46112   4.11376  -0.20055 -33.56028  11.42225       (-3.713,-11.021) (-0.201,-29.040) (-11.117,-24.635)      3.36073
21    -59.24972 -32.45128   4.09991  -0.22811 -33.53836  11.40574       (-3.644,-10.950) (-0.228,-29.151) (-11.183,-24.708)      3.43229
22    -59.18949 -32.44143   4.08606  -0.25566 -33.51645  11.38923       (-3.575,-10.878) (-0.256,-29.262) (-11.249,-24.781)      3.51169
23    -59.12927 -32.43159   4.07222  -0.28321 -33.49453  11.37272       (-3.506,-10.806) (-0.283,-29.372) (-11.316,-24.854)      3.59841
24    -59.06904 -32.42175   4.05837  -0.31077 -33.47261  11.35621       (-3.437,-10.735) (-0.311,-29.483) (-11.382,-24.927)      3.69193
25    -59.00882 -32.41191   4.04452  -0.33832 -33.45069  11.33970       (-3.368,-10.663) (-0.338,-29.594) (-11.448,-25.000)      3.79174
26    -58.94860 -32.40206   4.03068  -0.36588 -33.42878  11.32319       (-3.299,-10.591) (-0.366,-29.704) (-11.514,-25.072)      3.89737
27    -58.88837 -32.39222   4.01683  -0.39343 -33.40686  11.30668       (-3.230,-10.520) (-0.393,-29.815) (-11.580,-25.145)      4.00836
28    -58.82815 -32.38238   4.00298  -0.42099 -33.38494  11.29017       (-3.161,-10.448) (-0.421,-29.926) (-11.647,-25.218)      4.12427
29    -58.76792 -32.37253   3.98914  -0.44854 -33.36302  11.27366       (-3.092,-10.377) (-0.449,-30.036) (-11.713,-25.291)      4.24469
30    -58.70770 -32.36269   3.97529  -0.47610 -33.34111  11.25715       (-3.023,-10.305) (-0.476,-30.147) (-11.779,-25.364)      4.36927
31    -58.64747 -32.35285   3.96144  -0.50365 -33.31919  11.24064       (-2.954,-10.233) (-0.504,-30.258) (-11.845,-25.437)      4.49764
32    -58.58725 -32.34301   3.94760  -0.53121 -33.29727  11.22413       (-2.885,-10.162) (-0.531,-30.369) (-11.911,-25.510)      4.6295
33    -58.52703 -32.33316   3.93375  -0.55876 -33.27535  11.20762       (-2.816,-10.090) (-0.559,-30.479) (-11.978,-25.583)      4.76455
34    -58.46680 -32.32332   3.91990  -0.58632 -33.25344  11.19111       (-2.747,-10.018) (-0.586,-30.590) (-12.044,-25.656)      4.90254
35    -58.40658 -32.31348   3.90606  -0.61387 -33.23152  11.17460       (-2.678,-9.947) (-0.614,-30.701) (-12.110,-25.729)      5.04321
36    -58.34635 -32.30363   3.89221  -0.64142 -33.20960  11.15809       (-2.609,-9.875) (-0.641,-30.811) (-12.176,-25.802)      5.18636
37    -58.28613 -32.29379   3.87836  -0.66898 -33.18768  11.14158       (-2.540,-9.804) (-0.669,-30.922) (-12.242,-25.875)      5.33178
38    -58.22591 -32.28395   3.86452  -0.69653 -33.16577  11.12507       (-2.471,-9.732) (-0.697,-31.033) (-12.309,-25.948)      5.47929
39    -58.16568 -32.27411   3.85067  -0.72409 -33.14385  11.10856       (-2.402,-9.660) (-0.724,-31.144) (-12.375,-26.021)      5.62873
40    -58.10546 -32.26426   3.83682  -0.75164 -33.12193  11.09205       (-2.334,-9.589) (-0.752,-31.254) (-12.441,-26.094)      5.77995
41    -58.04523 -32.25442   3.82298  -0.77920 -33.10001  11.07554       (-2.265,-9.517) (-0.779,-31.365) (-12.507,-26.167)      5.93281
42    -57.98501 -32.24458   3.80913  -0.80675 -33.07810  11.05903       (-2.196,-9.446) (-0.807,-31.476) (-12.574,-26.240)      6.08719
43    -57.92479 -32.23473   3.79528  -0.83431 -33.05618  11.04252       (-2.127,-9.374) (-0.834,-31.586) (-12.640,-26.313)      6.24297
44    -57.86456 -32.22489   3.78144  -0.86186 -33.03426  11.02601       (-2.058,-9.302) (-0.862,-31.697) (-12.706,-26.386)      6.40006
45    -57.80434 -32.21505   3.76759  -0.88942 -33.01234  11.00950       (-1.989,-9.231) (-0.889,-31.808) (-12.772,-26.459)      6.55836
46    -57.74411 -32.20521   3.75374  -0.91697 -32.99043  10.99299       (-1.920,-9.159) (-0.917,-31.919) (-12.838,-26.532)      6.71778
47    -57.68389 -32.19536   3.73990  -0.94453 -32.96851  10.97648       (-1.851,-9.087) (-0.945,-32.029) (-12.905,-26.605)      6.87824
48    -57.62366 -32.18552   3.72605  -0.97208 -32.94659  10.95997       (-1.782,-9.016) (-0.972,-32.140) (-12.971,-26.678)      7.03968
49    -57.56344 -32.17568   3.71220  -0.99963 -32.92467  10.94346       (-1.713,-8.944) (-1.000,-32.251) (-13.037,-26.751)      7.20203
50    -57.50322 -32.16583   3.69836  -1.02719 -32.90276  10.92695       (-1.644,-8.873) (-1.027,-32.361) (-13.103,-26.823)      7.36523
51    -57.44299 -32.15599   3.68451  -1.05474 -32.88084  10.91044       (-1.575,-8.801) (-1.055,-32.472) (-13.169,-26.896)      7.52922
52    -57.38277 -32.14615   3.67066  -1.08230 -32.85892  10.89393       (-1.506,-8.729) (-1.082,-32.583) (-13.236,-26.969)      7.69395
53    -57.32254 -32.13631   3.65682  -1.10985 -32.83700  10.87742       (-1.437,-8.658) (-1.110,-32.693) (-13.302,-27.042)      7.85938
54    -57.26232 -32.12646   3.64297  -1.13741 -32.81508  10.86091       (-1.368,-8.586) (-1.137,-32.804) (-13.368,-27.115)      8.02546
55    -57.20210 -32.11662   3.62912  -1.16496 -32.79317  10.84439       (-1.299,-8.514) (-1.165,-32.915) (-13.434,-27.188)      8.19216
56    -57.14187 -32.10678   3.61528  -1.19252 -32.77125  10.82788       (-1.230,-8.443) (-1.193,-33.026) (-13.501,-27.261)      8.35943
57    -57.08165 -32.09693   3.60143  -1.22007 -32.74933  10.81137       (-1.161,-8.371) (-1.220,-33.136) (-13.567,-27.334)      8.52725
58    -57.02142 -32.08709   3.58758  -1.24763 -32.72741  10.79486       (-1.092,-8.300) (-1.248,-33.247) (-13.633,-27.407)      8.69557
59    -56.96120 -32.07725   3.57374  -1.27518 -32.70550  10.77835       (-1.023,-8.228) (-1.275,-33.358) (-13.699,-27.480)      8.86438
60    -56.90098 -32.06741   3.55989  -1.30274 -32.68358  10.76184       (-0.954,-8.156) (-1.303,-33.468) (-13.765,-27.553)      9.03364
61    -56.84075 -32.05756   3.54604  -1.33029 -32.66166  10.74533       (-0.885,-8.085) (-1.330,-33.579) (-13.832,-27.626)      9.20334
62    -56.78053 -32.04772   3.53220  -1.35784 -32.63974  10.72882       (-0.817,-8.013) (-1.358,-33.690) (-13.898,-27.699)      9.37344
63    -56.72030 -32.03788   3.51835  -1.38540 -32.61783  10.71231       (-0.748,-7.942) (-1.385,-33.801) (-13.964,-27.772)      9.54392
64    -56.66008 -32.02803   3.50451  -1.41295 -32.59591  10.69580       (-0.679,-7.870) (-1.413,-33.911) (-14.030,-27.845)      9.71477
65    -56.59986 -32.01819   3.49066  -1.44051 -32.57399  10.67929       (-0.610,-7.798) (-1.441,-34.022) (-14.096,-27.918)      9.88596
66    -56.53963 -32.00835   3.47681  -1.46806 -32.55207  10.66278       (-0.541,-7.727) (-1.468,-34.133) (-14.163,-27.991)      10.0575
67    -56.47941 -31.99851   3.46297  -1.49562 -32.53016  10.64627       (-0.472,-7.655) (-1.496,-34.243) (-14.229,-28.064)      10.2293
68    -56.41918 -31.98866   3.44912  -1.52317 -32.50824  10.62976       (-0.403,-7.583) (-1.523,-34.354) (-14.295,-28.137)      10.4015
69    -56.35896 -31.97882   3.43527  -1.55073 -32.48632  10.61325       (-0.334,-7.512) (-1.551,-34.465) (-14.361,-28.210)      10.5739
70    -56.29873 -31.96898   3.42143  -1.57828 -32.46440  10.59674       (-0.265,-7.440) (-1.578,-34.576) (-14.427,-28.283)      10.7465
71    -56.23851 -31.95913   3.40758  -1.60584 -32.44249  10.58023       (-0.196,-7.369) (-1.606,-34.686) (-14.494,-28.356)      10.9195
72    -56.17829 -31.94929   3.39373  -1.63339 -32.42057  10.56372       (-0.127,-7.297) (-1.633,-34.797) (-14.560,-28.429)      11.0927
73    -56.11806 -31.93945   3.37989  -1.66094 -32.39865  10.54721       (-0.058,-7.225) (-1.661,-34.908) (-14.626,-28.502)      11.2661
74    -56.05784 -31.92961   3.36604  -1.68850 -32.37673  10.53070       (-0.011,-7.165) (-1.678,-14.681) (-35.007,-28.564)      11.4207
75    -55.99761 -31.91976   3.35219  -1.71605 -32.35482  10.51419       (-0.080,-7.162) (-1.636,-14.679) (-35.049,-28.568)      11.4754
76    -55.93739 -31.90992   3.33835  -1.74361 -32.33290  10.49768       (-0.149,-7.159) (-1.595,-14.676) (-35.091,-28.572)      11.5305
77    -55.87717 -31.90008   3.32450  -1.77116 -32.31098  10.48117       (-0.218,-7.157) (-1.553,-14.673) (-35.133,-28.576)      11.5861
78    -55.81694 -31.89023   3.31065  -1.79872 -32.28906  10.46466       (-0.287,-7.154) (-1.512,-14.670) (-35.174,-28.580)      11.6421
79    -55.75672 -31.88039   3.29681  -1.82627 -32.26715  10.44815       (-0.356,-7.151) (-1.471,-14.668) (-35.216,-28.584)      11.6985
80    -55.69649 -31.87055   3.28296  -1.85383 -32.24523  10.43164       (-0.425,-7.149) (-1.429,-14.665) (-35.258,-28.588)      11.7554
81    -55.63627 -31.86071   3.26911  -1.88138 -32.22331  10.41513       (-0.494,-7.146) (-1.388,-14.662) (-35.300,-28.592)      11.8127
82    -55.57605 -31.85086   3.25527  -1.90894 -32.20139  10.39862       (-0.563,-7.143) (-1.346,-14.659) (-35.341,-28.596)      11.8705
83    -55.51582 -31.84102   3.24142  -1.93649 -32.17948  10.38211       (-0.632,-7.141) (-1.305,-14.657) (-35.383,-28.600)      11.9286
84    -55.45560 -31.83118   3.22757  -1.96405 -32.15756  10.36560       (-0.701,-7.138) (-1.264,-14.654) (-35.425,-28.604)      11.9871
85    -55.39537 -31.82133   3.21373  -1.99160 -32.13564  10.34909       (-0.769,-7.135) (-1.222,-14.651) (-35.467,-28.608)      12.0461
86    -55.33515 -31.81149   3.19988  -2.01915 -32.11372  10.33258       (-0.838,-7.133) (-1.181,-14.648) (-35.508,-28.612)      12.1054
87    -55.27492 -31.80165   3.18603  -2.04671 -32.09181  10.31607       (-0.907,-7.130) (-1.139,-14.646) (-35.550,-28.616)      12.1651
88    -55.21470 -31.79181   3.17219  -2.07426 -32.06989  10.29956       (-0.976,-7.127) (-1.098,-14.643) (-35.592,-28.620)      12.2252
89    -55.15448 -31.78196   3.15834  -2.10182 -32.04797  10.28305       (-1.045,-7.125) (-1.057,-14.640) (-35.634,-28.624)      12.2857
90    -55.09425 -31.77212   3.14449  -2.12937 -32.02605  10.26654       (-1.114,-7.122) (-1.015,-14.637) (-35.675,-28.628)      12.3465
91    -55.03403 -31.76228   3.13065  -2.15693 -32.00414  10.25003       (-1.183,-7.119) (-0.974,-14.635) (-35.717,-28.632)      12.4078
92    -54.97380 -31.75243   3.11680  -2.18448 -31.98222  10.23352       (-1.252,-7.117) (-0.932,-14.632) (-35.759,-28.636)      12.4693
93    -54.91358 -31.74259   3.10295  -2.21204 -31.96030  10.21701       (-1.321,-7.114) (-0.891,-14.629) (-35.801,-28.640)      12.5313
94    -54.85336 -31.73275   3.08911  -2.23959 -31.93838  10.20050       (-1.390,-7.111) (-0.850,-14.626) (-35.842,-28.644)      12.5935
95    -54.79313 -31.72291   3.07526  -2.26715 -31.91647  10.18399       (-1.459,-7.109) (-0.808,-14.624) (-35.884,-28.648)      12.6562
96    -54.73291 -31.71306   3.06141  -2.29470 -31.89455  10.16748       (-1.528,-7.106) (-0.767,-14.621) (-35.926,-28.652)      12.7191
97    -54.67268 -31.70322   3.04757  -2.32226 -31.87263  10.15097       (-1.597,-7.103) (-0.725,-14.618) (-35.968,-28.656)      12.7824
98    -54.61246 -31.69338   3.03372  -2.34981 -31.85071  10.13446       (-1.666,-7.101) (-0.684,-14.616) (-36.009,-28.660)      12.8461
99    -54.55224 -31.68354   3.01987  -2.37736 -31.82880  10.11795       (-1.735,-7.098) (-0.643,-14.613) (-36.051,-28.664)      12.91
100    -54.49201 -31.67369   3.00603  -2.40492 -31.80688  10.10144       (-1.804,-7.095) (-0.601,-14.610) (-36.093,-28.668)      12.9743
101    -54.43179 -31.66385   2.99218  -2.43247 -31.78496  10.08493       (-1.873,-7.093) (-0.560,-14.607) (-36.135,-28.672)      13.0389
102    -54.37156 -31.65401   2.97833  -2.46003 -31.76304  10.06842       (-1.942,-7.090) (-0.518,-14.605) (-36.176,-28.676)      13.1038
103    -54.31134 -31.64416   2.96449  -2.48758 -31.74112  10.05191       (-2.011,-7.087) (-0.477,-14.602) (-36.218,-28.680)      13.169
104    -54.25112 -31.63432   2.95064  -2.51514 -31.71921  10.03540       (-2.080,-7.085) (-0.436,-14.599) (-36.260,-28.684)      13.2345
105    -54.19089 -31.62448   2.93679  -2.54269 -31.69729  10.01889       (-2.149,-7.082) (-0.394,-14.596) (-36.302,-28.688)      13.3003
106    -54.13067 -31.61464   2.92295  -2.57025 -31.67537  10.00237       (-2.218,-7.079) (-0.353,-14.594) (-36.343,-28.692)      13.3664
107    -54.07044 -31.60479   2.90910  -2.59780 -31.65345   9.98586       (-2.287,-7.077) (-0.311,-14.591) (-36.385,-28.696)      13.4328
108    -54.01022 -31.59495   2.89525  -2.62536 -31.63154   9.96935       (-2.355,-7.074) (-0.270,-14.588) (-36.427,-28.700)      13.4995
109    -53.94999 -31.58511   2.88141  -2.65291 -31.60962   9.95284       (-2.424,-7.071) (-0.228,-14.585) (-36.469,-28.704)      13.5664
110    -53.88977 -31.57526   2.86756  -2.68047 -31.58770   9.93633       (-2.493,-7.069) (-0.187,-14.583) (-36.510,-28.708)      13.6337
111    -53.82955 -31.56542   2.85371  -2.70802 -31.56578   9.91982       (-2.562,-7.066) (-0.146,-14.580) (-36.552,-28.712)      13.7012
112    -53.76932 -31.55558   2.83987  -2.73557 -31.54387   9.90331       (-2.631,-7.063) (-0.104,-14.577) (-36.594,-28.716)      13.7689
113    -53.70910 -31.54574   2.82602  -2.76313 -31.52195   9.88680       (-2.700,-7.061) (-0.063,-14.574) (-36.636,-28.720)      13.837
114    -53.64887 -31.53589   2.81217  -2.79068 -31.50003   9.87029       (-2.769,-7.058) (-0.021,-14.572) (-36.677,-28.724)      13.9052
115    -53.58865 -31.52605   2.79833  -2.81824 -31.47811   9.85378       (-28.708,-7.036) (-0.020,-14.589) (-36.699,-2.818)      11.8784    *****
116    -53.52843 -31.51621   2.78448  -2.84579 -31.45620   9.83727       (-28.670,-6.991) (-0.061,-14.627) (-36.700,-2.846)      11.8744
117    -53.46820 -31.50636   2.77063  -2.87335 -31.43428   9.82076       (-28.633,-6.947) (-0.103,-14.666) (-36.700,-2.873)      11.8709
118    -53.40798 -31.49652   2.75679  -2.90090 -31.41236   9.80425       (-28.596,-6.903) (-0.144,-14.705) (-36.700,-2.901)      11.868
119    -53.34775 -31.48668   2.74294  -2.92846 -31.39044   9.78774       (-28.558,-6.859) (-0.186,-14.743) (-36.701,-2.928)      11.8658
120    -53.28753 -31.47684   2.72909  -2.95601 -31.36853   9.77123       (-28.521,-6.815) (-0.227,-14.782) (-36.701,-2.956)      11.8642
121    -53.22731 -31.46699   2.71525  -2.98357 -31.34661   9.75472       (-28.483,-6.771) (-0.268,-14.821) (-36.701,-2.984)      11.8632
122    -53.16708 -31.45715   2.70140  -3.01112 -31.32469   9.73821       (-28.446,-6.727) (-0.310,-14.859) (-36.702,-3.011)      11.8628
123    -53.10686 -31.44731   2.68755  -3.03868 -31.30277   9.72170       (-28.409,-6.683) (-0.351,-14.898) (-36.702,-3.039)      11.863
124    -53.04663 -31.43746   2.67371  -3.06623 -31.28086   9.70519       (-28.371,-6.639) (-0.393,-14.937) (-36.702,-3.066)      11.8638
125    -52.98641 -31.42762   2.65986  -3.09378 -31.25894   9.68868       (-28.334,-6.595) (-0.434,-14.975) (-36.703,-3.094)      11.8653
126    -52.92618 -31.41778   2.64601  -3.12134 -31.23702   9.67217       (-28.296,-6.551) (-0.475,-15.014) (-36.703,-3.121)      11.8674
127    -52.86596 -31.40794   2.63217  -3.14889 -31.21510   9.65566       (-28.259,-6.507) (-0.517,-15.053) (-36.704,-3.149)      11.87
128    -52.80574 -31.39809   2.61832  -3.17645 -31.19319   9.63915       (-28.222,-6.463) (-0.558,-15.091) (-36.704,-3.176)      11.8733
129    -52.74551 -31.38825   2.60447  -3.20400 -31.17127   9.62264       (-28.184,-6.419) (-0.600,-15.130) (-36.704,-3.204)      11.8773
130    -52.68529 -31.37841   2.59063  -3.23156 -31.14935   9.60613       (-28.147,-6.375) (-0.641,-15.169) (-36.705,-3.232)      11.8818
131    -52.62506 -31.36856   2.57678  -3.25911 -31.12743   9.58962       (-28.109,-6.331) (-0.682,-15.207) (-36.705,-3.259)      11.8869
132    -52.56484 -31.35872   2.56293  -3.28667 -31.10552   9.57311       (-28.072,-6.286) (-0.724,-15.246) (-36.705,-3.287)      11.8927
133    -52.50462 -31.34888   2.54909  -3.31422 -31.08360   9.55660       (-28.035,-6.242) (-0.765,-15.285) (-36.706,-3.314)      11.899
134    -52.44439 -31.33904   2.53524  -3.34178 -31.06168   9.54009       (-27.997,-6.198) (-0.807,-15.323) (-36.706,-3.342)      11.906
135    -52.38417 -31.32919   2.52139  -3.36933 -31.03976   9.52358       (-27.960,-6.154) (-0.848,-15.362) (-36.706,-3.369)      11.9136
136    -52.32394 -31.31935   2.50755  -3.39688 -31.01785   9.50707       (-27.922,-6.110) (-0.889,-15.401) (-36.707,-3.397)      11.9218
137    -52.26372 -31.30951   2.49370  -3.42444 -30.99593   9.49056       (-27.885,-6.066) (-0.931,-15.439) (-36.707,-3.424)      11.9306
138    -52.20350 -31.29966   2.47985  -3.45199 -30.97401   9.47405       (-27.848,-6.022) (-0.972,-15.478) (-36.707,-3.452)      11.94
139    -52.14327 -31.28982   2.46601  -3.47955 -30.95209   9.45754       (-27.810,-5.978) (-1.014,-15.517) (-36.708,-3.480)      11.95
140    -52.08305 -31.27998   2.45216  -3.50710 -30.93018   9.44103       (-27.773,-5.934) (-1.055,-15.555) (-36.708,-3.507)      11.9606
141    -52.02282 -31.27014   2.43831  -3.53466 -30.90826   9.42452       (-27.735,-5.890) (-1.096,-15.594) (-36.708,-3.535)      11.9718
142    -51.96260 -31.26029   2.42447  -3.56221 -30.88634   9.40801       (-27.698,-5.846) (-1.138,-15.633) (-36.709,-3.562)      11.9836
143    -51.90237 -31.25045   2.41062  -3.58977 -30.86442   9.39150       (-27.661,-5.802) (-1.179,-15.671) (-36.709,-3.590)      11.9961
144    -51.84215 -31.24061   2.39677  -3.61732 -30.84251   9.37499       (-27.623,-5.758) (-1.221,-15.710) (-36.709,-3.617)      12.0091
145    -51.78193 -31.23076   2.38293  -3.64488 -30.82059   9.35848       (-27.586,-5.714) (-1.262,-15.749) (-36.710,-3.645)      12.0227
146    -51.72170 -31.22092   2.36908  -3.67243 -30.79867   9.34197       (-27.548,-5.670) (-1.303,-15.787) (-36.710,-3.672)      12.0369
147    -51.66148 -31.21108   2.35523  -3.69999 -30.77675   9.32546       (-27.511,-5.625) (-1.345,-15.826) (-36.711,-3.700)      12.0516
148    -51.60125 -31.20124   2.34139  -3.72754 -30.75483   9.30895       (-27.474,-5.581) (-1.386,-15.864) (-36.711,-3.728)      12.067
149    -51.54103 -31.19139   2.32754  -3.75509 -30.73292   9.29244       (-27.436,-5.537) (-1.428,-15.903) (-36.711,-3.755)      12.083
150    -51.48081 -31.18155   2.31369  -3.78265 -30.71100   9.27593       (-27.399,-5.493) (-1.469,-15.942) (-36.712,-3.783)      12.0995
151    -51.42058 -31.17171   2.29985  -3.81020 -30.68908   9.25942       (-27.362,-5.449) (-1.510,-15.980) (-36.712,-3.810)      12.1166
152    -51.36036 -31.16186   2.28600  -3.83776 -30.66716   9.24291       (-27.324,-5.405) (-1.552,-16.019) (-36.712,-3.838)      12.1343
153    -51.30013 -31.15202   2.27215  -3.86531 -30.64525   9.22640       (-27.287,-5.361) (-1.593,-16.058) (-36.713,-3.865)      12.1526
154    -51.23991 -31.14218   2.25831  -3.89287 -30.62333   9.20989       (-27.249,-5.317) (-1.635,-16.096) (-36.713,-3.893)      12.1714
155    -51.17969 -31.13234   2.24446  -3.92042 -30.60141   9.19338       (-27.212,-5.273) (-1.676,-16.135) (-36.713,-3.920)      12.1908
156    -51.11946 -31.12249   2.23061  -3.94798 -30.57949   9.17687       (-27.175,-5.229) (-1.717,-16.174) (-36.714,-3.948)      12.2108
157    -51.05924 -31.11265   2.21677  -3.97553 -30.55758   9.16035       (-27.137,-5.185) (-1.759,-16.212) (-36.714,-3.976)      12.2314
158    -50.99901 -31.10281   2.20292  -4.00309 -30.53566   9.14384       (-27.100,-5.141) (-1.800,-16.251) (-36.714,-4.003)      12.2525
159    -50.93879 -31.09296   2.18907  -4.03064 -30.51374   9.12733       (-27.062,-5.097) (-1.842,-16.290) (-36.715,-4.031)      12.2742
160    -50.87857 -31.08312   2.17523  -4.05820 -30.49182   9.11082       (-27.025,-5.053) (-1.883,-16.328) (-36.715,-4.058)      12.2964
161    -50.81834 -31.07328   2.16138  -4.08575 -30.46991   9.09431       (-26.988,-5.009) (-1.924,-16.367) (-36.715,-4.086)      12.3192
162    -50.75812 -31.06344   2.14753  -4.11330 -30.44799   9.07780       (-26.950,-4.964) (-1.966,-16.406) (-36.716,-4.113)      12.3425
163    -50.69789 -31.05359   2.13369  -4.14086 -30.42607   9.06129       (-26.913,-4.920) (-2.007,-16.444) (-36.716,-4.141)      12.3664
164    -50.63767 -31.04375   2.11984  -4.16841 -30.40415   9.04478       (-26.875,-4.876) (-2.049,-16.483) (-36.717,-4.168)      12.3908
165    -50.57744 -31.03391   2.10599  -4.19597 -30.38224   9.02827       (-26.838,-4.832) (-2.090,-16.522) (-36.717,-4.196)      12.4157
166    -50.51722 -31.02406   2.09215  -4.22352 -30.36032   9.01176       (-26.801,-4.788) (-2.131,-16.560) (-36.717,-4.224)      12.4412
167    -50.45700 -31.01422   2.07830  -4.25108 -30.33840   8.99525       (-26.763,-4.744) (-2.173,-16.599) (-36.718,-4.251)      12.4673
168    -50.39677 -31.00438   2.06446  -4.27863 -30.31648   8.97874       (-26.726,-4.700) (-2.214,-16.638) (-36.718,-4.279)      12.4938
169    -50.33655 -30.99454   2.05061  -4.30619 -30.29457   8.96223       (-26.688,-4.656) (-2.256,-16.676) (-36.718,-4.306)      12.5209
170    -50.27632 -30.98469   2.03676  -4.33374 -30.27265   8.94572       (-26.651,-4.612) (-2.297,-16.715) (-36.719,-4.334)      12.5485
171    -50.21610 -30.97485   2.02292  -4.36130 -30.25073   8.92921       (-26.614,-4.568) (-2.338,-16.754) (-36.719,-4.361)      12.5767
172    -50.15588 -30.96501   2.00907  -4.38885 -30.22881   8.91270       (-26.576,-4.524) (-2.380,-16.792) (-36.719,-4.389)      12.6053
173    -50.09565 -30.95516   1.99522  -4.41641 -30.20690   8.89619       (-26.539,-4.480) (-2.421,-16.831) (-36.720,-4.416)      12.6345
174    -50.03543 -30.94532   1.98138  -4.44396 -30.18498   8.87968       (-26.501,-4.436) (-2.463,-16.870) (-36.720,-4.444)      12.6641
175    -49.97520 -30.93548   1.96753  -4.47151 -30.16306   8.86317       (-26.464,-4.392) (-2.504,-16.908) (-36.720,-4.472)      12.6943
176    -49.91498 -30.92564   1.95368  -4.49907 -30.14114   8.84666       (-26.427,-4.348) (-2.545,-16.947) (-36.721,-4.499)      12.725
177    -49.85476 -30.91579   1.93984  -4.52662 -30.11923   8.83015       (-26.389,-4.304) (-2.587,-16.986) (-36.721,-4.527)      12.7562
178    -49.79453 -30.90595   1.92599  -4.55418 -30.09731   8.81364       (-26.352,-4.259) (-2.628,-17.024) (-36.721,-4.554)      12.7879
179    -49.73431 -30.89611   1.91214  -4.58173 -30.07539   8.79713       (-26.314,-4.215) (-2.670,-17.063) (-36.722,-4.582)      12.82
180    -49.67408 -30.88626   1.89830  -4.60929 -30.05347   8.78062       (-26.277,-4.171) (-2.711,-17.102) (-36.722,-4.609)      12.8527
181    -49.61386 -30.87642   1.88445  -4.63684 -30.03156   8.76411       (-26.240,-4.127) (-2.752,-17.140) (-36.722,-4.637)      12.8858
182    -49.55363 -30.86658   1.87060  -4.66440 -30.00964   8.74760       (-26.202,-4.083) (-2.794,-17.179) (-36.723,-4.664)      12.9195
183    -49.49341 -30.85674   1.85676  -4.69195 -29.98772   8.73109       (-26.165,-4.039) (-2.835,-17.217) (-36.723,-4.692)      12.9536
184    -49.43319 -30.84689   1.84291  -4.71951 -29.96580   8.71458       (-26.127,-3.995) (-2.877,-17.256) (-36.724,-4.720)      12.9881
