2BOUNDS_2018-03-07.14_28_53.228_.txt     Output is probe cell, reduced cell, NCDist distance between
38    -45.49363 -57.37523  -5.25916 -24.68558  15.31274 -14.70110       (-10.054,-8.150) (-0.612,-10.074) (-15.313,-51.358)      3.88233
39    -45.49951 -57.31693  -5.26006 -24.67675  15.28940 -14.69722       (-10.029,-8.203) (-0.592,-10.151) (-15.289,-51.363)      3.9845
40    -45.50538 -57.25864  -5.26095 -24.66792  15.26605 -14.69335       (-10.005,-8.256) (-0.573,-10.229) (-15.266,-51.369)      4.08666
41    -45.51126 -57.20034  -5.26185 -24.65909  15.24271 -14.68947       (-9.981,-8.310) (-0.553,-10.307) (-15.243,-51.375)      4.18883
42    -45.51713 -57.14204  -5.26274 -24.65026  15.21937 -14.68559       (-9.957,-8.363) (-0.534,-10.385) (-15.219,-51.381)      4.291
43    -45.52300 -57.08374  -5.26364 -24.64143  15.19602 -14.68171       (-9.932,-8.417) (-0.514,-10.462) (-15.196,-51.386)      4.39316
44    -45.52888 -57.02545  -5.26453 -24.63260  15.17268 -14.67784       (-9.908,-8.470) (-0.495,-10.540) (-15.173,-51.392)      4.49533
45    -45.53475 -56.96715  -5.26542 -24.62377  15.14933 -14.67396       (-9.884,-8.524) (-0.475,-10.618) (-15.149,-51.398)      4.5975
46    -45.54062 -56.90885  -5.26632 -24.61494  15.12599 -14.67008       (-9.860,-8.577) (-0.456,-10.695) (-15.126,-51.404)      4.69966
47    -45.54650 -56.85055  -5.26721 -24.60611  15.10264 -14.66620       (-9.835,-8.631) (-0.436,-10.773) (-15.103,-51.409)      4.80183
48    -45.55237 -56.79226  -5.26811 -24.59728  15.07930 -14.66233       (-9.811,-8.684) (-0.417,-10.851) (-15.079,-51.415)      4.904
49    -45.55825 -56.73396  -5.26900 -24.58845  15.05595 -14.65845       (-9.787,-8.737) (-0.398,-10.928) (-15.056,-51.421)      5.00616
50    -45.56412 -56.67566  -5.26989 -24.57962  15.03261 -14.65457       (-9.763,-8.791) (-0.378,-11.006) (-15.033,-51.427)      5.10833
51    -45.56999 -56.61736  -5.27079 -24.57079  15.00927 -14.65069       (-9.738,-8.844) (-0.359,-11.084) (-15.009,-51.433)      5.2105
52    -45.57587 -56.55907  -5.27168 -24.56196  14.98592 -14.64681       (-9.714,-8.898) (-0.339,-11.161) (-14.986,-51.438)      5.31266
53    -45.58174 -56.50077  -5.27258 -24.55313  14.96258 -14.64294       (-9.690,-8.951) (-0.320,-11.239) (-14.963,-51.444)      5.41483
54    -45.58761 -56.44247  -5.27347 -24.54430  14.93923 -14.63906       (-9.666,-9.005) (-0.300,-11.317) (-14.939,-51.450)      5.517
55    -45.59349 -56.38417  -5.27437 -24.53547  14.91589 -14.63518       (-9.642,-9.058) (-0.281,-11.395) (-14.916,-51.456)      5.61916
56    -45.59936 -56.32588  -5.27526 -24.52664  14.89254 -14.63130       (-9.617,-9.112) (-0.261,-11.472) (-14.893,-51.461)      5.72133
57    -45.60524 -56.26758  -5.27615 -24.51781  14.86920 -14.62743       (-9.593,-9.165) (-0.242,-11.550) (-14.869,-51.467)      5.8235
58    -45.61111 -56.20928  -5.27705 -24.50898  14.84585 -14.62355       (-9.569,-9.219) (-0.222,-11.628) (-14.846,-51.473)      5.92566
59    -45.61698 -56.15098  -5.27794 -24.50015  14.82251 -14.61967       (-9.545,-9.272) (-0.203,-11.705) (-14.823,-51.479)      6.02783
60    -45.62286 -56.09269  -5.27884 -24.49132  14.79916 -14.61579       (-9.520,-9.325) (-0.183,-11.783) (-14.799,-51.484)      6.13
61    -45.62873 -56.03439  -5.27973 -24.48249  14.77582 -14.61192       (-9.496,-9.379) (-0.164,-11.861) (-14.776,-51.490)      6.23216
62    -45.63460 -55.97609  -5.28063 -24.47366  14.75248 -14.60804       (-9.472,-9.432) (-0.144,-11.938) (-14.752,-51.496)      6.33433
63    -45.64048 -55.91779  -5.28152 -24.46483  14.72913 -14.60416       (-9.448,-9.486) (-0.125,-12.016) (-14.729,-51.502)      6.4365
64    -45.64635 -55.85950  -5.28241 -24.45600  14.70579 -14.60028       (-9.423,-9.539) (-0.106,-12.094) (-14.706,-51.508)      6.53866
65    -45.65223 -55.80120  -5.28331 -24.44717  14.68244 -14.59641       (-9.399,-9.593) (-0.086,-12.172) (-14.682,-51.513)      6.64083
66    -45.65810 -55.74290  -5.28420 -24.43834  14.65910 -14.59253       (-9.375,-9.646) (-0.067,-12.249) (-14.659,-51.519)      6.743
67    -45.66397 -55.68460  -5.28510 -24.42951  14.63575 -14.58865       (-9.351,-9.700) (-0.047,-12.327) (-14.636,-51.525)      6.84516
68    -45.66985 -55.62631  -5.28599 -24.42068  14.61241 -14.58477       (-9.326,-9.753) (-0.028,-12.405) (-14.612,-51.531)      6.94733
69    -45.67572 -55.56801  -5.28689 -24.41185  14.58906 -14.58089       (-9.302,-9.806) (-0.008,-12.482) (-14.589,-51.536)      7.0495
70    -45.68159 -55.50971  -5.28778 -24.40302  14.56572 -14.57702       (-51.531,-9.849) (-0.011,-12.571) (-14.554,-9.267)      7.15901
71    -45.68747 -55.45141  -5.28867 -24.39419  14.54238 -14.57314       (-51.517,-9.883) (-0.031,-12.668) (-14.512,-9.223)      7.27402
72    -45.69334 -55.39312  -5.28957 -24.38536  14.51903 -14.56926       (-51.503,-9.917) (-0.050,-12.766) (-14.469,-9.179)      7.38926
73    -45.69922 -55.33482  -5.29046 -24.37653  14.49569 -14.56538       (-51.490,-9.951) (-0.070,-12.863) (-14.426,-9.136)      7.50471
74    -45.70509 -55.27652  -5.29136 -24.36770  14.47234 -14.56151       (-51.476,-9.985) (-0.089,-12.960) (-14.383,-9.092)      7.62037
75    -45.71096 -55.21822  -5.29225 -24.35887  14.44900 -14.55763       (-51.462,-10.019) (-0.109,-13.057) (-14.340,-9.048)      7.73623
76    -45.71684 -55.15993  -5.29315 -24.35004  14.42565 -14.55375       (-51.449,-10.052) (-0.128,-13.154) (-14.298,-9.004)      7.85228
77    -45.72271 -55.10163  -5.29404 -24.34121  14.40231 -14.54987       (-51.435,-10.086) (-0.148,-13.251) (-14.255,-8.961)      7.96851
78    -45.72858 -55.04333  -5.29493 -24.33238  14.37896 -14.54600       (-51.421,-10.120) (-0.167,-13.349) (-14.212,-8.917)      8.08491
79    -45.73446 -54.98503  -5.29583 -24.32355  14.35562 -14.54212       (-51.408,-10.154) (-0.186,-13.446) (-14.169,-8.873)      8.20148
80    -45.74033 -54.92674  -5.29672 -24.31472  14.33228 -14.53824       (-51.394,-10.188) (-0.206,-13.543) (-14.126,-8.830)      8.3182
81    -45.74621 -54.86844  -5.29762 -24.30589  14.30893 -14.53436       (-51.380,-10.222) (-0.225,-13.640) (-14.083,-8.786)      8.43508
82    -45.75208 -54.81014  -5.29851 -24.29706  14.28559 -14.53048       (-51.366,-10.256) (-0.245,-13.737) (-14.041,-8.742)      8.5521
83    -45.75795 -54.75184  -5.29941 -24.28823  14.26224 -14.52661       (-51.353,-10.290) (-0.264,-13.834) (-13.998,-8.698)      8.66926
84    -45.76383 -54.69355  -5.30030 -24.27940  14.23890 -14.52273       (-51.339,-10.324) (-0.284,-13.932) (-13.955,-8.655)      8.78655
85    -45.76970 -54.63525  -5.30119 -24.27057  14.21555 -14.51885       (-51.325,-10.358) (-0.303,-14.029) (-13.912,-8.611)      8.90398
86    -45.77557 -54.57695  -5.30209 -24.26174  14.19221 -14.51497       (-51.312,-10.392) (-0.323,-14.126) (-13.869,-8.567)      9.02153
87    -45.78145 -54.51866  -5.30298 -24.25291  14.16886 -14.51110       (-51.298,-10.426) (-0.342,-14.223) (-13.827,-8.524)      9.13919
88    -45.78732 -54.46036  -5.30388 -24.24408  14.14552 -14.50722       (-51.284,-10.460) (-0.362,-14.320) (-13.784,-8.480)      9.25697
89    -45.79320 -54.40206  -5.30477 -24.23525  14.12217 -14.50334       (-51.271,-10.494) (-0.381,-14.417) (-13.741,-8.436)      9.37487
90    -45.79907 -54.34376  -5.30566 -24.22642  14.09883 -14.49946       (-51.257,-10.528) (-0.401,-14.515) (-13.698,-8.393)      9.49286
91    -45.80494 -54.28547  -5.30656 -24.21759  14.07549 -14.49559       (-51.243,-10.562) (-0.420,-14.612) (-13.655,-8.349)      9.61096
92    -45.81082 -54.22717  -5.30745 -24.20876  14.05214 -14.49171       (-51.229,-10.596) (-0.440,-14.709) (-13.613,-8.305)      9.72916
93    -45.81669 -54.16887  -5.30835 -24.19993  14.02880 -14.48783       (-51.216,-10.630) (-0.459,-14.806) (-13.570,-8.261)      9.84745
94    -45.82256 -54.11057  -5.30924 -24.19110  14.00545 -14.48395       (-51.202,-10.664) (-0.478,-14.903) (-13.527,-8.218)      9.96584
95    -45.82844 -54.05228  -5.31014 -24.18227  13.98211 -14.48007       (-51.188,-10.698) (-0.498,-15.000) (-13.484,-8.174)      10.0843
96    -45.83431 -53.99398  -5.31103 -24.17344  13.95876 -14.47620       (-51.175,-10.732) (-0.517,-15.098) (-13.441,-8.130)      10.2029
97    -45.84019 -53.93568  -5.31192 -24.16461  13.93542 -14.47232       (-51.161,-10.766) (-0.537,-15.195) (-13.399,-8.087)      10.3215
98    -45.84606 -53.87738  -5.31282 -24.15578  13.91207 -14.46844       (-51.147,-10.800) (-0.556,-15.292) (-13.356,-8.043)      10.4402
99    -45.85193 -53.81909  -5.31371 -24.14695  13.88873 -14.46456       (-51.134,-10.834) (-0.576,-15.389) (-13.313,-7.999)      10.559
100    -45.85781 -53.76079  -5.31461 -24.13812  13.86539 -14.46069       (-51.120,-10.868) (-0.595,-15.486) (-13.270,-7.955)      10.6779
101    -45.86368 -53.70249  -5.31550 -24.12929  13.84204 -14.45681       (-51.106,-10.902) (-0.615,-15.583) (-13.227,-7.912)      10.7968
102    -45.86955 -53.64419  -5.31640 -24.12046  13.81870 -14.45293       (-51.093,-10.936) (-0.634,-15.680) (-13.184,-7.868)      10.9158
103    -45.87543 -53.58590  -5.31729 -24.11163  13.79535 -14.44905       (-51.079,-10.970) (-0.654,-15.778) (-13.142,-7.824)      11.0349
104    -45.88130 -53.52760  -5.31818 -24.10280  13.77201 -14.44518       (-51.065,-11.004) (-0.673,-15.875) (-13.099,-7.781)      11.1541
105    -45.88718 -53.46930  -5.31908 -24.09396  13.74866 -14.44130       (-51.051,-11.038) (-0.693,-15.972) (-13.056,-7.737)      11.2733
106    -45.89305 -53.41100  -5.31997 -24.08513  13.72532 -14.43742       (-51.038,-11.072) (-0.712,-16.069) (-13.013,-7.693)      11.3925
107    -45.89892 -53.35271  -5.32087 -24.07630  13.70197 -14.43354       (-51.024,-11.106) (-0.732,-16.166) (-12.970,-7.650)      11.5119
108    -45.90480 -53.29441  -5.32176 -24.06747  13.67863 -14.42966       (-51.010,-11.140) (-0.751,-16.263) (-12.928,-7.606)      11.6313
109    -45.91067 -53.23611  -5.32266 -24.05864  13.65529 -14.42579       (-50.997,-11.174) (-0.771,-16.361) (-12.885,-7.562)      11.7507
110    -45.91654 -53.17781  -5.32355 -24.04981  13.63194 -14.42191       (-50.983,-11.208) (-0.790,-16.458) (-12.842,-7.518)      11.8702
111    -45.92242 -53.11952  -5.32444 -24.04098  13.60860 -14.41803       (-50.969,-11.242) (-0.809,-16.555) (-12.799,-7.475)      11.9576
112    -45.92829 -53.06122  -5.32534 -24.03215  13.58525 -14.41415       (-50.956,-11.276) (-0.829,-16.652) (-12.756,-7.431)      11.9676
113    -45.93417 -53.00292  -5.32623 -24.02332  13.56191 -14.41028       (-50.942,-11.310) (-0.848,-16.749) (-12.714,-7.387)      11.9789
114    -45.94004 -52.94462  -5.32713 -24.01449  13.53856 -14.40640       (-50.928,-11.344) (-0.868,-16.846) (-12.671,-7.344)      11.9914
115    -45.94591 -52.88633  -5.32802 -24.00566  13.51522 -14.40252       (-50.914,-11.378) (-0.887,-16.944) (-12.628,-7.300)      12.0051
116    -45.95179 -52.82803  -5.32892 -23.99683  13.49187 -14.39864       (-50.901,-11.412) (-0.907,-17.041) (-12.585,-7.256)      12.0201
117    -45.95766 -52.76973  -5.32981 -23.98800  13.46853 -14.39477       (-50.887,-11.446) (-0.926,-17.138) (-12.542,-7.212)      12.0363
118    -45.96353 -52.71143  -5.33070 -23.97917  13.44519 -14.39089       (-50.873,-11.480) (-0.946,-17.235) (-12.499,-7.169)      12.0537
119    -45.96941 -52.65314  -5.33160 -23.97034  13.42184 -14.38701       (-50.860,-11.514) (-0.965,-17.332) (-12.457,-7.125)      12.0723
120    -45.97528 -52.59484  -5.33249 -23.96151  13.39850 -14.38313       (-50.846,-11.548) (-0.985,-17.429) (-12.414,-7.081)      12.0921
121    -45.98116 -52.53654  -5.33339 -23.95268  13.37515 -14.37925       (-50.832,-11.582) (-1.004,-17.527) (-12.371,-7.038)      12.1131
122    -45.98703 -52.47824  -5.33428 -23.94385  13.35181 -14.37538       (-50.819,-11.616) (-1.024,-17.624) (-12.328,-6.994)      12.1353
123    -45.99290 -52.41995  -5.33518 -23.93502  13.32846 -14.37150       (-50.805,-11.650) (-1.043,-17.721) (-12.285,-6.950)      12.1587
124    -45.99878 -52.36165  -5.33607 -23.92619  13.30512 -14.36762       (-50.791,-11.684) (-1.063,-17.818) (-12.243,-6.907)      12.1437
125    -46.00465 -52.30335  -5.33696 -23.91736  13.28177 -14.36374       (-50.777,-11.718) (-1.082,-17.915) (-12.200,-6.863)      12.1139
126    -46.01052 -52.24505  -5.33786 -23.90853  13.25843 -14.35987       (-50.764,-11.752) (-1.101,-18.012) (-12.157,-6.819)      12.0852
127    -46.01640 -52.18676  -5.33875 -23.89970  13.23508 -14.35599       (-50.750,-11.786) (-1.121,-18.110) (-12.114,-6.775)      12.0577
128    -46.02227 -52.12846  -5.33965 -23.89087  13.21174 -14.35211       (-50.736,-11.820) (-1.140,-18.207) (-12.071,-6.732)      12.0314
129    -46.02815 -52.07016  -5.34054 -23.88204  13.18840 -14.34823       (-50.723,-11.853) (-1.160,-18.304) (-12.029,-6.688)      12.0063
130    -46.03402 -52.01186  -5.34143 -23.87321  13.16505 -14.34436       (-50.709,-11.887) (-1.179,-18.401) (-11.986,-6.644)      11.9823
131    -46.03989 -51.95357  -5.34233 -23.86438  13.14171 -14.34048       (-50.695,-11.921) (-1.199,-18.498) (-11.943,-6.601)      11.9596
132    -46.04577 -51.89527  -5.34322 -23.85555  13.11836 -14.33660       (-50.682,-11.955) (-1.218,-18.595) (-11.900,-6.557)      11.938
133    -46.05164 -51.83697  -5.34412 -23.84672  13.09502 -14.33272       (-50.668,-11.989) (-1.238,-18.693) (-11.857,-6.513)      11.9177
134    -46.05751 -51.77867  -5.34501 -23.83789  13.07167 -14.32885       (-50.654,-12.023) (-1.257,-18.790) (-11.815,-6.469)      11.8986
135    -46.06339 -51.72038  -5.34591 -23.82906  13.04833 -14.32497       (-50.640,-12.057) (-1.277,-18.887) (-11.772,-6.426)      11.8807
136    -46.06926 -51.66208  -5.34680 -23.82023  13.02498 -14.32109       (-50.627,-12.091) (-1.296,-18.984) (-11.729,-6.382)      11.864
137    -46.07514 -51.60378  -5.34769 -23.81140  13.00164 -14.31721       (-50.613,-12.125) (-1.316,-19.081) (-11.686,-6.338)      11.8486
138    -46.08101 -51.54549  -5.34859 -23.80257  12.97830 -14.31333       (-50.599,-12.159) (-1.335,-19.178) (-11.643,-6.295)      11.8344
139    -46.08688 -51.48719  -5.34948 -23.79374  12.95495 -14.30946       (-50.586,-12.193) (-1.355,-19.276) (-11.600,-6.251)      11.8215
140    -46.09276 -51.42889  -5.35038 -23.78491  12.93161 -14.30558       (-50.572,-12.227) (-1.374,-19.373) (-11.558,-6.207)      11.8098
141    -46.09863 -51.37059  -5.35127 -23.77608  12.90826 -14.30170       (-50.558,-12.261) (-1.393,-19.470) (-11.515,-6.164)      11.7993
142    -46.10450 -51.31230  -5.35217 -23.76725  12.88492 -14.29782       (-50.545,-12.295) (-1.413,-19.567) (-11.472,-6.120)      11.7901
143    -46.11038 -51.25400  -5.35306 -23.75842  12.86157 -14.29395       (-50.531,-12.329) (-1.432,-19.664) (-11.429,-6.076)      11.7822
144    -46.11625 -51.19570  -5.35395 -23.74959  12.83823 -14.29007       (-50.517,-12.363) (-1.452,-19.761) (-11.386,-6.032)      11.7755
145    -46.12213 -51.13740  -5.35485 -23.74076  12.81488 -14.28619       (-50.504,-12.397) (-1.471,-19.858) (-11.344,-5.989)      11.7701
146    -46.12800 -51.07911  -5.35574 -23.73193  12.79154 -14.28231       (-50.490,-12.431) (-1.491,-19.956) (-11.301,-5.945)      11.766
147    -46.13387 -51.02081  -5.35664 -23.72310  12.76820 -14.27844       (-50.476,-12.465) (-1.510,-20.053) (-11.258,-5.901)      11.7631
148    -46.13975 -50.96251  -5.35753 -23.71427  12.74485 -14.27456       (-50.462,-12.499) (-1.530,-20.150) (-11.215,-5.858)      11.7615
149    -46.14562 -50.90421  -5.35843 -23.70544  12.72151 -14.27068       (-50.449,-12.533) (-1.549,-20.247) (-11.172,-5.814)      11.7611
150    -46.15149 -50.84592  -5.35932 -23.69661  12.69816 -14.26680       (-50.435,-12.567) (-1.569,-20.344) (-11.130,-5.770)      11.7621
151    -46.15737 -50.78762  -5.36021 -23.68778  12.67482 -14.26292       (-50.421,-12.601) (-1.588,-20.441) (-11.087,-5.726)      11.7642
152    -46.16324 -50.72932  -5.36111 -23.67895  12.65147 -14.25905       (-50.408,-12.635) (-1.608,-20.539) (-11.044,-5.683)      11.7677
153    -46.16912 -50.67102  -5.36200 -23.67012  12.62813 -14.25517       (-50.394,-12.669) (-1.627,-20.636) (-11.001,-5.639)      11.7724
154    -46.17499 -50.61273  -5.36290 -23.66129  12.60478 -14.25129       (-50.380,-12.703) (-1.647,-20.733) (-10.958,-5.595)      11.7784
155    -46.18086 -50.55443  -5.36379 -23.65246  12.58144 -14.24741       (-50.367,-12.737) (-1.666,-20.830) (-10.915,-5.552)      11.7857
156    -46.18674 -50.49613  -5.36469 -23.64363  12.55810 -14.24354       (-50.353,-12.771) (-1.685,-20.927) (-10.873,-5.508)      11.7942
157    -46.19261 -50.43783  -5.36558 -23.63480  12.53475 -14.23966       (-50.339,-12.805) (-1.705,-21.024) (-10.830,-5.464)      11.8039
158    -46.19848 -50.37954  -5.36647 -23.62597  12.51141 -14.23578       (-50.325,-12.839) (-1.724,-21.122) (-10.787,-5.421)      11.8149
159    -46.20436 -50.32124  -5.36737 -23.61714  12.48806 -14.23190       (-50.312,-12.873) (-1.744,-21.219) (-10.744,-5.377)      11.8272
160    -46.21023 -50.26294  -5.36826 -23.60831  12.46472 -14.22803       (-50.298,-12.907) (-1.763,-21.316) (-10.701,-5.333)      11.8407
161    -46.21611 -50.20464  -5.36916 -23.59948  12.44137 -14.22415       (-50.284,-12.941) (-1.783,-21.413) (-10.659,-5.289)      11.8555
162    -46.22198 -50.14635  -5.37005 -23.59065  12.41803 -14.22027       (-50.271,-12.975) (-1.802,-21.510) (-10.616,-5.246)      11.8715
163    -46.22785 -50.08805  -5.37094 -23.58182  12.39468 -14.21639       (-50.257,-13.009) (-1.822,-21.607) (-10.573,-5.202)      11.8887
164    -46.23373 -50.02975  -5.37184 -23.57299  12.37134 -14.21251       (-50.243,-13.043) (-1.841,-21.705) (-10.530,-5.158)      11.9071
165    -46.23960 -49.97145  -5.37273 -23.56416  12.34799 -14.20864       (-50.230,-13.077) (-1.861,-21.802) (-10.487,-5.115)      11.9268
166    -46.24547 -49.91316  -5.37363 -23.55533  12.32465 -14.20476       (-50.216,-13.111) (-1.880,-21.899) (-10.445,-5.071)      11.9477
167    -46.25135 -49.85486  -5.37452 -23.54650  12.30131 -14.20088       (-50.202,-13.145) (-1.900,-21.996) (-10.402,-5.027)      11.9698
168    -46.25722 -49.79656  -5.37542 -23.53767  12.27796 -14.19700       (-50.188,-13.179) (-1.919,-22.093) (-10.359,-4.984)      11.9931
169    -46.26310 -49.73826  -5.37631 -23.52884  12.25462 -14.19313       (-50.175,-13.213) (-1.939,-22.190) (-10.316,-4.940)      12.0176
170    -46.26897 -49.67997  -5.37720 -23.52001  12.23127 -14.18925       (-50.161,-13.247) (-1.958,-22.288) (-10.273,-4.896)      12.0432
171    -46.27484 -49.62167  -5.37810 -23.51118  12.20793 -14.18537       (-50.147,-13.281) (-1.977,-22.385) (-10.230,-4.852)      12.0701
172    -46.28072 -49.56337  -5.37899 -23.50235  12.18458 -14.18149       (-50.134,-13.315) (-1.997,-22.482) (-10.188,-4.809)      12.0981
173    -46.28659 -49.50507  -5.37989 -23.49352  12.16124 -14.17762       (-50.120,-13.349) (-2.016,-22.579) (-10.145,-4.765)      12.1273
174    -46.29246 -49.44678  -5.38078 -23.48469  12.13789 -14.17374       (-50.106,-13.383) (-2.036,-22.676) (-10.102,-4.721)      12.1577
175    -46.29834 -49.38848  -5.38168 -23.47586  12.11455 -14.16986       (-50.093,-13.417) (-2.055,-22.773) (-10.059,-4.678)      12.1892
176    -46.30421 -49.33018  -5.38257 -23.46703  12.09121 -14.16598       (-50.079,-13.451) (-2.075,-22.871) (-10.016,-4.634)      12.2218
177    -46.31009 -49.27188  -5.38346 -23.45820  12.06786 -14.16210       (-50.065,-13.485) (-2.094,-22.968) (-9.974,-4.590)      12.2556
178    -46.31596 -49.21359  -5.38436 -23.44937  12.04452 -14.15823       (-50.051,-13.519) (-2.114,-23.065) (-9.931,-4.546)      12.2905
179    -46.32183 -49.15529  -5.38525 -23.44054  12.02117 -14.15435       (-50.038,-13.553) (-2.133,-23.162) (-9.888,-4.503)      12.3265
180    -46.32771 -49.09699  -5.38615 -23.43171  11.99783 -14.15047       (-50.024,-13.587) (-2.153,-23.259) (-9.845,-4.459)      12.3636
181    -46.33358 -49.03869  -5.38704 -23.42288  11.97448 -14.14659       (-50.010,-13.621) (-2.172,-23.356) (-9.802,-4.415)      12.4018
182    -46.33945 -48.98040  -5.38794 -23.41405  11.95114 -14.14272       (-49.997,-13.654) (-2.192,-23.453) (-9.760,-4.372)      12.441
