10PERCENT_2018-03-07.11_27_02.411_.txt     Output is probe cell, reduced cell, NCDist distance between
18      4.96269 -42.99302  13.29043 -31.51176 -52.04932 -24.10286       (-15.543,-42.993) (-4.931,-4.963) (-13.290,-14.177)      1.80267
19      4.94267 -42.95298  13.26283 -31.52420 -52.00169 -24.09221       (-15.591,-42.953) (-4.999,-4.943) (-13.263,-14.207)      1.82731
20      4.92264 -42.91294  13.23522 -31.53664 -51.95406 -24.08155       (-15.638,-42.913) (-5.066,-4.923) (-13.235,-14.236)      1.85727
21      4.90261 -42.87290  13.20762 -31.54907 -51.90643 -24.07089       (-15.686,-42.873) (-5.134,-4.903) (-13.208,-14.266)      1.8923
22      4.88258 -42.83286  13.18002 -31.56151 -51.85880 -24.06024       (-15.734,-42.833) (-5.201,-4.883) (-13.180,-14.295)      1.93212
23      4.86255 -42.79282  13.15242 -31.57395 -51.81117 -24.04958       (-15.781,-42.793) (-5.269,-4.863) (-13.152,-14.324)      1.97645
24      4.84252 -42.75278  13.12481 -31.58639 -51.76354 -24.03892       (-15.829,-42.753) (-5.337,-4.843) (-13.125,-14.354)      2.02498
25      4.82249 -42.71274  13.09721 -31.59883 -51.71590 -24.02826       (-15.876,-42.713) (-5.404,-4.822) (-13.097,-14.383)      2.07742
26      4.80246 -42.67270  13.06961 -31.61127 -51.66827 -24.01761       (-15.924,-42.673) (-5.472,-4.802) (-13.070,-14.413)      2.13349
27      4.78243 -42.63265  13.04201 -31.62370 -51.62064 -24.00695       (-15.972,-42.633) (-5.540,-4.782) (-13.042,-14.442)      2.1929
28      4.76240 -42.59261  13.01441 -31.63614 -51.57301 -23.99629       (-16.019,-42.593) (-5.607,-4.762) (-13.014,-14.471)      2.25539
29      4.74238 -42.55257  12.98680 -31.64858 -51.52538 -23.98564       (-16.067,-42.553) (-5.675,-4.742) (-12.987,-14.501)      2.32072
30      4.72235 -42.51253  12.95920 -31.66102 -51.47775 -23.97498       (-16.115,-42.513) (-5.743,-4.722) (-12.959,-14.530)      2.38865
31      4.70232 -42.47249  12.93160 -31.67346 -51.43012 -23.96432       (-16.162,-42.472) (-5.810,-4.702) (-12.932,-14.560)      2.45896
32      4.68229 -42.43245  12.90400 -31.68590 -51.38249 -23.95366       (-16.210,-42.432) (-5.878,-4.682) (-12.904,-14.589)      2.53146
33      4.66226 -42.39241  12.87640 -31.69833 -51.33486 -23.94301       (-16.258,-42.392) (-5.946,-4.662) (-12.876,-14.618)      2.60596
34      4.64223 -42.35237  12.84879 -31.71077 -51.28722 -23.93235       (-16.305,-42.352) (-6.013,-4.642) (-12.849,-14.648)      2.68229
35      4.62220 -42.31233  12.82119 -31.72321 -51.23959 -23.92169       (-16.353,-42.312) (-6.081,-4.622) (-12.821,-14.677)      2.76032
36      4.60217 -42.27229  12.79359 -31.73565 -51.19196 -23.91104       (-16.400,-42.272) (-6.148,-4.602) (-12.794,-14.707)      2.83988
37      4.58214 -42.23225  12.76599 -31.74809 -51.14433 -23.90038       (-16.448,-42.232) (-6.216,-4.582) (-12.766,-14.736)      2.92087
38      4.56211 -42.19221  12.73838 -31.76053 -51.09670 -23.88972       (-16.496,-42.192) (-6.284,-4.562) (-12.738,-14.765)      3.00316
39      4.54209 -42.15217  12.71078 -31.77296 -51.04907 -23.87906       (-16.543,-42.152) (-6.351,-4.542) (-12.711,-14.795)      3.08665
40      4.52206 -42.11213  12.68318 -31.78540 -51.00144 -23.86841       (-16.591,-42.112) (-6.419,-4.522) (-12.683,-14.824)      3.17125
41      4.50203 -42.07209  12.65558 -31.79784 -50.95381 -23.85775       (-16.639,-42.072) (-6.487,-4.502) (-12.656,-14.854)      3.25686
42      4.48200 -42.03205  12.62798 -31.81028 -50.90618 -23.84709       (-16.686,-42.032) (-6.554,-4.482) (-12.628,-14.883)      3.34342
43      4.46197 -41.99201  12.60037 -31.82272 -50.85855 -23.83644       (-16.734,-41.992) (-6.622,-4.462) (-12.600,-14.912)      3.43084
44      4.44194 -41.95197  12.57277 -31.83515 -50.81091 -23.82578       (-16.781,-41.952) (-6.690,-4.442) (-12.573,-14.942)      3.51907
45      4.42191 -41.91193  12.54517 -31.84759 -50.76328 -23.81512       (-16.829,-41.912) (-6.757,-4.422) (-12.545,-14.971)      3.60805
46      4.40188 -41.87189  12.51757 -31.86003 -50.71565 -23.80447       (-16.877,-41.872) (-6.825,-4.402) (-12.518,-15.001)      3.69771
47      4.38185 -41.83185  12.48997 -31.87247 -50.66802 -23.79381       (-16.924,-41.832) (-6.893,-4.382) (-12.490,-15.030)      3.78802
48      4.36183 -41.79181  12.46236 -31.88491 -50.62039 -23.78315       (-16.972,-41.792) (-6.960,-4.362) (-12.462,-15.060)      3.87893
49      4.34180 -41.75176  12.43476 -31.89735 -50.57276 -23.77249       (-17.020,-41.752) (-7.028,-4.342) (-12.435,-15.089)      3.9704
50      4.32177 -41.71172  12.40716 -31.90978 -50.52513 -23.76184       (-17.067,-41.712) (-7.095,-4.322) (-12.407,-15.118)      4.06238
51      4.30174 -41.67168  12.37956 -31.92222 -50.47750 -23.75118       (-17.115,-41.672) (-7.163,-4.302) (-12.380,-15.148)      4.15485
52      4.28171 -41.63164  12.35195 -31.93466 -50.42987 -23.74052       (-17.163,-41.632) (-7.231,-4.282) (-12.352,-15.177)      4.24777
53      4.26168 -41.59160  12.32435 -31.94710 -50.38223 -23.72987       (-17.210,-41.592) (-7.298,-4.262) (-12.324,-15.207)      4.34112
54      4.24165 -41.55156  12.29675 -31.95954 -50.33460 -23.71921       (-17.258,-41.552) (-7.366,-4.242) (-12.297,-15.236)      4.43486
55      4.22162 -41.51152  12.26915 -31.97198 -50.28697 -23.70855       (-17.305,-41.512) (-7.434,-4.222) (-12.269,-15.265)      4.52898
56      4.20159 -41.47148  12.24155 -31.98441 -50.23934 -23.69789       (-17.353,-41.471) (-7.501,-4.202) (-12.242,-15.295)      4.62344
57      4.18156 -41.43144  12.21394 -31.99685 -50.19171 -23.68724       (-17.401,-41.431) (-7.569,-4.182) (-12.214,-15.324)      4.71824
58      4.16154 -41.39140  12.18634 -32.00929 -50.14408 -23.67658       (-17.448,-41.391) (-7.637,-4.162) (-12.186,-15.354)      4.81334
59      4.14151 -41.35136  12.15874 -32.02173 -50.09645 -23.66592       (-17.496,-41.351) (-7.704,-4.142) (-12.159,-15.383)      4.90874
60      4.12148 -41.31132  12.13114 -32.03417 -50.04882 -23.65527       (-17.544,-41.311) (-7.772,-4.121) (-12.131,-15.412)      5.00441
61      4.10145 -41.27128  12.10354 -32.04661 -50.00119 -23.64461       (-17.591,-41.271) (-7.840,-4.101) (-12.104,-15.442)      5.10034
62      4.08142 -41.23124  12.07593 -32.05904 -49.95355 -23.63395       (-17.639,-41.231) (-7.907,-4.081) (-12.076,-15.471)      5.19651
63      4.06139 -41.19120  12.04833 -32.07148 -49.90592 -23.62329       (-17.686,-41.191) (-7.975,-4.061) (-12.048,-15.501)      5.29291
64      4.04136 -41.15116  12.02073 -32.08392 -49.85829 -23.61264       (-17.734,-41.151) (-8.042,-4.041) (-12.021,-15.530)      5.38954
65      4.02133 -41.11112  11.99313 -32.09636 -49.81066 -23.60198       (-17.782,-41.111) (-8.110,-4.021) (-11.993,-15.559)      5.48637
66      4.00130 -41.07108  11.96553 -32.10880 -49.76303 -23.59132       (-17.829,-41.071) (-8.178,-4.001) (-11.966,-15.589)      5.5834
67      3.98127 -41.03104  11.93792 -32.12124 -49.71540 -23.58067       (-17.877,-41.031) (-8.245,-3.981) (-11.938,-15.618)      5.68062
68      3.96125 -40.99100  11.91032 -32.13367 -49.66777 -23.57001       (-17.925,-40.991) (-8.313,-3.961) (-11.910,-15.648)      5.77801
69      3.94122 -40.95096  11.88272 -32.14611 -49.62014 -23.55935       (-17.972,-40.951) (-8.381,-3.941) (-11.883,-15.677)      5.87557
70      3.92119 -40.91092  11.85512 -32.15855 -49.57251 -23.54870       (-18.020,-40.911) (-8.448,-3.921) (-11.855,-15.706)      5.97329
71      3.90116 -40.87087  11.82751 -32.17099 -49.52487 -23.53804       (-18.068,-40.871) (-8.516,-3.901) (-11.828,-15.736)      6.07116
72      3.88113 -40.83083  11.79991 -32.18343 -49.47724 -23.52738       (-18.115,-40.831) (-8.584,-3.881) (-11.800,-15.765)      6.16918
73      3.86110 -40.79079  11.77231 -32.19587 -49.42961 -23.51672       (-18.163,-40.791) (-8.651,-3.861) (-11.772,-15.795)      6.26734
74      3.84107 -40.75075  11.74471 -32.20830 -49.38198 -23.50607       (-18.210,-40.751) (-8.719,-3.841) (-11.745,-15.824)      6.36563
75      3.82104 -40.71071  11.71711 -32.22074 -49.33435 -23.49541       (-18.258,-40.711) (-8.787,-3.821) (-11.717,-15.853)      6.46404
76      3.80101 -40.67067  11.68950 -32.23318 -49.28672 -23.48475       (-18.306,-40.671) (-8.854,-3.801) (-11.690,-15.883)      6.56258
77      3.78099 -40.63063  11.66190 -32.24562 -49.23909 -23.47410       (-18.353,-40.631) (-8.922,-3.781) (-11.662,-15.912)      6.66123
78      3.76096 -40.59059  11.63430 -32.25806 -49.19146 -23.46344       (-18.401,-40.591) (-8.989,-3.761) (-11.634,-15.942)      6.75999
79      3.74093 -40.55055  11.60670 -32.27050 -49.14383 -23.45278       (-18.449,-40.551) (-9.057,-3.741) (-11.607,-15.971)      6.85886
80      3.72090 -40.51051  11.57910 -32.28293 -49.09619 -23.44212       (-18.496,-40.511) (-9.125,-3.721) (-11.579,-16.000)      6.95782
81      3.70087 -40.47047  11.55149 -32.29537 -49.04856 -23.43147       (-18.544,-40.470) (-9.192,-3.701) (-11.551,-16.030)      7.05689
82      3.68084 -40.43043  11.52389 -32.30781 -49.00093 -23.42081       (-18.591,-40.430) (-9.260,-3.681) (-11.524,-16.059)      7.15604
83      3.66081 -40.39039  11.49629 -32.32025 -48.95330 -23.41015       (-18.639,-40.390) (-9.328,-3.661) (-11.496,-16.089)      7.25528
84      3.64078 -40.35035  11.46869 -32.33269 -48.90567 -23.39950       (-18.687,-40.350) (-9.395,-3.641) (-11.469,-16.118)      7.35461
85      3.62075 -40.31031  11.44108 -32.34513 -48.85804 -23.38884       (-18.734,-40.310) (-9.463,-3.621) (-11.441,-16.147)      7.45402
86      3.60072 -40.27027  11.41348 -32.35756 -48.81041 -23.37818       (-18.782,-40.270) (-9.531,-3.601) (-11.413,-16.177)      7.55351
87      3.58070 -40.23023  11.38588 -32.37000 -48.76278 -23.36752       (-18.830,-40.230) (-9.598,-3.581) (-11.386,-16.206)      7.65308
88      3.56067 -40.19019  11.35828 -32.38244 -48.71515 -23.35687       (-18.877,-40.190) (-9.666,-3.561) (-11.358,-16.236)      7.75271
89      3.54064 -40.15015  11.33068 -32.39488 -48.66751 -23.34621       (-18.925,-40.150) (-9.734,-3.541) (-11.331,-16.265)      7.85242
90      3.52061 -40.11011  11.30307 -32.40732 -48.61988 -23.33555       (-18.973,-40.110) (-9.801,-3.521) (-11.303,-16.294)      7.95219
91      3.50058 -40.07007  11.27547 -32.41976 -48.57225 -23.32490       (-19.020,-40.070) (-9.869,-3.501) (-11.275,-16.324)      8.05203
92      3.48055 -40.03003  11.24787 -32.43219 -48.52462 -23.31424       (-19.068,-40.030) (-9.936,-3.481) (-11.248,-16.353)      8.15193
93      3.46052 -39.98999  11.22027 -32.44463 -48.47699 -23.30358       (-19.115,-39.990) (-10.004,-3.461) (-11.220,-16.383)      8.25189
94      3.44049 -39.94994  11.19267 -32.45707 -48.42936 -23.29293       (-19.163,-39.950) (-10.072,-3.440) (-11.193,-16.412)      8.35191
95      3.42046 -39.90990  11.16506 -32.46951 -48.38173 -23.28227       (-19.211,-39.910) (-10.139,-3.420) (-11.165,-16.441)      8.45199
96      3.40043 -39.86986  11.13746 -32.48195 -48.33410 -23.27161       (-19.258,-39.870) (-10.207,-3.400) (-11.137,-16.471)      8.55211
97      3.38041 -39.82982  11.10986 -32.49439 -48.28647 -23.26095       (-19.306,-39.830) (-10.275,-3.380) (-11.110,-16.500)      8.65229
98      3.36038 -39.78978  11.08226 -32.50682 -48.23883 -23.25030       (-19.354,-39.790) (-10.342,-3.360) (-11.082,-16.530)      8.75252
99      3.34035 -39.74974  11.05465 -32.51926 -48.19120 -23.23964       (-19.401,-39.750) (-10.410,-3.340) (-11.055,-16.559)      8.8528
100      3.32032 -39.70970  11.02705 -32.53170 -48.14357 -23.22898       (-19.449,-39.710) (-10.478,-3.320) (-11.027,-16.588)      8.95313
101      3.30029 -39.66966  10.99945 -32.54414 -48.09594 -23.21833       (-19.496,-39.670) (-10.545,-3.300) (-10.999,-16.618)      9.0535
102      3.28026 -39.62962  10.97185 -32.55658 -48.04831 -23.20767       (-19.544,-39.630) (-10.613,-3.280) (-10.972,-16.647)      9.15391
103      3.26023 -39.58958  10.94425 -32.56902 -48.00068 -23.19701       (-19.592,-39.590) (-10.681,-3.260) (-10.944,-16.677)      9.25437
104      3.24020 -39.54954  10.91664 -32.58145 -47.95305 -23.18635       (-19.639,-39.550) (-10.748,-3.240) (-10.917,-16.706)      9.35486
105      3.22017 -39.50950  10.88904 -32.59389 -47.90542 -23.17570       (-19.687,-39.509) (-10.816,-3.220) (-10.889,-16.735)      9.4554
106      3.20015 -39.46946  10.86144 -32.60633 -47.85779 -23.16504       (-19.735,-39.469) (-10.883,-3.200) (-10.861,-16.765)      9.55598
107      3.18012 -39.42942  10.83384 -32.61877 -47.81015 -23.15438       (-19.782,-39.429) (-10.951,-3.180) (-10.834,-16.794)      9.65659
108      3.16009 -39.38938  10.80624 -32.63121 -47.76252 -23.14373       (-19.830,-39.389) (-11.019,-3.160) (-10.806,-16.824)      9.75724
109      3.14006 -39.34934  10.77863 -32.64365 -47.71489 -23.13307       (-19.878,-39.349) (-11.086,-3.140) (-10.779,-16.853)      9.85792
110      3.12003 -39.30930  10.75103 -32.65608 -47.66726 -23.12241       (-19.925,-39.309) (-11.154,-3.120) (-10.751,-16.882)      9.95864
111      3.10000 -39.26926  10.72343 -32.66852 -47.61963 -23.11175       (-19.973,-39.269) (-11.222,-3.100) (-10.723,-16.912)      10.0594
112      3.07997 -39.22922  10.69583 -32.68096 -47.57200 -23.10110       (-20.020,-39.229) (-11.289,-3.080) (-10.696,-16.941)      10.1602
113      3.05994 -39.18918  10.66822 -32.69340 -47.52437 -23.09044       (-20.068,-39.189) (-11.357,-3.060) (-10.668,-16.971)      10.261
114      3.03991 -39.14914  10.64062 -32.70584 -47.47674 -23.07978       (-20.116,-39.149) (-11.425,-3.040) (-10.641,-17.000)      10.3618
115      3.01988 -39.10910  10.61302 -32.71828 -47.42911 -23.06913       (-20.163,-39.109) (-11.492,-3.020) (-10.613,-17.029)      10.4627
116      2.99986 -39.06905  10.58542 -32.73071 -47.38147 -23.05847       (-20.211,-39.069) (-11.560,-3.000) (-10.585,-17.059)      10.5636
117      2.97983 -39.02901  10.55782 -32.74315 -47.33384 -23.04781       (-20.259,-39.029) (-11.628,-2.980) (-10.558,-17.088)      10.6645
118      2.95980 -38.98897  10.53021 -32.75559 -47.28621 -23.03715       (-20.306,-38.989) (-11.695,-2.960) (-10.530,-17.118)      10.7655
119      2.93977 -38.94893  10.50261 -32.76803 -47.23858 -23.02650       (-20.354,-38.949) (-11.763,-2.940) (-10.503,-17.147)      10.8665
120      2.91974 -38.90889  10.47501 -32.78047 -47.19095 -23.01584       (-20.401,-38.909) (-11.830,-2.920) (-10.475,-17.176)      10.9675
121      2.89971 -38.86885  10.44741 -32.79291 -47.14332 -23.00518       (-20.449,-38.869) (-11.898,-2.900) (-10.447,-17.206)      11.0685
122      2.87968 -38.82881  10.41981 -32.80534 -47.09569 -22.99453       (-20.497,-38.829) (-11.966,-2.880) (-10.420,-17.235)      11.1696
123      2.85965 -38.78877  10.39220 -32.81778 -47.04806 -22.98387       (-20.544,-38.789) (-12.033,-2.860) (-10.392,-17.265)      11.2706
124      2.83962 -38.74873  10.36460 -32.83022 -47.00043 -22.97321       (-20.592,-38.749) (-12.101,-2.840) (-10.365,-17.294)      11.3717
125      2.81960 -38.70869  10.33700 -32.84266 -46.95280 -22.96256       (-20.640,-38.709) (-12.169,-2.820) (-10.337,-17.323)      11.4729
126      2.79957 -38.66865  10.30940 -32.85510 -46.90516 -22.95190       (-20.687,-38.669) (-12.236,-2.800) (-10.309,-17.353)      11.574
127      2.77954 -38.62861  10.28179 -32.86754 -46.85753 -22.94124       (-20.735,-38.629) (-12.304,-2.780) (-10.282,-17.382)      11.6752
128      2.75951 -38.58857  10.25419 -32.87997 -46.80990 -22.93058       (-20.783,-38.589) (-12.372,-2.760) (-10.254,-17.412)      11.7764
129      2.73948 -38.54853  10.22659 -32.89241 -46.76227 -22.91993       (-20.830,-38.549) (-12.439,-2.739) (-10.227,-17.441)      11.8776
130      2.71945 -38.50849  10.19899 -32.90485 -46.71464 -22.90927       (-20.878,-38.508) (-12.507,-2.719) (-10.199,-17.470)      11.9788
131      2.69942 -38.46845  10.17139 -32.91729 -46.66701 -22.89861       (-20.925,-38.468) (-12.575,-2.699) (-10.171,-17.500)      12.08
132      2.67939 -38.42841  10.14378 -32.92973 -46.61938 -22.88796       (-20.973,-38.428) (-12.642,-2.679) (-10.144,-17.529)      12.1813
133      2.65936 -38.38837  10.11618 -32.94217 -46.57175 -22.87730       (-21.021,-38.388) (-12.710,-2.659) (-10.116,-17.559)      12.2826
134      2.63933 -38.34833  10.08858 -32.95460 -46.52412 -22.86664       (-21.068,-38.348) (-12.777,-2.639) (-10.089,-17.588)      12.3839
135      2.61931 -38.30829  10.06098 -32.96704 -46.47648 -22.85598       (-21.116,-38.308) (-12.845,-2.619) (-10.061,-17.617)      12.4852
136      2.59928 -38.26825  10.03338 -32.97948 -46.42885 -22.84533       (-21.164,-38.268) (-12.913,-2.599) (-10.033,-17.647)      12.5865
137      2.57925 -38.22821  10.00577 -32.99192 -46.38122 -22.83467       (-21.211,-38.228) (-12.980,-2.579) (-10.006,-17.676)      12.6879
138      2.55922 -38.18816   9.97817 -33.00436 -46.33359 -22.82401       (-21.259,-38.188) (-13.048,-2.559) (-9.978,-17.706)      12.7892
139      2.53919 -38.14812   9.95057 -33.01679 -46.28596 -22.81336       (-21.306,-38.148) (-13.116,-2.539) (-9.951,-17.735)      12.8906
140      2.51916 -38.10808   9.92297 -33.02923 -46.23833 -22.80270       (-21.354,-38.108) (-13.183,-2.519) (-9.923,-17.764)      12.992
141      2.49913 -38.06804   9.89536 -33.04167 -46.19070 -22.79204       (-21.402,-38.068) (-13.251,-2.499) (-9.895,-17.794)      13.0934
142      2.47910 -38.02800   9.86776 -33.05411 -46.14307 -22.78138       (-21.449,-38.028) (-13.319,-2.479) (-9.868,-17.823)      13.1949
143      2.45907 -37.98796   9.84016 -33.06655 -46.09544 -22.77073       (-21.497,-37.988) (-13.386,-2.459) (-9.840,-17.853)      13.2963
144      2.43904 -37.94792   9.81256 -33.07899 -46.04780 -22.76007       (-21.545,-37.948) (-13.454,-2.439) (-9.813,-17.882)      13.3977
145      2.41902 -37.90788   9.78496 -33.09142 -46.00017 -22.74941       (-21.592,-37.908) (-13.522,-2.419) (-9.785,-17.911)      13.4992
146      2.39899 -37.86784   9.75735 -33.10386 -45.95254 -22.73876       (-21.640,-37.868) (-13.589,-2.399) (-9.757,-17.941)      13.6007
147      2.37896 -37.82780   9.72975 -33.11630 -45.90491 -22.72810       (-21.687,-37.828) (-13.657,-2.379) (-9.730,-17.970)      13.7022
148      2.35893 -37.78776   9.70215 -33.12874 -45.85728 -22.71744       (-21.735,-37.788) (-13.724,-2.359) (-9.702,-18.000)      13.8037
149      2.33890 -37.74772   9.67455 -33.14118 -45.80965 -22.70679       (-21.783,-37.748) (-13.792,-2.339) (-9.675,-18.029)      13.9052
150      2.31887 -37.70768   9.64695 -33.15362 -45.76202 -22.69613       (-21.830,-37.708) (-13.860,-2.319) (-9.647,-18.058)      14.0067
151      2.29884 -37.66764   9.61934 -33.16605 -45.71439 -22.68547       (-21.878,-37.668) (-13.927,-2.299) (-9.619,-18.088)      14.1083
152      2.27881 -37.62760   9.59174 -33.17849 -45.66676 -22.67481       (-21.926,-37.628) (-13.995,-2.279) (-9.592,-18.117)      14.2098
153      2.25878 -37.58756   9.56414 -33.19093 -45.61912 -22.66416       (-21.973,-37.588) (-14.063,-2.259) (-9.564,-18.147)      14.3114
154      2.23876 -37.54752   9.53654 -33.20337 -45.57149 -22.65350       (-22.021,-37.548) (-14.130,-2.239) (-9.537,-18.176)      14.413
155      2.21873 -37.50748   9.50894 -33.21581 -45.52386 -22.64284       (-22.069,-37.507) (-14.198,-2.219) (-9.509,-18.205)      14.5146
156      2.19870 -37.46744   9.48133 -33.22825 -45.47623 -22.63219       (-22.116,-37.467) (-14.266,-2.199) (-9.481,-18.235)      14.6161
157      2.17867 -37.42740   9.45373 -33.24068 -45.42860 -22.62153       (-22.164,-37.427) (-14.333,-2.179) (-9.454,-18.264)      14.7178
158      2.15864 -37.38736   9.42613 -33.25312 -45.38097 -22.61087       (-22.211,-37.387) (-14.401,-2.159) (-9.426,-18.294)      14.8194
159      2.13861 -37.34732   9.39853 -33.26556 -45.33334 -22.60021       (-22.259,-37.347) (-14.469,-2.139) (-9.399,-18.323)      14.9065
160      2.11858 -37.30727   9.37092 -33.27800 -45.28571 -22.58956       (-22.307,-37.307) (-14.536,-2.119) (-9.371,-18.352)      14.9387
161      2.09855 -37.26723   9.34332 -33.29044 -45.23808 -22.57890       (-22.354,-37.267) (-14.604,-2.099) (-9.343,-18.382)      14.9715
162      2.07852 -37.22719   9.31572 -33.30288 -45.19044 -22.56824       (-22.402,-37.227) (-14.671,-2.079) (-9.316,-18.411)      15.0049
163      2.05849 -37.18715   9.28812 -33.31531 -45.14281 -22.55759       (-22.450,-37.187) (-14.739,-2.058) (-9.288,-18.441)      15.0389
164      2.03847 -37.14711   9.26052 -33.32775 -45.09518 -22.54693       (-22.497,-37.147) (-14.807,-2.038) (-9.261,-18.470)      15.0736
165      2.01844 -37.10707   9.23291 -33.34019 -45.04755 -22.53627       (-22.545,-37.107) (-14.874,-2.018) (-9.233,-18.499)      15.1089
166      1.99841 -37.06703   9.20531 -33.35263 -44.99992 -22.52561       (-22.592,-37.067) (-14.942,-1.998) (-9.205,-18.529)      15.1448
167      1.97838 -37.02699   9.17771 -33.36507 -44.95229 -22.51496       (-22.640,-37.027) (-15.010,-1.978) (-9.178,-18.558)      15.1813
168      1.95835 -36.98695   9.15011 -33.37751 -44.90466 -22.50430       (-22.688,-36.987) (-15.077,-1.958) (-9.150,-18.588)      15.2184
169      1.93832 -36.94691   9.12251 -33.38994 -44.85703 -22.49364       (-22.735,-36.947) (-15.145,-1.938) (-9.123,-18.617)      15.256
170      1.91829 -36.90687   9.09490 -33.40238 -44.80940 -22.48299       (-22.783,-36.907) (-15.213,-1.918) (-9.095,-18.646)      15.2943
171      1.89826 -36.86683   9.06730 -33.41482 -44.76176 -22.47233       (-22.831,-36.867) (-15.280,-1.898) (-9.067,-18.676)      15.3332
172      1.87823 -36.82679   9.03970 -33.42726 -44.71413 -22.46167       (-22.878,-36.827) (-15.348,-1.878) (-9.040,-18.705)      15.3727
173      1.85820 -36.78675   9.01210 -33.43970 -44.66650 -22.45102       (-22.926,-36.787) (-15.416,-1.858) (-9.012,-18.735)      15.4127
174      1.83818 -36.74671   8.98449 -33.45214 -44.61887 -22.44036       (-22.974,-36.747) (-15.483,-1.838) (-8.984,-18.764)      15.4533
175      1.81815 -36.70667   8.95689 -33.46457 -44.57124 -22.42970       (-23.021,-36.707) (-15.551,-1.818) (-8.957,-18.793)      15.4945
176      1.79812 -36.66663   8.92929 -33.47701 -44.52361 -22.41904       (-23.069,-36.667) (-15.618,-1.798) (-8.929,-18.823)      15.5362
177      1.77809 -36.62659   8.90169 -33.48945 -44.47598 -22.40839       (-23.116,-36.627) (-15.686,-1.778) (-8.902,-18.852)      15.5785
178      1.75806 -36.58655   8.87409 -33.50189 -44.42835 -22.39773       (-23.164,-36.587) (-15.754,-1.758) (-8.874,-18.882)      15.6214
179      1.73803 -36.54651   8.84648 -33.51433 -44.38072 -22.38707       (-23.212,-36.547) (-15.821,-1.738) (-8.846,-18.911)      15.6648
180      1.71800 -36.50647   8.81888 -33.52677 -44.33308 -22.37642       (-23.259,-36.506) (-15.889,-1.718) (-8.819,-18.940)      15.7087
181      1.69797 -36.46643   8.79128 -33.53920 -44.28545 -22.36576       (-23.307,-36.466) (-15.957,-1.698) (-8.791,-18.970)      15.7532
182      1.67794 -36.42639   8.76368 -33.55164 -44.23782 -22.35510       (-23.355,-36.426) (-16.024,-1.678) (-8.764,-18.999)      15.7983
183      1.65792 -36.38634   8.73608 -33.56408 -44.19019 -22.34444       (-23.402,-36.386) (-16.092,-1.658) (-8.736,-19.029)      15.8439
184      1.63789 -36.34630   8.70847 -33.57652 -44.14256 -22.33379       (-23.450,-36.346) (-16.160,-1.638) (-8.708,-19.058)      15.89
