Fol_.33_.txt     Output is probe cell, reduced cell, NCDist distance between
13    952.24820 3397.00554 1189.62535 -11150.03962 -2768.00598 -6905.25856       (-88.739,-366.246) (-1721.779,-300.017) (-237.377,-585.279)      71.5
14    951.00939 3393.31491 1188.03393 -11140.44483 -2765.74081 -6898.36439       (-87.287,-365.226) (-1724.256,-302.386) (-237.025,-589.181)      77
15    949.77058 3389.62427 1186.44251 -11130.85004 -2763.47564 -6891.47021       (-85.836,-364.205) (-1726.733,-304.755) (-236.672,-593.084)      82.5
16    948.53176 3385.93364 1184.85109 -11121.25525 -2761.21046 -6884.57604       (-84.385,-363.184) (-1729.210,-307.123) (-236.319,-596.986)      88
17    947.29295 3382.24300 1183.25967 -11111.66046 -2758.94529 -6877.68187       (-82.934,-362.164) (-1731.687,-309.492) (-235.967,-600.889)      93.5
18    946.05414 3378.55236 1181.66824 -11102.06567 -2756.68012 -6870.78770       (-81.482,-361.143) (-1734.164,-311.861) (-235.614,-604.791)      98.9999
19    944.81533 3374.86173 1180.07682 -11092.47088 -2754.41495 -6863.89353       (-80.031,-360.122) (-1736.642,-314.230) (-235.261,-608.694)      104.5
20    943.57652 3371.17109 1178.48540 -11082.87609 -2752.14977 -6856.99935       (-78.580,-359.102) (-1739.119,-316.599) (-234.909,-612.596)      110
21    942.33770 3367.48046 1176.89398 -11073.28130 -2749.88460 -6850.10518       (-77.129,-358.081) (-1741.596,-318.968) (-234.556,-616.499)      115.5
22    941.09889 3363.78982 1175.30256 -11063.68651 -2747.61943 -6843.21101       (-75.677,-357.060) (-1744.073,-321.337) (-234.204,-620.401)      121
23    939.86008 3360.09919 1173.71114 -11054.09172 -2745.35426 -6836.31684       (-74.226,-356.039) (-1746.550,-323.706) (-233.851,-624.304)      126.5
24    938.62127 3356.40855 1172.11972 -11044.49693 -2743.08908 -6829.42267       (-72.775,-355.019) (-1749.027,-326.075) (-233.498,-628.206)      132
25    937.38246 3352.71792 1170.52830 -11034.90214 -2740.82391 -6822.52849       (-71.323,-353.998) (-1751.504,-328.444) (-233.146,-632.109)      137.5
26    936.14364 3349.02728 1168.93688 -11025.30735 -2738.55874 -6815.63432       (-69.872,-352.977) (-1753.981,-330.813) (-232.793,-636.011)      143
27    934.90483 3345.33664 1167.34546 -11015.71256 -2736.29357 -6808.74015       (-68.421,-351.957) (-1756.458,-333.182) (-232.441,-639.914)      148.5
28    933.66602 3341.64601 1165.75404 -11006.11777 -2734.02839 -6801.84598       (-66.970,-350.936) (-1758.936,-335.551) (-232.088,-643.817)      154
29    932.42721 3337.95537 1164.16262 -10996.52298 -2731.76322 -6794.95181       (-65.518,-349.915) (-1761.413,-337.920) (-231.735,-647.719)      159.5
30    931.18839 3334.26474 1162.57120 -10986.92819 -2729.49805 -6788.05763       (-64.067,-348.895) (-1763.890,-340.289) (-231.383,-651.622)      165
31    929.94958 3330.57410 1160.97978 -10977.33340 -2727.23287 -6781.16346       (-62.616,-347.874) (-1766.367,-342.657) (-231.030,-655.524)      170.5
32    928.71077 3326.88347 1159.38836 -10967.73861 -2724.96770 -6774.26929       (-61.165,-346.853) (-1768.844,-345.026) (-230.678,-659.427)      176
33    927.47196 3323.19283 1157.79693 -10958.14382 -2722.70253 -6767.37512       (-59.713,-345.833) (-1771.321,-347.395) (-230.325,-663.329)      181.5
34    926.23315 3319.50220 1156.20551 -10948.54902 -2720.43736 -6760.48095       (-58.262,-344.812) (-1773.798,-349.764) (-229.972,-667.232)      187
35    924.99433 3315.81156 1154.61409 -10938.95423 -2718.17218 -6753.58678       (-56.811,-343.791) (-1776.275,-352.133) (-229.620,-671.134)      192.5
36    923.75552 3312.12093 1153.02267 -10929.35944 -2715.90701 -6746.69260       (-55.360,-342.770) (-1778.753,-354.502) (-229.267,-675.037)      198
37    922.51671 3308.43029 1151.43125 -10919.76465 -2713.64184 -6739.79843       (-53.908,-341.750) (-1781.230,-356.871) (-228.915,-678.939)      203.5
38    921.27790 3304.73965 1149.83983 -10910.16986 -2711.37667 -6732.90426       (-52.457,-340.729) (-1783.707,-359.240) (-228.562,-682.842)      209
39    920.03909 3301.04902 1148.24841 -10900.57507 -2709.11149 -6726.01009       (-51.006,-339.708) (-1786.184,-361.609) (-228.209,-686.744)      214.5
40    918.80027 3297.35838 1146.65699 -10890.98028 -2706.84632 -6719.11592       (-49.555,-338.688) (-1788.661,-363.978) (-227.857,-690.647)      220
41    917.56146 3293.66775 1145.06557 -10881.38549 -2704.58115 -6712.22174       (-48.103,-337.667) (-1791.138,-366.347) (-227.504,-694.549)      225.5
42    916.32265 3289.97711 1143.47415 -10871.79070 -2702.31598 -6705.32757       (-46.652,-336.646) (-1793.615,-368.716) (-227.151,-698.452)      231
43    915.08384 3286.28648 1141.88273 -10862.19591 -2700.05080 -6698.43340       (-45.201,-335.626) (-1796.092,-371.085) (-226.799,-702.354)      236.5
44    913.84503 3282.59584 1140.29131 -10852.60112 -2697.78563 -6691.53923       (-43.749,-334.605) (-1798.569,-373.454) (-226.446,-706.257)      242
45    912.60621 3278.90521 1138.69989 -10843.00633 -2695.52046 -6684.64506       (-42.298,-333.584) (-1801.047,-375.823) (-226.094,-710.159)      247.5
46    911.36740 3275.21457 1137.10847 -10833.41154 -2693.25529 -6677.75088       (-40.847,-332.564) (-1803.524,-378.191) (-225.741,-714.062)      253
47    910.12859 3271.52393 1135.51704 -10823.81675 -2690.99011 -6670.85671       (-39.396,-331.543) (-1806.001,-380.560) (-225.388,-717.965)      258.5
48    908.88978 3267.83330 1133.92562 -10814.22196 -2688.72494 -6663.96254       (-37.944,-330.522) (-1808.478,-382.929) (-225.036,-721.867)      264
49    907.65096 3264.14266 1132.33420 -10804.62717 -2686.45977 -6657.06837       (-36.493,-329.501) (-1810.955,-385.298) (-224.683,-725.770)      269.5
50    906.41215 3260.45203 1130.74278 -10795.03238 -2684.19460 -6650.17420       (-35.042,-328.481) (-1813.432,-387.667) (-224.331,-729.672)      275
51    905.17334 3256.76139 1129.15136 -10785.43759 -2681.92942 -6643.28002       (-33.591,-327.460) (-1815.909,-390.036) (-223.978,-733.575)      280.5
52    903.93453 3253.07076 1127.55994 -10775.84280 -2679.66425 -6636.38585       (-32.139,-326.439) (-1818.386,-392.405) (-223.625,-737.477)      286
53    902.69572 3249.38012 1125.96852 -10766.24801 -2677.39908 -6629.49168       (-30.688,-325.419) (-1820.863,-394.774) (-223.273,-741.380)      291.5
54    901.45690 3245.68949 1124.37710 -10756.65322 -2675.13391 -6622.59751       (-29.237,-324.398) (-1823.341,-397.143) (-222.920,-745.282)      297
55    900.21809 3241.99885 1122.78568 -10747.05843 -2672.86873 -6615.70334       (-27.786,-323.377) (-1825.818,-399.512) (-222.568,-749.185)      302.5
56    898.97928 3238.30822 1121.19426 -10737.46364 -2670.60356 -6608.80916       (-26.334,-322.357) (-1828.295,-401.881) (-222.215,-753.087)      308
57    897.74047 3234.61758 1119.60284 -10727.86885 -2668.33839 -6601.91499       (-24.883,-321.336) (-1830.772,-404.250) (-221.862,-756.990)      313.5
58    896.50166 3230.92694 1118.01142 -10718.27406 -2666.07321 -6595.02082       (-23.432,-320.315) (-1833.249,-406.619) (-221.510,-760.892)      319
59    895.26284 3227.23631 1116.42000 -10708.67927 -2663.80804 -6588.12665       (-21.980,-319.295) (-1835.726,-408.988) (-221.157,-764.795)      324.5
60    894.02403 3223.54567 1114.82858 -10699.08448 -2661.54287 -6581.23248       (-20.529,-318.274) (-1838.203,-411.356) (-220.805,-768.697)      330
61    892.78522 3219.85504 1113.23716 -10689.48969 -2659.27770 -6574.33831       (-19.078,-317.253) (-1840.680,-413.725) (-220.452,-772.600)      335.5
62    891.54641 3216.16440 1111.64573 -10679.89490 -2657.01252 -6567.44413       (-17.627,-316.232) (-1843.158,-416.094) (-220.099,-776.502)      341
63    890.30760 3212.47377 1110.05431 -10670.30011 -2654.74735 -6560.54996       (-16.175,-315.212) (-1845.635,-418.463) (-219.747,-780.405)      346.5
64    889.06878 3208.78313 1108.46289 -10660.70532 -2652.48218 -6553.65579       (-14.724,-314.191) (-1848.112,-420.832) (-219.394,-784.307)      352
65    887.82997 3205.09250 1106.87147 -10651.11053 -2650.21701 -6546.76162       (-13.273,-313.170) (-1850.589,-423.201) (-219.042,-788.210)      357.5
66    886.59116 3201.40186 1105.28005 -10641.51574 -2647.95183 -6539.86745       (-11.822,-312.150) (-1853.066,-425.570) (-218.689,-792.113)      363
67    885.35235 3197.71122 1103.68863 -10631.92095 -2645.68666 -6532.97327       (-10.370,-311.129) (-1855.543,-427.939) (-218.336,-796.015)      368.5
68    884.11353 3194.02059 1102.09721 -10622.32615 -2643.42149 -6526.07910       (-8.919,-310.108) (-1858.020,-430.308) (-217.984,-799.918)      374
69    882.87472 3190.32995 1100.50579 -10612.73136 -2641.15632 -6519.18493       (-7.468,-309.088) (-1860.497,-432.677) (-217.631,-803.820)      379.5
70    881.63591 3186.63932 1098.91437 -10603.13657 -2638.89114 -6512.29076       (-6.017,-308.067) (-1862.974,-435.046) (-217.278,-807.723)      385
71    880.39710 3182.94868 1097.32295 -10593.54178 -2636.62597 -6505.39659       (-4.565,-307.046) (-1865.452,-437.415) (-216.926,-811.625)      390.5
72    879.15829 3179.25805 1095.73153 -10583.94699 -2634.36080 -6498.50241       (-3.114,-306.025) (-1867.929,-439.784) (-216.573,-815.528)      396
73    877.91947 3175.56741 1094.14011 -10574.35220 -2632.09563 -6491.60824       (-1.663,-305.005) (-1870.406,-442.153) (-216.221,-819.430)      401.5
74    876.68066 3171.87678 1092.54869 -10564.75741 -2629.83045 -6484.71407       (-0.212,-303.984) (-1872.883,-444.522) (-215.868,-823.333)      407
75    875.44185 3168.18614 1090.95727 -10555.16262 -2627.56528 -6477.81990       (-1.240,-304.203) (-1874.120,-214.276) (-445.651,-825.996)      410.381
76    874.20304 3164.49551 1089.36584 -10545.56783 -2625.30011 -6470.92573       (-2.691,-304.634) (-1875.146,-212.472) (-446.568,-828.447)      413.411
77    872.96423 3160.80487 1087.77442 -10535.97304 -2623.03494 -6464.03155       (-4.142,-305.064) (-1876.172,-210.668) (-447.486,-830.898)      416.45
78    871.72541 3157.11423 1086.18300 -10526.37825 -2620.76976 -6457.13738       (-5.594,-305.495) (-1877.198,-208.864) (-448.404,-833.349)      419.5
79    870.48660 3153.42360 1084.59158 -10516.78346 -2618.50459 -6450.24321       (-7.045,-305.925) (-1878.224,-207.060) (-449.321,-835.801)      422.56
80    869.24779 3149.73296 1083.00016 -10507.18867 -2616.23942 -6443.34904       (-8.496,-306.356) (-1879.250,-205.256) (-450.239,-838.252)      425.629
81    868.00898 3146.04233 1081.40874 -10497.59388 -2613.97424 -6436.45487       (-9.947,-306.787) (-1880.275,-203.452) (-451.157,-840.703)      428.708
82    866.77017 3142.35169 1079.81732 -10487.99909 -2611.70907 -6429.56070       (-11.399,-307.217) (-1881.301,-201.649) (-452.074,-843.154)      431.795
83    865.53135 3138.66106 1078.22590 -10478.40430 -2609.44390 -6422.66652       (-12.850,-307.648) (-1882.327,-199.845) (-452.992,-845.606)      434.892
84    864.29254 3134.97042 1076.63448 -10468.80951 -2607.17873 -6415.77235       (-14.301,-308.078) (-1883.353,-198.041) (-453.910,-848.057)      437.998
85    863.05373 3131.27979 1075.04306 -10459.21472 -2604.91355 -6408.87818       (-15.752,-308.509) (-1884.379,-196.237) (-454.827,-850.508)      441.112
86    861.81492 3127.58915 1073.45164 -10449.61993 -2602.64838 -6401.98401       (-17.204,-308.939) (-1885.405,-194.433) (-455.745,-852.959)      444.235
87    860.57610 3123.89851 1071.86022 -10440.02514 -2600.38321 -6395.08984       (-18.655,-309.370) (-1886.431,-192.629) (-456.663,-855.411)      447.366
88    859.33729 3120.20788 1070.26880 -10430.43035 -2598.11804 -6388.19566       (-20.106,-309.801) (-1887.456,-190.825) (-457.580,-857.862)      450.505
89    858.09848 3116.51724 1068.67738 -10420.83556 -2595.85286 -6381.30149       (-21.557,-310.231) (-1888.482,-189.021) (-458.498,-860.313)      453.652
90    856.85967 3112.82661 1067.08595 -10411.24077 -2593.58769 -6374.40732       (-23.009,-310.662) (-1889.508,-187.218) (-459.416,-862.764)      456.806
91    855.62086 3109.13597 1065.49453 -10401.64598 -2591.32252 -6367.51315       (-24.460,-311.092) (-1890.534,-185.414) (-460.333,-865.216)      459.969
92    854.38204 3105.44534 1063.90311 -10392.05119 -2589.05735 -6360.61898       (-25.911,-311.523) (-1891.560,-183.610) (-461.251,-867.667)      463.138
93    853.14323 3101.75470 1062.31169 -10382.45640 -2586.79217 -6353.72480       (-27.362,-311.953) (-1892.586,-181.806) (-462.169,-870.118)      466.316
94    851.90442 3098.06407 1060.72027 -10372.86161 -2584.52700 -6346.83063       (-28.814,-312.384) (-1893.611,-180.002) (-463.086,-872.570)      469.5
95    850.66561 3094.37343 1059.12885 -10363.26682 -2582.26183 -6339.93646       (-30.265,-312.815) (-1894.637,-178.198) (-464.004,-875.021)      472.691
96    849.42680 3090.68280 1057.53743 -10353.67203 -2579.99666 -6333.04229       (-31.716,-313.245) (-1895.663,-176.394) (-464.922,-877.472)      475.889
97    848.18798 3086.99216 1055.94601 -10344.07724 -2577.73148 -6326.14812       (-33.168,-313.676) (-1896.689,-174.590) (-465.839,-879.923)      479.094
98    846.94917 3083.30152 1054.35459 -10334.48245 -2575.46631 -6319.25394       (-34.619,-314.106) (-1897.715,-172.787) (-466.757,-882.375)      482.305
99    845.71036 3079.61089 1052.76317 -10324.88766 -2573.20114 -6312.35977       (-36.070,-314.537) (-1898.741,-170.983) (-467.675,-884.826)      485.523
100    844.47155 3075.92025 1051.17175 -10315.29287 -2570.93597 -6305.46560       (-37.521,-314.967) (-1899.767,-169.179) (-468.592,-887.277)      488.747
101    843.23274 3072.22962 1049.58033 -10305.69807 -2568.67079 -6298.57143       (-38.973,-315.398) (-1900.792,-167.375) (-469.510,-889.728)      491.67
102    841.99392 3068.53898 1047.98891 -10296.10328 -2566.40562 -6291.67726       (-40.424,-315.829) (-1901.818,-165.571) (-470.428,-892.180)      494.427
103    840.75511 3064.84835 1046.39749 -10286.50849 -2564.14045 -6284.78308       (-41.875,-316.259) (-1902.844,-163.767) (-471.345,-894.631)      497.196
104    839.51630 3061.15771 1044.80607 -10276.91370 -2561.87528 -6277.88891       (-43.326,-316.690) (-1903.870,-161.963) (-472.263,-897.082)      499.976
105    838.27749 3057.46708 1043.21464 -10267.31891 -2559.61010 -6270.99474       (-44.778,-317.120) (-1904.896,-160.160) (-473.181,-899.533)      502.768
106    837.03867 3053.77644 1041.62322 -10257.72412 -2557.34493 -6264.10057       (-46.229,-317.551) (-1905.922,-158.356) (-474.098,-901.985)      505.571
107    835.79986 3050.08580 1040.03180 -10248.12933 -2555.07976 -6257.20640       (-47.680,-317.981) (-1906.948,-156.552) (-475.016,-904.436)      508.385
108    834.56105 3046.39517 1038.44038 -10238.53454 -2552.81458 -6250.31223       (-49.131,-318.412) (-1907.973,-154.748) (-475.934,-906.887)      511.21
109    833.32224 3042.70453 1036.84896 -10228.93975 -2550.54941 -6243.41805       (-50.583,-318.843) (-1908.999,-152.944) (-476.851,-909.338)      514.045
110    832.08343 3039.01390 1035.25754 -10219.34496 -2548.28424 -6236.52388       (-52.034,-319.273) (-1910.025,-151.140) (-477.769,-911.790)      516.891
111    830.84461 3035.32326 1033.66612 -10209.75017 -2546.01907 -6229.62971       (-53.485,-319.704) (-1911.051,-149.336) (-478.687,-914.241)      519.747
112    829.60580 3031.63263 1032.07470 -10200.15538 -2543.75389 -6222.73554       (-54.936,-320.134) (-1912.077,-147.532) (-479.604,-916.692)      522.614
113    828.36699 3027.94199 1030.48328 -10190.56059 -2541.48872 -6215.84137       (-56.388,-320.565) (-1913.103,-145.729) (-480.522,-919.144)      525.49
114    827.12818 3024.25136 1028.89186 -10180.96580 -2539.22355 -6208.94719       (-57.839,-320.995) (-1914.129,-143.925) (-481.440,-921.595)      528.376
115    825.88937 3020.56072 1027.30044 -10171.37101 -2536.95838 -6202.05302       (-59.290,-321.426) (-1915.154,-142.121) (-482.358,-924.046)      531.271
116    824.65055 3016.87009 1025.70902 -10161.77622 -2534.69320 -6195.15885       (-60.742,-321.856) (-1916.180,-140.317) (-483.275,-926.497)      534.177
117    823.41174 3013.17945 1024.11760 -10152.18143 -2532.42803 -6188.26468       (-62.193,-322.287) (-1917.206,-138.513) (-484.193,-928.949)      537.091
118    822.17293 3009.48881 1022.52618 -10142.58664 -2530.16286 -6181.37051       (-63.644,-322.718) (-1918.232,-136.709) (-485.111,-931.400)      540.015
119    820.93412 3005.79818 1020.93475 -10132.99185 -2527.89769 -6174.47633       (-65.095,-323.148) (-1919.258,-134.905) (-486.028,-933.851)      542.947
120    819.69530 3002.10754 1019.34333 -10123.39706 -2525.63251 -6167.58216       (-66.547,-323.579) (-1920.284,-133.101) (-486.946,-936.302)      545.889
121    818.45649 2998.41691 1017.75191 -10113.80227 -2523.36734 -6160.68799       (-67.998,-324.009) (-1921.309,-131.298) (-487.864,-938.754)      548.839
122    817.21768 2994.72627 1016.16049 -10104.20748 -2521.10217 -6153.79382       (-69.449,-324.440) (-1922.335,-129.494) (-488.781,-941.205)      551.798
123    815.97887 2991.03564 1014.56907 -10094.61269 -2518.83700 -6146.89965       (-70.900,-324.870) (-1923.361,-127.690) (-489.699,-943.656)      554.766
124    814.74006 2987.34500 1012.97765 -10085.01790 -2516.57182 -6140.00547       (-72.352,-325.301) (-1924.387,-125.886) (-490.617,-946.107)      557.741
125    813.50124 2983.65437 1011.38623 -10075.42311 -2514.30665 -6133.11130       (-73.803,-325.732) (-1925.413,-124.082) (-491.534,-948.559)      560.725
126    812.26243 2979.96373 1009.79481 -10065.82832 -2512.04148 -6126.21713       (-75.254,-326.162) (-1926.439,-122.278) (-492.452,-951.010)      563.717
127    811.02362 2976.27309 1008.20339 -10056.23353 -2509.77631 -6119.32296       (-76.705,-326.593) (-1927.465,-120.474) (-493.370,-953.461)      566.717
128    809.78481 2972.58246 1006.61197 -10046.63874 -2507.51113 -6112.42879       (-78.157,-327.023) (-1928.490,-118.670) (-494.287,-955.912)      569.725
129    808.54600 2968.89182 1005.02055 -10037.04395 -2505.24596 -6105.53462       (-79.608,-327.454) (-1929.516,-116.867) (-495.205,-958.364)      572.74
130    807.30718 2965.20119 1003.42913 -10027.44916 -2502.98079 -6098.64044       (-81.059,-327.884) (-1930.542,-115.063) (-496.123,-960.815)      575.763
131    806.06837 2961.51055 1001.83771 -10017.85437 -2500.71562 -6091.74627       (-82.511,-328.315) (-1931.568,-113.259) (-497.040,-963.266)      578.793
132    804.82956 2957.81992 1000.24629 -10008.25958 -2498.45044 -6084.85210       (-83.962,-328.746) (-1932.594,-111.455) (-497.958,-965.718)      581.831
133    803.59075 2954.12928 998.65487 -9998.66479 -2496.18527 -6077.95793       (-85.413,-329.176) (-1933.620,-109.651) (-498.876,-968.169)      584.876
134    802.35194 2950.43865 997.06344 -9989.07000 -2493.92010 -6071.06376       (-86.864,-329.607) (-1934.646,-107.847) (-499.793,-970.620)      587.928
135    801.11312 2946.74801 995.47202 -9979.47520 -2491.65492 -6064.16958       (-88.316,-330.037) (-1935.671,-106.043) (-500.711,-973.071)      590.987
136    799.87431 2943.05738 993.88060 -9969.88041 -2489.38975 -6057.27541       (-89.767,-330.468) (-1936.697,-104.239) (-501.629,-975.523)      594.053
137    798.63550 2939.36674 992.28918 -9960.28562 -2487.12458 -6050.38124       (-91.218,-330.898) (-1937.723,-102.436) (-502.546,-977.974)      597.126
138    797.39669 2935.67610 990.69776 -9950.69083 -2484.85941 -6043.48707       (-92.669,-331.329) (-1938.749,-100.632) (-503.464,-980.425)      600.205
139    796.15787 2931.98547 989.10634 -9941.09604 -2482.59423 -6036.59290       (-94.121,-331.760) (-1939.775,-98.828) (-504.382,-982.876)      603.291
140    794.91906 2928.29483 987.51492 -9931.50125 -2480.32906 -6029.69872       (-95.572,-332.190) (-1940.801,-97.024) (-505.299,-985.328)      606.384
141    793.68025 2924.60420 985.92350 -9921.90646 -2478.06389 -6022.80455       (-97.023,-332.621) (-1941.826,-95.220) (-506.217,-987.779)      609.482
142    792.44144 2920.91356 984.33208 -9912.31167 -2475.79872 -6015.91038       (-98.474,-333.051) (-1942.852,-93.416) (-507.135,-990.230)      612.587
143    791.20263 2917.22293 982.74066 -9902.71688 -2473.53354 -6009.01621       (-99.926,-333.482) (-1943.878,-91.612) (-508.052,-992.681)      615.699
144    789.96381 2913.53229 981.14924 -9893.12209 -2471.26837 -6002.12204       (-101.377,-333.912) (-1944.904,-89.808) (-508.970,-995.133)      618.816
145    788.72500 2909.84166 979.55782 -9883.52730 -2469.00320 -5995.22786       (-102.828,-334.343) (-1945.930,-88.005) (-509.888,-997.584)      621.939
146    787.48619 2906.15102 977.96640 -9873.93251 -2466.73803 -5988.33369       (-104.279,-334.774) (-1946.956,-86.201) (-510.805,-1000.035)      625.069
147    786.24738 2902.46038 976.37498 -9864.33772 -2464.47285 -5981.43952       (-105.731,-335.204) (-1947.982,-84.397) (-511.723,-1002.486)      628.204
148    785.00857 2898.76975 974.78355 -9854.74293 -2462.20768 -5974.54535       (-107.182,-335.635) (-1949.007,-82.593) (-512.641,-1004.938)      631.345
149    783.76975 2895.07911 973.19213 -9845.14814 -2459.94251 -5967.65118       (-108.633,-336.065) (-1950.033,-80.789) (-513.558,-1007.389)      634.491
150    782.53094 2891.38848 971.60071 -9835.55335 -2457.67734 -5960.75700       (-110.085,-336.496) (-1951.059,-78.985) (-514.476,-1009.840)      637.643
151    781.29213 2887.69784 970.00929 -9825.95856 -2455.41216 -5953.86283       (-111.536,-336.926) (-1952.085,-77.181) (-515.394,-1012.292)      640.801
152    780.05332 2884.00721 968.41787 -9816.36377 -2453.14699 -5946.96866       (-112.987,-337.357) (-1953.111,-75.378) (-516.311,-1014.743)      643.964
153    778.81451 2880.31657 966.82645 -9806.76898 -2450.88182 -5940.07449       (-114.438,-337.788) (-1954.137,-73.574) (-517.229,-1017.194)      647.132
154    777.57569 2876.62594 965.23503 -9797.17419 -2448.61665 -5933.18032       (-115.890,-338.218) (-1955.163,-71.770) (-518.147,-1019.645)      650.305
155    776.33688 2872.93530 963.64361 -9787.57940 -2446.35147 -5926.28615       (-117.341,-338.649) (-1956.188,-69.966) (-519.064,-1022.097)      653.484
156    775.09807 2869.24467 962.05219 -9777.98461 -2444.08630 -5919.39197       (-118.792,-339.079) (-1957.214,-68.162) (-519.982,-1024.548)      656.668
157    773.85926 2865.55403 960.46077 -9768.38982 -2441.82113 -5912.49780       (-120.243,-339.510) (-1958.240,-66.358) (-520.900,-1026.999)      659.856
158    772.62044 2861.86339 958.86935 -9758.79503 -2439.55595 -5905.60363       (-121.695,-339.940) (-1959.266,-64.554) (-521.817,-1029.450)      663.05
159    771.38163 2858.17276 957.27793 -9749.20024 -2437.29078 -5898.70946       (-123.146,-340.371) (-1960.292,-62.750) (-522.735,-1031.902)      666.249
160    770.14282 2854.48212 955.68651 -9739.60545 -2435.02561 -5891.81529       (-124.597,-340.802) (-1961.318,-60.947) (-523.653,-1034.353)      669.452
161    768.90401 2850.79149 954.09509 -9730.01066 -2432.76044 -5884.92111       (-126.048,-341.232) (-1962.344,-59.143) (-524.570,-1036.804)      672.66
162    767.66520 2847.10085 952.50367 -9720.41587 -2430.49526 -5878.02694       (-127.500,-341.663) (-1963.369,-57.339) (-525.488,-1039.255)      675.873
163    766.42638 2843.41022 950.91224 -9710.82108 -2428.23009 -5871.13277       (-128.951,-342.093) (-1964.395,-55.535) (-526.406,-1041.707)      679.09
164    765.18757 2839.71958 949.32082 -9701.22629 -2425.96492 -5864.23860       (-130.402,-342.524) (-1965.421,-53.731) (-527.323,-1044.158)      682.312
165    763.94876 2836.02895 947.72940 -9691.63150 -2423.69975 -5857.34443       (-131.853,-342.954) (-1966.447,-51.927) (-528.241,-1046.609)      685.539
166    762.70995 2832.33831 946.13798 -9682.03671 -2421.43457 -5850.45025       (-133.305,-343.385) (-1967.473,-50.123) (-529.159,-1049.060)      688.77
167    761.47114 2828.64767 944.54656 -9672.44192 -2419.16940 -5843.55608       (-134.756,-343.816) (-1968.499,-48.319) (-530.076,-1051.512)      692.005
168    760.23232 2824.95704 942.95514 -9662.84712 -2416.90423 -5836.66191       (-136.207,-344.246) (-1969.524,-46.516) (-530.994,-1053.963)      695.244
169    758.99351 2821.26640 941.36372 -9653.25233 -2414.63906 -5829.76774       (-137.659,-344.677) (-1970.550,-44.712) (-531.912,-1056.414)      698.488
170    757.75470 2817.57577 939.77230 -9643.65754 -2412.37388 -5822.87357       (-139.110,-345.107) (-1971.576,-42.908) (-532.829,-1058.866)      701.736
171    756.51589 2813.88513 938.18088 -9634.06275 -2410.10871 -5815.97939       (-140.561,-345.538) (-1972.602,-41.104) (-533.747,-1061.317)      704.988
172    755.27708 2810.19450 936.58946 -9624.46796 -2407.84354 -5809.08522       (-142.012,-345.968) (-1973.628,-39.300) (-534.665,-1063.768)      708.244
173    754.03826 2806.50386 934.99804 -9614.87317 -2405.57837 -5802.19105       (-143.464,-346.399) (-1974.654,-37.496) (-535.582,-1066.219)      711.504
174    752.79945 2802.81323 933.40662 -9605.27838 -2403.31319 -5795.29688       (-144.915,-346.830) (-1975.680,-35.692) (-536.500,-1068.671)      714.768
175    751.56064 2799.12259 931.81520 -9595.68359 -2401.04802 -5788.40271       (-146.366,-347.260) (-1976.705,-33.888) (-537.418,-1071.122)      718.036
176    750.32183 2795.43196 930.22378 -9586.08880 -2398.78285 -5781.50854       (-147.817,-347.691) (-1977.731,-32.085) (-538.335,-1073.573)      721.308
