2BOUNDS_2018-03-07.14_32_48.313_.txt     Output is probe cell, reduced cell, NCDist distance between
47     15.37863 -12.02285 -27.76040  -1.12274 -34.07720 -14.54675       (-7.003,-16.501) (-0.832,-11.987) (-10.718,-3.356)      1.56129
48     15.36130 -12.01672 -27.74195  -1.13308 -34.05908 -14.53555       (-7.021,-16.494) (-0.826,-12.009) (-10.729,-3.345)      1.59451
49     15.34397 -12.01059 -27.72350  -1.14343 -34.04096 -14.52435       (-7.038,-16.487) (-0.820,-12.030) (-10.740,-3.333)      1.62773
50     15.32664 -12.00446 -27.70505  -1.15377 -34.02285 -14.51314       (-7.055,-16.480) (-0.813,-12.052) (-10.751,-3.322)      1.66095
51     15.30931 -11.99833 -27.68660  -1.16412 -34.00473 -14.50194       (-7.073,-16.473) (-0.807,-12.073) (-10.763,-3.311)      1.69417
52     15.29198 -11.99221 -27.66815  -1.17446 -33.98661 -14.49074       (-7.090,-16.466) (-0.801,-12.095) (-10.774,-3.300)      1.72739
53     15.27465 -11.98608 -27.64970  -1.18481 -33.96849 -14.47954       (-7.107,-16.459) (-0.795,-12.117) (-10.785,-3.289)      1.76061
54     15.25732 -11.97995 -27.63124  -1.19515 -33.95038 -14.46834       (-7.125,-16.452) (-0.789,-12.138) (-10.796,-3.277)      1.79383
55     15.23999 -11.97382 -27.61279  -1.20550 -33.93226 -14.45713       (-7.142,-16.445) (-0.783,-12.160) (-10.807,-3.266)      1.82705
56     15.22266 -11.96769 -27.59434  -1.21584 -33.91414 -14.44593       (-7.159,-16.438) (-0.777,-12.182) (-10.818,-3.255)      1.86027
57     15.20533 -11.96156 -27.57589  -1.22619 -33.89603 -14.43473       (-7.177,-16.432) (-0.771,-12.203) (-10.829,-3.244)      1.89348
58     15.18800 -11.95544 -27.55744  -1.23653 -33.87791 -14.42353       (-7.194,-16.425) (-0.764,-12.225) (-10.841,-3.233)      1.9267
59     15.17067 -11.94931 -27.53899  -1.24687 -33.85979 -14.41232       (-7.211,-16.418) (-0.758,-12.246) (-10.852,-3.221)      1.95992
60     15.15334 -11.94318 -27.52054  -1.25722 -33.84167 -14.40112       (-7.229,-16.411) (-0.752,-12.268) (-10.863,-3.210)      1.99314
61     15.13601 -11.93705 -27.50208  -1.26756 -33.82356 -14.38992       (-7.246,-16.404) (-0.746,-12.290) (-10.874,-3.199)      2.02636
62     15.11868 -11.93092 -27.48363  -1.27791 -33.80544 -14.37872       (-7.263,-16.397) (-0.740,-12.311) (-10.885,-3.188)      2.05958
63     15.10135 -11.92479 -27.46518  -1.28825 -33.78732 -14.36752       (-7.281,-16.390) (-0.734,-12.333) (-10.896,-3.177)      2.0928
64     15.08401 -11.91867 -27.44673  -1.29860 -33.76921 -14.35631       (-7.298,-16.383) (-0.728,-12.354) (-10.907,-3.165)      2.12602
65     15.06668 -11.91254 -27.42828  -1.30894 -33.75109 -14.34511       (-7.315,-16.376) (-0.722,-12.376) (-10.918,-3.154)      2.15924
66     15.04935 -11.90641 -27.40983  -1.31929 -33.73297 -14.33391       (-7.333,-16.369) (-0.715,-12.398) (-10.930,-3.143)      2.19246
67     15.03202 -11.90028 -27.39138  -1.32963 -33.71485 -14.32271       (-7.350,-16.362) (-0.709,-12.419) (-10.941,-3.132)      2.22568
68     15.01469 -11.89415 -27.37292  -1.33998 -33.69674 -14.31150       (-7.367,-16.355) (-0.703,-12.441) (-10.952,-3.121)      2.25889
69     14.99736 -11.88803 -27.35447  -1.35032 -33.67862 -14.30030       (-7.385,-16.348) (-0.697,-12.463) (-10.963,-3.109)      2.29211
70     14.98003 -11.88190 -27.33602  -1.36067 -33.66050 -14.28910       (-7.402,-16.341) (-0.691,-12.484) (-10.974,-3.098)      2.32533
71     14.96270 -11.87577 -27.31757  -1.37101 -33.64239 -14.27790       (-7.419,-16.334) (-0.685,-12.506) (-10.985,-3.087)      2.35855
72     14.94537 -11.86964 -27.29912  -1.38136 -33.62427 -14.26670       (-7.437,-16.327) (-0.679,-12.527) (-10.996,-3.076)      2.39177
73     14.92804 -11.86351 -27.28067  -1.39170 -33.60615 -14.25549       (-7.454,-16.320) (-0.673,-12.549) (-11.008,-3.065)      2.42499
74     14.91071 -11.85738 -27.26222  -1.40205 -33.58803 -14.24429       (-7.471,-16.313) (-0.666,-12.571) (-11.019,-3.053)      2.45821
75     14.89338 -11.85126 -27.24376  -1.41239 -33.56992 -14.23309       (-7.489,-16.306) (-0.660,-12.592) (-11.030,-3.042)      2.49143
76     14.87605 -11.84513 -27.22531  -1.42274 -33.55180 -14.22189       (-7.506,-16.299) (-0.654,-12.614) (-11.041,-3.031)      2.52465
77     14.85872 -11.83900 -27.20686  -1.43308 -33.53368 -14.21069       (-7.523,-16.292) (-0.648,-12.636) (-11.052,-3.020)      2.55787
78     14.84139 -11.83287 -27.18841  -1.44343 -33.51557 -14.19948       (-7.541,-16.285) (-0.642,-12.657) (-11.063,-3.009)      2.59108
79     14.82406 -11.82674 -27.16996  -1.45377 -33.49745 -14.18828       (-7.558,-16.278) (-0.636,-12.679) (-11.074,-2.997)      2.6243
80     14.80673 -11.82061 -27.15151  -1.46412 -33.47933 -14.17708       (-7.575,-16.271) (-0.630,-12.700) (-11.085,-2.986)      2.65752
81     14.78940 -11.81449 -27.13306  -1.47446 -33.46121 -14.16588       (-7.593,-16.264) (-0.624,-12.722) (-11.097,-2.975)      2.69074
82     14.77207 -11.80836 -27.11460  -1.48480 -33.44310 -14.15467       (-7.610,-16.257) (-0.617,-12.744) (-11.108,-2.964)      2.72396
83     14.75474 -11.80223 -27.09615  -1.49515 -33.42498 -14.14347       (-7.627,-16.250) (-0.611,-12.765) (-11.119,-2.953)      2.75718
84     14.73741 -11.79610 -27.07770  -1.50549 -33.40686 -14.13227       (-7.645,-16.243) (-0.605,-12.787) (-11.130,-2.941)      2.7904
85     14.72008 -11.78997 -27.05925  -1.51584 -33.38875 -14.12107       (-7.662,-16.236) (-0.599,-12.808) (-11.141,-2.930)      2.82362
86     14.70275 -11.78385 -27.04080  -1.52618 -33.37063 -14.10987       (-7.679,-16.229) (-0.593,-12.830) (-11.152,-2.919)      2.85684
87     14.68542 -11.77772 -27.02235  -1.53653 -33.35251 -14.09866       (-7.697,-16.222) (-0.587,-12.852) (-11.163,-2.908)      2.89006
88     14.66809 -11.77159 -27.00390  -1.54687 -33.33439 -14.08746       (-7.714,-16.215) (-0.581,-12.873) (-11.175,-2.896)      2.92327
89     14.65075 -11.76546 -26.98544  -1.55722 -33.31628 -14.07626       (-7.731,-16.208) (-0.574,-12.895) (-11.186,-2.885)      2.95649
90     14.63342 -11.75933 -26.96699  -1.56756 -33.29816 -14.06506       (-7.749,-16.201) (-0.568,-12.917) (-11.197,-2.874)      2.98971
91     14.61609 -11.75320 -26.94854  -1.57791 -33.28004 -14.05386       (-7.766,-16.194) (-0.562,-12.938) (-11.208,-2.863)      3.02293
92     14.59876 -11.74708 -26.93009  -1.58825 -33.26193 -14.04265       (-7.783,-16.187) (-0.556,-12.960) (-11.219,-2.852)      3.05615
93     14.58143 -11.74095 -26.91164  -1.59860 -33.24381 -14.03145       (-7.800,-16.180) (-0.550,-12.981) (-11.230,-2.840)      3.08937
94     14.56410 -11.73482 -26.89319  -1.60894 -33.22569 -14.02025       (-7.818,-16.173) (-0.544,-13.003) (-11.241,-2.829)      3.12259
95     14.54677 -11.72869 -26.87474  -1.61929 -33.20757 -14.00905       (-7.835,-16.166) (-0.538,-13.025) (-11.253,-2.818)      3.15581
96     14.52944 -11.72256 -26.85628  -1.62963 -33.18946 -13.99784       (-7.852,-16.159) (-0.532,-13.046) (-11.264,-2.807)      3.18903
97     14.51211 -11.71643 -26.83783  -1.63998 -33.17134 -13.98664       (-7.870,-16.152) (-0.525,-13.068) (-11.275,-2.796)      3.22225
98     14.49478 -11.71031 -26.81938  -1.65032 -33.15322 -13.97544       (-7.887,-16.145) (-0.519,-13.089) (-11.286,-2.784)      3.25547
99     14.47745 -11.70418 -26.80093  -1.66067 -33.13511 -13.96424       (-7.904,-16.138) (-0.513,-13.111) (-11.297,-2.773)      3.28868
100     14.46012 -11.69805 -26.78248  -1.67101 -33.11699 -13.95304       (-7.922,-16.131) (-0.507,-13.133) (-11.308,-2.762)      3.3219
101     14.44279 -11.69192 -26.76403  -1.68136 -33.09887 -13.94183       (-7.939,-16.124) (-0.501,-13.154) (-11.319,-2.751)      3.35512
102     14.42546 -11.68579 -26.74558  -1.69170 -33.08075 -13.93063       (-7.956,-16.117) (-0.495,-13.176) (-11.330,-2.740)      3.38834
103     14.40813 -11.67967 -26.72712  -1.70205 -33.06264 -13.91943       (-7.974,-16.110) (-0.489,-13.198) (-11.342,-2.728)      3.42156
104     14.39080 -11.67354 -26.70867  -1.71239 -33.04452 -13.90823       (-7.991,-16.103) (-0.483,-13.219) (-11.353,-2.717)      3.45478
105     14.37347 -11.66741 -26.69022  -1.72273 -33.02640 -13.89702       (-8.008,-16.096) (-0.476,-13.241) (-11.364,-2.706)      3.488
106     14.35614 -11.66128 -26.67177  -1.73308 -33.00829 -13.88582       (-8.026,-16.089) (-0.470,-13.262) (-11.375,-2.695)      3.52122
107     14.33881 -11.65515 -26.65332  -1.74342 -32.99017 -13.87462       (-8.043,-16.082) (-0.464,-13.284) (-11.386,-2.684)      3.55444
108     14.32148 -11.64902 -26.63487  -1.75377 -32.97205 -13.86342       (-8.060,-16.075) (-0.458,-13.306) (-11.397,-2.672)      3.58766
109     14.30415 -11.64290 -26.61642  -1.76411 -32.95393 -13.85222       (-8.078,-16.068) (-0.452,-13.327) (-11.408,-2.661)      3.62087
110     14.28682 -11.63677 -26.59796  -1.77446 -32.93582 -13.84101       (-8.095,-16.061) (-0.446,-13.349) (-11.420,-2.650)      3.65409
111     14.26949 -11.63064 -26.57951  -1.78480 -32.91770 -13.82981       (-8.112,-16.054) (-0.440,-13.371) (-11.431,-2.639)      3.68731
112     14.25216 -11.62451 -26.56106  -1.79515 -32.89958 -13.81861       (-8.130,-16.047) (-0.434,-13.392) (-11.442,-2.628)      3.72053
113     14.23483 -11.61838 -26.54261  -1.80549 -32.88147 -13.80741       (-8.147,-16.040) (-0.427,-13.414) (-11.453,-2.616)      3.75375
114     14.21749 -11.61225 -26.52416  -1.81584 -32.86335 -13.79621       (-8.164,-16.033) (-0.421,-13.435) (-11.464,-2.605)      3.78697
115     14.20016 -11.60613 -26.50571  -1.82618 -32.84523 -13.78500       (-8.182,-16.026) (-0.415,-13.457) (-11.475,-2.594)      3.82019
116     14.18283 -11.60000 -26.48726  -1.83653 -32.82711 -13.77380       (-8.199,-16.019) (-0.409,-13.479) (-11.486,-2.583)      3.85341
117     14.16550 -11.59387 -26.46880  -1.84687 -32.80900 -13.76260       (-8.216,-16.012) (-0.403,-13.500) (-11.497,-2.572)      3.88663
118     14.14817 -11.58774 -26.45035  -1.85722 -32.79088 -13.75140       (-8.234,-16.005) (-0.397,-13.522) (-11.509,-2.560)      3.91985
119     14.13084 -11.58161 -26.43190  -1.86756 -32.77276 -13.74019       (-8.251,-15.998) (-0.391,-13.543) (-11.520,-2.549)      3.95307
120     14.11351 -11.57549 -26.41345  -1.87791 -32.75465 -13.72899       (-8.268,-15.991) (-0.385,-13.565) (-11.531,-2.538)      3.98628
121     14.09618 -11.56936 -26.39500  -1.88825 -32.73653 -13.71779       (-8.286,-15.984) (-0.378,-13.587) (-11.542,-2.527)      4.0195
122     14.07885 -11.56323 -26.37655  -1.89860 -32.71841 -13.70659       (-8.303,-15.977) (-0.372,-13.608) (-11.553,-2.516)      4.05272
123     14.06152 -11.55710 -26.35810  -1.90894 -32.70030 -13.69539       (-8.320,-15.970) (-0.366,-13.630) (-11.564,-2.504)      4.08594
124     14.04419 -11.55097 -26.33964  -1.91929 -32.68218 -13.68418       (-8.338,-15.963) (-0.360,-13.652) (-11.575,-2.493)      4.11916
125     14.02686 -11.54484 -26.32119  -1.92963 -32.66406 -13.67298       (-8.355,-15.956) (-0.354,-13.673) (-11.587,-2.482)      4.15238
126     14.00953 -11.53872 -26.30274  -1.93998 -32.64594 -13.66178       (-8.372,-15.950) (-0.348,-13.695) (-11.598,-2.471)      4.1856
127     13.99220 -11.53259 -26.28429  -1.95032 -32.62783 -13.65058       (-8.390,-15.943) (-0.342,-13.716) (-11.609,-2.460)      4.21882
128     13.97487 -11.52646 -26.26584  -1.96066 -32.60971 -13.63937       (-8.407,-15.936) (-0.335,-13.738) (-11.620,-2.448)      4.25204
129     13.95754 -11.52033 -26.24739  -1.97101 -32.59159 -13.62817       (-8.424,-15.929) (-0.329,-13.760) (-11.631,-2.437)      4.28526
130     13.94021 -11.51420 -26.22894  -1.98135 -32.57348 -13.61697       (-8.442,-15.922) (-0.323,-13.781) (-11.642,-2.426)      4.31847
131     13.92288 -11.50807 -26.21048  -1.99170 -32.55536 -13.60577       (-8.459,-15.915) (-0.317,-13.803) (-11.653,-2.415)      4.35169
132     13.90555 -11.50195 -26.19203  -2.00204 -32.53724 -13.59457       (-8.476,-15.908) (-0.311,-13.824) (-11.665,-2.404)      4.38491
133     13.88822 -11.49582 -26.17358  -2.01239 -32.51912 -13.58336       (-8.494,-15.901) (-0.305,-13.846) (-11.676,-2.392)      4.41813
134     13.87089 -11.48969 -26.15513  -2.02273 -32.50101 -13.57216       (-8.511,-15.894) (-0.299,-13.868) (-11.687,-2.381)      4.45135
135     13.85356 -11.48356 -26.13668  -2.03308 -32.48289 -13.56096       (-8.528,-15.887) (-0.293,-13.889) (-11.698,-2.370)      4.48457
136     13.83623 -11.47743 -26.11823  -2.04342 -32.46477 -13.54976       (-8.546,-15.880) (-0.286,-13.911) (-11.709,-2.359)      4.51779
137     13.81890 -11.47131 -26.09978  -2.05377 -32.44666 -13.53856       (-8.563,-15.873) (-0.280,-13.933) (-11.720,-2.348)      4.55101
138     13.80157 -11.46518 -26.08132  -2.06411 -32.42854 -13.52735       (-8.580,-15.866) (-0.274,-13.954) (-11.731,-2.336)      4.58423
139     13.78423 -11.45905 -26.06287  -2.07446 -32.41042 -13.51615       (-8.598,-15.859) (-0.268,-13.976) (-11.742,-2.325)      4.61745
140     13.76690 -11.45292 -26.04442  -2.08480 -32.39230 -13.50495       (-8.615,-15.852) (-0.262,-13.997) (-11.754,-2.314)      4.65066
141     13.74957 -11.44679 -26.02597  -2.09515 -32.37419 -13.49375       (-8.632,-15.845) (-0.256,-14.019) (-11.765,-2.303)      4.68388
142     13.73224 -11.44066 -26.00752  -2.10549 -32.35607 -13.48254       (-8.650,-15.838) (-0.250,-14.041) (-11.776,-2.292)      4.7171
143     13.71491 -11.43454 -25.98907  -2.11584 -32.33795 -13.47134       (-8.667,-15.831) (-0.244,-14.062) (-11.787,-2.280)      4.75032
144     13.69758 -11.42841 -25.97062  -2.12618 -32.31984 -13.46014       (-8.684,-15.824) (-0.237,-14.084) (-11.798,-2.269)      4.78354
145     13.68025 -11.42228 -25.95216  -2.13653 -32.30172 -13.44894       (-8.702,-15.817) (-0.231,-14.106) (-11.809,-2.258)      4.81676
146     13.66292 -11.41615 -25.93371  -2.14687 -32.28360 -13.43774       (-8.719,-15.810) (-0.225,-14.127) (-11.820,-2.247)      4.84998
147     13.64559 -11.41002 -25.91526  -2.15722 -32.26548 -13.42653       (-8.736,-15.803) (-0.219,-14.149) (-11.832,-2.236)      4.8832
148     13.62826 -11.40389 -25.89681  -2.16756 -32.24737 -13.41533       (-8.754,-15.796) (-0.213,-14.170) (-11.843,-2.224)      4.91642
149     13.61093 -11.39777 -25.87836  -2.17790 -32.22925 -13.40413       (-8.771,-15.789) (-0.207,-14.192) (-11.854,-2.213)      4.94964
150     13.59360 -11.39164 -25.85991  -2.18825 -32.21113 -13.39293       (-8.788,-15.782) (-0.201,-14.214) (-11.865,-2.202)      4.98286
151     13.57627 -11.38551 -25.84146  -2.19859 -32.19302 -13.38173       (-8.806,-15.775) (-0.195,-14.235) (-11.876,-2.191)      5.01607
152     13.55894 -11.37938 -25.82300  -2.20894 -32.17490 -13.37052       (-8.823,-15.768) (-0.188,-14.257) (-11.887,-2.180)      5.04929
153     13.54161 -11.37325 -25.80455  -2.21928 -32.15678 -13.35932       (-8.840,-15.761) (-0.182,-14.278) (-11.898,-2.168)      5.08251
154     13.52428 -11.36713 -25.78610  -2.22963 -32.13866 -13.34812       (-8.858,-15.754) (-0.176,-14.300) (-11.910,-2.157)      5.11573
155     13.50695 -11.36100 -25.76765  -2.23997 -32.12055 -13.33692       (-8.875,-15.747) (-0.170,-14.322) (-11.921,-2.146)      5.14895
156     13.48962 -11.35487 -25.74920  -2.25032 -32.10243 -13.32571       (-8.892,-15.740) (-0.164,-14.343) (-11.932,-2.135)      5.18217
157     13.47229 -11.34874 -25.73075  -2.26066 -32.08431 -13.31451       (-8.910,-15.733) (-0.158,-14.365) (-11.943,-2.124)      5.21539
158     13.45496 -11.34261 -25.71230  -2.27101 -32.06620 -13.30331       (-8.927,-15.726) (-0.152,-14.387) (-11.954,-2.112)      5.24861
159     13.43763 -11.33648 -25.69384  -2.28135 -32.04808 -13.29211       (-8.944,-15.719) (-0.146,-14.408) (-11.965,-2.101)      5.28183
160     13.42030 -11.33036 -25.67539  -2.29170 -32.02996 -13.28091       (-8.962,-15.712) (-0.139,-14.430) (-11.976,-2.090)      5.31505
161     13.40297 -11.32423 -25.65694  -2.30204 -32.01184 -13.26970       (-8.979,-15.705) (-0.133,-14.451) (-11.987,-2.079)      5.34826
162     13.38564 -11.31810 -25.63849  -2.31239 -31.99373 -13.25850       (-8.996,-15.698) (-0.127,-14.473) (-11.999,-2.068)      5.38148
163     13.36831 -11.31197 -25.62004  -2.32273 -31.97561 -13.24730       (-9.014,-15.691) (-0.121,-14.495) (-12.010,-2.056)      5.4147
164     13.35097 -11.30584 -25.60159  -2.33308 -31.95749 -13.23610       (-9.031,-15.684) (-0.115,-14.516) (-12.021,-2.045)      5.44792
165     13.33364 -11.29971 -25.58314  -2.34342 -31.93938 -13.22489       (-9.048,-15.677) (-0.109,-14.538) (-12.032,-2.034)      5.48114
166     13.31631 -11.29359 -25.56468  -2.35377 -31.92126 -13.21369       (-9.066,-15.670) (-0.103,-14.559) (-12.043,-2.023)      5.51436
167     13.29898 -11.28746 -25.54623  -2.36411 -31.90314 -13.20249       (-9.083,-15.663) (-0.096,-14.581) (-12.054,-2.012)      5.54758
168     13.28165 -11.28133 -25.52778  -2.37446 -31.88502 -13.19129       (-9.100,-15.656) (-0.090,-14.603) (-12.065,-2.000)      5.5808
169     13.26432 -11.27520 -25.50933  -2.38480 -31.86691 -13.18009       (-9.118,-15.649) (-0.084,-14.624) (-12.077,-1.989)      5.61402
170     13.24699 -11.26907 -25.49088  -2.39515 -31.84879 -13.16888       (-9.135,-15.642) (-0.078,-14.646) (-12.088,-1.978)      5.64724
171     13.22966 -11.26295 -25.47243  -2.40549 -31.83067 -13.15768       (-9.152,-15.635) (-0.072,-14.668) (-12.099,-1.967)      5.68045
172     13.21233 -11.25682 -25.45398  -2.41583 -31.81256 -13.14648       (-9.170,-15.628) (-0.066,-14.689) (-12.110,-1.956)      5.71367
173     13.19500 -11.25069 -25.43552  -2.42618 -31.79444 -13.13528       (-9.187,-15.621) (-0.060,-14.711) (-12.121,-1.944)      5.74689
174     13.17767 -11.24456 -25.41707  -2.43652 -31.77632 -13.12408       (-9.204,-15.614) (-0.054,-14.732) (-12.132,-1.933)      5.78011
175     13.16034 -11.23843 -25.39862  -2.44687 -31.75820 -13.11287       (-9.222,-15.607) (-0.047,-14.754) (-12.143,-1.922)      5.81333
176     13.14301 -11.23230 -25.38017  -2.45721 -31.74009 -13.10167       (-9.239,-15.600) (-0.041,-14.776) (-12.154,-1.911)      5.84655
177     13.12568 -11.22618 -25.36172  -2.46756 -31.72197 -13.09047       (-9.256,-15.593) (-0.035,-14.797) (-12.166,-1.900)      5.87977
178     13.10835 -11.22005 -25.34327  -2.47790 -31.70385 -13.07927       (-9.274,-15.586) (-0.029,-14.819) (-12.177,-1.888)      5.91299
179     13.09102 -11.21392 -25.32482  -2.48825 -31.68574 -13.06806       (-9.291,-15.579) (-0.023,-14.841) (-12.188,-1.877)      5.94621
180     13.07369 -11.20779 -25.30636  -2.49859 -31.66762 -13.05686       (-9.308,-15.572) (-0.017,-14.862) (-12.199,-1.866)      5.97943
181     13.05636 -11.20166 -25.28791  -2.50894 -31.64950 -13.04566       (-9.326,-15.565) (-0.011,-14.884) (-12.210,-1.855)      6.01265
