10PERCENT_2018-03-07.11_27_05.454_.txt     Output is probe cell, reduced cell, NCDist distance between
31      0.87778 -14.31060  10.94801 -29.37372 -20.90731 -27.83926       (-0.878,-2.867) (-15.188,-6.337) (-1.866,-25.206)      3.65345
32      0.87664 -14.30063  10.92088 -29.34454 -20.88859 -27.83629       (-0.877,-2.967) (-15.177,-6.385) (-1.830,-25.206)      3.76914
33      0.87551 -14.29065  10.89375 -29.31537 -20.86987 -27.83333       (-0.876,-3.066) (-15.166,-6.432) (-1.793,-25.207)      3.8849
34      0.87438 -14.28067  10.86662 -29.28619 -20.85115 -27.83037       (-0.874,-3.166) (-15.155,-6.479) (-1.756,-25.207)      4.00071
35      0.87324 -14.27069  10.83949 -29.25702 -20.83242 -27.82741       (-0.873,-3.265) (-15.144,-6.527) (-1.720,-25.208)      4.11657
36      0.87211 -14.26071  10.81236 -29.22784 -20.81370 -27.82445       (-0.872,-3.365) (-15.133,-6.574) (-1.683,-25.208)      4.23248
37      0.87098 -14.25073  10.78523 -29.19867 -20.79498 -27.82149       (-0.871,-3.464) (-15.122,-6.621) (-1.646,-25.209)      4.34843
38      0.86984 -14.24075  10.75810 -29.16949 -20.77626 -27.81853       (-0.870,-3.564) (-15.111,-6.669) (-1.610,-25.209)      4.46443
39      0.86871 -14.23077  10.73097 -29.14032 -20.75753 -27.81557       (-0.869,-3.663) (-15.099,-6.716) (-1.573,-25.209)      4.58045
40      0.86758 -14.22079  10.70384 -29.11114 -20.73881 -27.81261       (-0.868,-3.763) (-15.088,-6.763) (-1.536,-25.210)      4.69652
41      0.86644 -14.21081  10.67671 -29.08197 -20.72009 -27.80964       (-0.866,-3.863) (-15.077,-6.811) (-1.500,-25.210)      4.81261
42      0.86531 -14.20083  10.64958 -29.05279 -20.70137 -27.80668       (-0.865,-3.962) (-15.066,-6.858) (-1.463,-25.211)      4.92874
43      0.86418 -14.19085  10.62245 -29.02362 -20.68264 -27.80372       (-0.864,-4.062) (-15.055,-6.905) (-1.426,-25.211)      5.04489
44      0.86304 -14.18087  10.59532 -28.99444 -20.66392 -27.80076       (-0.863,-4.161) (-15.044,-6.953) (-1.390,-25.212)      5.16107
45      0.86191 -14.17089  10.56819 -28.96527 -20.64520 -27.79780       (-0.862,-4.261) (-15.033,-7.000) (-1.353,-25.212)      5.27727
46      0.86078 -14.16091  10.54106 -28.93609 -20.62648 -27.79484       (-0.861,-4.360) (-15.022,-7.047) (-1.316,-25.213)      5.39349
47      0.85964 -14.15093  10.51393 -28.90692 -20.60775 -27.79188       (-0.860,-4.460) (-15.011,-7.095) (-1.280,-25.213)      5.50973
48      0.85851 -14.14095  10.48681 -28.87774 -20.58903 -27.78892       (-0.859,-4.559) (-14.999,-7.142) (-1.243,-25.213)      5.626
49      0.85738 -14.13097  10.45968 -28.84857 -20.57031 -27.78596       (-0.857,-4.659) (-14.988,-7.189) (-1.206,-25.214)      5.74228
50      0.85624 -14.12099  10.43255 -28.81939 -20.55159 -27.78300       (-0.856,-4.759) (-14.977,-7.237) (-1.170,-25.214)      5.85858
51      0.85511 -14.11101  10.40542 -28.79022 -20.53286 -27.78003       (-0.855,-4.858) (-14.966,-7.284) (-1.133,-25.215)      5.9749
52      0.85398 -14.10103  10.37829 -28.76104 -20.51414 -27.77707       (-0.854,-4.958) (-14.955,-7.331) (-1.096,-25.215)      6.09123
53      0.85284 -14.09105  10.35116 -28.73187 -20.49542 -27.77411       (-0.853,-5.057) (-14.944,-7.379) (-1.060,-25.216)      6.20757
54      0.85171 -14.08107  10.32403 -28.70269 -20.47670 -27.77115       (-0.852,-5.157) (-14.933,-7.426) (-1.023,-25.216)      6.32393
55      0.85058 -14.07109  10.29690 -28.67352 -20.45797 -27.76819       (-0.851,-5.256) (-14.922,-7.474) (-0.986,-25.216)      6.44031
56      0.84944 -14.06111  10.26977 -28.64434 -20.43925 -27.76523       (-0.849,-5.356) (-14.911,-7.521) (-0.950,-25.217)      6.55669
57      0.84831 -14.05113  10.24264 -28.61517 -20.42053 -27.76227       (-0.848,-5.455) (-14.899,-7.568) (-0.913,-25.217)      6.67309
58      0.84718 -14.04115  10.21551 -28.58599 -20.40181 -27.75931       (-0.847,-5.555) (-14.888,-7.616) (-0.876,-25.218)      6.78949
59      0.84604 -14.03117  10.18838 -28.55682 -20.38308 -27.75635       (-0.846,-5.655) (-14.877,-7.663) (-0.840,-25.218)      6.90591
60      0.84491 -14.02119  10.16125 -28.52764 -20.36436 -27.75339       (-0.845,-5.754) (-14.866,-7.710) (-0.803,-25.219)      7.02234
61      0.84378 -14.01121  10.13412 -28.49847 -20.34564 -27.75042       (-0.844,-5.854) (-14.855,-7.758) (-0.766,-25.219)      7.13878
62      0.84264 -14.00123  10.10699 -28.46929 -20.32692 -27.74746       (-0.843,-5.953) (-14.844,-7.805) (-0.730,-25.220)      7.25522
63      0.84151 -13.99125  10.07986 -28.44012 -20.30819 -27.74450       (-0.842,-6.053) (-14.833,-7.852) (-0.693,-25.220)      7.37168
64      0.84037 -13.98127  10.05273 -28.41094 -20.28947 -27.74154       (-0.840,-6.152) (-14.822,-7.900) (-0.656,-25.220)      7.48814
65      0.83924 -13.97129  10.02560 -28.38177 -20.27075 -27.73858       (-0.839,-6.252) (-14.811,-7.947) (-0.620,-25.221)      7.60461
66      0.83811 -13.96132   9.99847 -28.35259 -20.25203 -27.73562       (-0.838,-6.351) (-14.799,-7.994) (-0.583,-25.221)      7.72109
67      0.83697 -13.95134   9.97134 -28.32342 -20.23330 -27.73266       (-0.837,-6.451) (-14.788,-8.042) (-0.546,-25.222)      7.83758
68      0.83584 -13.94136   9.94421 -28.29424 -20.21458 -27.72970       (-0.836,-6.551) (-14.777,-8.089) (-0.510,-25.222)      7.95407
69      0.83471 -13.93138   9.91708 -28.26507 -20.19586 -27.72674       (-0.835,-6.650) (-14.766,-8.136) (-0.473,-25.223)      8.07057
70      0.83357 -13.92140   9.88995 -28.23589 -20.17714 -27.72377       (-0.834,-6.750) (-14.755,-8.184) (-0.436,-25.223)      8.18707
71      0.83244 -13.91142   9.86282 -28.20672 -20.15841 -27.72081       (-0.832,-6.849) (-14.744,-8.231) (-0.400,-25.223)      8.30358
72      0.83131 -13.90144   9.83569 -28.17754 -20.13969 -27.71785       (-0.831,-6.949) (-14.733,-8.278) (-0.363,-25.224)      8.4201
73      0.83017 -13.89146   9.80856 -28.14837 -20.12097 -27.71489       (-0.830,-7.048) (-14.722,-8.326) (-0.326,-25.224)      8.53662
74      0.82904 -13.88148   9.78143 -28.11919 -20.10225 -27.71193       (-0.829,-7.148) (-14.711,-8.373) (-0.290,-25.225)      8.65315
75      0.82791 -13.87150   9.75430 -28.09002 -20.08352 -27.70897       (-0.828,-7.248) (-14.699,-8.420) (-0.253,-25.225)      8.76968
76      0.82677 -13.86152   9.72717 -28.06084 -20.06480 -27.70601       (-0.827,-7.347) (-14.688,-8.468) (-0.216,-25.226)      8.88622
77      0.82564 -13.85154   9.70004 -28.03167 -20.04608 -27.70305       (-0.826,-7.447) (-14.677,-8.515) (-0.180,-25.226)      9.00276
78      0.82451 -13.84156   9.67291 -28.00249 -20.02736 -27.70009       (-0.825,-7.546) (-14.666,-8.562) (-0.143,-25.227)      9.11931
79      0.82337 -13.83158   9.64578 -27.97332 -20.00863 -27.69713       (-0.823,-7.646) (-14.655,-8.610) (-0.106,-25.227)      9.23586
80      0.82224 -13.82160   9.61865 -27.94414 -19.98991 -27.69416       (-0.822,-7.745) (-14.644,-8.657) (-0.070,-25.227)      9.35241
81      0.82111 -13.81162   9.59153 -27.91497 -19.97119 -27.69120       (-0.821,-7.845) (-14.633,-8.704) (-0.033,-25.228)      9.46897
82      0.81997 -13.80164   9.56440 -27.88579 -19.95247 -27.68824       (-0.816,-14.618) (-7.941,-8.748) (-0.004,-25.232)      10.8942    *****
83      0.81884 -13.79166   9.53727 -27.85662 -19.93374 -27.68528       (-0.778,-14.570) (-8.004,-8.759) (-0.040,-25.269)      10.9608
84      0.81771 -13.78168   9.51014 -27.82744 -19.91502 -27.68232       (-0.741,-14.522) (-8.067,-8.769) (-0.077,-25.306)      11.028
85      0.81657 -13.77170   9.48301 -27.79827 -19.89630 -27.67936       (-0.703,-14.475) (-8.129,-8.780) (-0.114,-25.343)      11.0958
86      0.81544 -13.76172   9.45588 -27.76909 -19.87758 -27.67640       (-0.665,-14.427) (-8.192,-8.791) (-0.150,-25.380)      11.1641
87      0.81431 -13.75174   9.42875 -27.73992 -19.85885 -27.67344       (-0.627,-14.379) (-8.255,-8.801) (-0.187,-25.418)      11.2329
88      0.81317 -13.74176   9.40162 -27.71074 -19.84013 -27.67048       (-0.589,-14.331) (-8.318,-8.812) (-0.224,-25.455)      11.3022
89      0.81204 -13.73178   9.37449 -27.68157 -19.82141 -27.66751       (-0.552,-14.283) (-8.381,-8.823) (-0.260,-25.492)      11.372
90      0.81091 -13.72180   9.34736 -27.65239 -19.80269 -27.66455       (-0.514,-14.236) (-8.444,-8.834) (-0.297,-25.529)      11.4423
91      0.80977 -13.71182   9.32023 -27.62322 -19.78396 -27.66159       (-0.476,-14.188) (-8.507,-8.844) (-0.334,-25.566)      11.5131
92      0.80864 -13.70184   9.29310 -27.59404 -19.76524 -27.65863       (-0.438,-14.140) (-8.570,-8.855) (-0.370,-25.603)      11.5844
93      0.80751 -13.69186   9.26597 -27.56487 -19.74652 -27.65567       (-0.400,-14.092) (-8.632,-8.866) (-0.407,-25.640)      11.6561
94      0.80637 -13.68188   9.23884 -27.53569 -19.72780 -27.65271       (-0.363,-14.045) (-8.695,-8.876) (-0.444,-25.677)      11.7283
95      0.80524 -13.67190   9.21171 -27.50652 -19.70907 -27.64975       (-0.325,-13.997) (-8.758,-8.887) (-0.480,-25.714)      11.8009
96      0.80411 -13.66192   9.18458 -27.47734 -19.69035 -27.64679       (-0.287,-13.949) (-8.821,-8.898) (-0.517,-25.752)      11.874
97      0.80297 -13.65194   9.15745 -27.44817 -19.67163 -27.64383       (-0.249,-13.901) (-8.884,-8.908) (-0.554,-25.789)      11.9475
98      0.80184 -13.64196   9.13032 -27.41899 -19.65291 -27.64087       (-0.211,-13.853) (-8.947,-8.919) (-0.590,-25.826)      12.0214
99      0.80071 -13.63198   9.10319 -27.38982 -19.63418 -27.63790       (-0.174,-13.806) (-9.010,-8.930) (-0.627,-25.863)      12.0958
100      0.79957 -13.62201   9.07606 -27.36064 -19.61546 -27.63494       (-0.136,-13.758) (-9.073,-8.940) (-0.664,-25.900)      12.1706
101      0.79844 -13.61203   9.04893 -27.33147 -19.59674 -27.63198       (-0.098,-13.710) (-9.136,-8.951) (-0.700,-25.937)      12.2457
102      0.79731 -13.60205   9.02180 -27.30229 -19.57802 -27.62902       (-0.060,-13.662) (-9.198,-8.962) (-0.737,-25.974)      12.3213
103      0.79617 -13.59207   8.99467 -27.27312 -19.55929 -27.62606       (-0.022,-13.614) (-9.261,-8.972) (-0.774,-26.011)      12.3972
104      0.79504 -13.58209   8.96754 -27.24394 -19.54057 -27.62310       (-0.015,-13.582) (-9.309,-0.795) (-8.968,-26.033)      11.8226
105      0.79391 -13.57211   8.94041 -27.21476 -19.52185 -27.62014       (-0.053,-13.572) (-9.334,-0.794) (-8.940,-26.032)      11.8274
106      0.79277 -13.56213   8.91328 -27.18559 -19.50313 -27.61718       (-0.091,-13.562) (-9.359,-0.793) (-8.913,-26.032)      11.8326
107      0.79164 -13.55215   8.88615 -27.15641 -19.48440 -27.61422       (-0.129,-13.552) (-9.384,-0.792) (-8.886,-26.031)      11.8379
108      0.79051 -13.54217   8.85902 -27.12724 -19.46568 -27.61125       (-0.167,-13.542) (-9.409,-0.791) (-8.859,-26.030)      11.8435
109      0.78937 -13.53219   8.83189 -27.09806 -19.44696 -27.60829       (-0.204,-13.532) (-9.434,-0.789) (-8.832,-26.030)      11.8493
110      0.78824 -13.52221   8.80476 -27.06889 -19.42824 -27.60533       (-0.242,-13.522) (-9.459,-0.788) (-8.805,-26.029)      11.8554
111      0.78711 -13.51223   8.77763 -27.03971 -19.40951 -27.60237       (-0.280,-13.512) (-9.484,-0.787) (-8.778,-26.028)      11.8617
112      0.78597 -13.50225   8.75050 -27.01054 -19.39079 -27.59941       (-0.318,-13.502) (-9.510,-0.786) (-8.751,-26.027)      11.8682
113      0.78484 -13.49227   8.72337 -26.98136 -19.37207 -27.59645       (-0.356,-13.492) (-9.535,-0.785) (-8.723,-26.027)      11.875
114      0.78371 -13.48229   8.69625 -26.95219 -19.35335 -27.59349       (-0.393,-13.482) (-9.560,-0.784) (-8.696,-26.026)      11.8821
115      0.78257 -13.47231   8.66912 -26.92301 -19.33462 -27.59053       (-0.431,-13.472) (-9.585,-0.783) (-8.669,-26.025)      11.8893
116      0.78144 -13.46233   8.64199 -26.89384 -19.31590 -27.58757       (-0.469,-13.462) (-9.610,-0.781) (-8.642,-26.025)      11.8968
117      0.78030 -13.45235   8.61486 -26.86466 -19.29718 -27.58461       (-0.507,-13.452) (-9.635,-0.780) (-8.615,-26.024)      11.9046
118      0.77917 -13.44237   8.58773 -26.83549 -19.27846 -27.58164       (-0.545,-13.442) (-9.660,-0.779) (-8.588,-26.023)      11.9126
119      0.77804 -13.43239   8.56060 -26.80631 -19.25973 -27.57868       (-0.582,-13.432) (-9.685,-0.778) (-8.561,-26.023)      11.9208
120      0.77690 -13.42241   8.53347 -26.77714 -19.24101 -27.57572       (-0.620,-13.422) (-9.710,-0.777) (-8.533,-26.022)      11.9293
121      0.77577 -13.41243   8.50634 -26.74796 -19.22229 -27.57276       (-0.658,-13.412) (-9.735,-0.776) (-8.506,-26.021)      11.938
122      0.77464 -13.40245   8.47921 -26.71879 -19.20357 -27.56980       (-0.696,-13.402) (-9.760,-0.775) (-8.479,-26.021)      11.9469
123      0.77350 -13.39247   8.45208 -26.68961 -19.18484 -27.56684       (-0.734,-13.392) (-9.785,-0.774) (-8.452,-26.020)      11.9561
124      0.77237 -13.38249   8.42495 -26.66044 -19.16612 -27.56388       (-0.771,-13.382) (-9.811,-0.772) (-8.425,-26.019)      11.9655
125      0.77124 -13.37251   8.39782 -26.63126 -19.14740 -27.56092       (-0.809,-13.373) (-9.836,-0.771) (-8.398,-26.018)      11.9751
126      0.77010 -13.36253   8.37069 -26.60209 -19.12868 -27.55796       (-0.847,-13.363) (-9.861,-0.770) (-8.371,-26.018)      11.985
127      0.76897 -13.35255   8.34356 -26.57291 -19.10995 -27.55500       (-0.885,-13.353) (-9.886,-0.769) (-8.344,-26.017)      11.9951
128      0.76784 -13.34257   8.31643 -26.54374 -19.09123 -27.55203       (-0.923,-13.343) (-9.911,-0.768) (-8.316,-26.016)      12.0054
129      0.76670 -13.33259   8.28930 -26.51456 -19.07251 -27.54907       (-0.961,-13.333) (-9.936,-0.767) (-8.289,-26.016)      12.016
130      0.76557 -13.32261   8.26217 -26.48539 -19.05379 -27.54611       (-0.998,-13.323) (-9.961,-0.766) (-8.262,-26.015)      12.0268
131      0.76444 -13.31263   8.23504 -26.45621 -19.03506 -27.54315       (-1.036,-13.313) (-9.986,-0.764) (-8.235,-26.014)      12.0378
132      0.76330 -13.30265   8.20791 -26.42704 -19.01634 -27.54019       (-1.074,-13.303) (-10.011,-0.763) (-8.208,-26.014)      12.0491
133      0.76217 -13.29267   8.18078 -26.39786 -18.99762 -27.53723       (-1.112,-13.293) (-10.036,-0.762) (-8.181,-26.013)      12.0606
134      0.76104 -13.28270   8.15365 -26.36869 -18.97889 -27.53427       (-1.150,-13.283) (-10.061,-0.761) (-8.154,-26.012)      12.0723
135      0.75990 -13.27272   8.12652 -26.33951 -18.96017 -27.53131       (-1.187,-13.273) (-10.086,-0.760) (-8.127,-26.011)      12.0843
136      0.75877 -13.26274   8.09939 -26.31034 -18.94145 -27.52835       (-1.225,-13.263) (-10.112,-0.759) (-8.099,-26.011)      12.0964
137      0.75764 -13.25276   8.07226 -26.28116 -18.92273 -27.52538       (-1.263,-13.253) (-10.137,-0.758) (-8.072,-26.010)      12.1088
138      0.75650 -13.24278   8.04513 -26.25199 -18.90400 -27.52242       (-1.301,-13.243) (-10.162,-0.757) (-8.045,-26.009)      12.1215
139      0.75537 -13.23280   8.01800 -26.22281 -18.88528 -27.51946       (-1.339,-13.233) (-10.187,-0.755) (-8.018,-26.009)      12.1343
140      0.75424 -13.22282   7.99087 -26.19364 -18.86656 -27.51650       (-1.376,-13.223) (-10.212,-0.754) (-7.991,-26.008)      12.1474
141      0.75310 -13.21284   7.96374 -26.16446 -18.84784 -27.51354       (-1.414,-13.213) (-10.237,-0.753) (-7.964,-26.007)      12.1607
142      0.75197 -13.20286   7.93661 -26.13529 -18.82911 -27.51058       (-1.452,-13.203) (-10.262,-0.752) (-7.937,-26.007)      12.1742
143      0.75084 -13.19288   7.90948 -26.10611 -18.81039 -27.50762       (-1.490,-13.193) (-10.287,-0.751) (-7.909,-26.006)      12.188
144      0.74970 -13.18290   7.88235 -26.07694 -18.79167 -27.50466       (-1.528,-13.183) (-10.312,-0.750) (-7.882,-26.005)      12.202
145      0.74857 -13.17292   7.85522 -26.04776 -18.77295 -27.50170       (-1.565,-13.173) (-10.337,-0.749) (-7.855,-26.005)      12.2162
146      0.74744 -13.16294   7.82809 -26.01859 -18.75422 -27.49874       (-1.603,-13.163) (-10.362,-0.747) (-7.828,-26.004)      12.2306
147      0.74630 -13.15296   7.80096 -25.98941 -18.73550 -27.49577       (-1.641,-13.153) (-10.387,-0.746) (-7.801,-26.003)      12.2452
148      0.74517 -13.14298   7.77384 -25.96024 -18.71678 -27.49281       (-1.679,-13.143) (-10.413,-0.745) (-7.774,-26.002)      12.2601
149      0.74404 -13.13300   7.74671 -25.93106 -18.69806 -27.48985       (-1.717,-13.133) (-10.438,-0.744) (-7.747,-26.002)      12.2751
150      0.74290 -13.12302   7.71958 -25.90189 -18.67933 -27.48689       (-1.754,-13.123) (-10.463,-0.743) (-7.720,-26.001)      12.2904
151      0.74177 -13.11304   7.69245 -25.87271 -18.66061 -27.48393       (-1.792,-13.113) (-10.488,-0.742) (-7.692,-26.000)      12.3059
152      0.74064 -13.10306   7.66532 -25.84354 -18.64189 -27.48097       (-1.830,-13.103) (-10.513,-0.741) (-7.665,-26.000)      12.3216
153      0.73950 -13.09308   7.63819 -25.81436 -18.62317 -27.47801       (-1.868,-13.093) (-10.538,-0.740) (-7.638,-25.999)      12.3376
154      0.73837 -13.08310   7.61106 -25.78519 -18.60444 -27.47505       (-1.906,-13.083) (-10.563,-0.738) (-7.611,-25.998)      12.3537
155      0.73724 -13.07312   7.58393 -25.75601 -18.58572 -27.47209       (-1.943,-13.073) (-10.588,-0.737) (-7.584,-25.998)      12.3701
156      0.73610 -13.06314   7.55680 -25.72684 -18.56700 -27.46912       (-1.981,-13.063) (-10.613,-0.736) (-7.557,-25.997)      12.3866
157      0.73497 -13.05316   7.52967 -25.69766 -18.54828 -27.46616       (-2.019,-13.053) (-10.638,-0.735) (-7.530,-25.996)      12.4034
158      0.73384 -13.04318   7.50254 -25.66849 -18.52955 -27.46320       (-2.057,-13.043) (-10.663,-0.734) (-7.503,-25.996)      12.4204
159      0.73270 -13.03320   7.47541 -25.63931 -18.51083 -27.46024       (-2.095,-13.033) (-10.688,-0.733) (-7.475,-25.995)      12.4376
160      0.73157 -13.02322   7.44828 -25.61014 -18.49211 -27.45728       (-2.132,-13.023) (-10.714,-0.732) (-7.448,-25.994)      12.455
161      0.73044 -13.01324   7.42115 -25.58096 -18.47339 -27.45432       (-2.170,-13.013) (-10.739,-0.730) (-7.421,-25.993)      12.4727
162      0.72930 -13.00326   7.39402 -25.55179 -18.45466 -27.45136       (-2.208,-13.003) (-10.764,-0.729) (-7.394,-25.993)      12.4905
163      0.72817 -12.99328   7.36689 -25.52261 -18.43594 -27.44840       (-2.246,-12.993) (-10.789,-0.728) (-7.367,-25.992)      12.5085
164      0.72704 -12.98330   7.33976 -25.49344 -18.41722 -27.44544       (-2.284,-12.983) (-10.814,-0.727) (-7.340,-25.991)      12.5268
165      0.72590 -12.97332   7.31263 -25.46426 -18.39850 -27.44248       (-2.321,-12.973) (-10.839,-0.726) (-7.313,-25.991)      12.5452
166      0.72477 -12.96334   7.28550 -25.43509 -18.37977 -27.43951       (-2.359,-12.963) (-10.864,-0.725) (-7.286,-25.990)      12.5639
167      0.72364 -12.95336   7.25837 -25.40591 -18.36105 -27.43655       (-2.397,-12.953) (-10.889,-0.724) (-7.258,-25.989)      12.5827
168      0.72250 -12.94339   7.23124 -25.37674 -18.34233 -27.43359       (-2.435,-12.943) (-10.914,-0.723) (-7.231,-25.989)      12.6018
169      0.72137 -12.93341   7.20411 -25.34756 -18.32361 -27.43063       (-2.473,-12.933) (-10.939,-0.721) (-7.204,-25.988)      12.621
170      0.72024 -12.92343   7.17698 -25.31839 -18.30488 -27.42767       (-2.510,-12.923) (-10.964,-0.720) (-7.177,-25.987)      12.6405
171      0.71910 -12.91345   7.14985 -25.28921 -18.28616 -27.42471       (-2.548,-12.913) (-10.990,-0.719) (-7.150,-25.987)      12.6601
172      0.71797 -12.90347   7.12272 -25.26004 -18.26744 -27.42175       (-2.586,-12.903) (-11.015,-0.718) (-7.123,-25.986)      12.68
173      0.71683 -12.89349   7.09559 -25.23086 -18.24872 -27.41879       (-2.624,-12.893) (-11.040,-0.717) (-7.096,-25.985)      12.7
174      0.71570 -12.88351   7.06846 -25.20169 -18.22999 -27.41583       (-2.662,-12.884) (-11.065,-0.716) (-7.068,-25.984)      12.7202
175      0.71457 -12.87353   7.04133 -25.17251 -18.21127 -27.41286       (-2.699,-12.874) (-11.090,-0.715) (-7.041,-25.984)      12.7407
176      0.71343 -12.86355   7.01420 -25.14334 -18.19255 -27.40990       (-2.737,-12.864) (-11.115,-0.713) (-7.014,-25.983)      12.7613
177      0.71230 -12.85357   6.98707 -25.11416 -18.17383 -27.40694       (-2.775,-12.854) (-11.140,-0.712) (-6.987,-25.982)      12.7821
178      0.71117 -12.84359   6.95994 -25.08499 -18.15510 -27.40398       (-2.813,-12.844) (-11.165,-0.711) (-6.960,-25.982)      12.8031
179      0.71003 -12.83361   6.93281 -25.05581 -18.13638 -27.40102       (-2.851,-12.834) (-11.190,-0.710) (-6.933,-25.981)      12.8244
180      0.70890 -12.82363   6.90568 -25.02664 -18.11766 -27.39806       (-2.888,-12.824) (-11.215,-0.709) (-6.906,-25.980)      12.8457
181      0.70777 -12.81365   6.87856 -24.99746 -18.09894 -27.39510       (-2.926,-12.814) (-11.240,-0.708) (-6.879,-25.980)      12.8673
182      0.70663 -12.80367   6.85143 -24.96829 -18.08021 -27.39214       (-2.964,-12.804) (-11.265,-0.707) (-6.851,-25.979)      12.8891
183      0.70550 -12.79369   6.82430 -24.93911 -18.06149 -27.38918       (-3.002,-12.794) (-11.291,-0.706) (-6.824,-25.978)      12.9111
184      0.70437 -12.78371   6.79717 -24.90994 -18.04277 -27.38622       (-3.040,-12.784) (-11.316,-0.704) (-6.797,-25.977)      12.9332
